date_obj,Light%20trousers price
2020-04-23,153719
2020-04-24,153719
2020-04-25,150358
2020-04-26,150358
2020-04-27,150358
2020-04-28,150358
2020-04-29,150358
2020-04-30,150358
2020-05-01,149771
2020-05-02,149771
2020-05-03,149771
2020-05-04,149771
2020-05-05,149771
2020-05-06,149771
2020-05-07,152778
2020-05-08,152778
2020-05-09,152778
2020-05-10,152778
2020-05-11,152778
2020-05-12,152778
2020-05-13,153850
