date_obj,Flamtaer%20hammer price
2015-11-09,6060
2015-11-10,6060
2015-11-11,6060
2015-11-12,6060
2015-11-13,6060
2015-11-14,6060
2015-11-15,6060
2015-11-16,6060
2015-11-17,6060
2015-11-18,6060
2015-11-19,6060
2015-11-20,6060
2015-11-21,6060
2015-11-22,5894
2015-11-23,5894
2015-11-24,5894
2015-11-25,5894
2015-11-26,5894
2015-11-27,5894
2015-11-28,5894
2015-11-29,5894
2015-11-30,5894
2015-12-01,5894
2015-12-02,5894
2015-12-03,5894
2015-12-04,5894
2015-12-05,5894
2015-12-06,5894
2015-12-07,5894
2015-12-08,5894
2015-12-09,5894
2015-12-10,5761
2015-12-11,5761
2015-12-12,5761
2015-12-13,5761
2015-12-14,5761
2015-12-15,5761
2015-12-16,5761
2015-12-17,5761
2015-12-18,5761
2015-12-19,5761
2015-12-20,5761
2015-12-21,5761
2015-12-22,5761
2015-12-23,5761
2015-12-24,5761
2015-12-25,5783
2015-12-26,5783
2015-12-27,5783
2015-12-28,5783
2015-12-29,5783
2015-12-30,5783
2015-12-31,5783
2016-01-01,5783
2016-01-02,5783
2016-01-03,5783
2016-01-04,5783
2016-01-05,5783
2016-01-06,5702
2016-01-07,5702
2016-01-08,5702
2016-01-09,5702
2016-01-10,5702
2016-01-11,5702
2016-01-12,5702
2016-01-13,5702
2016-01-14,5702
2016-01-15,5702
2016-01-16,5702
2016-01-17,5702
2016-01-18,5729
2016-01-19,5729
2016-01-20,5729
2016-01-21,5729
2016-01-22,5729
2016-01-23,5729
2016-01-24,5729
2016-01-25,5729
2016-01-26,5729
2016-01-27,5729
2016-01-28,5729
2016-01-29,5805
2016-01-30,5805
2016-01-31,5805
2016-02-01,5805
2016-02-02,5805
2016-02-03,5805
2016-02-04,5805
2016-02-05,5805
2016-02-06,5805
2016-02-07,5805
2016-02-08,5805
2016-02-09,5805
2016-02-10,5797
2016-02-11,5797
2016-02-12,5797
2016-02-13,5797
2016-02-14,5797
2016-02-15,5797
2016-02-16,5797
2016-02-17,5797
2016-02-18,5797
2016-02-19,5797
2016-02-20,5797
2016-02-21,5797
2016-02-22,5646
2016-02-23,5646
2016-02-24,5646
2016-02-25,5646
2016-02-26,5646
2016-02-27,5646
2016-02-28,5646
2016-02-29,5646
2016-03-01,5646
2016-03-02,5646
2016-03-03,5646
2016-03-04,5652
2016-03-05,5652
2016-03-06,5652
2016-03-07,5652
2016-03-08,5652
2016-03-09,5652
2016-03-10,5652
2016-03-11,5652
2016-03-12,5652
2016-03-13,5652
2016-03-14,5652
2016-03-15,5646
2016-03-16,5646
2016-03-17,5646
2016-03-18,5646
2016-03-19,5646
2016-03-20,5646
2016-03-21,5646
2016-03-22,5646
2016-03-23,5646
2016-03-24,5646
2016-03-25,5705
2016-03-26,5705
2016-03-27,5705
2016-03-28,5705
2016-03-29,5705
2016-03-30,5705
2016-03-31,5705
2016-04-01,5705
2016-04-02,5705
2016-04-03,5705
2016-04-04,5705
2016-04-05,5818
2016-04-06,5818
2016-04-07,5818
2016-04-08,5818
2016-04-09,5818
2016-04-10,5818
2016-04-11,5818
2016-04-12,5818
2016-04-13,5818
2016-04-14,5818
2016-04-15,5741
2016-04-16,5741
2016-04-17,5741
2016-04-18,5741
2016-04-19,5741
2016-04-20,5741
2016-04-21,5741
2016-04-22,5741
2016-04-23,5741
2016-04-24,5741
2016-04-25,5755
2016-04-26,5755
2016-04-27,5755
2016-04-28,5755
2016-04-29,5755
2016-04-30,5755
2016-05-01,5755
2016-05-02,5755
2016-05-03,5755
2016-05-04,5755
2016-05-05,5971
2016-05-06,5971
2016-05-07,5971
2016-05-08,5971
2016-05-09,5971
2016-05-10,5971
2016-05-11,5971
2016-05-12,5971
2016-05-13,5971
2016-05-14,5971
2016-05-15,5841
2016-05-16,5841
2016-05-17,5841
2016-05-18,5841
2016-05-19,5841
2016-05-22,5841
2016-05-23,5841
2016-05-24,5841
2016-05-25,5722
2016-05-26,5722
2016-05-27,5722
2016-05-28,5722
2016-05-29,5722
2016-05-30,5722
2016-05-31,5722
2016-06-01,5722
2016-06-02,5734
2016-06-03,5734
2016-06-04,5734
2016-06-05,5734
2016-06-06,5734
2016-06-07,5734
2016-06-08,5734
2016-06-09,5734
2016-06-10,5764
2016-06-11,5764
2016-06-12,5764
2016-06-13,5764
2016-06-14,5764
2016-06-15,5764
2016-06-16,5764
2016-06-17,5783
2016-06-18,5783
2016-06-19,5783
2016-06-20,5783
2016-06-21,5783
2016-06-22,5783
2016-06-23,5783
2016-06-24,5817
2016-06-25,5817
2016-06-26,5817
2016-06-27,5817
2016-06-28,5817
2016-06-29,5817
2016-06-30,5817
2016-07-01,5817
2016-07-02,5833
2016-07-03,5833
2016-07-04,5833
2016-07-05,5833
2016-07-06,5833
2016-07-07,5833
2016-07-08,5833
2016-07-09,5869
2016-07-10,5869
2016-07-11,5869
2016-07-12,5869
2016-07-13,5869
2016-07-14,5869
2016-07-15,5869
2016-07-16,5869
2016-07-17,5924
2016-07-18,5924
2016-07-23,5924
2016-07-24,5924
2016-07-25,5850
2016-07-26,5850
2016-07-27,5850
2016-07-28,5850
2016-07-29,5850
2016-07-30,5850
2016-07-31,5850
2016-08-01,5850
2016-08-02,5876
2016-08-03,5876
2016-08-04,5876
2016-08-05,5876
2016-08-06,5876
2016-08-07,5876
2016-08-08,5876
2016-08-09,5876
2016-08-10,5871
2016-08-11,5871
2016-08-12,5871
2016-08-13,5871
2016-08-14,5871
2016-08-15,5871
2016-08-16,5871
2016-08-17,5871
2016-08-18,5871
2016-08-19,5871
2016-08-20,5839
2016-08-21,5839
2016-08-22,5839
2016-08-23,5839
2016-08-24,5839
2016-08-25,5839
2016-08-26,5839
2016-08-28,5857
2016-08-31,5857
2016-09-01,5857
2016-09-02,5857
2016-09-03,5857
2016-09-04,5857
2016-09-05,5857
2016-09-06,5827
2016-09-07,5827
2016-09-08,5827
2016-09-09,5827
2016-09-10,5827
2016-09-11,5827
2016-09-12,5827
2016-09-13,5827
2016-09-14,5827
2016-09-15,5827
2016-09-16,5827
2016-09-17,5859
2016-09-18,5859
2016-09-19,5859
2016-09-20,5859
2016-09-21,5859
2016-09-22,5859
2016-09-23,5859
2016-09-24,5859
2016-09-25,5859
2016-09-26,5859
2016-09-27,5878
2016-09-28,5878
2016-09-29,5878
2016-09-30,5878
2016-10-01,5878
2016-10-02,5878
2016-10-03,5878
2016-10-04,5878
2016-10-05,5878
2016-10-06,5878
2016-10-07,5878
2016-10-08,5817
2016-10-09,5817
2016-10-10,5817
2016-10-11,5817
2016-10-12,5817
2016-10-13,5817
2016-10-14,5817
2016-10-15,5817
2016-10-16,5817
2016-10-17,5817
2016-10-18,5838
2016-10-19,5838
2016-10-20,5838
2016-10-21,5838
2016-10-22,5838
2016-10-23,5838
2016-10-24,5838
2016-10-25,5838
2016-10-26,5838
2016-10-27,5838
2016-10-28,5923
2016-10-29,5923
2016-10-30,5923
2016-10-31,5923
2016-11-01,5923
2016-11-02,5923
2016-11-03,5923
2016-11-04,5923
2016-11-05,5923
2016-11-06,5878
2016-11-07,5878
2016-11-08,5878
2016-11-09,5878
2016-11-10,5878
2016-11-11,5878
2016-11-12,5878
2016-11-13,5878
2016-11-14,5878
2016-11-15,5901
2016-12-07,5883
2016-12-08,5942
2016-12-09,5942
2016-12-10,5942
2016-12-11,5942
2016-12-12,5942
2016-12-13,5942
2016-12-14,5942
2016-12-15,5942
2016-12-16,5932
2016-12-17,5932
2016-12-18,5932
2016-12-19,5932
2016-12-20,5932
2016-12-21,5932
2016-12-22,5932
2016-12-23,5912
2016-12-24,5912
2016-12-25,5912
2016-12-26,5912
2016-12-27,5912
2016-12-28,5912
2016-12-29,5912
2016-12-30,5970
2016-12-31,5970
2017-01-01,5970
2017-01-02,5970
2017-01-03,5970
2017-01-04,5970
2017-01-05,5970
2017-01-06,6061
2017-01-07,6061
2017-01-08,6061
2017-01-09,6061
2017-01-10,6061
2017-01-11,6061
2017-01-12,5916
2017-01-13,5916
2017-01-14,5916
2017-01-15,5916
2017-01-16,5916
2017-01-17,5916
2017-01-18,5908
2017-01-19,5908
2017-01-20,5908
2017-01-21,5908
2017-01-22,5908
2017-01-23,5908
2017-01-27,5908
2017-01-28,5908
2017-01-29,5908
2017-01-30,5908
2017-01-31,5834
2017-02-01,5834
2017-02-02,5834
2017-02-03,5834
2017-02-04,5834
2017-02-05,5878
2017-02-06,5878
2017-02-07,5878
2017-02-08,5878
2017-02-09,5878
2017-02-10,5878
2017-02-11,5890
2017-02-12,5890
2017-02-13,5890
2017-02-14,5890
2017-02-15,5890
2017-02-16,5890
2017-02-18,5852
2017-02-19,5852
2017-02-20,5852
2017-02-21,5852
2017-02-22,5852
2017-02-23,5852
2017-02-24,5886
2017-02-25,5886
2017-02-26,5886
2017-02-27,5886
2017-02-28,5886
2017-03-01,5886
2017-03-02,6038
2017-03-03,6038
2017-03-04,6038
2017-03-05,6038
2017-03-06,6038
2017-03-07,6038
2017-03-08,6073
2017-03-09,6073
2017-03-10,6073
2017-03-11,6073
2017-03-12,6073
2017-03-13,5935
2017-03-14,5935
2017-03-15,5935
2017-03-16,5935
2017-03-17,5935
2017-03-18,5935
2017-03-19,5997
2017-03-20,5997
2017-03-21,5997
2017-03-22,5997
2017-03-23,5997
2017-03-24,5997
2017-03-25,5997
2017-03-26,5967
2017-03-27,5967
2017-03-28,5967
2017-03-29,5967
2017-03-30,5967
2017-03-31,5981
2017-04-01,5981
2017-04-02,5981
2017-04-03,5981
2017-04-04,5981
2017-04-12,5913
2017-04-13,5913
2017-04-14,5913
2017-04-15,5913
2017-04-16,5951
2017-04-17,5951
2017-04-18,5951
2017-04-19,5951
2017-04-20,5951
2017-04-21,5998
2017-04-22,5998
2017-04-23,5998
2017-04-24,5998
2017-04-25,5998
2017-04-26,6053
2017-04-27,6053
2017-04-28,6053
2017-04-29,6053
2017-04-30,6053
2017-05-01,5959
2017-05-02,5959
2017-05-03,5959
2017-05-04,5959
2017-05-05,5959
2017-05-06,5959
2017-05-07,5908
2017-05-08,5908
2017-05-09,5908
2017-05-10,5908
2017-05-11,5908
2017-05-12,5979
2017-05-13,5979
2017-05-14,5979
2017-05-15,5979
2017-05-16,5979
2017-05-17,6046
2017-05-18,6046
2017-05-19,6046
2017-05-20,6046
2017-05-21,6046
2017-05-22,6046
2017-05-23,6239
2017-05-24,6239
2017-05-25,6239
2017-05-26,6239
2017-05-27,6239
2017-05-28,6239
2017-05-29,6105
2017-05-30,6105
2017-05-31,6105
2017-06-01,6105
2017-06-02,6105
2017-06-03,5963
2017-06-04,5963
2017-06-05,5963
2017-06-06,5963
2017-06-07,5882
2017-06-08,5882
2017-06-09,5882
2017-06-10,5882
2017-06-11,5882
2017-06-12,5904
2017-06-13,5904
2017-06-14,5904
2017-06-15,5904
2017-06-16,5904
2017-06-17,5904
2017-06-18,5909
2017-06-19,5909
2017-06-20,5909
2017-06-21,5909
2017-06-22,5909
2017-06-23,5909
2017-06-24,5928
2017-06-25,5928
2017-06-26,5928
2017-06-27,5928
2017-06-28,5928
2017-06-29,5864
2017-06-30,5864
2017-07-01,5864
2017-07-02,5864
2017-07-03,5864
2017-07-04,5811
2017-07-05,5811
2017-07-06,5811
2017-07-07,5811
2017-07-08,5811
2017-07-13,5760
2017-07-14,5760
2017-07-15,5760
2017-07-16,5839
2017-07-17,5839
2017-07-18,5839
2017-07-19,5839
2017-07-20,5839
2017-07-21,5794
2017-07-22,5794
2017-07-23,5794
2017-07-24,5794
2017-07-25,5794
2017-07-26,5788
2017-07-27,5788
2017-07-28,5788
2017-07-29,5788
2017-07-30,5788
2017-07-31,5782
2017-08-01,5782
2017-08-02,5782
2017-08-03,5782
2017-08-04,5782
2017-08-05,5735
2017-08-06,5735
2017-08-09,5735
2017-08-10,5717
2017-08-11,5717
2017-08-12,5717
2017-08-13,5717
2017-08-14,5717
2017-08-15,5717
2017-08-16,5772
2017-08-17,5772
2017-08-18,5772
2017-08-19,5772
2017-08-20,5772
2017-08-21,5772
2017-08-22,5876
2017-08-23,5876
2017-08-24,5876
2017-08-25,5876
2017-08-26,5876
2017-08-27,5876
2017-08-28,5853
2017-08-29,5853
2017-08-30,5853
2017-08-31,5853
2017-09-01,5853
2017-09-02,5820
2017-09-03,5820
2017-09-04,5820
2017-09-05,5820
2017-09-06,5820
2017-09-07,5820
2017-09-08,5802
2017-09-09,5802
2017-09-10,5802
2017-09-11,5802
2017-09-12,5802
2017-09-13,5769
2017-09-14,5769
2017-09-15,5769
2017-09-16,5769
2017-09-17,5769
2017-09-18,5927
2017-09-19,5927
2017-09-20,5927
2017-09-21,5927
2017-09-22,5927
2017-09-23,5927
2017-09-24,5806
2017-09-25,5806
2017-09-26,5806
2017-09-27,5806
2017-09-28,5806
2017-09-29,5796
2017-09-30,5796
2017-10-01,5796
2017-10-02,5796
2017-10-03,5796
2017-10-04,5796
2017-10-05,5745
2017-10-06,5745
2017-10-07,5745
2017-10-08,5745
2017-10-09,5745
2017-10-10,5786
2017-10-11,5786
2017-10-12,5786
2017-10-13,5786
2017-10-14,5786
2017-10-15,5786
2017-10-16,5763
2017-10-17,5763
2017-10-18,5763
2017-10-19,5763
2017-10-20,5763
2017-10-21,5827
2017-10-22,5827
2017-10-23,5827
2017-10-24,5827
2017-10-25,5854
2017-10-26,5854
2017-10-27,5854
2017-10-28,5854
2017-10-29,5854
2017-10-30,5827
2017-10-31,5827
2017-11-01,5827
2017-11-02,5827
2017-11-03,5827
2017-11-04,5805
2017-11-05,5805
2017-11-06,5805
2017-11-07,5805
2017-11-08,5805
2017-11-09,5862
2017-11-10,5862
2017-11-11,5862
2017-11-12,5862
2017-11-13,5862
2017-11-14,5862
2017-11-15,5867
2017-11-16,5867
2017-11-17,5867
2017-11-18,5867
2017-11-19,5867
2017-11-20,5784
2017-11-21,5784
2017-11-22,5784
2017-11-23,5784
2017-11-24,5784
2017-11-25,5726
2017-11-26,5726
2017-11-27,5726
2017-11-28,5726
2017-11-29,5726
2017-11-30,5715
2017-12-01,5715
2017-12-02,5715
2017-12-03,5715
2017-12-04,5715
2017-12-05,5822
2017-12-06,5822
2017-12-07,5822
2017-12-08,5822
2017-12-09,5822
2017-12-10,5800
2017-12-11,5800
2017-12-12,5800
2017-12-13,5800
2017-12-14,5800
2017-12-15,5784
2017-12-16,5784
2017-12-17,5784
2017-12-18,5784
2017-12-19,5784
2017-12-20,5776
2017-12-21,5776
2017-12-22,5776
2017-12-23,5776
2017-12-24,5796
2017-12-25,5796
2017-12-26,5796
2017-12-27,5796
2017-12-28,5803
2017-12-29,5803
2017-12-30,5803
2017-12-31,5803
2018-01-01,5861
2018-01-02,5861
2018-01-03,5861
2018-01-04,5861
2018-01-05,5848
2018-01-06,5848
2018-01-07,5848
2018-01-08,5848
2018-01-09,5884
2018-01-10,5884
2018-01-11,5884
2018-01-12,5884
2018-01-13,5952
2018-01-14,5952
2018-01-15,5952
2018-01-16,6220
2018-01-17,6220
2018-01-18,6220
2018-01-19,6220
2018-01-20,6180
2018-01-21,6180
2018-01-22,6180
2018-01-23,6030
2018-01-24,6030
2018-01-25,6030
2018-01-26,5810
2018-01-27,5810
2018-01-28,5873
2018-01-29,5873
2018-01-30,5873
2018-01-31,6013
2018-02-01,6013
2018-02-02,6013
2018-02-03,6073
2018-02-04,6073
2018-02-05,6073
2018-02-06,6007
2018-02-07,6007
2018-02-08,6007
2018-02-09,5889
2018-02-10,5889
2018-02-11,5912
2018-02-12,5912
2018-02-13,5912
2018-02-14,5956
2018-02-15,5956
2018-02-16,5953
2018-02-17,5953
2018-02-18,6084
2018-02-19,6084
2018-02-20,6069
2018-02-21,6069
2018-02-22,6069
2018-02-23,6093
2018-02-24,6093
2018-02-25,6398
2018-02-26,6398
2018-02-27,6714
2018-02-28,6714
2018-03-01,6714
2018-03-02,6952
2018-03-03,6952
2018-03-04,6952
2018-03-05,6957
2018-03-06,6957
2018-03-07,6722
2018-03-08,6722
2018-03-09,6677
2018-03-10,6677
2018-03-11,6744
2018-03-12,6744
2018-03-13,6744
2018-03-14,6524
2018-03-15,6524
2018-03-16,6524
2018-03-17,6351
2018-03-18,6351
2018-03-20,6208
2018-03-21,6208
2018-03-23,6043
2018-03-24,6043
2018-03-25,5943
2018-03-26,5943
2018-03-27,5902
2018-03-28,5902
2018-03-29,5902
2018-03-30,5814
2018-03-31,5814
2018-04-01,5814
2018-04-02,5795
2018-04-03,5795
2018-04-04,5743
2018-04-05,5743
2018-04-06,5743
2018-04-07,5823
2018-04-08,5823
2018-04-09,5887
2018-04-10,5887
2018-04-11,5887
2018-04-12,5873
2018-04-13,5873
2018-04-14,5873
2018-04-15,5878
2018-04-16,5878
2018-04-17,5826
2018-04-18,5826
2018-04-19,5826
2018-04-20,5773
2018-04-21,5773
2018-04-22,5773
2018-04-23,5867
2018-04-24,5867
2018-04-25,5867
2018-04-26,5911
2018-04-27,5911
2018-04-28,5942
2018-04-29,5942
2018-04-30,5913
2018-05-01,5913
2018-05-02,5913
2018-05-03,5891
2018-05-04,5891
2018-05-05,5800
2018-05-06,5800
2018-05-07,5800
2018-05-08,5690
2018-05-09,5690
2018-05-10,5744
2018-05-11,5744
2018-05-12,5694
2018-05-13,5694
2018-05-14,5694
2018-05-15,5775
2018-05-16,5775
2018-05-17,5781
2018-05-18,5781
2018-05-19,5825
2018-05-20,5825
2018-05-21,5808
2018-05-22,5808
2018-05-23,5865
2018-05-24,5865
2018-05-25,5865
2018-05-26,5805
2018-05-27,5805
2018-05-28,5672
2018-05-29,5672
2018-05-30,5716
2018-05-31,5716
2018-06-01,5828
2018-06-02,5828
2018-06-03,5997
2018-06-04,5997
2018-06-05,5868
2018-06-06,5868
2018-06-07,5868
2018-06-08,5799
2018-06-09,5799
2018-06-10,5830
2018-06-11,5830
2018-06-12,5830
2018-06-13,5880
2018-06-14,5880
2018-06-15,5880
2018-06-16,5772
2018-06-17,5772
2018-06-18,5837
2018-06-19,5837
2018-06-20,5837
2018-06-21,5922
2018-06-22,5922
2018-06-23,5922
2018-06-24,5915
2018-06-25,5915
2018-06-26,5952
2018-06-27,5952
2018-06-28,5952
2018-06-29,5874
2018-06-30,5874
2018-07-01,5943
2018-07-02,5943
2018-07-03,5943
2018-07-04,6016
2018-07-05,6016
2018-07-06,6016
2018-07-07,6102
2018-07-08,6102
2018-07-09,6062
2018-07-10,6062
2018-07-11,6062
2018-07-12,6062
2018-07-13,6167
2018-07-14,6167
2018-07-15,6302
2018-07-16,6302
2018-07-17,6336
2018-07-18,6336
2018-07-19,6336
2018-07-20,6557
2018-07-21,6557
2018-07-22,6827
2018-07-23,6827
2018-07-24,7030
2018-07-25,7030
2018-07-26,7215
2018-07-27,7215
2018-07-28,7367
2018-07-29,7367
2018-07-30,7547
2018-07-31,7547
2018-08-01,7665
2018-08-02,7665
2018-08-03,8002
2018-08-04,8002
2018-08-05,8184
2018-08-06,8184
2018-08-07,8329
2018-08-08,8450
2018-08-09,8450
2018-08-10,8450
2018-08-11,8373
2018-08-12,8373
2018-08-14,8380
2018-08-16,8449
2018-08-17,8449
2018-08-18,8514
2018-08-19,8514
2018-08-20,8509
2018-08-21,8509
2018-08-22,8468
2018-08-23,8468
2018-08-24,8548
2018-08-25,8548
2018-08-26,8482
2018-08-27,8482
2018-08-28,8411
2018-08-29,8411
2018-08-30,8411
2018-08-31,8360
2018-09-01,8360
2018-09-02,8321
2018-09-03,8321
2018-09-04,8363
2018-09-05,8363
2018-09-06,8363
2018-09-07,8207
2018-09-08,8207
2018-09-09,8109
2018-09-10,8109
2018-09-11,8068
2018-09-12,8068
2018-09-13,8068
2018-09-14,7941
2018-09-15,7941
2018-09-16,7891
2018-09-17,7891
2018-09-18,7786
2018-09-19,7786
2018-09-20,7696
2018-09-21,7696
2018-09-22,7699
2018-09-23,7699
2018-09-24,7639
2018-09-25,7639
2018-09-26,7453
2018-09-27,7453
2018-09-28,7453
2018-09-29,7299
2018-09-30,7299
2018-10-01,7214
2018-10-02,7214
2018-10-03,7097
2018-10-04,7097
2018-10-05,7097
2018-10-06,7108
2018-10-07,7108
2018-10-08,7020
2018-10-09,7020
2018-10-10,6869
2018-10-11,6869
2018-10-12,6869
2018-10-13,6781
2018-10-14,6781
2018-10-15,6850
2018-10-16,6850
2018-10-17,6887
2018-10-18,6887
2018-10-19,7042
2018-10-20,7042
2018-10-21,7042
2018-10-22,7027
2018-10-23,7027
2018-10-24,7027
2018-10-25,7083
2018-10-26,7083
2018-10-27,7136
2018-10-28,7136
2018-10-29,7270
2018-10-30,7270
2018-10-31,7426
2018-11-01,7426
2018-11-03,7349
2018-11-04,7534
2018-11-05,7315
2018-11-06,7315
2018-11-07,7131
2018-11-08,7131
2018-11-09,7209
2018-11-10,7326
2018-11-11,7326
2018-11-12,7568
2018-11-13,7568
2018-11-14,7578
2018-11-15,7578
2018-11-16,7753
2018-11-17,7753
2018-11-18,7903
2018-11-19,7903
2018-11-20,8094
2018-11-21,8094
2018-11-22,8202
2018-11-23,8202
2018-11-24,8123
2018-11-25,8177
2018-11-26,8177
2018-11-27,8130
2018-11-28,8004
2018-11-29,8004
2018-12-01,8291
2018-12-02,8291
2018-12-03,8284
2018-12-04,8321
2018-12-07,8365
2018-12-09,8396
2018-12-10,8420
2018-12-11,8420
2018-12-12,8577
2018-12-13,8538
2018-12-14,8538
2018-12-15,8558
2018-12-16,8372
2018-12-17,8372
2018-12-18,8258
2018-12-19,8258
2018-12-20,8144
2018-12-21,8144
2018-12-22,8260
2018-12-23,8263
2018-12-24,8177
2018-12-25,8177
2018-12-26,8268
2018-12-27,8224
2018-12-28,8224
2018-12-29,8315
2018-12-30,8315
2018-12-31,8409
2019-01-01,8409
2019-01-02,8524
2019-01-03,8564
2019-01-04,8564
2019-01-05,8637
2019-01-06,8597
2019-01-08,8477
2019-01-10,8405
2019-01-11,8405
2019-01-12,8357
2019-01-13,8269
2019-01-14,8078
2019-01-15,8087
2019-01-16,7933
2019-01-17,7904
2019-01-18,7904
2019-01-19,7713
2019-01-20,7660
2019-01-21,7660
2019-01-22,7582
2019-01-23,7465
2019-01-24,7465
2019-01-25,7299
2019-01-26,7262
2019-01-27,7312
2019-01-28,7325
2019-01-29,7312
2019-01-30,7286
2019-01-31,7286
2019-02-01,7310
2019-02-02,7310
2019-02-03,7233
2019-02-04,7233
2019-02-05,7214
2019-02-06,7214
2019-02-07,7263
2019-02-08,7286
2019-02-09,7281
2019-02-10,7253
2019-02-11,7362
2019-02-12,7362
2019-02-13,7244
2019-02-14,7244
2019-02-15,7163
2019-02-16,7277
2019-02-17,7277
2019-02-18,7266
2019-02-19,7266
2019-02-20,7272
2019-02-21,7291
2019-02-22,7291
2019-02-23,7287
2019-02-24,7226
2019-02-25,7269
2019-02-26,7269
2019-02-27,7289
2019-02-28,7289
2019-03-01,7151
2019-03-02,7151
2019-03-03,7170
2019-03-04,7139
2019-03-05,7139
2019-03-06,7212
2019-03-07,7212
2019-03-08,7243
2019-03-09,7318
2019-03-10,7300
2019-03-11,7300
2019-03-12,7270
2019-03-13,7270
2019-03-14,7174
2019-03-15,7174
2019-03-16,7190
2019-03-17,7179
2019-03-18,7179
