date_obj,Ochre%20snelm%20(round) price
2016-01-18,6579
2016-01-19,6579
2016-01-20,6579
2016-01-21,6579
2016-01-22,6579
2016-01-23,6579
2016-01-24,6579
2016-01-25,6279
2016-01-26,6279
2016-01-27,6279
2016-01-28,6279
2016-01-29,6279
2016-01-30,6279
2016-01-31,6279
2016-02-01,6279
2016-02-02,6279
2016-02-03,6279
2016-02-04,6279
2016-02-05,6279
2016-02-06,6279
2016-02-07,6279
2016-02-08,6279
2016-02-09,6279
2016-02-10,6279
2016-02-11,6279
2016-02-12,6279
2016-02-13,6279
2016-02-14,6279
2016-02-15,6279
2016-02-16,6279
2016-02-17,6279
2016-02-18,6279
2016-02-19,6279
2016-02-20,6279
2016-02-21,6279
2016-02-22,6279
2016-02-23,6279
2016-02-24,6279
2016-02-25,6279
2016-02-26,6279
2016-02-27,5985
2016-02-28,5985
2016-02-29,5985
2016-03-01,5985
2016-03-02,5985
2016-03-03,5985
2016-03-04,5985
2016-03-05,5985
2016-03-06,5985
2016-03-07,5985
2016-03-08,5985
2016-03-09,5985
2016-03-10,5985
2016-03-11,5985
2016-03-12,5985
2016-03-13,5985
2016-03-14,5985
2016-03-15,5985
2016-03-16,5985
2016-03-17,5985
2016-03-18,5985
2016-03-19,5985
2016-03-20,5985
2016-03-21,5985
2016-03-22,5985
2016-03-23,5985
2016-03-24,5985
2016-03-25,5985
2016-03-26,5985
2016-03-27,5985
2016-03-28,5985
2016-03-29,5985
2016-03-30,5985
2016-03-31,5985
2016-04-01,5985
2016-04-02,5985
2016-04-03,5985
2016-04-04,5985
2016-04-05,5985
2016-04-06,5708
2016-04-07,5708
2016-04-08,5708
2016-04-09,5708
2016-04-10,5708
2016-04-11,5708
2016-04-12,5708
2016-04-13,5708
2016-04-14,5708
2016-04-15,5708
2016-04-16,5708
2016-04-17,5708
2016-04-18,5708
2016-04-19,5708
2016-04-20,5708
2016-04-21,5708
2016-04-22,5708
2016-04-23,5708
2016-04-24,5708
2016-04-25,5708
2016-04-26,5708
2016-04-27,5708
2016-04-28,5708
2016-04-29,5708
2016-04-30,5708
2016-05-01,5708
2016-05-02,5708
2016-05-03,5708
2016-05-04,5708
2016-05-05,5708
2016-05-06,5708
2016-05-07,5708
2016-05-08,5708
2016-05-09,5708
2016-05-10,5708
2016-05-11,5431
2016-05-12,5431
2016-05-13,5431
2016-05-14,5431
2016-05-15,5431
2016-05-16,5431
2016-05-17,5431
2016-05-18,5431
2016-05-19,5431
2016-05-20,5431
2016-05-21,5431
2016-05-22,5431
2016-05-23,5431
2016-05-24,5431
2016-05-25,5431
2016-05-26,5431
2016-05-27,5431
2016-05-28,5431
2016-05-29,5431
2016-05-30,5431
2016-05-31,5431
2016-06-01,5431
2016-06-02,5431
2016-06-03,5431
2016-06-04,5431
2016-06-05,5431
2016-06-06,5431
2016-06-07,5431
2016-06-08,5431
2016-06-09,5431
2016-06-10,5431
2016-06-11,5431
2016-06-12,5186
2016-06-13,5186
2016-06-14,5186
2016-06-15,5186
2016-06-16,5186
2016-06-17,5186
2016-06-18,5186
2016-06-19,5186
2016-06-20,5186
2016-06-21,5186
2016-06-22,5186
2016-06-23,5186
2016-06-24,5186
2016-06-25,5186
2016-06-26,5186
2016-06-27,5186
2016-06-28,5186
2016-06-29,5186
2016-06-30,5186
2016-07-01,5186
2016-07-02,5186
2016-07-03,5186
2016-07-04,5186
2016-07-05,5186
2016-07-06,5186
2016-07-07,5186
2016-07-08,5186
2016-07-09,5186
2016-07-10,5186
2016-07-11,5186
2016-07-12,5186
2016-07-13,5186
2016-07-14,5186
2016-07-15,5186
2016-07-16,5186
2016-07-17,4935
2016-07-18,4935
2016-07-19,4935
2016-07-20,4935
2016-07-21,4935
2016-07-22,4935
2016-07-23,4935
2016-07-24,4935
2016-07-25,4935
2016-07-26,4935
2016-07-27,4935
2016-07-28,4935
2016-07-29,4935
2016-07-30,4935
2016-07-31,4935
2016-08-01,4935
2016-08-02,4935
2016-08-03,4935
2016-08-04,4935
2016-08-05,4935
2016-08-06,4935
2016-08-07,4935
2016-08-08,4935
2016-08-09,4935
2016-08-10,4935
2016-08-11,4935
2016-08-12,4935
2016-08-13,4935
2016-08-14,4935
2016-08-15,4935
2016-08-16,4935
2016-08-17,4935
2016-08-18,4935
2016-08-19,4935
2016-08-20,4935
2016-08-21,4935
2016-08-22,4695
2016-08-23,4695
2016-08-24,4695
2016-08-25,4695
2016-08-26,4695
2016-08-27,4695
2016-08-28,4695
2016-08-29,4695
2016-08-30,4695
2016-08-31,4695
2016-09-01,4695
2016-09-02,4695
2016-09-03,4695
2016-09-04,4695
2016-09-05,4695
2016-09-06,4695
2016-09-07,4695
2016-09-08,4695
2016-09-09,4695
2016-09-10,4695
2016-09-11,4695
2016-09-12,4695
2016-09-13,4695
2016-09-14,4695
2016-09-15,4695
2016-09-16,4695
2016-09-17,4695
2016-09-18,4695
2016-09-19,4695
2016-09-20,4695
2016-09-21,4695
2016-09-22,4695
2016-09-23,4695
2016-09-24,4695
2016-09-25,4695
2016-09-26,4695
2016-09-27,4695
2016-09-28,4695
2016-09-29,4695
2016-09-30,4695
2016-10-01,4695
2016-10-02,4695
2016-10-03,4695
2016-10-04,4695
2016-10-05,4695
2016-10-06,4475
2016-10-07,4475
2016-10-08,4475
2016-10-09,4475
2016-10-10,4475
2016-10-11,4475
2016-10-12,4475
2016-10-13,4475
2016-10-14,4475
2016-10-15,4475
2016-10-16,4475
2016-10-17,4475
2016-10-18,4475
2016-10-19,4475
2016-10-20,4475
2016-10-21,4475
2016-10-22,4475
2016-10-23,4475
2016-10-24,4475
2016-10-25,4475
2016-10-26,4475
2016-10-27,4475
2016-10-28,4475
2016-10-29,4475
2016-10-30,4475
2016-10-31,4475
2016-11-01,4475
2016-11-02,4475
2016-11-03,4475
2016-11-04,4475
2016-11-05,4475
2016-11-06,4475
2016-11-07,4475
2016-11-08,4475
2016-11-09,4475
2016-11-10,4475
2016-11-11,4475
2016-11-12,4257
2016-11-13,4257
2016-11-14,4257
2016-11-15,4257
2016-11-16,4257
2016-11-17,4257
2016-11-18,4257
2016-11-19,4257
2016-11-20,4257
2016-11-21,4257
2016-11-22,4257
2016-11-23,4257
2016-11-24,4257
2016-11-25,4257
2016-11-26,4257
2016-11-27,4257
2016-11-28,4257
2016-11-29,4257
2016-11-30,4257
2016-12-01,4257
2016-12-02,4257
2016-12-03,4257
2016-12-04,4257
2016-12-05,4257
2016-12-06,4257
2016-12-07,4257
2016-12-08,4257
2016-12-09,4257
2016-12-10,4257
2016-12-11,4257
2016-12-12,4257
2016-12-13,4257
2016-12-14,4257
2016-12-15,4257
2016-12-16,4257
2016-12-17,4083
2016-12-18,4083
2016-12-19,4083
2016-12-20,4083
2016-12-21,4083
2016-12-22,4083
2016-12-23,4083
2016-12-24,4083
2016-12-25,4083
2016-12-26,4083
2016-12-27,4083
2016-12-28,4083
2016-12-29,4083
2016-12-30,4083
2016-12-31,4083
2017-01-01,4083
2017-01-02,4083
2017-01-03,4083
2017-01-04,4083
2017-01-05,4083
2017-01-06,4083
2017-01-07,4083
2017-01-08,4083
2017-01-09,4083
2017-01-10,4083
2017-01-11,4083
2017-01-12,4083
2017-01-13,4083
2017-01-14,4083
2017-01-15,4083
2017-01-16,4083
2017-01-17,4083
2017-01-18,4083
2017-01-19,4083
2017-01-20,4083
2017-01-21,4083
2017-01-22,4083
2017-01-23,4083
2017-01-24,3915
2017-01-25,3915
2017-01-26,3915
2017-01-27,3915
2017-01-28,3915
2017-01-29,3915
2017-01-30,3915
2017-01-31,3915
2017-02-01,3915
2017-02-02,3915
2017-02-03,3915
2017-02-04,3915
2017-02-05,3915
2017-02-06,3915
2017-02-07,3915
2017-02-08,3915
2017-02-09,3915
2017-02-10,3915
2017-02-11,3915
2017-02-12,3915
2017-02-13,3915
2017-02-14,3915
2017-02-15,3915
2017-02-16,3915
2017-02-17,3915
2017-02-18,3915
2017-02-19,3915
2017-02-20,3915
2017-02-21,3915
2017-02-22,3915
2017-02-23,3915
2017-02-24,3915
2017-02-25,3915
2017-02-26,3915
2017-02-27,3733
2017-02-28,3733
2017-03-01,3733
2017-03-02,3733
2017-03-03,3733
2017-03-04,3733
2017-03-05,3733
2017-03-06,3733
2017-03-07,3733
2017-03-08,3733
2017-03-09,3733
2017-03-10,3733
2017-03-11,3733
2017-03-12,3733
2017-03-13,3733
2017-03-14,3733
2017-03-15,3733
2017-03-16,3733
2017-03-17,3733
2017-03-18,3733
2017-03-19,3733
2017-03-20,3733
2017-03-21,3733
2017-03-22,3733
2017-03-23,3733
2017-03-24,3733
2017-03-25,3733
2017-03-26,3733
2017-03-27,3733
2017-03-28,3733
2017-03-29,3733
2017-03-30,3733
2017-03-31,3733
2017-04-01,3733
2017-04-02,3555
2017-04-03,3555
2017-04-04,3555
2017-04-05,3555
2017-04-06,3555
2017-04-07,3555
2017-04-08,3555
2017-04-09,3555
2017-04-10,3555
2017-04-11,3555
2017-04-12,3555
2017-04-13,3555
2017-04-14,3555
2017-04-15,3555
2017-04-16,3555
2017-04-17,3555
2017-04-18,3555
2017-04-19,3555
2017-04-20,3555
2017-04-21,3555
2017-04-22,3555
2017-04-23,3555
2017-04-24,3555
2017-04-25,3555
2017-04-26,3555
2017-04-27,3555
2017-04-28,3555
2017-04-29,3555
2017-04-30,3555
2017-05-01,3555
2017-05-02,3555
2017-05-03,3555
2017-05-04,3379
2017-05-05,3379
2017-05-06,3379
2017-05-07,3379
2017-05-08,3379
2017-05-09,3379
2017-05-10,3379
2017-05-11,3379
2017-05-12,3379
2017-05-13,3379
2017-05-14,3379
2017-05-15,3379
2017-05-16,3379
2017-05-17,3379
2017-05-18,3379
2017-05-19,3379
2017-05-20,3379
2017-05-21,3379
2017-05-22,3379
2017-05-23,3379
2017-05-24,3379
2017-05-25,3379
2017-05-26,3379
2017-05-27,3379
2017-05-28,3379
2017-05-29,3379
2017-05-30,3379
2017-05-31,3379
2017-06-01,3379
2017-06-02,3379
2017-06-03,3379
2017-06-04,3214
2017-06-05,3214
2017-06-06,3214
2017-06-07,3214
2017-06-08,3214
2017-06-09,3214
2017-06-10,3214
2017-06-11,3214
2017-06-12,3214
2017-06-13,3214
2017-06-14,3214
2017-06-15,3214
2017-06-16,3214
2017-06-17,3214
2017-06-18,3214
2017-06-19,3214
2017-06-20,3214
2017-06-21,3214
2017-06-22,3214
2017-06-23,3214
2017-06-24,3214
2017-06-25,3214
2017-06-26,3214
2017-06-27,3214
2017-06-28,3214
2017-06-29,3214
2017-06-30,3214
2017-07-01,3214
2017-07-02,3214
2017-07-03,3214
2017-07-04,3214
2017-07-05,3214
2017-07-06,3214
2017-07-07,3214
2017-07-08,3214
2017-07-09,3214
2017-07-10,3078
2017-07-11,3078
2017-07-12,3078
2017-07-13,3078
2017-07-14,3078
2017-07-15,3078
2017-07-16,3078
2017-07-17,3078
2017-07-18,3078
2017-07-19,3078
2017-07-20,3078
2017-07-21,3078
2017-07-22,3078
2017-07-23,3078
2017-07-24,3078
2017-07-25,3078
2017-07-26,3078
2017-07-27,3078
2017-07-28,3078
2017-07-29,3078
2017-07-30,3078
2017-07-31,3078
2017-08-01,3078
2017-08-02,3078
2017-08-03,3078
2017-08-04,3078
2017-08-05,3078
2017-08-06,3078
2017-08-07,3078
2017-08-08,3078
2017-08-09,3078
2017-08-10,3078
2017-08-11,3078
2017-08-12,3078
2017-08-13,2942
2017-08-14,2942
2017-08-15,2942
2017-08-16,2942
2017-08-17,2942
2017-08-18,2942
2017-08-19,2942
2017-08-20,2942
2017-08-21,2942
2017-08-22,2942
2017-08-23,2942
2017-08-24,2942
2017-08-25,2942
2017-08-26,2942
2017-08-27,2942
2017-08-28,2942
2017-08-29,2942
2017-08-30,2942
2017-08-31,2942
2017-09-01,2942
2017-09-02,2942
2017-09-03,2942
2017-09-04,2942
2017-09-05,2942
2017-09-06,2942
2017-09-07,2942
2017-09-08,2942
2017-09-09,2942
2017-09-10,2820
2017-09-11,2820
2017-09-12,2820
2017-09-13,2820
2017-09-14,2820
2017-09-15,2820
2017-09-16,2820
2017-09-17,2820
2017-09-18,2820
2017-09-19,2820
2017-09-20,2820
2017-09-21,2820
2017-09-22,2820
2017-09-23,2820
2017-09-24,2820
2017-09-25,2820
2017-09-26,2820
2017-09-27,2820
2017-09-28,2820
2017-09-29,2820
2017-09-30,2820
2017-10-01,2820
2017-10-02,2820
2017-10-03,2820
2017-10-04,2820
2017-10-05,2820
2017-10-06,2820
2017-10-07,2820
2017-10-08,2820
2017-10-09,2820
2017-10-10,2820
2017-10-11,2820
2017-10-12,2820
2017-10-13,2820
2017-10-14,2696
2017-10-15,2696
2017-10-16,2696
2017-10-17,2696
2017-10-18,2696
2017-10-19,2696
2017-10-20,2696
2017-10-21,2696
2017-10-22,2696
2017-10-23,2696
2017-10-24,2696
2017-10-25,2696
2017-10-26,2696
2017-10-27,2696
2017-10-28,2696
2017-10-29,2696
2017-10-30,2696
2017-10-31,2696
2017-11-01,2696
2017-11-02,2696
2017-11-03,2696
2017-11-04,2696
2017-11-05,2696
2017-11-06,2696
2017-11-07,2696
2017-11-08,2696
2017-11-09,2696
2017-11-10,2696
2017-11-11,2696
2017-11-12,2696
2017-11-13,2696
2017-11-14,2696
2017-11-15,2696
2017-11-16,2696
2017-11-17,2696
2017-11-18,2696
2017-11-19,2580
2017-11-20,2580
2017-11-21,2580
2017-11-22,2580
2017-11-23,2580
2017-11-24,2580
2017-11-25,2580
2017-11-26,2580
2017-11-27,2580
2017-11-28,2580
2017-11-29,2580
2017-11-30,2580
2017-12-01,2580
2017-12-02,2580
2017-12-03,2580
2017-12-04,2580
2017-12-05,2580
2017-12-06,2580
2017-12-07,2580
2017-12-08,2580
2017-12-09,2580
2017-12-10,2580
2017-12-11,2580
2017-12-12,2580
2017-12-13,2580
2017-12-14,2580
2017-12-15,2580
2017-12-16,2580
2017-12-17,2580
2017-12-18,2580
2017-12-19,2580
2017-12-20,2580
2017-12-21,2580
2017-12-22,2580
2017-12-23,2460
2017-12-24,2460
2017-12-25,2460
2017-12-26,2460
2017-12-27,2460
2017-12-28,2460
2017-12-29,2460
2017-12-30,2460
2017-12-31,2460
2018-01-01,2460
2018-01-02,2460
2018-01-03,2460
2018-01-04,2460
2018-01-05,2460
2018-01-06,2460
2018-01-07,2460
2018-01-08,2460
2018-01-09,2460
2018-01-10,2460
2018-01-11,2460
2018-01-12,2460
2018-01-13,2460
2018-01-14,2460
2018-01-15,2460
2018-01-16,2460
2018-01-17,2460
2018-01-18,2460
2018-01-19,2460
2018-01-20,2460
2018-01-21,2460
2018-01-22,2460
2018-01-23,2346
2018-01-24,2346
2018-01-25,2346
2018-01-26,2346
2018-01-27,2346
2018-01-28,2346
2018-01-29,2346
2018-01-31,2346
2018-02-01,2346
2018-02-02,2346
2018-02-03,2346
2018-02-04,2346
2018-02-05,2346
2018-02-06,2346
2018-02-07,2346
2018-02-08,2346
2018-02-09,2346
2018-02-10,2346
2018-02-11,2234
2018-02-12,2234
2018-02-13,2234
2018-02-14,2234
2018-02-15,2234
2018-02-16,2234
2018-02-17,2234
2018-02-18,2234
2018-02-19,2234
2018-02-20,2234
2018-02-21,2234
2018-02-22,2234
2018-02-23,2234
2018-02-24,2234
2018-02-25,2234
2018-02-26,2234
2018-02-27,2128
2018-03-01,2128
2018-03-02,2128
2018-03-03,2128
2018-03-04,2128
2018-03-05,2128
2018-03-06,2128
2018-03-07,2128
2018-03-08,2128
2018-03-09,2128
2018-03-10,2128
2018-03-11,2128
2018-03-12,2128
2018-03-13,2128
2018-03-14,2128
2018-03-15,2128
2018-03-16,2128
2018-03-17,2031
2018-03-18,2031
2018-03-19,2031
2018-03-20,2031
2018-03-21,2031
2018-03-23,2031
2018-03-24,2031
2018-03-26,2031
2018-03-27,2031
2018-03-28,2031
2018-03-29,2031
2018-03-30,2031
2018-03-31,2031
2018-04-01,2031
2018-04-02,2031
2018-04-03,2031
2018-04-04,2031
2018-04-05,2031
2018-04-06,2031
2018-04-08,1942
2018-04-09,1942
2018-04-10,1942
2018-04-11,1942
2018-04-12,1942
2018-04-13,1942
2018-04-14,1942
2018-04-15,1942
2018-04-16,1942
2018-04-17,1942
2018-04-18,1942
2018-04-19,1942
2018-04-20,1942
2018-04-21,1942
2018-04-22,1942
2018-04-23,1942
2018-04-24,1942
2018-04-25,1942
2018-04-26,1942
2018-04-27,1858
2018-04-28,1858
2018-04-29,1858
2018-04-30,1858
2018-05-01,1858
2018-05-02,1858
2018-05-04,1858
2018-05-05,1858
2018-05-06,1858
2018-05-07,1858
2018-05-08,1858
2018-05-09,1858
2018-05-10,1858
2018-05-11,1858
2018-05-12,1858
2018-05-13,1858
2018-05-14,1779
2018-05-15,1779
2018-05-16,1779
2018-05-17,1779
2018-05-18,1779
2018-05-19,1779
2018-05-20,1779
2018-05-21,1779
2018-05-22,1779
2018-05-23,1779
2018-05-24,1779
2018-05-25,1779
2018-05-26,1779
2018-05-27,1779
2018-05-28,1779
2018-05-29,1779
2018-05-30,1779
2018-05-31,1695
2018-06-01,1695
2018-06-02,1695
2018-06-03,1695
2018-06-04,1695
2018-06-05,1695
2018-06-06,1695
2018-06-07,1695
2018-06-08,1695
2018-06-09,1695
2018-06-10,1695
2018-06-11,1695
2018-06-12,1695
2018-06-13,1695
2018-06-14,1695
2018-06-15,1695
2018-06-16,1695
2018-06-17,1616
2018-06-18,1616
2018-06-19,1616
2018-06-20,1616
2018-06-21,1616
2018-06-22,1616
2018-06-23,1616
2018-06-24,1616
2018-06-25,1616
2018-06-26,1616
2018-06-27,1616
2018-06-28,1616
2018-06-29,1616
2018-06-30,1616
2018-07-01,1616
2018-07-02,1616
2018-07-03,1616
2018-07-04,1616
2018-07-05,1616
2018-07-06,1541
2018-07-07,1541
2018-07-08,1541
2018-07-09,1541
2018-07-10,1541
2018-07-11,1541
2018-07-12,1541
2018-07-13,1541
2018-07-14,1541
2018-07-15,1541
2018-07-16,1541
2018-07-17,1541
2018-07-18,1541
2018-07-19,1541
2018-07-20,1541
2018-07-21,1541
2018-07-22,1541
2018-07-23,1541
2018-07-24,1469
2018-07-25,1469
2018-07-26,1469
2018-07-27,1469
2018-07-28,1469
2018-07-29,1469
2018-07-30,1469
2018-07-31,1469
2018-08-01,1469
2018-08-02,1469
2018-08-03,1469
2018-08-04,1469
2018-08-05,1398
2018-08-06,1398
2018-08-07,1398
2018-08-08,1398
2018-08-09,1398
2018-08-10,1398
2018-08-11,1398
2018-08-12,1398
2018-08-14,1398
2018-08-16,1398
2018-08-17,1331
2018-08-18,1331
2018-08-19,1331
2018-08-20,1331
2018-08-21,1331
2018-08-22,1331
2018-08-23,1331
2018-08-24,1331
2018-08-25,1331
2018-08-26,1331
2018-08-27,1331
2018-08-28,1331
2018-08-29,1331
2018-08-30,1268
2018-08-31,1268
2018-09-01,1268
2018-09-02,1268
2018-09-03,1268
2018-09-04,1268
2018-09-05,1268
2018-09-06,1268
2018-09-07,1268
2018-09-08,1268
2018-09-09,1268
2018-09-10,1268
2018-09-11,1209
2018-09-12,1209
2018-09-13,1209
2018-09-14,1209
2018-09-15,1209
2018-09-16,1209
2018-09-17,1209
2018-09-18,1209
2018-09-19,1209
2018-09-20,1209
2018-09-21,1209
2018-09-22,1209
2018-09-23,1153
2018-09-24,1153
2018-09-25,1153
2018-09-26,1153
2018-09-27,1153
2018-09-28,1153
2018-09-29,1153
2018-09-30,1153
2018-10-02,1153
2018-10-03,1153
2018-10-04,1153
2018-10-05,1153
2018-10-06,1098
2018-10-07,1098
2018-10-08,1098
2018-10-09,1098
2018-10-10,1098
2018-10-11,1098
2018-10-12,1098
2018-10-13,1098
2018-10-14,1098
2018-10-15,1098
2018-10-16,1098
2018-10-17,1098
2018-10-18,1098
2018-10-19,1048
2018-10-20,1048
2018-10-21,1048
2018-10-22,1048
2018-10-23,1048
2018-10-24,1048
2018-10-25,1048
2018-10-26,1048
2018-10-27,1048
2018-10-28,1048
2018-10-29,1048
2018-10-30,1048
2018-10-31,999
2018-11-01,999
2018-11-03,999
2018-11-04,999
2018-11-05,999
2018-11-06,999
2018-11-07,999
2018-11-08,999
2018-11-09,999
2018-11-10,999
2018-11-11,999
2018-11-12,952
2018-11-13,952
2018-11-15,952
2018-11-16,952
2018-11-17,952
2018-11-18,952
2018-11-19,952
2018-11-20,952
2018-11-21,952
2018-11-22,908
2018-11-23,908
2018-11-24,908
2018-11-25,908
2018-11-26,908
2018-11-27,908
2018-11-28,908
2018-11-29,908
2018-12-01,908
2018-12-02,867
2018-12-03,867
2018-12-04,867
2018-12-05,867
2018-12-07,867
2018-12-09,867
2018-12-10,867
2018-12-11,867
2018-12-12,826
2018-12-13,826
2018-12-14,826
2018-12-15,826
2018-12-16,826
2018-12-17,826
2018-12-18,826
2018-12-19,826
2018-12-20,799
2018-12-21,799
2018-12-22,799
2018-12-23,799
2018-12-24,799
2018-12-25,799
2018-12-26,799
2018-12-27,799
2018-12-28,764
2018-12-29,764
2018-12-30,764
2018-12-31,764
2019-01-01,764
2019-01-02,764
2019-01-03,733
2019-01-04,733
2019-01-05,733
2019-01-06,733
2019-01-08,733
2019-01-10,701
2019-01-11,701
2019-01-12,701
