date_obj,Cake price
2015-07-17,178
2015-07-18,178
2015-07-19,179
2015-07-20,171
2015-07-21,171
2015-07-22,167
2015-07-23,167
2015-07-24,161
2015-07-25,161
2015-07-26,156
2015-07-27,150
2015-07-28,144
2015-07-29,137
2015-07-30,137
2015-07-31,137
2015-08-01,134
2015-08-02,131
2015-08-03,131
2015-08-04,126
2015-08-05,121
2015-08-06,118
2015-08-07,118
2015-08-08,117
2015-08-09,120
2015-08-10,124
2015-08-11,130
2015-08-12,130
2015-08-13,137
2015-08-14,144
2015-08-15,144
2015-08-16,146
2015-08-17,144
2015-08-18,144
2015-08-19,146
2015-08-20,146
2015-08-21,148
2015-08-22,151
2015-08-23,151
2015-08-24,156
2015-08-25,156
2015-08-26,156
2015-08-27,157
2015-08-28,157
2015-08-29,161
2015-08-30,161
2015-08-31,160
2015-09-01,160
2015-09-02,158
2015-09-03,155
2015-09-04,151
2015-09-05,151
2015-09-06,144
2015-09-07,144
2015-09-08,138
2015-09-09,138
2015-09-10,138
2015-09-11,138
2015-09-12,138
2015-09-13,138
2015-09-14,138
2015-09-15,138
2015-09-16,138
2015-09-17,136
2015-09-18,136
2015-09-19,137
2015-09-20,137
2015-09-21,136
2015-09-22,133
2015-09-23,133
2015-09-24,138
2015-09-25,138
2015-09-27,140
2015-09-28,142
2015-09-29,142
2015-09-30,142
2015-10-05,136
2015-10-06,133
2015-10-07,133
2015-10-08,130
2015-10-09,128
2015-10-10,128
2015-10-11,125
2015-10-12,125
2015-10-13,125
2015-10-14,125
2015-10-15,125
2015-10-16,125
2015-10-17,125
2015-10-18,128
2015-10-19,127
2015-10-20,127
2015-10-22,127
2015-10-23,128
2015-10-24,128
2015-10-25,135
2015-10-26,141
2015-10-27,141
2015-10-29,148
2015-10-30,146
2015-10-31,145
2015-11-01,145
2015-11-02,150
2015-11-03,150
2015-11-04,158
2015-11-05,162
2015-11-06,162
2015-11-07,160
2015-11-08,160
2015-11-09,156
2015-11-10,156
2015-11-11,151
2015-11-12,151
2015-11-13,149
2015-11-14,149
2015-11-15,148
2015-11-16,148
2015-11-17,151
2015-11-18,151
2015-11-19,156
2015-11-20,153
2015-11-21,153
2015-11-22,159
2015-11-23,159
2015-11-24,162
2015-11-25,161
2015-11-26,161
2015-11-27,164
2015-11-28,164
2015-11-29,162
2015-11-30,164
2015-12-01,164
2015-12-02,173
2015-12-03,181
2015-12-04,181
2015-12-05,189
2015-12-06,186
2015-12-07,186
2015-12-08,176
2015-12-09,174
2015-12-10,174
2015-12-11,170
2015-12-12,170
2015-12-13,165
2015-12-14,165
2015-12-15,159
2015-12-16,159
2015-12-17,159
2015-12-18,161
2015-12-19,161
2015-12-20,162
2015-12-21,162
2015-12-22,165
2015-12-23,167
2015-12-24,167
2015-12-25,174
2015-12-26,179
2015-12-27,177
2015-12-28,177
2015-12-29,182
2015-12-30,188
2015-12-31,194
2016-01-01,194
2016-01-02,199
2016-01-03,203
2016-01-04,212
2016-01-05,208
2016-01-06,204
2016-01-07,204
2016-01-08,200
2016-01-09,200
2016-01-10,197
2016-01-11,195
2016-01-12,190
2016-01-13,190
2016-01-14,185
2016-01-15,189
2016-01-16,195
2016-01-17,198
2016-01-18,207
2016-01-19,207
2016-01-20,200
2016-01-21,200
2016-01-22,201
2016-01-23,204
2016-01-24,205
2016-01-25,205
2016-01-26,205
2016-01-27,207
2016-01-28,207
2016-01-29,209
2016-01-30,209
2016-01-31,210
2016-02-01,210
2016-02-02,210
2016-02-03,209
2016-02-04,209
2016-02-05,209
2016-02-06,204
2016-02-07,204
2016-02-08,202
2016-02-09,202
2016-02-10,200
2016-02-11,200
2016-02-12,201
2016-02-13,204
2016-02-14,204
2016-02-15,211
2016-02-16,211
2016-02-17,206
2016-02-18,206
2016-02-19,204
2016-02-20,203
2016-02-21,201
2016-02-22,201
2016-02-23,203
2016-02-24,203
2016-02-25,201
2016-02-26,201
2016-02-27,202
2016-02-28,202
2016-02-29,198
2016-03-01,190
2016-03-02,190
2016-03-03,189
2016-03-04,187
2016-03-05,183
2016-03-06,177
2016-03-07,177
2016-03-08,173
2016-03-09,170
2016-03-10,167
2016-03-11,167
2016-03-12,165
2016-03-13,165
2016-03-14,170
2016-03-15,174
2016-03-16,175
2016-03-17,175
2016-03-18,173
2016-03-19,176
2016-03-20,176
2016-03-21,176
2016-03-22,177
2016-03-23,181
2016-03-24,185
2016-03-25,183
2016-03-26,175
2016-03-27,169
2016-03-28,166
2016-03-29,162
2016-03-30,162
2016-03-31,159
2016-04-01,159
2016-04-02,165
2016-04-03,173
2016-04-04,175
2016-04-05,176
2016-04-06,175
2016-04-07,174
2016-04-08,172
2016-04-09,171
2016-04-10,173
2016-04-11,173
2016-04-12,176
2016-04-13,183
2016-04-14,179
2016-04-15,177
2016-04-16,179
2016-04-17,186
2016-04-18,191
2016-04-19,188
2016-04-20,193
2016-04-21,193
2016-04-22,193
2016-04-23,192
2016-04-24,191
2016-04-25,192
2016-04-26,191
2016-04-27,194
2016-04-28,193
2016-04-29,185
2016-04-30,178
2016-05-01,179
2016-05-02,180
2016-05-03,178
2016-05-04,177
2016-05-05,178
2016-05-06,178
2016-05-07,174
2016-05-08,174
2016-05-09,172
2016-05-10,170
2016-05-11,170
2016-05-12,170
2016-05-13,174
2016-05-14,177
2016-05-15,178
2016-05-16,177
2016-05-17,175
2016-05-18,176
2016-05-19,178
2016-05-22,176
2016-05-23,174
2016-05-24,173
2016-05-25,170
2016-05-26,171
2016-05-27,178
2016-05-28,178
2016-05-29,179
2016-05-30,179
2016-05-31,179
2016-06-01,176
2016-06-02,172
2016-06-03,168
2016-06-04,171
2016-06-05,174
2016-06-06,173
2016-06-07,173
2016-06-08,170
2016-06-09,167
2016-06-10,170
2016-06-11,171
2016-06-12,172
2016-06-13,172
2016-06-14,171
2016-06-15,174
2016-06-16,175
2016-06-17,176
2016-06-18,176
2016-06-19,172
2016-06-20,169
2016-06-21,166
2016-06-22,170
2016-06-23,170
2016-06-24,174
2016-06-25,175
2016-06-26,175
2016-06-27,179
2016-06-28,179
2016-06-29,182
2016-06-30,182
2016-07-01,182
2016-07-02,187
2016-07-03,185
2016-07-04,193
2016-07-05,200
2016-07-06,195
2016-07-07,194
2016-07-08,195
2016-07-09,201
2016-07-10,196
2016-07-11,190
2016-07-12,185
2016-07-13,185
2016-07-14,185
2016-07-15,182
2016-07-16,179
2016-07-17,179
2016-07-18,178
2016-07-23,188
2016-07-24,185
2016-07-25,186
2016-07-26,186
2016-07-27,190
2016-07-28,191
2016-07-29,191
2016-07-30,190
2016-07-31,190
2016-08-01,189
2016-08-02,187
2016-08-03,186
2016-08-04,187
2016-08-05,187
2016-08-06,188
2016-08-07,188
2016-08-08,188
2016-08-09,188
2016-08-10,187
2016-08-11,187
2016-08-12,188
2016-08-13,188
2016-08-14,189
2016-08-15,191
2016-08-16,187
2016-08-17,187
2016-08-18,182
2016-08-19,182
2016-08-20,181
2016-08-21,181
2016-08-22,179
2016-08-23,172
2016-08-24,172
2016-08-25,167
2016-08-26,167
2016-08-28,164
2016-08-31,162
2016-09-01,164
2016-09-02,164
2016-09-03,166
2016-09-04,169
2016-09-05,171
2016-09-06,171
2016-09-07,169
2016-09-08,169
2016-09-09,174
2016-09-10,183
2016-09-11,183
2016-09-12,193
2016-09-13,203
2016-09-14,203
2016-09-15,214
2016-09-16,214
2016-09-17,225
2016-09-18,236
2016-09-19,248
2016-09-20,248
2016-09-21,259
2016-09-22,272
2016-09-23,286
2016-09-24,286
2016-09-25,301
2016-09-26,301
2016-09-27,317
2016-09-28,333
2016-09-29,333
2016-09-30,337
2016-10-01,343
2016-10-02,343
2016-10-03,352
2016-10-04,361
2016-10-05,366
2016-10-06,358
2016-10-07,358
2016-10-08,343
2016-10-09,343
2016-10-10,327
2016-10-11,310
2016-10-12,296
2016-10-13,281
2016-10-14,266
2016-10-15,255
2016-10-16,246
2016-10-17,234
2016-10-18,231
2016-10-19,223
2016-10-20,215
2016-10-21,209
2016-10-22,209
2016-10-23,206
2016-10-24,203
2016-10-25,203
2016-10-26,205
2016-10-27,205
2016-10-28,205
2016-10-29,206
2016-10-30,205
2016-10-31,204
2016-11-01,204
2016-11-02,197
2016-11-03,197
2016-11-04,192
2016-11-05,192
2016-11-06,196
2016-11-07,196
2016-11-08,202
2016-11-09,201
2016-11-10,199
2016-11-11,201
2016-11-12,209
2016-11-13,219
2016-11-14,226
2016-11-15,237
2016-12-07,207
2016-12-08,209
2016-12-09,216
2016-12-10,216
2016-12-11,211
2016-12-12,208
2016-12-13,213
2016-12-14,218
2016-12-15,218
2016-12-16,217
2016-12-17,221
2016-12-18,221
2016-12-19,212
2016-12-20,203
2016-12-21,204
2016-12-22,204
2016-12-23,209
2016-12-24,209
2016-12-25,215
2016-12-26,216
2016-12-27,214
2016-12-28,215
2016-12-29,206
2016-12-30,198
2016-12-31,193
2017-01-01,190
2017-01-02,193
2017-01-03,193
2017-01-04,195
2017-01-05,190
2017-01-06,192
2017-01-07,192
2017-01-08,188
2017-01-09,193
2017-01-10,201
2017-01-11,204
2017-01-12,201
2017-01-13,201
2017-01-14,196
2017-01-15,203
2017-01-16,200
2017-01-17,199
2017-01-18,200
2017-01-19,197
2017-01-20,196
2017-01-21,192
2017-01-22,191
2017-01-23,185
2017-01-27,179
2017-01-28,185
2017-01-29,190
2017-01-30,191
2017-01-31,188
2017-02-01,187
2017-02-02,187
2017-02-03,178
2017-02-04,179
2017-02-05,182
2017-02-06,178
2017-02-07,177
2017-02-08,179
2017-02-09,179
2017-02-10,179
2017-02-11,177
2017-02-12,177
2017-02-13,176
2017-02-14,177
2017-02-15,177
2017-02-16,178
2017-02-18,177
2017-02-19,178
2017-02-20,180
2017-02-21,180
2017-02-22,180
2017-02-23,179
2017-02-24,179
2017-02-25,179
2017-02-26,181
2017-02-27,181
2017-02-28,183
2017-03-01,184
2017-03-02,184
2017-03-03,184
2017-03-04,180
2017-03-05,179
2017-03-06,185
2017-03-07,185
2017-03-08,188
2017-03-09,189
2017-03-10,188
2017-03-11,185
2017-03-12,181
2017-03-13,179
2017-03-14,176
2017-03-15,175
2017-03-16,173
2017-03-17,179
2017-03-18,184
2017-03-19,184
2017-03-20,183
2017-03-21,186
2017-03-22,192
2017-03-23,195
2017-03-24,205
2017-03-25,205
2017-03-26,213
2017-03-27,205
2017-03-28,205
2017-03-29,204
2017-03-30,204
2017-03-31,210
2017-04-01,215
2017-04-02,212
2017-04-03,216
2017-04-04,208
2017-04-12,200
2017-04-13,195
2017-04-14,192
2017-04-15,196
2017-04-16,196
2017-04-17,191
2017-04-18,188
2017-04-19,191
2017-04-20,190
2017-04-21,190
2017-04-22,190
2017-04-23,187
2017-04-24,187
2017-04-25,187
2017-04-26,187
2017-04-27,187
2017-04-28,188
2017-04-29,186
2017-04-30,179
2017-05-01,185
2017-05-02,188
2017-05-03,188
2017-05-04,189
2017-05-05,185
2017-05-06,178
2017-05-07,181
2017-05-08,183
2017-05-09,182
2017-05-10,182
2017-05-11,182
2017-05-12,187
2017-05-13,191
2017-05-14,185
2017-05-15,182
2017-05-16,183
2017-05-17,178
2017-05-18,178
2017-05-19,178
2017-05-20,175
2017-05-21,175
2017-05-22,168
2017-05-23,167
2017-05-24,169
2017-05-25,169
2017-05-26,171
2017-05-27,164
2017-05-28,158
2017-05-29,155
2017-05-30,154
2017-05-31,155
2017-06-01,162
2017-06-02,166
2017-06-03,166
2017-06-04,161
2017-06-05,162
2017-06-06,163
2017-06-07,165
2017-06-08,165
2017-06-09,174
2017-06-10,174
2017-06-11,173
2017-06-12,176
2017-06-13,181
2017-06-14,180
2017-06-15,181
2017-06-16,173
2017-06-17,167
2017-06-18,168
2017-06-19,168
2017-06-20,170
2017-06-21,170
2017-06-22,170
2017-06-23,169
2017-06-24,172
2017-06-25,175
2017-06-26,175
2017-06-27,176
2017-06-28,174
2017-06-29,175
2017-06-30,179
2017-07-01,179
2017-07-02,182
2017-07-03,184
2017-07-04,185
2017-07-05,185
2017-07-06,183
2017-07-07,183
2017-07-08,183
2017-07-13,190
2017-07-14,193
2017-07-15,193
2017-07-16,192
2017-07-17,190
2017-07-18,194
2017-07-19,195
2017-07-20,196
2017-07-21,198
2017-07-22,208
2017-07-23,218
2017-07-24,226
2017-07-25,235
2017-07-26,241
2017-07-27,249
2017-07-28,262
2017-07-29,257
2017-07-30,249
2017-07-31,249
2017-08-01,247
2017-08-02,239
2017-08-03,229
2017-08-04,227
2017-08-05,220
2017-08-06,214
2017-08-09,198
2017-08-10,194
2017-08-11,191
2017-08-12,190
2017-08-13,185
2017-08-14,188
2017-08-15,191
2017-08-16,194
2017-08-17,199
2017-08-18,199
2017-08-19,207
2017-08-20,206
2017-08-21,209
2017-08-22,205
2017-08-23,205
2017-08-24,208
2017-08-25,212
2017-08-26,211
2017-08-27,206
2017-08-28,200
2017-08-29,200
2017-08-30,202
2017-08-31,196
2017-09-01,196
2017-09-02,202
2017-09-03,202
2017-09-04,198
2017-09-05,190
2017-09-06,186
2017-09-07,186
2017-09-08,186
2017-09-09,191
2017-09-10,194
2017-09-11,193
2017-09-12,193
2017-09-13,189
2017-09-14,189
2017-09-15,189
2017-09-16,187
2017-09-17,187
2017-09-18,192
2017-09-19,194
2017-09-20,194
2017-09-21,197
2017-09-22,197
2017-09-23,197
2017-09-24,198
2017-09-25,204
2017-09-26,208
2017-09-27,208
2017-09-28,209
2017-09-29,208
2017-09-30,207
2017-10-01,199
2017-10-02,197
2017-10-03,197
2017-10-04,201
2017-10-05,207
2017-10-06,211
2017-10-07,202
2017-10-08,196
2017-10-09,198
2017-10-11,196
2017-10-12,192
2017-10-13,188
2017-10-14,181
2017-10-15,181
2017-10-16,185
2017-10-17,185
2017-10-18,194
2017-10-19,196
2017-10-20,197
2017-10-21,194
2017-10-22,192
2017-10-23,189
2017-10-24,188
2017-10-25,190
2017-10-26,194
2017-10-27,188
2017-10-28,188
2017-10-29,184
2017-10-30,188
2017-10-31,192
2017-11-01,192
2017-11-02,192
2017-11-03,191
2017-11-04,188
2017-11-05,182
2017-11-06,181
2017-11-07,181
2017-11-08,187
2017-11-09,193
2017-11-10,193
2017-11-11,197
2017-11-12,203
2017-11-13,209
2017-11-14,212
2017-11-15,208
2017-11-16,208
2017-11-17,212
2017-11-18,212
2017-11-19,211
2017-11-20,210
2017-11-21,204
2017-11-22,202
2017-11-23,198
2017-11-24,195
2017-11-25,198
2017-11-26,199
2017-11-27,199
2017-11-28,199
2017-11-29,205
2017-11-30,205
2017-12-01,201
2017-12-02,201
2017-12-03,202
2017-12-04,202
2017-12-05,205
2017-12-06,202
2017-12-07,204
2017-12-08,204
2017-12-09,199
2017-12-10,195
2017-12-11,193
2017-12-12,192
2017-12-13,190
2017-12-14,188
2017-12-15,186
2017-12-16,188
2017-12-17,188
2017-12-18,185
2017-12-19,186
2017-12-20,183
2017-12-21,181
2017-12-22,181
2017-12-23,185
2017-12-24,187
2017-12-25,192
2017-12-26,191
2017-12-27,193
2017-12-28,194
2017-12-29,198
2017-12-30,202
2017-12-31,210
2018-01-01,219
2018-01-02,216
2018-01-03,212
2018-01-04,207
2018-01-05,202
2018-01-06,198
2018-01-07,199
2018-01-08,198
2018-01-09,193
2018-01-10,193
2018-01-11,185
2018-01-12,178
2018-01-13,176
2018-01-14,171
2018-01-15,169
2018-01-16,164
2018-01-17,167
2018-01-18,171
2018-01-19,171
2018-01-20,176
2018-01-21,179
2018-01-22,175
2018-01-23,171
2018-01-24,172
2018-01-25,170
2018-01-26,169
2018-01-27,167
2018-01-28,174
2018-01-29,181
2018-01-30,178
2018-01-31,176
2018-02-01,175
2018-02-02,174
2018-02-03,172
2018-02-04,174
2018-02-05,178
2018-02-06,179
2018-02-07,182
2018-02-08,184
2018-02-09,180
2018-02-10,180
2018-02-11,180
2018-02-12,182
2018-02-13,186
2018-02-14,188
2018-02-15,188
2018-02-16,185
2018-02-17,192
2018-02-18,198
2018-02-19,198
2018-02-20,196
2018-02-21,195
2018-02-22,196
2018-02-23,196
2018-02-24,201
2018-02-25,206
2018-02-26,215
2018-02-27,215
2018-02-28,209
2018-03-01,207
2018-03-02,199
2018-03-03,192
2018-03-04,191
2018-03-05,191
2018-03-06,189
2018-03-07,187
2018-03-08,185
2018-03-09,182
2018-03-10,182
2018-03-11,181
2018-03-12,184
2018-03-13,185
2018-03-14,184
2018-03-15,183
2018-03-16,180
2018-03-17,180
2018-03-18,179
2018-03-20,188
2018-03-21,198
2018-03-23,217
2018-03-24,226
2018-03-25,232
2018-03-26,241
2018-03-27,242
2018-03-28,251
2018-03-29,247
2018-03-30,244
2018-03-31,238
2018-04-01,232
2018-04-02,231
2018-04-03,227
2018-04-04,218
2018-04-05,212
2018-04-06,213
2018-04-07,211
2018-04-08,213
2018-04-09,212
2018-04-10,208
2018-04-11,215
2018-04-12,213
2018-04-13,220
2018-04-14,225
2018-04-15,231
2018-04-16,240
2018-04-17,251
2018-04-18,257
2018-04-19,257
2018-04-20,255
2018-04-21,255
2018-04-22,246
2018-04-23,241
2018-04-24,238
2018-04-25,230
2018-04-26,234
2018-04-27,223
2018-04-28,217
2018-04-29,219
2018-04-30,220
2018-05-01,225
2018-05-02,222
2018-05-03,222
2018-05-04,218
2018-05-05,217
2018-05-07,217
2018-05-08,221
2018-05-09,227
2018-05-10,231
2018-05-11,232
2018-05-12,229
2018-05-13,227
2018-05-14,224
2018-05-15,223
2018-05-16,222
2018-05-17,217
2018-05-18,220
2018-05-19,225
2018-05-20,231
2018-05-21,232
2018-05-22,237
2018-05-23,239
2018-05-24,236
2018-05-25,238
2018-05-26,231
2018-05-27,231
2018-05-28,233
2018-05-29,238
2018-05-30,237
2018-05-31,233
2018-06-01,226
2018-06-02,227
2018-06-03,222
2018-06-04,221
2018-06-05,217
2018-06-06,222
2018-06-07,222
2018-06-08,225
2018-06-09,224
2018-06-10,223
2018-06-11,218
2018-06-12,218
2018-06-13,214
2018-06-14,214
2018-06-15,219
2018-06-16,222
2018-06-17,225
2018-06-18,225
2018-06-19,225
2018-06-20,225
2018-06-21,214
2018-06-22,214
2018-06-23,217
2018-06-24,217
2018-06-25,216
2018-06-26,216
2018-06-27,216
2018-06-28,213
2018-06-29,212
2018-06-30,207
2018-07-01,208
2018-07-02,205
2018-07-03,207
2018-07-04,210
2018-07-05,212
2018-07-06,216
2018-07-07,219
2018-07-08,222
2018-07-09,233
2018-07-10,239
2018-07-11,244
2018-07-12,238
2018-07-13,229
2018-07-14,224
2018-07-15,218
2018-07-16,216
2018-07-17,225
2018-07-18,236
2018-07-19,243
2018-07-20,234
2018-07-21,226
2018-07-22,222
2018-07-23,222
2018-07-24,224
2018-07-25,228
2018-07-26,224
2018-07-27,225
2018-07-28,228
2018-07-29,225
2018-07-30,219
2018-07-31,216
2018-08-01,215
2018-08-02,211
2018-08-03,209
2018-08-04,208
2018-08-05,207
2018-08-06,201
2018-08-07,203
2018-08-08,205
2018-08-09,207
2018-08-10,207
2018-08-11,207
2018-08-12,208
2018-08-14,205
2018-08-16,216
2018-08-17,222
2018-08-18,227
2018-08-19,227
2018-08-20,222
2018-08-21,213
2018-08-22,206
2018-08-23,200
2018-08-24,197
2018-08-25,201
2018-08-26,202
2018-08-27,197
2018-08-28,193
2018-08-29,191
2018-08-30,188
2018-08-31,194
2018-09-01,198
2018-09-02,202
2018-09-03,199
2018-09-04,198
2018-09-05,198
2018-09-06,196
2018-09-07,194
2018-09-08,192
2018-09-09,188
2018-09-10,186
2018-09-11,186
2018-09-12,186
2018-09-13,183
2018-09-14,179
2018-09-15,177
2018-09-16,179
2018-09-17,183
2018-09-18,184
2018-09-19,186
2018-09-20,187
2018-09-21,188
2018-09-22,185
2018-09-23,184
2018-09-24,184
2018-09-25,186
2018-09-26,181
2018-09-27,179
2018-09-28,175
2018-09-29,176
2018-09-30,178
2018-10-01,183
2018-10-02,185
2018-10-03,188
2018-10-04,193
2018-10-05,190
2018-10-06,185
2018-10-07,185
2018-10-08,187
2018-10-09,185
2018-10-10,183
2018-10-11,183
2018-10-12,180
2018-10-13,178
2018-10-14,176
2018-10-15,178
2018-10-16,183
2018-10-17,180
2018-10-18,180
2018-10-19,179
2018-10-20,175
2018-10-21,174
2018-10-22,176
2018-10-23,182
2018-10-24,181
2018-10-25,180
2018-10-26,180
2018-10-27,180
2018-10-28,183
2018-10-29,178
2018-10-30,182
2018-10-31,189
2018-11-01,186
2018-11-03,192
2018-11-04,190
2018-11-05,188
2018-11-06,187
2018-11-07,189
2018-11-08,192
2018-11-09,193
2018-11-10,191
2018-11-11,186
2018-11-12,183
2018-11-13,183
2018-11-14,180
2018-11-15,177
2018-11-16,173
2018-11-17,173
2018-11-18,174
2018-11-19,173
2018-11-20,174
2018-11-21,180
2018-11-22,180
2018-11-23,179
2018-11-24,175
2018-11-25,170
2018-11-26,168
2018-11-27,164
2018-11-28,161
2018-11-29,159
2018-12-01,163
2018-12-02,162
2018-12-03,159
2018-12-04,157
2018-12-05,151
2018-12-07,145
2018-12-09,145
2018-12-10,142
2018-12-11,137
2018-12-12,132
2018-12-13,127
2018-12-14,127
2018-12-15,127
2018-12-16,127
2018-12-17,125
2018-12-18,126
2018-12-19,127
2018-12-20,128
2018-12-21,127
2018-12-22,125
2018-12-23,127
2018-12-24,133
2018-12-25,138
2018-12-26,138
2018-12-27,142
2018-12-28,147
2018-12-29,151
2018-12-30,148
2018-12-31,148
2019-01-01,146
2019-01-02,146
2019-01-03,145
2019-01-04,147
2019-01-05,147
2019-01-06,145
2019-01-08,138
2019-01-10,138
2019-01-11,140
2019-01-12,139
2019-01-13,136
2019-01-14,131
2019-01-15,130
2019-01-16,132
2019-01-17,133
2019-01-18,133
2019-01-19,131
2019-01-20,129
2019-01-21,129
2019-01-22,128
2019-01-23,131
2019-01-24,135
2019-01-25,134
2019-01-26,133
2019-01-27,132
2019-01-28,132
2019-01-29,131
2019-01-30,131
2019-01-31,128
2019-02-01,127
2019-02-02,127
2019-02-03,126
2019-02-04,129
2019-02-05,130
2019-02-06,132
2019-02-07,135
2019-02-08,137
2019-02-09,142
2019-02-10,149
2019-02-11,156
2019-02-12,164
2019-02-13,166
2019-02-14,171
2019-02-15,172
2019-02-16,174
2019-02-17,182
2019-02-18,181
2019-02-19,180
2019-02-20,179
2019-02-21,175
2019-02-22,167
2019-02-23,161
2019-02-24,155
2019-02-25,150
2019-02-26,147
2019-02-27,142
2019-02-28,138
2019-03-01,140
2019-03-02,143
2019-03-03,142
2019-03-04,143
2019-03-05,146
2019-03-06,151
2019-03-07,156
2019-03-08,157
2019-03-09,155
2019-03-10,160
2019-03-11,163
2019-03-12,161
2019-03-13,161
2019-03-14,161
2019-03-15,162
2019-03-16,158
2019-03-17,154
2019-03-18,154
2019-03-19,156
2019-03-20,158
2019-03-21,153
2019-03-22,149
2019-03-23,147
2019-03-24,149
2019-03-25,151
2019-03-26,146
2019-03-27,151
2019-03-28,154
2019-03-29,156
2019-03-30,158
2019-03-31,156
2019-04-01,156
2019-04-02,157
2019-04-03,156
2019-04-04,155
2019-04-05,155
2019-04-06,154
2019-04-07,155
2019-04-08,155
2019-04-09,154
2019-04-10,154
2019-04-11,155
2019-04-12,155
2019-04-13,157
2019-04-14,153
2019-04-15,150
2019-04-16,151
2019-04-17,150
2019-04-18,148
2019-04-19,148
2019-04-20,144
2019-04-21,142
2019-04-22,140
2019-04-23,140
2019-04-24,145
2019-04-25,151
2019-04-26,152
2019-04-27,151
2019-04-28,149
2019-04-29,149
2019-04-30,150
2019-05-01,152
2019-05-02,153
2019-05-03,157
2019-05-04,158
2019-05-05,160
2019-05-06,159
2019-05-07,159
2019-05-08,160
2019-05-09,157
2019-05-10,162
2019-05-11,168
2019-05-12,169
2019-05-13,168
2019-05-14,170
2019-05-15,172
2019-05-16,168
2019-05-17,165
2019-05-18,161
2019-05-19,162
2019-05-20,162
2019-05-21,162
2019-05-22,159
2019-05-23,159
2019-05-24,166
2019-05-25,167
2019-05-26,169
2019-05-27,168
2019-05-28,168
2019-05-29,164
2019-05-30,158
2019-05-31,157
2019-06-01,159
2019-06-02,156
2019-06-03,155
2019-06-04,153
2019-06-05,150
2019-06-06,144
2019-06-07,136
2019-06-08,130
2019-06-09,128
2019-06-10,121
2019-06-11,120
2019-06-12,121
2019-06-13,121
2019-06-14,120
2019-06-15,121
2019-06-16,120
2019-06-17,121
2019-06-18,121
2019-06-19,121
2019-06-20,124
2019-06-21,126
2019-06-22,128
2019-06-23,125
2019-06-24,125
2019-06-25,130
2019-06-26,135
2019-06-27,131
2019-06-28,135
2019-06-29,140
2019-06-30,143
2019-07-01,148
2019-07-02,153
2019-07-03,158
2019-07-04,160
2019-07-05,159
2019-07-06,164
2019-07-07,164
2019-07-08,166
2019-07-09,168
2019-07-10,170
2019-07-11,165
2019-07-12,168
2019-07-13,167
2019-07-14,167
2019-07-15,172
2019-07-16,168
2019-07-17,169
2019-07-18,171
2019-07-19,171
2019-07-20,171
2019-07-21,172
2019-07-22,170
2019-07-23,164
2019-07-24,161
2019-07-25,162
2019-07-26,163
2019-07-27,162
2019-07-28,161
2019-07-29,158
2019-07-30,158
2019-07-31,160
2019-08-01,161
2019-08-02,162
2019-08-03,161
2019-08-04,163
2019-08-05,163
2019-08-06,167
2019-08-07,164
2019-08-08,165
2019-08-09,165
2019-08-10,164
2019-08-11,162
2019-08-12,165
2019-08-13,164
2019-08-14,164
2019-08-15,163
2019-08-16,164
2019-08-17,171
2019-08-18,175
2019-08-19,178
2019-08-20,175
2019-08-21,175
2019-08-22,171
2019-08-23,171
2019-08-24,169
2019-08-24,169
2019-08-25,169
2019-08-25,169
2019-08-26,171
2019-08-26,171
2019-08-27,168
