date_obj,Tribal%20top%20(blue) price
2018-12-26,5277
2018-12-27,5450
2018-12-28,5450
2018-12-29,5450
2018-12-30,5450
2018-12-31,5717
2019-01-01,5717
2019-01-02,5717
2019-01-03,5717
2019-01-04,5738
2019-01-05,5738
2019-01-06,5738
2019-01-08,5927
2019-01-10,5927
2019-01-11,6024
2019-01-12,6024
2019-01-13,6024
2019-01-14,6024
2019-01-15,6176
2019-01-16,6176
2019-01-17,6176
2019-01-18,6176
2019-01-19,6205
2019-01-20,6205
2019-01-21,6205
2019-01-22,6205
2019-01-23,6133
2019-01-24,6133
2019-01-25,6133
2019-01-26,6133
2019-01-27,6379
2019-01-28,6379
2019-01-29,6379
2019-01-30,6379
2019-01-31,6542
2019-02-01,6542
2019-02-02,6542
2019-02-03,6542
2019-02-04,6542
2019-02-05,6595
2019-02-06,6595
2019-02-07,6595
2019-02-08,6595
2019-02-09,6751
2019-02-10,6751
2019-02-11,6751
2019-02-12,6751
2019-02-13,7018
2019-02-14,7018
2019-02-15,7018
2019-02-16,7018
2019-02-17,6942
2019-02-18,6942
2019-02-19,6942
2019-02-20,6942
2019-02-21,6804
2019-02-22,6804
2019-02-23,6804
2019-02-24,6804
2019-02-25,6665
2019-02-26,6665
2019-02-27,6665
2019-02-28,6665
2019-03-01,6665
2019-03-02,6665
2019-03-03,6760
2019-03-04,6760
2019-03-05,6760
2019-03-06,6760
2019-03-07,6814
2019-03-08,6814
2019-03-09,6814
2019-03-10,6814
2019-03-11,6868
2019-03-12,6868
2019-03-13,6868
2019-03-14,6868
2019-03-15,6868
2019-03-16,6804
2019-03-17,6804
2019-03-18,6804
2019-03-19,6804
2019-03-20,6763
2019-03-21,6763
2019-03-22,6763
2019-03-23,6763
2019-03-24,6571
2019-03-25,6571
2019-03-26,6571
2019-03-27,6571
2019-03-28,6571
2019-03-29,6437
2019-03-30,6437
2019-03-31,6437
2019-04-01,6437
2019-04-02,6437
2019-04-03,6233
2019-04-04,6233
2019-04-05,6233
2019-04-06,6233
2019-04-07,6063
2019-04-08,6063
2019-04-09,6063
2019-04-10,6063
2019-04-11,6063
2019-04-12,5832
2019-04-13,5832
2019-04-14,5832
2019-04-15,5832
2019-04-16,5540
2019-04-17,5540
2019-04-18,5540
2019-04-19,5540
2019-04-20,5470
2019-04-21,5470
2019-04-22,5470
2019-04-23,5470
2019-04-24,5470
2019-04-25,5631
2019-04-26,5631
2019-04-27,5631
2019-04-28,5631
2019-04-29,5631
2019-04-30,5756
2019-05-01,5756
2019-05-02,5756
2019-05-03,5756
2019-05-04,5756
2019-05-05,6001
2019-05-06,6001
2019-05-07,6001
2019-05-08,6001
2019-05-09,6001
2019-05-10,6106
2019-05-11,6106
2019-05-12,6106
2019-05-13,6106
2019-05-14,6106
2019-05-15,6213
2019-05-16,6213
2019-05-17,6213
2019-05-18,6213
2019-05-19,6213
2019-05-20,6109
2019-05-21,6109
2019-05-22,6109
2019-05-23,6109
2019-05-24,6109
2019-05-25,6026
2019-05-26,6026
2019-05-27,6026
2019-05-28,6026
2019-05-29,5961
2019-05-30,5961
2019-05-31,5961
2019-06-01,5961
2019-06-02,5961
2019-06-03,5961
2019-06-04,5977
2019-06-05,5977
2019-06-06,5977
2019-06-07,5977
2019-06-08,5977
2019-06-09,6146
2019-06-10,6146
2019-06-11,6146
2019-06-12,6146
2019-06-13,6146
2019-06-14,6215
2019-06-15,6215
2019-06-16,6215
2019-06-17,6215
2019-06-18,6215
2019-06-19,6215
2019-06-20,6185
2019-06-21,6185
2019-06-22,6185
2019-06-23,6185
2019-06-24,6185
2019-06-25,6185
2019-06-26,6289
2019-06-27,6289
2019-06-28,6289
2019-06-29,6289
2019-06-30,6289
2019-07-01,6289
2019-07-02,6294
2019-07-03,6294
2019-07-04,6294
2019-07-05,6294
2019-07-06,6294
2019-07-07,6294
2019-07-08,6328
2019-07-09,6328
2019-07-10,6328
2019-07-11,6328
2019-07-12,6328
2019-07-13,6328
2019-07-14,6193
2019-07-15,6193
2019-07-16,6193
2019-07-17,6193
2019-07-18,6193
2019-07-19,6193
2019-07-20,6248
2019-07-21,6248
2019-07-22,6248
2019-07-23,6248
2019-07-24,6248
2019-07-25,6248
2019-07-26,6076
2019-07-27,6076
2019-07-28,6076
2019-07-29,6076
2019-07-30,6076
2019-07-31,6076
2019-08-01,6076
2019-08-02,6076
2019-08-03,6076
2019-08-04,6076
2019-08-05,6026
2019-08-06,6026
2019-08-07,6026
2019-08-08,6026
2019-08-09,6026
2019-08-10,6051
2019-08-11,6051
2019-08-12,6051
2019-08-13,6051
2019-08-14,6051
2019-08-15,6051
2019-08-16,5996
2019-08-17,5996
2019-08-18,5996
2019-08-19,5996
2019-08-20,5996
2019-08-21,5996
2019-08-22,5883
2019-08-23,5883
2019-08-24,5883
2019-08-24,5883
2019-08-25,5883
2019-08-25,5883
2019-08-26,5883
2019-08-26,5883
2019-08-27,5883
2019-08-27,5883
2019-08-28,5821
2019-08-29,5821
2019-08-30,5821
2019-08-31,5821
2019-09-01,5821
2019-09-02,5821
2019-09-03,5821
2019-09-04,5806
2019-09-05,5806
2019-09-06,5806
2019-09-07,5806
2019-09-08,5806
2019-09-09,5806
2019-09-10,5571
2019-09-11,5571
2019-09-12,5571
2019-09-13,5571
2019-09-14,5571
2019-09-15,5571
2019-09-16,5538
2019-09-17,5538
2019-09-18,5538
2019-09-19,5538
2019-09-20,5538
2019-09-21,5538
2019-09-22,5538
2019-09-23,5446
2019-09-24,5446
2019-09-25,5446
2019-09-26,5446
2019-09-27,5446
2019-09-28,5446
2019-09-29,5360
2019-09-30,5360
2019-10-01,5360
2019-10-02,5360
2019-10-03,5360
2019-10-04,5360
2019-10-05,5164
2019-10-06,5164
2019-10-07,5164
2019-10-08,5164
2019-10-09,5164
2019-10-10,5164
2019-10-11,4949
2019-10-12,4949
2019-10-13,4949
2019-10-14,4949
2019-10-15,4949
2019-10-16,4949
2019-10-17,4949
2019-10-18,4857
2019-10-19,4857
2019-10-20,4857
2019-10-21,4857
2019-10-22,4857
2019-10-23,4857
2019-10-24,4919
2019-10-25,4919
2019-10-26,4919
2019-10-27,4919
2019-10-28,4919
2019-10-29,4919
2019-10-30,5001
2019-10-31,5001
2019-11-01,5001
2019-11-02,5001
2019-11-03,5001
2019-11-04,5001
2019-11-05,5001
2019-11-06,5001
2019-11-07,5001
2019-11-08,4951
2019-11-09,4951
2019-11-10,4951
2019-11-11,4951
2019-11-12,4951
2019-11-13,4951
2019-11-14,5085
2019-11-15,5085
2019-11-16,5085
2019-11-17,5085
2019-11-18,5085
2019-11-19,5085
2019-11-20,5238
2019-11-21,5238
2019-11-22,5238
2019-11-23,5238
2019-11-24,5238
2019-11-25,5238
2019-11-26,5238
2019-11-27,5486
2019-11-28,5486
2019-11-29,5486
2019-11-30,5486
2019-12-01,5486
2019-12-02,5486
2019-12-03,5392
2019-12-04,5392
2019-12-05,5392
2019-12-06,5392
2019-12-07,5392
2019-12-08,5392
2019-12-09,5522
2019-12-10,5522
2019-12-11,5522
2019-12-12,5522
2019-12-13,5522
2019-12-14,5522
2019-12-15,5794
2019-12-16,5794
2019-12-17,5794
2019-12-18,5794
2019-12-19,5794
2019-12-20,5794
2019-12-21,5821
2019-12-22,5821
2019-12-23,5821
2019-12-24,5821
2019-12-25,5821
2019-12-26,5821
2019-12-27,5821
2019-12-28,5873
2019-12-29,5873
2019-12-30,5873
2019-12-31,5873
2020-01-01,5873
2020-01-02,5873
2020-01-03,5873
2020-01-04,5700
2020-01-05,5700
2020-01-06,5700
2020-01-07,5700
2020-01-08,5700
2020-01-09,5700
2020-01-10,5509
2020-01-11,5509
2020-01-12,5509
2020-01-13,5509
2020-01-14,5509
2020-01-15,5485
2020-01-16,5485
2020-01-17,5485
2020-01-18,5485
2020-01-19,5472
2020-01-20,5472
2020-01-21,5472
2020-01-22,5472
2020-01-23,5472
2020-01-24,5472
2020-01-25,5508
2020-01-26,5508
2020-01-27,5508
2020-01-28,5508
2020-01-29,5508
2020-01-30,5508
2020-01-31,5596
2020-02-01,5596
2020-02-02,5596
2020-02-03,5596
2020-02-04,5596
2020-02-05,5596
2020-02-06,5641
2020-02-07,5641
2020-02-08,5641
2020-02-09,5641
2020-02-10,5641
2020-02-11,5641
2020-02-12,5793
2020-02-13,5793
2020-02-14,5793
2020-02-15,5793
2020-02-16,5793
2020-02-17,5793
2020-02-18,5841
2020-02-19,5841
2020-02-20,5841
2020-02-21,5841
2020-02-22,5841
2020-02-23,6013
2020-02-24,6013
2020-02-25,6013
2020-02-26,6013
2020-02-27,6013
2020-02-28,6066
2020-02-29,6066
2020-03-01,6066
2020-03-02,6066
2020-03-03,6066
2020-03-04,6066
2020-03-05,6066
2020-03-06,5984
2020-03-07,5984
2020-03-08,5984
2020-03-09,5984
2020-03-10,5984
2020-03-11,5984
2020-03-12,6024
2020-03-13,6024
2020-03-14,6024
2020-03-15,6024
2020-03-16,6024
2020-03-17,5735
2020-03-18,5735
2020-03-19,5735
2020-03-20,5735
2020-03-21,5735
2020-03-22,5448
2020-03-23,5448
2020-03-24,5448
2020-03-25,5448
2020-03-26,5187
2020-03-27,5187
2020-03-28,5187
2020-03-29,5187
2020-03-30,5059
2020-03-31,5059
2020-04-01,5059
2020-04-02,5059
2020-04-03,5059
2020-04-04,4926
2020-04-05,4926
2020-04-06,4926
2020-04-07,4926
2020-04-08,5116
2020-04-09,5116
2020-04-10,5116
2020-04-11,5116
2020-04-12,5192
2020-04-13,5192
2020-04-14,5192
2020-04-15,5178
2020-04-16,5178
2020-04-17,5178
2020-04-18,5178
2020-04-19,5313
2020-04-20,5313
2020-04-21,5313
2020-04-22,5313
2020-04-23,5247
2020-04-24,5247
2020-04-25,5247
2020-04-26,5247
2020-04-27,5311
2020-04-28,5311
2020-04-29,5311
2020-04-30,5311
2020-05-01,5311
2020-05-02,5471
2020-05-03,5471
2020-05-04,5471
2020-05-05,5471
2020-05-06,5487
2020-05-07,5487
2020-05-08,5487
2020-05-09,5487
2020-05-10,5271
2020-05-11,5271
2020-05-12,5271
2020-05-13,5271
