date_obj,Red%20robe%20bottoms price
2016-08-09,1888
2016-08-10,1888
2016-08-11,1888
2016-08-12,1888
2016-08-13,1888
2016-08-14,1796
2016-08-15,1796
2016-08-16,1796
2016-08-17,1796
2016-08-18,1796
2016-08-19,1796
2016-08-20,1796
2016-08-21,1796
2016-08-22,1796
2016-08-23,1796
2016-08-24,1796
2016-08-25,1796
2016-08-26,1796
2016-08-28,1722
2016-08-31,1722
2016-09-01,1722
2016-09-02,1722
2016-09-03,1722
2016-09-04,1722
2016-09-05,1722
2016-09-06,1722
2016-09-07,1722
2016-09-08,1722
2016-09-09,1722
2016-09-10,1722
2016-09-11,1722
2016-09-12,1716
2016-09-13,1716
2016-09-14,1716
2016-09-15,1716
2016-09-16,1716
2016-09-17,1716
2016-09-18,1716
2016-09-19,1716
2016-09-20,1716
2016-09-21,1716
2016-09-22,1716
2016-09-23,1716
2016-09-24,1716
2016-09-25,1716
2016-09-26,1716
2016-09-27,1691
2016-09-28,1691
2016-09-29,1691
2016-09-30,1691
2016-10-01,1691
2016-10-02,1691
2016-10-03,1691
2016-10-04,1691
2016-10-05,1691
2016-10-06,1691
2016-10-07,1691
2016-10-08,1691
2016-10-09,1691
2016-10-10,1691
2016-10-11,1691
2016-10-12,1691
2016-10-13,1678
2016-10-14,1678
2016-10-15,1678
2016-10-16,1678
2016-10-17,1678
2016-10-18,1678
2016-10-19,1678
2016-10-20,1678
2016-10-21,1678
2016-10-22,1678
2016-10-23,1678
2016-10-24,1678
2016-10-25,1678
2016-10-26,1678
2016-10-27,1642
2016-10-28,1642
2016-10-29,1642
2016-10-30,1642
2016-10-31,1642
2016-11-01,1642
2016-11-02,1642
2016-11-03,1642
2016-11-04,1642
2016-11-05,1642
2016-11-06,1642
2016-11-07,1642
2016-11-08,1642
2016-11-09,1642
2016-11-10,1642
2016-11-11,1642
2016-11-12,1642
2016-11-13,1592
2016-11-14,1592
2016-12-08,1541
2016-12-09,1541
2016-12-10,1483
2016-12-11,1483
2016-12-12,1483
2016-12-13,1483
2016-12-14,1483
2016-12-15,1483
2016-12-16,1483
2016-12-17,1483
2016-12-18,1483
2016-12-19,1483
2016-12-20,1483
2016-12-21,1483
2016-12-22,1483
2016-12-23,1476
2016-12-24,1476
2016-12-25,1476
2016-12-26,1476
2016-12-27,1476
2016-12-28,1476
2016-12-29,1476
2016-12-30,1476
2016-12-31,1476
2017-01-01,1476
2017-01-02,1476
2017-01-03,1476
2017-01-04,1495
2017-01-05,1495
2017-01-06,1495
2017-01-07,1495
2017-01-08,1495
2017-01-09,1495
2017-01-10,1495
2017-01-11,1495
2017-01-12,1495
2017-01-13,1495
2017-01-14,1495
2017-01-15,1500
2017-01-16,1500
2017-01-17,1500
2017-01-18,1500
2017-01-19,1500
2017-01-20,1500
2017-01-21,1500
2017-01-22,1500
2017-01-27,1458
2017-01-28,1458
2017-01-29,1458
2017-01-30,1458
2017-01-31,1458
2017-02-01,1458
2017-02-02,1458
2017-02-03,1458
2017-02-04,1422
2017-02-05,1422
2017-02-06,1422
2017-02-07,1422
2017-02-08,1422
2017-02-09,1422
2017-02-10,1422
2017-02-11,1422
2017-02-12,1422
2017-02-13,1422
2017-02-14,1403
2017-02-15,1403
2017-02-16,1403
2017-02-18,1403
2017-02-19,1403
2017-02-20,1403
2017-02-21,1403
2017-02-22,1403
2017-02-23,1403
2017-02-24,1403
2017-02-25,1403
2017-02-26,1402
2017-02-27,1402
2017-02-28,1402
2017-03-01,1402
2017-03-02,1402
2017-03-03,1402
2017-03-04,1402
2017-03-05,1402
2017-03-06,1402
2017-03-07,1402
2017-03-08,1402
2017-03-09,1398
2017-03-10,1398
2017-03-11,1398
2017-03-12,1398
2017-03-13,1398
2017-03-14,1398
2017-03-15,1398
2017-03-16,1398
2017-03-17,1398
2017-03-18,1398
2017-03-19,1362
2017-03-20,1362
2017-03-21,1362
2017-03-22,1362
2017-03-23,1362
2017-03-24,1362
2017-03-25,1362
2017-03-26,1362
2017-03-27,1362
2017-03-28,1362
2017-03-29,1315
2017-03-30,1315
2017-03-31,1315
2017-04-01,1315
2017-04-02,1315
2017-04-03,1315
2017-04-04,1315
2017-04-12,1277
2017-04-13,1277
2017-04-14,1277
2017-04-15,1277
2017-04-16,1277
2017-04-17,1277
2017-04-18,1277
2017-04-19,1227
2017-04-20,1227
2017-04-21,1227
2017-04-22,1227
2017-04-23,1227
2017-04-24,1227
2017-04-25,1227
2017-04-26,1227
2017-04-27,1227
2017-04-28,1227
2017-04-29,1227
2017-04-30,1220
2017-05-01,1220
2017-05-02,1220
2017-05-03,1220
2017-05-04,1220
2017-05-05,1220
2017-05-06,1220
2017-05-07,1220
2017-05-08,1220
2017-05-09,1220
2017-05-10,1189
2017-05-11,1189
2017-05-12,1189
2017-05-13,1189
2017-05-14,1189
2017-05-15,1189
2017-05-16,1189
2017-05-17,1189
2017-05-18,1189
2017-05-19,1189
2017-05-20,1189
2017-05-21,1189
2017-05-22,1189
2017-05-23,1164
2017-05-24,1164
2017-05-25,1164
2017-05-26,1164
2017-05-27,1164
2017-05-28,1164
2017-05-29,1164
2017-05-30,1164
2017-05-31,1164
2017-06-01,1164
2017-06-02,1164
2017-06-03,1164
2017-06-06,1170
2017-06-07,1170
2017-06-08,1170
2017-06-09,1170
2017-06-10,1170
2017-06-11,1170
2017-06-12,1170
2017-06-13,1179
2017-06-14,1179
2017-06-15,1179
2017-06-16,1179
2017-06-17,1179
2017-06-18,1179
2017-06-19,1179
2017-06-20,1179
2017-06-21,1179
2017-06-22,1179
2017-06-23,1179
2017-06-24,1179
2017-06-25,1179
2017-06-26,1172
2017-06-27,1172
2017-06-28,1172
2017-06-29,1172
2017-06-30,1172
2017-07-01,1172
2017-07-02,1172
2017-07-03,1172
2017-07-04,1172
2017-07-05,1172
2017-07-06,1172
2017-07-07,1172
2017-07-08,1159
2017-07-13,1159
2017-07-14,1159
2017-07-15,1159
2017-07-16,1159
2017-07-17,1159
2017-07-18,1159
2017-07-19,1159
2017-07-20,1133
2017-07-21,1133
2017-07-22,1133
2017-07-23,1133
2017-07-24,1133
2017-07-25,1133
2017-07-26,1133
2017-07-27,1133
2017-07-28,1133
2017-07-29,1133
2017-07-30,1133
2017-07-31,1133
2017-08-01,1142
2017-08-02,1142
2017-08-03,1142
2017-08-04,1142
2017-08-05,1142
2017-08-06,1142
2017-08-09,1142
2017-08-10,1142
2017-08-11,1161
2017-08-12,1161
2017-08-13,1161
2017-08-14,1161
2017-08-15,1161
2017-08-16,1161
2017-08-17,1161
2017-08-18,1161
2017-08-19,1161
2017-08-20,1161
2017-08-22,1157
2017-08-23,1157
2017-08-24,1157
2017-08-25,1157
2017-08-26,1157
2017-08-27,1157
2017-08-28,1157
2017-08-29,1157
2017-08-30,1157
2017-08-31,1157
2017-09-01,1157
2017-09-02,1142
2017-09-03,1142
2017-09-04,1142
2017-09-05,1142
2017-09-06,1142
2017-09-07,1142
2017-09-08,1142
2017-09-09,1142
2017-09-10,1142
2017-09-11,1142
2017-09-12,1142
2017-09-13,1122
2017-09-14,1122
2017-09-15,1122
2017-09-16,1122
2017-09-17,1122
2017-09-19,1122
2017-09-20,1122
2017-09-21,1122
2017-09-22,1122
2017-09-23,1122
2017-09-24,1097
2017-09-25,1097
2017-09-26,1097
2017-09-27,1097
2017-09-28,1097
2017-09-29,1097
2017-09-30,1097
2017-10-01,1097
2017-10-02,1097
2017-10-03,1097
2017-10-04,1097
2017-10-05,1097
2017-10-06,1097
2017-10-07,1063
2017-10-08,1063
2017-10-09,1063
2017-10-10,1063
2017-10-11,1063
2017-10-12,1063
2017-10-13,1063
2017-10-14,1063
2017-10-15,1063
2017-10-16,1063
2017-10-17,1063
2017-10-18,1063
2017-10-19,1063
2017-10-20,1063
2017-10-21,1038
2017-10-22,1038
2017-10-23,1038
2017-10-24,1038
2017-10-25,1038
2017-10-26,1038
2017-10-27,1038
2017-10-28,1038
2017-10-29,1038
2017-10-30,1038
2017-10-31,1038
2017-11-01,1038
2017-11-02,1019
2017-11-03,1019
2017-11-04,1019
2017-11-05,1019
2017-11-06,1019
2017-11-07,1019
2017-11-08,1019
2017-11-09,1019
2017-11-10,1019
2017-11-11,1019
2017-11-12,1019
2017-11-13,1019
2017-11-14,1019
2017-11-15,1029
2017-11-16,1029
2017-11-17,1029
2017-11-18,1029
2017-11-19,1029
2017-11-20,1029
2017-11-21,1029
2017-11-22,1029
2017-11-23,1029
2017-11-24,1029
2017-11-25,1029
2017-11-26,1029
2017-11-27,1029
2017-11-28,1010
2017-11-29,1010
2017-11-30,1010
2017-12-01,1010
2017-12-02,1010
2017-12-03,1010
2017-12-04,1010
2017-12-05,1010
2017-12-06,1010
2017-12-07,1010
2017-12-08,1010
2017-12-09,1010
2017-12-10,1005
2017-12-11,1005
2017-12-12,1005
2017-12-14,1005
2017-12-15,1005
2017-12-16,1005
2017-12-17,1005
2017-12-18,1005
2017-12-19,1005
2017-12-20,1005
2017-12-21,1005
2017-12-22,1005
2017-12-23,1005
2017-12-24,1005
2017-12-25,1005
2017-12-26,1005
2017-12-27,1005
2017-12-28,1005
2017-12-29,1005
2017-12-30,1005
2017-12-31,1005
2018-01-01,1035
2018-01-02,1035
2018-01-03,1035
2018-01-04,1035
2018-01-05,1035
2018-01-06,1035
2018-01-07,1035
2018-01-08,1035
2018-01-09,1035
2018-01-10,1035
2018-01-11,1039
2018-01-12,1039
2018-01-13,1039
2018-01-14,1039
2018-01-15,1039
2018-01-16,1039
2018-01-17,1039
2018-01-18,1039
2018-01-19,1039
2018-01-20,1046
2018-01-21,1046
2018-01-22,1046
2018-01-23,1046
2018-01-24,1046
2018-01-25,1046
2018-01-26,1047
2018-01-27,1047
2018-01-28,1047
2018-01-29,1047
2018-01-31,1039
2018-02-01,1039
2018-02-02,1039
2018-02-03,1039
2018-02-04,1039
2018-02-05,1039
2018-02-06,1039
2018-02-07,1036
2018-02-08,1036
2018-02-09,1036
2018-02-10,1036
2018-02-11,1036
2018-02-12,1036
2018-02-13,1046
2018-02-14,1046
2018-02-15,1046
2018-02-16,1046
2018-02-17,1046
2018-02-18,1046
2018-02-19,1062
2018-02-20,1062
2018-02-21,1062
2018-02-22,1062
2018-02-23,1062
2018-02-24,1062
2018-02-25,1064
2018-02-26,1064
2018-02-27,1064
2018-02-28,1064
2018-03-01,1064
2018-03-02,1064
2018-03-03,1029
2018-03-04,1029
2018-03-05,1029
2018-03-06,1029
2018-03-07,1029
2018-03-08,1029
2018-03-09,1006
2018-03-10,1006
2018-03-11,1006
2018-03-12,1006
2018-03-13,1006
2018-03-14,1006
2018-03-15,1006
2018-03-16,992
2018-03-17,992
2018-03-18,992
2018-03-19,992
2018-03-20,992
2018-03-21,992
2018-03-23,986
2018-03-24,986
2018-03-26,986
2018-03-27,986
2018-03-28,986
2018-03-29,977
2018-03-30,977
2018-03-31,977
2018-04-01,977
2018-04-02,977
2018-04-03,977
2018-04-04,977
2018-04-05,973
2018-04-06,973
2018-04-08,973
2018-04-09,973
2018-04-10,973
2018-04-11,973
2018-04-12,995
2018-04-13,995
2018-04-14,995
2018-04-15,995
2018-04-16,995
2018-04-17,995
2018-04-18,995
2018-04-19,995
2018-04-20,995
2018-04-21,995
2018-04-22,995
2018-04-23,995
2018-04-24,995
2018-04-25,995
2018-04-26,995
2018-04-27,995
2018-04-28,998
2018-04-29,998
2018-04-30,998
2018-05-01,998
2018-05-02,998
2018-05-03,998
2018-05-04,998
2018-05-05,1003
2018-05-06,1003
2018-05-07,1003
2018-05-08,1003
2018-05-09,1003
2018-05-10,1003
2018-05-11,1003
2018-05-12,1027
2018-05-13,1027
2018-05-14,1027
2018-05-15,1027
2018-05-16,1027
2018-05-17,1027
2018-05-18,1027
2018-05-19,1041
2018-05-20,1041
2018-05-21,1041
2018-05-22,1041
2018-05-23,1041
2018-05-24,1041
2018-05-25,1041
2018-05-26,1071
2018-05-27,1071
2018-05-28,1071
2018-05-29,1071
2018-05-30,1071
2018-05-31,1071
2018-06-01,1071
2018-06-02,1114
2018-06-03,1114
2018-06-04,1114
2018-06-05,1114
2018-06-06,1114
2018-06-07,1114
2018-06-08,1130
2018-06-09,1130
2018-06-10,1130
2018-06-11,1130
2018-06-12,1130
2018-06-13,1130
2018-06-14,1130
2018-06-15,1092
2018-06-16,1092
2018-06-17,1092
2018-06-18,1092
2018-06-19,1092
2018-06-20,1092
2018-06-21,1092
2018-06-22,1092
2018-06-23,1072
2018-06-24,1072
2018-06-25,1072
2018-06-26,1072
2018-06-27,1072
2018-06-28,1072
2018-06-29,1035
2018-06-30,1035
2018-07-01,1035
2018-07-02,1035
2018-07-03,1035
2018-07-04,1035
2018-07-05,1035
2018-07-06,1038
2018-07-07,1038
2018-07-08,1038
2018-07-09,1038
2018-07-10,1038
2018-07-11,1044
2018-07-12,1044
2018-07-13,1044
2018-07-14,1044
2018-07-15,1044
2018-07-16,1041
2018-07-17,1041
2018-07-18,1041
2018-07-19,1041
2018-07-20,1041
2018-07-21,1061
2018-07-22,1061
2018-07-23,1061
2018-07-24,1061
2018-07-25,1061
2018-07-26,1063
2018-07-27,1063
2018-07-28,1063
2018-07-29,1063
2018-07-30,1061
2018-07-31,1061
2018-08-01,1061
2018-08-02,1078
2018-08-03,1078
2018-08-04,1078
2018-08-05,1078
2018-08-06,1106
2018-08-07,1106
2018-08-08,1106
2018-08-09,1106
2018-08-10,1066
2018-08-11,1066
2018-08-12,1066
2018-08-14,1059
2018-08-16,1059
2018-08-17,1056
2018-08-18,1056
2018-08-19,1056
2018-08-20,1056
2018-08-21,1057
2018-08-22,1057
2018-08-23,1057
2018-08-24,1057
2018-08-25,1054
2018-08-26,1054
2018-08-27,1054
2018-08-28,1072
2018-08-29,1072
2018-08-30,1072
2018-08-31,1072
2018-09-01,1053
2018-09-02,1053
2018-09-03,1053
2018-09-04,1051
2018-09-05,1051
2018-09-06,1051
2018-09-07,1051
2018-09-08,1048
2018-09-09,1048
2018-09-10,1048
2018-09-11,1048
2018-09-12,1033
2018-09-13,1033
2018-09-14,1033
2018-09-15,1061
2018-09-16,1061
2018-09-17,1061
2018-09-18,1061
2018-09-19,1037
2018-09-20,1037
2018-09-21,1037
2018-09-22,1038
2018-09-23,1038
2018-09-24,1038
2018-09-25,1067
2018-09-26,1067
2018-09-27,1067
2018-09-28,1087
2018-09-29,1087
2018-09-30,1087
2018-10-02,1101
2018-10-03,1101
2018-10-04,1101
2018-10-05,1101
2018-10-06,1090
2018-10-07,1090
2018-10-08,1090
2018-10-09,1090
2018-10-10,1074
2018-10-11,1074
2018-10-12,1074
2018-10-13,1074
2018-10-14,1098
2018-10-15,1098
2018-10-16,1098
2018-10-17,1098
2018-10-18,1098
2018-10-19,1075
2018-10-20,1075
2018-10-21,1075
2018-10-22,1075
2018-10-23,1075
2018-10-24,1084
2018-10-25,1084
2018-10-26,1084
2018-10-27,1084
2018-10-28,1103
2018-10-29,1103
2018-10-30,1103
2018-10-31,1103
2018-11-01,1124
2018-11-03,1124
2018-11-04,1147
2018-11-05,1147
2018-11-06,1186
2018-11-07,1186
2018-11-08,1167
2018-11-09,1167
2018-11-10,1171
2018-11-11,1171
2018-11-12,1137
2018-11-13,1137
2018-11-14,1095
2018-11-15,1095
2018-11-16,1069
2018-11-17,1069
2018-11-18,1026
2018-11-19,1026
2018-11-20,993
2018-11-21,993
2018-11-22,1003
2018-11-23,1003
2018-11-24,983
2018-11-25,983
2018-11-26,952
2018-11-27,952
2018-11-28,953
2018-11-29,953
2018-12-01,976
2018-12-02,940
2018-12-03,940
2018-12-04,940
2018-12-05,942
2018-12-07,942
2018-12-09,931
2018-12-10,931
2018-12-11,917
2018-12-12,917
2018-12-13,954
2018-12-14,954
2018-12-15,954
2018-12-16,958
2018-12-17,958
2018-12-18,958
2018-12-19,958
2018-12-20,958
2018-12-21,958
2018-12-22,958
2018-12-23,958
2018-12-24,971
2018-12-25,971
2018-12-26,971
2018-12-27,971
2018-12-28,971
2018-12-29,984
2018-12-30,984
2018-12-31,984
2019-01-01,943
2019-01-02,943
2019-01-03,943
2019-01-04,932
2019-01-05,932
2019-01-06,912
2019-01-08,912
2019-01-10,902
2019-01-11,902
2019-01-12,902
2019-01-13,911
2019-01-14,911
2019-01-15,911
2019-01-16,931
2019-01-17,931
2019-01-18,931
2019-01-19,932
2019-01-20,932
2019-01-21,932
2019-01-22,926
2019-01-23,926
2019-01-24,926
2019-01-25,920
2019-01-26,920
2019-01-27,920
2019-01-28,923
2019-01-29,923
2019-01-30,923
2019-01-31,897
2019-02-01,897
2019-02-02,897
2019-02-03,872
2019-02-04,872
2019-02-05,872
2019-02-06,872
2019-02-07,871
2019-02-08,871
2019-02-09,871
2019-02-10,871
2019-02-11,870
2019-02-12,870
2019-02-13,870
2019-02-14,870
2019-02-15,861
2019-02-16,861
2019-02-17,861
2019-02-18,848
2019-02-19,848
2019-02-20,848
2019-02-21,828
2019-02-22,828
2019-02-23,828
2019-02-24,820
2019-02-25,820
2019-02-26,820
2019-02-27,834
2019-02-28,834
2019-03-01,834
2019-03-02,834
2019-03-03,837
2019-03-04,837
2019-03-05,837
2019-03-06,844
2019-03-07,844
2019-03-08,844
2019-03-09,844
2019-03-10,844
2019-03-11,834
2019-03-12,834
2019-03-13,834
2019-03-14,834
2019-03-15,830
2019-03-16,830
2019-03-17,830
2019-03-18,830
2019-03-19,843
2019-03-20,843
2019-03-21,843
2019-03-22,843
2019-03-23,825
2019-03-24,825
2019-03-25,825
2019-03-26,825
2019-03-27,825
2019-03-28,846
2019-03-29,846
2019-03-30,846
2019-03-31,846
2019-04-01,846
2019-04-02,867
2019-04-03,867
2019-04-04,867
2019-04-05,867
2019-04-06,867
2019-04-07,870
2019-04-08,870
2019-04-09,870
2019-04-10,870
2019-04-11,869
2019-04-12,869
2019-04-13,869
2019-04-14,869
2019-04-15,868
2019-04-16,868
