date_obj,Gardening%20boots price
2015-08-03,1355
2015-08-04,1355
2015-08-05,1355
2015-08-06,1355
2015-08-07,1355
2015-08-08,1355
2015-08-09,1419
2015-08-10,1419
2015-08-11,1419
2015-08-12,1419
2015-08-13,1419
2015-08-14,1419
2015-08-15,1419
2015-08-16,1488
2015-08-17,1488
2015-08-18,1488
2015-08-19,1488
2015-08-20,1488
2015-08-21,1488
2015-08-22,1562
2015-08-23,1562
2015-08-24,1562
2015-08-25,1562
2015-08-26,1562
2015-08-27,1562
2015-08-28,1562
2015-08-29,1637
2015-08-30,1637
2015-08-31,1637
2015-09-01,1637
2015-09-02,1637
2015-09-03,1637
2015-09-04,1637
2015-09-05,1637
2015-09-06,1637
2015-09-07,1716
2015-09-08,1716
2015-09-09,1716
2015-09-10,1716
2015-09-11,1716
2015-09-12,1716
2015-09-13,1716
2015-09-14,1716
2015-09-15,1797
2015-09-16,1797
2015-09-17,1797
2015-09-18,1797
2015-09-19,1797
2015-09-20,1797
2015-09-21,1797
2015-09-22,1797
2015-09-23,1883
2015-09-24,1883
2015-09-25,1883
2015-09-27,1883
2015-09-28,1883
2015-09-29,1883
2015-09-30,1971
2015-10-05,1971
2015-10-06,1971
2015-10-07,1971
2015-10-08,2056
2015-10-09,2056
2015-10-10,2056
2015-10-11,2056
2015-10-12,2056
2015-10-13,2056
2015-10-14,2056
2015-10-15,2056
2015-10-16,2151
2015-10-17,2151
2015-10-18,2151
2015-10-19,2151
2015-10-20,2151
2015-10-22,2151
2015-10-23,2240
2015-10-24,2240
2015-10-25,2240
2015-10-26,2240
2015-10-27,2240
2015-10-29,2240
2015-10-30,2240
2015-10-31,2280
2015-11-01,2280
2015-11-02,2280
2015-11-03,2280
2015-11-04,2280
2015-11-05,2280
2015-11-06,2280
2015-11-07,2280
2015-11-08,2280
2015-11-09,2280
2015-11-10,2390
2015-11-11,2390
2015-11-12,2390
2015-11-13,2390
2015-11-14,2390
2015-11-15,2390
2015-11-16,2390
2015-11-17,2390
2015-11-18,2390
2015-11-19,2390
2015-11-20,2502
2015-11-21,2502
2015-11-22,2502
2015-11-23,2502
2015-11-24,2502
2015-11-25,2502
2015-11-26,2502
2015-11-27,2502
2015-11-28,2502
2015-11-29,2620
2015-11-30,2620
2015-12-01,2620
2015-12-02,2620
2015-12-03,2620
2015-12-04,2620
2015-12-05,2620
2015-12-06,2620
2015-12-07,2620
2015-12-08,2719
2015-12-09,2719
2015-12-10,2719
2015-12-11,2719
2015-12-12,2719
2015-12-13,2719
2015-12-14,2719
2015-12-15,2719
2015-12-16,2719
2015-12-17,2819
2015-12-18,2819
2015-12-19,2819
2015-12-20,2819
2015-12-21,2819
2015-12-22,2819
2015-12-23,2819
2015-12-24,2819
2015-12-25,2930
2015-12-26,2930
2015-12-27,2930
2015-12-28,2930
2015-12-29,2930
2015-12-30,2930
2015-12-31,2930
2016-01-01,2930
2016-01-02,2930
2016-01-03,3020
2016-01-04,3020
2016-01-05,3020
2016-01-06,3020
2016-01-07,3020
2016-01-08,3020
2016-01-09,3020
2016-01-10,3020
2016-01-11,3082
2016-01-12,3082
2016-01-13,3082
2016-01-14,3082
2016-01-15,3082
2016-01-16,3082
2016-01-17,3082
2016-01-18,3122
2016-01-19,3122
2016-01-20,3122
2016-01-21,3122
2016-01-22,3122
2016-01-23,3122
2016-01-24,3122
2016-01-25,3196
2016-01-26,3196
2016-01-27,3196
2016-01-28,3196
2016-01-29,3196
2016-01-30,3196
2016-01-31,3196
2016-02-01,3339
2016-02-02,3339
2016-02-03,3339
2016-02-04,3339
2016-02-05,3339
2016-02-06,3339
2016-02-07,3339
2016-02-08,3339
2016-02-09,3464
2016-02-10,3464
2016-02-11,3464
2016-02-12,3464
2016-02-13,3464
2016-02-14,3464
2016-02-15,3464
2016-02-16,3631
2016-02-17,3631
2016-02-18,3631
2016-02-19,3631
2016-02-20,3631
2016-02-21,3631
2016-02-22,3631
2016-02-23,3631
2016-02-24,3631
2016-02-25,3795
2016-02-26,3795
2016-02-27,3795
2016-02-28,3795
2016-02-29,3795
2016-03-01,3795
2016-03-02,3795
2016-03-03,3795
2016-03-04,3918
2016-03-05,3918
2016-03-06,3918
2016-03-07,3918
2016-03-08,3918
2016-03-09,3918
2016-03-10,3918
2016-03-11,4038
2016-03-12,4038
2016-03-13,4038
2016-03-14,4038
2016-03-15,4038
2016-03-16,4038
2016-03-17,4038
2016-03-18,4038
2016-03-19,4086
2016-03-20,4086
2016-03-21,4086
2016-03-22,4086
2016-03-23,4086
2016-03-24,4086
2016-03-25,4086
2016-03-26,4133
2016-03-27,4133
2016-03-28,4133
2016-03-29,4133
2016-03-30,4133
2016-03-31,4133
2016-04-01,4133
2016-04-02,4133
2016-04-03,4233
2016-04-04,4233
2016-04-05,4233
2016-04-06,4233
2016-04-07,4233
2016-04-08,4233
2016-04-09,4233
2016-04-10,4296
2016-04-11,4296
2016-04-12,4296
2016-04-13,4296
2016-04-14,4296
2016-04-15,4296
2016-04-16,4296
2016-04-17,4358
2016-04-18,4358
2016-04-19,4358
2016-04-20,4358
2016-04-21,4358
2016-04-22,4358
2016-04-23,4358
2016-04-24,4457
2016-04-25,4457
2016-04-26,4457
2016-04-27,4457
2016-04-28,4457
2016-04-29,4457
2016-04-30,4457
2016-05-01,4541
2016-05-02,4541
2016-05-03,4541
2016-05-04,4541
2016-05-05,4541
2016-05-06,4541
2016-05-07,4674
2016-05-08,4674
2016-05-09,4674
2016-05-10,4674
2016-05-11,4674
2016-05-12,4674
2016-05-13,4754
2016-05-14,4754
2016-05-15,4754
2016-05-16,4754
2016-05-17,4754
2016-05-18,4836
2016-05-19,4836
2016-05-22,4836
2016-05-23,4836
2016-05-24,4836
2016-05-25,4921
2016-05-26,4921
2016-05-27,4921
2016-05-28,4921
2016-05-29,4921
2016-05-30,4921
2016-05-31,4847
2016-06-01,4847
2016-06-02,4847
2016-06-03,4847
2016-06-04,4847
2016-06-05,4847
2016-06-06,5001
2016-06-07,5001
2016-06-08,5001
2016-06-09,5001
2016-06-10,5001
2016-06-11,5001
2016-06-12,5001
2016-06-13,5034
2016-06-14,5034
2016-06-15,5034
2016-06-16,5034
2016-06-17,5034
2016-06-18,5034
2016-06-19,4971
2016-06-20,4971
2016-06-21,4971
2016-06-22,4971
2016-06-23,4971
2016-06-24,4971
2016-06-25,5047
2016-06-26,5047
2016-06-27,5047
2016-06-28,5047
2016-06-29,5047
2016-06-30,5047
2016-07-01,5047
2016-07-02,5047
2016-07-03,5121
2016-07-04,5121
2016-07-05,5121
2016-07-06,5121
2016-07-07,5121
2016-07-08,5121
2016-07-09,5191
2016-07-10,5191
2016-07-11,5191
2016-07-12,5191
2016-07-13,5191
2016-07-14,5359
2016-07-15,5359
2016-07-16,5359
2016-07-17,5359
2016-07-18,5359
2016-07-23,5607
2016-07-24,5607
2016-07-25,5607
2016-07-26,5607
2016-07-27,5844
2016-07-28,5844
2016-07-29,5844
2016-07-30,5844
2016-07-31,5844
2016-08-01,5844
2016-08-02,5844
2016-08-03,6050
2016-08-04,6050
2016-08-05,6050
2016-08-06,6050
2016-08-07,6050
2016-08-08,6050
2016-08-09,6050
2016-08-10,6050
2016-08-11,6050
2016-08-12,6050
2016-08-13,6184
2016-08-14,6184
2016-08-15,6184
2016-08-16,6184
2016-08-17,6184
2016-08-18,6184
2016-08-19,6184
2016-08-20,6184
2016-08-21,6286
2016-08-22,6286
2016-08-23,6286
2016-08-24,6286
2016-08-25,6286
2016-08-26,6286
2016-08-28,6502
2016-08-31,6502
2016-09-01,6502
2016-09-02,6502
2016-09-03,6775
2016-09-04,6775
2016-09-05,6775
2016-09-06,6775
2016-09-07,6775
2016-09-08,6775
2016-09-09,7088
2016-09-10,7088
2016-09-11,7088
2016-09-12,7088
2016-09-13,7088
2016-09-14,7088
2016-09-15,7243
2016-09-16,7243
2016-09-17,7243
2016-09-18,7243
2016-09-19,7243
2016-09-20,7243
2016-09-21,7243
2016-09-22,7243
2016-09-23,7455
2016-09-24,7455
2016-09-25,7455
2016-09-26,7455
2016-09-27,7455
2016-09-28,7455
2016-09-29,7455
2016-09-30,7455
2016-10-01,7455
2016-10-02,7673
2016-10-03,7673
2016-10-04,7673
2016-10-05,7673
2016-10-06,7673
2016-10-07,7673
2016-10-08,7673
2016-10-09,7673
2016-10-10,7789
2016-10-11,7789
2016-10-12,7789
2016-10-13,7789
2016-10-14,7789
2016-10-15,7789
2016-10-16,7789
2016-10-17,7789
2016-10-18,7959
2016-10-19,7959
2016-10-20,7959
2016-10-21,7959
2016-10-22,7959
2016-10-23,7959
2016-10-24,7959
2016-10-25,7959
2016-10-26,8232
2016-10-27,8232
2016-10-28,8232
2016-10-29,8232
2016-10-30,8232
2016-10-31,8232
2016-11-01,8232
2016-11-02,8232
2016-11-03,8232
2016-11-04,8302
2016-11-05,8302
2016-11-06,8302
2016-11-07,8302
2016-11-08,8302
2016-11-09,8302
2016-11-10,8302
2016-11-11,8302
2016-11-12,8302
2016-11-13,8627
2016-11-14,8627
2016-11-15,8627
2016-12-07,9139
2016-12-08,9139
2016-12-09,9139
2016-12-10,9139
2016-12-11,9139
2016-12-12,9139
2016-12-13,9139
2016-12-14,9139
2016-12-15,9139
2016-12-16,9154
2016-12-17,9154
2016-12-18,9154
2016-12-19,9154
2016-12-20,9154
2016-12-21,9154
2016-12-22,9154
2016-12-23,9327
2016-12-24,9327
2016-12-25,9327
2016-12-26,9327
2016-12-27,9327
2016-12-28,9327
2016-12-29,9327
2016-12-30,9327
2016-12-31,9744
2017-01-01,9744
2017-01-02,9744
2017-01-03,9744
2017-01-04,9744
2017-01-05,9744
2017-01-06,9744
2017-01-07,9678
2017-01-08,9678
2017-01-09,9678
2017-01-10,9678
2017-01-11,9678
2017-01-12,9678
2017-01-13,9758
2017-01-14,9758
2017-01-15,9758
2017-01-16,9758
2017-01-17,9758
2017-01-18,10042
2017-01-19,10042
2017-01-20,10042
2017-01-21,10042
2017-01-22,10042
2017-01-23,10042
2017-01-27,10189
2017-01-28,10365
2017-01-29,10365
2017-01-30,10365
2017-01-31,10365
2017-02-01,10365
2017-02-02,10365
2017-02-03,10582
2017-02-04,10582
2017-02-05,10582
2017-02-06,10582
2017-02-07,10582
2017-02-08,10582
2017-02-09,10582
2017-02-10,10471
2017-02-11,10471
2017-02-12,10471
2017-02-13,10471
2017-02-14,10471
2017-02-15,10471
2017-02-16,10540
2017-02-18,10540
2017-02-19,10540
2017-02-20,10540
2017-02-21,10540
2017-02-22,10540
2017-02-23,10540
2017-02-24,10528
2017-02-25,10528
2017-02-26,10528
2017-02-27,10528
2017-02-28,10528
2017-03-01,10623
2017-03-02,10623
2017-03-03,10623
2017-03-04,10623
2017-03-05,10623
2017-03-06,10623
2017-03-07,10728
2017-03-08,10728
2017-03-09,10728
2017-03-10,10728
2017-03-11,10728
2017-03-12,11066
2017-03-13,11066
2017-03-14,11066
2017-03-15,11066
2017-03-16,11066
2017-03-17,11066
2017-03-18,11041
2017-03-19,11041
2017-03-20,11041
2017-03-21,11041
2017-03-22,11041
2017-03-23,11041
2017-03-24,11247
2017-03-25,11247
2017-03-26,11247
2017-03-27,11247
2017-03-28,11247
2017-03-29,11247
2017-03-30,11247
2017-03-31,11175
2017-04-01,11175
2017-04-02,11175
2017-04-03,11175
2017-04-04,11175
2017-04-12,11692
2017-04-13,12062
2017-04-14,12062
2017-04-15,12062
2017-04-16,12062
2017-04-17,12062
2017-04-18,12525
2017-04-19,12525
2017-04-20,12525
2017-04-21,12525
2017-04-22,12525
2017-04-23,12525
2017-04-24,12631
2017-04-25,12631
2017-04-26,12631
2017-04-27,12631
2017-04-28,12631
2017-04-29,12399
2017-04-30,12399
2017-05-01,12399
2017-05-02,12399
2017-05-03,12399
2017-05-04,12399
2017-05-05,12399
2017-05-06,12271
2017-05-07,12271
2017-05-08,12271
2017-05-09,12271
2017-05-10,12271
2017-05-11,12271
2017-05-12,11967
2017-05-13,11967
2017-05-14,11967
2017-05-15,11967
2017-05-16,11967
2017-05-17,11967
2017-05-18,12473
2017-05-19,12473
2017-05-20,12473
2017-05-21,12473
2017-05-22,12473
2017-05-23,12473
2017-05-24,13032
2017-05-25,13032
2017-05-26,13032
2017-05-27,13032
2017-05-28,13032
2017-05-29,13032
2017-05-30,13032
2017-05-31,13032
2017-06-01,13650
2017-06-02,13650
2017-06-03,13650
2017-06-04,13650
2017-06-05,13650
2017-06-06,13650
2017-06-07,13859
2017-06-08,13859
2017-06-09,13859
2017-06-10,13859
2017-06-11,13859
2017-06-12,13554
2017-06-13,13554
2017-06-14,13554
2017-06-15,13554
2017-06-16,13554
2017-06-17,13554
2017-06-18,13833
2017-06-19,13833
2017-06-20,13833
2017-06-21,13833
2017-06-22,13833
2017-06-23,13833
2017-06-24,13833
2017-06-25,13833
2017-06-26,13833
2017-06-27,13978
2017-06-28,13978
2017-06-29,13978
2017-06-30,13978
2017-07-01,13978
2017-07-02,13978
2017-07-03,13978
2017-07-04,13978
2017-07-05,13754
2017-07-06,13754
2017-07-07,13754
2017-07-08,13754
2017-07-13,13144
2017-07-14,13144
2017-07-15,13144
2017-07-16,13144
2017-07-17,13144
2017-07-18,12915
2017-07-19,12915
2017-07-20,12915
2017-07-21,12915
2017-07-22,12915
2017-07-23,12915
2017-07-24,13013
2017-07-25,13013
2017-07-26,13013
2017-07-27,13013
2017-07-28,13013
2017-07-29,13013
2017-07-30,13042
2017-07-31,13042
2017-08-01,13042
2017-08-02,13042
2017-08-03,13042
2017-08-04,13042
2017-08-05,13133
2017-08-06,13133
2017-08-09,13133
2017-08-10,13321
2017-08-11,13321
2017-08-12,13321
2017-08-13,13321
2017-08-14,13321
2017-08-15,13321
2017-08-16,13321
2017-08-17,13321
2017-08-18,13140
2017-08-19,13140
2017-08-20,13140
2017-08-21,13140
2017-08-22,13140
2017-08-23,13140
2017-08-24,13140
2017-08-25,13140
2017-08-26,12885
2017-08-27,12885
2017-08-28,12885
2017-08-29,12885
2017-08-30,12885
2017-08-31,12885
2017-09-01,12885
2017-09-02,13185
2017-09-03,13185
2017-09-04,13185
2017-09-05,13185
2017-09-06,13185
2017-09-07,13185
2017-09-08,12991
2017-09-09,12991
2017-09-10,12991
2017-09-11,12991
2017-09-12,12991
2017-09-13,12991
2017-09-14,12947
2017-09-15,12947
2017-09-16,12947
2017-09-17,12947
2017-09-18,12947
2017-09-19,12947
2017-09-20,12947
2017-09-21,12947
2017-09-22,13204
2017-09-23,13204
2017-09-24,13204
2017-09-25,13204
2017-09-26,13204
2017-09-27,13204
2017-09-28,13204
2017-09-29,13610
2017-09-30,13610
2017-10-01,13610
2017-10-02,13610
2017-10-03,13610
2017-10-04,13610
2017-10-05,13610
2017-10-06,13610
2017-10-07,13610
2017-10-08,13610
2017-10-09,13879
2017-10-10,13879
2017-10-11,13879
2017-10-12,13879
2017-10-13,13879
2017-10-14,13879
2017-10-15,13879
2017-10-16,14233
2017-10-17,14233
2017-10-18,14233
2017-10-19,14233
2017-10-20,14233
2017-10-21,14233
2017-10-22,14486
2017-10-23,14486
2017-10-24,14486
2017-10-25,14486
2017-10-26,14486
2017-10-27,14486
2017-10-28,14486
2017-10-29,14486
2017-10-30,14634
2017-10-31,14634
2017-11-01,14634
2017-11-02,14634
2017-11-03,14634
2017-11-04,14634
2017-11-05,14634
2017-11-06,15165
2017-11-07,15165
2017-11-08,15165
2017-11-09,15165
2017-11-10,15165
2017-11-11,15165
2017-11-12,15165
2017-11-13,15165
2017-11-14,15666
2017-11-15,15666
2017-11-16,15666
2017-11-17,15666
2017-11-18,15666
2017-11-19,15666
2017-11-20,15666
2017-11-21,15666
2017-11-22,16254
2017-11-23,16254
2017-11-24,16254
2017-11-25,16254
2017-11-26,16254
2017-11-27,16254
2017-11-28,16254
2017-11-29,16254
2017-11-30,16780
2017-12-01,16780
2017-12-02,16780
2017-12-03,16780
2017-12-04,16780
2017-12-05,16780
2017-12-06,16780
2017-12-07,16654
2017-12-08,16654
2017-12-09,16654
2017-12-10,16654
2017-12-11,16654
2017-12-12,16654
2017-12-13,16654
2017-12-14,16654
2017-12-15,15934
2017-12-16,15934
2017-12-17,15934
2017-12-18,15934
2017-12-19,15934
2017-12-20,15934
2017-12-21,15934
2017-12-22,15934
2017-12-23,15934
2017-12-24,15523
2017-12-25,15523
2017-12-26,15523
2017-12-27,15523
2017-12-28,15523
2017-12-29,15523
2017-12-30,15523
2017-12-31,14925
2018-01-01,14925
2018-01-02,14925
2018-01-03,14925
2018-01-04,14925
2018-01-05,14925
2018-01-06,14925
2018-01-07,14459
2018-01-08,14459
2018-01-09,14459
2018-01-10,14459
2018-01-11,14459
2018-01-12,14459
2018-01-13,14459
2018-01-14,13980
2018-01-15,13980
2018-01-16,13980
2018-01-17,13980
2018-01-18,13980
2018-01-19,13980
2018-01-20,13937
2018-01-21,13937
2018-01-22,13937
2018-01-23,13937
2018-01-24,13937
2018-01-25,13937
2018-01-26,13937
2018-01-27,13937
2018-01-28,13987
2018-01-29,13987
2018-01-30,13987
2018-01-31,13987
2018-02-01,13987
2018-02-02,13987
2018-02-03,13987
2018-02-04,13987
2018-02-05,14125
2018-02-06,14125
2018-02-07,14125
2018-02-08,14125
2018-02-09,14125
2018-02-10,14125
2018-02-11,14287
2018-02-12,14287
2018-02-13,14287
2018-02-14,14287
2018-02-15,14287
2018-02-16,14287
2018-02-17,14287
2018-02-18,14524
2018-02-19,14524
2018-02-20,14524
2018-02-21,14524
2018-02-22,14524
2018-02-23,14524
2018-02-24,14524
2018-02-25,14467
2018-02-26,14467
2018-02-27,14467
2018-02-28,14467
2018-03-01,14467
2018-03-02,14467
2018-03-03,14015
2018-03-04,14015
2018-03-05,14015
2018-03-06,14015
2018-03-07,14015
2018-03-08,14015
2018-03-09,14452
2018-03-10,14452
2018-03-11,14452
2018-03-12,14452
2018-03-13,14452
2018-03-14,14452
2018-03-15,14452
2018-03-16,14452
2018-03-17,14452
2018-03-18,15166
2018-03-20,15166
2018-03-21,15166
2018-03-23,15166
2018-03-24,15166
2018-03-25,15873
2018-03-26,15873
2018-03-27,15873
2018-03-28,15873
2018-03-29,15873
2018-03-30,15873
2018-03-31,15873
2018-04-01,16385
2018-04-02,16385
2018-04-03,16385
2018-04-04,16385
2018-04-05,16385
2018-04-06,16385
2018-04-07,16385
2018-04-08,16385
2018-04-09,15933
2018-04-10,15933
2018-04-11,15933
2018-04-12,15933
2018-04-13,15933
2018-04-14,15933
2018-04-15,15933
2018-04-16,15933
2018-04-17,15578
2018-04-18,15578
2018-04-19,15578
2018-04-20,15578
2018-04-21,15578
2018-04-22,15578
2018-04-23,15578
2018-04-24,15578
2018-04-25,14944
2018-04-26,14944
2018-04-27,14944
2018-04-28,14944
2018-04-29,14944
2018-04-30,14944
2018-05-01,14944
2018-05-02,14944
2018-05-03,14316
2018-05-04,14316
2018-05-05,14316
2018-05-06,14316
2018-05-07,14316
2018-05-08,14316
2018-05-09,14180
2018-05-10,14180
2018-05-11,14180
2018-05-12,14180
2018-05-13,14180
2018-05-14,14180
2018-05-15,13602
2018-05-16,13602
2018-05-17,13602
2018-05-18,13602
2018-05-19,13031
2018-05-20,13031
2018-05-21,13031
2018-05-22,13031
2018-05-23,13031
2018-05-24,12751
2018-05-25,12751
2018-05-26,12751
2018-05-27,12751
2018-05-28,12751
2018-05-29,12442
2018-05-30,12442
2018-05-31,12442
2018-06-01,12442
2018-06-02,12442
2018-06-03,12442
2018-06-04,11931
2018-06-05,11931
2018-06-06,11931
2018-06-07,11931
2018-06-08,11931
2018-06-09,11931
2018-06-10,11334
2018-06-11,11334
2018-06-12,11334
2018-06-13,11334
2018-06-14,11334
2018-06-15,10774
2018-06-16,10774
2018-06-17,10774
2018-06-18,10774
2018-06-19,10774
2018-06-20,10774
2018-06-21,10254
2018-06-22,10254
2018-06-23,10254
2018-06-24,10254
2018-06-25,10254
2018-06-26,10254
2018-06-27,9899
2018-06-28,9899
2018-06-29,9899
2018-06-30,9899
2018-07-01,9899
2018-07-02,9571
2018-07-03,9571
2018-07-04,9571
2018-07-05,9571
2018-07-06,9571
2018-07-07,9117
2018-07-08,9117
2018-07-09,9117
2018-07-10,9117
2018-07-11,9117
2018-07-12,9117
2018-07-13,9117
2018-07-14,9117
2018-07-15,9117
2018-07-16,9056
2018-07-17,9056
2018-07-18,9056
2018-07-19,9056
2018-07-20,9056
2018-07-21,8608
2018-07-22,8608
2018-07-23,8608
2018-07-24,8608
2018-07-25,8289
2018-07-26,8289
2018-07-27,8289
2018-07-28,8289
2018-07-29,8289
2018-07-30,7993
2018-07-31,7993
2018-08-01,7993
2018-08-02,7813
2018-08-03,7813
2018-08-04,7813
2018-08-05,7813
2018-08-06,7531
2018-08-07,7531
2018-08-08,7531
2018-08-09,7531
2018-08-10,7305
2018-08-11,7305
2018-08-12,7305
2018-08-14,6985
2018-08-16,6985
2018-08-17,6730
2018-08-18,6730
2018-08-19,6730
2018-08-20,6730
2018-08-21,6507
2018-08-22,6507
2018-08-23,6507
2018-08-24,6507
2018-08-25,6211
2018-08-26,6211
2018-08-27,6211
2018-08-28,6208
2018-08-29,6208
2018-08-30,6208
2018-08-31,6208
2018-09-01,6040
2018-09-02,6040
2018-09-03,6040
2018-09-04,6040
2018-09-05,5790
2018-09-06,5790
2018-09-07,5790
2018-09-08,5536
2018-09-09,5536
2018-09-10,5536
2018-09-11,5536
2018-09-12,5315
2018-09-13,5315
2018-09-14,5315
2018-09-15,5082
2018-09-16,5082
2018-09-17,5082
2018-09-18,5082
2018-09-19,4886
2018-09-20,4886
2018-09-21,4886
2018-09-22,4668
2018-09-23,4668
2018-09-24,4461
2018-09-25,4461
2018-09-26,4322
2018-09-27,4322
2018-09-28,4322
2018-09-29,4254
2018-09-30,4254
2018-10-01,4254
2018-10-02,4254
2018-10-03,4163
2018-10-04,4163
2018-10-05,4163
2018-10-06,4163
2018-10-07,4010
2018-10-08,4010
2018-10-09,4010
2018-10-10,4010
2018-10-11,3857
2018-10-12,3857
2018-10-13,3857
2018-10-14,3857
2018-10-15,3857
2018-10-16,3762
2018-10-17,3762
2018-10-18,3762
2018-10-19,3762
2018-10-20,3907
2018-10-21,3907
2018-10-22,3907
2018-10-23,3907
2018-10-24,4094
2018-10-25,4094
2018-10-26,4094
2018-10-27,4094
2018-10-28,4233
2018-10-29,4233
2018-10-30,4233
2018-10-31,4233
2018-11-01,4139
2018-11-03,4139
2018-11-04,4139
2018-11-05,4100
2018-11-06,4100
2018-11-07,4100
2018-11-08,3935
2018-11-09,3935
2018-11-10,3935
2018-11-11,3902
2018-11-12,3902
2018-11-13,3935
2018-11-14,3935
2018-11-15,3935
2018-11-16,4042
2018-11-17,4042
2018-11-18,4042
2018-11-19,4041
2018-11-20,4041
2018-11-21,4036
2018-11-22,4036
2018-11-23,4036
2018-11-24,4077
2018-11-25,4077
2018-11-26,4077
2018-11-27,3933
2018-11-28,3933
2018-11-29,3933
2018-12-01,3964
2018-12-03,3995
2018-12-04,3995
2018-12-05,3997
2018-12-07,3997
2018-12-09,4013
2018-12-10,4013
2018-12-11,3935
2018-12-12,3935
2018-12-13,3935
2018-12-14,3963
2018-12-15,3963
2018-12-16,3963
2018-12-17,3810
2018-12-18,3810
2018-12-19,3750
2018-12-20,3750
2018-12-21,3750
2018-12-22,3750
2018-12-23,3724
2018-12-24,3724
2018-12-25,3724
2018-12-26,3880
2018-12-27,3880
2018-12-28,3880
2018-12-29,4068
2018-12-30,4068
2018-12-31,4068
2019-01-01,4263
2019-01-02,4263
2019-01-03,4263
2019-01-04,4473
2019-01-05,4473
2019-01-06,4474
2019-01-08,4474
2019-01-10,4430
2019-01-11,4430
2019-01-12,4430
2019-01-13,4346
2019-01-14,4346
2019-01-15,4346
2019-01-16,4275
2019-01-17,4275
2019-01-18,4275
2019-01-19,4227
2019-01-20,4227
2019-01-21,4227
2019-01-22,4242
2019-01-23,4242
2019-01-24,4242
2019-01-25,4242
2019-01-26,4439
2019-01-27,4439
2019-01-28,4439
2019-01-29,4292
2019-01-30,4292
2019-01-31,4292
2019-02-01,4239
2019-02-02,4239
2019-02-03,4239
2019-02-04,4125
2019-02-05,4125
2019-02-06,4125
2019-02-07,4042
2019-02-08,4042
2019-02-09,4042
2019-02-10,4026
2019-02-11,4026
2019-02-12,4026
2019-02-13,3985
2019-02-14,3985
2019-02-15,3985
2019-02-16,3865
2019-02-17,3865
2019-02-18,3865
2019-02-19,3865
2019-02-20,3780
2019-02-21,3780
2019-02-22,3780
2019-02-23,3753
2019-02-24,3753
2019-02-25,3753
2019-02-26,3753
2019-02-27,3731
2019-02-28,3731
2019-03-01,3731
2019-03-02,3731
2019-03-03,3815
2019-03-04,3815
2019-03-05,3815
2019-03-06,3981
2019-03-07,3981
2019-03-08,3981
2019-03-09,3981
2019-03-10,3981
2019-03-11,4133
2019-03-12,4133
2019-03-13,4133
2019-03-14,4133
2019-03-15,4298
2019-03-16,4298
2019-03-17,4298
2019-03-18,4298
2019-03-19,4315
2019-03-20,4315
2019-03-21,4315
2019-03-22,4315
2019-03-23,4475
2019-03-24,4475
2019-03-25,4475
2019-03-26,4475
2019-03-27,4475
2019-03-28,4678
2019-03-29,4678
2019-03-30,4678
2019-03-31,4678
2019-04-01,4678
2019-04-02,4852
2019-04-03,4852
