date_obj,Toktz-xil-ul price
2016-03-25,1136
2016-03-26,1136
2016-03-27,1178
2016-03-28,1178
2016-03-29,1207
2016-03-30,1207
2016-03-31,1207
2016-04-01,1173
2016-04-02,1173
2016-04-03,1149
2016-04-04,1149
2016-04-05,1149
2016-04-06,1137
2016-04-07,1137
2016-04-08,1137
2016-04-09,1099
2016-04-10,1099
2016-04-11,1099
2016-04-12,1056
2016-04-13,1056
2016-04-14,1056
2016-04-15,1011
2016-04-16,1011
2016-04-17,1011
2016-04-18,991
2016-04-19,991
2016-04-20,991
2016-04-21,987
2016-04-22,987
2016-04-23,987
2016-04-24,1006
2016-04-25,1006
2016-04-26,1032
2016-04-27,1032
2016-04-28,1032
2016-04-29,1011
2016-04-30,1011
2016-05-01,1011
2016-05-02,988
2016-05-03,988
2016-05-04,988
2016-05-05,963
2016-05-06,963
2016-05-07,1001
2016-05-08,1001
2016-05-09,1048
2016-05-10,1101
2016-05-11,1101
2016-05-12,1157
2016-05-13,1215
2016-05-14,1215
2016-05-15,1276
2016-05-16,1276
2016-05-17,1340
2016-05-18,1404
2016-05-19,1404
2016-05-22,1549
2016-05-23,1615
2016-05-24,1615
2016-05-25,1696
2016-05-26,1696
2016-05-27,1781
2016-05-28,1781
2016-05-29,1855
2016-05-30,1855
2016-05-31,1891
2016-06-01,1891
2016-06-02,1913
2016-06-03,1913
2016-06-04,1986
2016-06-05,1986
2016-06-06,2054
2016-06-07,2054
2016-06-08,2041
2016-06-09,2041
2016-06-10,2083
2016-06-11,2083
2016-06-12,2035
2016-06-13,2035
2016-06-14,1974
2016-06-15,1974
2016-06-16,1974
2016-06-17,1937
2016-06-18,1937
2016-06-19,1930
2016-06-20,1930
2016-06-21,1883
2016-06-22,1883
2016-06-23,1863
2016-06-24,1863
2016-06-25,1899
2016-06-26,1899
2016-06-27,1877
2016-06-28,1877
2016-06-29,1875
2016-06-30,1875
2016-07-01,1883
2016-07-02,1883
2016-07-03,1883
2016-07-04,1955
2016-07-05,1955
2016-07-06,2024
2016-07-07,2024
2016-07-08,2120
2016-07-09,2120
2016-07-10,2165
2016-07-11,2165
2016-07-12,2274
2016-07-13,2274
2016-07-14,2361
2016-07-15,2361
2016-07-16,2366
2016-07-17,2366
2016-07-18,2428
2016-07-24,2406
2016-07-25,2346
2016-07-26,2346
2016-07-27,2308
2016-07-28,2308
2016-07-29,2284
2016-07-30,2284
2016-07-31,2284
2016-08-01,2296
2016-08-02,2296
2016-08-03,2295
2016-08-04,2295
2016-08-05,2295
2016-08-06,2344
2016-08-07,2344
2016-08-08,2360
2016-08-09,2360
2016-08-10,2285
2016-08-11,2285
2016-08-12,2285
2016-08-13,2328
2016-08-14,2328
2016-08-15,2263
2016-08-16,2263
2016-08-17,2263
2016-08-18,2161
2016-08-19,2161
2016-08-20,2071
2016-08-21,2071
2016-08-22,2071
2016-08-23,2106
2016-08-24,2106
2016-08-25,2093
2016-08-26,2093
2016-08-28,1993
2016-08-31,1800
2016-09-01,1800
2016-09-02,1800
2016-09-03,1755
2016-09-04,1755
2016-09-05,1800
2016-09-06,1800
2016-09-07,1766
2016-09-08,1766
2016-09-09,1766
2016-09-10,1712
2016-09-11,1712
2016-09-12,1712
2016-09-13,1642
2016-09-14,1642
2016-09-15,1564
2016-09-16,1564
2016-09-17,1490
2016-09-18,1490
2016-09-19,1425
2016-09-20,1425
2016-09-21,1425
2016-09-22,1426
2016-09-23,1426
2016-09-24,1426
2016-09-25,1470
2016-09-26,1470
2016-09-27,1470
2016-09-28,1481
2016-09-29,1481
2016-09-30,1412
2016-10-01,1412
2016-10-02,1379
2016-10-03,1379
2016-10-04,1379
2016-10-05,1348
2016-10-06,1348
2016-10-07,1348
2016-10-08,1325
2016-10-09,1325
2016-10-10,1325
2016-10-11,1317
2016-10-12,1317
2016-10-13,1320
2016-10-14,1320
2016-10-15,1337
2016-10-16,1337
2016-10-17,1386
2016-10-18,1386
2016-10-19,1386
2016-10-20,1412
2016-10-21,1412
2016-10-22,1416
2016-10-23,1416
2016-10-24,1395
2016-10-25,1395
2016-10-26,1374
2016-10-27,1374
2016-10-28,1374
2016-10-29,1401
2016-10-30,1401
2016-10-31,1455
2016-11-01,1455
2016-11-02,1455
2016-11-03,1527
2016-11-04,1527
2016-11-05,1604
2016-11-06,1604
2016-11-07,1685
2016-11-08,1685
2016-11-09,1756
2016-11-10,1756
2016-11-11,1843
2016-11-12,1843
2016-11-13,1843
2016-11-14,1923
2016-12-08,1771
2016-12-09,1717
2016-12-10,1717
2016-12-11,1675
2016-12-12,1675
2016-12-13,1660
2016-12-14,1660
2016-12-15,1660
2016-12-16,1689
2016-12-17,1689
2016-12-18,1774
2016-12-19,1774
2016-12-20,1853
2016-12-21,1853
2016-12-22,1853
2016-12-23,1874
2016-12-24,1874
2016-12-25,1866
2016-12-26,1866
2016-12-27,1866
2016-12-28,1852
2016-12-29,1852
2016-12-30,1864
2016-12-31,1864
2017-01-01,1836
2017-01-02,1753
2017-01-03,1753
2017-01-04,1733
2017-01-05,1733
2017-01-06,1692
2017-01-07,1692
2017-01-08,1649
2017-01-09,1649
2017-01-10,1584
2017-01-11,1584
2017-01-12,1519
2017-01-13,1519
2017-01-14,1465
2017-01-15,1465
2017-01-16,1461
2017-01-17,1461
2017-01-18,1484
2017-01-19,1484
2017-01-20,1554
2017-01-21,1554
2017-01-22,1606
2017-01-27,1594
2017-01-28,1542
2017-01-29,1542
2017-01-30,1465
2017-01-31,1465
2017-02-01,1437
2017-02-02,1437
2017-02-03,1438
2017-02-04,1438
2017-02-05,1400
2017-02-06,1400
2017-02-07,1371
2017-02-08,1371
2017-02-09,1374
2017-02-10,1366
2017-02-11,1366
2017-02-12,1306
2017-02-13,1306
2017-02-14,1300
2017-02-15,1300
2017-02-16,1262
2017-02-18,1262
2017-02-19,1233
2017-02-20,1233
2017-02-21,1262
2017-02-22,1262
2017-02-23,1262
2017-02-24,1326
2017-02-25,1326
2017-02-26,1393
2017-02-27,1393
2017-02-28,1463
2017-03-01,1463
2017-03-02,1537
2017-03-03,1537
2017-03-04,1614
2017-03-05,1614
2017-03-06,1695
2017-03-07,1695
2017-03-08,1762
2017-03-09,1762
2017-03-10,1766
2017-03-11,1766
2017-03-12,1838
2017-03-13,1838
2017-03-14,1813
2017-03-15,1813
2017-03-16,1799
2017-03-17,1799
2017-03-18,1803
2017-03-19,1803
2017-03-20,1750
2017-03-21,1750
2017-03-22,1732
2017-03-23,1732
2017-03-24,1771
2017-03-25,1771
2017-03-26,1850
2017-03-27,1850
2017-03-28,1906
2017-03-29,1906
2017-03-30,1876
2017-03-31,1876
2017-04-01,1841
2017-04-02,1841
2017-04-03,1855
2017-04-04,1855
2017-04-12,1835
2017-04-13,1814
2017-04-14,1814
2017-04-15,1881
2017-04-16,1881
2017-04-17,1904
2017-04-18,1904
2017-04-19,1897
2017-04-20,1897
2017-04-21,1910
2017-04-22,1910
2017-04-23,1917
2017-04-24,1917
2017-04-25,1876
2017-04-26,1876
2017-04-27,1869
2017-04-28,1869
2017-04-29,1861
2017-04-30,1861
2017-05-01,1913
2017-05-02,1913
2017-05-03,1893
2017-05-04,1893
2017-05-05,1860
2017-05-06,1860
2017-05-07,1844
2017-05-08,1844
2017-05-09,1819
2017-05-10,1819
2017-05-11,1819
2017-05-12,1811
2017-05-13,1811
2017-05-14,1779
2017-05-15,1779
2017-05-16,1806
2017-05-17,1806
2017-05-18,1837
2017-05-19,1837
2017-05-20,1854
2017-05-21,1854
2017-05-22,1854
2017-05-23,1850
2017-05-24,1850
2017-05-25,1874
2017-05-26,1874
2017-05-27,1860
2017-05-28,1860
2017-05-29,1860
2017-05-30,1815
2017-05-31,1815
2017-06-01,1818
2017-06-02,1818
2017-06-03,1818
2017-06-06,1752
2017-06-07,1752
2017-06-08,1735
2017-06-09,1735
2017-06-10,1722
2017-06-11,1722
2017-06-12,1723
2017-06-13,1723
2017-06-14,1643
2017-06-15,1643
2017-06-16,1566
2017-06-17,1566
2017-06-18,1507
2017-06-19,1507
2017-06-20,1507
2017-06-21,1475
2017-06-22,1475
2017-06-23,1475
2017-06-24,1424
2017-06-25,1424
2017-06-26,1424
2017-06-27,1389
2017-06-28,1389
2017-06-29,1389
2017-06-30,1341
2017-07-01,1341
2017-07-02,1341
2017-07-03,1287
2017-07-04,1287
2017-07-05,1287
2017-07-06,1256
2017-07-07,1256
2017-07-08,1256
2017-07-13,1266
2017-07-14,1266
2017-07-15,1329
2017-07-17,1396
2017-07-18,1396
2017-07-19,1396
2017-07-20,1466
2017-07-21,1466
2017-07-22,1466
2017-07-23,1517
2017-07-24,1517
2017-07-25,1517
2017-07-26,1528
2017-07-27,1528
2017-07-28,1528
2017-07-29,1464
2017-07-30,1464
2017-07-31,1464
2017-08-01,1404
2017-08-02,1404
2017-08-03,1394
2017-08-04,1394
2017-08-05,1362
2017-08-06,1362
2017-08-09,1328
2017-08-10,1299
2017-08-11,1299
2017-08-12,1299
2017-08-13,1249
2017-08-14,1249
2017-08-15,1249
2017-08-16,1292
2017-08-17,1292
2017-08-18,1292
2017-08-19,1252
2017-08-20,1252
2017-08-21,1238
2017-08-22,1238
2017-08-23,1219
2017-08-24,1219
2017-08-25,1219
2017-08-26,1218
2017-08-27,1218
2017-08-28,1218
2017-08-29,1227
2017-08-30,1227
2017-08-31,1241
2017-09-01,1241
2017-09-02,1220
2017-09-03,1220
2017-09-04,1220
2017-09-05,1187
2017-09-06,1187
2017-09-07,1187
2017-09-08,1145
2017-09-09,1145
2017-09-10,1134
2017-09-11,1134
2017-09-12,1134
2017-09-13,1089
2017-09-14,1089
2017-09-15,1089
2017-09-16,1043
2017-09-17,1043
2017-09-19,1011
2017-09-20,1011
2017-09-21,1004
2017-09-22,1004
2017-09-23,1004
2017-09-24,1017
2017-09-25,1017
2017-09-26,1017
2017-09-27,1011
2017-09-28,1011
2017-09-29,995
2017-09-30,995
2017-10-01,995
2017-10-02,1017
2017-10-03,1017
2017-10-04,1017
2017-10-05,1037
2017-10-06,1037
2017-10-07,1037
2017-10-08,1003
2017-10-09,1003
2017-10-10,1003
2017-10-11,1041
2017-10-12,1041
2017-10-13,1093
2017-10-14,1093
2017-10-15,1093
2017-10-16,1145
2017-10-17,1145
2017-10-18,1145
2017-10-19,1178
2017-10-20,1178
2017-10-21,1178
2017-10-22,1185
2017-10-23,1185
2017-10-24,1185
2017-10-25,1204
2017-10-26,1204
2017-10-27,1204
2017-10-28,1204
2017-10-29,1220
2017-10-30,1220
2017-10-31,1220
2017-11-01,1250
2017-11-02,1250
2017-11-03,1250
2017-11-04,1252
2017-11-05,1252
2017-11-06,1252
2017-11-07,1253
2017-11-08,1253
2017-11-09,1244
2017-11-10,1244
2017-11-11,1244
2017-11-12,1214
2017-11-13,1214
2017-11-14,1214
2017-11-15,1182
2017-11-16,1182
2017-11-17,1150
2017-11-18,1150
2017-11-19,1150
2017-11-20,1130
2017-11-21,1130
2017-11-22,1130
2017-11-23,1159
2017-11-24,1159
2017-11-25,1159
2017-11-26,1187
2017-11-27,1187
2017-11-28,1187
2017-11-29,1218
2017-11-30,1218
2017-12-01,1218
2017-12-02,1220
2017-12-03,1220
2017-12-04,1220
2017-12-05,1246
2017-12-06,1246
2017-12-07,1246
2017-12-08,1302
2017-12-09,1302
2017-12-10,1296
2017-12-11,1296
2017-12-12,1296
2017-12-13,1310
2017-12-14,1310
2017-12-15,1310
2017-12-16,1295
2017-12-17,1295
2017-12-18,1295
2017-12-19,1305
2017-12-20,1305
2017-12-21,1305
2017-12-22,1324
2017-12-23,1324
2017-12-24,1324
2017-12-25,1357
2017-12-26,1357
2017-12-27,1357
2017-12-28,1392
2017-12-29,1392
2017-12-30,1381
2017-12-31,1381
2018-01-01,1381
2018-01-02,1378
2018-01-03,1378
2018-01-04,1378
2018-01-05,1349
2018-01-06,1349
2018-01-07,1281
2018-01-08,1281
2018-01-09,1251
2018-01-10,1251
2018-01-11,1251
2018-01-12,1196
2018-01-13,1196
2018-01-14,1137
2018-01-15,1137
2018-01-16,1088
2018-01-17,1088
2018-01-18,1041
2018-01-19,1041
2018-01-20,1041
2018-01-21,988
2018-01-22,988
2018-01-23,957
2018-01-24,969
2018-01-25,969
2018-01-26,995
2018-01-27,995
2018-01-28,951
2018-01-29,962
2018-01-30,962
2018-02-01,957
2018-02-02,935
2018-02-03,956
2018-02-04,956
2018-02-05,1003
2018-02-06,1021
2018-02-07,1021
2018-02-08,1050
2018-02-09,1073
2018-02-10,1073
2018-02-11,1045
2018-02-12,1045
2018-02-13,1014
2018-02-14,1014
2018-02-15,995
2018-02-16,995
2018-02-17,973
2018-02-18,973
2018-02-19,997
2018-02-20,997
2018-02-21,983
2018-02-22,983
2018-02-23,994
2018-02-24,994
2018-02-25,1017
2018-02-26,1017
2018-02-27,1044
2018-02-28,1044
2018-03-01,1050
2018-03-02,1029
2018-03-03,997
2018-03-04,997
2018-03-05,960
2018-03-06,960
2018-03-07,930
2018-03-08,930
2018-03-09,952
2018-03-10,952
2018-03-11,959
2018-03-12,959
2018-03-13,957
2018-03-14,957
2018-03-15,932
2018-03-16,932
2018-03-17,961
2018-03-18,961
2018-03-19,963
2018-03-20,971
2018-03-21,971
2018-03-23,988
2018-03-24,1019
2018-03-26,976
2018-03-27,1001
2018-03-28,1001
2018-03-29,1052
2018-03-30,1052
2018-03-31,1100
2018-04-01,1100
2018-04-02,1115
2018-04-03,1115
2018-04-04,1134
2018-04-05,1134
2018-04-06,1120
2018-04-08,1111
2018-04-09,1111
2018-04-10,1131
2018-04-11,1131
2018-04-12,1137
2018-04-13,1137
2018-04-14,1137
2018-04-16,1160
2018-04-17,1189
2018-04-18,1189
2018-04-19,1205
2018-04-20,1205
2018-04-21,1250
2018-04-22,1250
2018-04-23,1292
2018-04-24,1292
2018-04-25,1341
2018-04-26,1341
2018-04-27,1382
2018-04-28,1366
2018-04-29,1402
2018-04-30,1402
2018-05-02,1401
2018-05-03,1334
2018-05-04,1334
2018-05-05,1305
2018-05-06,1305
2018-05-07,1328
2018-05-08,1328
2018-05-09,1395
2018-05-10,1395
2018-05-11,1371
2018-05-12,1382
2018-05-13,1382
2018-05-14,1357
2018-05-15,1357
2018-05-16,1299
2018-05-17,1299
2018-05-18,1292
2018-05-19,1292
2018-05-20,1308
2018-05-21,1311
2018-05-22,1311
2018-05-23,1377
2018-05-24,1377
2018-05-25,1446
2018-05-26,1492
2018-05-27,1492
2018-05-28,1530
2018-05-29,1530
2018-05-30,1566
2018-05-31,1566
2018-06-01,1583
2018-06-02,1583
2018-06-03,1583
2018-06-04,1543
2018-06-05,1571
2018-06-06,1571
2018-06-07,1628
2018-06-08,1657
2018-06-09,1657
2018-06-10,1580
2018-06-11,1580
2018-06-12,1524
2018-06-13,1447
2018-06-14,1418
2018-06-15,1418
2018-06-16,1382
2018-06-17,1325
2018-06-18,1325
2018-06-19,1329
2018-06-20,1329
2018-06-21,1387
2018-06-22,1387
2018-06-23,1414
2018-06-24,1454
2018-06-25,1454
2018-06-26,1496
2018-06-27,1496
2018-06-28,1536
2018-06-29,1536
2018-06-30,1613
2018-07-01,1613
2018-07-02,1694
2018-07-03,1694
2018-07-04,1770
2018-07-05,1770
2018-07-06,1824
2018-07-07,1824
2018-07-08,1884
2018-07-09,1884
2018-07-10,1920
2018-07-11,1920
2018-07-12,1920
2018-07-13,1957
2018-07-14,1872
2018-07-15,1872
2018-07-16,1837
2018-07-17,1849
2018-07-18,1849
2018-07-19,1835
2018-07-20,1835
2018-07-21,1909
2018-07-22,1909
2018-07-23,1885
2018-07-24,1885
2018-07-25,1914
2018-07-26,1914
2018-07-27,1879
2018-07-28,1879
2018-07-29,1876
2018-07-30,1876
2018-07-31,1922
2018-08-01,1922
2018-08-02,2019
2018-08-03,2019
2018-08-04,2087
2018-08-05,2087
2018-08-06,2032
2018-08-07,2032
2018-08-08,1979
2018-08-09,1979
2018-08-10,1939
2018-08-11,1939
2018-08-12,1944
2018-08-14,1862
2018-08-16,1855
2018-08-17,1835
2018-08-18,1835
2018-08-19,1846
2018-08-20,1785
2018-08-21,1785
2018-08-22,1739
2018-08-23,1739
2018-08-24,1676
2018-08-25,1612
2018-08-26,1612
2018-08-27,1581
2018-08-28,1619
2018-08-29,1619
2018-08-30,1634
2018-08-31,1634
2018-09-01,1658
2018-09-02,1658
2018-09-03,1681
2018-09-04,1615
2018-09-05,1615
2018-09-06,1554
2018-09-07,1498
2018-09-08,1451
2018-09-09,1451
2018-09-10,1389
2018-09-11,1389
2018-09-12,1355
2018-09-13,1355
2018-09-14,1368
2018-09-15,1368
2018-09-16,1420
2018-09-17,1420
2018-09-18,1463
2018-09-19,1463
2018-09-20,1496
2018-09-21,1496
2018-09-22,1541
2018-09-23,1541
2018-09-24,1576
2018-09-25,1576
2018-09-26,1638
2018-09-27,1638
2018-09-28,1698
2018-09-29,1698
2018-09-30,1741
2018-10-02,1706
2018-10-03,1675
2018-10-04,1675
2018-10-05,1606
2018-10-06,1562
2018-10-07,1562
2018-10-08,1552
2018-10-09,1552
2018-10-10,1630
2018-10-11,1630
2018-10-12,1636
2018-10-13,1557
2018-10-14,1557
2018-10-15,1549
2018-10-16,1549
2018-10-17,1586
2018-10-18,1586
2018-10-19,1619
2018-10-20,1619
2018-10-21,1644
2018-10-22,1674
2018-10-23,1674
2018-10-24,1647
2018-10-25,1647
2018-10-26,1617
2018-10-27,1590
2018-10-28,1561
2018-10-29,1561
2018-10-30,1521
2018-10-31,1551
2018-11-01,1551
2018-11-03,1552
2018-11-04,1552
2018-11-05,1501
2018-11-06,1490
2018-11-07,1490
2018-11-08,1473
2018-11-09,1473
2018-11-10,1432
2018-11-11,1432
2018-11-12,1429
2018-11-13,1456
2018-11-14,1456
2018-11-15,1514
2018-11-16,1477
2018-11-17,1477
2018-11-18,1482
2018-11-19,1482
2018-11-20,1526
2018-11-21,1526
2018-11-22,1531
2018-11-23,1529
2018-11-24,1557
2018-11-25,1507
2018-11-26,1507
2018-11-27,1498
2018-11-28,1520
2018-11-29,1484
2018-12-01,1435
2018-12-02,1418
2018-12-03,1418
2018-12-04,1466
2018-12-05,1473
2018-12-07,1460
2018-12-09,1426
2018-12-10,1417
2018-12-11,1417
2018-12-12,1377
2018-12-13,1316
2018-12-14,1348
2018-12-15,1372
2018-12-16,1326
2018-12-17,1326
2018-12-18,1302
2018-12-19,1300
2018-12-20,1314
2018-12-21,1312
2018-12-22,1288
2018-12-23,1266
2018-12-24,1202
2018-12-25,1163
2018-12-26,1163
2018-12-27,1156
2018-12-28,1156
2018-12-29,1109
2018-12-30,1106
2018-12-31,1114
2019-01-01,1114
2019-01-02,1135
2019-01-03,1192
2019-01-04,1192
2019-01-05,1252
2019-01-06,1305
2019-01-08,1352
2019-01-10,1221
2019-01-11,1162
2019-01-12,1110
2019-01-13,1085
2019-01-14,1077
2019-01-15,1032
2019-01-16,981
2019-01-17,936
2019-01-18,892
2019-01-19,852
2019-01-20,848
2019-01-21,848
2019-01-22,850
2019-01-23,875
2019-01-24,875
2019-01-25,904
2019-01-26,904
2019-01-27,902
2019-01-28,902
2019-01-29,890
2019-01-30,857
2019-01-31,857
2019-02-01,860
2019-02-02,860
2019-02-03,866
2019-02-04,866
2019-02-05,885
2019-02-06,885
2019-02-07,909
2019-02-08,909
2019-02-09,939
2019-02-10,939
2019-02-11,985
2019-02-12,985
2019-02-13,989
2019-02-14,989
2019-02-15,1039
2019-02-16,1039
2019-02-17,1033
2019-02-18,1033
2019-02-19,1024
2019-02-20,1024
2019-02-21,1042
2019-02-22,1042
2019-02-23,998
2019-02-24,949
2019-02-25,903
2019-02-26,903
2019-02-27,857
2019-02-28,857
2019-03-01,828
2019-03-02,828
2019-03-03,829
2019-03-04,871
2019-03-05,871
2019-03-06,909
2019-03-07,909
2019-03-08,919
2019-03-09,919
2019-03-10,923
2019-03-11,923
2019-03-12,899
2019-03-13,899
2019-03-14,899
2019-03-15,899
2019-03-16,893
2019-03-17,904
2019-03-18,904
2019-03-19,904
2019-03-20,900
2019-03-21,900
2019-03-22,902
2019-03-23,871
2019-03-24,871
2019-03-25,861
2019-03-26,861
2019-03-27,849
2019-03-28,849
2019-03-29,830
2019-03-30,830
2019-03-31,823
2019-04-01,823
2019-04-02,798
2019-04-03,798
2019-04-04,784
2019-04-05,784
2019-04-06,786
2019-04-07,786
2019-04-08,753
2019-04-09,753
2019-04-10,737
2019-04-11,772
2019-04-12,811
2019-04-13,846
2019-04-14,865
2019-04-15,865
2019-04-16,855
2019-04-17,855
2019-04-18,849
2019-04-19,849
2019-04-20,841
2019-04-21,841
2019-04-22,834
2019-04-23,834
2019-04-24,803
2019-04-25,803
2019-04-26,802
2019-04-27,802
2019-04-28,797
2019-04-29,797
2019-04-30,808
