date_obj,Adamant%20mace price
2016-10-24,655
2016-10-25,655
2016-10-26,667
2016-10-27,667
2016-10-28,667
2016-10-29,667
2016-10-30,692
2016-10-31,692
2016-11-01,692
2016-11-02,692
2016-11-03,692
2016-11-04,687
2016-11-05,687
2016-11-06,687
2016-11-07,687
2016-11-08,678
2016-11-09,678
2016-11-10,678
2016-11-11,678
2016-11-12,676
2016-11-13,676
2016-11-14,676
2016-11-15,676
2016-12-07,674
2016-12-08,674
2016-12-09,674
2016-12-10,674
2016-12-11,697
2016-12-12,697
2016-12-13,697
2016-12-14,690
2016-12-15,690
2016-12-16,690
2016-12-17,679
2016-12-18,679
2016-12-19,679
2016-12-20,670
2016-12-21,670
2016-12-22,670
2016-12-23,670
2016-12-24,670
2016-12-25,670
2016-12-26,677
2016-12-27,677
2016-12-28,677
2016-12-29,671
2016-12-30,671
2016-12-31,671
2017-01-01,680
2017-01-02,680
2017-01-03,680
2017-01-04,662
2017-01-05,662
2017-01-06,662
2017-01-07,655
2017-01-08,655
2017-01-09,655
2017-01-10,658
2017-01-11,658
2017-01-12,672
2017-01-13,672
2017-01-14,672
2017-01-15,667
2017-01-16,667
2017-01-17,672
2017-01-18,672
2017-01-19,672
2017-01-20,668
2017-01-21,668
2017-01-22,668
2017-01-23,694
2017-01-27,714
2017-01-28,714
2017-01-29,731
2017-01-30,731
2017-01-31,731
2017-02-01,753
2017-02-02,753
2017-02-03,753
2017-02-04,750
2017-02-05,750
2017-02-06,750
2017-02-07,737
2017-02-08,737
2017-02-09,737
2017-02-10,705
2017-02-11,705
2017-02-12,705
2017-02-13,690
2017-02-14,690
2017-02-15,690
2017-02-16,669
2017-02-17,669
2017-02-18,669
2017-02-19,666
2017-02-20,666
2017-02-21,666
2017-02-22,667
2017-02-23,667
2017-02-24,667
2017-02-25,662
2017-02-26,662
2017-02-27,662
2017-02-28,669
2017-03-01,669
2017-03-02,669
2017-03-03,689
2017-03-04,689
2017-03-05,689
2017-03-06,684
2017-03-07,684
2017-03-08,684
2017-03-09,684
2017-03-10,681
2017-03-11,681
2017-03-12,681
2017-03-13,679
2017-03-14,679
2017-03-15,679
2017-03-16,683
2017-03-17,683
2017-03-18,683
2017-03-19,680
2017-03-20,680
2017-03-21,680
2017-03-22,675
2017-03-23,675
2017-03-24,675
2017-03-25,680
2017-03-26,680
2017-03-27,685
2017-03-28,685
2017-03-29,685
2017-03-30,686
2017-03-31,686
2017-04-01,686
2017-04-02,689
2017-04-03,689
2017-04-04,695
2017-04-05,695
2017-04-12,692
2017-04-13,683
2017-04-14,683
2017-04-15,683
2017-04-16,681
2017-04-17,681
2017-04-18,681
2017-04-19,674
2017-04-20,674
2017-04-21,674
2017-04-22,690
2017-04-23,690
2017-04-24,690
2017-04-25,691
2017-04-26,691
2017-04-27,691
2017-04-28,691
2017-04-29,707
2017-04-30,707
2017-05-01,707
2017-05-02,697
2017-05-03,697
2017-05-04,697
2017-05-05,682
2017-05-06,682
2017-05-07,682
2017-05-08,680
2017-05-09,680
2017-05-10,680
2017-05-11,679
2017-05-12,679
2017-05-13,679
2017-05-14,680
2017-05-15,680
2017-05-16,680
2017-05-17,680
2017-05-18,680
2017-05-19,680
2017-05-20,680
2017-05-21,680
2017-05-22,680
2017-05-23,680
2017-05-24,673
2017-05-25,673
2017-05-26,673
2017-05-27,673
2017-05-28,680
2017-05-29,680
2017-05-30,680
2017-05-31,658
2017-06-01,658
2017-06-02,658
2017-06-03,665
2017-06-04,665
2017-06-05,665
2017-06-06,676
2017-06-07,676
2017-06-08,676
2017-06-09,676
2017-06-10,678
2017-06-11,678
2017-06-12,678
2017-06-13,695
2017-06-14,695
2017-06-15,695
2017-06-16,691
2017-06-17,691
2017-06-18,691
2017-06-19,660
2017-06-20,660
2017-06-21,660
2017-06-22,689
2017-06-23,689
2017-06-24,689
2017-06-25,689
2017-06-26,691
2017-06-27,691
2017-06-28,691
2017-06-29,679
2017-06-30,679
2017-07-01,679
2017-07-02,679
2017-07-03,678
2017-07-04,678
2017-07-05,678
2017-07-06,703
2017-07-07,703
2017-07-08,703
2017-07-09,671
2017-07-13,664
2017-07-14,664
2017-07-15,664
2017-07-16,667
2017-07-17,667
2017-07-18,667
2017-07-19,672
2017-07-20,672
2017-07-21,672
2017-07-22,669
2017-07-23,669
2017-07-24,669
2017-07-25,678
2017-07-26,678
2017-07-27,678
2017-07-28,673
2017-07-29,673
2017-07-30,673
2017-07-31,673
2017-08-01,673
2017-08-02,673
2017-08-03,677
2017-08-04,677
2017-08-05,677
2017-08-06,668
2017-08-07,668
2017-08-08,668
2017-08-09,676
2017-08-10,676
2017-08-11,676
2017-08-12,676
2017-08-13,676
2017-08-14,676
2017-08-15,677
2017-08-16,677
2017-08-17,677
2017-08-18,676
2017-08-19,676
2017-08-20,676
2017-08-21,671
2017-08-22,671
2017-08-23,671
2017-08-24,680
2017-08-25,680
2017-08-26,680
2017-08-27,668
2017-08-28,668
2017-08-29,668
2017-08-30,678
2017-08-31,678
2017-09-01,678
2017-09-02,668
2017-09-03,668
2017-09-04,668
2017-09-05,678
2017-09-06,678
2017-09-07,678
2017-09-08,678
2017-09-09,680
2017-09-10,680
2017-09-11,680
2017-09-12,662
2017-09-13,662
2017-09-14,662
2017-09-15,668
2017-09-16,668
2017-09-17,668
2017-09-18,671
2017-09-19,671
2017-09-20,671
2017-09-21,665
2017-09-22,665
2017-09-23,665
2017-09-24,654
2017-09-25,654
2017-09-26,654
2017-09-27,666
2017-09-28,666
2017-09-29,666
2017-09-30,664
2017-10-01,664
2017-10-02,664
2017-10-03,663
2017-10-04,663
2017-10-05,663
2017-10-06,669
2017-10-07,669
2017-10-08,669
2017-10-09,672
2017-10-10,672
2017-10-11,672
2017-10-12,678
2017-10-13,678
2017-10-14,678
2017-10-15,678
2017-10-16,659
2017-10-17,659
2017-10-18,659
2017-10-19,659
2017-10-20,657
2017-10-21,657
2017-10-22,657
2017-10-23,658
2017-10-24,658
2017-10-25,658
2017-10-26,636
2017-10-27,636
2017-10-28,636
2017-10-29,636
2017-10-30,639
2017-10-31,639
2017-11-01,639
2017-11-02,652
2017-11-03,652
2017-11-04,652
2017-11-05,658
2017-11-06,658
2017-11-07,658
2017-11-08,658
2017-11-09,647
2017-11-10,647
2017-11-11,647
2017-11-12,647
2017-11-13,664
2017-11-14,664
2017-11-15,664
2017-11-16,664
2017-11-17,669
2017-11-18,669
2017-11-19,669
2017-11-20,669
2017-11-21,651
2017-11-22,651
2017-11-23,651
2017-11-24,651
2017-11-25,646
2017-11-26,646
2017-11-27,646
2017-11-28,637
2017-11-29,637
2017-11-30,637
2017-12-01,660
2017-12-02,660
2017-12-03,660
2017-12-04,662
2017-12-05,662
2017-12-06,662
2017-12-07,665
2017-12-08,665
2017-12-09,665
2017-12-10,671
2017-12-11,671
2017-12-12,671
2017-12-13,667
2017-12-14,667
2017-12-15,667
2017-12-16,676
2017-12-17,676
2017-12-18,676
2017-12-19,675
2017-12-20,675
2017-12-21,675
2017-12-22,657
2017-12-23,657
2017-12-24,657
2017-12-25,657
2017-12-26,653
2017-12-27,653
2017-12-28,653
2017-12-29,650
2017-12-30,650
2017-12-31,650
2018-01-01,664
2018-01-02,664
2018-01-03,664
2018-01-04,673
2018-01-05,673
2018-01-06,670
2018-01-07,670
2018-01-08,670
2018-01-09,668
2018-01-10,668
2018-01-11,668
2018-01-12,671
2018-01-13,671
2018-01-14,667
2018-01-15,667
2018-01-16,660
2018-01-17,660
2018-01-18,676
2018-01-19,676
2018-01-20,676
2018-01-21,652
2018-01-22,652
2018-01-23,644
2018-01-24,644
2018-01-25,646
2018-01-26,646
2018-01-27,667
2018-01-28,673
2018-01-29,673
2018-01-30,656
2018-01-31,656
2018-02-01,643
2018-02-02,643
2018-02-03,658
2018-02-04,658
2018-02-05,669
2018-02-06,669
2018-02-07,657
2018-02-08,657
2018-02-09,659
2018-02-10,659
2018-02-11,651
2018-02-12,651
2018-02-13,661
2018-02-14,661
2018-02-15,656
2018-02-16,656
2018-02-17,653
2018-02-18,653
2018-02-19,654
2018-02-20,654
2018-02-21,645
2018-02-22,645
2018-02-23,641
2018-02-24,641
2018-02-25,655
2018-02-26,655
2018-02-27,648
2018-02-28,648
2018-03-01,642
2018-03-02,624
2018-03-03,624
2018-03-04,655
2018-03-05,660
2018-03-06,660
2018-03-07,651
2018-03-08,651
2018-03-09,654
2018-03-10,654
2018-03-11,663
2018-03-12,663
2018-03-13,658
2018-03-14,658
2018-03-15,671
2018-03-16,671
2018-03-17,672
2018-03-18,672
2018-03-19,672
2018-03-20,674
2018-03-21,674
2018-03-22,673
2018-03-23,673
2018-03-24,676
2018-03-25,676
2018-03-26,664
2018-03-27,663
2018-03-28,663
2018-03-29,670
2018-03-30,670
2018-03-31,681
2018-04-01,681
2018-04-02,666
2018-04-03,666
2018-04-04,658
2018-04-05,658
2018-04-06,661
2018-04-07,661
2018-04-08,662
2018-04-09,662
2018-04-10,662
2018-04-11,662
2018-04-12,664
2018-04-13,664
2018-04-14,664
2018-04-15,648
2018-04-16,648
2018-04-17,665
2018-04-18,665
2018-04-19,665
2018-04-20,665
2018-04-21,665
2018-04-22,655
2018-04-23,655
2018-04-24,665
2018-04-25,665
2018-04-26,665
2018-04-27,663
2018-04-28,663
2018-04-29,648
2018-04-30,648
2018-05-01,654
2018-05-02,654
2018-05-03,654
2018-05-04,657
2018-05-05,657
2018-05-06,662
2018-05-07,662
2018-05-08,663
2018-05-09,663
2018-05-10,690
2018-05-11,690
2018-05-12,676
2018-05-13,676
2018-05-14,676
2018-05-15,666
2018-05-16,666
2018-05-17,663
2018-05-18,663
2018-05-19,670
2018-05-20,670
2018-05-21,658
2018-05-22,658
2018-05-23,675
2018-05-24,675
2018-05-25,675
2018-05-26,680
2018-05-27,680
2018-05-28,680
2018-05-29,680
2018-05-30,673
2018-05-31,673
2018-06-01,668
2018-06-02,668
2018-06-03,691
2018-06-04,691
2018-06-05,687
2018-06-06,687
2018-06-07,687
2018-06-08,679
2018-06-09,679
2018-06-10,678
2018-06-11,678
2018-06-12,653
2018-06-13,653
2018-06-14,663
2018-06-15,663
2018-06-16,663
2018-06-17,679
2018-06-18,679
2018-06-19,695
2018-06-20,695
2018-06-21,695
2018-06-22,699
2018-06-23,699
2018-06-24,671
2018-06-25,671
2018-06-26,672
2018-06-27,672
2018-06-28,671
2018-06-29,671
2018-06-30,672
2018-07-01,672
2018-07-02,672
2018-07-03,672
2018-07-04,675
2018-07-05,675
2018-07-06,671
2018-07-07,671
2018-07-08,663
2018-07-09,663
2018-07-10,677
2018-07-11,677
2018-07-12,677
2018-07-13,674
2018-07-14,674
2018-07-15,665
2018-07-16,665
2018-07-17,676
2018-07-18,676
2018-07-19,673
2018-07-20,673
2018-07-21,678
2018-07-22,678
2018-07-23,671
2018-07-24,671
2018-07-25,674
2018-07-26,674
2018-07-27,675
2018-07-28,675
2018-07-29,675
2018-07-30,675
2018-07-31,676
2018-08-01,676
2018-08-02,675
2018-08-03,675
2018-08-04,671
2018-08-05,671
2018-08-06,672
2018-08-07,672
2018-08-08,672
2018-08-09,672
2018-08-10,672
2018-08-11,672
2018-08-12,675
2018-08-14,670
2018-08-16,673
2018-08-17,668
2018-08-18,668
2018-08-19,651
2018-08-20,654
2018-08-21,654
2018-08-22,676
2018-08-23,676
2018-08-24,653
2018-08-25,650
2018-08-26,650
2018-08-27,643
2018-08-28,626
2018-08-29,626
2018-08-30,631
2018-08-31,626
2018-09-01,626
2018-09-02,623
2018-09-03,623
2018-09-04,605
2018-09-05,605
2018-09-06,631
2018-09-07,643
2018-09-08,643
2018-09-09,641
2018-09-10,658
2018-09-11,658
2018-09-12,646
2018-09-13,646
2018-09-14,652
2018-09-15,642
2018-09-16,642
2018-09-17,645
2018-09-18,643
2018-09-19,643
2018-09-20,645
2018-09-21,645
2018-09-22,633
2018-09-23,633
2018-09-24,632
2018-09-25,632
2018-09-26,641
2018-09-27,641
2018-09-28,635
2018-09-29,635
2018-09-30,635
2018-10-01,635
2018-10-02,641
2018-10-03,639
2018-10-04,639
2018-10-05,636
2018-10-06,635
2018-10-07,635
2018-10-08,639
2018-10-09,639
2018-10-10,625
2018-10-11,625
2018-10-12,640
2018-10-13,640
2018-10-14,662
2018-10-15,662
2018-10-16,636
2018-10-17,636
2018-10-18,637
2018-10-19,637
2018-10-20,647
2018-10-21,647
2018-10-22,645
2018-10-23,645
2018-10-24,647
2018-10-25,647
2018-10-26,647
2018-10-27,647
2018-10-28,650
2018-10-29,650
2018-10-30,650
2018-10-31,637
2018-11-01,648
2018-11-03,651
2018-11-04,652
2018-11-05,652
2018-11-06,651
2018-11-07,651
2018-11-08,646
2018-11-09,662
2018-11-10,667
2018-11-11,641
2018-11-12,652
2018-11-13,648
2018-11-14,644
2018-11-15,647
2018-11-16,648
2018-11-17,626
2018-11-18,641
2018-11-19,642
2018-11-20,638
2018-11-21,631
2018-11-22,641
2018-11-23,640
2018-11-24,632
2018-11-25,622
2018-11-26,609
2018-11-27,608
2018-11-28,610
2018-11-29,615
2018-12-01,606
2018-12-02,614
2018-12-03,614
2018-12-04,612
2018-12-05,613
2018-12-07,613
2018-12-09,631
2018-12-10,640
2018-12-11,634
2018-12-12,635
2018-12-13,643
2018-12-14,649
2018-12-15,634
2018-12-16,625
2018-12-17,634
2018-12-18,643
2018-12-19,647
2018-12-20,643
2018-12-21,652
2018-12-22,658
2018-12-23,647
2018-12-24,654
2018-12-25,652
2018-12-26,636
2018-12-27,638
2018-12-28,644
2018-12-29,647
2018-12-30,635
2018-12-31,634
2019-01-01,634
2019-01-02,631
2019-01-03,629
2019-01-04,622
2019-01-05,626
2019-01-06,610
2019-01-08,631
2019-01-10,616
2019-01-11,628
2019-01-12,625
2019-01-13,625
2019-01-14,625
2019-01-15,628
2019-01-16,640
2019-01-17,640
2019-01-18,627
2019-01-19,648
2019-01-20,630
2019-01-21,636
2019-01-22,628
2019-01-23,636
2019-01-24,627
2019-01-25,624
2019-01-26,622
2019-01-27,638
2019-01-28,628
2019-01-29,624
2019-01-30,623
2019-01-31,630
2019-02-01,649
2019-02-02,655
2019-02-03,657
2019-02-04,657
2019-02-05,644
2019-02-06,644
2019-02-07,630
2019-02-08,616
2019-02-09,625
2019-02-10,636
2019-02-11,661
2019-02-12,679
2019-02-13,666
2019-02-14,666
2019-02-15,657
2019-02-16,646
2019-02-17,638
2019-02-18,631
2019-02-19,650
2019-02-20,664
2019-02-21,662
2019-02-22,662
2019-02-23,662
2019-02-24,656
2019-02-25,654
2019-02-26,662
2019-02-27,662
2019-02-28,662
2019-03-01,657
2019-03-02,662
2019-03-03,665
2019-03-04,660
2019-03-05,675
2019-03-06,682
2019-03-07,674
2019-03-08,674
2019-03-09,677
2019-03-10,664
2019-03-11,680
2019-03-12,673
2019-03-13,673
2019-03-14,662
2019-03-15,662
2019-03-16,662
2019-03-17,671
2019-03-18,671
2019-03-19,659
2019-03-20,653
2019-03-21,652
2019-03-22,652
2019-03-23,648
2019-03-24,646
2019-03-25,646
2019-03-26,643
2019-03-27,643
2019-03-28,661
2019-03-29,679
2019-03-30,679
2019-03-31,668
2019-04-01,662
2019-04-02,662
2019-04-03,661
2019-04-04,639
2019-04-05,624
2019-04-06,624
2019-04-07,608
2019-04-08,614
2019-04-09,621
2019-04-10,621
2019-04-11,618
2019-04-12,612
2019-04-13,616
2019-04-14,618
2019-04-15,618
2019-04-16,622
2019-04-17,622
2019-04-18,636
2019-04-19,636
2019-04-20,637
2019-04-21,637
2019-04-22,641
2019-04-23,645
2019-04-24,645
2019-04-25,644
2019-04-26,640
2019-04-27,640
2019-04-28,636
2019-04-29,636
2019-04-30,643
2019-05-01,643
2019-05-02,649
2019-05-03,665
2019-05-04,673
2019-05-05,673
2019-05-06,658
2019-05-07,668
2019-05-08,668
2019-05-09,662
2019-05-10,662
2019-05-11,667
2019-05-12,681
2019-05-13,673
2019-05-14,674
2019-05-15,674
2019-05-16,682
2019-05-17,682
2019-05-18,682
2019-05-19,682
2019-05-20,711
2019-05-21,711
2019-05-22,704
2019-05-23,711
2019-05-24,711
2019-05-25,706
2019-05-26,706
2019-05-27,704
2019-05-28,704
2019-05-29,676
2019-05-30,676
2019-05-31,678
2019-06-01,678
2019-06-02,668
2019-06-03,668
2019-06-04,663
2019-06-05,661
2019-06-06,661
2019-06-07,653
2019-06-08,648
2019-06-09,671
2019-06-10,671
2019-06-11,658
2019-06-12,658
2019-06-13,646
2019-06-14,646
2019-06-15,641
2019-06-16,642
2019-06-17,633
2019-06-18,633
2019-06-19,630
2019-06-20,641
2019-06-21,641
2019-06-22,648
2019-06-23,656
2019-06-24,656
2019-06-25,644
2019-06-26,644
2019-06-27,638
2019-06-28,638
2019-06-29,643
2019-06-30,634
2019-07-01,634
2019-07-02,614
2019-07-03,635
2019-07-04,635
2019-07-05,635
2019-07-06,635
2019-07-07,638
2019-07-08,638
2019-07-09,646
2019-07-10,646
2019-07-11,645
2019-07-12,648
2019-07-13,648
2019-07-14,657
2019-07-15,657
2019-07-16,659
2019-07-17,656
2019-07-18,656
2019-07-19,656
2019-07-20,656
2019-07-21,649
2019-07-22,649
2019-07-23,648
2019-07-24,648
2019-07-25,635
2019-07-26,621
2019-07-27,610
2019-07-28,623
2019-07-29,639
2019-07-30,636
2019-07-31,631
2019-08-01,633
2019-08-02,626
2019-08-03,633
2019-08-04,634
2019-08-05,634
2019-08-06,641
2019-08-07,626
2019-08-08,626
2019-08-09,638
2019-08-10,642
