date_obj,Pie%20shell price
2015-08-10,693
2015-08-11,693
2015-08-12,693
2015-08-13,708
2015-08-14,708
2015-08-15,708
2015-08-16,708
2015-08-17,708
2015-08-18,708
2015-08-19,708
2015-08-20,708
2015-08-21,708
2015-08-22,708
2015-08-23,708
2015-08-24,708
2015-08-25,708
2015-08-26,708
2015-08-27,735
2015-08-28,735
2015-08-29,735
2015-08-30,735
2015-08-31,735
2015-09-01,735
2015-09-02,735
2015-09-03,735
2015-09-04,735
2015-09-05,735
2015-09-06,735
2015-09-07,735
2015-09-08,735
2015-09-09,735
2015-09-10,735
2015-09-11,734
2015-09-12,734
2015-09-13,734
2015-09-14,734
2015-09-15,734
2015-09-16,734
2015-09-17,734
2015-09-18,734
2015-09-19,734
2015-09-20,734
2015-09-21,734
2015-09-22,734
2015-09-23,748
2015-09-24,748
2015-09-25,748
2015-09-27,748
2015-09-28,748
2015-09-29,748
2015-09-30,748
2015-10-05,748
2015-10-06,748
2015-10-07,748
2015-10-08,748
2015-10-09,713
2015-10-10,713
2015-10-11,713
2015-10-12,713
2015-10-13,713
2015-10-14,713
2015-10-15,713
2015-10-16,713
2015-10-17,713
2015-10-18,713
2015-10-19,713
2015-10-20,713
2015-10-22,713
2015-10-23,713
2015-10-24,679
2015-10-25,679
2015-10-26,679
2015-10-27,679
2015-10-29,679
2015-10-30,679
2015-10-31,679
2015-11-01,679
2015-11-02,679
2015-11-03,679
2015-11-04,679
2015-11-05,679
2015-11-06,679
2015-11-07,679
2015-11-08,679
2015-11-09,679
2015-11-10,679
2015-11-11,679
2015-11-12,679
2015-11-13,656
2015-11-14,656
2015-11-15,656
2015-11-16,656
2015-11-17,656
2015-11-18,656
2015-11-19,656
2015-11-20,656
2015-11-21,656
2015-11-22,656
2015-11-23,656
2015-11-24,656
2015-11-25,656
2015-11-26,656
2015-11-27,656
2015-11-28,656
2015-11-29,656
2015-11-30,648
2015-12-01,648
2015-12-02,648
2015-12-03,648
2015-12-04,648
2015-12-05,648
2015-12-06,648
2015-12-07,648
2015-12-08,648
2015-12-09,648
2015-12-10,648
2015-12-11,648
2015-12-12,648
2015-12-13,648
2015-12-14,648
2015-12-15,648
2015-12-16,648
2015-12-17,648
2015-12-18,648
2015-12-19,665
2015-12-20,665
2015-12-21,665
2015-12-22,665
2015-12-23,665
2015-12-24,665
2015-12-25,665
2015-12-26,665
2015-12-27,665
2015-12-28,665
2015-12-29,665
2015-12-30,665
2015-12-31,658
2016-01-01,658
2016-01-02,658
2016-01-03,658
2016-01-04,658
2016-01-05,658
2016-01-06,658
2016-01-07,658
2016-01-08,658
2016-01-09,658
2016-01-10,658
2016-01-11,647
2016-01-12,647
2016-01-13,647
2016-01-14,647
2016-01-15,647
2016-01-16,647
2016-01-17,647
2016-01-18,647
2016-01-19,647
2016-01-20,647
2016-01-21,619
2016-01-22,619
2016-01-23,619
2016-01-24,619
2016-01-25,619
2016-01-26,619
2016-01-27,619
2016-01-28,619
2016-01-29,619
2016-01-30,619
2016-01-31,619
2016-02-01,600
2016-02-02,600
2016-02-03,600
2016-02-04,600
2016-02-05,600
2016-02-06,600
2016-02-07,600
2016-02-08,600
2016-02-09,600
2016-02-10,600
2016-02-11,584
2016-02-12,584
2016-02-13,584
2016-02-14,584
2016-02-15,584
2016-02-16,584
2016-02-17,584
2016-02-18,584
2016-02-19,584
2016-02-20,584
2016-02-21,584
2016-02-22,584
2016-02-23,574
2016-02-24,574
2016-02-25,574
2016-02-26,574
2016-02-27,574
2016-02-28,574
2016-02-29,574
2016-03-01,574
2016-03-02,574
2016-03-03,574
2016-03-04,574
2016-03-05,552
2016-03-06,552
2016-03-07,552
2016-03-08,552
2016-03-09,552
2016-03-10,552
2016-03-11,552
2016-03-12,552
2016-03-13,552
2016-03-14,552
2016-03-15,552
2016-03-16,552
2016-03-17,552
2016-03-18,543
2016-03-19,543
2016-03-20,543
2016-03-21,543
2016-03-22,543
2016-03-23,543
2016-03-24,543
2016-03-25,543
2016-03-26,543
2016-03-27,543
2016-03-28,543
2016-03-29,527
2016-03-30,527
2016-03-31,527
2016-04-01,527
2016-04-02,527
2016-04-03,527
2016-04-04,527
2016-04-05,527
2016-04-06,527
2016-04-07,527
2016-04-08,527
2016-04-09,527
2016-04-10,527
2016-04-11,511
2016-04-12,511
2016-04-14,511
2016-04-15,511
2016-04-16,511
2016-04-17,511
2016-04-18,511
2016-04-19,511
2016-04-20,500
2016-04-21,500
2016-04-22,500
2016-04-23,500
2016-04-24,500
2016-04-25,500
2016-04-26,500
2016-04-27,500
2016-04-28,500
2016-04-29,500
2016-04-30,500
2016-05-01,500
2016-05-02,500
2016-05-03,499
2016-05-04,499
2016-05-05,499
2016-05-06,499
2016-05-07,499
2016-05-08,499
2016-05-09,499
2016-05-10,499
2016-05-11,499
2016-05-12,499
2016-05-13,499
2016-05-14,499
2016-05-15,519
2016-05-16,519
2016-05-17,519
2016-05-18,519
2016-05-19,519
2016-05-22,519
2016-05-23,519
2016-05-24,505
2016-05-25,505
2016-05-26,505
2016-05-27,505
2016-05-28,505
2016-05-29,505
2016-05-30,505
2016-05-31,505
2016-06-01,495
2016-06-02,495
2016-06-03,495
2016-06-04,495
2016-06-05,495
2016-06-06,495
2016-06-07,495
2016-06-08,495
2016-06-09,491
2016-06-10,491
2016-06-11,491
2016-06-12,491
2016-06-13,491
2016-06-14,491
2016-06-15,491
2016-06-16,491
2016-06-17,491
2016-06-18,473
2016-06-19,473
2016-06-20,473
2016-06-21,473
2016-06-22,473
2016-06-23,473
2016-06-24,473
2016-06-25,473
2016-06-26,473
2016-06-27,473
2016-06-28,473
2016-06-29,453
2016-06-30,453
2016-07-01,453
2016-07-02,453
2016-07-03,453
2016-07-04,453
2016-07-05,453
2016-07-06,453
2016-07-07,459
2016-07-08,459
2016-07-09,459
2016-07-10,459
2016-07-11,459
2016-07-12,459
2016-07-13,459
2016-07-14,459
2016-07-15,459
2016-07-16,459
2016-07-17,459
2016-07-18,459
2016-07-23,437
2016-07-24,437
2016-07-25,437
2016-07-26,437
2016-07-27,437
2016-07-28,437
2016-07-29,437
2016-07-30,437
2016-07-31,437
2016-08-01,437
2016-08-02,437
2016-08-03,437
2016-08-04,433
2016-08-05,433
2016-08-06,433
2016-08-07,433
2016-08-08,433
2016-08-09,433
2016-08-10,433
2016-08-11,433
2016-08-12,433
2016-08-13,433
2016-08-14,433
2016-08-15,452
2016-08-16,452
2016-08-17,452
2016-08-18,452
2016-08-19,452
2016-08-20,452
2016-08-21,452
2016-08-22,452
2016-08-23,452
2016-08-24,452
2016-08-25,452
2016-08-26,452
2016-08-28,452
2016-08-31,458
2016-09-01,458
2016-09-02,458
2016-09-03,458
2016-09-04,458
2016-09-05,458
2016-09-06,458
2016-09-07,458
2016-09-08,458
2016-09-09,458
2016-09-10,458
2016-09-11,458
2016-09-12,458
2016-09-13,480
2016-09-14,480
2016-09-15,480
2016-09-16,480
2016-09-17,480
2016-09-18,480
2016-09-19,480
2016-09-20,480
2016-09-21,480
2016-09-22,480
2016-09-23,480
2016-09-24,480
2016-09-25,480
2016-09-26,480
2016-09-27,499
2016-09-28,499
2016-09-29,499
2016-09-30,499
2016-10-01,499
2016-10-02,499
2016-10-03,499
2016-10-04,499
2016-10-05,499
2016-10-06,499
2016-10-07,499
2016-10-08,499
2016-10-09,499
2016-10-10,520
2016-10-11,520
2016-10-12,520
2016-10-13,520
2016-10-14,520
2016-10-15,520
2016-10-16,520
2016-10-17,520
2016-10-18,520
2016-10-19,520
2016-10-20,520
2016-10-21,543
2016-10-22,543
2016-10-23,543
2016-10-24,543
2016-10-25,543
2016-10-26,543
2016-10-27,543
2016-10-28,543
2016-10-29,543
2016-10-30,543
2016-10-31,543
2016-11-01,543
2016-11-02,543
2016-11-03,543
2016-11-04,570
2016-11-05,570
2016-11-06,570
2016-11-07,570
2016-11-08,570
2016-11-09,570
2016-11-10,570
2016-11-11,570
2016-11-12,570
2016-11-13,570
2016-11-14,570
2016-12-07,612
2016-12-08,612
2016-12-09,612
2016-12-10,612
2016-12-11,612
2016-12-12,625
2016-12-13,625
2016-12-14,625
2016-12-15,625
2016-12-16,625
2016-12-17,625
2016-12-18,625
2016-12-19,625
2016-12-20,625
2016-12-21,625
2016-12-22,625
2016-12-23,625
2016-12-24,625
2016-12-25,610
2016-12-26,610
2016-12-27,610
2016-12-28,610
2016-12-29,610
2016-12-30,610
2016-12-31,610
2017-01-01,610
2017-01-02,610
2017-01-03,610
2017-01-04,579
2017-01-05,579
2017-01-06,579
2017-01-07,579
2017-01-08,579
2017-01-09,579
2017-01-10,579
2017-01-11,579
2017-01-12,579
2017-01-13,579
2017-01-14,550
2017-01-15,550
2017-01-16,550
2017-01-17,550
2017-01-18,550
2017-01-19,550
2017-01-20,550
2017-01-21,550
2017-01-22,522
2017-01-28,510
2017-01-29,510
2017-01-30,510
2017-01-31,510
2017-02-01,510
2017-02-02,498
2017-02-03,498
2017-02-04,498
2017-02-05,498
2017-02-06,498
2017-02-07,498
2017-02-08,498
2017-02-09,498
2017-02-10,498
2017-02-11,520
2017-02-12,520
2017-02-13,520
2017-02-14,520
2017-02-15,520
2017-02-16,520
2017-02-18,520
2017-02-19,520
2017-02-20,520
2017-02-21,540
2017-02-22,540
2017-02-23,540
2017-02-24,540
2017-02-25,540
2017-02-26,540
2017-02-27,540
2017-02-28,540
2017-03-01,540
2017-03-02,540
2017-03-03,540
2017-03-04,540
2017-03-05,540
2017-03-06,552
2017-03-07,552
2017-03-08,552
2017-03-09,552
2017-03-10,552
2017-03-11,552
2017-03-12,552
2017-03-13,552
2017-03-14,552
2017-03-15,552
2017-03-16,570
2017-03-17,570
2017-03-18,570
2017-03-19,570
2017-03-20,570
2017-03-21,570
2017-03-22,570
2017-03-23,570
2017-03-24,570
2017-03-25,570
2017-03-26,570
2017-03-27,594
2017-03-28,594
2017-03-29,594
2017-03-30,594
2017-03-31,594
2017-04-01,594
2017-04-02,594
2017-04-03,594
2017-04-04,611
2017-04-12,611
2017-04-13,606
2017-04-14,606
2017-04-15,606
2017-04-16,606
2017-04-17,606
2017-04-18,606
2017-04-19,606
2017-04-20,606
2017-04-21,606
2017-04-22,601
2017-04-23,601
2017-04-24,601
2017-04-25,601
2017-04-26,601
2017-04-27,601
2017-04-28,601
2017-04-29,590
2017-04-30,590
2017-05-01,590
2017-05-02,590
2017-05-03,590
2017-05-04,590
2017-05-05,590
2017-05-06,590
2017-05-07,596
2017-05-08,596
2017-05-09,596
2017-05-10,596
2017-05-11,596
2017-05-12,596
2017-05-13,596
2017-05-14,596
2017-05-15,596
2017-05-16,579
2017-05-17,579
2017-05-18,579
2017-05-19,579
2017-05-20,579
2017-05-21,579
2017-05-22,579
2017-05-23,579
2017-05-24,579
2017-05-25,553
2017-05-26,553
2017-05-27,553
2017-05-28,553
2017-05-29,553
2017-05-30,553
2017-05-31,553
2017-06-01,553
2017-06-02,557
2017-06-03,557
2017-06-06,557
2017-06-07,557
2017-06-08,557
2017-06-09,557
2017-06-10,548
2017-06-11,548
2017-06-12,548
2017-06-13,548
2017-06-14,548
2017-06-15,548
2017-06-16,548
2017-06-17,529
2017-06-18,529
2017-06-19,529
2017-06-20,529
2017-06-21,529
2017-06-22,529
2017-06-23,529
2017-06-24,529
2017-06-25,529
2017-06-26,505
2017-06-27,505
2017-06-28,505
2017-06-29,505
2017-06-30,505
2017-07-01,505
2017-07-02,505
2017-07-03,505
2017-07-04,505
2017-07-05,494
2017-07-06,494
2017-07-07,494
2017-07-08,494
2017-07-13,494
2017-07-14,470
2017-07-15,470
2017-07-16,470
2017-07-17,470
2017-07-18,470
2017-07-19,470
2017-07-20,470
2017-07-21,446
2017-07-22,446
2017-07-23,446
2017-07-24,446
2017-07-25,446
2017-07-26,446
2017-07-27,446
2017-07-28,425
2017-07-29,425
2017-07-30,425
2017-07-31,425
2017-08-01,425
2017-08-02,425
2017-08-03,425
2017-08-04,425
2017-08-05,424
2017-08-06,424
2017-08-09,424
2017-08-10,424
2017-08-11,425
2017-08-12,425
2017-08-13,425
2017-08-14,425
2017-08-15,425
2017-08-17,403
2017-08-18,403
2017-08-19,403
2017-08-20,403
2017-08-22,406
2017-08-23,406
2017-08-24,406
2017-08-25,406
2017-08-26,406
2017-08-27,406
2017-08-28,406
2017-08-29,425
2017-08-30,425
2017-08-31,425
2017-09-01,425
2017-09-02,425
2017-09-03,425
2017-09-04,425
2017-09-05,438
2017-09-06,438
2017-09-07,438
2017-09-08,438
2017-09-09,438
2017-09-10,433
2017-09-11,433
2017-09-12,433
2017-09-13,433
2017-09-14,433
2017-09-15,419
2017-09-16,419
2017-09-17,419
2017-09-19,419
2017-09-20,404
2017-09-21,404
2017-09-22,404
2017-09-23,404
2017-09-24,404
2017-09-25,404
2017-09-26,397
2017-09-27,397
2017-09-28,397
2017-09-29,397
2017-09-30,397
2017-10-01,397
2017-10-02,389
2017-10-03,389
2017-10-04,389
2017-10-05,389
2017-10-06,389
2017-10-07,389
2017-10-08,384
2017-10-09,384
2017-10-10,384
2017-10-11,384
2017-10-12,384
2017-10-13,384
2017-10-14,369
2017-10-15,369
2017-10-16,369
2017-10-17,369
2017-10-18,369
2017-10-19,369
2017-10-20,369
2017-10-21,369
2017-10-22,357
2017-10-23,357
2017-10-24,357
2017-10-25,357
2017-10-26,357
2017-10-27,357
2017-10-28,357
2017-10-29,340
2017-10-30,340
2017-10-31,340
2017-11-01,340
2017-11-02,340
2017-11-03,340
2017-11-04,340
2017-11-05,340
2017-11-06,323
2017-11-07,323
2017-11-08,323
2017-11-09,323
2017-11-10,323
2017-11-11,323
2017-11-12,323
2017-11-13,323
2017-11-14,323
2017-11-15,320
2017-11-16,320
2017-11-17,320
2017-11-18,320
2017-11-19,320
2017-11-20,320
2017-11-21,320
2017-11-22,320
2017-11-23,326
2017-11-24,326
2017-11-25,326
2017-11-26,326
2017-11-27,326
2017-11-28,326
2017-11-29,326
2017-11-30,326
2017-12-01,326
2017-12-02,326
2017-12-03,327
2017-12-04,327
2017-12-05,327
2017-12-06,327
2017-12-07,327
2017-12-08,327
2017-12-09,327
2017-12-10,327
2017-12-11,327
2017-12-12,343
2017-12-14,343
2017-12-15,343
2017-12-16,343
2017-12-17,343
2017-12-18,343
2017-12-19,343
2017-12-20,343
2017-12-21,359
2017-12-22,359
2017-12-23,359
2017-12-24,359
2017-12-25,359
2017-12-26,359
2017-12-27,359
2017-12-28,359
2017-12-29,359
2017-12-30,373
2017-12-31,373
2018-01-01,373
2018-01-02,373
2018-01-03,373
2018-01-04,373
2018-01-05,373
2018-01-06,373
2018-01-07,373
2018-01-08,373
2018-01-09,373
2018-01-10,373
2018-01-11,373
2018-01-12,373
2018-01-13,373
2018-01-14,373
2018-01-15,367
2018-01-16,367
2018-01-17,367
2018-01-18,367
2018-01-19,367
2018-01-20,367
2018-01-21,352
2018-01-22,352
2018-01-23,352
2018-01-24,352
2018-01-25,340
2018-01-26,340
2018-01-27,340
2018-01-28,340
2018-01-29,347
2018-01-31,347
2018-02-01,347
2018-02-02,347
2018-02-03,352
2018-02-04,352
2018-02-05,352
2018-02-06,352
2018-02-07,369
2018-02-08,369
2018-02-09,369
2018-02-10,369
2018-02-11,369
2018-02-12,388
2018-02-13,388
2018-02-14,388
2018-02-15,388
2018-02-16,388
2018-02-17,408
2018-02-18,408
2018-02-19,408
2018-02-20,408
2018-02-21,428
2018-02-22,428
2018-02-23,428
2018-02-24,428
2018-02-25,428
2018-02-26,443
2018-02-27,443
2018-03-01,443
2018-03-02,458
2018-03-03,458
2018-03-04,458
2018-03-05,458
2018-03-06,479
2018-03-07,479
2018-03-08,479
2018-03-09,479
2018-03-10,479
2018-03-11,487
2018-03-12,487
2018-03-13,487
2018-03-14,487
2018-03-15,487
2018-03-16,487
2018-03-17,482
2018-03-18,482
2018-03-19,482
2018-03-20,482
2018-03-21,482
2018-03-23,474
2018-03-24,474
2018-03-26,474
2018-03-27,469
2018-03-28,469
2018-03-29,469
2018-03-30,469
2018-03-31,469
2018-04-01,469
2018-04-02,489
2018-04-03,489
2018-04-04,489
2018-04-05,489
2018-04-06,489
2018-04-08,503
2018-04-09,503
2018-04-10,503
2018-04-11,503
2018-04-12,515
2018-04-13,515
2018-04-14,515
2018-04-15,515
2018-04-16,515
2018-04-17,502
2018-04-18,502
2018-04-19,502
2018-04-20,502
2018-04-21,502
2018-04-22,499
2018-04-23,499
2018-04-24,499
2018-04-25,499
2018-04-26,499
2018-04-27,491
2018-04-28,491
2018-04-29,491
2018-04-30,491
2018-05-01,491
2018-05-02,478
2018-05-03,478
2018-05-04,478
2018-05-05,478
2018-05-06,478
2018-05-07,457
2018-05-08,457
2018-05-09,457
2018-05-10,457
2018-05-11,457
2018-05-12,445
2018-05-13,445
2018-05-14,445
2018-05-15,445
2018-05-16,445
2018-05-17,445
2018-05-18,438
2018-05-19,438
2018-05-20,438
2018-05-21,438
2018-05-22,420
2018-05-23,420
2018-05-24,420
2018-05-25,420
2018-05-26,403
2018-05-27,403
2018-05-28,403
2018-05-29,403
2018-05-30,403
2018-05-31,406
2018-06-01,406
2018-06-02,406
2018-06-03,406
2018-06-04,406
2018-06-05,409
2018-06-06,409
2018-06-07,409
2018-06-08,409
2018-06-09,409
2018-06-10,396
2018-06-11,396
2018-06-12,396
2018-06-13,396
2018-06-14,396
2018-06-15,386
2018-06-16,386
2018-06-17,386
2018-06-18,386
2018-06-19,390
2018-06-20,390
2018-06-21,390
2018-06-22,390
2018-06-23,390
2018-06-24,386
2018-06-25,386
2018-06-26,386
2018-06-27,386
2018-06-28,386
2018-06-29,369
2018-06-30,369
2018-07-01,369
2018-07-02,369
2018-07-03,351
2018-07-04,351
2018-07-05,351
2018-07-06,351
2018-07-07,351
2018-07-08,334
2018-07-09,334
2018-07-10,334
2018-07-11,334
2018-07-12,334
2018-07-13,334
2018-07-14,334
2018-07-15,334
2018-07-16,334
2018-07-17,326
2018-07-18,326
2018-07-19,326
2018-07-20,326
2018-07-21,326
2018-07-22,309
2018-07-23,309
2018-07-24,309
2018-07-25,309
2018-07-26,317
2018-07-27,317
2018-07-28,317
2018-07-29,333
2018-07-30,333
2018-07-31,333
2018-08-01,349
2018-08-02,349
2018-08-03,349
2018-08-04,363
2018-08-05,363
2018-08-06,363
2018-08-07,378
2018-08-08,378
2018-08-09,378
2018-08-10,396
2018-08-11,396
2018-08-12,396
2018-08-14,414
2018-08-16,414
2018-08-17,434
2018-08-18,434
2018-08-19,434
2018-08-20,434
2018-08-21,453
2018-08-22,453
2018-08-23,453
2018-08-24,453
2018-08-25,469
2018-08-26,469
2018-08-27,469
2018-08-28,469
2018-08-29,469
2018-08-30,477
2018-08-31,477
2018-09-01,477
2018-09-02,477
2018-09-03,477
2018-09-04,483
2018-09-05,483
2018-09-06,483
2018-09-07,483
2018-09-08,476
2018-09-09,476
2018-09-10,476
2018-09-11,476
2018-09-12,476
2018-09-13,488
2018-09-14,488
2018-09-15,488
2018-09-16,488
2018-09-17,482
2018-09-18,482
2018-09-19,482
2018-09-20,482
2018-09-21,464
2018-09-22,464
2018-09-23,464
2018-09-24,464
2018-09-25,442
2018-09-26,442
2018-09-27,442
2018-09-28,442
2018-09-29,421
2018-09-30,421
2018-10-02,421
2018-10-03,400
2018-10-04,400
2018-10-05,400
2018-10-06,383
2018-10-07,383
2018-10-08,383
2018-10-09,383
2018-10-10,377
2018-10-11,377
2018-10-12,377
2018-10-13,377
2018-10-14,372
2018-10-15,372
2018-10-16,372
2018-10-17,372
2018-10-18,368
2018-10-19,368
2018-10-20,368
2018-10-21,368
2018-10-22,373
2018-10-23,373
2018-10-24,373
2018-10-25,373
2018-10-26,383
2018-10-27,383
2018-10-28,383
2018-10-29,402
2018-10-30,402
2018-10-31,402
2018-11-01,409
2018-11-03,414
2018-11-04,398
2018-11-05,396
2018-11-06,410
2018-11-07,410
2018-11-08,403
2018-11-09,393
2018-11-10,396
2018-11-11,395
2018-11-12,407
2018-11-13,416
2018-11-15,439
2018-11-16,452
2018-11-17,452
2018-11-18,436
2018-11-19,422
2018-11-20,407
2018-11-21,402
2018-11-22,412
2018-11-23,427
2018-11-24,448
2018-11-25,459
2018-11-26,459
2018-11-27,463
2018-11-28,465
2018-11-29,480
2018-12-01,492
2018-12-02,484
2018-12-03,484
2018-12-04,479
2018-12-05,471
2018-12-07,450
2018-12-09,434
2018-12-10,413
2018-12-11,413
2018-12-12,403
2018-12-13,403
2018-12-14,415
2018-12-15,415
2018-12-16,425
2018-12-17,425
2018-12-18,425
2018-12-19,412
2018-12-20,412
2018-12-21,404
2018-12-22,404
2018-12-23,406
2018-12-24,406
2018-12-25,406
2018-12-26,398
2018-12-27,398
2018-12-28,398
2018-12-29,399
2018-12-30,399
2018-12-31,399
2019-01-01,411
2019-01-02,411
2019-01-03,408
2019-01-04,408
2019-01-05,418
2019-01-06,410
2019-01-08,407
2019-01-10,413
2019-01-11,413
2019-01-12,424
2019-01-13,424
2019-01-14,422
2019-01-15,422
2019-01-16,408
2019-01-17,408
2019-01-18,425
2019-01-19,446
2019-01-20,463
2019-01-21,463
2019-01-22,462
2019-01-23,462
2019-01-24,463
2019-01-25,463
2019-01-26,460
2019-01-27,460
2019-01-28,462
2019-01-29,462
2019-01-30,443
2019-01-31,443
2019-02-01,430
2019-02-02,430
2019-02-03,417
2019-02-04,417
2019-02-05,417
2019-02-06,414
2019-02-07,414
2019-02-08,408
2019-02-09,408
2019-02-10,408
2019-02-11,400
2019-02-12,400
2019-02-13,400
2019-02-14,404
2019-02-15,404
2019-02-16,404
2019-02-17,396
2019-02-18,396
2019-02-19,396
2019-02-20,381
2019-02-21,381
2019-02-22,361
2019-02-23,361
2019-02-24,342
2019-02-25,342
2019-02-26,342
2019-02-27,339
2019-02-28,339
2019-03-01,339
2019-03-02,337
2019-03-03,337
2019-03-04,337
2019-03-05,333
2019-03-06,333
2019-03-07,333
2019-03-08,333
2019-03-09,331
2019-03-10,331
2019-03-11,331
2019-03-12,322
2019-03-13,322
2019-03-14,322
2019-03-15,313
2019-03-16,313
2019-03-17,313
2019-03-18,302
2019-03-19,302
2019-03-20,302
2019-03-21,297
2019-03-22,297
2019-03-23,297
2019-03-24,308
2019-03-25,308
2019-03-26,308
2019-03-27,308
2019-03-28,323
2019-03-29,323
2019-03-30,323
2019-03-31,338
2019-04-01,338
2019-04-02,338
2019-04-03,346
2019-04-04,346
2019-04-05,346
2019-04-06,346
2019-04-07,345
2019-04-08,345
2019-04-09,345
2019-04-10,338
2019-04-11,338
2019-04-12,338
2019-04-13,337
2019-04-14,337
2019-04-15,337
2019-04-16,331
2019-04-17,331
2019-04-18,331
2019-04-19,331
2019-04-20,340
2019-04-21,340
2019-04-22,340
2019-04-23,352
2019-04-24,352
2019-04-25,352
2019-04-26,357
2019-04-27,357
2019-04-28,357
2019-04-29,357
2019-04-30,364
2019-05-01,364
2019-05-02,364
2019-05-03,364
2019-05-04,346
2019-05-05,346
2019-05-06,346
2019-05-07,329
2019-05-08,329
2019-05-09,329
2019-05-10,318
2019-05-11,318
2019-05-12,318
2019-05-13,307
2019-05-14,307
2019-05-15,307
2019-05-16,304
2019-05-17,304
2019-05-18,304
2019-05-19,297
2019-05-20,297
2019-05-21,297
2019-05-22,294
2019-05-23,294
2019-05-24,294
2019-05-25,303
2019-05-26,303
2019-05-27,303
2019-05-28,318
2019-05-29,318
2019-05-30,318
2019-05-31,318
2019-06-01,329
2019-06-02,329
2019-06-03,329
2019-06-04,329
2019-06-05,318
2019-06-06,318
2019-06-07,318
2019-06-08,318
2019-06-09,303
2019-06-10,303
2019-06-11,303
2019-06-12,303
2019-06-13,303
2019-06-14,291
2019-06-15,291
2019-06-16,291
2019-06-17,291
2019-06-18,291
2019-06-19,300
2019-06-20,300
2019-06-21,300
2019-06-22,300
2019-06-23,307
2019-06-24,307
2019-06-25,307
2019-06-26,307
2019-06-27,304
2019-06-28,304
2019-06-29,304
2019-06-30,304
2019-07-01,304
2019-07-02,314
2019-07-03,314
2019-07-04,314
2019-07-05,314
2019-07-06,314
2019-07-07,313
2019-07-08,313
2019-07-09,313
2019-07-10,313
2019-07-11,309
2019-07-12,309
2019-07-13,309
2019-07-14,312
2019-07-15,312
2019-07-16,312
2019-07-17,312
2019-07-18,313
2019-07-19,313
2019-07-20,313
2019-07-21,313
2019-07-22,313
2019-07-23,322
2019-07-24,322
2019-07-25,322
2019-07-26,322
2019-07-27,322
2019-07-28,325
2019-07-29,325
2019-07-30,325
2019-07-31,332
2019-08-01,332
2019-08-02,332
2019-08-03,332
2019-08-04,342
2019-08-05,342
2019-08-06,342
2019-08-07,342
2019-08-08,358
2019-08-09,358
2019-08-10,358
2019-08-11,358
2019-08-12,358
2019-08-13,365
2019-08-14,365
2019-08-15,365
2019-08-16,365
2019-08-17,365
2019-08-18,349
2019-08-19,349
2019-08-20,349
2019-08-21,349
2019-08-22,343
2019-08-23,343
2019-08-24,343
2019-08-24,343
2019-08-25,343
2019-08-25,343
2019-08-26,341
2019-08-26,341
2019-08-27,341
2019-08-27,341
2019-08-28,341
2019-08-29,341
2019-08-30,329
2019-08-31,329
2019-09-01,329
2019-09-02,329
2019-09-03,329
2019-09-04,329
2019-09-05,329
2019-09-06,329
2019-09-07,341
