date_obj,Elemental%20helmet price
2015-07-17,4445
2015-07-18,4445
2015-07-19,4445
2015-07-20,4445
2015-07-21,4445
2015-07-22,4445
2015-07-23,4445
2015-07-24,4445
2015-07-25,4445
2015-07-26,4445
2015-07-27,4445
2015-07-28,4445
2015-07-29,4445
2015-07-30,4445
2015-07-31,4445
2015-08-01,4445
2015-08-02,4445
2015-08-03,4445
2015-08-04,4445
2015-08-05,4445
2015-08-06,4445
2015-08-07,4445
2015-08-08,4445
2015-08-09,4445
2015-08-10,4445
2015-08-11,4445
2015-08-12,4445
2015-08-13,4445
2015-08-14,4445
2015-08-15,4445
2015-08-16,4445
2015-08-17,4445
2015-08-18,4445
2015-08-19,4445
2015-08-20,4445
2015-08-21,4445
2015-08-22,4445
2015-08-23,4445
2015-08-24,4445
2015-08-25,4445
2015-08-26,4445
2015-08-27,4445
2015-08-28,4232
2015-08-29,4232
2015-08-30,4232
2015-08-31,4232
2015-09-01,4232
2015-09-02,4232
2015-09-03,4232
2015-09-04,4232
2015-09-05,4232
2015-09-06,4232
2015-09-07,4232
2015-09-08,4232
2015-09-09,4232
2015-09-10,4232
2015-09-11,4232
2015-09-12,4232
2015-09-13,4232
2015-09-14,4232
2015-09-15,4232
2015-09-16,4232
2015-09-17,4232
2015-09-18,4232
2015-09-19,4232
2015-09-20,4232
2015-09-21,4232
2015-09-22,4232
2015-09-23,4232
2015-09-24,4232
2015-09-25,4232
2015-09-27,4232
2015-09-28,4232
2015-09-29,4232
2015-09-30,4232
2015-10-05,4232
2015-10-06,4232
2015-10-07,4232
2015-10-08,4232
2015-10-09,4232
2015-10-10,4232
2015-10-11,4232
2015-10-12,4232
2015-10-13,4232
2015-10-14,4232
2015-10-15,4232
2015-10-16,4232
2015-10-17,4232
2015-10-18,4232
2015-10-19,4232
2015-10-20,4232
2015-10-22,4232
2015-10-23,4232
2015-10-24,4232
2015-10-25,4232
2015-10-26,4232
2015-10-27,4232
2015-10-29,4232
2015-10-30,4232
2015-10-31,4232
2015-11-01,4232
2015-11-02,4232
2015-11-03,4232
2015-11-04,4232
2015-11-05,4232
2015-11-06,4232
2015-11-07,4067
2015-11-08,4067
2015-11-09,4067
2015-11-10,4067
2015-11-11,4067
2015-11-12,4067
2015-11-13,4067
2015-11-14,4067
2015-11-15,4067
2015-11-16,4067
2015-11-17,4067
2015-11-18,4067
2015-11-19,4067
2015-11-20,4067
2015-11-21,4067
2015-11-22,4067
2015-11-23,4067
2015-11-24,4067
2015-11-25,4067
2015-11-26,4067
2015-11-27,4067
2015-11-28,4067
2015-11-29,4067
2015-11-30,4067
2015-12-01,4067
2015-12-02,4067
2015-12-03,4067
2015-12-04,4067
2015-12-05,4067
2015-12-06,4067
2015-12-07,4067
2015-12-08,4067
2015-12-09,4067
2015-12-10,4067
2015-12-11,4067
2015-12-12,4067
2015-12-13,4067
2015-12-14,4067
2015-12-15,4067
2015-12-16,4067
2015-12-17,4067
2015-12-18,4067
2015-12-19,4067
2015-12-20,4067
2015-12-21,4067
2015-12-22,4067
2015-12-23,4067
2015-12-24,4067
2015-12-25,4067
2015-12-26,4067
2015-12-27,4067
2015-12-28,4067
2015-12-29,4067
2015-12-30,4067
2015-12-31,4067
2016-01-01,4067
2016-01-02,4067
2016-01-03,4067
2016-01-04,3880
2016-01-05,3880
2016-01-06,3880
2016-01-07,3880
2016-01-08,3880
2016-01-09,3880
2016-01-10,3880
2016-01-11,3880
2016-01-12,3880
2016-01-13,3880
2016-01-14,3880
2016-01-15,3880
2016-01-16,3880
2016-01-17,3880
2016-01-18,3880
2016-01-19,3880
2016-01-20,3880
2016-01-21,3880
2016-01-22,3880
2016-01-23,3880
2016-01-24,3880
2016-01-25,3880
2016-01-26,3880
2016-01-27,3880
2016-01-28,3880
2016-01-29,3880
2016-01-30,3880
2016-01-31,3880
2016-02-01,3880
2016-02-02,3880
2016-02-03,3880
2016-02-04,3880
2016-02-05,3880
2016-02-06,3880
2016-02-07,3880
2016-02-08,3880
2016-02-09,3880
2016-02-10,3880
2016-02-11,3880
2016-02-12,3880
2016-02-13,3880
2016-02-14,3880
2016-02-15,3880
2016-02-16,3880
2016-02-17,3880
2016-02-18,3880
2016-02-19,3880
2016-02-20,3880
2016-02-21,3880
2016-02-22,3880
2016-02-23,3702
2016-02-24,3702
2016-02-25,3702
2016-02-26,3702
2016-02-27,3702
2016-02-28,3702
2016-02-29,3702
2016-03-01,3702
2016-03-02,3702
2016-03-03,3702
2016-03-04,3702
2016-03-05,3702
2016-03-06,3702
2016-03-07,3702
2016-03-08,3702
2016-03-09,3702
2016-03-10,3702
2016-03-11,3702
2016-03-12,3702
2016-03-13,3702
2016-03-14,3702
2016-03-15,3702
2016-03-16,3702
2016-03-17,3702
2016-03-18,3702
2016-03-19,3702
2016-03-20,3702
2016-03-21,3702
2016-03-22,3702
2016-03-23,3702
2016-03-24,3702
2016-03-25,3702
2016-03-26,3702
2016-03-27,3702
2016-03-28,3702
2016-03-29,3702
2016-03-30,3702
2016-03-31,3702
2016-04-01,3702
2016-04-02,3702
2016-04-03,3702
2016-04-04,3702
2016-04-05,3702
2016-04-06,3702
2016-04-07,3521
2016-04-08,3521
2016-04-09,3521
2016-04-10,3521
2016-04-11,3521
2016-04-12,3521
2016-04-13,3521
2016-04-14,3521
2016-04-15,3521
2016-04-16,3521
2016-04-17,3521
2016-04-18,3521
2016-04-19,3521
2016-04-20,3521
2016-04-21,3521
2016-04-22,3521
2016-04-23,3521
2016-04-24,3521
2016-04-25,3521
2016-04-26,3521
2016-04-27,3521
2016-04-28,3521
2016-04-29,3521
2016-04-30,3521
2016-05-01,3521
2016-05-02,3521
2016-05-03,3521
2016-05-04,3521
2016-05-05,3521
2016-05-06,3521
2016-05-07,3521
2016-05-08,3521
2016-05-09,3521
2016-05-10,3521
2016-05-11,3521
2016-05-12,3521
2016-05-13,3366
2016-05-14,3366
2016-05-15,3366
2016-05-16,3366
2016-05-17,3366
2016-05-18,3366
2016-05-19,3366
2016-05-22,3366
2016-05-23,3366
2016-05-24,3366
2016-05-25,3366
2016-05-26,3366
2016-05-27,3366
2016-05-28,3366
2016-05-29,3366
2016-05-30,3366
2016-05-31,3366
2016-06-01,3366
2016-06-02,3366
2016-06-03,3366
2016-06-04,3366
2016-06-05,3366
2016-06-06,3366
2016-06-07,3366
2016-06-08,3366
2016-06-09,3366
2016-06-10,3366
2016-06-11,3366
2016-06-12,3366
2016-06-13,3366
2016-06-14,3366
2016-06-15,3366
2016-06-16,3366
2016-06-17,3366
2016-06-18,3366
2016-06-19,3366
2016-06-20,3366
2016-06-21,3200
2016-06-22,3200
2016-06-23,3200
2016-06-24,3200
2016-06-25,3200
2016-06-26,3200
2016-06-27,3200
2016-06-28,3200
2016-06-29,3200
2016-06-30,3200
2016-07-01,3200
2016-07-02,3200
2016-07-03,3200
2016-07-04,3200
2016-07-05,3200
2016-07-06,3200
2016-07-07,3200
2016-07-08,3200
2016-07-09,3200
2016-07-10,3200
2016-07-11,3200
2016-07-12,3200
2016-07-13,3200
2016-07-14,3200
2016-07-15,3200
2016-07-16,3200
2016-07-17,3200
2016-07-18,3200
2016-07-23,3200
2016-07-24,3200
2016-07-25,3200
2016-07-26,3200
2016-07-27,3200
2016-07-28,3200
2016-07-29,3200
2016-07-30,3200
2016-07-31,3200
2016-08-01,3200
2016-08-02,3200
2016-08-03,3200
2016-08-04,3200
2016-08-05,3200
2016-08-06,3200
2016-08-07,3200
2016-08-08,3043
2016-08-09,3043
2016-08-10,3043
2016-08-11,3043
2016-08-12,3043
2016-08-13,3043
2016-08-14,3043
2016-08-15,3043
2016-08-16,3043
2016-08-17,3043
2016-08-18,3043
2016-08-19,3043
2016-08-20,3043
2016-08-21,3043
2016-08-22,3043
2016-08-23,3043
2016-08-24,3043
2016-08-25,3043
2016-08-26,3043
2016-08-28,3043
2016-08-31,3043
2016-09-01,3043
2016-09-02,3043
2016-09-03,3043
2016-09-04,3043
2016-09-05,3043
2016-09-06,3043
2016-09-07,3043
2016-09-08,3043
2016-09-09,3043
2016-09-10,3043
2016-09-11,3043
2016-09-12,3043
2016-09-13,3043
2016-09-14,3043
2016-09-15,3043
2016-09-16,3043
2016-09-17,3043
2016-09-18,3043
2016-09-19,3043
2016-09-20,3043
2016-09-21,3043
2016-09-22,3043
2016-09-23,3043
2016-09-24,3043
2016-09-25,3043
2016-09-26,3043
2016-09-27,3043
2016-09-28,3043
2016-09-29,3043
2016-09-30,3043
2016-10-01,3043
2016-10-02,3043
2016-10-03,3043
2016-10-04,3043
2016-10-05,2901
2016-10-06,2901
2016-10-07,2901
2016-10-08,2901
2016-10-09,2901
2016-10-10,2901
2016-10-11,2901
2016-10-12,2901
2016-10-13,2901
2016-10-14,2901
2016-10-15,2901
2016-10-16,2901
2016-10-17,2901
2016-10-18,2901
2016-10-19,2901
2016-10-20,2901
2016-10-21,2901
2016-10-22,2901
2016-10-23,2901
2016-10-24,2901
2016-10-25,2901
2016-10-26,2901
2016-10-27,2901
2016-10-28,2901
2016-10-29,2901
2016-10-30,2901
2016-10-31,2901
2016-11-01,2901
2016-11-02,2901
2016-11-03,2901
2016-11-04,2901
2016-11-05,2901
2016-11-06,2901
2016-11-07,2901
2016-11-08,2901
2016-11-09,2901
2016-11-10,2901
2016-11-11,2901
2016-11-12,2901
2016-11-13,2901
2016-11-14,2901
2016-11-15,2901
2016-12-07,2758
2016-12-08,2758
2016-12-09,2758
2016-12-10,2758
2016-12-11,2758
2016-12-12,2758
2016-12-13,2758
2016-12-14,2758
2016-12-15,2758
2016-12-16,2758
2016-12-17,2758
2016-12-18,2758
2016-12-19,2758
2016-12-20,2758
2016-12-21,2758
2016-12-22,2758
2016-12-23,2758
2016-12-24,2758
2016-12-25,2758
2016-12-26,2758
2016-12-27,2758
2016-12-28,2758
2016-12-29,2758
2016-12-30,2758
2016-12-31,2758
2017-01-01,2758
2017-01-02,2758
2017-01-03,2758
2017-01-04,2758
2017-01-05,2758
2017-01-06,2758
2017-01-07,2758
2017-01-08,2758
2017-01-09,2758
2017-01-10,2758
2017-01-11,2758
2017-01-12,2758
2017-01-13,2758
2017-01-14,2758
2017-01-15,2758
2017-01-16,2758
2017-01-17,2758
2017-01-18,2758
2017-01-19,2758
2017-01-20,2758
2017-01-21,2758
2017-01-22,2758
2017-01-23,2758
2017-01-27,2634
2017-01-28,2634
2017-01-29,2634
2017-01-30,2634
2017-01-31,2634
2017-02-01,2634
2017-02-02,2634
2017-02-03,2634
2017-02-04,2634
2017-02-05,2634
2017-02-06,2634
2017-02-07,2634
2017-02-08,2634
2017-02-09,2634
2017-02-10,2634
2017-02-11,2634
2017-02-12,2634
2017-02-13,2634
2017-02-14,2634
2017-02-15,2634
2017-02-16,2634
2017-02-18,2634
2017-02-19,2634
2017-02-20,2634
2017-02-21,2634
2017-02-22,2634
2017-02-23,2634
2017-02-24,2634
2017-02-25,2634
2017-02-26,2634
2017-02-27,2634
2017-02-28,2634
2017-03-01,2634
2017-03-02,2634
2017-03-03,2634
2017-03-04,2634
2017-03-05,2634
2017-03-06,2634
2017-03-07,2634
2017-03-08,2634
2017-03-09,2634
2017-03-10,2634
2017-03-11,2634
2017-03-12,2634
2017-03-13,2634
2017-03-14,2508
2017-03-15,2508
2017-03-16,2508
2017-03-17,2508
2017-03-18,2508
2017-03-19,2508
2017-03-20,2508
2017-03-21,2508
2017-03-22,2508
2017-03-23,2508
2017-03-24,2508
2017-03-25,2508
2017-03-26,2508
2017-03-27,2508
2017-03-28,2508
2017-03-29,2508
2017-03-30,2508
2017-03-31,2508
2017-04-01,2508
2017-04-02,2508
2017-04-03,2508
2017-04-04,2508
2017-04-12,2508
2017-04-13,2508
2017-04-14,2508
2017-04-15,2508
2017-04-16,2508
2017-04-17,2508
2017-04-18,2508
2017-04-19,2508
2017-04-20,2508
2017-04-21,2508
2017-04-22,2508
2017-04-23,2508
2017-04-24,2508
2017-04-25,2508
2017-04-26,2508
2017-04-27,2508
2017-04-28,2508
2017-04-29,2508
2017-04-30,2508
2017-05-01,2386
2017-05-02,2386
2017-05-03,2386
2017-05-04,2386
2017-05-05,2386
2017-05-06,2386
2017-05-07,2386
2017-05-08,2386
2017-05-09,2386
2017-05-10,2386
2017-05-11,2386
2017-05-12,2386
2017-05-13,2386
2017-05-14,2386
2017-05-15,2386
2017-05-16,2386
2017-05-17,2386
2017-05-18,2386
2017-05-19,2386
2017-05-20,2386
2017-05-21,2386
2017-05-22,2386
2017-05-23,2386
2017-05-24,2386
2017-05-25,2386
2017-05-26,2386
2017-05-27,2386
2017-05-28,2386
2017-05-29,2386
2017-05-30,2386
2017-05-31,2386
2017-06-01,2386
2017-06-02,2386
2017-06-03,2386
2017-06-04,2386
2017-06-05,2386
2017-06-06,2386
2017-06-07,2386
2017-06-08,2386
2017-06-09,2386
2017-06-10,2386
2017-06-11,2386
2017-06-12,2386
2017-06-13,2386
2017-06-14,2386
2017-06-15,2386
2017-06-16,2386
2017-06-17,2386
2017-06-18,2270
2017-06-19,2270
2017-06-20,2270
2017-06-21,2270
2017-06-22,2270
2017-06-23,2270
2017-06-24,2270
2017-06-25,2270
2017-06-26,2270
2017-06-27,2270
2017-06-28,2270
2017-06-29,2270
2017-06-30,2270
2017-07-01,2270
2017-07-02,2270
2017-07-03,2270
2017-07-04,2270
2017-07-05,2270
2017-07-06,2270
2017-07-07,2270
2017-07-08,2270
2017-07-13,2270
2017-07-14,2270
2017-07-15,2270
2017-07-16,2270
2017-07-17,2270
2017-07-18,2270
2017-07-19,2270
2017-07-20,2270
2017-07-21,2270
2017-07-22,2270
2017-07-23,2270
2017-07-24,2270
2017-07-25,2270
2017-07-26,2270
2017-07-27,2270
2017-07-28,2270
2017-07-29,2270
2017-07-30,2270
2017-07-31,2270
2017-08-01,2270
2017-08-02,2270
2017-08-03,2270
2017-08-04,2270
2017-08-05,2270
2017-08-06,2270
2017-08-09,2270
2017-08-10,2174
2017-08-11,2174
2017-08-12,2174
2017-08-13,2174
2017-08-14,2174
2017-08-15,2174
2017-08-16,2174
2017-08-17,2174
2017-08-18,2174
2017-08-19,2174
2017-08-20,2174
2017-08-21,2174
2017-08-22,2174
2017-08-23,2174
2017-08-24,2174
2017-08-25,2174
2017-08-26,2174
2017-08-27,2174
2017-08-28,2174
2017-08-29,2174
2017-08-30,2174
2017-08-31,2174
2017-09-01,2174
2017-09-03,2174
2017-09-04,2174
2017-09-05,2174
2017-09-06,2174
2017-09-07,2174
2017-09-08,2174
2017-09-09,2174
2017-09-10,2174
2017-09-11,2174
2017-09-12,2174
2017-09-13,2174
2017-09-14,2174
2017-09-15,2174
2017-09-16,2174
2017-09-17,2174
2017-09-18,2174
2017-09-19,2174
2017-09-20,2174
2017-09-21,2174
2017-09-22,2174
2017-09-23,2174
2017-09-24,2174
2017-09-25,2174
2017-09-26,2174
2017-09-27,2174
2017-09-28,2174
2017-09-29,2174
2017-09-30,2174
2017-10-01,2174
2017-10-02,2067
2017-10-03,2067
2017-10-04,2067
2017-10-05,2067
2017-10-06,2067
2017-10-07,2067
2017-10-08,2067
2017-10-09,2067
2017-10-10,2067
2017-10-11,2067
2017-10-12,2067
2017-10-13,2067
2017-10-14,2067
2017-10-15,2067
2017-10-16,2067
2017-10-17,2067
2017-10-18,2067
2017-10-19,2067
2017-10-20,2067
2017-10-21,2067
2017-10-22,2067
2017-10-23,2067
2017-10-24,2067
2017-10-25,2067
2017-10-26,2067
2017-10-27,2067
2017-10-28,2067
2017-10-29,2067
2017-10-30,2067
2017-10-31,2067
2017-11-01,2067
2017-11-02,2067
2017-11-03,2067
2017-11-04,2067
2017-11-05,2067
2017-11-06,2067
2017-11-07,2067
2017-11-08,2067
2017-11-09,2067
2017-11-10,2067
2017-11-11,2067
2017-11-12,2067
2017-11-13,2067
2017-11-14,2067
2017-11-15,2067
2017-11-16,2067
2017-11-17,2067
2017-11-18,2067
2017-11-19,2067
2017-11-20,2067
2017-11-21,2067
2017-11-22,2067
2017-11-23,1989
2017-11-24,1989
2017-11-25,1989
2017-11-26,1989
2017-11-27,1989
2017-11-28,1989
2017-11-29,1989
2017-11-30,1989
2017-12-01,1989
2017-12-02,1989
2017-12-03,1989
2017-12-04,1989
2017-12-05,1989
2017-12-06,1989
2017-12-07,1989
2017-12-08,1989
2017-12-09,1989
2017-12-10,1989
2017-12-11,1989
2017-12-12,1989
2017-12-13,1989
2017-12-14,1989
2017-12-15,1989
2017-12-16,1989
2017-12-17,1989
2017-12-18,1989
2017-12-19,1989
2017-12-20,1989
2017-12-21,1989
2017-12-22,1989
2017-12-23,1989
2017-12-24,1989
2017-12-25,1989
2017-12-26,1989
2017-12-27,1989
2017-12-28,1989
2017-12-29,1989
2017-12-30,1989
2017-12-31,1989
2018-01-01,1989
2018-01-02,1989
2018-01-03,1989
2018-01-04,1989
2018-01-05,1989
2018-01-06,1989
2018-01-07,1989
2018-01-08,1989
2018-01-09,1914
2018-01-10,1914
2018-01-11,1914
2018-01-12,1914
2018-01-13,1914
2018-01-14,1914
2018-01-15,1914
2018-01-16,1914
2018-01-17,1914
2018-01-18,1914
2018-01-19,1914
2018-01-20,1914
2018-01-21,1914
2018-01-22,1914
2018-01-23,1914
2018-01-25,1914
2018-01-26,1914
2018-01-27,1914
2018-01-28,1914
2018-01-29,1914
2018-01-30,1914
2018-01-31,1914
2018-02-01,1914
2018-02-02,1828
2018-02-03,1828
2018-02-04,1828
2018-02-05,1828
2018-02-06,1828
2018-02-07,1828
2018-02-08,1828
2018-02-09,1828
2018-02-10,1828
2018-02-11,1828
2018-02-12,1828
2018-02-13,1828
2018-02-14,1828
2018-02-15,1828
2018-02-16,1828
2018-02-17,1828
2018-02-18,1828
2018-02-19,1828
2018-02-20,1828
2018-02-21,1828
2018-02-22,1755
2018-02-23,1755
2018-02-24,1755
2018-02-25,1755
2018-02-26,1755
2018-02-27,1755
2018-02-28,1755
2018-03-01,1755
2018-03-02,1755
2018-03-03,1755
2018-03-04,1755
2018-03-05,1755
2018-03-06,1755
2018-03-07,1755
2018-03-09,1755
2018-03-10,1755
2018-03-11,1755
2018-03-12,1755
2018-03-13,1755
2018-03-14,1755
2018-03-15,1755
2018-03-16,1755
2018-03-17,1671
2018-03-18,1671
2018-03-20,1671
2018-03-21,1671
2018-03-23,1671
2018-03-24,1671
2018-03-25,1671
2018-03-26,1671
2018-03-27,1671
2018-03-28,1671
2018-03-29,1671
2018-03-30,1671
2018-03-31,1671
2018-04-01,1671
2018-04-02,1671
2018-04-03,1671
2018-04-04,1671
2018-04-05,1671
2018-04-06,1671
2018-04-07,1671
2018-04-08,1671
2018-04-09,1671
2018-04-10,1671
2018-04-11,1671
2018-04-12,1671
2018-04-13,1616
2018-04-14,1616
2018-04-15,1616
2018-04-16,1616
2018-04-17,1616
2018-04-18,1616
2018-04-19,1616
2018-04-20,1616
2018-04-21,1616
2018-04-22,1616
2018-04-23,1616
2018-04-24,1616
2018-04-25,1616
2018-04-26,1616
2018-04-27,1616
2018-04-28,1616
2018-04-29,1616
2018-04-30,1616
2018-05-01,1616
2018-05-03,1616
2018-05-04,1616
2018-05-05,1616
2018-05-07,1616
2018-05-08,1616
2018-05-09,1616
2018-05-10,1616
2018-05-11,1616
2018-05-12,1616
2018-05-13,1616
2018-05-14,1616
2018-05-15,1616
2018-05-16,1616
2018-05-17,1556
2018-05-18,1556
2018-05-19,1556
2018-05-20,1556
2018-05-21,1556
2018-05-22,1556
2018-05-23,1556
2018-05-24,1556
2018-05-25,1556
2018-05-26,1556
2018-05-27,1556
2018-05-28,1556
2018-05-29,1556
2018-05-30,1556
2018-05-31,1556
2018-06-01,1556
2018-06-02,1556
2018-06-03,1556
2018-06-04,1556
2018-06-05,1556
2018-06-06,1556
2018-06-07,1556
2018-06-08,1556
2018-06-09,1556
2018-06-10,1556
2018-06-11,1489
2018-06-12,1489
2018-06-13,1489
2018-06-14,1489
2018-06-15,1489
2018-06-16,1489
2018-06-17,1489
2018-06-18,1489
2018-06-19,1489
2018-06-20,1489
2018-06-21,1489
2018-06-22,1489
2018-06-23,1489
2018-06-24,1489
2018-06-25,1489
2018-06-26,1489
2018-06-27,1489
2018-06-28,1489
2018-06-29,1489
2018-06-30,1489
2018-07-01,1489
2018-07-02,1489
2018-07-03,1489
2018-07-04,1489
2018-07-05,1489
2018-07-06,1489
2018-07-07,1489
2018-07-08,1489
2018-07-09,1489
2018-07-10,1445
2018-07-11,1445
2018-07-12,1445
2018-07-13,1445
2018-07-14,1445
2018-07-15,1445
2018-07-16,1445
2018-07-17,1445
2018-07-18,1445
2018-07-19,1445
2018-07-20,1445
2018-07-21,1445
2018-07-22,1445
2018-07-23,1445
2018-07-24,1445
2018-07-25,1445
2018-07-26,1445
2018-07-27,1445
2018-07-28,1445
2018-07-29,1445
2018-07-30,1445
2018-07-31,1445
2018-08-01,1445
2018-08-02,1397
2018-08-03,1397
2018-08-04,1397
2018-08-05,1397
2018-08-06,1397
2018-08-07,1397
2018-08-08,1397
2018-08-09,1397
2018-08-10,1397
2018-08-11,1397
2018-08-12,1397
2018-08-14,1397
2018-08-16,1397
2018-08-17,1397
2018-08-18,1397
2018-08-19,1397
2018-08-20,1397
2018-08-21,1348
2018-08-22,1348
2018-08-23,1348
2018-08-24,1348
2018-08-25,1348
2018-08-26,1348
2018-08-27,1348
2018-08-28,1348
2018-08-29,1348
2018-08-30,1348
2018-08-31,1348
2018-09-01,1348
2018-09-02,1348
2018-09-03,1348
2018-09-04,1348
2018-09-05,1348
2018-09-06,1348
2018-09-07,1348
2018-09-08,1348
2018-09-09,1306
2018-09-10,1306
2018-09-11,1306
2018-09-12,1306
2018-09-13,1306
2018-09-14,1306
2018-09-15,1306
2018-09-16,1306
2018-09-17,1306
2018-09-18,1306
2018-09-19,1306
2018-09-20,1306
2018-09-21,1306
2018-09-22,1306
2018-09-23,1306
2018-09-24,1306
2018-09-25,1306
2018-09-26,1306
2018-09-27,1306
2018-09-28,1306
2018-09-29,1306
2018-09-30,1306
2018-10-01,1288
2018-10-02,1288
2018-10-03,1288
2018-10-04,1288
2018-10-05,1288
2018-10-06,1288
2018-10-07,1288
2018-10-08,1288
2018-10-09,1288
2018-10-10,1288
2018-10-11,1288
2018-10-12,1288
2018-10-13,1288
2018-10-14,1288
2018-10-15,1288
2018-10-16,1288
2018-10-17,1288
2018-10-18,1288
2018-10-19,1288
2018-10-20,1288
2018-10-21,1288
2018-10-22,1288
2018-10-23,1266
2018-10-24,1266
2018-10-25,1266
2018-10-26,1266
2018-10-27,1266
2018-10-28,1266
2018-10-29,1266
2018-10-30,1266
2018-10-31,1266
2018-11-01,1266
2018-11-03,1266
2018-11-04,1266
2018-11-05,1266
2018-11-06,1266
2018-11-07,1266
2018-11-08,1266
2018-11-09,1266
2018-11-10,1232
2018-11-11,1232
2018-11-12,1232
2018-11-13,1232
2018-11-14,1232
2018-11-15,1232
2018-11-16,1232
2018-11-17,1232
2018-11-18,1232
2018-11-19,1232
2018-11-20,1232
2018-11-21,1232
2018-11-22,1232
2018-11-23,1177
2018-11-24,1177
2018-11-25,1177
2018-11-26,1177
2018-11-27,1177
2018-11-28,1177
2018-11-29,1177
2018-12-01,1177
2018-12-02,1177
2018-12-03,1177
2018-12-04,1177
2018-12-05,1177
2018-12-07,1133
2018-12-09,1133
2018-12-10,1133
2018-12-11,1133
2018-12-12,1133
2018-12-13,1133
2018-12-14,1133
2018-12-15,1133
2018-12-16,1133
2018-12-17,1133
2018-12-18,1133
2018-12-19,1090
2018-12-20,1090
2018-12-21,1090
2018-12-22,1090
2018-12-23,1090
2018-12-24,1090
2018-12-25,1090
2018-12-26,1090
2018-12-27,1090
2018-12-28,1090
2018-12-29,1090
2018-12-30,1090
2018-12-31,1090
2019-01-01,1090
2019-01-02,1090
2019-01-03,1051
2019-01-04,1051
2019-01-05,1051
2019-01-06,1051
2019-01-08,1051
2019-01-10,1051
2019-01-11,1051
2019-01-12,1051
2019-01-13,1051
2019-01-14,1051
2019-01-15,1051
2019-01-16,1051
2019-01-17,1005
2019-01-18,1005
2019-01-19,1005
2019-01-20,1005
2019-01-21,1005
2019-01-22,1005
2019-01-23,1005
2019-01-24,1005
2019-01-25,1005
2019-01-26,1005
2019-01-27,1005
2019-01-28,1005
2019-01-29,959
2019-01-30,959
2019-01-31,959
2019-02-01,959
2019-02-02,959
2019-02-03,959
2019-02-04,959
2019-02-05,959
2019-02-06,959
2019-02-07,959
2019-02-08,959
2019-02-09,959
2019-02-10,915
2019-02-11,915
2019-02-12,915
2019-02-13,915
2019-02-14,915
2019-02-15,915
2019-02-16,915
2019-02-17,915
2019-02-18,915
2019-02-19,915
2019-02-20,915
2019-02-21,915
2019-02-22,915
2019-02-23,872
2019-02-24,872
2019-02-25,872
2019-02-26,872
2019-02-27,872
2019-02-28,872
2019-03-01,872
2019-03-02,872
2019-03-03,872
2019-03-04,872
2019-03-05,872
2019-03-06,872
2019-03-07,872
2019-03-08,872
2019-03-09,872
2019-03-10,872
2019-03-11,872
2019-03-12,872
2019-03-13,872
2019-03-14,831
2019-03-15,831
2019-03-16,831
2019-03-17,831
2019-03-18,831
2019-03-19,831
2019-03-20,831
2019-03-21,831
2019-03-22,831
2019-03-23,831
2019-03-24,831
2019-03-25,831
2019-03-26,831
2019-03-27,831
2019-03-28,805
2019-03-29,805
2019-03-30,805
2019-03-31,805
2019-04-01,805
2019-04-02,805
2019-04-03,805
2019-04-04,805
2019-04-05,805
