date_obj,Broodoo%20shield%20(green) price
2015-07-18,12956
2015-07-19,13570
2015-07-20,13570
2015-07-21,13570
2015-07-22,13570
2015-07-23,13570
2015-07-24,13570
2015-07-25,13570
2015-07-26,13570
2015-07-27,13570
2015-07-28,13570
2015-07-29,13570
2015-07-30,13570
2015-07-31,13570
2015-08-01,13570
2015-08-02,13570
2015-08-03,13570
2015-08-04,13570
2015-08-05,13570
2015-08-06,13570
2015-08-07,13570
2015-08-08,13570
2015-08-09,13570
2015-08-10,13570
2015-08-11,13570
2015-08-12,13570
2015-08-13,13570
2015-08-14,14189
2015-08-15,14189
2015-08-16,14189
2015-08-17,14189
2015-08-18,14189
2015-08-19,14189
2015-08-20,14189
2015-08-21,14189
2015-08-22,14189
2015-08-23,14189
2015-08-24,14189
2015-08-25,14189
2015-08-26,14189
2015-08-27,14189
2015-08-28,14189
2015-08-29,14189
2015-08-30,14189
2015-08-31,14189
2015-09-01,14189
2015-09-02,14189
2015-09-03,14189
2015-09-04,14189
2015-09-05,14189
2015-09-06,14189
2015-09-07,14189
2015-09-08,14189
2015-09-09,14189
2015-09-10,14189
2015-09-11,14189
2015-09-12,14868
2015-09-13,14868
2015-09-14,14868
2015-09-15,14868
2015-09-16,14868
2015-09-17,14868
2015-09-18,14868
2015-09-19,14868
2015-09-20,14868
2015-09-21,14868
2015-09-22,14868
2015-09-23,14868
2015-09-24,14868
2015-09-25,14868
2015-09-27,14868
2015-09-28,14868
2015-09-29,14868
2015-09-30,14868
2015-10-05,14868
2015-10-06,14868
2015-10-07,14868
2015-10-08,14868
2015-10-09,14868
2015-10-10,14868
2015-10-11,14868
2015-10-12,15567
2015-10-13,15567
2015-10-14,15567
2015-10-15,15567
2015-10-16,15567
2015-10-17,15567
2015-10-18,15567
2015-10-19,15567
2015-10-20,15567
2015-10-22,15567
2015-10-23,15567
2015-10-24,15567
2015-10-25,15567
2015-10-26,15567
2015-10-27,15567
2015-10-29,15567
2015-10-30,15567
2015-10-31,15567
2015-11-01,15567
2015-11-02,15567
2015-11-03,15567
2015-11-04,15567
2015-11-05,15567
2015-11-06,15567
2015-11-07,15567
2015-11-08,15567
2015-11-09,15567
2015-11-10,15567
2015-11-11,15567
2015-11-12,15567
2015-11-13,15567
2015-11-14,15567
2015-11-15,15567
2015-11-16,15567
2015-11-17,15567
2015-11-18,15567
2015-11-19,16272
2015-11-20,16272
2015-11-21,16272
2015-11-22,16272
2015-11-23,16272
2015-11-24,16272
2015-11-25,16272
2015-11-26,16272
2015-11-27,16272
2015-11-28,16272
2015-11-29,16272
2015-11-30,16272
2015-12-01,16272
2015-12-02,16272
2015-12-03,16272
2015-12-04,16272
2015-12-05,16272
2015-12-06,16272
2015-12-07,16272
2015-12-08,16272
2015-12-09,16272
2015-12-10,16272
2015-12-11,16272
2015-12-12,16272
2015-12-13,17004
2015-12-14,17004
2015-12-15,17004
2015-12-16,17004
2015-12-17,17004
2015-12-18,17004
2015-12-19,17004
2015-12-20,17004
2015-12-21,17004
2015-12-22,17004
2015-12-23,17004
2015-12-24,17004
2015-12-25,17004
2015-12-26,17004
2015-12-27,17004
2015-12-28,17004
2015-12-29,17004
2015-12-30,17004
2015-12-31,17004
2016-01-01,17004
2016-01-02,17004
2016-01-03,17004
2016-01-04,17004
2016-01-05,17713
2016-01-06,17713
2016-01-07,17713
2016-01-08,17713
2016-01-09,17713
2016-01-10,17713
2016-01-11,17713
2016-01-12,17713
2016-01-13,17713
2016-01-14,17713
2016-01-15,17713
2016-01-16,17713
2016-01-17,17713
2016-01-18,17713
2016-01-19,17713
2016-01-20,17713
2016-01-21,17713
2016-01-22,17713
2016-01-23,17713
2016-01-24,17713
2016-01-25,17713
2016-01-26,17713
2016-01-27,17713
2016-01-28,17713
2016-01-29,17713
2016-01-30,17713
2016-01-31,18568
2016-02-01,18568
2016-02-02,18568
2016-02-03,18568
2016-02-04,18568
2016-02-05,18568
2016-02-06,18568
2016-02-07,18568
2016-02-08,18568
2016-02-09,18568
2016-02-10,18568
2016-02-11,18568
2016-02-12,18568
2016-02-13,18568
2016-02-14,18568
2016-02-15,18568
2016-02-16,18568
2016-02-17,18568
2016-02-18,18568
2016-02-19,18568
2016-02-20,18568
2016-02-21,18568
2016-02-22,18568
2016-02-23,18568
2016-02-24,18568
2016-02-25,18568
2016-02-26,18568
2016-02-27,18568
2016-02-28,19345
2016-02-29,19345
2016-03-01,19345
2016-03-02,19345
2016-03-03,19345
2016-03-04,19345
2016-03-05,19345
2016-03-06,19345
2016-03-07,19345
2016-03-08,19345
2016-03-09,19345
2016-03-10,19345
2016-03-11,19345
2016-03-12,19345
2016-03-13,19345
2016-03-14,19345
2016-03-15,19345
2016-03-16,19345
2016-03-17,19345
2016-03-18,19345
2016-03-19,19345
2016-03-20,19345
2016-03-21,19345
2016-03-22,19345
2016-03-23,19345
2016-03-24,19345
2016-03-25,19345
2016-03-26,20143
2016-03-27,20143
2016-03-28,20143
2016-03-29,20143
2016-03-30,20143
2016-03-31,20143
2016-04-01,20143
2016-04-02,20143
2016-04-03,20143
2016-04-04,20143
2016-04-05,20143
2016-04-06,20143
2016-04-07,20143
2016-04-08,20143
2016-04-09,20143
2016-04-10,20143
2016-04-11,20143
2016-04-12,20143
2016-04-13,20143
2016-04-14,20143
2016-04-15,20143
2016-04-16,20143
2016-04-17,20143
2016-04-18,20544
2016-04-19,20544
2016-04-20,20544
2016-04-21,20544
2016-04-22,20544
2016-04-23,20544
2016-04-24,20544
2016-04-25,20544
2016-04-26,20544
2016-04-27,20544
2016-04-28,20544
2016-04-29,20544
2016-04-30,20544
2016-05-01,20544
2016-05-02,20544
2016-05-03,20544
2016-05-04,20544
2016-05-05,20544
2016-05-06,20544
2016-05-07,20544
2016-05-08,20544
2016-05-09,20544
2016-05-10,20544
2016-05-11,19889
2016-05-12,19889
2016-05-13,19889
2016-05-14,19889
2016-05-15,19889
2016-05-16,19889
2016-05-17,19889
2016-05-18,19889
2016-05-19,19889
2016-05-22,19889
2016-05-23,19889
2016-05-24,19889
2016-05-25,19889
2016-05-26,19889
2016-05-27,19889
2016-05-28,18907
2016-05-29,18907
2016-05-30,18907
2016-05-31,18907
2016-06-01,18907
2016-06-02,18907
2016-06-03,18907
2016-06-04,18907
2016-06-05,18907
2016-06-06,18907
2016-06-07,18907
2016-06-08,18907
2016-06-09,18907
2016-06-10,18907
2016-06-11,18907
2016-06-12,18907
2016-06-13,18907
2016-06-14,18907
2016-06-15,18907
2016-06-16,18907
2016-06-17,17974
2016-06-18,17974
2016-06-19,17974
2016-06-20,17974
2016-06-21,17974
2016-06-22,17974
2016-06-23,17974
2016-06-24,17974
2016-06-25,17974
2016-06-26,17974
2016-06-27,17974
2016-06-28,17974
2016-06-29,17974
2016-06-30,17974
2016-07-01,17974
2016-07-02,17974
2016-07-03,17974
2016-07-04,17974
2016-07-05,17080
2016-07-06,17080
2016-07-07,17080
2016-07-08,17080
2016-07-09,17080
2016-07-10,17080
2016-07-11,17080
2016-07-12,17080
2016-07-13,17080
2016-07-14,17080
2016-07-15,17080
2016-07-16,17080
2016-07-17,17080
2016-07-18,17080
2016-07-23,16348
2016-07-24,16348
2016-07-25,16348
2016-07-26,16348
2016-07-27,16348
2016-07-28,16348
2016-07-29,16348
2016-07-30,16348
2016-07-31,16348
2016-08-01,16348
2016-08-02,16348
2016-08-03,16348
2016-08-04,16348
2016-08-05,16348
2016-08-06,15622
2016-08-07,15622
2016-08-08,15622
2016-08-09,15622
2016-08-10,15622
2016-08-11,15622
2016-08-12,15622
2016-08-13,15622
2016-08-14,15622
2016-08-15,15622
2016-08-16,15622
2016-08-17,15622
2016-08-18,15622
2016-08-19,15622
2016-08-20,15622
2016-08-21,15622
2016-08-22,15622
2016-08-23,15622
2016-08-24,15622
2016-08-25,15622
2016-08-26,15622
2016-08-28,15023
2016-08-31,15023
2016-09-01,15023
2016-09-02,15023
2016-09-03,15023
2016-09-04,15023
2016-09-05,15023
2016-09-06,15023
2016-09-07,15023
2016-09-08,15023
2016-09-09,15023
2016-09-10,15023
2016-09-11,15023
2016-09-12,15023
2016-09-13,15023
2016-09-14,15023
2016-09-15,15023
2016-09-16,15023
2016-09-17,15023
2016-09-18,15023
2016-09-19,15023
2016-09-20,15023
2016-09-21,14694
2016-09-22,14694
2016-09-23,14694
2016-09-24,14694
2016-09-25,14694
2016-09-26,14694
2016-09-27,14694
2016-09-28,14694
2016-09-29,14694
2016-09-30,14694
2016-10-01,14694
2016-10-02,14694
2016-10-03,14694
2016-10-04,14694
2016-10-05,14694
2016-10-06,14694
2016-10-07,14694
2016-10-08,14694
2016-10-09,14694
2016-10-10,14694
2016-10-11,14694
2016-10-12,14694
2016-10-13,14694
2016-10-14,14694
2016-10-15,14694
2016-10-16,14393
2016-10-17,14393
2016-10-18,14393
2016-10-19,14393
2016-10-20,14393
2016-10-21,14393
2016-10-22,14393
2016-10-23,14393
2016-10-24,14393
2016-10-25,14393
2016-10-26,14393
2016-10-27,14393
2016-10-28,14393
2016-10-29,14393
2016-10-30,14393
2016-10-31,14393
2016-11-01,14393
2016-11-02,14393
2016-11-03,14393
2016-11-04,13858
2016-11-05,13858
2016-11-06,13858
2016-11-07,13858
2016-11-08,13858
2016-11-09,13858
2016-11-10,13858
2016-11-11,13858
2016-11-12,13858
2016-11-13,13858
2016-11-14,13858
2016-11-15,13858
2016-12-07,13455
2016-12-08,13455
2016-12-09,13455
2016-12-10,13455
2016-12-11,12915
2016-12-12,12915
2016-12-13,12915
2016-12-14,12915
2016-12-15,12915
2016-12-16,12915
2016-12-17,12915
2016-12-18,12915
2016-12-19,12915
2016-12-20,12915
2016-12-21,12915
2016-12-22,12915
2016-12-23,12915
2016-12-24,12915
2016-12-25,12915
2016-12-26,12915
2016-12-27,12915
2016-12-28,12915
2016-12-29,12915
2016-12-30,12584
2016-12-31,12584
2017-01-01,12584
2017-01-02,12584
2017-01-03,12584
2017-01-04,12584
2017-01-05,12584
2017-01-06,12584
2017-01-07,12584
2017-01-08,12584
2017-01-09,12584
2017-01-10,12584
2017-01-11,12584
2017-01-12,12584
2017-01-13,12584
2017-01-14,12405
2017-01-15,12405
2017-01-16,12405
2017-01-17,12405
2017-01-18,12405
2017-01-19,12405
2017-01-20,12405
2017-01-21,12405
2017-01-22,12405
2017-01-23,12405
2017-01-27,12405
2017-01-28,12405
2017-01-29,12405
2017-01-30,12297
2017-01-31,12297
2017-02-01,12297
2017-02-02,12297
2017-02-03,12297
2017-02-04,12297
2017-02-05,12297
2017-02-06,12297
2017-02-07,12297
2017-02-08,12297
2017-02-09,12297
2017-02-10,12297
2017-02-11,12297
2017-02-12,12297
2017-02-13,12297
2017-02-14,12297
2017-02-15,11876
2017-02-16,11876
2017-02-18,11876
2017-02-19,11876
2017-02-20,11876
2017-02-21,11876
2017-02-22,11876
2017-02-23,11876
2017-02-24,11876
2017-02-25,11876
2017-02-26,11876
2017-02-27,11876
2017-02-28,11876
2017-03-01,11876
2017-03-02,11876
2017-03-03,11876
2017-03-04,11876
2017-03-05,11876
2017-03-06,11342
2017-03-07,11342
2017-03-08,11342
2017-03-09,11342
2017-03-10,11342
2017-03-11,11342
2017-03-12,11342
2017-03-13,11342
2017-03-14,11342
2017-03-15,11342
2017-03-16,11342
2017-03-17,11342
2017-03-18,11342
2017-03-19,11342
2017-03-20,11342
2017-03-21,11342
2017-03-22,10797
2017-03-23,10797
2017-03-24,10797
2017-03-25,10797
2017-03-26,10797
2017-03-27,10797
2017-03-28,10797
2017-03-29,10797
2017-03-30,10797
2017-03-31,10797
2017-04-01,10797
2017-04-02,10797
2017-04-03,10797
2017-04-04,10797
2017-04-12,10448
2017-04-13,10448
2017-04-14,10448
2017-04-15,10448
2017-04-16,10448
2017-04-17,10448
2017-04-18,10448
2017-04-19,10448
2017-04-20,10448
2017-04-21,10448
2017-04-22,10448
2017-04-23,10448
2017-04-24,10322
2017-04-25,10322
2017-04-26,10322
2017-04-27,10322
2017-04-28,10322
2017-04-29,10322
2017-04-30,10322
2017-05-01,10322
2017-05-02,10322
2017-05-03,10322
2017-05-04,10322
2017-05-05,10322
2017-05-06,10322
2017-05-07,10322
2017-05-08,10322
2017-05-09,10322
2017-05-10,10189
2017-05-11,10189
2017-05-12,10189
2017-05-13,10189
2017-05-14,10189
2017-05-15,10189
2017-05-16,10189
2017-05-17,10189
2017-05-18,10189
2017-05-19,10189
2017-05-20,10189
2017-05-21,10189
2017-05-22,10189
2017-05-23,10189
2017-05-24,10189
2017-05-25,10189
2017-05-26,10189
2017-05-27,10189
2017-05-28,10189
2017-05-29,10189
2017-05-30,10189
2017-05-31,10133
2017-06-01,10133
2017-06-02,10133
2017-06-03,10133
2017-06-04,10133
2017-06-05,10133
2017-06-06,10133
2017-06-07,10133
2017-06-08,10133
2017-06-09,10133
2017-06-10,10133
2017-06-11,10133
2017-06-12,10133
2017-06-13,10133
2017-06-14,10133
2017-06-15,10133
2017-06-16,10133
2017-06-17,10133
2017-06-18,10133
2017-06-19,10133
2017-06-20,9677
2017-06-21,9677
2017-06-22,9677
2017-06-23,9677
2017-06-24,9677
2017-06-25,9677
2017-06-26,9677
2017-06-27,9677
2017-06-28,9677
2017-06-29,9677
2017-06-30,9677
2017-07-01,9677
2017-07-02,9677
2017-07-03,9677
2017-07-04,9677
2017-07-05,9677
2017-07-06,9677
2017-07-07,9677
2017-07-08,9677
2017-07-13,9527
2017-07-14,9527
2017-07-15,9527
2017-07-16,9527
2017-07-17,9527
2017-07-18,9527
2017-07-19,9527
2017-07-20,9527
2017-07-21,9527
2017-07-22,9527
2017-07-23,9527
2017-07-24,9527
2017-07-25,9527
2017-07-26,9527
2017-07-27,9527
2017-07-28,9527
2017-07-29,9211
2017-07-30,9211
2017-07-31,9211
2017-08-01,9211
2017-08-02,9211
2017-08-03,9211
2017-08-04,9211
2017-08-05,9211
2017-08-06,9211
2017-08-09,9211
2017-08-10,9211
2017-08-11,9211
2017-08-12,9211
2017-08-13,9211
2017-08-14,9185
2017-08-15,9185
2017-08-16,9185
2017-08-17,9185
2017-08-18,9185
2017-08-19,9185
2017-08-20,9185
2017-08-21,9185
2017-08-22,9185
2017-08-23,9185
2017-08-24,9185
2017-08-25,9185
2017-08-26,9185
2017-08-27,9185
2017-08-28,9185
2017-08-29,9185
2017-08-30,9185
2017-08-31,9185
2017-09-01,9185
2017-09-02,9278
2017-09-03,9278
2017-09-04,9278
2017-09-05,9278
2017-09-06,9278
2017-09-07,9278
2017-09-08,9278
2017-09-09,9278
2017-09-10,9278
2017-09-11,9278
2017-09-12,9278
2017-09-13,9278
2017-09-14,9278
2017-09-15,9278
2017-09-16,9278
2017-09-17,9278
2017-09-18,9278
2017-09-19,9278
2017-09-20,9278
2017-09-21,9278
2017-09-22,9278
2017-09-23,8904
2017-09-24,8904
2017-09-25,8904
2017-09-26,8904
2017-09-27,8904
2017-09-28,8904
2017-09-29,8904
2017-09-30,8904
2017-10-01,8904
2017-10-02,8904
2017-10-03,8904
2017-10-04,8904
2017-10-05,8904
2017-10-06,8904
2017-10-07,8904
2017-10-08,8904
2017-10-09,8904
2017-10-10,8904
2017-10-11,8904
2017-10-12,8904
2017-10-13,8904
2017-10-14,8801
2017-10-15,8801
2017-10-16,8801
2017-10-17,8801
2017-10-18,8801
2017-10-19,8801
2017-10-20,8801
2017-10-21,8801
2017-10-22,8801
2017-10-23,8801
2017-10-24,8801
2017-10-25,8801
2017-10-26,8801
2017-10-27,8801
2017-10-28,8801
2017-10-29,8801
2017-10-30,8801
2017-10-31,8801
2017-11-01,8801
2017-11-02,8801
2017-11-03,8801
2017-11-04,8801
2017-11-05,8801
2017-11-06,8801
2017-11-07,8685
2017-11-08,8685
2017-11-09,8685
2017-11-10,8685
2017-11-11,8685
2017-11-12,8685
2017-11-13,8685
2017-11-14,8685
2017-11-15,8685
2017-11-16,8685
2017-11-17,8685
2017-11-18,8685
2017-11-19,8685
2017-11-20,8685
2017-11-21,8685
2017-11-22,8685
2017-11-23,8685
2017-11-24,8685
2017-11-25,8685
2017-11-26,8685
2017-11-27,8885
2017-11-28,8885
2017-11-29,8885
2017-11-30,8885
2017-12-01,8885
2017-12-02,8885
2017-12-03,8885
2017-12-04,8885
2017-12-05,8885
2017-12-06,8885
2017-12-07,8885
2017-12-08,8885
2017-12-09,8885
2017-12-10,8885
2017-12-11,8885
2017-12-12,8885
2017-12-13,8885
2017-12-14,9010
2017-12-15,9010
2017-12-16,9010
2017-12-17,9010
2017-12-18,9010
2017-12-19,9010
2017-12-20,9010
2017-12-21,9010
2017-12-22,9010
2017-12-23,9010
2017-12-24,9010
2017-12-25,9010
2017-12-26,9010
2017-12-27,9010
2017-12-28,9010
2017-12-29,9010
2017-12-30,9010
2017-12-31,9113
2018-01-01,9113
2018-01-02,9113
2018-01-03,9113
2018-01-04,9113
2018-01-05,9113
2018-01-06,9113
2018-01-07,9113
2018-01-08,9113
2018-01-09,9113
2018-01-10,9113
2018-01-11,9113
2018-01-12,9113
2018-01-13,9113
2018-01-14,9113
2018-01-15,9113
2018-01-16,8746
2018-01-17,8746
2018-01-18,8746
2018-01-19,8746
2018-01-20,8746
2018-01-21,8746
2018-01-22,8746
2018-01-23,8746
2018-01-24,8746
2018-01-25,8746
2018-01-26,8662
2018-01-27,8662
2018-01-28,8662
2018-01-29,8662
2018-01-30,8662
2018-01-31,8662
2018-02-01,8662
2018-02-02,8662
2018-02-03,8662
2018-02-04,8662
2018-02-05,8501
2018-02-06,8501
2018-02-07,8501
2018-02-08,8501
2018-02-09,8501
2018-02-10,8501
2018-02-11,8501
2018-02-12,8501
2018-02-13,8501
2018-02-14,8457
2018-02-15,8457
2018-02-16,8457
2018-02-17,8457
2018-02-18,8457
2018-02-19,8592
2018-02-20,8592
2018-02-21,8592
2018-02-22,8592
2018-02-23,8592
2018-02-24,8592
2018-02-25,8592
2018-02-26,8592
2018-02-27,8630
2018-02-28,8630
2018-03-01,8630
2018-03-02,8630
2018-03-03,8630
2018-03-04,8630
2018-03-05,8630
2018-03-06,8630
2018-03-07,8630
2018-03-08,8630
2018-03-09,8737
2018-03-10,8737
2018-03-11,8737
2018-03-12,8737
2018-03-13,8737
2018-03-14,8737
2018-03-15,8737
2018-03-16,8737
2018-03-17,8737
2018-03-18,8737
2018-03-19,8737
2018-03-20,8737
2018-03-21,8673
2018-03-23,8673
2018-03-24,8673
2018-03-25,8673
2018-03-26,8673
2018-03-27,8673
2018-03-28,8673
2018-03-29,8673
2018-03-30,8673
2018-03-31,8673
2018-04-01,8663
2018-04-02,8663
2018-04-03,8663
2018-04-04,8663
2018-04-05,8663
2018-04-06,8663
2018-04-07,8663
2018-04-08,8663
2018-04-09,8663
2018-04-10,8663
2018-04-11,8663
2018-04-12,8663
2018-04-13,8663
2018-04-14,8663
2018-04-15,8531
2018-04-16,8531
2018-04-17,8531
2018-04-18,8531
2018-04-19,8531
2018-04-20,8531
2018-04-21,8531
2018-04-22,8531
2018-04-23,8531
2018-04-24,8531
2018-04-25,8531
2018-04-26,8531
2018-04-27,8531
2018-04-28,8378
2018-04-29,8378
2018-04-30,8378
2018-05-01,8378
2018-05-02,8378
2018-05-03,8378
2018-05-04,8378
2018-05-05,8378
2018-05-06,8378
2018-05-07,8378
2018-05-08,8378
2018-05-09,8378
2018-05-10,8588
2018-05-11,8588
2018-05-12,8588
2018-05-13,8588
2018-05-14,8588
2018-05-15,8588
2018-05-16,8588
2018-05-17,8588
2018-05-18,8588
2018-05-19,8588
2018-05-20,8588
2018-05-21,8466
2018-05-22,8466
2018-05-23,8466
2018-05-24,8466
2018-05-25,8466
2018-05-26,8466
2018-05-27,8466
2018-05-28,8466
2018-05-29,8466
2018-05-30,8466
2018-05-31,8376
2018-06-01,8376
2018-06-02,8376
2018-06-03,8376
2018-06-04,8376
2018-06-05,8376
2018-06-06,8376
2018-06-07,8376
2018-06-08,8376
2018-06-09,8376
2018-06-10,8208
2018-06-11,8208
2018-06-12,8208
2018-06-13,8208
2018-06-14,8208
2018-06-15,8208
2018-06-16,8208
2018-06-17,8208
2018-06-18,8208
2018-06-19,7940
2018-06-20,7940
2018-06-21,7940
2018-06-22,7940
2018-06-23,7940
2018-06-24,7940
2018-06-25,7940
2018-06-26,7940
2018-06-27,7940
2018-06-28,7940
2018-06-29,7940
2018-06-30,7940
2018-07-01,7940
2018-07-02,7779
2018-07-03,7779
2018-07-04,7779
2018-07-05,7779
2018-07-06,7779
2018-07-07,7779
2018-07-08,7779
2018-07-09,7779
2018-07-10,7779
2018-07-11,7779
2018-07-12,7779
2018-07-13,7779
2018-07-14,7779
2018-07-15,7779
2018-07-16,7779
2018-07-17,7779
2018-07-18,7779
2018-07-19,7973
2018-07-20,7973
2018-07-21,7973
2018-07-22,7973
2018-07-23,7973
2018-07-24,7973
2018-07-25,7973
2018-07-26,8004
2018-07-27,8004
2018-07-28,8004
2018-07-29,8004
2018-07-30,8004
2018-07-31,8154
2018-08-01,8154
2018-08-02,8154
2018-08-03,8154
2018-08-04,8154
2018-08-05,8118
2018-08-06,8118
2018-08-07,8118
2018-08-08,8118
2018-08-09,8118
2018-08-10,8293
2018-08-11,8293
2018-08-12,8293
2018-08-14,8293
2018-08-16,8293
2018-08-17,8097
2018-08-18,8097
2018-08-19,8097
2018-08-20,8097
2018-08-21,8097
2018-08-22,8097
2018-08-23,8097
2018-08-24,8017
2018-08-25,8017
2018-08-26,8017
2018-08-27,8017
2018-08-28,8017
2018-08-29,8017
2018-08-30,8017
2018-08-31,8123
2018-09-01,8123
2018-09-02,8123
2018-09-03,8123
2018-09-04,8123
2018-09-05,8123
2018-09-06,8123
2018-09-07,8123
2018-09-08,8196
2018-09-09,8196
2018-09-10,8196
2018-09-11,8196
2018-09-12,8196
2018-09-13,8196
2018-09-14,8196
2018-09-15,8196
2018-09-16,8196
2018-09-17,8196
2018-09-18,8144
2018-09-19,8144
2018-09-20,8144
2018-09-21,8144
2018-09-22,8144
2018-09-23,8144
2018-09-24,8144
2018-09-25,8144
2018-09-26,8144
2018-09-27,8442
2018-09-28,8442
2018-09-29,8442
2018-09-30,8442
2018-10-02,8442
2018-10-03,8442
2018-10-04,8442
2018-10-05,8442
2018-10-06,8422
2018-10-07,8422
2018-10-08,8422
2018-10-09,8422
2018-10-10,8422
2018-10-11,8422
2018-10-12,8422
2018-10-13,8422
2018-10-14,8422
2018-10-15,8422
2018-10-16,8371
2018-10-17,8371
2018-10-18,8371
2018-10-19,8371
2018-10-20,8371
2018-10-21,8371
2018-10-22,8371
2018-10-23,8371
2018-10-24,8371
2018-10-25,8460
2018-10-26,8460
2018-10-27,8460
2018-10-28,8460
2018-10-29,8460
2018-10-30,8460
2018-10-31,8460
2018-11-01,8465
2018-11-03,8465
2018-11-04,8465
2018-11-05,8465
2018-11-06,8465
2018-11-07,8465
2018-11-08,8665
2018-11-09,8665
2018-11-10,8665
2018-11-11,8665
2018-11-12,8665
2018-11-13,8665
2018-11-15,8849
2018-11-16,8849
2018-11-17,8849
2018-11-18,8849
2018-11-19,8849
2018-11-20,8849
2018-11-21,8959
2018-11-22,8959
2018-11-23,8959
2018-11-24,8959
2018-11-25,8959
2018-11-26,8959
2018-11-27,8959
2018-11-28,9133
2018-11-29,9133
2018-12-01,9133
2018-12-02,9133
2018-12-03,9133
2018-12-04,9102
2018-12-05,9102
2018-12-07,9102
2018-12-09,9102
2018-12-10,9294
2018-12-11,9294
2018-12-12,9294
2018-12-13,9294
2018-12-14,9294
2018-12-15,9294
2018-12-16,9524
2018-12-17,9524
2018-12-18,9524
2018-12-19,9524
2018-12-20,9524
2018-12-21,9524
2018-12-22,9524
2018-12-23,9551
2018-12-24,9551
2018-12-25,9551
2018-12-26,9551
2018-12-27,9551
2018-12-28,9551
2018-12-29,9774
2018-12-30,9774
2018-12-31,9774
2019-01-01,9774
2019-01-02,9774
2019-01-03,9774
2019-01-04,9774
2019-01-05,9701
2019-01-06,9701
2019-01-08,9701
2019-01-10,9701
2019-01-11,9701
2019-01-12,9713
2019-01-13,9713
2019-01-14,9713
2019-01-15,9713
2019-01-16,9713
2019-01-17,9713
2019-01-18,9713
2019-01-19,9807
2019-01-20,9807
2019-01-21,9807
2019-01-22,9807
2019-01-23,9807
2019-01-24,9807
2019-01-25,9807
2019-01-26,9650
2019-01-27,9650
2019-01-28,9650
2019-01-29,9650
2019-01-30,9650
2019-01-31,9650
2019-02-01,9650
2019-02-02,9650
2019-02-03,9619
2019-02-04,9619
2019-02-05,9619
2019-02-06,9619
2019-02-07,9619
2019-02-08,9619
2019-02-09,9619
2019-02-10,9619
2019-02-11,9337
2019-02-12,9337
2019-02-13,9337
2019-02-14,9337
2019-02-15,9337
2019-02-16,9337
2019-02-17,9337
2019-02-18,9337
2019-02-19,9075
2019-02-20,9075
2019-02-21,9075
2019-02-22,9075
2019-02-23,9075
2019-02-24,9075
2019-02-25,8987
2019-02-26,8987
2019-02-27,8987
2019-02-28,8987
2019-03-01,8987
2019-03-02,8987
2019-03-03,8987
2019-03-04,8987
2019-03-05,8987
2019-03-06,9035
2019-03-07,9035
2019-03-08,9035
2019-03-09,9035
2019-03-10,9035
2019-03-11,9035
2019-03-12,8963
2019-03-13,8963
2019-03-14,8963
2019-03-15,8963
2019-03-16,8963
2019-03-17,8963
2019-03-18,9096
2019-03-19,9096
2019-03-20,9096
2019-03-21,9096
2019-03-22,9096
2019-03-23,9096
2019-03-24,9096
