date_obj,Asgarnian%20ale(m) price
2015-06-25,221
2015-06-26,221
2015-06-27,221
2015-06-28,221
2015-06-29,221
2015-06-30,221
2015-07-01,221
2015-07-02,221
2015-07-03,221
2015-07-04,221
2015-07-05,221
2015-07-06,221
2015-07-07,221
2015-07-08,221
2015-07-09,233
2015-07-10,233
2015-07-11,233
2015-07-12,233
2015-07-13,233
2015-07-14,233
2015-07-15,233
2015-07-16,233
2015-07-17,233
2015-07-18,233
2015-07-19,233
2015-07-20,233
2015-07-21,233
2015-07-22,233
2015-07-23,233
2015-07-24,233
2015-07-25,233
2015-07-26,233
2015-07-27,233
2015-07-28,233
2015-07-29,233
2015-07-30,233
2015-07-31,233
2015-08-01,233
2015-08-02,233
2015-08-03,233
2015-08-04,233
2015-08-05,233
2015-08-06,233
2015-08-07,233
2015-08-08,233
2015-08-09,233
2015-08-10,233
2015-08-11,233
2015-08-12,233
2015-08-13,233
2015-08-14,233
2015-08-15,233
2015-08-16,233
2015-08-17,233
2015-08-18,233
2015-08-19,233
2015-08-20,233
2015-08-21,233
2015-08-22,233
2015-08-23,233
2015-08-24,233
2015-08-25,233
2015-08-26,233
2015-08-27,233
2015-08-28,233
2015-08-29,243
2015-08-30,243
2015-08-31,243
2015-09-02,243
2015-09-07,243
2015-09-08,243
2015-09-10,243
2015-09-14,243
2015-09-16,243
2015-09-22,243
2015-09-23,243
2015-09-24,243
2015-09-25,243
2015-09-27,243
2015-09-28,243
2015-09-29,243
2015-09-30,243
2015-10-05,243
2015-10-06,243
2015-10-07,243
2015-10-08,243
2015-10-09,243
2015-10-10,243
2015-10-11,243
2015-10-12,243
2015-10-13,243
2015-10-14,243
2015-10-15,243
2015-10-16,243
2015-10-17,243
2015-10-18,243
2015-10-19,243
2015-10-20,243
2015-10-22,243
2015-10-23,243
2015-10-24,243
2015-10-25,243
2015-10-26,243
2015-10-27,243
2015-10-28,243
2015-10-29,243
2015-10-30,243
2015-10-31,243
2015-11-01,243
2015-11-02,243
2015-11-03,250
2015-11-04,250
2015-11-05,250
2015-11-06,250
2015-11-07,250
2015-11-08,250
2015-11-09,250
2015-11-10,250
2015-11-11,250
2015-11-12,250
2015-11-13,250
2015-11-14,250
2015-11-15,250
2015-11-16,250
2015-11-17,250
2015-11-18,250
2015-11-19,250
2015-11-20,250
2015-11-21,250
2015-11-22,250
2015-11-23,250
2015-11-24,250
2015-11-25,250
2015-11-26,250
2015-11-27,250
2015-11-28,250
2015-11-29,250
2015-11-30,250
2015-12-01,250
2015-12-02,250
2015-12-03,250
2015-12-04,250
2015-12-05,250
2015-12-06,250
2015-12-07,250
2015-12-08,250
2015-12-09,250
2015-12-10,250
2015-12-11,250
2015-12-12,250
2015-12-13,250
2015-12-14,250
2015-12-15,250
2015-12-16,250
2015-12-17,250
2015-12-18,250
2015-12-19,250
2015-12-20,250
2015-12-21,250
2015-12-22,250
2015-12-23,250
2015-12-24,250
2015-12-25,250
2015-12-26,250
2015-12-27,250
2015-12-28,250
2015-12-29,250
2015-12-30,250
2015-12-31,250
2016-01-01,250
2016-01-02,250
2016-01-03,250
2016-01-04,250
2016-01-05,250
2016-01-06,250
2016-01-07,250
2016-01-08,250
2016-01-09,250
2016-01-10,250
2016-01-11,250
2016-01-12,250
2016-01-13,250
2016-01-14,263
2016-01-15,263
2016-01-16,263
2016-01-17,263
2016-01-18,263
2016-01-19,263
2016-01-20,263
2016-01-21,263
2016-01-22,263
2016-01-23,263
2016-01-24,263
2016-01-25,263
2016-01-26,263
2016-01-27,263
2016-01-28,263
2016-01-29,263
2016-01-30,263
2016-01-31,263
2016-02-01,263
2016-02-02,263
2016-02-03,263
2016-02-04,263
2016-02-05,263
2016-02-06,263
2016-02-07,263
2016-02-08,263
2016-02-09,263
2016-02-10,263
2016-02-11,263
2016-02-12,263
2016-02-13,263
2016-02-14,263
2016-02-15,263
2016-02-16,263
2016-02-17,263
2016-02-18,263
2016-02-19,263
2016-02-20,263
2016-02-21,263
2016-02-22,263
2016-02-23,263
2016-02-24,263
2016-02-25,263
2016-02-26,263
2016-02-27,263
2016-02-28,263
2016-02-29,263
2016-03-01,263
2016-03-02,263
2016-03-03,263
2016-03-04,263
2016-03-05,263
2016-03-06,263
2016-03-07,263
2016-03-08,263
2016-03-09,263
2016-03-10,263
2016-03-11,263
2016-03-12,272
2016-03-13,272
2016-03-14,272
2016-03-15,272
2016-03-16,272
2016-03-17,272
2016-03-18,272
2016-03-19,272
2016-03-20,272
2016-03-21,272
2016-03-22,272
2016-03-23,272
2016-03-24,272
2016-03-25,272
2016-03-26,272
2016-03-27,272
2016-03-28,272
2016-03-29,272
2016-03-30,272
2016-03-31,272
2016-04-01,272
2016-04-02,272
2016-04-03,272
2016-04-04,272
2016-04-05,272
2016-04-06,272
2016-04-07,272
2016-04-08,272
2016-04-09,272
2016-04-10,272
2016-04-11,272
2016-04-12,272
2016-04-13,272
2016-04-14,272
2016-04-15,272
2016-04-16,272
2016-04-17,272
2016-04-18,272
2016-04-19,272
2016-04-20,272
2016-04-21,272
2016-04-22,272
2016-04-23,272
2016-04-24,272
2016-04-25,272
2016-04-26,272
2016-04-27,272
2016-04-28,272
2016-04-29,272
2016-04-30,272
2016-05-01,272
2016-05-02,272
2016-05-03,272
2016-05-04,272
2016-05-05,272
2016-05-06,272
2016-05-07,272
2016-05-08,272
2016-05-09,272
2016-05-10,285
2016-05-11,285
2016-05-12,285
2016-05-13,285
2016-05-14,285
2016-05-15,285
2016-05-16,285
2016-05-17,285
2016-05-18,285
2016-05-19,285
2016-05-22,285
2016-05-23,285
2016-05-24,285
2016-05-25,285
2016-05-26,285
2016-05-27,285
2016-05-28,285
2016-05-29,285
2016-05-30,285
2016-05-31,285
2016-06-01,285
2016-06-02,285
2016-06-03,285
2016-06-04,285
2016-06-05,285
2016-06-06,285
2016-06-07,285
2016-06-08,285
2016-06-09,285
2016-06-10,285
2016-06-11,285
2016-06-12,285
2016-06-13,285
2016-06-14,285
2016-06-15,285
2016-06-16,285
2016-06-17,285
2016-06-18,285
2016-06-19,285
2016-06-20,285
2016-06-21,285
2016-06-22,285
2016-06-23,285
2016-06-24,285
2016-06-25,285
2016-06-26,285
2016-06-27,285
2016-06-28,285
2016-06-29,285
2016-06-30,285
2016-07-01,285
2016-07-02,285
2016-07-03,285
2016-07-04,285
2016-07-05,285
2016-07-06,285
2016-07-07,285
2016-07-08,300
2016-07-09,300
2016-07-10,300
2016-07-11,300
2016-07-12,300
2016-07-13,300
2016-07-14,300
2016-07-15,300
2016-07-16,300
2016-07-17,300
2016-07-18,300
2016-07-23,300
2016-07-24,300
2016-07-25,300
2016-07-26,300
2016-07-27,300
2016-07-28,300
2016-07-29,300
2016-07-30,300
2016-07-31,300
2016-08-01,300
2016-08-02,300
2016-08-03,300
2016-08-04,300
2016-08-05,300
2016-08-06,300
2016-08-07,300
2016-08-08,300
2016-08-09,300
2016-08-10,300
2016-08-11,300
2016-08-12,300
2016-08-13,300
2016-08-14,300
2016-08-15,314
2016-08-16,314
2016-08-17,314
2016-08-18,314
2016-08-19,314
2016-08-20,314
2016-08-21,314
2016-08-22,314
2016-08-23,314
2016-08-24,314
2016-08-25,314
2016-08-26,314
2016-08-28,314
2016-08-31,314
2016-09-01,314
2016-09-02,314
2016-09-03,314
2016-09-04,314
2016-09-05,314
2016-09-06,314
2016-09-07,314
2016-09-08,314
2016-09-09,314
2016-09-10,314
2016-09-11,314
2016-09-12,314
2016-09-13,314
2016-09-14,314
2016-09-15,314
2016-09-16,314
2016-09-17,314
2016-09-18,314
2016-09-19,314
2016-09-20,314
2016-09-21,314
2016-09-22,314
2016-09-23,314
2016-09-24,314
2016-09-25,314
2016-09-26,314
2016-09-27,314
2016-09-28,314
2016-09-29,314
2016-09-30,314
2016-10-01,314
2016-10-02,314
2016-10-03,314
2016-10-04,314
2016-10-05,314
2016-10-06,314
2016-10-07,314
2016-10-08,314
2016-10-09,314
2016-10-10,314
2016-10-11,314
2016-10-12,314
2016-10-13,314
2016-10-14,314
2016-10-15,314
2016-10-16,314
2016-10-17,329
2016-10-18,329
2016-10-19,329
2016-10-20,329
2016-10-21,329
2016-10-22,329
2016-10-23,329
2016-10-24,329
2016-10-25,329
2016-10-26,329
2016-10-27,329
2016-10-28,329
2016-10-29,329
2016-10-30,329
2016-10-31,329
2016-11-01,329
2016-11-02,329
2016-11-03,329
2016-11-04,329
2016-11-05,329
2016-11-06,329
2016-11-07,329
2016-11-08,329
2016-11-09,329
2016-11-10,329
2016-11-11,329
2016-11-12,329
2016-11-13,329
2016-11-14,329
2016-11-15,329
2016-12-07,329
2016-12-08,329
2016-12-09,329
2016-12-10,345
2016-12-11,345
2016-12-12,345
2016-12-13,345
2016-12-14,345
2016-12-15,345
2016-12-16,345
2016-12-17,345
2016-12-18,345
2016-12-19,345
2016-12-20,345
2016-12-21,345
2016-12-22,345
2016-12-23,345
2016-12-24,345
2016-12-25,345
2016-12-26,345
2016-12-27,345
2016-12-28,345
2016-12-29,345
2016-12-30,345
2016-12-31,345
2017-01-01,345
2017-01-02,345
2017-01-03,345
2017-01-04,345
2017-01-05,345
2017-01-06,345
2017-01-07,345
2017-01-08,345
2017-01-09,345
2017-01-10,345
2017-01-11,345
2017-01-12,345
2017-01-13,345
2017-01-14,345
2017-01-15,345
2017-01-16,345
2017-01-17,345
2017-01-18,345
2017-01-19,345
2017-01-20,345
2017-01-21,345
2017-01-22,345
2017-01-23,345
2017-01-27,362
2017-01-28,362
2017-01-29,362
2017-01-30,362
2017-01-31,362
2017-02-01,362
2017-02-02,362
2017-02-03,362
2017-02-04,362
2017-02-05,362
2017-02-06,362
2017-02-07,362
2017-02-08,362
2017-02-09,362
2017-02-10,362
2017-02-11,362
2017-02-12,362
2017-02-13,362
2017-02-14,362
2017-02-15,362
2017-02-16,362
2017-02-18,362
2017-02-19,362
2017-02-20,362
2017-02-21,362
2017-02-22,362
2017-02-23,362
2017-02-24,362
2017-02-25,362
2017-02-26,362
2017-02-27,362
2017-02-28,362
2017-03-01,362
2017-03-02,362
2017-03-03,362
2017-03-04,362
2017-03-05,362
2017-03-06,362
2017-03-07,362
2017-03-08,362
2017-03-09,362
2017-03-10,374
2017-03-11,374
2017-03-12,374
2017-03-13,374
2017-03-14,374
2017-03-15,374
2017-03-16,374
2017-03-17,374
2017-03-18,374
2017-03-19,374
2017-03-20,374
2017-03-21,374
2017-03-22,374
2017-03-23,374
2017-03-24,374
2017-03-25,374
2017-03-26,374
2017-03-27,374
2017-03-28,374
2017-03-29,374
2017-03-30,374
2017-03-31,374
2017-04-01,374
2017-04-02,374
2017-04-03,374
2017-04-04,374
2017-04-05,374
2017-04-12,374
2017-04-13,374
2017-04-14,374
2017-04-15,374
2017-04-16,374
2017-04-17,393
2017-04-18,393
2017-04-19,393
2017-04-20,393
2017-04-21,393
2017-04-22,393
2017-04-23,393
2017-04-24,393
2017-04-25,393
2017-04-26,393
2017-04-27,393
2017-04-28,393
2017-04-29,393
2017-04-30,393
2017-05-01,393
2017-05-02,393
2017-05-03,393
2017-05-04,393
2017-05-05,393
2017-05-06,393
2017-05-07,393
2017-05-08,393
2017-05-09,393
2017-05-10,393
2017-05-11,393
2017-05-12,393
2017-05-13,393
2017-05-14,393
2017-05-15,393
2017-05-16,393
2017-05-17,393
2017-05-18,393
2017-05-19,393
2017-05-20,393
2017-05-21,393
2017-05-22,393
2017-05-23,393
2017-05-24,393
2017-05-25,393
2017-05-26,393
2017-05-27,393
2017-05-28,393
2017-05-29,393
2017-05-30,393
2017-05-31,405
2017-06-01,405
2017-06-02,405
2017-06-03,405
2017-06-04,405
2017-06-05,405
2017-06-06,405
2017-06-07,405
2017-06-08,405
2017-06-09,405
2017-06-10,405
2017-06-11,405
2017-06-12,405
2017-06-13,405
2017-06-14,405
2017-06-15,405
2017-06-16,405
2017-06-17,405
2017-06-18,405
2017-06-19,405
2017-06-20,405
2017-06-21,405
2017-06-22,405
2017-06-23,405
2017-06-24,405
2017-06-25,405
2017-06-26,405
2017-06-27,405
2017-06-28,405
2017-06-29,405
2017-06-30,405
2017-07-01,405
2017-07-02,405
2017-07-03,405
2017-07-04,405
2017-07-05,405
2017-07-06,405
2017-07-07,405
2017-07-08,405
2017-07-09,405
2017-07-13,405
2017-07-14,405
2017-07-15,405
2017-07-16,405
2017-07-17,405
2017-07-18,405
2017-07-19,405
2017-07-20,424
2017-07-21,424
2017-07-22,424
2017-07-23,424
2017-07-24,424
2017-07-25,424
2017-07-26,424
2017-07-27,424
2017-07-28,424
2017-07-29,424
2017-07-30,424
2017-07-31,424
2017-08-01,424
2017-08-02,424
2017-08-03,424
2017-08-04,424
2017-08-05,424
2017-08-06,424
2017-08-07,424
2017-08-08,424
2017-08-09,424
2017-08-10,424
2017-08-11,424
2017-08-12,424
2017-08-13,424
2017-08-14,424
2017-08-15,424
2017-08-16,424
2017-08-17,424
2017-08-18,424
2017-08-19,424
2017-08-20,424
2017-08-21,424
2017-08-22,424
2017-08-23,424
2017-08-24,424
2017-08-25,424
2017-08-26,424
2017-08-27,424
2017-08-28,424
2017-08-29,424
2017-08-30,424
2017-08-31,424
2017-09-01,424
2017-09-02,424
2017-09-03,424
2017-09-04,424
2017-09-05,424
2017-09-06,424
2017-09-07,424
2017-09-08,424
2017-09-09,443
2017-09-10,443
2017-09-11,443
2017-09-12,443
2017-09-13,443
2017-09-14,443
2017-09-15,443
2017-09-16,443
2017-09-17,443
2017-09-18,443
2017-09-19,443
2017-09-20,443
2017-09-22,443
2017-09-23,443
2017-09-24,443
2017-09-25,443
2017-09-26,443
2017-09-27,443
2017-09-28,443
2017-09-29,443
2017-09-30,443
2017-10-01,443
2017-10-02,443
2017-10-03,443
2017-10-04,443
2017-10-05,443
2017-10-06,443
2017-10-07,443
2017-10-08,443
2017-10-09,443
2017-10-10,443
2017-10-11,443
2017-10-12,443
2017-10-13,443
2017-10-14,443
2017-10-15,443
2017-10-16,443
2017-10-17,443
2017-10-18,443
2017-10-19,443
2017-10-20,443
2017-10-21,443
2017-10-22,443
2017-10-23,443
2017-10-24,443
2017-10-25,443
2017-10-26,443
2017-10-27,443
2017-10-28,443
2017-10-29,443
2017-10-30,443
2017-10-31,443
2017-11-01,443
2017-11-02,443
2017-11-03,443
2017-11-04,443
2017-11-05,443
2017-11-06,443
2017-11-07,443
2017-11-08,443
2017-11-09,465
2017-11-10,465
2017-11-11,465
2017-11-12,465
2017-11-13,465
2017-11-14,465
2017-11-15,465
2017-11-16,465
2017-11-17,465
2017-11-18,465
2017-11-19,465
2017-11-20,465
2017-11-21,465
2017-11-22,465
2017-11-23,465
2017-11-24,465
2017-11-25,465
2017-11-26,465
2017-11-27,465
2017-11-28,465
2017-11-29,465
2017-11-30,465
2017-12-01,465
2017-12-02,465
2017-12-03,465
2017-12-04,465
2017-12-05,465
2017-12-06,465
2017-12-07,465
2017-12-08,465
2017-12-09,465
2017-12-10,465
2017-12-11,465
2017-12-12,465
2017-12-13,465
2017-12-14,465
2017-12-15,465
2017-12-16,465
2017-12-17,465
2017-12-18,465
2017-12-19,465
2017-12-20,465
2017-12-21,465
2017-12-22,465
2017-12-23,465
2017-12-24,465
2017-12-25,465
2017-12-26,465
2017-12-27,465
2017-12-28,465
2017-12-29,465
2017-12-30,465
2017-12-31,465
2018-01-01,465
2018-01-02,465
2018-01-03,465
2018-01-04,465
2018-01-05,489
2018-01-06,489
2018-01-07,489
2018-01-08,489
2018-01-09,489
2018-01-10,489
2018-01-11,489
2018-01-12,489
2018-01-13,489
2018-01-14,489
2018-01-15,489
2018-01-16,489
2018-01-17,489
2018-01-18,489
2018-01-19,489
2018-01-20,489
2018-01-21,489
2018-01-22,489
2018-01-23,489
2018-01-24,489
2018-01-25,489
2018-01-26,489
2018-01-27,489
2018-01-28,513
2018-01-29,513
2018-01-30,513
2018-01-31,513
2018-02-01,513
2018-02-02,513
2018-02-03,513
2018-02-04,513
2018-02-05,513
2018-02-06,513
2018-02-07,513
2018-02-08,513
2018-02-09,513
2018-02-10,513
2018-02-11,513
2018-02-12,513
2018-02-13,513
2018-02-14,513
2018-02-15,513
2018-02-16,513
2018-02-17,513
2018-02-18,513
2018-02-19,513
2018-02-20,513
2018-02-21,513
2018-02-22,513
2018-02-23,513
2018-02-24,513
2018-02-25,538
2018-02-26,538
2018-02-27,538
2018-02-28,538
2018-03-01,538
2018-03-02,538
2018-03-03,538
2018-03-04,538
2018-03-05,538
2018-03-06,538
2018-03-07,538
2018-03-08,538
2018-03-09,538
2018-03-10,538
2018-03-11,538
2018-03-12,538
2018-03-13,538
2018-03-14,538
2018-03-15,538
2018-03-16,538
2018-03-17,538
2018-03-18,538
2018-03-20,538
2018-03-22,538
2018-03-23,555
2018-03-24,555
2018-03-25,555
2018-03-26,555
2018-03-27,555
2018-03-28,555
2018-03-29,555
2018-03-30,555
2018-03-31,555
2018-04-01,555
2018-04-02,555
2018-04-03,555
2018-04-04,555
2018-04-05,555
2018-04-06,555
2018-04-07,555
2018-04-08,555
2018-04-09,555
2018-04-10,555
2018-04-11,555
2018-04-12,555
2018-04-13,555
2018-04-14,555
2018-04-15,555
2018-04-16,555
2018-04-17,555
2018-04-18,555
2018-04-19,555
2018-04-20,555
2018-04-21,555
2018-04-22,555
2018-04-23,555
2018-04-24,555
2018-04-25,555
2018-04-26,555
2018-04-27,555
2018-04-28,555
2018-04-29,582
2018-04-30,582
2018-05-01,582
2018-05-02,582
2018-05-03,582
2018-05-04,582
2018-05-05,582
2018-05-06,582
2018-05-07,582
2018-05-08,582
2018-05-09,582
2018-05-10,582
2018-05-11,582
2018-05-12,582
2018-05-13,582
2018-05-14,582
2018-05-15,582
2018-05-16,582
2018-05-17,582
2018-05-18,582
2018-05-19,582
2018-05-20,582
2018-05-21,582
2018-05-22,582
2018-05-23,582
2018-05-24,582
2018-05-25,582
2018-05-26,582
2018-05-27,582
2018-05-28,611
2018-05-29,611
2018-05-30,611
2018-05-31,611
2018-06-01,611
2018-06-02,611
2018-06-03,611
2018-06-04,611
2018-06-05,611
2018-06-06,611
2018-06-07,611
2018-06-08,611
2018-06-09,611
2018-06-10,611
2018-06-11,611
2018-06-12,611
2018-06-13,611
2018-06-14,611
2018-06-15,611
2018-06-16,611
2018-06-17,611
2018-06-18,611
2018-06-19,611
2018-06-20,611
2018-06-21,611
2018-06-22,611
2018-06-23,611
2018-06-24,639
2018-06-25,639
2018-06-26,639
2018-06-27,639
2018-06-28,639
2018-06-29,639
2018-06-30,639
2018-07-01,639
2018-07-02,639
2018-07-03,639
2018-07-04,639
2018-07-05,639
2018-07-06,639
2018-07-07,639
2018-07-08,639
2018-07-09,639
2018-07-10,639
2018-07-11,639
2018-07-12,639
2018-07-13,639
2018-07-14,639
2018-07-15,639
2018-07-16,639
2018-07-17,639
2018-07-18,639
2018-07-19,639
2018-07-20,639
2018-07-21,639
2018-07-22,639
2018-07-23,639
2018-07-24,639
2018-07-25,639
2018-07-26,639
2018-07-27,639
2018-07-28,639
2018-07-29,639
2018-07-30,639
2018-07-31,639
2018-08-01,639
2018-08-02,639
2018-08-03,639
2018-08-04,652
2018-08-05,652
2018-08-06,652
2018-08-07,652
2018-08-08,652
2018-08-09,652
2018-08-10,652
2018-08-11,652
2018-08-12,652
2018-08-14,652
2018-08-16,652
2018-08-17,652
2018-08-18,652
2018-08-19,652
2018-08-20,652
2018-08-21,652
2018-08-22,652
2018-08-23,652
2018-08-24,685
2018-08-25,685
2018-08-26,685
2018-08-27,685
2018-08-28,685
2018-08-29,685
2018-08-30,685
2018-08-31,685
2018-09-01,685
2018-09-02,685
2018-09-03,685
2018-09-04,685
2018-09-05,685
2018-09-06,685
2018-09-07,685
2018-09-08,685
2018-09-09,685
2018-09-10,685
2018-09-11,685
2018-09-12,685
2018-09-13,685
2018-09-14,685
2018-09-15,706
2018-09-16,706
2018-09-17,706
2018-09-18,706
2018-09-19,706
2018-09-20,706
2018-09-21,706
2018-09-22,706
2018-09-23,706
2018-09-24,706
2018-09-25,706
2018-09-26,706
2018-09-27,706
2018-09-28,706
2018-09-29,706
2018-09-30,706
2018-10-01,706
2018-10-02,706
2018-10-03,706
2018-10-04,706
2018-10-05,715
2018-10-06,715
2018-10-07,715
2018-10-08,715
2018-10-09,715
2018-10-10,715
2018-10-11,715
2018-10-12,715
2018-10-13,715
2018-10-14,715
2018-10-15,715
2018-10-16,715
2018-10-17,715
2018-10-18,715
2018-10-19,715
2018-10-20,715
2018-10-21,715
2018-10-22,715
2018-10-23,715
2018-10-24,715
2018-10-25,715
2018-10-26,715
2018-10-27,715
2018-10-28,715
2018-10-29,715
2018-10-30,747
2018-10-31,747
2018-11-01,747
2018-11-03,747
2018-11-04,747
2018-11-05,747
2018-11-06,747
2018-11-07,747
2018-11-08,747
2018-11-09,747
2018-11-10,747
2018-11-11,747
2018-11-12,747
2018-11-13,747
2018-11-14,747
2018-11-15,747
2018-11-16,779
2018-11-17,779
2018-11-18,779
2018-11-19,779
2018-11-20,779
2018-11-21,779
2018-11-22,779
2018-11-23,779
2018-11-24,779
2018-11-25,779
2018-11-26,779
2018-11-27,779
2018-11-28,813
2018-11-29,813
2018-12-01,813
2018-12-02,813
2018-12-03,813
2018-12-04,813
2018-12-05,813
2018-12-07,813
2018-12-09,813
2018-12-10,813
2018-12-11,813
2018-12-12,847
2018-12-13,847
2018-12-14,847
2018-12-15,847
2018-12-16,847
2018-12-17,847
2018-12-18,847
2018-12-19,847
2018-12-20,847
2018-12-21,847
2018-12-22,847
2018-12-23,847
2018-12-24,847
2018-12-25,847
2018-12-26,847
2018-12-27,889
2018-12-28,889
2018-12-29,889
2018-12-30,889
2018-12-31,889
2019-01-01,889
2019-01-02,889
2019-01-03,889
2019-01-04,889
2019-01-05,889
2019-01-06,933
2019-01-08,933
2019-01-10,933
2019-01-11,933
2019-01-12,933
2019-01-13,933
2019-01-14,933
2019-01-15,933
2019-01-16,933
2019-01-17,980
2019-01-18,980
2019-01-19,980
2019-01-20,980
2019-01-21,980
2019-01-22,980
2019-01-23,980
2019-01-24,980
2019-01-25,980
2019-01-26,980
2019-01-27,980
2019-01-28,1028
2019-01-29,1028
2019-01-30,1028
2019-01-31,1028
2019-02-01,1028
2019-02-02,1028
2019-02-03,1028
2019-02-04,1028
2019-02-05,1028
2019-02-06,1028
2019-02-07,1028
2019-02-08,1028
2019-02-09,1077
2019-02-10,1077
2019-02-11,1077
2019-02-12,1077
2019-02-13,1077
2019-02-14,1077
2019-02-15,1077
2019-02-16,1077
2019-02-17,1077
2019-02-18,1077
2019-02-19,1077
2019-02-20,1077
2019-02-21,1077
2019-02-22,1077
2019-02-23,1117
2019-02-24,1117
2019-02-25,1117
2019-02-26,1117
2019-02-27,1117
2019-02-28,1117
2019-03-01,1117
2019-03-02,1117
2019-03-03,1117
2019-03-04,1117
2019-03-05,1117
2019-03-06,1117
2019-03-07,1117
2019-03-08,1117
2019-03-09,1117
2019-03-10,1117
2019-03-11,1117
2019-03-12,1117
2019-03-13,1168
2019-03-14,1168
2019-03-15,1168
2019-03-16,1168
2019-03-17,1168
2019-03-18,1168
2019-03-19,1168
2019-03-20,1168
2019-03-21,1168
2019-03-22,1168
2019-03-23,1168
2019-03-24,1168
2019-03-25,1168
2019-03-26,1168
2019-03-27,1168
2019-03-28,1168
2019-03-29,1168
2019-03-30,1168
2019-03-31,1168
2019-04-01,1204
2019-04-02,1204
2019-04-03,1204
2019-04-04,1204
2019-04-05,1204
2019-04-06,1204
2019-04-07,1204
2019-04-08,1204
2019-04-09,1204
2019-04-10,1204
2019-04-11,1204
2019-04-12,1204
2019-04-13,1204
2019-04-14,1204
2019-04-15,1204
2019-04-16,1204
2019-04-17,1204
2019-04-18,1204
2019-04-19,1204
2019-04-20,1256
2019-04-21,1256
2019-04-22,1256
2019-04-23,1256
2019-04-24,1256
2019-04-25,1256
2019-04-26,1256
2019-04-27,1256
2019-04-28,1256
2019-04-29,1256
2019-04-30,1256
2019-05-01,1256
2019-05-02,1256
2019-05-03,1256
2019-05-04,1256
2019-05-05,1256
2019-05-06,1256
2019-05-07,1256
2019-05-08,1256
2019-05-09,1256
2019-05-10,1256
2019-05-11,1277
2019-05-12,1277
2019-05-13,1277
2019-05-14,1277
2019-05-15,1277
2019-05-16,1277
2019-05-17,1277
2019-05-18,1277
2019-05-19,1277
2019-05-20,1277
2019-05-21,1277
2019-05-22,1277
2019-05-23,1277
2019-05-24,1277
2019-05-25,1277
2019-05-26,1277
2019-05-27,1277
2019-05-28,1340
2019-05-29,1340
2019-05-30,1340
2019-05-31,1340
2019-06-01,1340
2019-06-02,1340
2019-06-03,1340
2019-06-04,1340
2019-06-05,1340
2019-06-06,1340
2019-06-07,1340
2019-06-08,1340
2019-06-09,1340
2019-06-10,1340
2019-06-11,1340
2019-06-12,1340
2019-06-13,1340
2019-06-14,1340
2019-06-15,1340
2019-06-16,1340
2019-06-17,1340
2019-06-18,1340
2019-06-19,1404
2019-06-20,1404
2019-06-21,1404
2019-06-22,1404
2019-06-23,1404
2019-06-24,1404
2019-06-25,1404
2019-06-26,1404
2019-06-27,1404
2019-06-28,1404
2019-06-29,1404
2019-06-30,1404
2019-07-01,1404
2019-07-02,1404
2019-07-03,1404
2019-07-04,1404
2019-07-05,1404
2019-07-06,1404
2019-07-07,1404
2019-07-08,1447
2019-07-09,1447
2019-07-10,1447
2019-07-11,1447
2019-07-12,1447
2019-07-13,1447
2019-07-14,1447
2019-07-15,1447
2019-07-16,1447
2019-07-17,1447
2019-07-18,1447
2019-07-19,1447
2019-07-20,1447
2019-07-21,1447
2019-07-22,1447
2019-07-23,1447
2019-07-24,1447
2019-07-25,1447
2019-07-26,1447
