date_obj,Blamish%20myre%20shell%20(pointed) price
2015-07-05,6717
2015-07-06,6717
2015-07-07,6717
2015-07-08,6717
2015-07-09,6717
2015-07-10,6717
2015-07-11,6717
2015-07-12,6717
2015-07-13,6400
2015-07-14,6400
2015-07-15,6400
2015-07-16,6400
2015-07-17,6400
2015-07-18,6400
2015-07-19,6400
2015-07-20,6400
2015-07-21,6400
2015-07-22,6400
2015-07-23,6400
2015-07-24,6400
2015-07-25,6400
2015-07-26,6400
2015-07-27,6400
2015-07-28,6400
2015-07-29,6400
2015-07-30,6400
2015-07-31,6400
2015-08-01,6400
2015-08-02,6400
2015-08-03,6400
2015-08-04,6400
2015-08-05,6400
2015-08-06,6400
2015-08-07,6400
2015-08-08,6400
2015-08-09,6400
2015-08-10,6400
2015-08-11,6400
2015-08-12,6400
2015-08-13,6400
2015-08-14,6400
2015-08-15,6400
2015-08-16,6400
2015-08-17,6400
2015-08-18,6400
2015-08-19,6400
2015-08-20,6400
2015-08-21,6400
2015-08-22,6095
2015-08-23,6095
2015-08-24,6095
2015-08-25,6095
2015-08-26,6095
2015-08-27,6095
2015-08-28,6095
2015-08-29,6095
2015-08-30,6095
2015-08-31,6095
2015-09-01,6095
2015-09-02,6095
2015-09-03,6095
2015-09-04,6095
2015-09-05,6095
2015-09-06,6095
2015-09-07,6095
2015-09-08,6095
2015-09-09,6095
2015-09-10,6095
2015-09-11,6095
2015-09-12,6095
2015-09-13,6095
2015-09-14,6095
2015-09-15,6095
2015-09-16,6095
2015-09-17,6095
2015-09-18,6095
2015-09-19,6095
2015-09-20,6095
2015-09-21,6095
2015-09-22,6095
2015-09-23,6095
2015-09-24,6095
2015-09-25,6095
2015-09-27,6095
2015-09-28,6095
2015-09-29,6095
2015-09-30,6095
2015-10-05,6095
2015-10-06,6095
2015-10-07,6095
2015-10-08,6095
2015-10-09,6095
2015-10-10,5865
2015-10-11,5865
2015-10-12,5865
2015-10-13,5865
2015-10-14,5865
2015-10-15,5865
2015-10-16,5865
2015-10-17,5865
2015-10-18,5865
2015-10-19,5865
2015-10-20,5865
2015-10-22,5865
2015-10-23,5865
2015-10-24,5865
2015-10-25,5865
2015-10-26,5865
2015-10-27,5865
2015-10-29,5865
2015-10-30,5865
2015-10-31,5865
2015-11-01,5865
2015-11-02,5865
2015-11-03,5865
2015-11-04,5865
2015-11-05,5865
2015-11-06,5865
2015-11-07,5865
2015-11-08,5865
2015-11-09,5865
2015-11-10,5865
2015-11-11,5865
2015-11-12,5865
2015-11-13,5865
2015-11-14,5865
2015-11-15,5865
2015-11-16,5865
2015-11-17,5865
2015-11-18,5865
2015-11-19,5865
2015-11-20,5865
2015-11-21,5865
2015-11-22,5865
2015-11-23,5865
2015-11-24,5865
2015-11-25,5865
2015-11-26,5865
2015-11-27,5865
2015-11-28,5865
2015-11-29,5865
2015-11-30,5865
2015-12-01,5865
2015-12-02,5865
2015-12-03,5597
2015-12-04,5597
2015-12-05,5597
2015-12-06,5597
2015-12-07,5597
2015-12-08,5597
2015-12-09,5597
2015-12-10,5597
2015-12-11,5597
2015-12-12,5597
2015-12-13,5597
2015-12-14,5597
2015-12-15,5597
2015-12-16,5597
2015-12-17,5597
2015-12-18,5597
2015-12-19,5597
2015-12-20,5597
2015-12-21,5597
2015-12-22,5597
2015-12-23,5597
2015-12-24,5597
2015-12-25,5597
2015-12-26,5597
2015-12-27,5597
2015-12-28,5597
2015-12-29,5597
2015-12-30,5597
2015-12-31,5597
2016-01-01,5597
2016-01-02,5597
2016-01-03,5597
2016-01-04,5597
2016-01-05,5597
2016-01-06,5597
2016-01-07,5597
2016-01-08,5597
2016-01-09,5597
2016-01-10,5597
2016-01-11,5597
2016-01-12,5597
2016-01-13,5597
2016-01-14,5597
2016-01-15,5335
2016-01-16,5335
2016-01-17,5335
2016-01-18,5335
2016-01-19,5335
2016-01-20,5335
2016-01-21,5335
2016-01-22,5335
2016-01-23,5335
2016-01-24,5335
2016-01-25,5335
2016-01-26,5335
2016-01-27,5335
2016-01-28,5335
2016-01-29,5335
2016-01-30,5335
2016-01-31,5335
2016-02-01,5335
2016-02-02,5335
2016-02-03,5335
2016-02-04,5335
2016-02-05,5335
2016-02-06,5335
2016-02-07,5335
2016-02-08,5335
2016-02-09,5335
2016-02-10,5335
2016-02-11,5335
2016-02-12,5335
2016-02-13,5335
2016-02-14,5335
2016-02-15,5335
2016-02-16,5335
2016-02-17,5335
2016-02-18,5335
2016-02-19,5335
2016-02-20,5335
2016-02-21,5100
2016-02-22,5100
2016-02-23,5100
2016-02-24,5100
2016-02-25,5100
2016-02-26,5100
2016-02-27,5100
2016-02-28,5100
2016-02-29,5100
2016-03-01,5100
2016-03-02,5100
2016-03-03,5100
2016-03-04,5100
2016-03-05,5100
2016-03-06,5100
2016-03-07,5100
2016-03-08,5100
2016-03-09,5100
2016-03-10,5100
2016-03-11,5100
2016-03-12,5100
2016-03-13,5100
2016-03-14,5100
2016-03-15,5100
2016-03-16,5100
2016-03-17,5100
2016-03-18,5100
2016-03-19,5100
2016-03-20,5100
2016-03-21,5100
2016-03-22,5100
2016-03-23,5100
2016-03-24,5100
2016-03-25,5100
2016-03-26,5100
2016-03-27,5100
2016-03-28,5100
2016-03-29,5100
2016-03-30,5100
2016-03-31,4853
2016-04-01,4853
2016-04-02,4853
2016-04-03,4853
2016-04-04,4853
2016-04-05,4853
2016-04-06,4853
2016-04-07,4853
2016-04-08,4853
2016-04-09,4853
2016-04-10,4853
2016-04-11,4853
2016-04-12,4853
2016-04-13,4853
2016-04-14,4853
2016-04-15,4853
2016-04-16,4853
2016-04-17,4853
2016-04-18,4853
2016-04-19,4853
2016-04-20,4853
2016-04-21,4853
2016-04-22,4853
2016-04-23,4853
2016-04-24,4853
2016-04-25,4853
2016-04-26,4853
2016-04-27,4853
2016-04-28,4853
2016-04-29,4853
2016-04-30,4853
2016-05-01,4853
2016-05-02,4853
2016-05-03,4853
2016-05-04,4853
2016-05-05,4635
2016-05-06,4635
2016-05-07,4635
2016-05-08,4635
2016-05-09,4635
2016-05-10,4635
2016-05-11,4635
2016-05-12,4635
2016-05-13,4635
2016-05-14,4635
2016-05-15,4635
2016-05-16,4635
2016-05-17,4635
2016-05-18,4635
2016-05-19,4635
2016-05-22,4635
2016-05-23,4635
2016-05-24,4635
2016-05-25,4635
2016-05-26,4635
2016-05-27,4635
2016-05-28,4635
2016-05-29,4635
2016-05-30,4635
2016-05-31,4635
2016-06-01,4635
2016-06-02,4635
2016-06-03,4635
2016-06-04,4635
2016-06-05,4635
2016-06-06,4635
2016-06-07,4635
2016-06-08,4416
2016-06-09,4416
2016-06-10,4416
2016-06-11,4416
2016-06-12,4416
2016-06-13,4416
2016-06-14,4416
2016-06-15,4416
2016-06-16,4416
2016-06-17,4416
2016-06-18,4416
2016-06-19,4416
2016-06-20,4416
2016-06-21,4416
2016-06-22,4416
2016-06-23,4416
2016-06-24,4416
2016-06-25,4416
2016-06-26,4416
2016-06-27,4416
2016-06-28,4416
2016-06-29,4416
2016-06-30,4416
2016-07-01,4416
2016-07-02,4416
2016-07-03,4416
2016-07-04,4416
2016-07-05,4416
2016-07-06,4416
2016-07-07,4416
2016-07-08,4416
2016-07-09,4416
2016-07-10,4416
2016-07-11,4416
2016-07-12,4416
2016-07-13,4416
2016-07-14,4416
2016-07-15,4220
2016-07-16,4220
2016-07-17,4220
2016-07-18,4220
2016-07-23,4220
2016-07-24,4220
2016-07-25,4220
2016-07-26,4220
2016-07-27,4220
2016-07-28,4220
2016-07-29,4220
2016-07-30,4220
2016-07-31,4220
2016-08-01,4220
2016-08-02,4220
2016-08-03,4220
2016-08-04,4220
2016-08-05,4220
2016-08-06,4220
2016-08-07,4220
2016-08-08,4220
2016-08-09,4220
2016-08-10,4220
2016-08-11,4220
2016-08-12,4220
2016-08-13,4220
2016-08-14,4220
2016-08-15,4220
2016-08-16,4220
2016-08-17,4220
2016-08-18,4220
2016-08-19,4220
2016-08-20,4220
2016-08-21,4220
2016-08-22,4027
2016-08-23,4027
2016-08-24,4027
2016-08-25,4027
2016-08-26,4027
2016-08-28,4027
2016-08-31,4027
2016-09-01,4027
2016-09-02,4027
2016-09-03,4027
2016-09-04,4027
2016-09-05,4027
2016-09-06,4027
2016-09-07,4027
2016-09-08,4027
2016-09-09,4027
2016-09-10,4027
2016-09-11,4027
2016-09-12,4027
2016-09-13,4027
2016-09-14,4027
2016-09-15,4027
2016-09-16,4027
2016-09-17,4027
2016-09-18,4027
2016-09-19,4027
2016-09-20,4027
2016-09-21,4027
2016-09-22,4027
2016-09-23,4027
2016-09-24,4027
2016-09-25,4027
2016-09-26,4027
2016-09-27,4027
2016-09-28,4027
2016-09-29,4027
2016-09-30,4027
2016-10-01,4027
2016-10-02,4027
2016-10-03,4027
2016-10-04,4027
2016-10-05,4027
2016-10-06,4027
2016-10-07,4027
2016-10-08,4027
2016-10-09,4027
2016-10-10,4027
2016-10-11,4027
2016-10-12,4027
2016-10-13,4027
2016-10-14,4027
2016-10-15,4027
2016-10-16,4027
2016-10-17,3837
2016-10-18,3837
2016-10-19,3837
2016-10-20,3837
2016-10-21,3837
2016-10-22,3837
2016-10-23,3837
2016-10-24,3837
2016-10-25,3837
2016-10-26,3837
2016-10-27,3837
2016-10-28,3837
2016-10-29,3837
2016-10-30,3837
2016-10-31,3837
2016-11-01,3837
2016-11-02,3837
2016-11-03,3837
2016-11-04,3837
2016-11-05,3837
2016-11-06,3837
2016-11-07,3837
2016-11-08,3837
2016-11-09,3837
2016-11-10,3837
2016-11-11,3837
2016-11-12,3837
2016-11-13,3837
2016-11-14,3837
2016-11-15,3837
2016-12-07,3662
2016-12-08,3662
2016-12-09,3662
2016-12-10,3662
2016-12-11,3662
2016-12-12,3662
2016-12-13,3662
2016-12-14,3662
2016-12-15,3662
2016-12-16,3662
2016-12-17,3662
2016-12-18,3662
2016-12-19,3662
2016-12-20,3662
2016-12-21,3662
2016-12-22,3662
2016-12-23,3662
2016-12-24,3662
2016-12-25,3662
2016-12-26,3662
2016-12-27,3662
2016-12-28,3662
2016-12-29,3662
2016-12-30,3662
2016-12-31,3662
2017-01-01,3662
2017-01-02,3662
2017-01-03,3662
2017-01-04,3662
2017-01-05,3662
2017-01-06,3662
2017-01-07,3662
2017-01-08,3662
2017-01-09,3488
2017-01-10,3488
2017-01-11,3488
2017-01-12,3488
2017-01-13,3488
2017-01-14,3488
2017-01-15,3488
2017-01-16,3488
2017-01-17,3488
2017-01-18,3488
2017-01-19,3488
2017-01-20,3488
2017-01-21,3488
2017-01-22,3488
2017-01-23,3488
2017-01-27,3488
2017-01-28,3488
2017-01-29,3488
2017-01-30,3488
2017-01-31,3488
2017-02-01,3488
2017-02-02,3488
2017-02-03,3488
2017-02-04,3488
2017-02-05,3488
2017-02-06,3488
2017-02-07,3488
2017-02-08,3488
2017-02-09,3488
2017-02-10,3488
2017-02-11,3324
2017-02-12,3324
2017-02-13,3324
2017-02-14,3324
2017-02-15,3324
2017-02-16,3324
2017-02-18,3324
2017-02-19,3324
2017-02-20,3324
2017-02-21,3324
2017-02-22,3324
2017-02-23,3324
2017-02-24,3324
2017-02-25,3324
2017-02-26,3324
2017-02-27,3324
2017-02-28,3324
2017-03-01,3324
2017-03-02,3324
2017-03-03,3324
2017-03-04,3324
2017-03-05,3324
2017-03-06,3324
2017-03-07,3324
2017-03-08,3324
2017-03-09,3324
2017-03-10,3324
2017-03-11,3324
2017-03-12,3324
2017-03-13,3324
2017-03-14,3324
2017-03-15,3324
2017-03-16,3324
2017-03-17,3324
2017-03-18,3324
2017-03-19,3324
2017-03-20,3324
2017-03-21,3163
2017-03-22,3163
2017-03-23,3163
2017-03-24,3163
2017-03-25,3163
2017-03-26,3163
2017-03-27,3163
2017-03-28,3163
2017-03-29,3163
2017-03-30,3163
2017-03-31,3163
2017-04-01,3163
2017-04-02,3163
2017-04-03,3163
2017-04-04,3163
2017-04-12,3163
2017-04-13,3163
2017-04-14,3163
2017-04-15,3163
2017-04-16,3163
2017-04-17,3163
2017-04-18,3163
2017-04-19,3163
2017-04-20,3163
2017-04-21,3163
2017-04-22,3163
2017-04-23,3163
2017-04-24,3163
2017-04-25,3163
2017-04-26,3018
2017-04-27,3018
2017-04-28,3018
2017-04-29,3018
2017-04-30,3018
2017-05-01,3018
2017-05-02,3018
2017-05-03,3018
2017-05-04,3018
2017-05-05,3018
2017-05-06,3018
2017-05-07,3018
2017-05-08,3018
2017-05-09,3018
2017-05-10,3018
2017-05-11,3018
2017-05-12,3018
2017-05-13,3018
2017-05-14,3018
2017-05-15,3018
2017-05-16,3018
2017-05-17,3018
2017-05-18,3018
2017-05-19,3018
2017-05-20,2881
2017-05-21,2881
2017-05-22,2881
2017-05-23,2881
2017-05-24,2881
2017-05-25,2881
2017-05-26,2881
2017-05-27,2881
2017-05-28,2881
2017-05-29,2881
2017-05-30,2881
2017-05-31,2881
2017-06-01,2881
2017-06-02,2881
2017-06-03,2881
2017-06-04,2881
2017-06-05,2881
2017-06-06,2881
2017-06-07,2881
2017-06-08,2881
2017-06-09,2744
2017-06-10,2744
2017-06-11,2744
2017-06-12,2744
2017-06-13,2744
2017-06-14,2744
2017-06-15,2744
2017-06-16,2744
2017-06-17,2744
2017-06-18,2744
2017-06-19,2744
2017-06-20,2744
2017-06-21,2744
2017-06-22,2744
2017-06-23,2744
2017-06-24,2744
2017-06-25,2744
2017-06-26,2744
2017-06-27,2744
2017-06-28,2744
2017-06-29,2744
2017-06-30,2744
2017-07-01,2744
2017-07-02,2744
2017-07-03,2744
2017-07-04,2744
2017-07-05,2744
2017-07-06,2744
2017-07-07,2744
2017-07-08,2744
2017-07-13,2612
2017-07-14,2612
2017-07-15,2612
2017-07-16,2612
2017-07-17,2612
2017-07-18,2612
2017-07-19,2612
2017-07-20,2612
2017-07-21,2612
2017-07-22,2612
2017-07-23,2612
2017-07-24,2612
2017-07-25,2612
2017-07-26,2612
2017-07-27,2612
2017-07-28,2612
2017-07-29,2612
2017-07-30,2612
2017-07-31,2612
2017-08-01,2612
2017-08-02,2612
2017-08-03,2612
2017-08-04,2612
2017-08-05,2612
2017-08-06,2612
2017-08-09,2612
2017-08-10,2490
2017-08-11,2490
2017-08-12,2490
2017-08-13,2490
2017-08-14,2490
2017-08-15,2490
2017-08-16,2490
2017-08-17,2490
2017-08-18,2490
2017-08-19,2490
2017-08-20,2490
2017-08-21,2490
2017-08-22,2490
2017-08-23,2490
2017-08-24,2490
2017-08-25,2490
2017-08-26,2490
2017-08-27,2490
2017-08-28,2490
2017-08-29,2490
2017-08-30,2490
2017-08-31,2490
2017-09-01,2490
2017-09-02,2490
2017-09-03,2490
2017-09-04,2490
2017-09-05,2490
2017-09-06,2375
2017-09-07,2375
2017-09-08,2375
2017-09-09,2375
2017-09-10,2375
2017-09-11,2375
2017-09-12,2375
2017-09-13,2375
2017-09-14,2375
2017-09-15,2375
2017-09-16,2375
2017-09-17,2375
2017-09-18,2375
2017-09-19,2375
2017-09-20,2375
2017-09-22,2375
2017-09-23,2375
2017-09-24,2375
2017-09-25,2375
2017-09-26,2375
2017-09-27,2375
2017-09-28,2375
2017-09-29,2375
2017-09-30,2375
2017-10-01,2273
2017-10-02,2273
2017-10-03,2273
2017-10-04,2273
2017-10-05,2273
2017-10-06,2273
2017-10-07,2273
2017-10-08,2273
2017-10-09,2273
2017-10-10,2273
2017-10-11,2273
2017-10-12,2273
2017-10-13,2273
2017-10-14,2273
2017-10-15,2273
2017-10-16,2273
2017-10-17,2273
2017-10-18,2273
2017-10-19,2273
2017-10-20,2273
2017-10-21,2273
2017-10-22,2273
2017-10-23,2273
2017-10-24,2273
2017-10-25,2273
2017-10-26,2273
2017-10-27,2273
2017-10-28,2273
2017-10-29,2273
2017-10-30,2164
2017-10-31,2164
2017-11-01,2164
2017-11-02,2164
2017-11-03,2164
2017-11-04,2164
2017-11-05,2164
2017-11-06,2164
2017-11-07,2164
2017-11-08,2164
2017-11-09,2164
2017-11-10,2164
2017-11-11,2164
2017-11-12,2164
2017-11-13,2164
2017-11-14,2164
2017-11-15,2164
2017-11-16,2164
2017-11-17,2164
2017-11-18,2164
2017-11-19,2164
2017-11-20,2164
2017-11-21,2164
2017-11-22,2164
2017-11-23,2164
2017-11-24,2164
2017-11-25,2164
2017-11-26,2164
2017-11-27,2164
2017-11-28,2164
2017-11-29,2064
2017-11-30,2064
2017-12-01,2064
2017-12-02,2064
2017-12-03,2064
2017-12-04,2064
2017-12-05,2064
2017-12-06,2064
2017-12-07,2064
2017-12-08,2064
2017-12-09,2064
2017-12-10,2064
2017-12-11,2064
2017-12-12,2064
2017-12-13,2064
2017-12-14,2064
2017-12-15,2064
2017-12-16,2064
2017-12-17,2064
2017-12-18,2064
2017-12-19,2064
2017-12-20,2064
2017-12-21,2064
2017-12-22,2064
2017-12-23,2064
2017-12-24,2064
2017-12-25,2064
2017-12-26,2064
2017-12-27,2064
2017-12-28,2064
2017-12-29,1967
2017-12-30,1967
2017-12-31,1967
2018-01-01,1967
2018-01-02,1967
2018-01-03,1967
2018-01-04,1967
2018-01-05,1967
2018-01-06,1967
2018-01-07,1967
2018-01-08,1967
2018-01-09,1967
2018-01-10,1967
2018-01-11,1967
2018-01-12,1967
2018-01-13,1967
2018-01-14,1967
2018-01-15,1967
2018-01-16,1967
2018-01-17,1967
2018-01-18,1967
2018-01-19,1967
2018-01-20,1877
2018-01-21,1877
2018-01-22,1877
2018-01-23,1877
2018-01-24,1877
2018-01-25,1877
2018-01-26,1877
2018-01-27,1877
2018-01-28,1877
2018-01-29,1877
2018-01-30,1877
2018-01-31,1877
2018-02-01,1877
2018-02-02,1877
2018-02-03,1877
2018-02-04,1796
2018-02-05,1796
2018-02-06,1796
2018-02-07,1796
2018-02-08,1796
2018-02-09,1796
2018-02-10,1796
2018-02-11,1796
2018-02-12,1796
2018-02-13,1796
2018-02-14,1796
2018-02-15,1796
2018-02-16,1796
2018-02-17,1796
2018-02-18,1715
2018-02-19,1715
2018-02-20,1715
2018-02-21,1715
2018-02-22,1715
2018-02-23,1715
2018-02-24,1715
2018-02-25,1715
2018-02-26,1715
2018-02-27,1715
2018-02-28,1715
2018-03-01,1715
2018-03-02,1715
2018-03-03,1715
2018-03-04,1715
2018-03-05,1715
2018-03-06,1643
2018-03-07,1643
2018-03-08,1643
2018-03-09,1643
2018-03-10,1643
2018-03-11,1643
2018-03-12,1643
2018-03-13,1643
2018-03-14,1643
2018-03-15,1643
2018-03-16,1643
2018-03-17,1643
2018-03-18,1643
2018-03-20,1643
2018-03-21,1577
2018-03-22,1577
2018-03-23,1577
2018-03-24,1577
2018-03-25,1577
2018-03-26,1577
2018-03-27,1577
2018-03-28,1577
2018-03-29,1577
2018-03-30,1577
2018-03-31,1577
2018-04-01,1577
2018-04-02,1577
2018-04-03,1577
2018-04-04,1577
2018-04-05,1577
2018-04-06,1525
2018-04-07,1525
2018-04-08,1525
2018-04-09,1525
2018-04-10,1525
2018-04-11,1525
2018-04-12,1525
2018-04-13,1525
2018-04-14,1525
2018-04-15,1525
2018-04-16,1525
2018-04-17,1525
2018-04-18,1525
2018-04-19,1525
2018-04-20,1525
2018-04-21,1525
2018-04-22,1525
2018-04-23,1525
2018-04-24,1525
2018-04-25,1525
2018-04-26,1458
2018-04-27,1458
2018-04-28,1458
2018-04-29,1458
2018-04-30,1458
2018-05-01,1458
2018-05-02,1458
2018-05-03,1458
2018-05-04,1458
2018-05-05,1458
2018-05-06,1458
2018-05-07,1458
2018-05-08,1458
2018-05-09,1458
2018-05-10,1458
2018-05-11,1458
2018-05-12,1389
2018-05-13,1389
2018-05-14,1389
2018-05-15,1389
2018-05-16,1389
2018-05-17,1389
2018-05-18,1389
2018-05-19,1389
2018-05-20,1389
2018-05-21,1389
2018-05-22,1389
2018-05-23,1389
2018-05-24,1389
2018-05-25,1389
2018-05-26,1327
2018-05-27,1327
2018-05-28,1327
2018-05-29,1327
2018-05-30,1327
2018-05-31,1327
2018-06-01,1327
2018-06-02,1327
2018-06-03,1327
2018-06-04,1327
2018-06-05,1299
2018-06-06,1299
2018-06-07,1299
2018-06-08,1299
2018-06-09,1299
2018-06-10,1299
2018-06-11,1299
2018-06-12,1299
2018-06-13,1299
2018-06-14,1299
2018-06-15,1299
2018-06-16,1299
2018-06-17,1275
2018-06-18,1275
2018-06-19,1275
2018-06-20,1275
2018-06-21,1275
2018-06-22,1275
2018-06-23,1275
2018-06-24,1275
2018-06-25,1275
2018-06-26,1275
2018-06-27,1275
2018-06-28,1275
2018-06-29,1275
2018-06-30,1275
2018-07-01,1275
2018-07-02,1230
2018-07-03,1230
2018-07-04,1230
2018-07-05,1230
2018-07-06,1230
2018-07-07,1230
2018-07-08,1230
2018-07-09,1230
2018-07-10,1230
2018-07-11,1230
2018-07-12,1230
2018-07-13,1230
2018-07-14,1230
2018-07-15,1230
2018-07-16,1230
2018-07-17,1230
2018-07-18,1230
2018-07-19,1230
2018-07-20,1230
2018-07-21,1230
2018-07-22,1230
2018-07-23,1175
2018-07-24,1175
2018-07-25,1175
2018-07-26,1175
2018-07-27,1175
2018-07-28,1175
2018-07-29,1175
2018-07-30,1175
2018-07-31,1175
2018-08-01,1175
2018-08-02,1128
2018-08-03,1128
2018-08-04,1128
2018-08-05,1128
2018-08-06,1128
2018-08-07,1128
2018-08-08,1128
2018-08-09,1128
2018-08-10,1128
2018-08-11,1128
2018-08-12,1128
2018-08-14,1076
2018-08-16,1076
2018-08-17,1076
2018-08-18,1076
2018-08-19,1076
2018-08-20,1076
2018-08-21,1076
2018-08-22,1076
2018-08-23,1076
2018-08-24,1027
2018-08-25,1027
2018-08-26,1027
2018-08-27,1027
2018-08-28,1027
2018-08-29,1027
2018-08-30,1027
2018-08-31,1027
2018-09-01,989
2018-09-02,989
2018-09-03,989
2018-09-04,989
2018-09-05,989
2018-09-06,989
2018-09-07,989
2018-09-08,989
2018-09-09,989
2018-09-10,989
2018-09-11,989
2018-09-12,989
2018-09-13,989
2018-09-14,989
2018-09-15,945
2018-09-16,945
2018-09-17,945
2018-09-18,945
2018-09-19,945
2018-09-20,945
2018-09-21,945
2018-09-22,945
2018-09-23,945
2018-09-24,945
2018-09-25,945
2018-09-26,900
2018-09-27,900
2018-09-28,900
2018-09-29,900
2018-09-30,900
2018-10-02,900
2018-10-03,900
2018-10-04,900
2018-10-05,900
2018-10-06,866
2018-10-07,866
2018-10-08,866
2018-10-09,866
2018-10-10,866
2018-10-11,866
2018-10-12,866
2018-10-13,866
2018-10-14,866
2018-10-15,866
2018-10-16,866
2018-10-17,825
2018-10-18,825
2018-10-19,825
2018-10-20,825
2018-10-21,825
2018-10-22,825
2018-10-23,825
2018-10-24,825
2018-10-25,825
2018-10-26,825
2018-10-27,825
2018-10-28,825
2018-10-29,825
2018-10-30,825
2018-10-31,789
2018-11-01,789
2018-11-03,789
2018-11-04,789
2018-11-05,789
2018-11-06,789
2018-11-07,789
2018-11-08,789
2018-11-09,752
2018-11-10,752
2018-11-11,752
2018-11-12,752
2018-11-13,752
2018-11-15,752
2018-11-16,752
2018-11-17,729
2018-11-18,729
2018-11-19,729
2018-11-20,729
2018-11-21,729
2018-11-22,729
2018-11-23,696
2018-11-24,696
2018-11-25,696
2018-11-26,696
2018-11-27,696
2018-11-28,666
2018-11-29,666
2018-12-01,666
2018-12-02,666
2018-12-03,666
2018-12-04,639
2018-12-05,639
2018-12-07,639
2018-12-09,639
2018-12-10,639
2018-12-11,619
2018-12-12,619
2018-12-13,619
2018-12-14,619
2018-12-15,619
2018-12-16,619
2018-12-17,619
2018-12-18,593
2018-12-19,593
2018-12-20,593
2018-12-21,593
2018-12-22,593
2018-12-23,593
2018-12-24,593
2018-12-25,578
2018-12-26,578
2018-12-27,578
2018-12-28,578
2018-12-29,578
2018-12-30,578
2018-12-31,555
2019-01-01,555
2019-01-02,555
2019-01-03,555
2019-01-04,555
2019-01-05,555
2019-01-06,531
2019-01-08,531
2019-01-10,531
2019-01-11,531
2019-01-12,510
2019-01-13,510
2019-01-14,510
2019-01-15,510
2019-01-16,510
2019-01-17,510
2019-01-18,510
2019-01-19,489
2019-01-20,489
2019-01-21,489
2019-01-22,489
2019-01-23,489
2019-01-24,489
2019-01-25,470
2019-01-26,470
2019-01-27,470
2019-01-28,470
2019-01-29,470
2019-01-30,470
2019-01-31,451
2019-02-01,451
2019-02-02,451
2019-02-03,451
2019-02-04,451
2019-02-05,451
2019-02-06,451
2019-02-07,434
2019-02-08,434
2019-02-09,434
2019-02-10,434
2019-02-11,434
2019-02-12,434
2019-02-13,434
2019-02-14,434
2019-02-15,419
2019-02-16,419
2019-02-17,419
2019-02-18,419
2019-02-19,419
2019-02-20,419
2019-02-21,419
2019-02-22,419
2019-02-23,419
2019-02-24,402
2019-02-25,402
2019-02-26,402
2019-02-27,402
2019-02-28,402
2019-03-01,402
2019-03-02,402
2019-03-03,402
2019-03-04,402
2019-03-05,402
2019-03-06,402
2019-03-07,402
2019-03-08,384
2019-03-09,384
2019-03-10,384
2019-03-11,384
2019-03-12,384
2019-03-13,384
2019-03-14,384
2019-03-15,384
2019-03-16,372
2019-03-17,372
2019-03-18,372
2019-03-19,372
2019-03-20,372
2019-03-21,372
2019-03-22,372
2019-03-23,372
2019-03-24,372
2019-03-25,356
2019-03-26,356
2019-03-27,356
2019-03-28,356
2019-03-29,356
2019-03-30,356
2019-03-31,356
2019-04-01,356
2019-04-02,356
2019-04-03,356
2019-04-04,356
2019-04-05,343
2019-04-06,343
2019-04-07,343
2019-04-08,343
2019-04-09,343
2019-04-10,343
2019-04-11,343
2019-04-12,343
2019-04-13,343
2019-04-14,328
2019-04-15,328
