date_obj,Steel%20chainbody price
2016-03-06,283
2016-03-07,283
2016-03-08,290
2016-03-09,290
2016-03-10,290
2016-03-11,295
2016-03-12,295
2016-03-13,295
2016-03-14,295
2016-03-15,295
2016-03-16,295
2016-03-17,291
2016-03-18,291
2016-03-19,291
2016-03-20,282
2016-03-21,282
2016-03-22,282
2016-03-23,287
2016-03-24,287
2016-03-25,287
2016-03-26,286
2016-03-27,286
2016-03-28,286
2016-03-29,287
2016-03-30,287
2016-03-31,287
2016-04-01,287
2016-04-02,290
2016-04-03,290
2016-04-04,290
2016-04-05,292
2016-04-06,292
2016-04-07,292
2016-04-08,284
2016-04-09,284
2016-04-10,278
2016-04-11,278
2016-04-12,278
2016-04-13,278
2016-04-14,286
2016-04-15,286
2016-04-16,286
2016-04-17,290
2016-04-18,290
2016-04-19,295
2016-04-20,295
2016-04-21,295
2016-04-22,295
2016-04-23,298
2016-04-24,298
2016-04-25,298
2016-04-26,296
2016-04-27,296
2016-04-28,296
2016-04-29,286
2016-04-30,286
2016-05-01,286
2016-05-02,284
2016-05-03,284
2016-05-04,284
2016-05-05,292
2016-05-06,292
2016-05-07,292
2016-05-08,286
2016-05-09,286
2016-05-10,276
2016-05-11,276
2016-05-12,276
2016-05-13,273
2016-05-14,273
2016-05-15,273
2016-05-16,274
2016-05-17,274
2016-05-18,271
2016-05-19,271
2016-05-22,273
2016-05-23,278
2016-05-24,278
2016-05-25,278
2016-05-26,287
2016-05-27,287
2016-05-28,287
2016-05-29,292
2016-05-30,292
2016-05-31,292
2016-06-01,297
2016-06-02,297
2016-06-03,297
2016-06-04,299
2016-06-05,299
2016-06-06,297
2016-06-07,297
2016-06-08,297
2016-06-09,304
2016-06-10,304
2016-06-11,298
2016-06-12,298
2016-06-13,298
2016-06-14,302
2016-06-15,302
2016-06-16,302
2016-06-17,293
2016-06-18,293
2016-06-19,293
2016-06-20,295
2016-06-21,295
2016-06-22,298
2016-06-23,298
2016-06-24,298
2016-06-25,299
2016-06-26,299
2016-06-27,299
2016-06-28,298
2016-06-29,298
2016-06-30,298
2016-07-01,302
2016-07-02,302
2016-07-03,302
2016-07-04,308
2016-07-05,308
2016-07-06,308
2016-07-07,306
2016-07-08,306
2016-07-09,299
2016-07-10,299
2016-07-11,299
2016-07-12,299
2016-07-13,300
2016-07-14,300
2016-07-15,311
2016-07-16,311
2016-07-17,311
2016-07-18,318
2016-07-24,324
2016-07-25,324
2016-07-26,324
2016-07-27,318
2016-07-28,318
2016-07-29,325
2016-07-30,325
2016-07-31,325
2016-08-01,321
2016-08-02,321
2016-08-03,312
2016-08-04,312
2016-08-05,312
2016-08-06,320
2016-08-07,320
2016-08-08,320
2016-08-09,313
2016-08-10,313
2016-08-11,313
2016-08-12,309
2016-08-13,309
2016-08-14,309
2016-08-15,312
2016-08-16,312
2016-08-17,312
2016-08-18,301
2016-08-19,301
2016-08-20,301
2016-08-21,289
2016-08-22,289
2016-08-23,289
2016-08-24,284
2016-08-25,284
2016-08-26,284
2016-08-28,282
2016-08-31,278
2016-09-01,278
2016-09-02,274
2016-09-03,274
2016-09-04,274
2016-09-05,277
2016-09-06,277
2016-09-07,277
2016-09-08,277
2016-09-09,272
2016-09-10,272
2016-09-11,272
2016-09-12,275
2016-09-13,275
2016-09-14,275
2016-09-15,284
2016-09-16,284
2016-09-17,284
2016-09-18,284
2016-09-19,293
2016-09-20,293
2016-09-21,293
2016-09-22,290
2016-09-23,290
2016-09-24,290
2016-09-25,290
2016-09-26,280
2016-09-27,280
2016-09-28,280
2016-09-29,277
2016-09-30,277
2016-10-01,277
2016-10-02,275
2016-10-03,275
2016-10-04,275
2016-10-05,268
2016-10-06,268
2016-10-07,268
2016-10-08,267
2016-10-09,267
2016-10-10,267
2016-10-11,262
2016-10-12,262
2016-10-13,262
2016-10-14,264
2016-10-15,264
2016-10-16,264
2016-10-17,264
2016-10-18,264
2016-10-19,264
2016-10-20,264
2016-10-21,268
2016-10-22,268
2016-10-23,268
2016-10-24,273
2016-10-25,273
2016-10-26,273
2016-10-27,272
2016-10-28,272
2016-10-29,272
2016-10-30,277
2016-10-31,277
2016-11-01,277
2016-11-02,272
2016-11-03,272
2016-11-04,272
2016-11-05,270
2016-11-06,270
2016-11-07,270
2016-11-08,266
2016-11-09,266
2016-11-10,266
2016-11-11,266
2016-11-12,266
2016-11-13,266
2016-11-14,275
2016-12-08,286
2016-12-09,286
2016-12-10,286
2016-12-11,287
2016-12-12,287
2016-12-13,287
2016-12-14,296
2016-12-15,296
2016-12-16,296
2016-12-17,289
2016-12-18,289
2016-12-19,289
2016-12-20,291
2016-12-21,291
2016-12-22,291
2016-12-23,295
2016-12-24,295
2016-12-25,295
2016-12-26,293
2016-12-27,293
2016-12-28,297
2016-12-29,297
2016-12-30,308
2016-12-31,308
2017-01-01,297
2017-01-02,297
2017-01-03,291
2017-01-04,291
2017-01-05,286
2017-01-06,286
2017-01-07,289
2017-01-08,289
2017-01-09,291
2017-01-10,291
2017-01-11,286
2017-01-12,286
2017-01-13,289
2017-01-14,289
2017-01-15,295
2017-01-16,295
2017-01-17,290
2017-01-18,290
2017-01-19,290
2017-01-20,294
2017-01-21,294
2017-01-22,295
2017-01-27,307
2017-01-28,296
2017-01-29,296
2017-01-30,290
2017-01-31,290
2017-02-01,290
2017-02-02,290
2017-02-03,290
2017-02-04,284
2017-02-05,284
2017-02-06,284
2017-02-07,288
2017-02-08,288
2017-02-09,287
2017-02-10,287
2017-02-11,287
2017-02-12,287
2017-02-13,296
2017-02-14,296
2017-02-15,288
2017-02-16,288
2017-02-18,291
2017-02-19,296
2017-02-20,296
2017-02-21,297
2017-02-22,297
2017-02-23,297
2017-02-24,296
2017-02-25,296
2017-02-26,288
2017-02-27,288
2017-02-28,280
2017-03-01,280
2017-03-02,276
2017-03-03,276
2017-03-04,277
2017-03-05,277
2017-03-06,269
2017-03-07,269
2017-03-08,270
2017-03-09,270
2017-03-10,274
2017-03-11,274
2017-03-12,275
2017-03-13,275
2017-03-14,276
2017-03-15,276
2017-03-16,273
2017-03-17,273
2017-03-18,276
2017-03-19,276
2017-03-20,275
2017-03-21,275
2017-03-22,277
2017-03-23,277
2017-03-24,277
2017-03-25,277
2017-03-26,277
2017-03-27,277
2017-03-28,277
2017-03-29,276
2017-03-30,276
2017-03-31,274
2017-04-01,274
2017-04-02,274
2017-04-03,270
2017-04-04,270
2017-04-12,270
2017-04-13,274
2017-04-14,274
2017-04-15,277
2017-04-16,277
2017-04-17,278
2017-04-18,278
2017-04-19,279
2017-04-20,279
2017-04-21,278
2017-04-22,278
2017-04-23,280
2017-04-24,280
2017-04-25,281
2017-04-26,281
2017-04-27,281
2017-04-28,279
2017-04-29,279
2017-04-30,281
2017-05-01,281
2017-05-02,281
2017-05-03,281
2017-05-04,283
2017-05-05,283
2017-05-06,286
2017-05-07,286
2017-05-08,283
2017-05-09,283
2017-05-10,284
2017-05-11,284
2017-05-12,287
2017-05-13,287
2017-05-14,282
2017-05-15,282
2017-05-16,280
2017-05-17,280
2017-05-18,284
2017-05-19,284
2017-05-20,280
2017-05-21,280
2017-05-22,280
2017-05-23,278
2017-05-24,278
2017-05-25,278
2017-05-26,269
2017-05-27,269
2017-05-28,267
2017-05-29,267
2017-05-30,267
2017-05-31,268
2017-06-01,268
2017-06-02,276
2017-06-03,276
2017-06-06,269
2017-06-07,269
2017-06-08,269
2017-06-09,273
2017-06-10,273
2017-06-11,273
2017-06-12,273
2017-06-13,270
2017-06-14,270
2017-06-15,268
2017-06-16,268
2017-06-17,267
2017-06-18,267
2017-06-19,263
2017-06-20,263
2017-06-21,259
2017-06-22,259
2017-06-23,259
2017-06-24,263
2017-06-25,263
2017-06-26,257
2017-06-27,257
2017-06-28,258
2017-06-29,258
2017-06-30,265
2017-07-01,265
2017-07-02,265
2017-07-03,265
2017-07-04,265
2017-07-05,265
2017-07-06,271
2017-07-07,271
2017-07-08,271
2017-07-13,277
2017-07-14,281
2017-07-15,281
2017-07-16,281
2017-07-17,283
2017-07-18,283
2017-07-19,283
2017-07-20,283
2017-07-21,281
2017-07-22,281
2017-07-23,285
2017-07-24,285
2017-07-25,285
2017-07-26,285
2017-07-27,285
2017-07-28,279
2017-07-29,279
2017-07-30,279
2017-07-31,279
2017-08-01,279
2017-08-02,275
2017-08-03,275
2017-08-04,275
2017-08-05,275
2017-08-06,275
2017-08-09,269
2017-08-10,267
2017-08-11,267
2017-08-12,267
2017-08-13,267
2017-08-14,265
2017-08-15,265
2017-08-17,272
2017-08-18,270
2017-08-19,270
2017-08-20,270
2017-08-21,270
2017-08-22,273
2017-08-23,273
2017-08-24,273
2017-08-25,275
2017-08-26,275
2017-08-27,278
2017-08-28,278
2017-08-29,278
2017-08-30,272
2017-08-31,272
2017-09-01,272
2017-09-02,274
2017-09-03,274
2017-09-04,272
2017-09-05,272
2017-09-06,267
2017-09-07,267
2017-09-08,265
2017-09-09,265
2017-09-10,261
2017-09-11,261
2017-09-12,261
2017-09-13,255
2017-09-14,255
2017-09-15,255
2017-09-16,254
2017-09-17,254
2017-09-19,259
2017-09-20,254
2017-09-21,254
2017-09-22,256
2017-09-23,256
2017-09-24,253
2017-09-25,253
2017-09-26,246
2017-09-27,246
2017-09-28,246
2017-09-29,252
2017-09-30,252
2017-10-01,252
2017-10-02,252
2017-10-03,249
2017-10-04,249
2017-10-05,249
2017-10-06,256
2017-10-07,256
2017-10-08,255
2017-10-09,255
2017-10-10,254
2017-10-11,254
2017-10-12,254
2017-10-13,259
2017-10-14,259
2017-10-15,259
2017-10-16,258
2017-10-17,258
2017-10-18,258
2017-10-19,261
2017-10-20,261
2017-10-21,259
2017-10-22,259
2017-10-23,267
2017-10-24,267
2017-10-25,272
2017-10-26,272
2017-10-27,272
2017-10-28,269
2017-10-29,269
2017-10-30,265
2017-10-31,265
2017-11-01,265
2017-11-02,267
2017-11-03,267
2017-11-04,274
2017-11-05,274
2017-11-06,276
2017-11-07,276
2017-11-08,276
2017-11-09,279
2017-11-10,279
2017-11-11,279
2017-11-12,287
2017-11-13,287
2017-11-14,287
2017-11-15,276
2017-11-16,276
2017-11-17,272
2017-11-18,272
2017-11-19,264
2017-11-20,264
2017-11-21,259
2017-11-22,259
2017-11-23,256
2017-11-24,256
2017-11-25,262
2017-11-26,262
2017-11-27,262
2017-11-28,261
2017-11-29,261
2017-11-30,261
2017-12-01,269
2017-12-02,269
2017-12-03,275
2017-12-04,275
2017-12-05,272
2017-12-06,272
2017-12-07,276
2017-12-08,276
2017-12-09,276
2017-12-10,281
2017-12-11,281
2017-12-12,288
2017-12-13,288
2017-12-14,288
2017-12-15,293
2017-12-16,293
2017-12-17,293
2017-12-18,286
2017-12-19,286
2017-12-20,286
2017-12-21,290
2017-12-22,290
2017-12-23,287
2017-12-24,287
2017-12-25,287
2017-12-26,276
2017-12-27,276
2017-12-28,275
2017-12-29,275
2017-12-30,274
2017-12-31,274
2018-01-01,273
2018-01-02,273
2018-01-03,276
2018-01-04,276
2018-01-05,283
2018-01-06,283
2018-01-07,285
2018-01-08,285
2018-01-09,288
2018-01-10,288
2018-01-11,289
2018-01-12,289
2018-01-13,289
2018-01-14,289
2018-01-15,285
2018-01-16,285
2018-01-17,281
2018-01-18,281
2018-01-19,276
2018-01-20,276
2018-01-21,275
2018-01-22,275
2018-01-23,280
2018-01-24,283
2018-01-25,283
2018-01-26,276
2018-01-27,276
2018-01-28,269
2018-01-29,264
2018-01-30,260
2018-02-01,261
2018-02-02,261
2018-02-04,255
2018-02-05,255
2018-02-06,256
2018-02-07,253
2018-02-08,253
2018-02-09,255
2018-02-10,255
2018-02-11,264
2018-02-12,265
2018-02-13,265
2018-02-14,267
2018-02-15,267
2018-02-16,262
2018-02-17,267
2018-02-18,266
2018-02-19,269
2018-02-20,269
2018-02-21,273
2018-02-22,273
2018-02-23,277
2018-02-24,277
2018-02-25,277
2018-02-26,277
2018-02-27,277
2018-02-28,277
2018-03-01,272
2018-03-02,271
2018-03-03,274
2018-03-04,274
2018-03-05,270
2018-03-06,270
2018-03-07,271
2018-03-08,271
2018-03-09,269
2018-03-10,269
2018-03-11,262
2018-03-12,262
2018-03-13,262
2018-03-14,259
2018-03-15,259
2018-03-16,262
2018-03-17,258
2018-03-18,259
2018-03-19,259
2018-03-20,259
2018-03-21,259
2018-03-23,262
2018-03-24,263
2018-03-26,259
2018-03-27,255
2018-03-28,255
2018-03-29,258
2018-03-30,258
2018-03-31,256
2018-04-01,259
2018-04-02,262
2018-04-03,269
2018-04-04,272
2018-04-05,272
2018-04-06,270
2018-04-08,271
2018-04-09,269
2018-04-10,269
2018-04-11,263
2018-04-12,259
2018-04-13,259
2018-04-14,259
2018-04-16,259
2018-04-17,256
2018-04-18,256
2018-04-19,260
2018-04-20,261
2018-04-21,256
2018-04-22,256
2018-04-23,259
2018-04-24,259
2018-04-25,261
2018-04-26,261
2018-04-27,266
2018-04-28,266
2018-04-29,264
2018-04-30,260
2018-05-01,260
2018-05-02,259
2018-05-03,259
2018-05-04,260
2018-05-05,256
2018-05-06,256
2018-05-07,261
2018-05-08,261
2018-05-09,261
2018-05-10,267
2018-05-11,267
2018-05-12,269
2018-05-13,269
2018-05-14,274
2018-05-15,274
2018-05-16,275
2018-05-17,275
2018-05-18,271
2018-05-19,274
2018-05-20,274
2018-05-21,271
2018-05-22,271
2018-05-23,269
2018-05-24,273
2018-05-25,273
2018-05-26,276
2018-05-27,276
2018-05-28,275
2018-05-29,281
2018-05-30,281
2018-05-31,277
2018-06-01,286
2018-06-02,282
2018-06-03,282
2018-06-04,292
2018-06-05,293
2018-06-06,298
2018-06-07,298
2018-06-08,286
2018-06-09,286
2018-06-10,280
2018-06-11,280
2018-06-12,284
2018-06-13,285
2018-06-14,282
2018-06-15,282
2018-06-16,281
2018-06-17,284
2018-06-18,284
2018-06-19,287
2018-06-20,287
2018-06-21,281
2018-06-22,283
2018-06-23,283
2018-06-24,293
2018-06-25,288
2018-06-26,288
2018-06-27,285
2018-06-28,285
2018-06-29,287
2018-06-30,287
2018-07-01,288
2018-07-02,288
2018-07-03,279
2018-07-04,279
2018-07-05,278
2018-07-06,275
2018-07-07,275
2018-07-08,271
2018-07-09,265
2018-07-10,268
2018-07-11,269
2018-07-12,269
2018-07-13,269
2018-07-14,274
2018-07-15,274
2018-07-16,282
2018-07-17,278
2018-07-18,278
2018-07-19,280
2018-07-20,276
2018-07-21,285
2018-07-22,279
2018-07-23,278
2018-07-24,278
2018-07-25,280
2018-07-26,282
2018-07-27,293
2018-07-28,293
2018-07-29,298
2018-07-30,295
2018-07-31,305
2018-08-01,305
2018-08-02,303
2018-08-03,303
2018-08-04,291
2018-08-05,277
2018-08-06,271
2018-08-07,270
2018-08-08,271
2018-08-09,271
2018-08-10,275
2018-08-11,281
2018-08-12,275
2018-08-14,271
2018-08-16,268
2018-08-17,259
2018-08-18,259
2018-08-19,254
2018-08-20,253
2018-08-21,253
2018-08-22,250
2018-08-23,248
2018-08-24,242
2018-08-25,241
2018-08-26,241
2018-08-27,236
2018-08-28,244
2018-08-29,243
2018-08-30,245
2018-08-31,241
2018-09-01,240
2018-09-02,240
2018-09-03,236
2018-09-04,243
2018-09-05,247
2018-09-06,247
2018-09-07,248
2018-09-08,253
2018-09-09,253
2018-09-10,255
2018-09-11,255
2018-09-12,261
2018-09-13,253
2018-09-14,254
2018-09-15,256
2018-09-16,256
2018-09-17,256
2018-09-18,258
2018-09-19,262
2018-09-20,267
2018-09-21,266
2018-09-22,263
2018-09-23,260
2018-09-24,260
2018-09-25,260
2018-09-26,262
2018-09-27,262
2018-09-28,269
2018-09-29,273
2018-09-30,269
2018-10-02,265
2018-10-03,260
2018-10-04,260
2018-10-05,258
2018-10-06,265
2018-10-07,265
2018-10-08,272
2018-10-09,276
2018-10-10,277
2018-10-11,280
2018-10-12,280
2018-10-13,284
2018-10-14,284
2018-10-15,280
2018-10-16,285
2018-10-17,287
2018-10-18,286
2018-10-19,277
2018-10-20,277
2018-10-21,273
2018-10-22,267
2018-10-23,267
2018-10-24,270
2018-10-25,266
2018-10-26,270
2018-10-27,266
2018-10-28,261
2018-10-29,261
2018-10-30,263
2018-10-31,265
2018-11-01,263
2018-11-03,263
2018-11-04,267
2018-11-05,271
2018-11-06,270
2018-11-07,266
2018-11-08,264
2018-11-09,265
2018-11-10,262
2018-11-11,258
2018-11-12,261
2018-11-13,259
2018-11-14,261
2018-11-15,262
2018-11-16,261
2018-11-17,253
2018-11-18,254
2018-11-19,257
2018-11-20,259
2018-11-21,255
2018-11-22,258
2018-11-23,258
2018-11-24,257
2018-11-25,262
2018-11-26,262
2018-11-27,262
2018-11-28,266
2018-11-29,267
2018-12-01,266
2018-12-02,258
2018-12-03,264
2018-12-04,266
2018-12-05,267
2018-12-07,265
2018-12-09,263
2018-12-10,268
2018-12-11,271
2018-12-12,274
2018-12-13,274
2018-12-14,273
2018-12-15,269
2018-12-16,274
2018-12-17,273
2018-12-18,270
2018-12-19,271
2018-12-20,267
2018-12-21,264
2018-12-22,260
2018-12-23,262
2018-12-24,263
2018-12-25,264
2018-12-26,265
2018-12-27,264
2018-12-28,271
2018-12-29,268
2018-12-30,260
2018-12-31,261
2019-01-01,258
2019-01-02,255
2019-01-03,251
2019-01-04,250
2019-01-05,251
2019-01-06,251
2019-01-08,255
2019-01-10,260
2019-01-11,261
2019-01-12,263
2019-01-13,263
2019-01-14,262
2019-01-15,263
2019-01-16,265
2019-01-17,270
2019-01-18,270
2019-01-19,262
2019-01-20,258
2019-01-21,250
2019-01-22,248
2019-01-23,256
2019-01-24,255
2019-01-25,253
2019-01-26,248
2019-01-27,241
2019-01-29,237
2019-01-30,236
2019-01-31,237
2019-02-01,235
2019-02-02,231
2019-02-03,234
2019-02-04,236
2019-02-05,235
2019-02-06,231
2019-02-07,233
2019-02-08,232
2019-02-09,238
2019-02-10,237
2019-02-11,237
2019-02-12,239
2019-02-13,242
2019-02-14,246
2019-02-15,245
2019-02-16,251
2019-02-17,252
2019-02-18,252
2019-02-19,257
2019-02-20,257
2019-02-21,263
2019-02-22,271
2019-02-23,275
2019-02-24,273
2019-02-25,272
2019-02-26,276
2019-02-27,274
2019-02-28,282
2019-03-01,282
2019-03-02,280
2019-03-03,273
2019-03-04,274
2019-03-05,282
2019-03-06,287
2019-03-07,277
2019-03-08,272
2019-03-09,268
2019-03-10,261
2019-03-11,256
2019-03-12,250
2019-03-13,254
2019-03-14,263
2019-03-15,261
2019-03-16,264
2019-03-17,263
2019-03-18,255
2019-03-19,257
2019-03-20,258
2019-03-21,250
2019-03-22,255
2019-03-23,255
2019-03-24,252
2019-03-25,251
2019-03-26,250
2019-03-27,250
2019-03-28,255
2019-03-29,253
2019-03-30,253
2019-03-31,250
2019-04-01,246
2019-04-02,243
2019-04-03,244
2019-04-04,250
2019-04-05,249
2019-04-06,254
2019-04-07,246
2019-04-08,240
2019-04-09,231
2019-04-10,223
2019-04-11,223
2019-04-12,231
2019-04-13,238
2019-04-14,236
2019-04-15,233
2019-04-16,236
2019-04-17,242
2019-04-18,245
2019-04-19,243
2019-04-20,242
2019-04-21,236
2019-04-22,238
2019-04-23,242
2019-04-24,236
2019-04-25,235
2019-04-26,244
2019-04-27,244
2019-04-28,244
2019-04-29,241
2019-04-30,241
2019-05-01,243
2019-05-02,243
2019-05-03,247
2019-05-04,242
2019-05-05,243
2019-05-06,242
2019-05-07,248
2019-05-08,250
2019-05-09,249
2019-05-10,246
2019-05-11,253
2019-05-12,253
2019-05-13,260
2019-05-14,267
2019-05-15,269
2019-05-16,270
2019-05-17,265
2019-05-18,257
2019-05-19,245
2019-05-20,256
2019-05-21,266
2019-05-22,272
2019-05-23,281
2019-05-24,291
2019-05-25,294
2019-05-26,308
2019-05-27,311
2019-05-28,318
2019-05-29,323
2019-05-30,315
2019-05-31,306
2019-06-01,292
2019-06-02,297
2019-06-03,307
2019-06-04,308
2019-06-05,317
2019-06-06,317
2019-06-07,317
2019-06-08,321
2019-06-09,306
2019-06-10,306
2019-06-11,293
2019-06-12,288
2019-06-13,280
2019-06-14,270
2019-06-15,263
2019-06-16,255
2019-06-17,242
2019-06-18,236
2019-06-19,237
2019-06-20,245
2019-06-21,238
2019-06-22,226
2019-06-23,236
2019-06-24,243
2019-06-25,247
2019-06-26,241
2019-06-27,245
2019-06-28,245
2019-06-29,243
2019-06-30,254
2019-07-01,254
2019-07-02,262
2019-07-03,273
2019-07-04,285
2019-07-05,288
2019-07-06,288
2019-07-07,283
2019-07-08,282
2019-07-09,283
2019-07-10,280
2019-07-11,279
2019-07-12,274
2019-07-13,274
2019-07-14,282
2019-07-15,282
2019-07-16,276
2019-07-17,274
2019-07-18,266
2019-07-19,255
2019-07-20,257
2019-07-21,261
2019-07-22,258
2019-07-23,254
2019-07-24,255
2019-07-25,255
2019-07-26,244
2019-07-27,239
2019-07-28,230
2019-07-29,226
2019-07-30,229
2019-07-31,235
2019-08-01,240
2019-08-02,240
2019-08-03,235
2019-08-04,224
2019-08-05,221
2019-08-06,226
2019-08-07,225
2019-08-08,224
2019-08-09,223
2019-08-10,227
2019-08-11,222
2019-08-12,224
2019-08-13,224
2019-08-14,231
2019-08-15,232
2019-08-16,236
2019-08-17,236
2019-08-18,233
2019-08-19,238
2019-08-20,234
2019-08-21,231
2019-08-22,232
2019-08-23,236
2019-08-24,238
2019-08-24,238
2019-08-25,237
2019-08-25,237
2019-08-26,234
2019-08-26,234
2019-08-27,236
2019-08-27,236
2019-08-28,236
2019-08-29,233
2019-08-30,239
2019-08-31,239
2019-09-01,235
2019-09-02,235
2019-09-03,237
2019-09-04,236
2019-09-05,235
2019-09-06,239
