date_obj,Teal%20hat price
2017-05-29,890
2017-05-30,890
2017-05-31,890
2017-06-01,890
2017-06-02,890
2017-06-03,846
2017-06-06,846
2017-06-07,846
2017-06-08,846
2017-06-09,846
2017-06-10,846
2017-06-11,846
2017-06-12,846
2017-06-13,830
2017-06-14,830
2017-06-15,830
2017-06-16,830
2017-06-17,830
2017-06-18,830
2017-06-19,830
2017-06-20,830
2017-06-21,830
2017-06-22,830
2017-06-23,830
2017-06-24,830
2017-06-25,830
2017-06-26,830
2017-06-27,825
2017-06-28,825
2017-06-29,825
2017-06-30,825
2017-07-01,825
2017-07-02,825
2017-07-03,825
2017-07-04,825
2017-07-05,825
2017-07-06,825
2017-07-07,825
2017-07-08,825
2017-07-13,823
2017-07-14,823
2017-07-15,823
2017-07-16,823
2017-07-17,823
2017-07-18,823
2017-07-19,823
2017-07-20,823
2017-07-21,823
2017-07-22,823
2017-07-23,823
2017-07-24,823
2017-07-25,823
2017-07-26,823
2017-07-27,840
2017-07-28,840
2017-07-29,840
2017-07-30,840
2017-07-31,840
2017-08-01,840
2017-08-02,840
2017-08-03,840
2017-08-04,840
2017-08-05,840
2017-08-06,840
2017-08-09,840
2017-08-10,840
2017-08-11,840
2017-08-12,840
2017-08-13,840
2017-08-14,840
2017-08-15,840
2017-08-16,840
2017-08-17,840
2017-08-18,840
2017-08-19,840
2017-08-20,840
2017-08-21,840
2017-08-22,840
2017-08-23,862
2017-08-24,862
2017-08-25,862
2017-08-26,862
2017-08-27,862
2017-08-28,862
2017-08-29,862
2017-08-30,862
2017-08-31,862
2017-09-01,862
2017-09-02,862
2017-09-03,862
2017-09-04,862
2017-09-05,862
2017-09-06,862
2017-09-07,900
2017-09-08,900
2017-09-09,900
2017-09-10,900
2017-09-11,900
2017-09-12,900
2017-09-13,900
2017-09-14,900
2017-09-15,900
2017-09-16,900
2017-09-17,900
2017-09-19,900
2017-09-20,922
2017-09-21,922
2017-09-22,922
2017-09-23,922
2017-09-24,922
2017-09-25,922
2017-09-26,922
2017-09-27,922
2017-09-28,922
2017-09-29,922
2017-09-30,922
2017-10-01,922
2017-10-02,932
2017-10-03,932
2017-10-04,932
2017-10-05,932
2017-10-06,932
2017-10-07,932
2017-10-08,932
2017-10-09,932
2017-10-10,932
2017-10-11,932
2017-10-12,932
2017-10-13,932
2017-10-14,932
2017-10-15,920
2017-10-16,920
2017-10-17,920
2017-10-18,920
2017-10-19,920
2017-10-20,920
2017-10-21,920
2017-10-22,920
2017-10-23,920
2017-10-24,920
2017-10-25,920
2017-10-26,920
2017-10-27,910
2017-10-28,910
2017-10-29,910
2017-10-30,910
2017-10-31,910
2017-11-01,910
2017-11-02,910
2017-11-03,910
2017-11-04,910
2017-11-05,910
2017-11-06,910
2017-11-07,910
2017-11-08,910
2017-11-09,910
2017-11-10,901
2017-11-11,901
2017-11-12,901
2017-11-13,901
2017-11-14,901
2017-11-15,901
2017-11-16,901
2017-11-17,901
2017-11-18,901
2017-11-19,901
2017-11-20,901
2017-11-21,901
2017-11-22,901
2017-11-23,901
2017-11-24,901
2017-11-25,886
2017-11-26,886
2017-11-27,886
2017-11-28,886
2017-11-29,886
2017-11-30,886
2017-12-01,886
2017-12-02,886
2017-12-03,886
2017-12-04,886
2017-12-05,886
2017-12-06,886
2017-12-07,886
2017-12-08,886
2017-12-09,868
2017-12-10,868
2017-12-11,868
2017-12-12,868
2017-12-13,868
2017-12-14,868
2017-12-15,868
2017-12-16,868
2017-12-17,868
2017-12-18,868
2017-12-19,868
2017-12-20,868
2017-12-21,858
2017-12-22,858
2017-12-23,858
2017-12-24,858
2017-12-25,858
2017-12-26,858
2017-12-27,858
2017-12-28,858
2017-12-29,858
2017-12-30,858
2017-12-31,858
2018-01-01,858
2018-01-02,843
2018-01-03,843
2018-01-04,843
2018-01-05,843
2018-01-06,843
2018-01-07,843
2018-01-08,843
2018-01-09,843
2018-01-10,843
2018-01-11,843
2018-01-12,843
2018-01-13,842
2018-01-14,842
2018-01-15,842
2018-01-16,842
2018-01-17,842
2018-01-18,842
2018-01-19,842
2018-01-20,842
2018-01-21,842
2018-01-22,842
2018-01-23,842
2018-01-24,840
2018-01-25,840
2018-01-26,840
2018-01-27,840
2018-01-28,840
2018-01-29,840
2018-01-30,862
2018-02-01,862
2018-02-02,862
2018-02-03,862
2018-02-04,862
2018-02-05,896
2018-02-06,896
2018-02-07,896
2018-02-08,896
2018-02-09,934
2018-02-10,934
2018-02-11,934
2018-02-12,978
2018-02-13,978
2018-02-14,978
2018-02-15,1024
2018-02-16,1024
2018-02-17,1024
2018-02-18,1024
2018-02-19,1004
2018-02-20,1004
2018-02-21,1004
2018-02-22,1004
2018-02-23,1029
2018-02-24,1029
2018-02-25,1029
2018-02-26,1029
2018-02-27,1059
2018-02-28,1059
2018-03-01,1059
2018-03-02,1059
2018-03-03,1091
2018-03-04,1091
2018-03-05,1091
2018-03-06,1091
2018-03-07,1036
2018-03-08,1036
2018-03-09,1036
2018-03-10,1036
2018-03-11,1036
2018-03-12,1030
2018-03-13,1030
2018-03-14,1030
2018-03-15,1030
2018-03-16,1030
2018-03-17,1058
2018-03-18,1058
2018-03-19,1058
2018-03-20,1058
2018-03-21,1058
2018-03-23,1069
2018-03-24,1069
2018-03-26,1069
2018-03-27,1069
2018-03-28,1097
2018-03-29,1097
2018-03-30,1097
2018-03-31,1097
2018-04-01,1097
2018-04-02,1116
2018-04-03,1116
2018-04-04,1116
2018-04-05,1116
2018-04-06,1116
2018-04-08,1119
2018-04-09,1119
2018-04-10,1119
2018-04-11,1119
2018-04-12,1119
2018-04-13,1072
2018-04-14,1072
2018-04-16,1072
2018-04-17,1072
2018-04-18,1043
2018-04-19,1043
2018-04-20,1043
2018-04-21,1043
2018-04-22,1043
2018-04-23,1039
2018-04-24,1039
2018-04-25,1039
2018-04-26,1039
2018-04-27,1039
2018-04-28,1086
2018-04-29,1086
2018-04-30,1086
2018-05-02,1086
2018-05-03,1102
2018-05-04,1102
2018-05-05,1102
2018-05-06,1102
2018-05-07,1120
2018-05-08,1120
2018-05-09,1120
2018-05-10,1120
2018-05-11,1120
2018-05-12,1140
2018-05-13,1140
2018-05-14,1140
2018-05-15,1140
2018-05-16,1139
2018-05-17,1139
2018-05-18,1139
2018-05-19,1139
2018-05-20,1108
2018-05-21,1108
2018-05-22,1108
2018-05-23,1108
2018-05-24,1092
2018-05-25,1092
2018-05-26,1092
2018-05-27,1092
2018-05-28,1108
2018-05-29,1108
2018-05-30,1108
2018-05-31,1108
2018-06-01,1121
2018-06-02,1121
2018-06-03,1121
2018-06-04,1121
2018-06-05,1099
2018-06-06,1099
2018-06-07,1099
2018-06-08,1082
2018-06-09,1082
2018-06-10,1082
2018-06-11,1082
2018-06-12,1095
2018-06-13,1095
2018-06-14,1095
2018-06-15,1095
2018-06-16,1089
2018-06-17,1089
2018-06-18,1089
2018-06-19,1089
2018-06-20,1050
2018-06-21,1050
2018-06-22,1050
2018-06-23,1050
2018-06-24,1052
2018-06-25,1052
2018-06-26,1052
2018-06-27,1052
2018-06-28,1052
2018-06-29,1064
2018-06-30,1064
2018-07-01,1064
2018-07-02,1064
2018-07-03,1064
2018-07-04,1025
2018-07-05,1025
2018-07-06,1025
2018-07-07,1025
2018-07-08,1025
2018-07-09,1019
2018-07-10,1019
2018-07-11,1019
2018-07-12,1019
2018-07-13,1019
2018-07-14,1012
2018-07-15,1012
2018-07-16,1012
2018-07-17,1012
2018-07-18,1022
2018-07-19,1022
2018-07-20,1022
2018-07-21,1022
2018-07-22,1022
2018-07-23,1022
2018-07-24,1022
2018-07-25,1022
2018-07-26,1022
2018-07-27,998
2018-07-28,998
2018-07-29,998
2018-07-30,998
2018-07-31,1030
2018-08-01,1030
2018-08-02,1030
2018-08-03,1030
2018-08-04,1030
2018-08-05,1042
2018-08-06,1042
2018-08-07,1042
2018-08-08,1042
2018-08-09,994
2018-08-10,994
2018-08-11,994
2018-08-12,947
2018-08-14,947
2018-08-16,971
2018-08-17,971
2018-08-18,971
2018-08-19,979
2018-08-20,979
2018-08-21,979
2018-08-22,1028
2018-08-23,1028
2018-08-24,1028
2018-08-25,1030
2018-08-26,1030
2018-08-27,1030
2018-08-28,1030
2018-08-29,981
2018-08-30,981
2018-08-31,981
2018-09-01,938
2018-09-02,938
2018-09-03,938
2018-09-04,900
2018-09-05,900
2018-09-06,900
2018-09-07,900
2018-09-08,881
2018-09-09,881
2018-09-10,881
2018-09-11,881
2018-09-12,881
2018-09-13,876
2018-09-14,876
2018-09-15,876
2018-09-16,876
2018-09-17,892
2018-09-18,892
2018-09-19,892
2018-09-20,892
2018-09-21,892
2018-09-22,902
2018-09-23,902
2018-09-24,902
2018-09-25,902
2018-09-26,912
2018-09-27,912
2018-09-28,912
2018-09-29,912
2018-09-30,912
2018-10-02,913
2018-10-03,913
2018-10-04,913
2018-10-05,913
2018-10-06,914
2018-10-07,914
2018-10-08,914
2018-10-09,914
2018-10-10,907
2018-10-11,907
2018-10-12,907
2018-10-13,907
2018-10-14,907
2018-10-15,912
2018-10-16,912
2018-10-17,912
2018-10-18,912
2018-10-19,912
2018-10-20,918
2018-10-21,918
2018-10-22,918
2018-10-23,918
2018-10-24,918
2018-10-25,946
2018-10-26,946
2018-10-27,946
2018-10-28,946
2018-10-29,946
2018-10-30,963
2018-10-31,963
2018-11-01,963
2018-11-03,963
2018-11-04,1010
2018-11-05,1010
2018-11-06,1010
2018-11-07,1010
2018-11-08,1011
2018-11-09,1011
2018-11-10,1011
2018-11-11,1011
2018-11-12,1059
2018-11-13,1059
2018-11-14,1059
2018-11-15,1059
2018-11-16,1047
2018-11-17,1047
2018-11-18,1047
2018-11-19,1047
2018-11-20,1013
2018-11-21,1013
2018-11-22,1013
2018-11-23,1013
2018-11-24,963
2018-11-25,963
2018-11-26,963
2018-11-27,963
2018-11-28,928
2018-11-29,928
2018-12-01,928
2018-12-02,906
2018-12-03,906
2018-12-04,906
2018-12-05,906
2018-12-07,882
2018-12-09,922
2018-12-10,922
2018-12-11,922
2018-12-12,969
2018-12-13,969
2018-12-14,969
2018-12-15,1007
2018-12-16,1007
2018-12-17,1007
2018-12-18,1051
2018-12-19,1051
2018-12-20,1051
2018-12-21,1090
2018-12-22,1090
2018-12-23,1090
2018-12-24,1044
2018-12-25,1044
2018-12-26,1044
2018-12-27,993
2018-12-28,993
2018-12-29,945
2018-12-30,945
2018-12-31,945
2019-01-01,924
2019-01-02,924
2019-01-03,940
2019-01-04,940
2019-01-05,940
2019-01-06,953
2019-01-08,953
2019-01-10,975
2019-01-11,975
2019-01-12,973
2019-01-13,973
2019-01-14,985
2019-01-15,985
2019-01-16,985
2019-01-17,992
2019-01-18,992
2019-01-19,992
2019-01-20,992
2019-01-21,992
2019-01-22,999
2019-01-23,999
2019-01-24,999
2019-01-25,961
2019-01-26,961
2019-01-27,961
2019-01-28,949
2019-01-29,949
2019-01-30,949
2019-01-31,965
2019-02-01,965
2019-02-02,1000
2019-02-03,1000
2019-02-04,1000
2019-02-05,960
2019-02-06,960
2019-02-07,960
2019-02-08,925
2019-02-09,925
2019-02-10,925
2019-02-11,916
2019-02-12,916
2019-02-13,916
2019-02-14,911
2019-02-15,911
2019-02-16,911
2019-02-17,869
2019-02-18,869
2019-02-19,869
2019-02-20,835
2019-02-21,835
2019-02-22,835
2019-02-23,852
2019-02-24,852
2019-02-25,852
2019-02-26,840
2019-02-27,840
2019-02-28,840
2019-03-01,840
2019-03-02,833
2019-03-03,833
2019-03-04,833
2019-03-05,796
2019-03-06,796
2019-03-07,796
2019-03-08,796
2019-03-09,795
2019-03-10,795
2019-03-11,795
2019-03-12,790
2019-03-13,790
2019-03-14,790
2019-03-15,790
2019-03-16,798
2019-03-17,798
2019-03-18,798
2019-03-19,803
2019-03-20,803
2019-03-21,824
2019-03-22,824
2019-03-23,824
2019-03-24,858
2019-03-25,858
2019-03-26,858
2019-03-27,858
2019-03-28,901
2019-03-29,901
2019-03-30,901
2019-03-31,901
2019-04-01,893
2019-04-02,893
2019-04-03,893
2019-04-04,893
2019-04-05,893
2019-04-06,889
2019-04-07,889
2019-04-08,889
2019-04-09,889
2019-04-10,889
2019-04-11,907
2019-04-12,907
2019-04-13,907
2019-04-14,907
2019-04-15,907
2019-04-16,905
2019-04-17,905
2019-04-18,905
2019-04-19,905
2019-04-20,905
2019-04-21,888
2019-04-22,888
2019-04-23,888
2019-04-24,888
2019-04-25,888
2019-04-26,891
2019-04-27,891
2019-04-28,891
2019-04-29,891
2019-04-30,891
2019-05-01,891
2019-05-02,888
2019-05-03,888
2019-05-04,888
2019-05-05,928
2019-05-06,928
2019-05-07,928
2019-05-08,928
2019-05-09,928
2019-05-10,975
2019-05-11,975
2019-05-12,975
2019-05-13,975
2019-05-14,999
2019-05-15,999
2019-05-16,999
2019-05-17,999
2019-05-18,996
2019-05-19,996
2019-05-20,996
2019-05-21,996
2019-05-22,1013
2019-05-23,1013
2019-05-24,1013
