date_obj,Black%20skirt price
2015-08-17,2318
2015-08-18,2318
2015-08-19,2318
2015-08-20,2318
2015-08-21,2318
2015-08-22,2318
2015-08-23,2318
2015-08-24,2318
2015-08-25,2318
2015-08-26,2211
2015-08-27,2211
2015-08-28,2211
2015-08-29,2211
2015-08-30,2211
2015-08-31,2211
2015-09-01,2211
2015-09-02,2211
2015-09-03,2211
2015-09-04,2104
2015-09-05,2104
2015-09-06,2104
2015-09-07,2104
2015-09-08,2104
2015-09-09,2104
2015-09-10,2104
2015-09-11,2104
2015-09-12,2104
2015-09-13,2104
2015-09-14,2104
2015-09-15,2003
2015-09-16,2003
2015-09-17,2003
2015-09-18,2003
2015-09-19,2003
2015-09-20,2003
2015-09-21,2003
2015-09-22,2003
2015-09-23,2003
2015-09-24,2003
2015-09-25,1911
2015-09-27,1911
2015-09-28,1911
2015-09-29,1911
2015-09-30,1911
2015-10-05,1822
2015-10-06,1822
2015-10-07,1822
2015-10-08,1822
2015-10-09,1822
2015-10-10,1822
2015-10-11,1822
2015-10-12,1822
2015-10-13,1822
2015-10-14,1732
2015-10-15,1732
2015-10-16,1732
2015-10-17,1732
2015-10-18,1732
2015-10-19,1732
2015-10-20,1732
2015-10-22,1732
2015-10-23,1732
2015-10-24,1647
2015-10-25,1647
2015-10-26,1647
2015-10-27,1647
2015-10-29,1647
2015-10-30,1647
2015-10-31,1567
2015-11-01,1567
2015-11-02,1567
2015-11-03,1567
2015-11-04,1567
2015-11-05,1567
2015-11-06,1567
2015-11-07,1491
2015-11-08,1491
2015-11-09,1491
2015-11-10,1491
2015-11-11,1491
2015-11-12,1491
2015-11-13,1491
2015-11-14,1491
2015-11-15,1419
2015-11-16,1419
2015-11-17,1419
2015-11-18,1419
2015-11-19,1419
2015-11-20,1419
2015-11-21,1419
2015-11-22,1419
2015-11-23,1419
2015-11-24,1350
2015-11-25,1350
2015-11-26,1350
2015-11-27,1350
2015-11-28,1350
2015-11-29,1350
2015-11-30,1350
2015-12-01,1350
2015-12-02,1283
2015-12-03,1283
2015-12-04,1283
2015-12-05,1283
2015-12-06,1283
2015-12-07,1283
2015-12-08,1283
2015-12-09,1283
2015-12-10,1219
2015-12-11,1219
2015-12-12,1219
2015-12-13,1219
2015-12-14,1219
2015-12-15,1219
2015-12-16,1219
2015-12-17,1219
2015-12-18,1162
2015-12-19,1162
2015-12-20,1162
2015-12-21,1162
2015-12-22,1162
2015-12-23,1162
2015-12-24,1162
2015-12-25,1162
2015-12-26,1162
2015-12-27,1104
2015-12-28,1104
2015-12-29,1104
2015-12-30,1104
2015-12-31,1104
2016-01-01,1104
2016-01-02,1104
2016-01-03,1104
2016-01-04,1049
2016-01-05,1049
2016-01-06,1049
2016-01-07,1049
2016-01-08,1049
2016-01-09,1049
2016-01-10,1049
2016-01-11,1049
2016-01-12,999
2016-01-13,999
2016-01-14,999
2016-01-15,999
2016-01-16,999
2016-01-17,999
2016-01-18,999
2016-01-19,999
2016-01-20,952
2016-01-21,952
2016-01-22,952
2016-01-23,952
2016-01-24,952
2016-01-25,952
2016-01-26,952
2016-01-27,952
2016-01-28,952
2016-01-29,907
2016-01-30,907
2016-01-31,907
2016-02-01,907
2016-02-02,907
2016-02-03,907
2016-02-04,907
2016-02-05,907
2016-02-06,862
2016-02-07,862
2016-02-08,862
2016-02-09,862
2016-02-10,862
2016-02-11,862
2016-02-12,862
2016-02-13,862
2016-02-14,862
2016-02-15,820
2016-02-16,820
2016-02-17,820
2016-02-18,820
2016-02-19,820
2016-02-20,820
2016-02-21,820
2016-02-22,820
2016-02-23,781
2016-02-24,781
2016-02-25,781
2016-02-26,781
2016-02-27,781
2016-02-28,781
2016-02-29,781
2016-03-01,742
2016-03-02,742
2016-03-03,742
2016-03-04,742
2016-03-05,742
2016-03-06,742
2016-03-07,742
2016-03-08,742
2016-03-09,705
2016-03-10,705
2016-03-11,705
2016-03-12,705
2016-03-13,705
2016-03-14,705
2016-03-15,705
2016-03-16,670
2016-03-17,670
2016-03-18,670
2016-03-19,670
2016-03-20,670
2016-03-21,670
2016-03-22,670
2016-03-23,638
2016-03-24,638
2016-03-25,638
2016-03-26,638
2016-03-27,638
2016-03-28,606
2016-03-29,606
2016-03-30,606
2016-03-31,606
2016-04-01,606
2016-04-02,606
2016-04-03,606
2016-04-04,576
2016-04-05,576
2016-04-06,576
2016-04-07,576
2016-04-08,576
2016-04-09,576
2016-04-10,576
2016-04-11,576
2016-04-12,548
2016-04-13,548
2016-04-14,548
2016-04-15,548
2016-04-16,548
2016-04-17,548
2016-04-18,548
2016-04-19,548
2016-04-20,520
2016-04-21,520
2016-04-22,520
2016-04-23,520
2016-04-24,520
2016-04-25,520
2016-04-26,520
2016-04-27,520
2016-04-28,520
2016-04-29,495
2016-04-30,495
2016-05-01,495
2016-05-02,495
2016-05-03,495
2016-05-04,495
2016-05-05,495
2016-05-06,495
2016-05-07,471
2016-05-08,471
2016-05-09,471
2016-05-10,471
2016-05-11,471
2016-05-12,471
2016-05-13,471
2016-05-14,471
2016-05-15,448
2016-05-16,448
2016-05-17,448
2016-05-18,448
2016-05-19,448
2016-05-22,448
2016-05-23,426
2016-05-24,426
2016-05-25,426
2016-05-26,426
2016-05-27,426
2016-05-28,426
2016-05-29,426
2016-05-30,405
2016-05-31,405
2016-06-01,405
2016-06-02,405
2016-06-03,405
2016-06-04,405
2016-06-05,385
2016-06-06,385
2016-06-07,385
2016-06-08,385
2016-06-09,385
2016-06-10,385
2016-06-11,366
2016-06-12,366
2016-06-13,366
2016-06-14,366
2016-06-15,366
2016-06-16,366
2016-06-17,349
2016-06-18,349
2016-06-19,349
2016-06-20,349
2016-06-21,349
2016-06-22,349
2016-06-23,332
2016-06-24,332
2016-06-25,332
2016-06-26,332
2016-06-27,332
2016-06-28,332
2016-06-29,332
2016-06-30,316
2016-07-01,316
2016-07-02,316
2016-07-03,316
2016-07-04,316
2016-07-05,301
2016-07-06,301
2016-07-07,301
2016-07-08,301
2016-07-09,301
2016-07-10,301
2016-07-11,286
2016-07-12,286
2016-07-13,286
2016-07-14,286
2016-07-15,286
2016-07-16,286
2016-07-17,286
2016-07-18,272
2016-07-23,272
2016-07-24,272
2016-07-25,272
2016-07-26,272
2016-07-27,259
2016-07-28,259
2016-07-29,259
2016-07-30,259
2016-07-31,259
2016-08-01,259
2016-08-02,259
2016-08-03,259
2016-08-04,259
2016-08-05,247
2016-08-06,247
2016-08-07,247
2016-08-08,247
2016-08-09,247
2016-08-10,247
2016-08-11,247
2016-08-12,247
2016-08-13,247
2016-08-14,247
2016-08-15,235
2016-08-16,235
2016-08-17,235
2016-08-18,235
2016-08-19,235
2016-08-20,235
2016-08-21,235
2016-08-22,235
2016-08-23,235
2016-08-24,235
2016-08-25,235
2016-08-26,235
2016-08-28,224
2016-08-31,224
2016-09-01,224
2016-09-02,224
2016-09-03,224
2016-09-04,224
2016-09-05,224
2016-09-06,224
2016-09-07,212
2016-09-08,212
2016-09-09,212
2016-09-10,212
2016-09-11,212
2016-09-12,212
2016-09-13,212
2016-09-14,212
2016-09-15,212
2016-09-16,212
2016-09-17,202
2016-09-18,202
2016-09-19,202
2016-09-20,202
2016-09-21,202
2016-09-22,202
2016-09-23,202
2016-09-24,202
2016-09-25,202
2016-09-26,202
2016-09-27,202
2016-09-28,192
2016-09-29,192
2016-09-30,192
2016-10-01,192
2016-10-02,192
2016-10-03,192
2016-10-04,192
2016-10-05,192
2016-10-06,192
2016-10-07,192
2016-10-08,183
2016-10-09,183
2016-10-10,183
2016-10-11,183
2016-10-12,183
2016-10-13,183
2016-10-14,183
2016-10-15,183
2016-10-16,183
2016-10-17,183
2016-10-18,174
2016-10-19,174
2016-10-20,174
2016-10-21,174
2016-10-22,174
2016-10-23,174
2016-10-24,174
2016-10-25,174
2016-10-26,174
2016-10-27,174
2016-10-28,165
2016-10-29,165
2016-10-30,165
2016-10-31,165
2016-11-01,165
2016-11-02,165
2016-11-03,165
2016-11-04,165
2016-11-05,165
2016-11-06,165
2016-11-07,156
2016-11-08,156
2016-11-09,156
2016-11-10,156
2016-11-11,156
2016-11-12,156
2016-11-13,156
2016-11-14,156
2016-11-15,156
2016-12-07,134
2016-12-08,134
2016-12-09,134
2016-12-10,134
2016-12-11,134
2016-12-12,134
2016-12-13,128
2016-12-14,128
2016-12-15,128
2016-12-16,128
2016-12-17,128
2016-12-18,128
2016-12-19,128
2016-12-20,128
2016-12-21,121
2016-12-22,121
2016-12-23,121
2016-12-24,121
2016-12-25,121
2016-12-26,121
2016-12-27,121
2016-12-28,121
2016-12-29,114
2016-12-30,114
2016-12-31,114
2017-01-01,114
2017-01-02,114
2017-01-03,114
2017-01-04,114
2017-01-05,114
2017-01-06,108
2017-01-07,108
2017-01-08,108
2017-01-09,108
2017-01-10,108
2017-01-11,108
2017-01-12,108
2017-01-13,108
2017-01-14,103
2017-01-15,103
2017-01-16,103
2017-01-17,103
2017-01-18,103
2017-01-19,103
2017-01-20,103
2017-01-21,103
2017-01-22,97
2017-01-23,97
2017-01-27,97
2017-01-28,97
2017-01-29,92
2017-01-30,92
2017-01-31,92
2017-02-01,92
2017-02-02,92
2017-02-03,92
2017-02-04,92
2017-02-05,92
2017-02-06,87
2017-02-07,87
2017-02-08,87
2017-02-09,87
2017-02-10,87
2017-02-11,87
2017-02-12,87
2017-02-13,84
2017-02-14,84
2017-02-15,84
2017-02-16,84
2017-02-18,84
2017-02-19,84
2017-02-20,84
2017-02-21,79
2017-02-22,79
2017-02-23,79
2017-02-24,79
2017-02-25,79
2017-02-26,79
2017-02-27,79
2017-02-28,79
2017-03-01,79
2017-03-02,75
2017-03-03,75
2017-03-05,75
2017-03-06,75
2017-03-07,75
2017-03-08,75
2017-03-09,75
2017-03-10,71
2017-03-11,71
2017-03-12,71
2017-03-13,71
2017-03-14,71
2017-03-15,71
2017-03-16,71
2017-03-17,71
2017-03-18,67
2017-03-19,67
2017-03-20,67
2017-03-21,67
2017-03-22,67
2017-03-23,67
2017-03-24,67
2017-03-25,67
2017-03-26,67
2017-03-27,67
2017-03-28,67
2017-03-29,67
2017-03-30,67
2017-03-31,67
2017-04-01,67
2017-04-02,67
2017-04-03,64
2017-04-04,64
2017-04-12,60
2017-04-13,60
2017-04-14,60
2017-04-15,60
2017-04-16,60
2017-04-17,60
2017-04-18,60
2017-04-19,59
2017-04-20,59
2017-04-21,59
2017-04-22,59
2017-04-23,59
2017-04-24,59
2017-04-25,59
2017-04-26,59
2017-04-27,56
2017-04-28,56
2017-04-29,56
2017-04-30,56
2017-05-01,56
2017-05-02,56
2017-05-03,56
2017-05-04,56
2017-05-05,56
2017-05-06,55
2017-05-07,55
2017-05-08,55
2017-05-09,55
2017-05-10,55
2017-05-11,55
2017-05-12,55
2017-05-13,55
2017-05-14,55
2017-05-15,54
2017-05-16,54
2017-05-17,54
2017-05-18,54
2017-05-19,54
2017-05-20,54
2017-05-21,54
2017-05-22,54
2017-05-23,54
2017-05-24,54
2017-05-25,53
2017-05-26,53
2017-05-27,53
2017-05-28,53
2017-05-29,53
2017-05-30,53
2017-05-31,53
2017-06-01,53
2017-06-02,53
2017-06-03,51
2017-06-04,51
2017-06-05,51
2017-06-06,51
2017-06-07,51
2017-06-08,51
2017-06-09,51
2017-06-10,49
2017-06-11,49
2017-06-12,49
2017-06-13,49
2017-06-14,49
2017-06-15,49
2017-06-16,49
2017-06-17,49
2017-06-18,47
2017-06-19,47
2017-06-20,47
2017-06-21,47
2017-06-22,47
2017-06-23,47
2017-06-24,47
2017-06-25,47
2017-06-26,47
2017-06-27,45
2017-06-28,45
2017-06-29,45
2017-06-30,45
2017-07-01,45
2017-07-02,45
2017-07-03,45
2017-07-04,45
2017-07-05,45
2017-07-06,43
2017-07-07,43
2017-07-08,43
2017-07-13,43
2017-07-14,42
2017-07-15,42
2017-07-16,42
2017-07-17,42
2017-07-18,42
2017-07-19,42
2017-07-20,42
2017-07-21,42
2017-07-22,43
2017-07-23,43
2017-07-24,43
2017-07-25,43
2017-07-26,43
2017-07-27,43
2017-07-28,43
2017-07-29,43
2017-07-30,45
2017-07-31,45
2017-08-01,45
2017-08-02,45
2017-08-03,45
2017-08-04,45
2017-08-05,45
2017-08-06,45
2017-08-07,43
2017-08-08,43
2017-08-09,43
2017-08-10,43
2017-08-11,43
2017-08-12,43
2017-08-13,43
2017-08-14,43
2017-08-15,41
2017-08-16,41
2017-08-17,41
2017-08-18,41
2017-08-19,41
2017-08-20,41
2017-08-21,41
2017-08-22,41
2017-08-23,39
2017-08-24,39
2017-08-25,39
2017-08-26,39
2017-08-27,39
2017-08-28,39
2017-08-29,39
2017-08-30,39
2017-08-31,39
2017-09-01,39
2017-09-02,38
2017-09-03,38
2017-09-04,38
2017-09-05,38
2017-09-06,38
2017-09-07,38
2017-09-08,38
2017-09-09,38
2017-09-10,37
2017-09-11,37
2017-09-12,37
2017-09-13,37
2017-09-14,37
2017-09-15,37
2017-09-16,37
2017-09-17,36
2017-09-18,36
2017-09-19,36
2017-09-20,36
2017-09-22,36
2017-09-23,36
2017-09-24,35
2017-09-25,35
2017-09-26,35
2017-09-27,35
2017-09-28,35
2017-09-29,35
2017-09-30,35
2017-10-01,35
2017-10-02,34
2017-10-03,34
2017-10-04,34
2017-10-05,34
2017-10-06,34
2017-10-07,34
2017-10-08,34
2017-10-09,34
2017-10-10,33
2017-10-11,33
2017-10-12,33
2017-10-13,33
2017-10-14,33
2017-10-15,33
2017-10-16,33
2017-10-17,33
2017-10-18,33
2017-10-19,32
2017-10-20,32
2017-10-21,32
2017-10-22,32
2017-10-23,32
2017-10-24,32
2017-10-25,32
2017-10-26,32
2017-10-27,32
2017-10-28,31
2017-10-29,31
2017-10-30,31
2017-10-31,31
2017-11-01,31
2017-11-02,31
2017-11-03,31
2017-11-04,31
2017-11-05,29
2017-11-06,29
2017-11-07,29
2017-11-08,29
2017-11-09,29
2017-11-10,29
2017-11-11,29
2017-11-12,29
2017-11-13,29
2017-11-14,27
2017-11-15,27
2017-11-16,27
2017-11-17,27
2017-11-18,27
2017-11-19,27
2017-11-20,27
2017-11-21,27
2017-11-22,27
2017-11-23,25
2017-11-24,25
2017-11-25,25
2017-11-26,25
2017-11-27,25
2017-11-28,25
2017-11-29,25
2017-11-30,25
2017-12-01,23
2017-12-02,23
2017-12-03,23
2017-12-04,23
2017-12-05,23
2017-12-06,23
2017-12-07,23
2017-12-08,23
2017-12-09,23
2017-12-10,22
2017-12-11,22
2017-12-12,22
2017-12-13,22
2017-12-14,22
2017-12-15,22
2017-12-16,22
2017-12-17,22
2017-12-18,21
2017-12-19,21
2017-12-20,21
2017-12-21,21
2017-12-22,21
2017-12-23,21
2017-12-24,21
2017-12-25,21
2017-12-26,20
2017-12-27,20
2017-12-28,20
2017-12-29,20
2017-12-30,20
2017-12-31,20
2018-01-01,20
2018-01-02,20
2018-01-03,19
2018-01-04,19
2018-01-05,19
2018-01-06,19
2018-01-07,19
2018-01-08,19
2018-01-09,19
2018-01-10,18
2018-01-11,18
2018-01-12,18
2018-01-13,18
2018-01-14,18
2018-01-15,18
2018-01-16,17
2018-01-17,17
2018-01-18,17
2018-01-19,17
2018-01-20,17
2018-01-21,17
2018-01-22,17
2018-01-23,16
2018-01-24,16
2018-01-25,16
2018-01-26,16
2018-01-27,16
2018-01-28,15
2018-01-29,15
2018-01-30,15
2018-01-31,15
2018-02-01,15
2018-02-02,15
2018-02-03,15
2018-02-04,15
2018-02-05,15
2018-02-06,15
2018-02-07,15
2018-02-08,15
2018-02-09,15
2018-02-10,15
2018-02-11,15
2018-02-12,15
2018-02-13,15
2018-02-14,15
2018-02-15,15
2018-02-16,15
2018-02-17,15
2018-02-18,15
2018-02-19,15
2018-02-20,15
2018-02-21,15
2018-02-22,15
2018-02-23,15
2018-02-24,15
2018-02-25,15
2018-02-26,15
2018-02-27,15
2018-02-28,15
2018-03-01,14
2018-03-02,14
2018-03-03,14
2018-03-04,14
2018-03-05,14
2018-03-06,14
2018-03-07,14
2018-03-08,14
2018-03-09,14
2018-03-10,14
2018-03-11,14
2018-03-12,14
2018-03-13,14
2018-03-14,14
2018-03-15,14
2018-03-16,14
2018-03-17,14
2018-03-18,14
2018-03-20,14
2018-03-21,13
2018-03-22,13
2018-03-23,13
2018-03-24,13
2018-03-25,13
2018-03-26,13
2018-03-27,13
2018-03-28,13
2018-03-29,13
2018-03-30,13
2018-03-31,13
2018-04-01,13
2018-04-02,13
2018-04-03,13
2018-04-04,13
2018-04-05,13
2018-04-06,13
2018-04-07,13
2018-04-08,13
2018-04-09,13
2018-04-10,13
2018-04-11,13
2018-04-12,13
2018-04-13,13
2018-04-14,13
2018-04-15,13
2018-04-16,13
2018-04-17,13
2018-04-18,13
2018-04-19,13
2018-04-20,13
2018-04-21,13
2018-04-22,13
2018-04-23,13
2018-04-24,13
2018-04-25,13
2018-04-26,13
2018-04-27,13
2018-04-28,13
2018-04-29,13
2018-04-30,13
2018-05-01,13
2018-05-02,13
2018-05-03,13
2018-05-04,13
2018-05-05,14
2018-05-06,14
2018-05-07,14
2018-05-08,14
2018-05-09,14
2018-05-10,14
2018-05-11,14
2018-05-12,14
2018-05-13,14
2018-05-14,14
2018-05-15,14
2018-05-16,14
2018-05-17,14
2018-05-18,14
2018-05-19,15
2018-05-20,15
2018-05-21,15
2018-05-22,15
2018-05-23,15
2018-05-24,15
2018-05-25,15
2018-05-26,15
2018-05-27,15
2018-05-28,15
2018-05-29,15
2018-05-30,15
2018-05-31,15
2018-06-01,15
2018-06-02,15
2018-06-03,15
2018-06-04,15
2018-06-05,15
2018-06-06,15
2018-06-07,15
2018-06-08,15
2018-06-09,15
2018-06-10,15
2018-06-11,15
2018-06-12,15
2018-06-13,15
2018-06-14,15
2018-06-15,15
2018-06-16,16
2018-06-17,16
2018-06-18,16
2018-06-19,16
2018-06-20,16
2018-06-21,16
2018-06-22,16
2018-06-23,16
2018-06-24,17
2018-06-25,17
2018-06-26,17
2018-06-27,17
2018-06-28,17
2018-06-29,17
2018-06-30,17
2018-07-01,18
2018-07-02,18
2018-07-03,18
2018-07-04,18
2018-07-05,18
2018-07-06,18
2018-07-07,18
2018-07-08,18
2018-07-09,19
2018-07-10,19
2018-07-11,19
2018-07-12,19
2018-07-13,19
2018-07-14,19
2018-07-15,19
2018-07-16,19
2018-07-17,19
2018-07-18,20
2018-07-19,20
2018-07-20,20
2018-07-21,20
2018-07-22,20
2018-07-23,20
2018-07-24,20
2018-07-25,21
2018-07-26,21
2018-07-27,21
2018-07-28,21
2018-07-29,21
2018-07-30,21
2018-07-31,22
2018-08-01,22
2018-08-02,22
2018-08-03,22
2018-08-04,22
2018-08-05,22
2018-08-06,22
2018-08-07,24
2018-08-08,24
2018-08-09,24
2018-08-10,24
2018-08-11,24
2018-08-12,24
2018-08-14,25
2018-08-16,25
2018-08-17,25
2018-08-18,25
2018-08-19,25
2018-08-20,26
2018-08-21,26
2018-08-22,26
2018-08-23,26
2018-08-24,26
2018-08-25,26
2018-08-26,28
2018-08-27,28
2018-08-28,28
2018-08-29,28
2018-08-30,28
2018-08-31,28
2018-09-01,30
2018-09-02,30
2018-09-03,30
2018-09-04,30
2018-09-05,30
2018-09-06,30
2018-09-07,32
2018-09-08,32
2018-09-09,32
2018-09-10,32
2018-09-11,32
2018-09-12,32
2018-09-13,34
2018-09-14,34
2018-09-15,34
2018-09-16,34
2018-09-17,34
2018-09-18,35
2018-09-19,35
2018-09-20,35
2018-09-21,35
2018-09-22,35
2018-09-23,36
2018-09-24,36
2018-09-25,36
2018-09-26,36
2018-09-27,36
2018-09-28,36
2018-09-29,36
2018-09-30,36
2018-10-01,36
2018-10-02,36
2018-10-03,36
2018-10-04,36
2018-10-05,36
2018-10-06,36
2018-10-07,36
2018-10-08,36
2018-10-09,37
2018-10-10,37
2018-10-11,37
2018-10-12,37
2018-10-13,37
2018-10-14,39
2018-10-15,39
2018-10-16,39
2018-10-17,39
2018-10-18,39
2018-10-19,40
2018-10-20,40
2018-10-21,40
2018-10-22,40
2018-10-23,40
2018-10-24,40
2018-10-25,41
2018-10-26,41
2018-10-27,41
2018-10-28,41
2018-10-29,41
2018-10-30,43
2018-10-31,43
2018-11-01,44
2018-11-03,43
2018-11-04,43
2018-11-05,41
2018-11-06,41
2018-11-07,39
2018-11-08,39
2018-11-09,38
2018-11-10,37
2018-11-11,37
2018-11-12,36
2018-11-13,36
2018-11-15,35
2018-11-16,35
2018-11-17,35
2018-11-18,35
2018-11-19,35
2018-11-20,35
2018-11-21,35
2018-11-22,36
2018-11-23,36
2018-11-24,36
2018-11-25,36
2018-11-26,35
2018-11-27,35
2018-11-28,34
2018-11-29,34
2018-12-01,33
2018-12-02,33
2018-12-03,33
2018-12-04,34
2018-12-05,34
2018-12-07,36
2018-12-09,37
2018-12-10,37
2018-12-11,37
2018-12-12,37
2018-12-13,37
2018-12-14,37
2018-12-15,38
2018-12-16,38
2018-12-17,39
2018-12-18,39
2018-12-19,39
2018-12-20,39
2018-12-21,37
2018-12-22,37
2018-12-23,35
2018-12-24,35
2018-12-25,33
2018-12-26,33
2018-12-27,32
2018-12-28,32
2018-12-29,30
2018-12-30,30
2018-12-31,29
2019-01-01,29
2019-01-02,27
2019-01-03,27
2019-01-04,25
2019-01-05,25
2019-01-06,24
2019-01-08,24
2019-01-10,25
2019-01-11,25
2019-01-12,26
2019-01-13,26
2019-01-14,28
2019-01-15,28
2019-01-16,29
2019-01-17,29
2019-01-18,29
2019-01-19,30
2019-01-20,30
2019-01-21,30
2019-01-22,31
2019-01-23,31
2019-01-24,31
2019-01-25,32
2019-01-26,32
2019-01-27,32
2019-01-28,32
2019-01-29,32
2019-01-30,32
2019-01-31,31
2019-02-01,31
2019-02-02,31
2019-02-03,29
2019-02-04,29
2019-02-05,29
2019-02-06,29
2019-02-07,30
2019-02-08,30
2019-02-09,30
2019-02-10,30
2019-02-11,30
2019-02-12,30
2019-02-13,31
2019-02-14,31
2019-02-15,31
2019-02-16,31
2019-02-17,29
2019-02-18,29
2019-02-19,29
2019-02-20,29
2019-02-21,27
2019-02-22,27
2019-02-23,27
2019-02-24,25
2019-02-25,25
2019-02-26,25
2019-02-27,25
2019-02-28,25
2019-03-01,25
2019-03-02,25
2019-03-03,23
2019-03-04,23
2019-03-05,23
2019-03-06,25
2019-03-07,25
2019-03-08,25
2019-03-09,25
2019-03-10,27
2019-03-11,27
2019-03-12,27
2019-03-13,27
2019-03-14,26
2019-03-15,26
2019-03-16,26
2019-03-17,26
2019-03-18,26
2019-03-19,26
2019-03-20,26
2019-03-21,26
2019-03-22,25
2019-03-23,25
2019-03-24,25
2019-03-25,24
2019-03-26,24
2019-03-27,24
2019-03-28,24
2019-03-29,23
2019-03-30,23
2019-03-31,23
2019-04-01,23
2019-04-02,23
2019-04-03,22
2019-04-04,22
2019-04-05,22
2019-04-06,22
2019-04-07,22
2019-04-08,21
2019-04-09,21
2019-04-10,21
2019-04-11,21
2019-04-12,21
2019-04-13,20
2019-04-14,20
2019-04-15,20
2019-04-16,20
2019-04-17,21
2019-04-18,21
2019-04-19,21
2019-04-20,21
2019-04-21,23
2019-04-22,23
2019-04-23,23
2019-04-24,23
2019-04-25,25
2019-04-26,25
2019-04-27,25
2019-04-28,25
2019-04-29,25
2019-04-30,26
2019-05-01,26
2019-05-02,26
2019-05-03,26
2019-05-04,28
2019-05-05,28
2019-05-06,28
2019-05-07,28
2019-05-08,28
2019-05-09,29
2019-05-10,29
2019-05-11,29
2019-05-12,29
2019-05-13,31
2019-05-14,31
2019-05-15,31
2019-05-16,31
2019-05-17,31
2019-05-18,32
2019-05-19,32
2019-05-20,32
2019-05-21,32
2019-05-22,32
2019-05-23,33
2019-05-24,33
2019-05-25,33
2019-05-26,33
2019-05-27,33
2019-05-28,33
2019-05-29,33
2019-05-30,33
2019-05-31,33
2019-06-01,33
2019-06-02,33
2019-06-03,33
2019-06-04,33
2019-06-05,33
2019-06-06,33
2019-06-07,33
2019-06-08,31
2019-06-09,31
2019-06-10,31
2019-06-11,31
2019-06-12,31
2019-06-13,31
2019-06-14,31
2019-06-15,31
2019-06-16,31
2019-06-17,31
2019-06-18,31
2019-06-19,31
2019-06-20,30
2019-06-21,30
2019-06-22,30
2019-06-23,30
2019-06-24,30
2019-06-25,30
2019-06-26,29
2019-06-27,29
2019-06-28,29
2019-06-29,29
2019-06-30,29
2019-07-01,30
2019-07-02,30
2019-07-03,30
2019-07-04,30
2019-07-05,30
2019-07-06,30
2019-07-07,30
2019-07-08,30
2019-07-09,30
2019-07-10,30
2019-07-11,30
2019-07-12,30
2019-07-13,31
2019-07-14,31
2019-07-15,31
2019-07-16,31
2019-07-17,31
2019-07-18,31
2019-07-19,32
2019-07-20,32
2019-07-21,32
2019-07-22,32
2019-07-23,32
2019-07-24,32
2019-07-25,32
2019-07-26,33
