date_obj,Rune%20helm%20(h5) price
2015-12-09,32292
2015-12-10,33791
2015-12-11,34752
2015-12-12,35340
2015-12-13,36562
2015-12-14,36562
2015-12-15,37027
2015-12-16,35778
2015-12-17,35081
2015-12-18,34397
2015-12-19,33525
2015-12-20,32649
2015-12-21,31711
2015-12-22,31293
2015-12-23,30708
2015-12-24,29568
2015-12-25,30010
2015-12-26,29291
2015-12-27,29134
2015-12-28,28680
2015-12-29,28602
2015-12-30,28290
2015-12-31,28540
2016-01-01,29670
2016-01-02,30107
2016-01-03,31044
2016-01-04,31985
2016-01-05,32487
2016-01-06,32950
2016-01-07,32986
2016-01-08,32965
2016-01-09,32406
2016-01-10,32197
2016-01-11,32293
2016-01-12,32125
2016-01-13,31117
2016-01-14,30878
2016-01-15,30556
2016-01-16,29910
2016-01-17,29740
2016-01-18,29658
2016-01-19,29426
2016-01-20,29286
2016-01-21,29262
2016-01-22,30235
2016-01-23,30413
2016-01-24,30311
2016-01-25,30479
2016-01-26,31248
2016-01-27,30959
2016-01-28,30959
2016-01-29,30336
2016-01-30,30759
2016-01-31,31077
2016-02-01,31638
2016-02-02,31731
2016-02-03,31856
2016-02-04,31960
2016-02-05,31849
2016-02-06,32056
2016-02-07,32318
2016-02-08,32260
2016-02-09,32509
2016-02-10,32635
2016-02-11,33134
2016-02-12,33957
2016-02-13,34388
2016-02-14,34388
2016-02-15,33514
2016-02-16,32972
2016-02-17,32529
2016-02-18,32529
2016-02-19,32120
2016-02-20,30514
2016-02-21,29196
2016-02-22,29196
2016-02-23,28113
2016-02-24,26715
2016-02-25,25627
2016-02-26,25627
2016-02-27,24354
2016-02-28,24011
2016-02-29,23531
2016-03-01,23041
2016-03-02,22731
2016-03-03,22364
2016-03-04,22171
2016-03-05,22385
2016-03-06,22915
2016-03-07,23306
2016-03-08,23014
2016-03-09,22848
2016-03-10,22277
2016-03-11,22118
2016-03-12,21807
2016-03-13,21642
2016-03-14,21400
2016-03-15,21019
2016-03-16,21246
2016-03-17,22104
2016-03-18,23077
2016-03-19,23114
2016-03-20,23474
2016-03-21,24437
2016-03-22,24485
2016-03-23,23732
2016-03-24,24580
2016-03-25,25608
2016-03-26,25551
2016-03-27,25524
2016-03-28,24880
2016-03-29,23942
2016-03-30,23942
2016-03-31,23020
2016-04-01,22202
2016-04-02,21461
2016-04-03,21152
2016-04-04,21033
2016-04-05,21613
2016-04-06,21648
2016-04-07,21808
2016-04-08,22195
2016-04-09,21852
2016-04-10,22009
2016-04-11,22009
2016-04-12,21182
2016-04-13,20882
2016-04-14,21083
2016-04-15,21233
2016-04-16,21308
2016-04-17,21149
2016-04-18,21338
2016-04-19,21310
2016-04-20,20916
2016-04-21,21127
2016-04-22,21127
2016-04-23,21271
2016-04-24,20855
2016-04-25,21307
2016-04-26,21001
2016-04-27,21084
2016-04-28,20867
2016-04-29,21038
2016-04-30,21256
2016-05-01,22113
2016-05-02,22348
2016-05-03,22815
2016-05-04,22856
2016-05-05,23026
2016-05-06,23026
2016-05-07,22954
2016-05-08,22600
2016-05-09,23067
2016-05-10,22818
2016-05-11,22428
2016-05-12,22608
2016-05-13,22812
2016-05-14,22977
2016-05-15,23295
2016-05-16,23123
2016-05-17,22624
2016-05-18,23073
2016-05-19,23225
2016-05-22,22066
2016-05-23,21505
2016-05-24,21516
2016-05-25,21940
2016-05-26,21901
2016-05-27,21812
2016-05-28,21812
2016-05-29,22676
2016-05-30,23810
2016-05-31,24981
2016-06-01,25505
2016-06-02,25240
2016-06-03,24161
2016-06-04,23602
2016-06-05,23901
2016-06-06,24874
2016-06-07,24874
2016-06-08,24994
2016-06-09,25231
2016-06-10,24998
2016-06-11,25094
2016-06-12,25164
2016-06-13,25856
2016-06-14,25850
2016-06-15,25773
2016-06-16,25913
2016-06-17,25781
2016-06-18,25838
2016-06-19,26101
2016-06-20,26524
2016-06-21,25816
2016-06-22,25217
2016-06-23,25155
2016-06-24,24678
2016-06-25,23597
2016-06-26,22713
2016-06-27,22429
2016-06-28,21896
2016-06-29,22974
2016-06-30,23398
2016-07-01,24301
2016-07-02,24301
2016-07-03,24276
2016-07-04,24483
2016-07-05,24274
2016-07-06,23495
2016-07-07,22901
2016-07-08,22344
2016-07-09,22308
2016-07-10,22123
2016-07-11,22212
2016-07-12,22192
2016-07-13,22221
2016-07-14,22157
2016-07-15,22595
2016-07-16,23164
2016-07-17,22734
2016-07-18,23487
2016-07-23,22913
2016-07-24,22746
2016-07-25,22498
2016-07-26,21993
2016-07-27,21981
2016-07-28,22484
2016-07-29,22421
2016-07-30,22961
2016-07-31,23460
2016-08-01,23248
2016-08-02,22811
2016-08-03,23131
2016-08-04,22586
2016-08-05,22624
2016-08-06,22504
2016-08-07,22483
2016-08-08,22916
2016-08-09,23015
2016-08-10,22721
2016-08-11,22444
2016-08-12,22022
2016-08-13,21697
2016-08-14,21786
2016-08-15,21572
2016-08-16,21654
2016-08-17,21793
2016-08-18,21978
2016-08-19,21933
2016-08-20,21797
2016-08-21,21676
2016-08-22,21650
2016-08-23,21256
2016-08-24,21449
2016-08-25,21636
2016-08-26,21636
2016-08-28,21764
2016-08-31,22019
2016-09-01,22233
2016-09-02,22233
2016-09-03,22806
2016-09-04,23214
2016-09-05,23683
2016-09-06,23393
2016-09-07,24217
2016-09-08,25234
2016-09-09,26047
2016-09-10,25599
2016-09-11,25946
2016-09-12,26084
2016-09-13,25755
2016-09-14,25755
2016-09-15,25341
2016-09-16,25341
2016-09-17,24476
2016-09-18,23761
2016-09-19,22965
2016-09-20,22707
2016-09-21,22675
2016-09-22,22369
2016-09-23,21893
2016-09-24,21893
2016-09-25,21278
2016-09-26,21278
2016-09-27,21365
2016-09-28,21246
2016-09-29,21246
2016-09-30,20998
2016-10-01,20997
2016-10-02,20997
2016-10-03,21039
2016-10-04,21493
2016-10-05,22242
2016-10-06,22331
2016-10-07,22027
2016-10-08,21889
2016-10-09,21778
2016-10-10,21680
2016-10-11,21415
2016-10-12,21461
2016-10-13,21304
2016-10-14,21587
2016-10-15,21516
2016-10-16,21532
2016-10-17,21460
2016-10-18,21697
2016-10-19,21339
2016-10-20,21350
2016-10-21,21296
2016-10-22,21296
2016-10-23,21255
2016-10-24,21604
2016-10-25,21604
2016-10-26,21607
2016-10-27,21607
2016-10-28,21769
2016-10-29,21462
2016-10-30,21452
2016-10-31,21296
2016-11-01,21296
2016-11-02,21623
2016-11-03,22146
2016-11-04,22348
2016-11-05,22348
2016-11-06,22196
2016-11-07,22795
2016-11-08,23697
2016-11-09,23862
2016-11-10,23143
2016-11-11,22932
2016-11-12,22687
2016-11-13,22780
2016-11-14,22624
2016-12-08,22544
2016-12-09,22437
2016-12-10,22384
2016-12-11,22273
2016-12-12,22232
2016-12-13,22441
2016-12-14,22421
2016-12-15,22421
2016-12-16,22321
2016-12-17,22002
2016-12-18,21698
2016-12-19,21438
2016-12-20,21375
2016-12-21,21405
2016-12-22,21497
2016-12-23,21955
2016-12-24,21611
2016-12-25,21602
2016-12-26,21599
2016-12-27,21421
2016-12-28,21607
2016-12-29,21462
2016-12-30,21690
2016-12-31,21602
2017-01-01,21365
2017-01-02,21693
2017-01-03,21883
2017-01-04,21871
2017-01-05,21651
2017-01-06,20869
2017-01-07,21283
2017-01-08,21431
2017-01-09,21477
2017-01-10,21779
2017-01-11,22299
2017-01-12,22585
2017-01-13,23117
2017-01-14,23300
2017-01-15,23474
2017-01-16,23527
2017-01-17,23573
2017-01-18,23125
2017-01-19,22507
2017-01-20,22556
2017-01-21,23050
2017-01-22,23783
2017-01-27,22012
2017-01-28,21616
2017-01-29,21592
2017-01-30,21712
2017-01-31,21778
2017-02-01,21895
2017-02-02,21909
2017-02-03,22017
2017-02-04,21827
2017-02-05,21894
2017-02-06,21904
2017-02-07,22071
2017-02-08,22028
2017-02-09,21742
2017-02-10,21732
2017-02-11,22030
2017-02-12,22065
2017-02-13,21799
2017-02-14,21788
2017-02-15,21666
2017-02-16,21709
2017-02-18,21479
2017-02-19,21323
2017-02-20,21065
2017-02-21,20938
2017-02-22,20992
2017-02-23,21482
2017-02-24,21482
2017-02-25,21075
2017-02-26,21246
2017-02-27,21069
2017-02-28,20944
2017-03-01,21046
2017-03-02,21208
2017-03-03,21558
2017-03-04,21719
2017-03-05,21826
2017-03-06,21993
2017-03-07,22743
2017-03-08,22743
2017-03-09,22790
2017-03-10,22462
2017-03-11,22427
2017-03-12,22402
2017-03-13,22184
2017-03-14,21716
2017-03-15,21391
2017-03-16,21565
2017-03-17,22403
2017-03-18,21761
2017-03-19,21710
2017-03-20,22072
2017-03-21,22423
2017-03-22,21999
2017-03-23,22045
2017-03-24,22479
2017-03-25,22479
2017-03-26,21707
2017-03-27,21814
2017-03-28,21481
2017-03-29,21308
2017-03-30,21819
2017-03-31,22054
2017-04-01,22295
2017-04-02,22381
2017-04-03,22319
2017-04-04,22314
2017-04-12,22261
2017-04-13,22476
2017-04-14,22450
2017-04-15,22415
2017-04-16,22279
2017-04-17,22175
2017-04-18,22684
2017-04-19,22406
2017-04-20,22301
2017-04-21,22102
2017-04-22,22196
2017-04-23,22047
2017-04-24,21796
2017-04-25,21256
2017-04-26,21256
2017-04-27,21484
2017-04-28,21704
2017-04-29,22026
2017-04-30,22143
2017-05-01,21954
2017-05-02,22009
2017-05-03,22264
2017-05-04,22490
2017-05-05,22188
2017-05-06,22169
2017-05-07,21649
2017-05-08,21399
2017-05-09,21397
2017-05-10,21139
2017-05-11,21031
2017-05-12,21317
2017-05-13,21858
2017-05-14,22054
2017-05-15,22014
2017-05-16,21850
2017-05-17,21625
2017-05-18,21491
2017-05-19,21048
2017-05-20,21551
2017-05-21,21551
2017-05-22,22119
2017-05-23,22436
2017-05-24,22305
2017-05-25,22656
2017-05-26,22922
2017-05-27,22930
2017-05-28,23121
2017-05-29,23063
2017-05-30,22913
2017-05-31,23002
2017-06-01,22523
2017-06-02,22194
2017-06-03,22043
2017-06-06,22328
2017-06-07,21680
2017-06-08,21680
2017-06-09,21264
2017-06-10,21104
2017-06-11,21085
2017-06-12,20866
2017-06-13,20680
2017-06-14,20877
2017-06-15,21344
2017-06-16,21644
2017-06-17,22084
2017-06-18,22155
2017-06-19,22155
2017-06-20,21783
2017-06-21,21897
2017-06-22,21897
2017-06-23,21909
2017-06-24,21755
2017-06-25,21760
2017-06-26,21701
2017-06-27,21561
2017-06-28,21133
2017-06-29,20763
2017-06-30,20829
2017-07-01,20829
2017-07-02,21220
2017-07-03,21163
2017-07-04,21230
2017-07-05,21230
2017-07-06,21008
2017-07-07,21008
2017-07-08,21021
2017-07-13,20800
2017-07-14,20830
2017-07-15,21421
2017-07-16,21890
2017-07-17,22345
2017-07-18,22523
2017-07-19,22250
2017-07-20,21773
2017-07-21,21566
2017-07-22,21361
2017-07-23,21331
2017-07-24,21535
2017-07-25,21469
2017-07-26,21290
2017-07-27,21691
2017-07-28,22095
2017-07-29,22216
2017-07-30,22058
2017-07-31,22058
2017-08-01,21790
2017-08-02,21764
2017-08-03,21667
2017-08-04,21939
2017-08-05,22125
2017-08-06,21898
2017-08-09,21116
2017-08-10,21213
2017-08-11,21534
2017-08-12,22275
2017-08-13,22027
2017-08-14,21920
2017-08-15,22182
2017-08-17,21852
2017-08-18,21852
2017-08-19,21576
2017-08-20,21362
2017-08-21,20991
2017-08-22,20945
2017-08-23,21173
2017-08-24,21212
2017-08-25,21482
2017-08-26,21551
2017-08-27,21351
2017-08-28,21884
2017-08-29,21884
2017-08-30,22013
2017-08-31,22013
2017-09-01,21910
2017-09-02,22029
2017-09-03,22029
2017-09-04,21867
2017-09-05,21600
2017-09-06,21096
2017-09-07,20890
2017-09-08,20890
2017-09-09,21238
2017-09-10,21554
2017-09-11,21693
2017-09-12,21693
2017-09-13,21610
2017-09-14,21196
2017-09-15,21196
2017-09-16,21080
2017-09-17,21075
2017-09-19,21077
2017-09-20,20864
2017-09-21,21425
2017-09-22,21366
2017-09-23,21366
2017-09-24,21504
2017-09-25,21565
2017-09-26,21758
2017-09-27,21758
2017-09-28,21982
2017-09-29,22009
2017-09-30,21506
2017-10-01,21060
2017-10-02,20718
2017-10-03,20847
2017-10-04,20847
2017-10-05,20948
2017-10-06,21268
2017-10-07,21403
2017-10-08,21512
2017-10-09,21406
2017-10-10,21549
2017-10-11,21549
2017-10-12,21577
2017-10-13,21403
2017-10-14,21415
2017-10-15,21415
2017-10-16,20750
2017-10-17,20750
2017-10-18,21211
2017-10-19,21095
2017-10-20,21259
2017-10-21,21496
2017-10-22,21132
2017-10-23,20771
2017-10-24,20850
2017-10-25,21020
2017-10-26,21461
2017-10-27,21588
2017-10-28,21588
2017-10-29,21369
2017-10-30,21483
2017-10-31,21394
2017-11-01,21394
2017-11-02,21266
2017-11-03,21338
2017-11-04,21199
2017-11-05,21199
2017-11-06,21926
2017-11-07,21926
2017-11-08,21866
2017-11-09,21374
2017-11-10,21487
2017-11-11,21256
2017-11-12,21219
2017-11-13,21068
2017-11-14,21084
2017-11-15,21139
2017-11-16,21489
2017-11-17,21172
2017-11-18,21613
2017-11-19,21484
2017-11-20,21690
2017-11-21,21610
2017-11-22,20948
2017-11-23,21148
2017-11-24,21532
2017-11-25,21361
2017-11-26,21657
2017-11-27,21657
2017-11-28,21402
2017-11-29,21993
2017-11-30,21993
2017-12-01,21752
2017-12-02,21752
2017-12-03,21239
2017-12-04,21239
2017-12-05,21379
2017-12-06,21747
2017-12-07,21692
2017-12-08,21692
2017-12-09,21432
2017-12-10,21500
2017-12-11,21389
2017-12-12,21305
2017-12-13,21573
2017-12-14,22548
2017-12-15,22465
2017-12-16,21881
2017-12-17,22148
2017-12-18,21928
2017-12-19,21869
2017-12-20,22064
2017-12-21,21836
2017-12-22,21894
2017-12-23,22178
2017-12-24,22091
2017-12-25,22031
2017-12-26,21591
2017-12-27,21311
2017-12-28,21311
2017-12-29,21923
2017-12-30,21598
2017-12-31,21423
2018-01-01,21187
2018-01-02,20917
2018-01-03,20853
2018-01-04,20804
2018-01-05,21089
2018-01-06,20988
2018-01-07,20848
2018-01-08,21128
2018-01-09,21476
2018-01-10,21213
2018-01-11,20886
2018-01-12,20966
2018-01-13,21105
2018-01-14,21262
2018-01-15,21214
2018-01-16,22008
2018-01-17,22361
2018-01-18,21843
2018-01-19,21843
2018-01-20,22094
2018-01-21,21625
2018-01-22,21571
2018-01-23,21142
2018-01-24,21218
2018-01-25,21152
2018-01-26,21595
2018-01-27,21509
2018-01-28,21582
2018-01-29,21586
2018-01-30,21892
2018-01-31,21617
2018-02-01,21617
2018-02-02,22321
2018-02-03,22168
2018-02-04,23047
2018-02-05,23244
2018-02-06,23226
2018-02-07,22521
2018-02-08,22521
2018-02-09,22193
2018-02-10,22193
2018-02-11,22101
2018-02-12,23034
2018-02-13,22971
2018-02-14,22823
2018-02-15,22947
2018-02-16,22473
2018-02-17,21985
2018-02-18,21587
2018-02-19,21377
2018-02-20,21377
2018-02-21,21371
2018-02-22,21371
2018-02-23,21852
2018-02-24,21852
2018-02-25,21886
2018-02-26,22474
2018-02-27,22708
2018-02-28,22708
2018-03-01,22901
2018-03-02,22595
2018-03-03,22776
2018-03-04,22776
2018-03-05,22300
2018-03-06,22208
2018-03-07,22289
2018-03-08,22289
2018-03-09,22030
2018-03-10,21438
2018-03-11,21482
2018-03-12,21552
2018-03-13,21710
2018-03-14,21733
2018-03-15,21733
2018-03-16,21804
2018-03-17,21804
2018-03-18,21537
2018-03-19,21537
2018-03-20,21660
2018-03-21,21989
2018-03-23,21775
2018-03-24,22032
2018-03-26,21967
2018-03-27,21781
2018-03-28,21781
2018-03-29,21999
2018-03-30,22354
2018-03-31,21991
2018-04-01,22043
2018-04-02,22211
2018-04-03,22102
2018-04-04,22428
2018-04-05,22428
2018-04-06,22663
2018-04-08,22493
2018-04-09,21937
2018-04-10,22029
2018-04-11,22171
2018-04-12,22029
2018-04-13,22029
2018-04-14,21716
2018-04-15,22019
2018-04-16,22083
2018-04-17,21991
2018-04-18,21991
2018-04-19,21719
2018-04-20,21986
2018-04-21,22339
2018-04-22,22339
2018-04-23,22064
2018-04-24,22065
2018-04-25,21895
2018-04-26,21895
2018-04-27,22134
2018-04-28,22153
2018-04-29,21671
2018-04-30,21567
2018-05-01,21681
2018-05-02,21681
2018-05-03,21617
2018-05-04,21596
2018-05-05,22184
2018-05-06,22184
2018-05-07,22304
2018-05-08,21728
2018-05-09,22217
2018-05-10,21873
2018-05-11,22588
2018-05-12,21784
2018-05-13,21784
2018-05-14,21788
2018-05-15,21624
2018-05-16,21879
2018-05-17,21730
2018-05-18,21798
2018-05-19,21738
2018-05-20,21566
2018-05-21,21349
2018-05-22,21349
2018-05-23,21709
2018-05-24,21830
2018-05-25,21830
2018-05-26,22162
2018-05-27,22162
2018-05-28,21949
2018-05-29,21748
2018-05-30,22520
2018-05-31,22277
2018-06-01,22374
2018-06-02,22342
2018-06-03,22235
2018-06-04,22307
2018-06-05,22072
2018-06-06,22175
2018-06-07,22175
2018-06-08,22258
2018-06-09,22258
2018-06-10,22595
2018-06-11,22265
2018-06-12,22210
2018-06-13,22142
2018-06-14,22220
2018-06-15,22271
2018-06-16,22322
2018-06-17,22280
2018-06-18,22251
2018-06-19,21647
2018-06-20,21647
2018-06-21,21747
2018-06-22,21334
2018-06-23,21334
2018-06-24,21187
2018-06-25,21808
2018-06-26,21750
2018-06-27,22014
2018-06-28,21681
2018-06-29,21738
2018-06-30,22179
2018-07-01,22075
2018-07-02,22106
2018-07-03,22571
2018-07-04,22537
2018-07-05,21973
2018-07-06,21867
2018-07-07,22046
2018-07-08,21621
2018-07-09,21790
2018-07-10,21562
2018-07-11,21596
2018-07-12,22185
2018-07-13,22063
2018-07-14,21849
2018-07-15,21849
2018-07-16,21855
2018-07-17,21833
2018-07-18,21680
2018-07-19,21680
2018-07-20,21824
2018-07-21,21930
2018-07-22,21913
2018-07-23,21863
2018-07-24,21945
2018-07-25,21907
2018-07-26,21680
2018-07-27,21750
2018-07-28,21648
2018-07-29,21897
2018-07-30,21744
2018-07-31,21370
2018-08-01,21573
2018-08-02,21348
2018-08-03,21480
2018-08-04,21260
2018-08-05,21115
2018-08-06,21670
2018-08-07,22034
2018-08-08,21758
2018-08-09,22060
2018-08-10,22602
2018-08-11,22205
2018-08-12,21863
2018-08-14,21225
2018-08-16,21589
2018-08-17,21150
2018-08-18,21800
2018-08-19,21530
2018-08-20,22129
2018-08-21,21886
2018-08-22,21841
2018-08-23,22905
2018-08-24,23485
2018-08-25,23232
2018-08-26,23357
2018-08-27,23889
2018-08-28,23649
2018-08-29,23318
2018-08-30,23050
2018-08-31,22934
2018-09-01,22999
2018-09-02,22806
2018-09-03,23391
2018-09-04,22976
2018-09-05,22680
2018-09-06,22680
2018-09-07,22690
2018-09-08,22186
2018-09-09,21875
2018-09-10,21900
2018-09-11,21985
2018-09-12,22375
2018-09-13,22604
2018-09-14,21978
2018-09-15,21859
2018-09-16,22569
2018-09-17,22084
2018-09-18,21787
2018-09-19,22573
2018-09-20,22287
2018-09-21,22043
2018-09-22,22118
2018-09-23,22288
2018-09-24,22317
2018-09-25,22317
2018-09-26,22343
2018-09-27,22214
2018-09-28,22119
2018-09-29,22092
2018-09-30,21664
2018-10-02,21946
2018-10-03,22166
2018-10-04,22166
2018-10-05,22657
2018-10-06,22954
2018-10-07,22933
2018-10-08,23188
2018-10-09,23548
2018-10-10,23218
2018-10-11,22900
2018-10-12,22749
2018-10-13,22722
2018-10-14,22851
2018-10-15,22998
2018-10-16,22988
2018-10-17,23156
2018-10-18,23195
2018-10-19,23249
2018-10-20,23481
2018-10-21,23364
2018-10-22,23182
2018-10-23,23437
2018-10-24,23268
2018-10-25,23169
2018-10-26,23499
2018-10-27,23503
2018-10-28,22931
2018-10-29,22875
2018-10-30,22692
2018-10-31,22635
2018-11-01,22924
2018-11-03,22628
2018-11-04,22364
2018-11-05,22578
2018-11-06,22656
2018-11-07,22554
2018-11-08,22789
2018-11-09,22746
2018-11-10,23146
2018-11-11,22717
2018-11-12,22287
2018-11-13,22577
2018-11-14,22531
2018-11-15,22356
2018-11-16,22465
2018-11-17,22402
2018-11-18,22437
2018-11-19,22608
2018-11-20,22332
2018-11-21,21999
2018-11-22,22054
2018-11-23,22063
2018-11-24,22176
2018-11-25,22241
2018-11-26,22353
2018-11-27,21931
2018-11-28,22082
2018-11-29,22059
2018-12-01,21566
2018-12-02,21576
2018-12-03,21495
2018-12-04,21504
2018-12-05,21631
2018-12-07,23735
2018-12-09,24098
2018-12-10,23667
2018-12-11,23587
2018-12-12,23193
2018-12-13,22494
2018-12-14,22377
2018-12-15,22356
2018-12-16,22029
2018-12-17,21909
2018-12-18,21980
2018-12-19,21995
2018-12-20,22019
2018-12-21,21797
2018-12-22,22200
2018-12-23,22286
2018-12-24,22034
2018-12-25,21842
2018-12-26,21469
2018-12-27,21606
2018-12-28,22030
2018-12-29,22018
2018-12-30,22185
2018-12-31,22267
2019-01-01,22484
2019-01-02,22224
2019-01-03,22159
2019-01-04,22100
2019-01-05,22066
2019-01-06,22089
2019-01-08,21582
2019-01-10,21950
2019-01-11,22115
2019-01-12,21967
2019-01-13,22405
2019-01-14,21923
2019-01-15,21690
2019-01-16,21746
2019-01-17,21836
2019-01-18,21853
2019-01-19,21804
2019-01-20,21625
2019-01-21,21760
2019-01-22,21702
2019-01-23,21629
2019-01-24,21546
2019-01-25,21774
2019-01-26,21640
2019-01-27,21401
2019-01-28,21325
2019-01-29,21568
2019-01-30,21788
2019-01-31,21608
2019-02-01,21957
2019-02-02,21865
2019-02-03,21888
2019-02-04,21571
2019-02-05,21476
2019-02-06,21857
2019-02-07,21283
2019-02-08,21228
2019-02-09,21467
2019-02-10,21714
2019-02-11,21878
2019-02-12,21798
2019-02-13,21618
2019-02-14,21590
2019-02-15,21621
2019-02-16,21568
2019-02-17,21526
2019-02-18,22219
2019-02-19,23022
2019-02-20,23521
2019-02-21,23321
2019-02-22,22598
2019-02-23,22262
2019-02-24,22191
2019-02-25,22646
2019-02-26,23099
2019-02-27,23124
2019-02-28,22654
2019-03-01,22529
2019-03-02,22216
2019-03-03,22354
2019-03-04,22175
2019-03-05,22224
2019-03-06,22252
2019-03-07,22918
2019-03-08,23467
2019-03-09,23335
2019-03-10,22821
2019-03-11,22378
2019-03-12,22251
2019-03-13,22075
2019-03-14,22236
2019-03-15,22346
2019-03-16,22504
2019-03-17,22185
2019-03-18,22089
2019-03-19,22106
2019-03-20,21690
2019-03-21,21906
2019-03-22,22789
2019-03-23,22974
2019-03-24,23796
2019-03-25,24332
2019-03-26,25320
2019-03-27,25951
2019-03-28,26780
2019-03-29,26381
2019-03-30,26381
2019-03-31,26088
2019-04-01,25757
2019-04-02,25474
