date_obj,Curry%20sapling price
2015-10-07,1314
2015-10-08,1314
2015-10-09,1327
2015-10-10,1327
2015-10-11,1327
2015-10-12,1327
2015-10-13,1327
2015-10-14,1282
2015-10-15,1282
2015-10-16,1282
2015-10-17,1282
2015-10-18,1282
2015-10-19,1245
2015-10-20,1245
2015-10-22,1245
2015-10-23,1245
2015-10-24,1245
2015-10-25,1208
2015-10-26,1208
2015-10-27,1208
2015-10-29,1208
2015-10-30,1208
2015-10-31,1174
2015-11-01,1174
2015-11-02,1174
2015-11-03,1174
2015-11-04,1174
2015-11-05,1174
2015-11-06,1174
2015-11-07,1161
2015-11-08,1161
2015-11-09,1161
2015-11-10,1161
2015-11-11,1161
2015-11-12,1161
2015-11-13,1161
2015-11-14,1161
2015-11-15,1134
2015-11-16,1134
2015-11-17,1134
2015-11-18,1134
2015-11-19,1134
2015-11-20,1134
2015-11-21,1134
2015-11-22,1124
2015-11-23,1124
2015-11-24,1124
2015-11-25,1124
2015-11-26,1124
2015-11-27,1124
2015-11-28,1117
2015-11-29,1117
2015-11-30,1117
2015-12-01,1117
2015-12-02,1117
2015-12-03,1105
2015-12-04,1105
2015-12-05,1105
2015-12-06,1105
2015-12-07,1105
2015-12-08,1091
2015-12-09,1091
2015-12-10,1091
2015-12-11,1091
2015-12-12,1091
2015-12-13,1073
2015-12-14,1073
2015-12-15,1073
2015-12-16,1073
2015-12-17,1073
2015-12-18,1065
2015-12-19,1065
2015-12-20,1065
2015-12-21,1065
2015-12-22,1066
2015-12-23,1066
2015-12-24,1066
2015-12-25,1066
2015-12-26,1091
2015-12-27,1091
2015-12-28,1091
2015-12-29,1089
2015-12-30,1089
2015-12-31,1089
2016-01-01,1089
2016-01-02,1111
2016-01-03,1111
2016-01-04,1111
2016-01-05,1134
2016-01-06,1134
2016-01-07,1134
2016-01-08,1185
2016-01-09,1185
2016-01-10,1185
2016-01-11,1185
2016-01-12,1173
2016-01-13,1173
2016-01-14,1173
2016-01-15,1196
2016-01-16,1196
2016-01-17,1196
2016-01-18,1196
2016-01-19,1206
2016-01-20,1206
2016-01-21,1206
2016-01-22,1206
2016-01-23,1216
2016-01-24,1216
2016-01-25,1216
2016-01-26,1216
2016-01-27,1232
2016-01-28,1232
2016-01-29,1232
2016-01-30,1232
2016-01-31,1262
2016-02-01,1262
2016-02-02,1262
2016-02-03,1298
2016-02-04,1298
2016-02-05,1298
2016-02-06,1298
2016-02-07,1241
2016-02-08,1241
2016-02-09,1241
2016-02-10,1241
2016-02-11,1203
2016-02-12,1203
2016-02-13,1203
2016-02-14,1203
2016-02-15,1190
2016-02-16,1190
2016-02-17,1190
2016-02-18,1190
2016-02-19,1201
2016-02-20,1201
2016-02-21,1201
2016-02-22,1201
2016-02-23,1170
2016-02-24,1170
2016-02-25,1170
2016-02-26,1170
2016-02-27,1121
2016-02-28,1121
2016-03-01,1121
2016-03-02,1095
2016-03-03,1095
2016-03-04,1095
2016-03-05,1095
2016-03-06,1092
2016-03-07,1092
2016-03-08,1092
2016-03-09,1092
2016-03-10,1087
2016-03-11,1087
2016-03-12,1087
2016-03-13,1087
2016-03-14,1095
2016-03-15,1095
2016-03-16,1095
2016-03-17,1095
2016-03-18,1080
2016-03-19,1080
2016-03-20,1080
2016-03-21,1080
2016-03-22,1072
2016-03-23,1072
2016-03-24,1072
2016-03-25,1072
2016-03-26,1043
2016-03-27,1043
2016-03-28,1043
2016-03-29,1045
2016-03-30,1045
2016-03-31,1045
2016-04-01,1045
2016-04-02,1045
2016-04-03,1041
2016-04-04,1041
2016-04-05,1041
2016-04-06,1041
2016-04-07,1019
2016-04-08,1019
2016-04-09,1019
2016-04-10,1022
2016-04-11,1022
2016-04-12,1022
2016-04-13,1022
2016-04-14,1022
2016-04-15,1021
2016-04-16,1021
2016-04-17,1021
2016-04-18,992
2016-04-19,992
2016-04-20,992
2016-04-21,992
2016-04-22,992
2016-04-23,992
2016-04-24,992
2016-04-25,992
2016-04-26,983
2016-04-27,983
2016-04-28,983
2016-04-29,983
2016-04-30,957
2016-05-01,957
2016-05-02,957
2016-05-03,926
2016-05-04,926
2016-05-05,926
2016-05-06,926
2016-05-07,909
2016-05-08,909
2016-05-09,909
2016-05-10,893
2016-05-11,893
2016-05-12,893
2016-05-13,875
2016-05-14,875
2016-05-15,875
2016-05-16,875
2016-05-17,849
2016-05-18,849
2016-05-19,849
2016-05-22,829
2016-05-23,842
2016-05-24,842
2016-05-25,842
2016-05-26,843
2016-05-27,843
2016-05-28,843
2016-05-29,858
2016-05-30,858
2016-05-31,858
2016-06-01,896
2016-06-02,896
2016-06-03,896
2016-06-04,911
2016-06-05,911
2016-06-06,911
2016-06-07,911
2016-06-08,907
2016-06-09,907
2016-06-10,912
2016-06-11,912
2016-06-12,912
2016-06-13,914
2016-06-14,914
2016-06-15,914
2016-06-16,906
2016-06-17,906
2016-06-18,906
2016-06-19,908
2016-06-20,908
2016-06-21,908
2016-06-22,906
2016-06-23,906
2016-06-24,906
2016-06-25,918
2016-06-26,918
2016-06-27,918
2016-06-28,920
2016-06-29,920
2016-06-30,920
2016-07-01,922
2016-07-02,922
2016-07-03,922
2016-07-04,924
2016-07-05,924
2016-07-06,924
2016-07-07,924
2016-07-08,943
2016-07-09,943
2016-07-10,965
2016-07-11,965
2016-07-12,965
2016-07-13,1006
2016-07-14,1006
2016-07-15,1006
2016-07-16,1036
2016-07-17,1036
2016-07-18,1036
2016-07-23,1115
2016-07-24,1115
2016-07-25,1155
2016-07-26,1155
2016-07-27,1155
2016-07-28,1155
2016-07-29,1147
2016-07-30,1147
2016-07-31,1147
2016-08-01,1147
2016-08-02,1099
2016-08-03,1099
2016-08-04,1099
2016-08-05,1111
2016-08-06,1111
2016-08-07,1111
2016-08-08,1114
2016-08-09,1114
2016-08-10,1114
2016-08-11,1081
2016-08-12,1081
2016-08-13,1081
2016-08-14,1081
2016-08-15,1084
2016-08-16,1084
2016-08-17,1084
2016-08-18,1084
2016-08-19,1069
2016-08-20,1069
2016-08-21,1069
2016-08-22,1024
2016-08-23,1024
2016-08-24,1024
2016-08-25,977
2016-08-26,977
2016-08-28,977
2016-08-31,935
2016-09-01,957
2016-09-02,957
2016-09-03,957
2016-09-04,922
2016-09-05,922
2016-09-06,922
2016-09-07,880
2016-09-08,880
2016-09-09,880
2016-09-10,842
2016-09-11,842
2016-09-12,842
2016-09-13,865
2016-09-14,865
2016-09-15,865
2016-09-16,865
2016-09-17,875
2016-09-18,875
2016-09-19,875
2016-09-20,915
2016-09-21,915
2016-09-22,915
2016-09-23,961
2016-09-24,961
2016-09-25,961
2016-09-26,961
2016-09-27,1009
2016-09-28,1009
2016-09-29,1009
2016-09-30,1059
2016-10-01,1059
2016-10-02,1059
2016-10-03,1059
2016-10-04,1112
2016-10-05,1112
2016-10-06,1112
2016-10-07,1112
2016-10-08,1165
2016-10-09,1165
2016-10-10,1165
2016-10-11,1165
2016-10-12,1223
2016-10-13,1223
2016-10-14,1223
2016-10-15,1285
2016-10-16,1285
2016-10-17,1285
2016-10-18,1350
2016-10-19,1350
2016-10-20,1350
2016-10-21,1418
2016-10-22,1418
2016-10-23,1418
2016-10-24,1469
2016-10-25,1469
2016-10-26,1469
2016-10-27,1469
2016-10-28,1503
2016-10-29,1503
2016-10-30,1503
2016-10-31,1534
2016-11-01,1534
2016-11-02,1534
2016-11-03,1534
2016-11-04,1553
2016-11-05,1553
2016-11-06,1553
2016-11-07,1553
2016-11-08,1528
2016-11-09,1528
2016-11-10,1528
2016-11-11,1528
2016-11-12,1513
2016-11-13,1513
2016-11-14,1513
2016-11-15,1513
2016-12-07,1293
2016-12-08,1234
2016-12-09,1234
2016-12-10,1234
2016-12-11,1222
2016-12-12,1222
2016-12-13,1222
2016-12-14,1204
2016-12-15,1204
2016-12-16,1204
2016-12-17,1189
2016-12-18,1189
2016-12-19,1189
2016-12-20,1190
2016-12-21,1190
2016-12-22,1190
2016-12-23,1193
2016-12-24,1193
2016-12-25,1193
2016-12-26,1177
2016-12-27,1177
2016-12-28,1177
2016-12-29,1157
2016-12-30,1157
2016-12-31,1157
2017-01-01,1174
2017-01-02,1174
2017-01-03,1227
2017-01-04,1227
2017-01-05,1256
2017-01-06,1256
2017-01-07,1261
2017-01-08,1261
2017-01-09,1304
2017-01-10,1304
2017-01-11,1370
2017-01-12,1370
2017-01-13,1429
2017-01-14,1429
2017-01-15,1472
2017-01-16,1472
2017-01-17,1500
2017-01-18,1500
2017-01-19,1500
2017-01-20,1518
2017-01-21,1518
2017-01-22,1508
2017-01-23,1508
2017-01-27,1505
2017-01-28,1455
2017-01-29,1455
2017-01-30,1455
2017-01-31,1427
2017-02-01,1427
2017-02-02,1408
2017-02-03,1408
2017-02-04,1408
2017-02-05,1367
2017-02-06,1367
2017-02-07,1367
2017-02-08,1300
2017-02-09,1300
2017-02-10,1300
2017-02-11,1273
2017-02-12,1273
2017-02-13,1273
2017-02-14,1227
2017-02-15,1227
2017-02-16,1227
2017-02-18,1239
2017-02-19,1257
2017-02-20,1257
2017-02-21,1257
2017-02-22,1255
2017-02-23,1255
2017-02-24,1255
2017-02-25,1220
2017-02-26,1220
2017-02-27,1220
2017-02-28,1225
2017-03-01,1225
2017-03-02,1249
2017-03-03,1249
2017-03-04,1249
2017-03-05,1286
2017-03-06,1286
2017-03-07,1280
2017-03-08,1280
2017-03-09,1280
2017-03-10,1257
2017-03-11,1257
2017-03-12,1257
2017-03-13,1230
2017-03-14,1230
2017-03-15,1250
2017-03-16,1250
2017-03-17,1250
2017-03-18,1253
2017-03-19,1253
2017-03-20,1249
2017-03-21,1249
2017-03-22,1249
2017-03-23,1227
2017-03-24,1227
2017-03-25,1227
2017-03-26,1234
2017-03-27,1234
2017-03-28,1234
2017-03-29,1175
2017-03-30,1175
2017-03-31,1162
2017-04-01,1162
2017-04-02,1162
2017-04-03,1157
2017-04-04,1157
2017-04-12,1050
2017-04-13,1050
2017-04-14,1050
2017-04-15,1016
2017-04-16,1016
2017-04-17,985
2017-04-18,985
2017-04-19,985
2017-04-20,979
2017-04-21,979
2017-04-22,979
2017-04-23,959
2017-04-24,959
2017-04-25,980
2017-04-26,980
2017-04-27,980
2017-04-28,998
2017-04-29,998
2017-04-30,998
2017-05-01,983
2017-05-02,983
2017-05-03,983
2017-05-04,974
2017-05-05,974
2017-05-06,974
2017-05-07,967
2017-05-08,967
2017-05-09,957
2017-05-10,957
2017-05-11,957
2017-05-12,987
2017-05-13,987
2017-05-14,987
2017-05-15,992
2017-05-16,992
2017-05-17,1011
2017-05-18,1011
2017-05-19,1011
2017-05-20,1016
2017-05-21,1016
2017-05-22,1016
2017-05-23,1045
2017-05-24,1045
2017-05-25,1067
2017-05-26,1067
2017-05-27,1060
2017-05-28,1060
2017-05-29,1060
2017-05-30,1048
2017-05-31,1048
2017-06-01,1021
2017-06-02,1021
2017-06-03,1021
2017-06-04,1013
2017-06-05,1013
2017-06-06,1002
2017-06-07,1002
2017-06-08,1002
2017-06-09,1048
2017-06-10,1048
2017-06-11,1080
2017-06-12,1080
2017-06-13,1080
2017-06-14,1066
2017-06-15,1066
2017-06-16,1066
2017-06-17,1067
2017-06-18,1067
2017-06-19,1067
2017-06-20,1083
2017-06-21,1083
2017-06-22,1083
2017-06-23,1103
2017-06-24,1103
2017-06-25,1103
2017-06-26,1083
2017-06-27,1083
2017-06-28,1062
2017-06-29,1062
2017-06-30,1059
2017-07-01,1059
2017-07-02,1059
2017-07-03,1038
2017-07-04,1038
2017-07-05,1038
2017-07-06,1060
2017-07-07,1060
2017-07-08,1060
2017-07-13,1055
2017-07-14,1040
2017-07-15,1040
2017-07-16,1040
2017-07-17,1043
2017-07-18,1043
2017-07-19,1043
2017-07-20,1036
2017-07-21,1036
2017-07-22,1036
2017-07-23,1036
2017-07-24,1036
2017-07-25,1048
2017-07-26,1048
2017-07-27,1017
2017-07-28,1017
2017-07-29,1017
2017-07-30,1039
2017-07-31,1039
2017-08-01,1039
2017-08-02,1031
2017-08-03,1031
2017-08-04,1031
2017-08-05,1067
2017-08-06,1067
2017-08-09,1087
2017-08-10,1100
2017-08-11,1100
2017-08-12,1100
2017-08-13,1126
2017-08-14,1126
2017-08-15,1126
2017-08-16,1150
2017-08-17,1150
2017-08-18,1150
2017-08-19,1130
2017-08-20,1130
2017-08-21,1085
2017-08-22,1085
2017-08-23,1062
2017-08-24,1062
2017-08-25,1062
2017-08-26,1008
2017-08-27,1008
2017-08-28,1008
2017-08-29,973
2017-08-30,973
2017-08-31,971
2017-09-01,971
2017-09-03,976
2017-09-04,976
2017-09-05,992
2017-09-06,992
2017-09-07,1034
2017-09-08,1034
2017-09-09,1034
2017-09-10,1042
2017-09-11,1042
2017-09-12,1042
2017-09-13,1044
2017-09-14,1044
2017-09-15,1044
2017-09-16,1006
2017-09-17,1006
2017-09-18,963
2017-09-19,963
2017-09-20,963
2017-09-21,918
2017-09-22,918
2017-09-23,918
2017-09-24,921
2017-09-25,921
2017-09-26,921
2017-09-27,909
2017-09-28,909
2017-09-29,914
2017-09-30,914
2017-10-01,914
2017-10-02,922
2017-10-03,922
2017-10-04,922
2017-10-05,926
2017-10-06,926
2017-10-07,926
2017-10-08,942
2017-10-09,942
2017-10-10,942
2017-10-11,972
2017-10-12,972
2017-10-13,970
2017-10-14,970
2017-10-15,970
2017-10-16,965
2017-10-17,965
2017-10-18,965
2017-10-19,978
2017-10-20,978
2017-10-21,978
2017-10-22,973
2017-10-23,973
2017-10-24,973
2017-10-25,990
2017-10-26,990
2017-10-27,990
2017-10-28,1023
2017-10-29,1023
2017-10-30,1063
2017-10-31,1063
2017-11-01,1063
2017-11-02,1040
2017-11-03,1040
2017-11-04,1032
2017-11-05,1032
2017-11-06,1032
2017-11-07,1056
2017-11-08,1056
2017-11-09,1087
2017-11-10,1087
2017-11-11,1087
2017-11-12,1116
2017-11-13,1116
2017-11-14,1116
2017-11-15,1119
2017-11-16,1119
2017-11-17,1119
2017-11-18,1109
2017-11-19,1109
2017-11-20,1111
2017-11-21,1111
2017-11-22,1111
2017-11-23,1086
2017-11-24,1086
2017-11-25,1086
2017-11-26,1056
2017-11-27,1056
2017-11-28,1056
2017-11-29,1035
2017-11-30,1035
2017-12-01,1035
2017-12-02,1029
2017-12-03,1029
2017-12-04,1029
2017-12-05,1002
2017-12-06,1002
2017-12-07,1002
2017-12-08,1014
2017-12-09,1014
2017-12-10,1007
2017-12-11,1007
2017-12-12,1007
2017-12-13,999
2017-12-14,999
2017-12-15,999
2017-12-16,964
2017-12-17,964
2017-12-18,960
2017-12-19,960
2017-12-20,960
2017-12-21,948
2017-12-22,948
2017-12-23,948
2017-12-24,926
2017-12-25,926
2017-12-26,926
2017-12-27,887
2017-12-28,887
2017-12-29,887
2017-12-30,887
2017-12-31,887
2018-01-01,887
2018-01-02,875
2018-01-03,875
2018-01-04,875
2018-01-05,877
2018-01-06,877
2018-01-07,886
2018-01-08,886
2018-01-09,883
2018-01-10,883
2018-01-11,883
2018-01-12,854
2018-01-13,854
2018-01-14,844
2018-01-15,844
2018-01-16,831
2018-01-17,831
2018-01-18,815
2018-01-19,815
2018-01-20,815
2018-01-21,801
2018-01-22,801
2018-01-23,786
2018-01-24,768
2018-01-25,768
2018-01-26,781
2018-01-27,781
2018-01-28,783
2018-01-29,783
2018-01-30,790
2018-01-31,790
2018-02-01,779
2018-02-02,779
2018-02-03,798
2018-02-04,798
2018-02-05,797
2018-02-06,794
2018-02-07,777
2018-02-08,777
2018-02-09,768
2018-02-10,768
2018-02-11,761
2018-02-12,773
2018-02-13,773
2018-02-14,774
2018-02-15,785
2018-02-16,785
2018-02-17,762
2018-02-18,762
2018-02-19,759
2018-02-20,759
2018-02-21,758
2018-02-22,758
2018-02-23,748
2018-02-24,748
2018-02-25,744
2018-02-26,744
2018-02-27,742
2018-02-28,742
2018-03-01,757
2018-03-02,766
2018-03-03,775
2018-03-04,775
2018-03-05,758
2018-03-06,772
2018-03-07,785
2018-03-08,785
2018-03-09,776
2018-03-10,776
2018-03-11,759
2018-03-12,778
2018-03-13,778
2018-03-14,795
2018-03-15,795
2018-03-16,766
2018-03-17,782
2018-03-18,782
2018-03-19,761
2018-03-20,779
2018-03-21,779
2018-03-23,794
2018-03-24,763
2018-03-25,743
2018-03-26,743
2018-03-27,752
2018-03-28,752
2018-03-29,732
2018-03-30,732
2018-03-31,724
2018-04-01,724
2018-04-02,710
2018-04-03,706
2018-04-04,721
2018-04-05,721
2018-04-06,739
2018-04-07,739
2018-04-08,753
2018-04-09,773
2018-04-10,773
2018-04-11,794
2018-04-12,834
2018-04-13,834
2018-04-14,875
2018-04-15,914
2018-04-16,914
2018-04-17,949
2018-04-18,949
2018-04-19,991
2018-04-20,1012
2018-04-21,991
2018-04-22,991
2018-04-23,1016
2018-04-24,1016
2018-04-25,974
2018-04-26,974
2018-04-27,968
2018-04-28,968
2018-04-29,949
2018-04-30,949
2018-05-01,912
2018-05-03,879
2018-05-04,879
2018-05-05,869
2018-05-07,850
2018-05-08,850
2018-05-09,837
2018-05-10,810
2018-05-11,810
2018-05-12,788
2018-05-13,788
2018-05-14,757
2018-05-15,757
2018-05-16,741
2018-05-17,741
2018-05-18,732
2018-05-19,718
2018-05-20,718
2018-05-21,713
2018-05-22,713
2018-05-23,689
2018-05-24,689
2018-05-25,679
2018-05-26,661
2018-05-27,661
2018-05-28,648
2018-05-29,657
2018-05-30,657
2018-05-31,673
2018-06-01,673
2018-06-02,668
2018-06-03,668
2018-06-04,651
2018-06-05,655
2018-06-06,660
2018-06-07,660
2018-06-08,661
2018-06-09,661
2018-06-10,662
2018-06-11,662
2018-06-12,662
2018-06-13,658
2018-06-14,654
2018-06-15,654
2018-06-16,644
2018-06-17,620
2018-06-18,589
2018-06-19,570
2018-06-20,570
2018-06-21,572
2018-06-22,558
2018-06-23,558
2018-06-24,535
2018-06-25,532
2018-06-26,532
2018-06-27,555
2018-06-28,578
2018-06-29,601
2018-06-30,601
2018-07-01,595
2018-07-02,595
2018-07-03,566
2018-07-04,566
2018-07-05,537
2018-07-06,510
2018-07-07,510
2018-07-08,506
2018-07-09,510
2018-07-10,529
2018-07-11,555
2018-07-12,555
2018-07-13,582
2018-07-14,592
2018-07-15,592
2018-07-16,585
2018-07-17,555
2018-07-18,555
2018-07-19,527
2018-07-20,502
2018-07-21,478
2018-07-22,454
2018-07-23,453
2018-07-24,454
2018-07-25,454
2018-07-26,453
2018-07-27,460
2018-07-28,460
2018-07-29,455
2018-07-30,440
2018-07-31,428
2018-08-01,428
2018-08-02,425
2018-08-03,425
2018-08-04,417
2018-08-05,417
2018-08-06,408
2018-08-07,398
2018-08-08,397
2018-08-09,397
2018-08-10,391
2018-08-11,391
2018-08-12,381
2018-08-14,353
2018-08-16,344
2018-08-17,338
2018-08-18,338
2018-08-19,326
2018-08-20,340
2018-08-21,340
2018-08-22,354
2018-08-23,354
2018-08-24,369
2018-08-25,385
2018-08-26,385
2018-08-27,399
2018-08-28,408
2018-08-29,418
2018-08-30,418
2018-08-31,426
2018-09-01,415
2018-09-02,415
2018-09-03,420
2018-09-04,438
2018-09-05,460
2018-09-06,460
2018-09-07,483
2018-09-08,506
2018-09-09,506
2018-09-10,518
2018-09-11,518
2018-09-12,494
2018-09-13,470
2018-09-14,461
2018-09-15,458
2018-09-16,458
2018-09-17,449
2018-09-18,460
2018-09-19,460
2018-09-20,463
2018-09-21,463
2018-09-22,457
2018-09-23,462
2018-09-24,459
2018-09-25,459
2018-09-26,456
2018-09-27,456
2018-09-28,445
2018-09-29,445
2018-09-30,449
2018-10-01,470
2018-10-02,458
2018-10-03,452
2018-10-04,452
2018-10-05,457
2018-10-06,455
2018-10-07,455
2018-10-08,474
2018-10-09,486
2018-10-10,499
2018-10-11,513
2018-10-12,513
2018-10-13,522
2018-10-14,522
2018-10-15,528
2018-10-16,537
2018-10-17,534
2018-10-18,524
2018-10-19,538
2018-10-20,538
2018-10-21,531
2018-10-22,529
2018-10-23,529
2018-10-24,529
2018-10-25,513
2018-10-26,492
2018-10-27,467
2018-10-28,456
2018-10-29,456
2018-10-30,454
2018-10-31,450
2018-11-01,449
2018-11-03,442
2018-11-04,427
2018-11-05,415
2018-11-06,415
2018-11-07,415
2018-11-08,410
2018-11-09,407
2018-11-10,407
2018-11-11,401
2018-11-12,412
2018-11-13,424
2018-11-14,424
2018-11-15,427
2018-11-16,440
2018-11-17,445
2018-11-18,447
2018-11-19,466
2018-11-20,490
2018-11-21,497
2018-11-22,484
2018-11-23,486
2018-11-24,488
2018-11-25,487
2018-11-26,462
2018-11-27,443
2018-11-28,439
2018-11-29,450
2018-12-01,438
2018-12-02,447
2018-12-03,447
2018-12-04,463
2018-12-05,486
2018-12-07,511
2018-12-09,552
2018-12-10,556
2018-12-11,576
2018-12-12,597
2018-12-13,596
2018-12-14,613
2018-12-15,623
2018-12-16,640
2018-12-17,665
2018-12-18,667
2018-12-19,686
2018-12-20,658
2018-12-21,640
2018-12-22,624
2018-12-23,606
2018-12-24,592
2018-12-25,582
2018-12-26,586
2018-12-27,576
2018-12-28,576
2018-12-29,574
2018-12-30,575
2018-12-31,593
2019-01-01,590
2019-01-02,593
2019-01-03,606
2019-01-04,628
2019-01-05,642
2019-01-06,662
2019-01-08,707
2019-01-10,725
2019-01-11,715
2019-01-12,712
2019-01-13,683
2019-01-14,650
2019-01-15,619
2019-01-16,604
2019-01-17,587
2019-01-18,578
2019-01-19,565
2019-01-20,563
2019-01-21,538
2019-01-22,513
2019-01-23,490
2019-01-24,465
2019-01-25,448
2019-01-26,439
2019-01-27,428
2019-01-28,406
2019-01-29,396
2019-01-30,389
2019-01-31,374
2019-02-01,364
2019-02-02,351
2019-02-03,353
2019-02-04,342
2019-02-05,338
2019-02-06,335
2019-02-07,330
2019-02-08,319
2019-02-09,317
2019-02-10,311
2019-02-11,308
2019-02-12,304
2019-02-13,297
2019-02-14,284
2019-02-15,271
2019-02-16,263
2019-02-17,251
2019-02-18,251
2019-02-19,253
2019-02-20,258
2019-02-21,268
2019-02-22,280
2019-02-23,290
2019-02-24,298
2019-02-25,302
2019-02-26,299
2019-02-27,307
2019-02-28,309
2019-03-01,307
2019-03-02,294
2019-03-03,284
2019-03-04,279
2019-03-05,276
2019-03-06,275
2019-03-07,277
2019-03-08,277
2019-03-09,281
2019-03-10,281
2019-03-11,281
2019-03-12,281
2019-03-13,282
2019-03-14,286
2019-03-15,290
2019-03-16,297
2019-03-17,291
2019-03-18,286
2019-03-19,280
2019-03-20,279
2019-03-21,284
2019-03-22,291
2019-03-23,292
2019-03-24,298
2019-03-25,299
2019-03-26,299
2019-03-27,299
2019-03-28,298
2019-03-29,302
2019-03-30,302
2019-03-31,306
2019-04-01,299
2019-04-02,296
2019-04-03,290
2019-04-04,287
2019-04-05,280
2019-04-06,273
2019-04-07,270
2019-04-08,263
2019-04-09,252
2019-04-10,239
2019-04-11,227
2019-04-12,215
2019-04-13,204
2019-04-14,194
2019-04-15,191
2019-04-16,186
2019-04-17,181
2019-04-18,171
2019-04-19,164
2019-04-20,156
2019-04-21,149
2019-04-22,143
2019-04-23,144
2019-04-24,145
2019-04-25,144
2019-04-26,142
2019-04-27,140
2019-04-28,140
2019-04-29,145
2019-04-30,152
2019-05-01,158
2019-05-02,156
2019-05-03,152
2019-05-04,152
2019-05-05,156
2019-05-06,160
2019-05-07,163
2019-05-08,164
2019-05-09,166
2019-05-10,169
2019-05-11,172
2019-05-12,175
2019-05-13,177
2019-05-14,172
2019-05-15,173
2019-05-16,177
2019-05-17,177
2019-05-18,180
2019-05-19,179
2019-05-20,184
2019-05-21,186
2019-05-22,184
2019-05-23,184
2019-05-24,188
2019-05-25,190
2019-05-26,181
2019-05-27,184
2019-05-28,189
2019-05-29,191
2019-05-30,197
2019-05-31,195
2019-06-01,196
2019-06-02,199
2019-06-03,206
2019-06-04,211
2019-06-05,213
2019-06-06,216
2019-06-07,216
2019-06-08,216
