date_obj,Adamant%20brutal price
2015-10-14,734
2015-10-15,734
2015-10-16,734
2015-10-17,734
2015-10-18,734
2015-10-19,734
2015-10-20,734
2015-10-22,734
2015-10-23,734
2015-10-24,734
2015-10-25,697
2015-10-26,697
2015-10-27,697
2015-10-28,697
2015-10-29,697
2015-10-30,697
2015-10-31,697
2015-11-01,697
2015-11-02,697
2015-11-03,697
2015-11-04,697
2015-11-05,697
2015-11-06,697
2015-11-07,697
2015-11-08,697
2015-11-09,697
2015-11-10,697
2015-11-11,697
2015-11-12,697
2015-11-13,697
2015-11-14,697
2015-11-15,697
2015-11-16,697
2015-11-17,697
2015-11-18,697
2015-11-19,697
2015-11-20,697
2015-11-21,697
2015-11-22,665
2015-11-23,665
2015-11-24,665
2015-11-25,665
2015-11-26,665
2015-11-27,665
2015-11-28,665
2015-11-29,665
2015-11-30,665
2015-12-01,665
2015-12-02,665
2015-12-03,665
2015-12-04,665
2015-12-05,665
2015-12-06,665
2015-12-07,665
2015-12-08,665
2015-12-09,665
2015-12-10,665
2015-12-11,665
2015-12-12,635
2015-12-13,635
2015-12-14,635
2015-12-15,635
2015-12-16,635
2015-12-17,635
2015-12-18,635
2015-12-19,635
2015-12-20,635
2015-12-21,635
2015-12-22,635
2015-12-23,635
2015-12-24,635
2015-12-25,635
2015-12-26,635
2015-12-27,635
2015-12-28,635
2015-12-29,619
2015-12-30,619
2015-12-31,619
2016-01-01,619
2016-01-02,619
2016-01-03,619
2016-01-04,619
2016-01-05,619
2016-01-06,619
2016-01-07,619
2016-01-08,619
2016-01-09,619
2016-01-10,619
2016-01-11,619
2016-01-12,619
2016-01-13,619
2016-01-14,619
2016-01-15,615
2016-01-16,615
2016-01-17,615
2016-01-18,615
2016-01-19,615
2016-01-20,615
2016-01-21,615
2016-01-22,615
2016-01-23,615
2016-01-24,615
2016-01-25,615
2016-01-26,615
2016-01-27,615
2016-01-28,615
2016-01-29,615
2016-01-30,615
2016-01-31,615
2016-02-01,586
2016-02-02,586
2016-02-03,586
2016-02-04,586
2016-02-05,586
2016-02-06,586
2016-02-07,586
2016-02-08,586
2016-02-09,586
2016-02-10,586
2016-02-11,586
2016-02-12,586
2016-02-13,586
2016-02-14,586
2016-02-15,586
2016-02-16,586
2016-02-17,586
2016-02-18,586
2016-02-19,556
2016-02-20,556
2016-02-21,556
2016-02-22,556
2016-02-23,556
2016-02-24,556
2016-02-25,556
2016-02-26,556
2016-02-27,556
2016-02-28,556
2016-02-29,556
2016-03-01,556
2016-03-02,556
2016-03-03,556
2016-03-04,556
2016-03-05,529
2016-03-06,529
2016-03-07,529
2016-03-08,529
2016-03-09,529
2016-03-10,529
2016-03-11,529
2016-03-12,529
2016-03-13,529
2016-03-14,529
2016-03-15,529
2016-03-16,529
2016-03-17,529
2016-03-18,529
2016-03-19,502
2016-03-20,502
2016-03-21,502
2016-03-22,502
2016-03-23,502
2016-03-24,502
2016-03-25,502
2016-03-26,502
2016-03-27,502
2016-03-28,502
2016-03-29,502
2016-03-30,479
2016-03-31,479
2016-04-01,479
2016-04-02,479
2016-04-03,479
2016-04-04,479
2016-04-05,479
2016-04-06,479
2016-04-07,479
2016-04-08,479
2016-04-09,479
2016-04-10,456
2016-04-11,456
2016-04-12,456
2016-04-13,456
2016-04-14,456
2016-04-15,456
2016-04-16,456
2016-04-17,456
2016-04-18,456
2016-04-19,456
2016-04-20,456
2016-04-21,456
2016-04-22,450
2016-04-23,450
2016-04-24,450
2016-04-25,450
2016-04-26,450
2016-04-27,450
2016-04-28,450
2016-04-29,450
2016-04-30,450
2016-05-01,450
2016-05-02,450
2016-05-03,450
2016-05-04,450
2016-05-05,450
2016-05-06,450
2016-05-07,450
2016-05-08,450
2016-05-09,450
2016-05-10,450
2016-05-11,450
2016-05-12,450
2016-05-13,450
2016-05-14,450
2016-05-15,445
2016-05-16,445
2016-05-17,445
2016-05-18,445
2016-05-19,445
2016-05-21,445
2016-05-22,445
2016-05-23,445
2016-05-24,455
2016-05-25,455
2016-05-26,455
2016-05-27,455
2016-05-28,455
2016-05-29,455
2016-05-30,455
2016-05-31,455
2016-06-01,455
2016-06-02,455
2016-06-03,455
2016-06-04,462
2016-06-05,462
2016-06-06,462
2016-06-07,462
2016-06-08,462
2016-06-09,462
2016-06-10,462
2016-06-11,462
2016-06-12,462
2016-06-13,462
2016-06-14,468
2016-06-15,468
2016-06-16,468
2016-06-17,468
2016-06-18,468
2016-06-19,468
2016-06-20,468
2016-06-21,468
2016-06-22,468
2016-06-23,468
2016-06-24,468
2016-06-25,468
2016-06-26,468
2016-06-27,465
2016-06-28,465
2016-06-29,465
2016-06-30,465
2016-07-01,465
2016-07-02,465
2016-07-03,465
2016-07-04,465
2016-07-05,465
2016-07-06,465
2016-07-07,465
2016-07-08,473
2016-07-09,473
2016-07-10,473
2016-07-11,473
2016-07-12,473
2016-07-13,473
2016-07-14,473
2016-07-15,473
2016-07-16,473
2016-07-17,473
2016-07-18,473
2016-07-23,476
2016-07-24,476
2016-07-25,476
2016-07-26,476
2016-07-27,476
2016-07-28,476
2016-07-29,476
2016-07-30,476
2016-07-31,476
2016-08-01,476
2016-08-02,484
2016-08-03,484
2016-08-04,484
2016-08-05,484
2016-08-06,484
2016-08-07,484
2016-08-08,484
2016-08-09,484
2016-08-10,484
2016-08-11,484
2016-08-12,484
2016-08-13,484
2016-08-14,484
2016-08-15,483
2016-08-16,483
2016-08-17,483
2016-08-18,483
2016-08-19,483
2016-08-20,483
2016-08-21,483
2016-08-22,483
2016-08-23,483
2016-08-24,483
2016-08-25,483
2016-08-26,483
2016-08-28,483
2016-08-31,494
2016-09-01,494
2016-09-02,494
2016-09-03,494
2016-09-04,494
2016-09-05,494
2016-09-06,494
2016-09-07,494
2016-09-08,494
2016-09-09,494
2016-09-10,494
2016-09-11,494
2016-09-12,470
2016-09-13,470
2016-09-14,470
2016-09-15,470
2016-09-16,470
2016-09-17,470
2016-09-18,470
2016-09-19,470
2016-09-20,470
2016-09-21,470
2016-09-22,470
2016-09-23,470
2016-09-24,470
2016-09-25,470
2016-09-26,470
2016-09-27,459
2016-09-28,459
2016-09-29,459
2016-09-30,459
2016-10-01,459
2016-10-02,459
2016-10-03,459
2016-10-04,459
2016-10-05,459
2016-10-06,459
2016-10-07,459
2016-10-08,459
2016-10-09,459
2016-10-10,459
2016-10-11,444
2016-10-12,444
2016-10-13,444
2016-10-14,444
2016-10-15,444
2016-10-16,444
2016-10-17,444
2016-10-18,444
2016-10-19,444
2016-10-20,444
2016-10-21,444
2016-10-22,444
2016-10-23,443
2016-10-24,443
2016-10-25,443
2016-10-26,443
2016-10-27,443
2016-10-28,443
2016-10-29,443
2016-10-30,443
2016-10-31,443
2016-11-01,443
2016-11-02,443
2016-11-03,443
2016-11-04,443
2016-11-05,428
2016-11-06,428
2016-11-07,428
2016-11-08,428
2016-11-09,428
2016-11-10,428
2016-11-11,428
2016-11-12,428
2016-11-13,428
2016-11-14,428
2016-11-15,428
2016-12-07,400
2016-12-08,400
2016-12-09,400
2016-12-10,400
2016-12-11,400
2016-12-12,400
2016-12-13,400
2016-12-14,406
2016-12-15,406
2016-12-16,406
2016-12-17,406
2016-12-18,406
2016-12-19,406
2016-12-20,406
2016-12-21,406
2016-12-22,406
2016-12-23,406
2016-12-24,406
2016-12-25,406
2016-12-26,403
2016-12-27,403
2016-12-28,403
2016-12-29,403
2016-12-30,403
2016-12-31,403
2017-01-01,403
2017-01-02,403
2017-01-03,403
2017-01-04,406
2017-01-05,406
2017-01-06,406
2017-01-07,406
2017-01-08,406
2017-01-09,406
2017-01-10,406
2017-01-11,406
2017-01-12,411
2017-01-13,411
2017-01-14,411
2017-01-15,411
2017-01-16,411
2017-01-17,411
2017-01-18,410
2017-01-19,410
2017-01-20,410
2017-01-21,410
2017-01-22,410
2017-01-23,410
2017-01-27,399
2017-01-28,399
2017-01-29,399
2017-01-30,403
2017-01-31,403
2017-02-01,403
2017-02-02,403
2017-02-03,403
2017-02-04,403
2017-02-05,403
2017-02-06,403
2017-02-07,403
2017-02-08,403
2017-02-09,403
2017-02-10,403
2017-02-11,403
2017-02-12,409
2017-02-13,409
2017-02-14,409
2017-02-15,409
2017-02-16,409
2017-02-17,409
2017-02-18,409
2017-02-19,409
2017-02-20,413
2017-02-21,413
2017-02-22,413
2017-02-23,413
2017-02-24,413
2017-02-25,413
2017-02-26,413
2017-02-27,403
2017-02-28,403
2017-03-01,403
2017-03-02,403
2017-03-03,403
2017-03-04,384
2017-03-05,384
2017-03-06,384
2017-03-07,384
2017-03-08,384
2017-03-09,384
2017-03-10,369
2017-03-11,369
2017-03-12,369
2017-03-13,369
2017-03-14,369
2017-03-15,355
2017-03-16,355
2017-03-17,355
2017-03-18,355
2017-03-19,355
2017-03-20,355
2017-03-21,342
2017-03-22,342
2017-03-23,342
2017-03-24,342
2017-03-25,342
2017-03-26,342
2017-03-27,347
2017-03-28,347
2017-03-29,347
2017-03-30,347
2017-03-31,347
2017-04-01,347
2017-04-02,348
2017-04-03,348
2017-04-04,348
2017-04-05,348
2017-04-12,348
2017-04-13,352
2017-04-14,352
2017-04-15,352
2017-04-16,352
2017-04-17,352
2017-04-18,352
2017-04-19,351
2017-04-20,351
2017-04-21,351
2017-04-22,351
2017-04-23,351
2017-04-24,351
2017-04-25,348
2017-04-26,348
2017-04-27,348
2017-04-28,348
2017-04-29,348
2017-04-30,348
2017-05-01,345
2017-05-02,345
2017-05-03,345
2017-05-04,345
2017-05-05,345
2017-05-06,345
2017-05-07,343
2017-05-08,343
2017-05-09,343
2017-05-10,343
2017-05-11,343
2017-05-12,344
2017-05-13,344
2017-05-14,344
2017-05-15,344
2017-05-16,344
2017-05-17,344
2017-05-18,341
2017-05-19,341
2017-05-20,341
2017-05-21,341
2017-05-22,341
2017-05-23,339
2017-05-24,339
2017-05-25,339
2017-05-26,339
2017-05-27,339
2017-05-28,337
2017-05-29,337
2017-05-30,337
2017-05-31,337
2017-06-01,337
2017-06-02,337
2017-06-03,340
2017-06-04,340
2017-06-05,340
2017-06-06,340
2017-06-07,340
2017-06-08,341
2017-06-09,341
2017-06-10,341
2017-06-11,341
2017-06-12,341
2017-06-13,343
2017-06-14,343
2017-06-15,343
2017-06-16,343
2017-06-17,343
2017-06-18,343
2017-06-19,344
2017-06-20,344
2017-06-21,344
2017-06-22,344
2017-06-23,344
2017-06-24,344
2017-06-25,340
2017-06-26,340
2017-06-27,340
2017-06-28,340
2017-06-29,340
2017-06-30,329
2017-07-01,329
2017-07-02,329
2017-07-03,329
2017-07-04,329
2017-07-05,329
2017-07-06,322
2017-07-07,322
2017-07-08,322
2017-07-09,322
2017-07-13,324
2017-07-14,324
2017-07-15,324
2017-07-16,324
2017-07-17,326
2017-07-18,326
2017-07-19,326
2017-07-20,326
2017-07-21,326
2017-07-22,321
2017-07-23,321
2017-07-24,321
2017-07-25,321
2017-07-26,321
2017-07-27,312
2017-07-28,312
2017-07-29,312
2017-07-30,312
2017-07-31,312
2017-08-01,298
2017-08-02,298
2017-08-03,298
2017-08-04,298
2017-08-05,285
2017-08-06,285
2017-08-07,285
2017-08-08,285
2017-08-09,285
2017-08-10,282
2017-08-11,282
2017-08-12,282
2017-08-13,282
2017-08-14,282
2017-08-15,281
2017-08-16,281
2017-08-17,281
2017-08-18,281
2017-08-19,281
2017-08-20,280
2017-08-21,280
2017-08-22,280
2017-08-23,280
2017-08-24,280
2017-08-25,285
2017-08-26,285
2017-08-27,285
2017-08-28,285
2017-08-29,285
2017-08-30,287
2017-08-31,287
2017-09-01,287
2017-09-02,287
2017-09-03,287
2017-09-04,289
2017-09-05,289
2017-09-06,289
2017-09-07,289
2017-09-08,290
2017-09-09,290
2017-09-10,290
2017-09-11,290
2017-09-12,286
2017-09-13,286
2017-09-14,286
2017-09-15,286
2017-09-16,286
2017-09-17,281
2017-09-18,281
2017-09-19,281
2017-09-20,281
2017-09-21,281
2017-09-22,276
2017-09-23,276
2017-09-24,276
2017-09-25,276
2017-09-26,276
2017-09-27,276
2017-09-28,274
2017-09-29,274
2017-09-30,274
2017-10-01,274
2017-10-02,274
2017-10-03,276
2017-10-04,276
2017-10-05,276
2017-10-06,276
2017-10-07,276
2017-10-08,280
2017-10-09,280
2017-10-10,280
2017-10-11,280
2017-10-12,280
2017-10-13,282
2017-10-14,282
2017-10-15,282
2017-10-16,282
2017-10-17,282
2017-10-18,289
2017-10-19,289
2017-10-20,289
2017-10-21,289
2017-10-22,289
2017-10-23,289
2017-10-24,289
2017-10-25,289
2017-10-26,289
2017-10-27,286
2017-10-28,286
2017-10-29,286
2017-10-30,286
2017-10-31,289
2017-11-01,289
2017-11-02,289
2017-11-03,289
2017-11-04,276
2017-11-05,276
2017-11-06,276
2017-11-07,276
2017-11-08,276
2017-11-09,265
2017-11-10,265
2017-11-11,265
2017-11-12,265
2017-11-13,265
2017-11-14,260
2017-11-15,260
2017-11-16,260
2017-11-17,260
2017-11-18,260
2017-11-19,256
2017-11-20,256
2017-11-21,256
2017-11-22,256
2017-11-23,256
2017-11-24,249
2017-11-25,249
2017-11-26,249
2017-11-27,249
2017-11-28,249
2017-11-29,238
2017-11-30,238
2017-12-01,238
2017-12-02,238
2017-12-03,238
2017-12-04,232
2017-12-05,232
2017-12-06,232
2017-12-07,232
2017-12-08,233
2017-12-09,233
2017-12-10,233
2017-12-11,233
2017-12-12,235
2017-12-13,235
2017-12-14,235
2017-12-15,235
2017-12-16,235
2017-12-17,235
2017-12-18,235
2017-12-19,235
2017-12-20,235
2017-12-21,233
2017-12-22,233
2017-12-23,233
2017-12-24,233
2017-12-25,233
2017-12-26,235
2017-12-27,235
2017-12-28,235
2017-12-29,235
2017-12-30,241
2017-12-31,241
2018-01-01,241
2018-01-02,241
2018-01-03,247
2018-01-04,247
2018-01-05,247
2018-01-06,247
2018-01-07,245
2018-01-08,245
2018-01-09,245
2018-01-10,245
2018-01-11,244
2018-01-12,244
2018-01-13,244
2018-01-14,244
2018-01-15,244
2018-01-16,244
2018-01-17,249
2018-01-18,249
2018-01-19,249
2018-01-20,249
2018-01-21,250
2018-01-22,250
2018-01-23,250
2018-01-24,250
2018-01-25,250
2018-01-26,251
2018-01-27,251
2018-01-28,250
2018-01-29,250
2018-01-30,250
2018-01-31,250
2018-02-01,250
2018-02-02,254
2018-02-03,254
2018-02-04,254
2018-02-05,254
2018-02-06,255
2018-02-07,255
2018-02-08,257
2018-02-09,257
2018-02-10,266
2018-02-11,266
2018-02-12,272
2018-02-13,272
2018-02-14,277
2018-02-15,277
2018-02-16,277
2018-02-17,277
2018-02-18,276
2018-02-19,276
2018-02-20,271
2018-02-21,271
2018-02-22,265
2018-02-23,265
2018-02-24,268
2018-02-25,268
2018-02-26,263
2018-02-27,263
2018-02-28,265
2018-03-01,265
2018-03-02,258
2018-03-03,258
2018-03-04,255
2018-03-05,255
2018-03-06,256
2018-03-07,256
2018-03-08,252
2018-03-09,252
2018-03-10,250
2018-03-11,250
2018-03-12,259
2018-03-13,259
2018-03-14,256
2018-03-15,256
2018-03-16,262
2018-03-17,262
2018-03-18,271
2018-03-19,271
2018-03-20,261
2018-03-21,261
2018-03-22,258
2018-03-23,258
2018-03-24,261
2018-03-25,261
2018-03-26,264
2018-03-27,264
2018-03-28,261
2018-03-29,261
2018-03-30,257
2018-03-31,257
2018-04-01,250
2018-04-02,250
2018-04-03,249
2018-04-04,249
2018-04-05,243
2018-04-06,243
2018-04-07,241
2018-04-08,241
2018-04-09,230
2018-04-10,230
2018-04-11,227
2018-04-12,227
2018-04-13,221
2018-04-14,221
2018-04-15,220
2018-04-16,220
2018-04-17,215
2018-04-18,215
2018-04-19,215
2018-04-20,215
2018-04-21,215
2018-04-22,217
2018-04-23,217
2018-04-24,215
2018-04-25,215
2018-04-26,215
2018-04-27,216
2018-04-28,216
2018-04-29,221
2018-04-30,221
2018-05-01,227
2018-05-02,227
2018-05-03,227
2018-05-04,235
2018-05-05,237
2018-05-06,237
2018-05-07,249
2018-05-08,249
2018-05-09,257
2018-05-10,257
2018-05-11,258
2018-05-12,260
2018-05-13,260
2018-05-14,264
2018-05-15,264
2018-05-16,271
2018-05-17,271
2018-05-18,276
2018-05-19,276
2018-05-20,286
2018-05-21,286
2018-05-22,296
2018-05-23,296
2018-05-24,288
2018-05-25,288
2018-05-26,279
2018-05-27,279
2018-05-28,273
2018-05-29,273
2018-05-30,265
2018-05-31,265
2018-06-01,266
2018-06-02,273
2018-06-03,273
2018-06-04,273
2018-06-05,280
2018-06-06,280
2018-06-07,280
2018-06-08,282
2018-06-09,282
2018-06-10,284
2018-06-11,284
2018-06-12,295
2018-06-13,310
2018-06-14,324
2018-06-15,324
2018-06-16,336
2018-06-17,350
2018-06-18,367
2018-06-19,367
2018-06-20,379
2018-06-21,379
2018-06-22,383
2018-06-23,383
2018-06-24,384
2018-06-25,384
2018-06-26,389
2018-06-27,389
2018-06-28,388
2018-06-29,388
2018-06-30,374
2018-07-01,374
2018-07-02,372
2018-07-03,372
2018-07-04,373
2018-07-05,373
2018-07-06,367
2018-07-07,367
2018-07-08,360
2018-07-09,360
2018-07-10,351
2018-07-11,351
2018-07-12,351
2018-07-13,354
2018-07-14,365
2018-07-15,365
2018-07-16,348
2018-07-17,338
2018-07-18,338
2018-07-19,323
2018-07-20,323
2018-07-21,315
2018-07-22,302
2018-07-23,293
2018-07-24,293
2018-07-25,289
2018-07-26,289
2018-07-27,285
2018-07-28,285
2018-07-29,288
2018-07-30,288
2018-07-31,288
2018-08-01,288
2018-08-02,286
2018-08-03,286
2018-08-04,288
2018-08-05,288
2018-08-06,282
2018-08-07,282
2018-08-08,275
2018-08-09,275
2018-08-10,280
2018-08-11,280
2018-08-12,280
2018-08-14,283
2018-08-16,285
2018-08-17,289
2018-08-18,289
2018-08-19,289
2018-08-20,288
2018-08-21,288
2018-08-22,287
2018-08-23,287
2018-08-24,286
2018-08-25,282
2018-08-26,282
2018-08-27,284
2018-08-28,280
2018-08-29,280
2018-08-30,276
2018-08-31,281
2018-09-01,285
2018-09-02,285
2018-09-03,285
2018-09-04,286
2018-09-05,286
2018-09-06,284
2018-09-07,284
2018-09-08,284
2018-09-09,286
2018-09-10,285
2018-09-11,285
2018-09-12,286
2018-09-13,286
2018-09-14,284
2018-09-15,283
2018-09-16,283
2018-09-17,281
2018-09-18,280
2018-09-19,280
2018-09-20,279
2018-09-21,279
2018-09-22,275
2018-09-23,275
2018-09-24,273
2018-09-25,273
2018-09-26,276
2018-09-27,276
2018-09-28,276
2018-09-29,276
2018-09-30,281
2018-10-01,281
2018-10-02,280
2018-10-03,281
2018-10-04,281
2018-10-05,279
2018-10-06,270
2018-10-07,270
2018-10-08,268
2018-10-09,268
2018-10-10,265
2018-10-11,265
2018-10-12,257
2018-10-13,248
2018-10-14,248
2018-10-15,244
2018-10-16,244
2018-10-17,239
2018-10-18,239
2018-10-19,241
2018-10-20,241
2018-10-21,246
2018-10-22,251
2018-10-23,251
2018-10-24,258
2018-10-25,258
2018-10-26,262
2018-10-27,269
2018-10-28,271
2018-10-29,271
2018-10-30,278
2018-10-31,278
2018-11-01,283
2018-11-03,295
2018-11-04,306
2018-11-05,309
2018-11-06,306
2018-11-07,306
2018-11-08,302
2018-11-09,302
2018-11-10,306
2018-11-11,308
2018-11-12,312
2018-11-13,319
2018-11-14,319
2018-11-15,322
2018-11-16,321
2018-11-17,321
2018-11-18,320
2018-11-19,320
2018-11-20,322
2018-11-21,322
2018-11-22,324
2018-11-23,324
2018-11-24,313
2018-11-25,307
2018-11-26,307
2018-11-27,302
2018-11-28,304
2018-11-29,302
2018-12-01,311
2018-12-02,315
2018-12-03,315
2018-12-04,316
2018-12-05,312
2018-12-07,308
2018-12-09,294
2018-12-10,279
2018-12-11,279
2018-12-12,265
2018-12-13,251
2018-12-14,240
2018-12-15,232
2018-12-16,221
2018-12-17,217
2018-12-18,213
2018-12-19,217
2018-12-20,214
2018-12-21,218
2018-12-22,225
2018-12-23,227
2018-12-24,235
2018-12-25,235
2018-12-26,238
2018-12-27,244
2018-12-28,244
2018-12-29,255
2018-12-30,267
2018-12-31,274
2019-01-01,274
2019-01-02,276
2019-01-03,275
2019-01-04,277
2019-01-05,274
2019-01-06,271
2019-01-08,269
2019-01-10,261
2019-01-11,262
2019-01-12,260
2019-01-13,255
2019-01-14,249
2019-01-15,238
2019-01-16,226
2019-01-17,219
2019-01-18,213
2019-01-19,215
2019-01-20,218
2019-01-21,219
2019-01-22,228
2019-01-23,233
2019-01-24,239
2019-01-25,250
2019-01-26,260
2019-01-27,268
2019-01-28,279
2019-01-29,287
2019-01-30,296
2019-01-31,296
2019-02-01,302
2019-02-02,309
2019-02-03,317
2019-02-04,317
2019-02-05,319
2019-02-06,319
2019-02-07,304
2019-02-08,291
2019-02-09,285
2019-02-10,277
2019-02-11,270
2019-02-12,265
2019-02-13,261
2019-02-14,261
2019-02-15,256
2019-02-16,257
2019-02-17,249
2019-02-18,240
2019-02-19,236
2019-02-20,234
2019-02-21,230
2019-02-22,230
2019-02-23,225
2019-02-24,227
2019-02-25,228
2019-02-26,230
2019-02-27,233
2019-02-28,233
2019-03-01,237
2019-03-02,245
2019-03-03,250
2019-03-04,253
2019-03-05,255
2019-03-06,259
2019-03-07,266
2019-03-08,266
2019-03-09,269
2019-03-10,271
2019-03-11,268
2019-03-12,269
2019-03-13,269
2019-03-14,265
2019-03-15,265
2019-03-16,274
2019-03-17,273
2019-03-18,273
2019-03-19,272
2019-03-20,273
2019-03-21,276
2019-03-22,276
2019-03-23,275
2019-03-24,276
2019-03-25,276
2019-03-26,274
2019-03-27,274
2019-03-28,280
2019-03-29,284
2019-03-30,284
2019-03-31,282
2019-04-01,285
2019-04-02,285
2019-04-03,289
2019-04-04,291
2019-04-05,283
2019-04-06,283
2019-04-07,273
2019-04-08,269
2019-04-09,268
2019-04-10,269
2019-04-11,273
2019-04-12,268
2019-04-13,270
2019-04-14,277
2019-04-15,277
2019-04-16,281
2019-04-17,281
2019-04-18,288
2019-04-19,293
2019-04-20,293
2019-04-21,293
2019-04-22,288
2019-04-23,286
2019-04-24,277
2019-04-25,269
2019-04-26,255
2019-04-27,246
2019-04-28,248
2019-04-29,245
2019-04-30,234
2019-05-01,234
2019-05-02,225
2019-05-03,219
2019-05-04,222
2019-05-05,226
2019-05-06,226
2019-05-07,223
2019-05-08,223
2019-05-09,224
2019-05-10,228
2019-05-11,231
2019-05-12,229
2019-05-13,236
2019-05-14,239
2019-05-15,239
2019-05-16,244
2019-05-17,244
2019-05-18,252
2019-05-19,252
2019-05-20,262
2019-05-21,262
2019-05-22,262
2019-05-23,261
2019-05-24,261
2019-05-25,262
2019-05-26,270
2019-05-27,275
2019-05-28,270
2019-05-29,275
2019-05-30,275
2019-05-31,277
2019-06-01,269
2019-06-02,258
2019-06-03,250
2019-06-04,244
2019-06-05,243
2019-06-06,243
2019-06-07,237
2019-06-08,232
2019-06-09,235
2019-06-10,235
2019-06-11,235
2019-06-12,235
2019-06-13,234
2019-06-14,233
2019-06-15,233
2019-06-16,229
2019-06-17,226
2019-06-18,226
2019-06-19,226
2019-06-20,223
2019-06-21,220
2019-06-22,220
2019-06-23,222
2019-06-24,222
2019-06-25,226
2019-06-26,228
2019-06-27,230
2019-06-28,230
2019-06-29,234
2019-06-30,238
2019-07-01,238
2019-07-02,237
2019-07-03,247
2019-07-04,247
2019-07-05,251
2019-07-06,251
2019-07-07,254
2019-07-08,254
2019-07-09,267
2019-07-10,281
2019-07-11,281
2019-07-12,290
2019-07-13,290
2019-07-14,288
2019-07-15,288
2019-07-16,284
2019-07-17,280
2019-07-18,280
2019-07-19,269
2019-07-20,269
2019-07-21,260
2019-07-22,249
2019-07-23,249
2019-07-24,249
2019-07-25,245
2019-07-26,245
2019-07-27,241
2019-07-28,242
2019-07-29,249
2019-07-30,258
2019-07-31,266
2019-08-01,266
2019-08-02,268
2019-08-03,270
2019-08-04,271
2019-08-05,276
2019-08-06,276
2019-08-07,280
2019-08-08,280
2019-08-09,284
2019-08-10,285
2019-08-11,285
2019-08-12,284
2019-08-13,277
2019-08-14,280
2019-08-15,285
2019-08-16,296
2019-08-17,296
2019-08-18,308
