date_obj,Lassar%20teleport%20(tablet) price
2015-07-31,2517
2015-08-01,2517
2015-08-02,2517
2015-08-03,2517
2015-08-04,2517
2015-08-05,2513
2015-08-06,2513
2015-08-07,2513
2015-08-08,2513
2015-08-09,2513
2015-08-10,2513
2015-08-11,2513
2015-08-12,2513
2015-08-13,2513
2015-08-14,2513
2015-08-15,2513
2015-08-16,2513
2015-08-17,2513
2015-08-18,2513
2015-08-19,2513
2015-08-20,2515
2015-08-21,2515
2015-08-22,2515
2015-08-23,2515
2015-08-24,2515
2015-08-25,2515
2015-08-26,2515
2015-08-27,2515
2015-08-28,2515
2015-08-29,2515
2015-08-30,2515
2015-08-31,2515
2015-09-01,2515
2015-09-02,2515
2015-09-03,2515
2015-09-04,2515
2015-09-05,2433
2015-09-06,2433
2015-09-07,2433
2015-09-08,2433
2015-09-09,2433
2015-09-10,2433
2015-09-11,2433
2015-09-12,2433
2015-09-13,2433
2015-09-14,2433
2015-09-15,2433
2015-09-16,2433
2015-09-17,2433
2015-09-18,2433
2015-09-19,2433
2015-09-20,2402
2015-09-21,2402
2015-09-22,2402
2015-09-23,2402
2015-09-24,2402
2015-09-25,2402
2015-09-27,2402
2015-09-28,2402
2015-09-29,2402
2015-09-30,2402
2015-10-05,2402
2015-10-06,2402
2015-10-07,2402
2015-10-08,2398
2015-10-09,2398
2015-10-10,2398
2015-10-11,2398
2015-10-12,2398
2015-10-13,2398
2015-10-14,2398
2015-10-15,2398
2015-10-16,2398
2015-10-17,2398
2015-10-18,2398
2015-10-19,2398
2015-10-20,2398
2015-10-22,2398
2015-10-23,2398
2015-10-24,2353
2015-10-25,2353
2015-10-26,2353
2015-10-27,2353
2015-10-29,2353
2015-10-30,2353
2015-10-31,2353
2015-11-01,2353
2015-11-02,2353
2015-11-03,2353
2015-11-04,2353
2015-11-05,2353
2015-11-06,2353
2015-11-07,2353
2015-11-08,2353
2015-11-09,2353
2015-11-10,2353
2015-11-11,2353
2015-11-12,2353
2015-11-13,2353
2015-11-14,2325
2015-11-15,2325
2015-11-16,2325
2015-11-17,2325
2015-11-18,2325
2015-11-19,2325
2015-11-20,2325
2015-11-21,2325
2015-11-22,2325
2015-11-23,2325
2015-11-24,2325
2015-11-25,2325
2015-11-26,2325
2015-11-27,2325
2015-11-28,2325
2015-11-29,2325
2015-11-30,2325
2015-12-01,2325
2015-12-02,2325
2015-12-03,2325
2015-12-04,2325
2015-12-05,2264
2015-12-06,2264
2015-12-07,2264
2015-12-08,2264
2015-12-09,2264
2015-12-10,2264
2015-12-11,2264
2015-12-12,2264
2015-12-13,2264
2015-12-14,2264
2015-12-15,2264
2015-12-16,2264
2015-12-17,2264
2015-12-18,2264
2015-12-19,2264
2015-12-20,2264
2015-12-21,2264
2015-12-22,2264
2015-12-23,2234
2015-12-24,2234
2015-12-25,2234
2015-12-26,2234
2015-12-27,2234
2015-12-28,2234
2015-12-29,2234
2015-12-30,2234
2015-12-31,2234
2016-01-01,2234
2016-01-02,2234
2016-01-03,2234
2016-01-04,2234
2016-01-05,2234
2016-01-06,2234
2016-01-07,2234
2016-01-08,2269
2016-01-09,2269
2016-01-10,2269
2016-01-11,2269
2016-01-12,2269
2016-01-13,2269
2016-01-14,2269
2016-01-15,2269
2016-01-16,2269
2016-01-17,2269
2016-01-18,2269
2016-01-19,2269
2016-01-20,2269
2016-01-21,2300
2016-01-22,2300
2016-01-23,2300
2016-01-24,2300
2016-01-25,2300
2016-01-26,2300
2016-01-27,2300
2016-01-28,2300
2016-01-29,2300
2016-01-30,2300
2016-01-31,2300
2016-02-01,2300
2016-02-02,2300
2016-02-03,2300
2016-02-04,2306
2016-02-05,2306
2016-02-06,2306
2016-02-07,2306
2016-02-08,2306
2016-02-09,2306
2016-02-10,2306
2016-02-11,2306
2016-02-12,2306
2016-02-13,2306
2016-02-14,2306
2016-02-15,2306
2016-02-16,2306
2016-02-17,2306
2016-02-18,2306
2016-02-19,2264
2016-02-20,2264
2016-02-21,2264
2016-02-22,2264
2016-02-23,2264
2016-02-24,2264
2016-02-25,2264
2016-02-26,2264
2016-02-27,2264
2016-02-28,2264
2016-02-29,2264
2016-03-01,2301
2016-03-02,2301
2016-03-03,2301
2016-03-04,2301
2016-03-05,2301
2016-03-06,2301
2016-03-07,2301
2016-03-08,2301
2016-03-09,2301
2016-03-10,2301
2016-03-11,2301
2016-03-12,2301
2016-03-13,2301
2016-03-14,2281
2016-03-15,2281
2016-03-16,2281
2016-03-17,2281
2016-03-18,2281
2016-03-19,2281
2016-03-20,2281
2016-03-21,2281
2016-03-22,2281
2016-03-23,2281
2016-03-24,2281
2016-03-25,2234
2016-03-26,2234
2016-03-27,2234
2016-03-28,2234
2016-03-29,2234
2016-03-30,2234
2016-03-31,2234
2016-04-01,2234
2016-04-02,2234
2016-04-03,2234
2016-04-04,2234
2016-04-05,2234
2016-04-06,2234
2016-04-07,2234
2016-04-08,2167
2016-04-09,2167
2016-04-10,2167
2016-04-11,2167
2016-04-12,2167
2016-04-13,2167
2016-04-14,2167
2016-04-15,2167
2016-04-16,2167
2016-04-17,2085
2016-04-18,2085
2016-04-19,2085
2016-04-20,2085
2016-04-21,2085
2016-04-22,2085
2016-04-23,2085
2016-04-24,2085
2016-04-25,2085
2016-04-26,2085
2016-04-27,2126
2016-04-28,2126
2016-04-29,2126
2016-04-30,2126
2016-05-01,2126
2016-05-02,2126
2016-05-03,2126
2016-05-04,2126
2016-05-05,2126
2016-05-06,2126
2016-05-07,2103
2016-05-08,2103
2016-05-09,2103
2016-05-10,2103
2016-05-11,2103
2016-05-12,2103
2016-05-13,2103
2016-05-14,2103
2016-05-15,2103
2016-05-16,2103
2016-05-17,2114
2016-05-18,2114
2016-05-19,2114
2016-05-22,2114
2016-05-23,2114
2016-05-24,2114
2016-05-25,2114
2016-05-26,2114
2016-05-27,2036
2016-05-28,2036
2016-05-29,2036
2016-05-30,2036
2016-05-31,2036
2016-06-01,2036
2016-06-02,2036
2016-06-03,2036
2016-06-04,2036
2016-06-05,2036
2016-06-06,2036
2016-06-07,2036
2016-06-08,1991
2016-06-09,1991
2016-06-10,1991
2016-06-11,1991
2016-06-12,1991
2016-06-13,1991
2016-06-14,1991
2016-06-15,1991
2016-06-16,1991
2016-06-17,1990
2016-06-18,1990
2016-06-19,1990
2016-06-20,1990
2016-06-21,1990
2016-06-22,1990
2016-06-23,1990
2016-06-24,1990
2016-06-25,1990
2016-06-26,1990
2016-06-27,1990
2016-06-28,1990
2016-06-29,1991
2016-06-30,1991
2016-07-01,1991
2016-07-02,1991
2016-07-03,1991
2016-07-04,1991
2016-07-05,1991
2016-07-06,1991
2016-07-07,1991
2016-07-08,2011
2016-07-09,2011
2016-07-10,2011
2016-07-11,2011
2016-07-12,2011
2016-07-13,2011
2016-07-14,2011
2016-07-15,2011
2016-07-16,2011
2016-07-17,2011
2016-07-18,1990
2016-07-23,1990
2016-07-24,1990
2016-07-25,1990
2016-07-26,1990
2016-07-27,1990
2016-07-28,1990
2016-07-29,1990
2016-07-30,1990
2016-07-31,1990
2016-08-01,1977
2016-08-02,1977
2016-08-03,1977
2016-08-04,1977
2016-08-05,1977
2016-08-06,1977
2016-08-07,1977
2016-08-08,1977
2016-08-09,1977
2016-08-10,1977
2016-08-11,1977
2016-08-12,1977
2016-08-13,1977
2016-08-14,1977
2016-08-15,1943
2016-08-16,1943
2016-08-17,1943
2016-08-18,1943
2016-08-19,1943
2016-08-20,1943
2016-08-21,1943
2016-08-22,1943
2016-08-23,1943
2016-08-24,1943
2016-08-25,1943
2016-08-26,1943
2016-08-28,1943
2016-08-31,1950
2016-09-01,1950
2016-09-02,1950
2016-09-03,1950
2016-09-04,1950
2016-09-05,1950
2016-09-06,1950
2016-09-07,1950
2016-09-08,1950
2016-09-09,1950
2016-09-10,1950
2016-09-11,1950
2016-09-12,1950
2016-09-13,1950
2016-09-14,1950
2016-09-15,1950
2016-09-16,1925
2016-09-17,1925
2016-09-18,1925
2016-09-19,1925
2016-09-20,1925
2016-09-21,1925
2016-09-22,1925
2016-09-23,1925
2016-09-24,1925
2016-09-25,1925
2016-09-26,1925
2016-09-27,1925
2016-09-28,1925
2016-09-29,1925
2016-09-30,1925
2016-10-01,1916
2016-10-02,1916
2016-10-03,1916
2016-10-04,1916
2016-10-05,1916
2016-10-06,1916
2016-10-07,1916
2016-10-08,1916
2016-10-09,1916
2016-10-10,1916
2016-10-11,1916
2016-10-12,1916
2016-10-13,1916
2016-10-14,1916
2016-10-15,1916
2016-10-16,1916
2016-10-17,1916
2016-10-18,1874
2016-10-19,1874
2016-10-20,1874
2016-10-21,1874
2016-10-22,1874
2016-10-23,1874
2016-10-24,1874
2016-10-25,1874
2016-10-26,1874
2016-10-27,1874
2016-10-28,1874
2016-10-29,1874
2016-10-30,1874
2016-10-31,1874
2016-11-01,1874
2016-11-02,1874
2016-11-03,1891
2016-11-04,1891
2016-11-05,1891
2016-11-06,1891
2016-11-07,1891
2016-11-08,1891
2016-11-09,1891
2016-11-10,1891
2016-11-11,1891
2016-11-12,1891
2016-11-13,1891
2016-11-14,1891
2016-12-07,1787
2016-12-08,1787
2016-12-09,1787
2016-12-10,1787
2016-12-11,1787
2016-12-12,1787
2016-12-13,1787
2016-12-14,1787
2016-12-15,1787
2016-12-16,1787
2016-12-17,1787
2016-12-18,1787
2016-12-19,1787
2016-12-20,1850
2016-12-21,1850
2016-12-22,1850
2016-12-23,1850
2016-12-24,1850
2016-12-25,1850
2016-12-26,1850
2016-12-27,1850
2016-12-28,1850
2016-12-29,1850
2016-12-30,1850
2016-12-31,1850
2017-01-01,1850
2017-01-02,1850
2017-01-03,1923
2017-01-04,1923
2017-01-05,1923
2017-01-06,1923
2017-01-07,1923
2017-01-08,1923
2017-01-09,1923
2017-01-10,1923
2017-01-11,1923
2017-01-12,1923
2017-01-13,1923
2017-01-14,1923
2017-01-15,1895
2017-01-16,1895
2017-01-17,1895
2017-01-18,1895
2017-01-19,1895
2017-01-20,1895
2017-01-21,1895
2017-01-22,1895
2017-01-27,1908
2017-01-28,1908
2017-01-29,1908
2017-01-30,1908
2017-01-31,1908
2017-02-01,1908
2017-02-02,1908
2017-02-03,1908
2017-02-04,1908
2017-02-05,1908
2017-02-06,1908
2017-02-07,1908
2017-02-08,1875
2017-02-09,1875
2017-02-10,1875
2017-02-11,1875
2017-02-12,1875
2017-02-13,1875
2017-02-14,1875
2017-02-15,1875
2017-02-16,1875
2017-02-18,1875
2017-02-19,1875
2017-02-20,1879
2017-02-21,1879
2017-02-22,1879
2017-02-23,1879
2017-02-24,1879
2017-02-25,1879
2017-02-26,1879
2017-02-27,1879
2017-02-28,1879
2017-03-01,1879
2017-03-02,1879
2017-03-03,1879
2017-03-04,1879
2017-03-05,1879
2017-03-06,1847
2017-03-07,1847
2017-03-08,1847
2017-03-09,1847
2017-03-10,1847
2017-03-11,1847
2017-03-12,1847
2017-03-13,1847
2017-03-14,1847
2017-03-15,1847
2017-03-16,1847
2017-03-17,1847
2017-03-18,1847
2017-03-19,1847
2017-03-20,1841
2017-03-21,1841
2017-03-22,1841
2017-03-23,1841
2017-03-24,1841
2017-03-25,1841
2017-03-26,1841
2017-03-27,1841
2017-03-28,1841
2017-03-29,1841
2017-03-30,1841
2017-03-31,1841
2017-04-01,1841
2017-04-02,1841
2017-04-03,1875
2017-04-04,1875
2017-04-12,1875
2017-04-13,1875
2017-04-14,1875
2017-04-15,1923
2017-04-16,1923
2017-04-17,1923
2017-04-18,1923
2017-04-19,1923
2017-04-20,1923
2017-04-21,1923
2017-04-22,1923
2017-04-23,1923
2017-04-24,1923
2017-04-25,1923
2017-04-26,1923
2017-04-27,1970
2017-04-28,1970
2017-04-29,1970
2017-04-30,1970
2017-05-01,1970
2017-05-02,1970
2017-05-03,1970
2017-05-04,1970
2017-05-05,1970
2017-05-06,1970
2017-05-07,1970
2017-05-08,1970
2017-05-09,1964
2017-05-10,1964
2017-05-11,1964
2017-05-12,1964
2017-05-13,1964
2017-05-14,1964
2017-05-15,1964
2017-05-16,1964
2017-05-17,1964
2017-05-18,1964
2017-05-19,1964
2017-05-20,1964
2017-05-21,1964
2017-05-22,1964
2017-05-23,1964
2017-05-24,1973
2017-05-25,1973
2017-05-26,1973
2017-05-27,1973
2017-05-28,1973
2017-05-29,1973
2017-05-30,1973
2017-05-31,1973
2017-06-01,1973
2017-06-02,1973
2017-06-03,1973
2017-06-04,1973
2017-06-06,1891
2017-06-07,1891
2017-06-08,1891
2017-06-09,1891
2017-06-10,1891
2017-06-11,1891
2017-06-12,1891
2017-06-13,1891
2017-06-14,1891
2017-06-15,1891
2017-06-16,1891
2017-06-17,1891
2017-06-18,1914
2017-06-19,1914
2017-06-20,1914
2017-06-21,1914
2017-06-22,1914
2017-06-23,1914
2017-06-24,1914
2017-06-25,1914
2017-06-26,1914
2017-06-27,1914
2017-06-28,1914
2017-06-29,1914
2017-06-30,1914
2017-07-01,1914
2017-07-02,1914
2017-07-03,1906
2017-07-04,1906
2017-07-05,1906
2017-07-06,1906
2017-07-07,1906
2017-07-08,1906
2017-07-13,1906
2017-07-14,1906
2017-07-15,1906
2017-07-16,1906
2017-07-17,1925
2017-07-18,1925
2017-07-19,1925
2017-07-20,1925
2017-07-21,1925
2017-07-22,1925
2017-07-23,1925
2017-07-24,1925
2017-07-25,1925
2017-07-26,1925
2017-07-27,1925
2017-07-28,1925
2017-07-29,1925
2017-07-30,1910
2017-07-31,1910
2017-08-01,1910
2017-08-02,1910
2017-08-03,1910
2017-08-04,1910
2017-08-05,1910
2017-08-06,1910
2017-08-09,1910
2017-08-10,1910
2017-08-11,1910
2017-08-12,1910
2017-08-13,1910
2017-08-14,1910
2017-08-15,1924
2017-08-17,1924
2017-08-18,1924
2017-08-19,1924
2017-08-20,1924
2017-08-21,1924
2017-08-22,1924
2017-08-23,1924
2017-08-24,1924
2017-08-25,1924
2017-08-26,1924
2017-08-27,1924
2017-08-28,1965
2017-08-29,1965
2017-08-30,1965
2017-08-31,1965
2017-09-01,1965
2017-09-02,1965
2017-09-03,1965
2017-09-04,1965
2017-09-05,1965
2017-09-06,1965
2017-09-07,1965
2017-09-08,1965
2017-09-09,1965
2017-09-10,1962
2017-09-11,1962
2017-09-12,1962
2017-09-13,1962
2017-09-14,1962
2017-09-15,1962
2017-09-16,1962
2017-09-17,1962
2017-09-19,1962
2017-09-20,1962
2017-09-21,1962
2017-09-22,1962
2017-09-23,1962
2017-09-24,2033
2017-09-25,2033
2017-09-26,2033
2017-09-27,2033
2017-09-28,2033
2017-09-29,2033
2017-09-30,2033
2017-10-01,2033
2017-10-02,2033
2017-10-03,2033
2017-10-04,2033
2017-10-05,2033
2017-10-06,2033
2017-10-07,2033
2017-10-08,2033
2017-10-09,2113
2017-10-10,2113
2017-10-11,2113
2017-10-12,2113
2017-10-13,2113
2017-10-14,2113
2017-10-15,2113
2017-10-16,2113
2017-10-17,2113
2017-10-18,2113
2017-10-19,2113
2017-10-20,2113
2017-10-21,2113
2017-10-22,2113
2017-10-23,2113
2017-10-24,2113
2017-10-25,2186
2017-10-26,2186
2017-10-27,2186
2017-10-28,2186
2017-10-29,2186
2017-10-30,2186
2017-10-31,2186
2017-11-01,2186
2017-11-02,2186
2017-11-03,2186
2017-11-04,2186
2017-11-05,2186
2017-11-06,2204
2017-11-07,2204
2017-11-08,2204
2017-11-09,2204
2017-11-10,2204
2017-11-11,2204
2017-11-12,2204
2017-11-13,2204
2017-11-14,2204
2017-11-15,2204
2017-11-16,2204
2017-11-17,2245
2017-11-18,2245
2017-11-19,2245
2017-11-20,2245
2017-11-21,2245
2017-11-22,2245
2017-11-23,2245
2017-11-24,2245
2017-11-25,2245
2017-11-26,2245
2017-11-27,2245
2017-11-28,2245
2017-11-29,2245
2017-11-30,2245
2017-12-01,2172
2017-12-02,2172
2017-12-03,2172
2017-12-04,2172
2017-12-05,2172
2017-12-06,2172
2017-12-07,2172
2017-12-08,2172
2017-12-09,2172
2017-12-10,2172
2017-12-11,2172
2017-12-12,2172
2017-12-14,2172
2017-12-15,2145
2017-12-16,2145
2017-12-17,2145
2017-12-18,2145
2017-12-19,2145
2017-12-20,2145
2017-12-21,2145
2017-12-22,2145
2017-12-23,2145
2017-12-24,2145
2017-12-25,2145
2017-12-26,2145
2017-12-27,2145
2017-12-28,2145
2017-12-29,2096
2017-12-30,2096
2017-12-31,2096
2018-01-01,2096
2018-01-02,2096
2018-01-03,2096
2018-01-04,2096
2018-01-05,2096
2018-01-06,2096
2018-01-07,2096
2018-01-08,2096
2018-01-09,2095
2018-01-10,2095
2018-01-11,2095
2018-01-12,2095
2018-01-13,2095
2018-01-14,2095
2018-01-15,2095
2018-01-16,2095
2018-01-17,2095
2018-01-18,2095
2018-01-19,2095
2018-01-20,2097
2018-01-21,2097
2018-01-22,2097
2018-01-23,2097
2018-01-25,2097
2018-01-26,2097
2018-01-27,2052
2018-01-28,2052
2018-01-29,2052
2018-01-31,2052
2018-02-01,2052
2018-02-02,2052
2018-02-03,2069
2018-02-04,2069
2018-02-05,2069
2018-02-06,2069
2018-02-07,2069
2018-02-08,2069
2018-02-09,2069
2018-02-10,2069
2018-02-11,2112
2018-02-12,2112
2018-02-13,2112
2018-02-14,2112
2018-02-15,2112
2018-02-16,2112
2018-02-17,2112
2018-02-18,2130
2018-02-19,2130
2018-02-20,2130
2018-02-21,2130
2018-02-22,2130
2018-02-23,2130
2018-02-24,2130
2018-02-25,2136
2018-02-26,2136
2018-02-27,2136
2018-02-28,2136
2018-03-01,2136
2018-03-02,2136
2018-03-03,2136
2018-03-04,2144
2018-03-05,2144
2018-03-06,2144
2018-03-07,2144
2018-03-08,2144
2018-03-09,2144
2018-03-10,2144
2018-03-11,2162
2018-03-12,2162
2018-03-13,2162
2018-03-14,2162
2018-03-15,2162
2018-03-16,2162
2018-03-17,2162
2018-03-18,2162
2018-03-19,2162
2018-03-20,2130
2018-03-21,2130
2018-03-23,2130
2018-03-24,2130
2018-03-25,2130
2018-03-26,2130
2018-03-27,2130
2018-03-28,2130
2018-03-29,2130
2018-03-30,2148
2018-03-31,2148
2018-04-01,2148
2018-04-02,2148
2018-04-03,2148
2018-04-04,2148
2018-04-05,2148
2018-04-06,2148
2018-04-07,2148
2018-04-08,2157
2018-04-09,2157
2018-04-10,2157
2018-04-11,2157
2018-04-12,2157
2018-04-13,2157
2018-04-14,2157
2018-04-15,2157
2018-04-16,2157
2018-04-17,2207
2018-04-18,2207
2018-04-19,2207
2018-04-20,2207
2018-04-21,2207
2018-04-22,2207
2018-04-23,2207
2018-04-24,2207
2018-04-25,2207
2018-04-26,2207
2018-04-27,2138
2018-04-28,2138
2018-04-29,2138
2018-04-30,2138
2018-05-01,2138
2018-05-04,2138
2018-05-05,2138
2018-05-06,2138
2018-05-08,2197
2018-05-09,2197
2018-05-10,2197
2018-05-11,2197
2018-05-12,2197
2018-05-13,2197
2018-05-14,2197
2018-05-15,2197
2018-05-16,2164
2018-05-17,2164
2018-05-18,2164
2018-05-19,2164
2018-05-20,2164
2018-05-21,2164
2018-05-22,2164
2018-05-23,2164
2018-05-24,2177
2018-05-25,2177
2018-05-26,2177
2018-05-27,2177
2018-05-28,2177
2018-05-29,2177
2018-05-30,2173
2018-05-31,2173
2018-06-01,2173
2018-06-02,2173
2018-06-03,2173
2018-06-04,2173
2018-06-05,2222
2018-06-06,2222
2018-06-07,2222
2018-06-08,2222
2018-06-09,2222
2018-06-10,2222
2018-06-11,2209
2018-06-12,2209
2018-06-13,2209
2018-06-14,2209
2018-06-15,2209
2018-06-16,2209
2018-06-17,2183
2018-06-18,2183
2018-06-19,2183
2018-06-20,2183
2018-06-21,2183
2018-06-22,2243
2018-06-23,2243
2018-06-24,2243
2018-06-25,2243
2018-06-26,2243
2018-06-27,2243
2018-06-28,2243
2018-06-29,2234
2018-06-30,2234
2018-07-01,2234
2018-07-02,2234
2018-07-03,2234
2018-07-04,2234
2018-07-05,2234
2018-07-06,2245
2018-07-07,2245
2018-07-08,2245
2018-07-09,2245
2018-07-10,2245
2018-07-11,2245
2018-07-12,2245
2018-07-13,2245
2018-07-14,2245
2018-07-15,2245
2018-07-16,2245
2018-07-17,2298
2018-07-18,2298
2018-07-19,2298
2018-07-20,2298
2018-07-21,2298
2018-07-22,2356
2018-07-23,2356
2018-07-24,2356
2018-07-25,2356
2018-07-26,2356
2018-07-27,2310
2018-07-28,2310
2018-07-29,2310
2018-07-30,2310
2018-07-31,2310
2018-08-01,2361
2018-08-02,2361
2018-08-03,2361
2018-08-04,2361
2018-08-05,2361
2018-08-06,2408
2018-08-07,2408
2018-08-08,2408
2018-08-09,2408
2018-08-10,2408
2018-08-11,2408
2018-08-12,2456
2018-08-14,2456
2018-08-16,2456
2018-08-17,2546
2018-08-18,2546
2018-08-19,2546
2018-08-20,2546
2018-08-21,2546
2018-08-22,2597
2018-08-23,2597
2018-08-24,2597
2018-08-25,2597
2018-08-26,2597
2018-08-27,2597
2018-08-28,2593
2018-08-29,2593
2018-08-30,2593
2018-08-31,2593
2018-09-01,2593
2018-09-02,2625
2018-09-03,2625
2018-09-04,2625
2018-09-05,2625
2018-09-06,2625
2018-09-07,2581
2018-09-08,2581
2018-09-09,2581
2018-09-10,2581
2018-09-11,2581
2018-09-12,2581
2018-09-13,2650
2018-09-14,2650
2018-09-15,2650
2018-09-16,2650
2018-09-17,2650
2018-09-18,2701
2018-09-19,2701
2018-09-20,2701
2018-09-21,2701
2018-09-22,2701
2018-09-23,2665
2018-09-24,2665
2018-09-25,2665
2018-09-26,2665
2018-09-27,2665
2018-09-28,2587
2018-09-29,2587
2018-09-30,2587
2018-10-02,2587
2018-10-03,2618
2018-10-04,2618
2018-10-05,2618
2018-10-06,2618
2018-10-07,2618
2018-10-08,2542
2018-10-09,2542
2018-10-10,2542
2018-10-11,2542
2018-10-12,2542
2018-10-13,2511
2018-10-14,2511
2018-10-15,2511
2018-10-16,2511
2018-10-17,2511
2018-10-18,2433
2018-10-19,2433
2018-10-20,2433
2018-10-21,2433
2018-10-22,2433
2018-10-23,2433
2018-10-24,2422
2018-10-25,2422
2018-10-26,2422
2018-10-27,2422
2018-10-28,2341
2018-10-29,2341
2018-10-30,2341
2018-10-31,2341
2018-11-01,2341
2018-11-03,2332
2018-11-04,2332
2018-11-05,2332
2018-11-06,2381
2018-11-07,2381
2018-11-08,2381
2018-11-09,2381
2018-11-10,2443
2018-11-11,2443
2018-11-12,2443
2018-11-13,2443
2018-11-14,2466
2018-11-15,2466
2018-11-16,2466
2018-11-17,2466
2018-11-18,2501
2018-11-19,2501
2018-11-20,2501
2018-11-21,2501
2018-11-22,2605
2018-11-23,2605
2018-11-24,2605
2018-11-25,2605
2018-11-26,2619
2018-11-27,2619
2018-11-28,2619
2018-11-29,2619
2018-12-01,2489
2018-12-02,2489
2018-12-03,2364
2018-12-04,2364
2018-12-05,2364
2018-12-07,2245
2018-12-09,2245
2018-12-10,2154
2018-12-11,2154
2018-12-12,2154
2018-12-13,2154
2018-12-14,2224
2018-12-15,2224
2018-12-16,2224
2018-12-17,2224
2018-12-18,2300
2018-12-19,2300
2018-12-20,2300
2018-12-21,2300
2018-12-22,2250
2018-12-23,2250
2018-12-24,2250
2018-12-25,2305
2018-12-26,2305
2018-12-27,2305
2018-12-28,2305
2018-12-29,2301
2018-12-30,2301
2018-12-31,2301
2019-01-01,2301
2019-01-02,2378
2019-01-03,2378
2019-01-04,2378
2019-01-05,2441
2019-01-06,2441
2019-01-08,2318
2019-01-10,2208
2019-01-11,2208
2019-01-12,2208
2019-01-13,2143
2019-01-14,2143
2019-01-15,2143
2019-01-16,2179
2019-01-17,2179
2019-01-18,2179
2019-01-19,2230
2019-01-20,2230
2019-01-21,2230
2019-01-22,2230
2019-01-23,2156
2019-01-24,2156
2019-01-25,2156
2019-01-26,2156
2019-01-27,2139
2019-01-28,2139
2019-01-29,2139
2019-01-30,2162
2019-01-31,2162
2019-02-01,2162
2019-02-02,2231
2019-02-03,2231
2019-02-04,2231
2019-02-05,2330
2019-02-06,2330
2019-02-07,2330
2019-02-08,2401
2019-02-09,2401
2019-02-10,2401
2019-02-11,2458
2019-02-12,2458
2019-02-13,2458
2019-02-14,2499
2019-02-15,2499
2019-02-16,2499
2019-02-17,2539
2019-02-18,2539
2019-02-19,2539
2019-02-20,2488
2019-02-21,2488
2019-02-22,2488
2019-02-23,2416
2019-02-24,2416
2019-02-25,2416
2019-02-26,2304
2019-02-27,2304
2019-02-28,2304
2019-03-01,2304
2019-03-02,2287
2019-03-03,2287
2019-03-04,2287
2019-03-05,2283
2019-03-06,2283
2019-03-07,2283
2019-03-08,2322
2019-03-09,2322
2019-03-10,2322
2019-03-11,2306
2019-03-12,2306
2019-03-13,2306
2019-03-14,2306
2019-03-15,2340
2019-03-16,2340
2019-03-17,2340
2019-03-18,2340
2019-03-19,2339
2019-03-20,2339
2019-03-21,2339
2019-03-22,2339
2019-03-23,2435
2019-03-24,2435
2019-03-25,2435
2019-03-26,2435
2019-03-27,2490
2019-03-28,2490
2019-03-29,2490
2019-03-30,2490
2019-03-31,2558
2019-04-01,2558
2019-04-02,2558
2019-04-03,2558
