date_obj,Dark%20tuxedo%20cuffs price
2017-03-31,890737
2017-04-01,890737
2017-04-02,890737
2017-04-03,890737
2017-04-04,890737
2017-04-12,890737
2017-04-13,890737
2017-04-14,890737
2017-04-15,890737
2017-04-16,890737
2017-04-17,890737
2017-04-18,890737
2017-04-19,890737
2017-04-20,890737
2017-04-21,890737
2017-04-22,890737
2017-04-23,890737
2017-04-24,890737
2017-04-25,890737
2017-04-26,890737
2017-04-27,890737
2017-04-28,890737
2017-04-29,890737
2017-04-30,890737
2017-05-01,890737
2017-05-02,890737
2017-05-03,890737
2017-05-04,890737
2017-05-05,890737
2017-05-06,890737
2017-05-07,890737
2017-05-08,890737
2017-05-09,890737
2017-05-10,890737
2017-05-11,890737
2017-05-12,890737
2017-05-13,890737
2017-05-14,890737
2017-05-15,890737
2017-05-16,890737
2017-05-17,890737
2017-05-18,890737
2017-05-19,890737
2017-05-20,890737
2017-05-21,890737
2017-05-22,890737
2017-05-23,890737
2017-05-24,890737
2017-05-25,890737
2017-05-26,890737
2017-05-27,856315
2017-05-28,856315
2017-05-29,856315
2017-05-30,856315
2017-05-31,856315
2017-06-01,856315
2017-06-02,856315
2017-06-03,856315
2017-06-04,856315
2017-06-05,856315
2017-06-06,856315
2017-06-07,856315
2017-06-08,856315
2017-06-09,856315
2017-06-10,856315
2017-06-11,856315
2017-06-12,856315
2017-06-13,856315
2017-06-14,856315
2017-06-15,856315
2017-06-16,856315
2017-06-17,856315
2017-06-18,856315
2017-06-19,856315
2017-06-20,856315
2017-06-21,856315
2017-06-22,856315
2017-06-23,856315
2017-06-24,856315
2017-06-25,856315
2017-06-26,856315
2017-06-27,856315
2017-06-28,856315
2017-06-29,856315
2017-06-30,856315
2017-07-01,856315
2017-07-02,856315
2017-07-03,856315
2017-07-04,856315
2017-07-05,856315
2017-07-06,856315
2017-07-07,856315
2017-07-08,856315
2017-07-13,856315
2017-07-14,856315
2017-07-15,856315
2017-07-16,856315
2017-07-17,856315
2017-07-18,856315
2017-07-19,856315
2017-07-20,856315
2017-07-21,856315
2017-07-22,856315
2017-07-23,856315
2017-07-24,856315
2017-07-25,856315
2017-07-26,856315
2017-07-27,856315
2017-07-28,856315
2017-07-29,856315
2017-07-30,814655
2017-07-31,814655
2017-08-01,814655
2017-08-02,814655
2017-08-03,814655
2017-08-04,814655
2017-08-05,814655
2017-08-06,814655
2017-08-09,814655
2017-08-10,814655
2017-08-11,814655
2017-08-12,814655
2017-08-13,814655
2017-08-14,814655
2017-08-15,814655
2017-08-16,814655
2017-08-17,814655
2017-08-18,814655
2017-08-19,814655
2017-08-20,814655
2017-08-21,814655
2017-08-22,814655
2017-08-23,814655
2017-08-24,814655
2017-08-25,814655
2017-08-26,814655
2017-08-27,814655
2017-08-28,814655
2017-08-29,814655
2017-08-30,814655
2017-08-31,814655
2017-09-01,814655
2017-09-03,814655
2017-09-04,814655
2017-09-05,814655
2017-09-06,814655
2017-09-07,814655
2017-09-08,814655
2017-09-09,814655
2017-09-10,814655
2017-09-11,814655
2017-09-12,774191
2017-09-13,774191
2017-09-14,774191
2017-09-15,774191
2017-09-16,774191
2017-09-17,774191
2017-09-18,774191
2017-09-19,774191
2017-09-20,774191
2017-09-21,774191
2017-09-22,774191
2017-09-23,774191
2017-09-24,774191
2017-09-25,774191
2017-09-26,774191
2017-09-27,774191
2017-09-28,774191
2017-09-29,774191
2017-09-30,774191
2017-10-01,774191
2017-10-02,774191
2017-10-03,774191
2017-10-04,774191
2017-10-05,774191
2017-10-06,774191
2017-10-07,774191
2017-10-08,774191
2017-10-09,774191
2017-10-10,774191
2017-10-11,774191
2017-10-12,774191
2017-10-13,774191
2017-10-14,774191
2017-10-15,774191
2017-10-16,774191
2017-10-17,774191
2017-10-18,774191
2017-10-19,774191
2017-10-20,774191
2017-10-21,774191
2017-10-22,736083
2017-10-23,736083
2017-10-24,736083
2017-10-25,736083
2017-10-26,736083
2017-10-27,736083
2017-10-28,736083
2017-10-29,736083
2017-10-30,736083
2017-10-31,736083
2017-11-01,736083
2017-11-02,736083
2017-11-03,736083
2017-11-04,736083
2017-11-05,736083
2017-11-06,736083
2017-11-07,736083
2017-11-08,736083
2017-11-09,736083
2017-11-10,736083
2017-11-11,736083
2017-11-12,736083
2017-11-13,736083
2017-11-14,736083
2017-11-15,736083
2017-11-16,736083
2017-11-17,736083
2017-11-18,736083
2017-11-19,736083
2017-11-20,736083
2017-11-21,736083
2017-11-22,736083
2017-11-23,736083
2017-11-24,736083
2017-11-25,736083
2017-11-26,736083
2017-11-27,736083
2017-11-28,736083
2017-11-29,736083
2017-11-30,736083
2017-12-01,700392
2017-12-02,700392
2017-12-03,700392
2017-12-04,700392
2017-12-05,700392
2017-12-06,700392
2017-12-07,700392
2017-12-08,700392
2017-12-09,700392
2017-12-10,700392
2017-12-11,700392
2017-12-12,700392
2017-12-13,700392
2017-12-14,700392
2017-12-15,700392
2017-12-16,700392
2017-12-17,700392
2017-12-18,700392
2017-12-19,700392
2017-12-20,700392
2017-12-21,700392
2017-12-22,700392
2017-12-23,700392
2017-12-24,700392
2017-12-25,700392
2017-12-26,700392
2017-12-27,700392
2017-12-28,700392
2017-12-29,700392
2017-12-30,700392
2017-12-31,700392
2018-01-01,700392
2018-01-02,700392
2018-01-03,700392
2018-01-04,700392
2018-01-05,700392
2018-01-06,700392
2018-01-07,700392
2018-01-08,700392
2018-01-09,700392
2018-01-10,700392
2018-01-11,700392
2018-01-12,700392
2018-01-13,665759
2018-01-14,665759
2018-01-15,665759
2018-01-16,665759
2018-01-17,665759
2018-01-18,665759
2018-01-19,665759
2018-01-20,665759
2018-01-21,665759
2018-01-22,665759
2018-01-23,665759
2018-01-24,665759
2018-01-25,665759
2018-01-26,665759
2018-01-27,633414
2018-01-28,633414
2018-01-29,633414
2018-01-30,633414
2018-01-31,633414
2018-02-01,633414
2018-02-02,633414
2018-02-03,633414
2018-02-04,633414
2018-02-05,633414
2018-02-06,633414
2018-02-07,633414
2018-02-08,603095
2018-02-09,603095
2018-02-10,603095
2018-02-11,603095
2018-02-12,603095
2018-02-13,603095
2018-02-14,603095
2018-02-15,603095
2018-02-16,603095
2018-02-17,603095
2018-02-18,603095
2018-02-19,573910
2018-02-20,573910
2018-02-21,573910
2018-02-22,573910
2018-02-23,573910
2018-02-24,573910
2018-02-25,573910
2018-02-26,573910
2018-02-27,573910
2018-02-28,573910
2018-03-01,573910
2018-03-02,573910
2018-03-03,573910
2018-03-04,545591
2018-03-05,545591
2018-03-06,545591
2018-03-07,545591
2018-03-08,545591
2018-03-09,545591
2018-03-10,545591
2018-03-11,545591
2018-03-12,545591
2018-03-13,545591
2018-03-14,545591
2018-03-15,545591
2018-03-16,545591
2018-03-17,545591
2018-03-18,518469
2018-03-19,518469
2018-03-20,518469
2018-03-21,518469
2018-03-23,518469
2018-03-24,518469
2018-03-25,518469
2018-03-26,518469
2018-03-27,518469
2018-03-28,518469
2018-03-29,493000
2018-03-30,493000
2018-03-31,493000
2018-04-01,493000
2018-04-02,493000
2018-04-03,493000
2018-04-04,493000
2018-04-05,493000
2018-04-06,493000
2018-04-07,493000
2018-04-08,493000
2018-04-09,493000
2018-04-10,493000
2018-04-11,493000
2018-04-12,493000
2018-04-13,493000
2018-04-14,469149
2018-04-15,469149
2018-04-16,469149
2018-04-17,469149
2018-04-18,469149
2018-04-19,469149
2018-04-20,469149
2018-04-21,469149
2018-04-22,469149
2018-04-23,469149
2018-04-24,469149
2018-04-25,469149
2018-04-26,469149
2018-04-27,469149
2018-04-28,447704
2018-04-29,447704
2018-04-30,447704
2018-05-01,447704
2018-05-03,447704
2018-05-04,447704
2018-05-05,447704
2018-05-07,447704
2018-05-08,447704
2018-05-09,447704
2018-05-10,447704
2018-05-11,447704
2018-05-12,427743
2018-05-13,427743
2018-05-14,427743
2018-05-15,427743
2018-05-16,427743
2018-05-17,427743
2018-05-18,427743
2018-05-19,427743
2018-05-20,427743
2018-05-21,427743
2018-05-22,427743
2018-05-23,427743
2018-05-24,406734
2018-05-25,406734
2018-05-26,406734
2018-05-27,406734
2018-05-28,406734
2018-05-29,406734
2018-05-30,406734
2018-05-31,406734
2018-06-01,406734
2018-06-02,406734
2018-06-03,406734
2018-06-04,406734
2018-06-05,406734
2018-06-06,386397
2018-06-07,386397
2018-06-08,386397
2018-06-09,386397
2018-06-10,386397
2018-06-11,386397
2018-06-12,386397
2018-06-13,386397
2018-06-14,386397
2018-06-15,386397
2018-06-16,386397
2018-06-17,367675
2018-06-18,367675
2018-06-19,367675
2018-06-20,367675
2018-06-21,367675
2018-06-22,367675
2018-06-23,367675
2018-06-24,367675
2018-06-25,367675
2018-06-26,367675
2018-06-27,367675
2018-06-28,367675
2018-06-29,367675
2018-06-30,349733
2018-07-01,349733
2018-07-02,349733
2018-07-03,349733
2018-07-04,349733
2018-07-05,349733
2018-07-06,349733
2018-07-07,349733
2018-07-08,349733
2018-07-09,349733
2018-07-10,349733
2018-07-11,349733
2018-07-12,349733
2018-07-13,349733
2018-07-14,349733
2018-07-15,349733
2018-07-16,349733
2018-07-17,349733
2018-07-18,349733
2018-07-19,349733
2018-07-20,349733
2018-07-21,349733
2018-07-22,332697
2018-07-23,332697
2018-07-24,332697
2018-07-25,332697
2018-07-26,332697
2018-07-27,332697
2018-07-28,332697
2018-07-29,332697
2018-07-30,332697
2018-07-31,316893
2018-08-01,316893
2018-08-02,316893
2018-08-03,316893
2018-08-04,316893
2018-08-05,316893
2018-08-06,316893
2018-08-07,316893
2018-08-08,316893
2018-08-09,316893
2018-08-10,316893
2018-08-11,302940
2018-08-12,302940
2018-08-14,302940
2018-08-16,302940
2018-08-17,302940
2018-08-18,302940
2018-08-19,302940
2018-08-20,302940
2018-08-21,302940
2018-08-22,302940
2018-08-23,302940
2018-08-24,291427
2018-08-25,291427
2018-08-26,291427
2018-08-27,291427
2018-08-28,291427
2018-08-29,291427
2018-08-30,291427
2018-08-31,291427
2018-09-01,291427
2018-09-02,291427
2018-09-03,291427
2018-09-04,285313
2018-09-05,285313
2018-09-06,285313
2018-09-07,285313
2018-09-08,285313
2018-09-09,285313
2018-09-10,285313
2018-09-11,285313
2018-09-12,285313
2018-09-13,285313
2018-09-14,285313
2018-09-15,285313
2018-09-16,285313
2018-09-17,274638
2018-09-18,274638
2018-09-19,274638
2018-09-20,274638
2018-09-21,274638
2018-09-22,274638
2018-09-23,274638
2018-09-24,274638
2018-09-25,274638
2018-09-26,274638
2018-09-27,274638
2018-09-28,274638
2018-09-29,274638
2018-09-30,274638
2018-10-01,260906
2018-10-02,260906
2018-10-03,260906
2018-10-04,260906
2018-10-05,260906
2018-10-06,260906
2018-10-07,260906
2018-10-08,260906
2018-10-09,260906
2018-10-10,260906
2018-10-11,260906
2018-10-12,260906
2018-10-13,251805
2018-10-14,251805
2018-10-15,251805
2018-10-16,251805
2018-10-17,251805
2018-10-18,251805
2018-10-19,251805
2018-10-20,251805
2018-10-21,251805
2018-10-22,251805
2018-10-23,251805
2018-10-24,245521
2018-10-25,245521
2018-10-26,245521
2018-10-27,245521
2018-10-28,245521
2018-10-29,245521
2018-10-30,245521
2018-10-31,245521
2018-11-01,245521
2018-11-03,235928
2018-11-04,235928
2018-11-05,235928
2018-11-06,235928
2018-11-07,235928
2018-11-08,235928
2018-11-09,235928
2018-11-10,235928
2018-11-11,239652
2018-11-12,239652
2018-11-13,239652
2018-11-14,239652
2018-11-15,239652
2018-11-16,239652
2018-11-17,239652
2018-11-18,239652
2018-11-19,239652
2018-11-20,237886
2018-11-21,237886
2018-11-22,237886
2018-11-23,237886
2018-11-24,237886
2018-11-25,237886
2018-11-26,237886
2018-11-27,237886
2018-11-28,237882
2018-11-29,237882
2018-12-01,237882
2018-12-02,237882
2018-12-03,237882
2018-12-04,237882
2018-12-05,237882
2018-12-07,238639
2018-12-09,238639
2018-12-10,238639
2018-12-11,238639
2018-12-12,238639
2018-12-13,238639
2018-12-14,238639
2018-12-15,240618
2018-12-16,240618
2018-12-17,240618
2018-12-18,240618
2018-12-19,240618
2018-12-20,240618
2018-12-21,240618
2018-12-22,238807
2018-12-23,238807
2018-12-24,238807
2018-12-25,238807
2018-12-26,238807
2018-12-27,238807
2018-12-28,238807
2018-12-29,238807
2018-12-30,238807
2018-12-31,234534
2019-01-01,234534
2019-01-02,234534
2019-01-03,234534
2019-01-04,234534
2019-01-05,234534
2019-01-06,234534
2019-01-08,223193
2019-01-10,223193
2019-01-11,223193
2019-01-12,223193
2019-01-13,223193
2019-01-14,223193
2019-01-15,223193
2019-01-16,212433
2019-01-17,212433
2019-01-18,212433
2019-01-19,212433
2019-01-20,212433
2019-01-21,212433
2019-01-22,212433
2019-01-23,212433
2019-01-24,203868
2019-01-25,203868
2019-01-26,203868
2019-01-27,203868
2019-01-28,203868
2019-01-29,203868
2019-01-30,203868
2019-01-31,203868
2019-02-01,201374
2019-02-02,201374
2019-02-03,201374
2019-02-04,201374
2019-02-05,201374
2019-02-06,201374
2019-02-07,201374
2019-02-08,201374
2019-02-09,191632
2019-02-10,191632
2019-02-11,191632
2019-02-12,191632
2019-02-13,191632
2019-02-14,191632
2019-02-15,191632
2019-02-16,191632
2019-02-17,191632
2019-02-18,191632
2019-02-19,182372
2019-02-20,182372
2019-02-21,182372
2019-02-22,182372
2019-02-23,182372
2019-02-24,182372
2019-02-25,182372
2019-02-26,176849
2019-02-27,176849
2019-02-28,176849
2019-03-01,176849
2019-03-02,176849
2019-03-03,176849
2019-03-04,176849
2019-03-05,176849
2019-03-06,168728
2019-03-07,168728
2019-03-08,168728
2019-03-09,168728
2019-03-10,168728
2019-03-11,168728
2019-03-12,168728
2019-03-13,169001
2019-03-14,169001
2019-03-15,169001
2019-03-16,169001
2019-03-17,169001
2019-03-18,169001
2019-03-19,169001
2019-03-20,169001
2019-03-21,163925
2019-03-22,163925
2019-03-23,163925
2019-03-24,163925
2019-03-25,163925
2019-03-26,163925
2019-03-27,163925
2019-03-28,163925
2019-03-29,161829
2019-03-30,161829
2019-03-31,161829
2019-04-01,161829
2019-04-02,161829
2019-04-03,161829
2019-04-04,161829
2019-04-05,161829
2019-04-06,161829
2019-04-07,156523
2019-04-08,156523
2019-04-09,156523
2019-04-10,156523
2019-04-11,156523
2019-04-12,156523
2019-04-13,156523
2019-04-14,156523
2019-04-15,152856
2019-04-16,152856
2019-04-17,152856
2019-04-18,152856
2019-04-19,152856
2019-04-20,152856
2019-04-21,152856
2019-04-22,152856
2019-04-23,160186
2019-04-24,160186
2019-04-25,160186
2019-04-26,160186
2019-04-27,160186
2019-04-28,160186
2019-04-29,160186
2019-04-30,160186
2019-05-01,167876
2019-05-02,167876
2019-05-03,167876
2019-05-04,167876
2019-05-05,167876
2019-05-06,167876
2019-05-07,167876
2019-05-08,175631
2019-05-09,175631
2019-05-10,175631
2019-05-11,175631
2019-05-12,175631
2019-05-13,175631
2019-05-14,175631
2019-05-15,182367
2019-05-16,182367
2019-05-17,182367
2019-05-18,182367
2019-05-19,182367
2019-05-20,182367
2019-05-21,182367
2019-05-22,182367
2019-05-23,187968
2019-05-24,187968
2019-05-25,187968
2019-05-26,187968
2019-05-27,187968
2019-05-28,187968
2019-05-29,187968
2019-05-30,187968
2019-05-31,187968
2019-06-01,190798
2019-06-02,190798
2019-06-03,190798
2019-06-04,190798
2019-06-05,190798
2019-06-06,190798
2019-06-07,190798
2019-06-08,190798
2019-06-09,185184
2019-06-10,185184
2019-06-11,185184
2019-06-12,185184
2019-06-13,185184
2019-06-14,185184
2019-06-15,185184
2019-06-16,185184
2019-06-17,177220
2019-06-18,177220
2019-06-19,177220
2019-06-20,177220
2019-06-21,177220
2019-06-22,177220
2019-06-23,177220
2019-06-24,177220
2019-06-25,169676
2019-06-26,169676
2019-06-27,169676
2019-06-28,169676
2019-06-29,169676
2019-06-30,169676
2019-07-01,169676
2019-07-02,169676
2019-07-03,169676
2019-07-04,163951
2019-07-05,163951
2019-07-06,163951
2019-07-07,163951
2019-07-08,163951
2019-07-09,163951
2019-07-10,163951
2019-07-11,163951
2019-07-12,157071
2019-07-13,157071
2019-07-14,157071
2019-07-15,157071
2019-07-16,157071
2019-07-17,157071
2019-07-18,157071
2019-07-19,157071
2019-07-20,149409
2019-07-21,149409
2019-07-22,149409
2019-07-23,149409
2019-07-24,149409
2019-07-25,149409
2019-07-26,149409
2019-07-27,149409
2019-07-28,149409
2019-07-29,141950
2019-07-30,141950
2019-07-31,141950
2019-08-01,141950
2019-08-02,141950
2019-08-03,141950
2019-08-04,141950
2019-08-05,141950
2019-08-06,135449
2019-08-07,135449
2019-08-08,135449
2019-08-09,135449
2019-08-10,135449
2019-08-11,135449
2019-08-12,135449
2019-08-13,135449
2019-08-14,130171
2019-08-15,130171
2019-08-16,130171
2019-08-17,130171
2019-08-18,130171
2019-08-19,130171
2019-08-20,130171
2019-08-21,130171
2019-08-22,127551
2019-08-23,127551
2019-08-24,127551
2019-08-24,127551
2019-08-25,127551
2019-08-25,127551
2019-08-26,127551
2019-08-27,127551
2019-08-27,127551
2019-08-28,127551
2019-08-29,127551
2019-08-30,127551
2019-08-31,127551
2019-09-01,127551
2019-09-02,121948
2019-09-03,121948
2019-09-04,121948
2019-09-05,121948
2019-09-06,121948
2019-09-07,121948
2019-09-08,121948
2019-09-09,121948
2019-09-10,117754
2019-09-11,117754
2019-09-12,117754
2019-09-13,117754
2019-09-14,117754
2019-09-15,117754
2019-09-16,117754
2019-09-17,117754
2019-09-18,117754
2019-09-19,117754
2019-09-20,117754
2019-09-21,113053
2019-09-22,113053
2019-09-23,113053
2019-09-24,113053
2019-09-25,113053
2019-09-26,113053
2019-09-27,113053
2019-09-28,113053
2019-09-29,113053
2019-09-30,113053
2019-10-01,111282
2019-10-02,111282
2019-10-03,111282
2019-10-04,111282
2019-10-05,111282
2019-10-06,111282
2019-10-07,111282
2019-10-08,111282
2019-10-09,116018
2019-10-10,116018
2019-10-11,116018
2019-10-12,116018
2019-10-13,116018
2019-10-14,116018
2019-10-15,116018
2019-10-16,116018
2019-10-17,116018
2019-10-18,113433
2019-10-19,113433
2019-10-20,113433
2019-10-21,113433
2019-10-22,113433
2019-10-23,113433
2019-10-24,113433
2019-10-25,113433
2019-10-26,113433
2019-10-27,108816
2019-10-28,108816
2019-10-29,108816
2019-10-30,108816
2019-10-31,108816
2019-11-01,108816
2019-11-02,108816
2019-11-03,108816
2019-11-04,108816
2019-11-05,108816
2019-11-06,108816
2019-11-07,106338
2019-11-08,106338
2019-11-09,106338
2019-11-10,106338
2019-11-11,106338
2019-11-12,106338
2019-11-13,106338
2019-11-14,106338
2019-11-15,106338
2019-11-16,106338
2019-11-17,106338
2019-11-18,106338
2019-11-19,106338
2019-11-20,102007
2019-11-21,102007
2019-11-22,102007
2019-11-23,102007
2019-11-24,102007
2019-11-25,102007
2019-11-26,102007
2019-11-27,102007
2019-11-28,102007
2019-11-29,102007
2019-11-30,102007
2019-12-01,102007
2019-12-02,102007
2019-12-03,98974
2019-12-04,98974
2019-12-05,98974
2019-12-06,98974
2019-12-07,98974
2019-12-08,98974
2019-12-09,98974
2019-12-10,98974
2019-12-11,98974
2019-12-12,98974
2019-12-13,98974
2019-12-14,98410
2019-12-15,98410
2019-12-16,98410
2019-12-17,98410
2019-12-18,98410
2019-12-19,98410
2019-12-20,98410
2019-12-21,98410
2019-12-22,98410
2019-12-23,98767
2019-12-24,98767
2019-12-25,98767
2019-12-26,98767
2019-12-27,98767
2019-12-28,98767
2019-12-29,98767
2019-12-30,98767
2019-12-31,98767
2020-01-01,98767
2020-01-02,102487
2020-01-03,102487
2020-01-04,102487
2020-01-05,102487
2020-01-06,102487
2020-01-07,102487
2020-01-08,102487
2020-01-09,102487
2020-01-10,102487
2020-01-11,102487
2020-01-12,104821
2020-01-13,104821
2020-01-14,104821
2020-01-15,104821
2020-01-16,104821
2020-01-17,104821
2020-01-18,104821
2020-01-19,104821
2020-01-20,104821
2020-01-21,104821
2020-01-22,107997
2020-01-23,107997
2020-01-24,107997
2020-01-25,107997
2020-01-26,107997
2020-01-27,107997
2020-01-28,107997
2020-01-29,107997
2020-01-30,107997
2020-01-31,107997
2020-02-01,103608
2020-02-02,103608
2020-02-03,103608
2020-02-04,103608
2020-02-05,103608
2020-02-06,103608
2020-02-07,103608
2020-02-08,103608
2020-02-09,103608
2020-02-10,103608
2020-02-11,98843
2020-02-12,98843
2020-02-13,98843
2020-02-14,98843
2020-02-15,98843
2020-02-16,98843
2020-02-17,98843
2020-02-18,98843
2020-02-19,98843
2020-02-20,94114
2020-02-21,94114
2020-02-22,94114
2020-02-23,94114
2020-02-24,94114
2020-02-25,94114
2020-02-26,94114
2020-02-27,94114
2020-02-28,89983
2020-02-29,89983
2020-03-01,89983
2020-03-02,89983
2020-03-03,89983
2020-03-04,89983
2020-03-05,89983
2020-03-06,89983
2020-03-07,89983
2020-03-08,86557
2020-03-09,86557
2020-03-10,86557
2020-03-11,86557
2020-03-12,86557
2020-03-13,86557
2020-03-14,86557
2020-03-15,86557
2020-03-16,86557
2020-03-17,82875
2020-03-18,82875
2020-03-19,82875
2020-03-20,82875
2020-03-21,82875
2020-03-22,82875
2020-03-23,82875
2020-03-24,82875
2020-03-25,79739
2020-03-26,79739
2020-03-27,79739
2020-03-28,79739
2020-03-29,79739
2020-03-30,79739
2020-03-31,79739
2020-04-01,77758
2020-04-02,77758
2020-04-03,77758
2020-04-04,77758
2020-04-05,77758
2020-04-06,77758
2020-04-07,77758
2020-04-08,77758
2020-04-09,76532
2020-04-10,76532
2020-04-11,76532
2020-04-12,76532
2020-04-13,76532
2020-04-14,76532
2020-04-15,76532
2020-04-16,75720
2020-04-17,75720
2020-04-18,75720
2020-04-19,75720
2020-04-20,75720
2020-04-21,75720
2020-04-22,72598
2020-04-23,72598
2020-04-24,72598
2020-04-25,72598
2020-04-26,72598
2020-04-27,72598
2020-04-28,72598
2020-04-29,72888
2020-04-30,72888
2020-05-01,72888
2020-05-02,72888
2020-05-03,72888
2020-05-04,72888
2020-05-05,72888
2020-05-06,69777
2020-05-07,69777
2020-05-08,69777
2020-05-09,69777
2020-05-10,69777
2020-05-11,69777
2020-05-12,69777
2020-05-13,69777
