date_obj,Mithril%20halberd price
2015-12-09,53270
2015-12-10,53270
2015-12-11,53270
2015-12-12,53270
2015-12-13,53270
2015-12-14,53270
2015-12-15,53270
2015-12-16,53270
2015-12-17,53270
2015-12-18,53270
2015-12-19,53270
2015-12-20,53270
2015-12-21,53270
2015-12-22,53270
2015-12-23,53270
2015-12-24,53270
2015-12-25,53270
2015-12-26,53270
2015-12-27,53270
2015-12-28,53270
2015-12-29,53270
2015-12-30,53270
2015-12-31,53270
2016-01-01,53270
2016-01-02,53270
2016-01-03,50676
2016-01-04,50676
2016-01-05,50676
2016-01-06,50676
2016-01-07,50676
2016-01-08,50676
2016-01-09,50676
2016-01-10,50676
2016-01-11,50676
2016-01-12,50676
2016-01-13,50676
2016-01-14,50676
2016-01-15,50676
2016-01-16,50676
2016-01-17,50676
2016-01-18,50676
2016-01-19,50676
2016-01-20,50676
2016-01-21,50676
2016-01-22,50676
2016-01-23,50676
2016-01-24,50676
2016-01-25,50676
2016-01-26,50676
2016-01-27,50676
2016-01-28,50676
2016-01-29,50676
2016-01-30,50676
2016-01-31,50676
2016-02-01,50676
2016-02-02,50676
2016-02-03,50676
2016-02-04,50676
2016-02-05,50676
2016-02-06,50676
2016-02-07,50676
2016-02-08,50676
2016-02-09,50676
2016-02-10,50676
2016-02-11,50676
2016-02-12,50676
2016-02-13,50676
2016-02-14,50676
2016-02-15,50676
2016-02-16,50676
2016-02-17,50676
2016-02-18,50676
2016-02-19,50676
2016-02-20,50676
2016-02-21,50676
2016-02-22,50676
2016-02-23,50676
2016-02-24,50676
2016-02-25,50676
2016-02-26,50676
2016-02-27,50676
2016-02-28,50676
2016-02-29,50676
2016-03-01,50676
2016-03-02,48169
2016-03-03,48169
2016-03-04,48169
2016-03-05,48169
2016-03-06,48169
2016-03-07,48169
2016-03-08,48169
2016-03-09,48169
2016-03-10,48169
2016-03-11,48169
2016-03-12,48169
2016-03-13,48169
2016-03-14,48169
2016-03-15,48169
2016-03-16,48169
2016-03-17,48169
2016-03-18,48169
2016-03-19,48169
2016-03-20,48169
2016-03-21,48169
2016-03-22,48169
2016-03-23,48169
2016-03-24,48169
2016-03-25,48169
2016-03-26,48169
2016-03-27,48169
2016-03-28,48169
2016-03-29,48169
2016-03-30,48169
2016-03-31,48169
2016-04-01,48169
2016-04-02,48169
2016-04-03,48169
2016-04-04,48169
2016-04-05,48169
2016-04-06,48169
2016-04-07,48169
2016-04-08,48169
2016-04-09,48169
2016-04-10,48169
2016-04-11,48169
2016-04-12,48169
2016-04-13,48169
2016-04-14,48169
2016-04-15,48169
2016-04-16,48169
2016-04-17,48169
2016-04-18,48169
2016-04-19,45811
2016-04-20,45811
2016-04-21,45811
2016-04-22,45811
2016-04-23,45811
2016-04-24,45811
2016-04-25,45811
2016-04-26,45811
2016-04-27,45811
2016-04-28,45811
2016-04-29,45811
2016-04-30,45811
2016-05-01,45811
2016-05-02,45811
2016-05-03,45811
2016-05-04,45811
2016-05-05,45811
2016-05-06,45811
2016-05-07,45811
2016-05-08,45811
2016-05-09,45811
2016-05-10,45811
2016-05-11,45811
2016-05-12,45811
2016-05-13,45811
2016-05-14,45811
2016-05-15,45811
2016-05-16,45811
2016-05-17,45811
2016-05-18,45811
2016-05-19,45811
2016-05-22,45811
2016-05-23,45811
2016-05-24,45811
2016-05-25,45811
2016-05-26,45811
2016-05-27,45811
2016-05-28,45811
2016-05-29,45811
2016-05-30,45811
2016-05-31,45811
2016-06-01,45811
2016-06-02,45811
2016-06-03,45811
2016-06-04,43643
2016-06-05,43643
2016-06-06,43643
2016-06-07,43643
2016-06-08,43643
2016-06-09,43643
2016-06-10,43643
2016-06-11,43643
2016-06-12,43643
2016-06-13,43643
2016-06-14,43643
2016-06-15,43643
2016-06-16,43643
2016-06-17,43643
2016-06-18,43643
2016-06-19,43643
2016-06-20,43643
2016-06-21,43643
2016-06-22,43643
2016-06-23,43643
2016-06-24,43643
2016-06-25,43643
2016-06-26,43643
2016-06-27,43643
2016-06-28,43643
2016-06-29,43643
2016-06-30,43643
2016-07-01,43643
2016-07-02,43643
2016-07-03,43643
2016-07-04,43643
2016-07-05,43643
2016-07-06,43643
2016-07-07,43643
2016-07-08,43643
2016-07-09,43643
2016-07-10,43643
2016-07-11,43643
2016-07-12,43643
2016-07-13,41600
2016-07-14,41600
2016-07-15,41600
2016-07-16,41600
2016-07-17,41600
2016-07-18,41600
2016-07-23,41600
2016-07-24,41600
2016-07-25,41600
2016-07-26,41600
2016-07-27,41600
2016-07-28,41600
2016-07-29,41600
2016-07-30,41600
2016-07-31,41600
2016-08-01,41600
2016-08-02,41600
2016-08-03,41600
2016-08-04,41600
2016-08-05,41600
2016-08-06,41600
2016-08-07,41600
2016-08-08,41600
2016-08-09,41600
2016-08-10,41600
2016-08-11,41600
2016-08-12,41600
2016-08-13,41600
2016-08-14,41600
2016-08-15,41600
2016-08-16,41600
2016-08-17,41600
2016-08-18,41600
2016-08-19,41600
2016-08-20,41600
2016-08-21,41600
2016-08-22,41600
2016-08-23,41600
2016-08-24,41600
2016-08-25,41600
2016-08-26,41600
2016-08-28,41600
2016-08-31,41600
2016-09-01,41600
2016-09-02,41600
2016-09-03,41600
2016-09-04,41600
2016-09-05,41600
2016-09-06,41600
2016-09-07,41600
2016-09-08,41600
2016-09-09,41600
2016-09-10,41600
2016-09-11,41600
2016-09-12,41600
2016-09-13,39536
2016-09-14,39536
2016-09-15,39536
2016-09-16,39536
2016-09-17,39536
2016-09-18,39536
2016-09-19,39536
2016-09-20,39536
2016-09-21,39536
2016-09-22,39536
2016-09-23,39536
2016-09-24,39536
2016-09-25,39536
2016-09-26,39536
2016-09-27,39536
2016-09-28,39536
2016-09-29,39536
2016-09-30,39536
2016-10-01,39536
2016-10-02,39536
2016-10-03,39536
2016-10-04,39536
2016-10-05,39536
2016-10-06,39536
2016-10-07,39536
2016-10-08,39536
2016-10-09,39536
2016-10-10,39536
2016-10-11,39536
2016-10-12,39536
2016-10-13,39536
2016-10-14,39536
2016-10-15,39536
2016-10-16,39536
2016-10-17,39536
2016-10-18,39536
2016-10-19,39536
2016-10-20,39536
2016-10-21,39536
2016-10-22,39536
2016-10-23,39536
2016-10-24,39536
2016-10-25,39536
2016-10-26,39536
2016-10-27,39536
2016-10-28,39536
2016-10-29,39536
2016-10-30,39536
2016-10-31,39536
2016-11-01,39536
2016-11-02,39536
2016-11-03,39536
2016-11-04,39536
2016-11-05,39536
2016-11-06,39536
2016-11-07,39536
2016-11-08,39536
2016-11-09,39536
2016-11-10,39536
2016-11-11,39536
2016-11-12,39536
2016-11-13,39536
2016-11-14,39536
2016-12-07,37574
2016-12-08,37574
2016-12-09,37574
2016-12-10,37574
2016-12-11,37574
2016-12-12,37574
2016-12-13,37574
2016-12-14,37574
2016-12-15,37574
2016-12-16,37574
2016-12-17,37574
2016-12-18,37574
2016-12-19,37574
2016-12-20,37574
2016-12-21,37574
2016-12-22,37574
2016-12-23,37574
2016-12-24,37574
2016-12-25,37574
2016-12-26,37574
2016-12-27,37574
2016-12-28,37574
2016-12-29,37574
2016-12-30,37574
2016-12-31,37574
2017-01-01,37574
2017-01-02,35709
2017-01-03,35709
2017-01-04,35709
2017-01-05,35709
2017-01-06,35709
2017-01-07,35709
2017-01-08,35709
2017-01-09,35709
2017-01-10,35709
2017-01-11,35709
2017-01-12,35709
2017-01-13,35709
2017-01-14,35709
2017-01-15,35709
2017-01-16,35709
2017-01-17,35709
2017-01-18,35709
2017-01-19,35709
2017-01-20,35709
2017-01-21,35709
2017-01-22,35709
2017-01-27,35709
2017-01-28,35709
2017-01-29,35709
2017-01-30,35709
2017-01-31,35709
2017-02-01,35709
2017-02-02,35709
2017-02-03,35709
2017-02-04,35709
2017-02-05,35709
2017-02-06,35709
2017-02-07,35709
2017-02-08,33959
2017-02-09,33959
2017-02-10,33959
2017-02-11,33959
2017-02-12,33959
2017-02-13,33959
2017-02-14,33959
2017-02-15,33959
2017-02-16,33959
2017-02-18,33959
2017-02-19,33959
2017-02-20,33959
2017-02-21,33959
2017-02-22,33959
2017-02-23,33959
2017-02-24,33959
2017-02-25,33959
2017-02-26,33959
2017-02-27,33959
2017-02-28,33959
2017-03-01,33959
2017-03-02,33959
2017-03-03,33959
2017-03-04,33959
2017-03-05,33959
2017-03-06,33959
2017-03-07,33959
2017-03-08,33959
2017-03-09,33959
2017-03-10,33959
2017-03-11,33959
2017-03-12,33959
2017-03-13,33959
2017-03-14,33959
2017-03-15,33959
2017-03-16,33959
2017-03-17,33959
2017-03-18,33959
2017-03-19,33959
2017-03-20,33959
2017-03-21,33959
2017-03-22,33959
2017-03-23,33959
2017-03-24,33959
2017-03-25,33959
2017-03-26,33959
2017-03-27,33959
2017-03-28,33959
2017-03-29,33959
2017-03-30,32287
2017-03-31,32287
2017-04-01,32287
2017-04-02,32287
2017-04-03,32287
2017-04-04,32287
2017-04-12,32287
2017-04-13,32287
2017-04-14,32287
2017-04-15,32287
2017-04-16,32287
2017-04-17,32287
2017-04-18,32287
2017-04-19,32287
2017-04-20,32287
2017-04-21,32287
2017-04-22,32287
2017-04-23,32287
2017-04-24,32287
2017-04-25,32287
2017-04-26,32287
2017-04-27,32287
2017-04-28,32287
2017-04-29,32287
2017-04-30,32287
2017-05-01,32287
2017-05-02,32287
2017-05-03,32287
2017-05-04,32287
2017-05-05,32287
2017-05-06,32287
2017-05-07,32287
2017-05-08,32287
2017-05-09,32287
2017-05-10,32287
2017-05-11,32287
2017-05-12,32287
2017-05-13,30681
2017-05-14,30681
2017-05-15,30681
2017-05-16,30681
2017-05-17,30681
2017-05-18,30681
2017-05-19,30681
2017-05-20,30681
2017-05-21,30681
2017-05-22,30681
2017-05-23,30681
2017-05-24,30681
2017-05-25,30681
2017-05-26,30681
2017-05-27,30681
2017-05-28,30681
2017-05-29,30681
2017-05-30,30681
2017-05-31,30681
2017-06-01,30681
2017-06-02,30681
2017-06-03,30681
2017-06-06,30681
2017-06-07,30681
2017-06-08,30681
2017-06-09,30681
2017-06-10,30681
2017-06-11,30681
2017-06-12,30681
2017-06-13,30681
2017-06-14,30681
2017-06-15,30681
2017-06-16,30681
2017-06-17,30681
2017-06-18,29231
2017-06-19,29231
2017-06-20,29231
2017-06-21,29231
2017-06-22,29231
2017-06-23,29231
2017-06-24,29231
2017-06-25,29231
2017-06-26,29231
2017-06-27,29231
2017-06-28,29231
2017-06-29,29231
2017-06-30,29231
2017-07-01,29231
2017-07-02,29231
2017-07-03,29231
2017-07-04,29231
2017-07-05,29231
2017-07-06,29231
2017-07-07,29231
2017-07-08,29231
2017-07-13,29231
2017-07-14,29231
2017-07-15,29231
2017-07-16,29231
2017-07-17,29231
2017-07-18,29231
2017-07-19,29231
2017-07-20,29231
2017-07-21,29231
2017-07-22,29231
2017-07-23,29231
2017-07-24,29231
2017-07-25,29231
2017-07-26,29231
2017-07-27,29231
2017-07-28,29231
2017-07-29,29231
2017-07-30,29231
2017-07-31,29231
2017-08-01,29231
2017-08-02,27790
2017-08-03,27790
2017-08-04,27790
2017-08-05,27790
2017-08-06,27790
2017-08-09,27790
2017-08-10,27790
2017-08-11,27790
2017-08-12,27790
2017-08-13,27790
2017-08-14,27790
2017-08-15,27790
2017-08-16,27790
2017-08-17,27790
2017-08-18,27790
2017-08-19,27790
2017-08-20,27790
2017-08-21,27790
2017-08-22,27790
2017-08-23,27790
2017-08-24,27790
2017-08-25,27790
2017-08-26,27790
2017-08-27,27790
2017-08-28,27790
2017-08-29,27790
2017-08-30,27790
2017-08-31,27790
2017-09-01,27790
2017-09-02,27790
2017-09-03,27790
2017-09-04,27790
2017-09-05,27790
2017-09-06,27790
2017-09-07,27790
2017-09-08,27790
2017-09-09,27790
2017-09-10,27790
2017-09-11,27790
2017-09-12,27790
2017-09-13,26424
2017-09-14,26424
2017-09-15,26424
2017-09-16,26424
2017-09-17,26424
2017-09-19,26424
2017-09-20,26424
2017-09-21,26424
2017-09-22,26424
2017-09-23,26424
2017-09-24,26424
2017-09-25,26424
2017-09-26,26424
2017-09-27,26424
2017-09-28,26424
2017-09-29,26424
2017-09-30,26424
2017-10-01,26424
2017-10-02,26424
2017-10-03,26424
2017-10-04,26424
2017-10-05,26424
2017-10-06,26424
2017-10-07,26424
2017-10-08,26424
2017-10-09,26424
2017-10-10,26424
2017-10-11,26424
2017-10-12,26424
2017-10-13,26424
2017-10-14,26424
2017-10-15,26424
2017-10-16,26424
2017-10-17,26424
2017-10-18,26424
2017-10-19,26424
2017-10-20,26424
2017-10-21,26424
2017-10-22,26424
2017-10-23,26424
2017-10-24,26424
2017-10-25,26424
2017-10-26,26424
2017-10-27,26424
2017-10-28,26424
2017-10-29,25119
2017-10-30,25119
2017-10-31,25119
2017-11-02,25119
2017-11-03,25119
2017-11-04,25119
2017-11-05,25119
2017-11-06,25119
2017-11-07,25119
2017-11-08,25119
2017-11-09,25119
2017-11-10,25119
2017-11-11,25119
2017-11-12,25119
2017-11-13,25119
2017-11-14,25119
2017-11-15,25119
2017-11-16,25119
2017-11-17,25119
2017-11-18,25119
2017-11-19,25119
2017-11-20,25119
2017-11-21,25119
2017-11-22,25119
2017-11-23,25119
2017-11-24,25119
2017-11-25,25119
2017-11-26,25119
2017-11-27,25119
2017-11-28,25119
2017-11-29,25119
2017-11-30,25119
2017-12-01,25119
2017-12-02,25119
2017-12-03,25119
2017-12-04,25119
2017-12-05,23897
2017-12-06,23897
2017-12-07,23897
2017-12-08,23897
2017-12-09,23897
2017-12-10,23897
2017-12-11,23897
2017-12-12,23897
2017-12-14,23897
2017-12-15,23897
2017-12-17,23897
2017-12-18,23897
2017-12-19,23897
2017-12-20,23897
2017-12-21,23897
2017-12-22,23897
2017-12-23,23897
2017-12-24,23897
2017-12-25,23897
2017-12-26,23897
2017-12-27,23897
2017-12-28,23897
2017-12-29,23897
2017-12-30,23897
2017-12-31,23897
2018-01-01,23897
2018-01-02,23897
2018-01-03,23897
2018-01-04,23897
2018-01-05,23897
2018-01-06,23897
2018-01-07,23897
2018-01-08,23897
2018-01-09,23897
2018-01-10,23897
2018-01-11,23897
2018-01-12,23897
2018-01-13,23897
2018-01-14,23897
2018-01-15,22714
2018-01-16,22714
2018-01-17,22714
2018-01-18,22714
2018-01-19,22714
2018-01-20,22714
2018-01-21,22714
2018-01-22,22714
2018-01-23,22714
2018-01-25,22714
2018-01-26,22714
2018-01-27,22714
2018-01-28,22714
2018-01-29,22714
2018-01-31,21614
2018-02-01,21614
2018-02-02,21614
2018-02-03,21614
2018-02-04,21614
2018-02-05,21614
2018-02-06,21614
2018-02-07,21614
2018-02-08,21614
2018-02-09,21614
2018-02-10,21614
2018-02-11,21614
2018-02-12,21614
2018-02-13,21614
2018-02-14,21614
2018-02-15,21614
2018-02-16,21614
2018-02-17,21614
2018-02-18,21614
2018-02-19,21614
2018-02-20,20568
2018-02-21,20568
2018-02-22,20568
2018-02-23,20568
2018-02-24,20568
2018-02-25,20568
2018-02-26,20568
2018-02-27,20568
2018-03-01,20568
2018-03-02,20568
2018-03-03,20568
2018-03-04,20568
2018-03-05,20568
2018-03-06,20568
2018-03-07,20568
2018-03-08,20568
2018-03-09,20568
2018-03-10,20568
2018-03-11,20568
2018-03-12,20568
2018-03-13,20568
2018-03-14,20568
2018-03-15,20568
2018-03-16,20568
2018-03-17,19768
2018-03-18,19768
2018-03-19,19768
2018-03-20,19768
2018-03-21,19768
2018-03-23,19768
2018-03-24,19768
2018-03-26,19768
2018-03-27,19768
2018-03-28,19768
2018-03-29,19768
2018-03-30,19768
2018-03-31,19768
2018-04-01,19768
2018-04-02,19768
2018-04-03,19768
2018-04-04,19768
2018-04-05,19768
2018-04-06,19768
2018-04-07,19768
2018-04-08,19768
2018-04-09,18838
2018-04-10,18838
2018-04-11,18838
2018-04-12,18838
2018-04-13,18838
2018-04-14,18838
2018-04-15,18838
2018-04-16,18838
2018-04-17,18838
2018-04-18,18838
2018-04-19,18838
2018-04-20,18838
2018-04-21,18838
2018-04-22,18838
2018-04-23,18838
2018-04-24,18838
2018-04-25,18838
2018-04-26,18838
2018-04-27,18838
2018-04-28,18838
2018-04-29,18838
2018-04-30,18838
2018-05-01,18838
2018-05-04,18838
2018-05-05,18838
2018-05-06,18838
2018-05-07,18838
2018-05-08,18838
2018-05-09,17982
2018-05-10,17982
2018-05-11,17982
2018-05-12,17982
2018-05-13,17982
2018-05-14,17982
2018-05-15,17982
2018-05-16,17982
2018-05-17,17982
2018-05-18,17982
2018-05-19,17982
2018-05-20,17982
2018-05-21,17982
2018-05-22,17982
2018-05-23,17982
2018-05-24,17982
2018-05-25,17982
2018-05-26,17982
2018-05-27,17982
2018-05-28,17982
2018-05-29,17982
2018-05-30,17982
2018-05-31,17982
2018-06-01,17982
2018-06-02,17116
2018-06-03,17116
2018-06-04,17116
2018-06-05,17116
2018-06-06,17116
2018-06-07,17116
2018-06-08,17116
2018-06-09,17116
2018-06-10,17116
2018-06-11,17116
2018-06-12,17116
2018-06-13,17116
2018-06-14,17116
2018-06-15,17116
2018-06-16,17116
2018-06-17,17116
2018-06-18,17116
2018-06-19,17116
2018-06-20,17116
2018-06-21,17116
2018-06-22,17116
2018-06-23,17116
2018-06-24,17116
2018-06-25,16312
2018-06-26,16312
2018-06-27,16312
2018-06-28,16312
2018-06-29,16312
2018-06-30,16312
2018-07-01,16312
2018-07-02,16312
2018-07-03,16312
2018-07-04,16312
2018-07-05,16312
2018-07-06,16312
2018-07-07,16312
2018-07-08,16312
2018-07-09,16312
2018-07-10,16312
2018-07-11,16312
2018-07-12,16312
2018-07-13,16312
2018-07-14,16312
2018-07-15,16312
2018-07-16,16312
2018-07-17,16312
2018-07-18,16312
2018-07-19,16312
2018-07-20,16312
2018-07-21,16312
2018-07-22,15530
2018-07-23,15530
2018-07-24,15530
2018-07-25,15530
2018-07-26,15530
2018-07-27,15530
2018-07-28,15530
2018-07-29,15530
2018-07-30,15530
2018-07-31,14819
2018-08-01,14819
2018-08-02,14819
2018-08-03,14819
2018-08-04,14819
2018-08-05,14819
2018-08-06,14819
2018-08-07,14356
2018-08-08,14356
2018-08-09,14356
2018-08-10,14356
2018-08-11,14356
2018-08-12,14356
2018-08-14,14356
2018-08-16,13753
2018-08-17,13753
2018-08-18,13753
2018-08-19,13753
2018-08-20,13753
2018-08-21,13753
2018-08-22,13097
2018-08-23,13097
2018-08-24,13097
2018-08-25,13097
2018-08-26,13097
2018-08-27,13097
2018-08-28,12489
2018-08-29,12489
2018-08-30,12489
2018-08-31,12489
2018-09-01,12489
2018-09-02,11919
2018-09-03,11919
2018-09-04,11919
2018-09-05,11919
2018-09-06,11375
2018-09-07,11375
2018-09-08,11375
2018-09-09,11375
2018-09-10,10859
2018-09-11,10859
2018-09-12,10859
2018-09-13,10859
2018-09-14,10859
2018-09-15,10390
2018-09-16,10390
2018-09-17,10390
2018-09-18,10390
2018-09-19,10390
2018-09-20,10390
2018-09-21,10390
2018-09-22,9891
2018-09-23,9891
2018-09-24,9891
2018-09-25,9891
2018-09-26,9891
2018-09-27,9891
2018-09-28,9891
2018-09-29,9423
2018-09-30,9423
2018-10-02,9423
2018-10-03,9423
2018-10-04,9423
2018-10-05,9423
2018-10-06,9423
2018-10-07,9003
2018-10-08,9003
2018-10-09,9003
2018-10-10,9003
2018-10-11,9003
2018-10-12,9003
2018-10-13,9003
2018-10-14,9003
2018-10-15,9003
2018-10-16,9003
2018-10-17,8866
2018-10-18,8866
2018-10-19,8866
2018-10-20,8866
2018-10-21,8866
2018-10-22,8866
2018-10-23,8866
2018-10-24,8866
2018-10-25,8866
2018-10-26,8866
2018-10-27,8866
2018-10-28,8866
2018-10-29,8640
2018-10-30,8640
2018-10-31,8640
2018-11-01,8640
2018-11-03,8585
2018-11-04,8702
2018-11-05,8802
2018-11-06,8802
2018-11-07,9050
2018-11-08,9050
2018-11-09,9050
2018-11-10,9219
2018-11-11,9219
2018-11-12,9524
2018-11-13,9524
2018-11-14,9524
2018-11-15,9538
2018-11-16,9538
2018-11-17,9538
2018-11-18,9579
2018-11-19,9579
2018-11-20,9579
2018-11-21,9824
2018-11-22,9824
2018-11-23,9824
2018-11-24,9420
2018-11-25,9420
2018-11-26,9420
2018-11-27,9015
2018-11-28,9015
2018-11-29,9015
2018-12-01,8605
2018-12-02,8605
2018-12-03,8208
2018-12-04,8208
2018-12-05,8208
2018-12-07,8133
2018-12-09,8133
2018-12-11,7820
2018-12-12,7820
2018-12-13,7820
2018-12-14,7820
2018-12-15,7820
2018-12-16,7617
2018-12-17,7617
2018-12-18,7617
2018-12-19,7617
2018-12-20,7617
2018-12-21,7540
2018-12-22,7540
2018-12-23,7540
2018-12-24,7540
2018-12-25,7540
2018-12-26,7548
2018-12-27,7548
2018-12-28,7548
2018-12-29,7548
2018-12-30,7548
2018-12-31,7437
2019-01-01,7437
2019-01-02,7437
2019-01-03,7437
2019-01-04,7437
2019-01-05,7284
2019-01-06,7284
2019-01-08,7284
2019-01-10,6940
2019-01-11,6940
2019-01-12,6940
2019-01-13,6940
2019-01-14,6940
2019-01-15,6640
2019-01-16,6640
2019-01-17,6640
2019-01-18,6640
2019-01-19,6640
2019-01-20,6640
2019-01-21,6371
2019-01-22,6371
2019-01-23,6371
2019-01-24,6371
2019-01-25,6371
2019-01-26,6371
2019-01-27,6107
2019-01-28,6107
2019-01-29,6107
2019-01-30,6107
2019-01-31,6107
2019-02-01,6107
2019-02-02,5874
2019-02-03,5874
2019-02-04,5874
2019-02-05,5874
2019-02-06,5874
2019-02-07,5874
2019-02-08,5750
2019-02-09,5750
2019-02-10,5750
2019-02-11,5750
2019-02-12,5750
2019-02-13,5750
2019-02-14,5750
2019-02-15,5688
2019-02-16,5688
2019-02-17,5688
2019-02-18,5688
2019-02-19,5688
2019-02-20,5688
2019-02-21,5688
2019-02-22,5841
2019-02-23,5841
2019-02-24,5841
2019-02-25,5841
2019-02-26,5841
2019-02-27,5841
2019-02-28,5841
2019-03-01,5841
2019-03-02,5841
2019-03-03,5841
2019-03-04,5841
2019-03-05,5841
2019-03-06,5692
2019-03-07,5692
2019-03-08,5692
2019-03-09,5692
2019-03-10,5692
2019-03-11,5692
2019-03-12,5735
2019-03-13,5735
2019-03-14,5735
2019-03-15,5735
2019-03-16,5735
2019-03-17,5735
2019-03-18,5735
2019-03-19,5735
2019-03-20,5870
2019-03-21,5870
2019-03-22,5870
2019-03-23,5870
2019-03-24,5870
2019-03-25,5870
2019-03-26,5870
2019-03-27,5870
2019-03-28,5870
2019-03-29,5870
2019-03-30,5935
2019-03-31,5935
2019-04-01,5935
2019-04-02,5935
2019-04-03,5935
2019-04-04,5935
2019-04-05,5935
2019-04-06,5935
2019-04-07,5935
2019-04-08,5935
