date_obj,Kharidian%20headpiece price
2017-07-06,300
2017-07-07,300
2017-07-08,300
2017-07-13,304
2017-07-14,297
2017-07-15,297
2017-07-16,297
2017-07-17,297
2017-07-18,292
2017-07-19,292
2017-07-20,292
2017-07-21,292
2017-07-22,295
2017-07-23,295
2017-07-24,295
2017-07-25,295
2017-07-26,293
2017-07-27,293
2017-07-28,293
2017-07-29,293
2017-07-30,294
2017-07-31,294
2017-08-01,294
2017-08-02,294
2017-08-03,294
2017-08-04,298
2017-08-05,298
2017-08-06,298
2017-08-09,294
2017-08-10,294
2017-08-11,291
2017-08-12,291
2017-08-13,291
2017-08-14,291
2017-08-15,277
2017-08-17,277
2017-08-18,277
2017-08-19,277
2017-08-20,263
2017-08-21,263
2017-08-22,263
2017-08-23,263
2017-08-24,249
2017-08-25,249
2017-08-26,249
2017-08-27,249
2017-08-28,240
2017-08-29,240
2017-08-30,240
2017-08-31,240
2017-09-01,240
2017-09-02,242
2017-09-03,242
2017-09-04,242
2017-09-05,242
2017-09-06,245
2017-09-07,245
2017-09-08,245
2017-09-09,245
2017-09-10,247
2017-09-11,247
2017-09-12,247
2017-09-13,247
2017-09-14,234
2017-09-15,234
2017-09-16,234
2017-09-17,234
2017-09-19,238
2017-09-20,238
2017-09-21,238
2017-09-22,238
2017-09-23,240
2017-09-24,240
2017-09-25,240
2017-09-26,240
2017-09-27,244
2017-09-28,244
2017-09-29,244
2017-09-30,244
2017-10-01,244
2017-10-02,249
2017-10-03,249
2017-10-04,249
2017-10-05,249
2017-10-06,249
2017-10-07,248
2017-10-08,248
2017-10-09,248
2017-10-10,248
2017-10-11,248
2017-10-12,240
2017-10-13,240
2017-10-14,240
2017-10-15,240
2017-10-16,240
2017-10-17,234
2017-10-18,234
2017-10-19,234
2017-10-20,234
2017-10-21,234
2017-10-22,222
2017-10-23,222
2017-10-24,222
2017-10-25,222
2017-10-26,222
2017-10-27,210
2017-10-28,210
2017-10-29,210
2017-10-30,210
2017-10-31,210
2017-11-01,199
2017-11-02,199
2017-11-03,199
2017-11-04,199
2017-11-05,190
2017-11-06,190
2017-11-07,190
2017-11-08,190
2017-11-09,190
2017-11-10,193
2017-11-11,193
2017-11-12,193
2017-11-13,193
2017-11-14,193
2017-11-15,196
2017-11-16,196
2017-11-17,196
2017-11-18,196
2017-11-19,198
2017-11-20,198
2017-11-21,198
2017-11-22,198
2017-11-23,198
2017-11-24,204
2017-11-25,204
2017-11-26,204
2017-11-27,204
2017-11-28,204
2017-11-29,206
2017-11-30,206
2017-12-01,206
2017-12-02,206
2017-12-03,206
2017-12-04,208
2017-12-05,208
2017-12-06,208
2017-12-07,208
2017-12-08,208
2017-12-09,213
2017-12-10,213
2017-12-11,213
2017-12-12,213
2017-12-14,209
2017-12-15,209
2017-12-16,209
2017-12-17,209
2017-12-18,208
2017-12-19,208
2017-12-20,208
2017-12-21,208
2017-12-22,207
2017-12-23,207
2017-12-24,207
2017-12-25,207
2017-12-26,207
2017-12-27,204
2017-12-28,204
2017-12-29,204
2017-12-30,204
2017-12-31,208
2018-01-01,208
2018-01-02,208
2018-01-03,208
2018-01-04,214
2018-01-05,214
2018-01-06,214
2018-01-07,214
2018-01-08,205
2018-01-09,205
2018-01-10,205
2018-01-11,205
2018-01-12,208
2018-01-13,208
2018-01-14,208
2018-01-15,208
2018-01-16,211
2018-01-17,211
2018-01-18,211
2018-01-19,211
2018-01-20,207
2018-01-21,207
2018-01-22,207
2018-01-23,207
2018-01-25,198
2018-01-26,198
2018-01-27,196
2018-01-28,196
2018-01-29,201
2018-01-31,201
2018-02-01,209
2018-02-02,209
2018-02-03,212
2018-02-04,212
2018-02-05,218
2018-02-06,218
2018-02-07,222
2018-02-08,222
2018-02-09,222
2018-02-10,224
2018-02-11,224
2018-02-12,224
2018-02-13,224
2018-02-14,219
2018-02-15,219
2018-02-16,219
2018-02-17,222
2018-02-18,222
2018-02-19,222
2018-02-20,222
2018-02-21,230
2018-02-22,230
2018-02-23,230
2018-02-24,222
2018-02-25,222
2018-02-26,221
2018-02-27,221
2018-02-28,227
2018-03-01,227
2018-03-02,232
2018-03-03,232
2018-03-04,232
2018-03-05,231
2018-03-06,231
2018-03-07,226
2018-03-08,226
2018-03-09,226
2018-03-10,234
2018-03-11,234
2018-03-12,245
2018-03-13,245
2018-03-14,252
2018-03-15,252
2018-03-16,252
2018-03-17,262
2018-03-18,262
2018-03-19,262
2018-03-20,273
2018-03-21,273
2018-03-23,282
2018-03-24,282
2018-03-25,289
2018-03-26,289
2018-03-27,298
2018-03-28,298
2018-03-29,301
2018-03-30,301
2018-03-31,301
2018-04-01,308
2018-04-02,308
2018-04-03,292
2018-04-04,292
2018-04-05,292
2018-04-06,301
2018-04-07,301
2018-04-08,301
2018-04-09,305
2018-04-10,305
2018-04-11,305
2018-04-12,301
2018-04-13,301
2018-04-14,301
2018-04-15,309
2018-04-16,309
2018-04-17,309
2018-04-18,308
2018-04-19,308
2018-04-20,308
2018-04-21,307
2018-04-22,307
2018-04-23,307
2018-04-24,307
2018-04-25,307
2018-04-26,307
2018-04-27,314
2018-04-28,314
2018-04-29,323
2018-04-30,323
2018-05-01,323
2018-05-04,325
2018-05-05,317
2018-05-06,317
2018-05-07,317
2018-05-08,319
2018-05-09,319
2018-05-10,327
2018-05-11,327
2018-05-12,327
2018-05-13,326
2018-05-14,326
2018-05-15,326
2018-05-16,323
2018-05-17,323
2018-05-18,325
2018-05-19,325
2018-05-20,329
2018-05-21,329
2018-05-22,329
2018-05-23,331
2018-05-24,331
2018-05-25,331
2018-05-26,327
2018-05-27,327
2018-05-28,331
2018-05-29,331
2018-05-30,335
2018-05-31,335
2018-06-01,318
2018-06-02,318
2018-06-03,318
2018-06-04,325
2018-06-05,325
2018-06-06,330
2018-06-07,330
2018-06-08,330
2018-06-09,335
2018-06-10,335
2018-06-11,345
2018-06-12,345
2018-06-13,348
2018-06-14,348
2018-06-15,353
2018-06-16,353
2018-06-17,365
2018-06-18,365
2018-06-19,360
2018-06-20,360
2018-06-21,360
2018-06-22,343
2018-06-23,343
2018-06-24,343
2018-06-25,332
2018-06-26,332
2018-06-27,332
2018-06-28,337
2018-06-29,337
2018-06-30,339
2018-07-01,339
2018-07-02,339
2018-07-03,339
2018-07-04,339
2018-07-05,339
2018-07-06,336
2018-07-07,336
2018-07-08,336
2018-07-09,346
2018-07-10,346
2018-07-11,350
2018-07-12,350
2018-07-13,350
2018-07-14,361
2018-07-15,361
2018-07-16,361
2018-07-17,370
2018-07-18,370
2018-07-19,370
2018-07-20,372
2018-07-21,372
2018-07-22,377
2018-07-23,377
2018-07-24,385
2018-07-25,385
2018-07-26,396
2018-07-27,396
2018-07-28,410
2018-07-29,410
2018-07-30,401
2018-07-31,401
2018-08-01,396
2018-08-02,396
2018-08-03,386
2018-08-04,386
2018-08-05,381
2018-08-06,381
2018-08-07,373
2018-08-08,358
2018-08-09,358
2018-08-10,358
2018-08-11,358
2018-08-12,358
2018-08-14,364
2018-08-16,346
2018-08-17,328
2018-08-18,328
2018-08-19,336
2018-08-20,336
2018-08-21,336
2018-08-22,320
2018-08-23,320
2018-08-24,311
2018-08-25,311
2018-08-26,311
2018-08-27,311
2018-08-28,306
2018-08-29,306
2018-08-30,296
2018-08-31,296
2018-09-01,289
2018-09-02,289
2018-09-03,279
2018-09-04,279
2018-09-05,281
2018-09-06,281
2018-09-07,286
2018-09-08,286
2018-09-09,286
2018-09-10,286
2018-09-11,276
2018-09-12,276
2018-09-13,278
2018-09-14,278
2018-09-15,269
2018-09-16,269
2018-09-17,269
2018-09-18,255
2018-09-19,255
2018-09-20,249
2018-09-21,249
2018-09-22,237
2018-09-23,237
2018-09-24,225
2018-09-25,225
2018-09-26,213
2018-09-27,213
2018-09-28,202
2018-09-29,202
2018-09-30,192
2018-10-02,191
2018-10-03,191
2018-10-04,200
2018-10-05,200
2018-10-06,209
2018-10-07,209
2018-10-08,215
2018-10-09,215
2018-10-10,208
2018-10-11,208
2018-10-12,208
2018-10-13,217
2018-10-14,217
2018-10-15,228
2018-10-16,228
2018-10-17,236
2018-10-18,236
2018-10-19,228
2018-10-20,228
2018-10-21,218
2018-10-22,218
2018-10-23,221
2018-10-24,221
2018-10-25,233
2018-10-26,233
2018-10-27,245
2018-10-28,245
2018-10-29,247
2018-10-30,247
2018-10-31,248
2018-11-01,248
2018-11-03,245
2018-11-04,248
2018-11-05,254
2018-11-06,253
2018-11-07,253
2018-11-08,264
2018-11-09,264
2018-11-10,257
2018-11-11,257
2018-11-12,249
2018-11-13,254
2018-11-14,254
2018-11-15,260
2018-11-16,257
2018-11-17,257
2018-11-18,257
2018-11-19,257
2018-11-20,253
2018-11-21,253
2018-11-22,257
2018-11-23,265
2018-11-24,266
2018-11-25,271
2018-11-26,271
2018-11-27,262
2018-11-28,257
2018-11-29,262
2018-12-01,256
2018-12-02,243
2018-12-03,243
2018-12-04,239
2018-12-05,233
2018-12-07,232
2018-12-09,225
2018-12-10,218
2018-12-11,218
2018-12-12,211
2018-12-13,214
2018-12-14,216
2018-12-15,207
2018-12-16,196
2018-12-17,196
2018-12-18,188
2018-12-19,187
2018-12-20,187
2018-12-21,178
2018-12-22,178
2018-12-23,173
2018-12-24,182
2018-12-25,182
2018-12-26,189
2018-12-27,195
2018-12-28,195
2018-12-29,200
2018-12-30,200
2018-12-31,198
2019-01-01,198
2019-01-02,199
2019-01-03,194
2019-01-04,194
2019-01-05,201
2019-01-06,205
2019-01-08,209
2019-01-10,217
2019-01-11,217
2019-01-12,227
2019-01-13,235
2019-01-14,235
2019-01-15,237
2019-01-16,228
2019-01-17,221
2019-01-18,219
2019-01-19,217
2019-01-20,218
2019-01-21,218
2019-01-22,225
2019-01-23,226
2019-01-24,226
2019-01-25,229
2019-01-26,237
2019-01-27,247
2019-01-28,248
2019-01-29,248
2019-01-30,248
2019-01-31,248
2019-02-01,258
2019-02-02,258
2019-02-03,259
2019-02-04,259
2019-02-05,263
2019-02-06,263
2019-02-07,267
2019-02-08,267
2019-02-09,272
2019-02-10,270
2019-02-11,276
2019-02-12,276
2019-02-13,273
2019-02-14,273
2019-02-15,280
2019-02-16,280
2019-02-17,281
2019-02-18,288
2019-02-19,288
2019-02-20,282
2019-02-21,282
2019-02-22,282
2019-02-23,273
2019-02-24,269
2019-02-25,270
2019-02-26,270
2019-02-27,269
2019-02-28,269
2019-03-01,259
2019-03-02,259
2019-03-03,254
2019-03-04,242
2019-03-05,242
2019-03-06,254
2019-03-07,254
2019-03-08,262
2019-03-09,262
2019-03-10,265
2019-03-11,270
2019-03-12,264
2019-03-13,264
2019-03-14,268
2019-03-15,268
2019-03-16,267
2019-03-17,271
2019-03-18,271
2019-03-19,262
2019-03-20,273
2019-03-21,273
2019-03-22,275
2019-03-23,278
2019-03-24,278
2019-03-25,281
2019-03-26,278
2019-03-27,278
2019-03-28,288
2019-03-29,303
2019-03-30,303
2019-03-31,309
2019-04-01,309
2019-04-02,316
2019-04-03,316
2019-04-04,315
2019-04-05,315
2019-04-06,316
2019-04-07,316
2019-04-08,316
2019-04-09,316
2019-04-10,319
2019-04-11,319
2019-04-12,324
2019-04-13,324
2019-04-14,317
2019-04-15,317
2019-04-16,307
2019-04-17,307
2019-04-18,314
2019-04-19,314
2019-04-20,315
2019-04-21,315
2019-04-22,308
2019-04-23,308
2019-04-24,313
2019-04-25,313
2019-04-26,316
2019-04-27,316
2019-04-28,304
2019-04-29,304
2019-04-30,307
2019-05-01,307
2019-05-02,297
2019-05-03,297
2019-05-04,299
2019-05-05,299
2019-05-06,294
2019-05-07,294
2019-05-08,298
2019-05-09,298
2019-05-10,286
2019-05-11,286
2019-05-12,294
2019-05-13,296
2019-05-14,296
2019-05-15,303
2019-05-16,303
2019-05-17,291
2019-05-18,288
2019-05-19,288
2019-05-20,296
2019-05-21,296
2019-05-22,302
2019-05-23,302
2019-05-24,309
2019-05-25,309
2019-05-26,318
2019-05-27,333
2019-05-28,333
2019-05-29,336
2019-05-30,336
2019-05-31,337
2019-06-01,337
2019-06-02,348
2019-06-03,348
2019-06-04,348
2019-06-05,348
2019-06-06,342
2019-06-07,342
2019-06-08,343
2019-06-09,343
2019-06-10,340
2019-06-11,340
2019-06-12,341
2019-06-13,341
2019-06-14,338
2019-06-15,338
2019-06-16,337
2019-06-17,337
2019-06-18,320
2019-06-19,320
2019-06-20,304
2019-06-21,304
2019-06-22,304
2019-06-23,291
2019-06-24,291
2019-06-25,292
2019-06-26,292
2019-06-27,290
2019-06-28,290
2019-06-29,276
2019-06-30,276
2019-07-01,276
2019-07-02,276
2019-07-03,284
2019-07-04,284
2019-07-05,295
2019-07-06,295
2019-07-07,299
2019-07-08,299
2019-07-09,294
2019-07-10,294
2019-07-11,293
2019-07-12,293
2019-07-13,288
2019-07-14,287
2019-07-15,287
2019-07-16,287
2019-07-17,288
2019-07-18,288
2019-07-19,288
2019-07-20,285
2019-07-21,285
2019-07-22,273
2019-07-23,273
2019-07-24,273
2019-07-25,268
2019-07-26,268
2019-07-27,268
2019-07-28,254
2019-07-29,254
2019-07-30,241
2019-07-31,241
2019-08-01,241
2019-08-02,230
2019-08-03,230
2019-08-04,236
2019-08-05,236
2019-08-06,228
2019-08-07,228
2019-08-08,233
2019-08-09,233
2019-08-10,237
2019-08-11,237
2019-08-12,240
2019-08-13,240
2019-08-14,245
2019-08-15,245
2019-08-16,251
2019-08-17,251
2019-08-18,251
2019-08-19,249
2019-08-20,249
2019-08-21,249
2019-08-22,243
2019-08-23,243
2019-08-24,248
2019-08-24,248
2019-08-25,248
2019-08-25,248
2019-08-26,248
2019-08-26,248
2019-08-27,248
2019-08-27,248
2019-08-28,248
2019-08-29,248
2019-08-30,246
2019-08-31,246
2019-09-01,241
