date_obj,Avantoe%20potion%20(unf) price
2015-08-09,1766
2015-08-10,1821
2015-08-11,1821
2015-08-12,1821
2015-08-13,1821
2015-08-14,1827
2015-08-15,1827
2015-08-16,1827
2015-08-17,1782
2015-08-18,1782
2015-08-19,1782
2015-08-20,1787
2015-08-21,1787
2015-08-22,1787
2015-08-23,1778
2015-08-24,1778
2015-08-25,1778
2015-08-26,1778
2015-08-27,1824
2015-08-28,1824
2015-08-29,1824
2015-08-30,1824
2015-08-31,1816
2015-09-01,1816
2015-09-02,1816
2015-09-03,1816
2015-09-04,1900
2015-09-05,1900
2015-09-06,1900
2015-09-07,1900
2015-09-08,1982
2015-09-09,1982
2015-09-10,1982
2015-09-11,1982
2015-09-12,1971
2015-09-13,1971
2015-09-14,1971
2015-09-15,1945
2015-09-16,1945
2015-09-17,1945
2015-09-18,1945
2015-09-19,1883
2015-09-20,1883
2015-09-21,1883
2015-09-22,1883
2015-09-23,1789
2015-09-24,1789
2015-09-25,1789
2015-09-27,1801
2015-09-28,1801
2015-09-29,1801
2015-09-30,1801
2015-10-05,1943
2015-10-06,1943
2015-10-07,1943
2015-10-08,1943
2015-10-09,2040
2015-10-10,2040
2015-10-11,2040
2015-10-12,2040
2015-10-13,2120
2015-10-14,2120
2015-10-15,2120
2015-10-16,2210
2015-10-17,2210
2015-10-18,2210
2015-10-19,2210
2015-10-20,2314
2015-10-22,2314
2015-10-23,2314
2015-10-24,2426
2015-10-25,2426
2015-10-26,2426
2015-10-27,2542
2015-10-28,2542
2015-10-29,2542
2015-10-30,2542
2015-10-31,2665
2015-11-01,2665
2015-11-02,2665
2015-11-03,2665
2015-11-04,2665
2015-11-05,2790
2015-11-06,2790
2015-11-07,2790
2015-11-08,2790
2015-11-09,2790
2015-11-10,2927
2015-11-11,2927
2015-11-12,2927
2015-11-13,2927
2015-11-14,2927
2015-11-15,3060
2015-11-16,3060
2015-11-17,3060
2015-11-18,3060
2015-11-19,3202
2015-11-20,3202
2015-11-21,3202
2015-11-22,3202
2015-11-23,3202
2015-11-24,3353
2015-11-25,3353
2015-11-26,3353
2015-11-27,3353
2015-11-28,3512
2015-11-29,3512
2015-11-30,3512
2015-12-01,3512
2015-12-02,3664
2015-12-03,3664
2015-12-04,3664
2015-12-05,3664
2015-12-06,3741
2015-12-07,3741
2015-12-08,3741
2015-12-09,3741
2015-12-10,3677
2015-12-11,3677
2015-12-12,3677
2015-12-13,3677
2015-12-14,3677
2015-12-15,3589
2015-12-16,3589
2015-12-17,3589
2015-12-18,3589
2015-12-19,3519
2015-12-20,3519
2015-12-21,3519
2015-12-22,3447
2015-12-23,3447
2015-12-24,3447
2015-12-25,3447
2015-12-26,3317
2015-12-27,3317
2015-12-28,3317
2015-12-29,3173
2015-12-30,3173
2015-12-31,3173
2016-01-01,3034
2016-01-02,3034
2016-01-03,3034
2016-01-04,2903
2016-01-05,2903
2016-01-06,2903
2016-01-07,2825
2016-01-08,2825
2016-01-09,2825
2016-01-10,2744
2016-01-11,2744
2016-01-12,2744
2016-01-13,2664
2016-01-14,2664
2016-01-15,2664
2016-01-16,2772
2016-01-17,2772
2016-01-18,2772
2016-01-19,2831
2016-01-20,2831
2016-01-21,2831
2016-01-22,2848
2016-01-23,2848
2016-01-24,2848
2016-01-25,2856
2016-01-26,2856
2016-01-27,2856
2016-01-28,2953
2016-01-29,2953
2016-01-30,2953
2016-01-31,3053
2016-02-01,3053
2016-02-02,3053
2016-02-03,3160
2016-02-04,3160
2016-02-05,3160
2016-02-06,3230
2016-02-07,3230
2016-02-08,3230
2016-02-09,3230
2016-02-10,3185
2016-02-11,3185
2016-02-12,3185
2016-02-13,3291
2016-02-14,3291
2016-02-15,3291
2016-02-16,3319
2016-02-17,3319
2016-02-18,3319
2016-02-19,3238
2016-02-20,3238
2016-02-21,3295
2016-02-22,3295
2016-02-23,3295
2016-02-24,3221
2016-02-25,3221
2016-02-26,3221
2016-02-27,3251
2016-02-28,3251
2016-02-29,3251
2016-03-01,3229
2016-03-02,3229
2016-03-03,3229
2016-03-04,3195
2016-03-05,3195
2016-03-06,3214
2016-03-07,3214
2016-03-08,3214
2016-03-09,3230
2016-03-10,3230
2016-03-11,3230
2016-03-12,3197
2016-03-13,3197
2016-03-14,3197
2016-03-15,3060
2016-03-16,3060
2016-03-17,3060
2016-03-18,2965
2016-03-19,2965
2016-03-20,2965
2016-03-21,2869
2016-03-22,2869
2016-03-23,2869
2016-03-24,2842
2016-03-25,2842
2016-03-26,2842
2016-03-27,2883
2016-03-28,2883
2016-03-29,2883
2016-03-30,2786
2016-03-31,2786
2016-04-01,2786
2016-04-02,2688
2016-04-03,2688
2016-04-04,2688
2016-04-05,2635
2016-04-06,2635
2016-04-07,2635
2016-04-08,2699
2016-04-09,2699
2016-04-10,2699
2016-04-11,2659
2016-04-12,2659
2016-04-13,2659
2016-04-14,2725
2016-04-15,2725
2016-04-16,2725
2016-04-17,2719
2016-04-18,2719
2016-04-19,2719
2016-04-20,2666
2016-04-21,2666
2016-04-22,2666
2016-04-23,2728
2016-04-24,2728
2016-04-25,2728
2016-04-26,2641
2016-04-27,2641
2016-04-28,2641
2016-04-29,2571
2016-04-30,2571
2016-05-01,2571
2016-05-02,2618
2016-05-03,2618
2016-05-04,2618
2016-05-05,2742
2016-05-06,2742
2016-05-07,2742
2016-05-08,2866
2016-05-09,2866
2016-05-10,2866
2016-05-11,2934
2016-05-12,2934
2016-05-13,3023
2016-05-14,3023
2016-05-15,3023
2016-05-16,3002
2016-05-17,3002
2016-05-18,3113
2016-05-19,3113
2016-05-22,3227
2016-05-23,3153
2016-05-24,3153
2016-05-25,3153
2016-05-26,3187
2016-05-27,3187
2016-05-28,3187
2016-05-29,3175
2016-05-30,3175
2016-05-31,3175
2016-06-01,3103
2016-06-02,3103
2016-06-03,3103
2016-06-04,3243
2016-06-05,3243
2016-06-06,3264
2016-06-07,3264
2016-06-08,3264
2016-06-09,3345
2016-06-10,3345
2016-06-11,3345
2016-06-12,3380
2016-06-13,3380
2016-06-14,3380
2016-06-15,3333
2016-06-16,3333
2016-06-17,3342
2016-06-18,3342
2016-06-19,3306
2016-06-20,3306
2016-06-21,3318
2016-06-22,3318
2016-06-23,3394
2016-06-24,3394
2016-06-25,3421
2016-06-26,3421
2016-06-27,3421
2016-06-28,3421
2016-06-29,3421
2016-06-30,3421
2016-07-01,3550
2016-07-02,3550
2016-07-03,3550
2016-07-04,3532
2016-07-05,3532
2016-07-06,3463
2016-07-07,3463
2016-07-08,3383
2016-07-09,3383
2016-07-10,3382
2016-07-11,3382
2016-07-12,3432
2016-07-13,3432
2016-07-14,3372
2016-07-15,3372
2016-07-16,3362
2016-07-17,3362
2016-07-18,3368
2016-07-23,3385
2016-07-24,3328
2016-07-25,3328
2016-07-26,3328
2016-07-27,3293
2016-07-28,3293
2016-07-29,3328
2016-07-30,3328
2016-07-31,3328
2016-08-01,3371
2016-08-02,3371
2016-08-03,3314
2016-08-04,3314
2016-08-05,3314
2016-08-06,3280
2016-08-07,3280
2016-08-08,3280
2016-08-09,3179
2016-08-10,3179
2016-08-11,3179
2016-08-12,3025
2016-08-13,3025
2016-08-14,3025
2016-08-15,2934
2016-08-16,2934
2016-08-17,2934
2016-08-18,2811
2016-08-19,2811
2016-08-20,2679
2016-08-21,2679
2016-08-22,2679
2016-08-23,2594
2016-08-24,2594
2016-08-25,2594
2016-08-26,2465
2016-08-28,2465
2016-08-31,2354
2016-09-01,2243
2016-09-02,2243
2016-09-03,2243
2016-09-04,2134
2016-09-05,2134
2016-09-06,2029
2016-09-07,2029
2016-09-08,2029
2016-09-09,2029
2016-09-10,1933
2016-09-11,1933
2016-09-12,1933
2016-09-13,1847
2016-09-14,1847
2016-09-15,1847
2016-09-16,1847
2016-09-17,1784
2016-09-18,1784
2016-09-19,1784
2016-09-20,1796
2016-09-21,1796
2016-09-22,1796
2016-09-23,1810
2016-09-24,1810
2016-09-25,1810
2016-09-26,1810
2016-09-27,1842
2016-09-28,1842
2016-09-29,1842
2016-09-30,1889
2016-10-01,1889
2016-10-02,1889
2016-10-03,1889
2016-10-04,1982
2016-10-05,1982
2016-10-06,1982
2016-10-07,1982
2016-10-08,2068
2016-10-09,2068
2016-10-10,2068
2016-10-11,2068
2016-10-12,2034
2016-10-13,2034
2016-10-14,2034
2016-10-15,2111
2016-10-16,2111
2016-10-17,2111
2016-10-18,2190
2016-10-19,2190
2016-10-20,2190
2016-10-21,2215
2016-10-22,2215
2016-10-23,2215
2016-10-24,2230
2016-10-25,2230
2016-10-26,2230
2016-10-27,2305
2016-10-28,2305
2016-10-29,2305
2016-10-30,2415
2016-10-31,2415
2016-11-01,2415
2016-11-02,2535
2016-11-03,2535
2016-11-04,2535
2016-11-05,2535
2016-11-06,2662
2016-11-07,2662
2016-11-08,2662
2016-11-09,2791
2016-11-10,2791
2016-11-11,2791
2016-11-12,2931
2016-11-13,2931
2016-11-14,2931
2016-11-15,3074
2016-12-07,3847
2016-12-08,3782
2016-12-09,3782
2016-12-10,3782
2016-12-11,3809
2016-12-12,3809
2016-12-13,3809
2016-12-14,3672
2016-12-15,3672
2016-12-16,3672
2016-12-17,3717
2016-12-18,3717
2016-12-19,3717
2016-12-20,3632
2016-12-21,3632
2016-12-22,3477
2016-12-23,3345
2016-12-24,3345
2016-12-25,3244
2016-12-26,3244
2016-12-27,3205
2016-12-28,3205
2016-12-29,3294
2016-12-30,3294
2016-12-31,3173
2017-01-01,3173
2017-01-02,3137
2017-01-03,3137
2017-01-04,3239
2017-01-05,3239
2017-01-06,3216
2017-01-07,3377
2017-01-08,3377
2017-01-09,3545
2017-01-10,3545
2017-01-11,3722
2017-01-12,3681
2017-01-13,3681
2017-01-14,3681
2017-01-15,3610
2017-01-16,3610
2017-01-17,3432
2017-01-18,3432
2017-01-19,3260
2017-01-20,3260
2017-01-21,3098
2017-01-22,3098
2017-01-23,2947
2017-01-27,2759
2017-01-28,2759
2017-01-29,2630
2017-01-30,2630
2017-01-31,2542
2017-02-01,2670
2017-02-02,2670
2017-02-03,2569
2017-02-04,2569
2017-02-05,2450
2017-02-06,2450
2017-02-07,2450
2017-02-08,2501
2017-02-09,2501
2017-02-10,2543
2017-02-11,2543
2017-02-12,2419
2017-02-13,2419
2017-02-14,2346
2017-02-15,2346
2017-02-16,2302
2017-02-18,2302
2017-02-19,2203
2017-02-20,2203
2017-02-21,2309
2017-02-22,2309
2017-02-23,2309
2017-02-24,2392
2017-02-25,2392
2017-02-26,2341
2017-02-27,2341
2017-02-28,2443
2017-03-01,2443
2017-03-02,2426
2017-03-03,2426
2017-03-04,2426
2017-03-05,2384
2017-03-06,2384
2017-03-07,2338
2017-03-08,2338
2017-03-09,2338
2017-03-10,2299
2017-03-11,2299
2017-03-12,2381
2017-03-13,2381
2017-03-14,2435
2017-03-15,2435
2017-03-16,2355
2017-03-17,2355
2017-03-18,2355
2017-03-19,2271
2017-03-20,2271
2017-03-21,2345
2017-03-22,2345
2017-03-23,2299
2017-03-24,2299
2017-03-25,2299
2017-03-26,2245
2017-03-27,2245
2017-03-28,2339
2017-03-29,2339
2017-03-30,2426
2017-03-31,2426
2017-04-01,2427
2017-04-02,2427
2017-04-03,2417
2017-04-04,2417
2017-04-05,2417
2017-04-12,2339
2017-04-13,2262
2017-04-14,2262
2017-04-15,2303
2017-04-16,2303
2017-04-17,2371
2017-04-18,2371
2017-04-19,2334
2017-04-20,2334
2017-04-21,2334
2017-04-22,2339
2017-04-23,2339
2017-04-24,2404
2017-04-25,2404
2017-04-26,2396
2017-04-27,2396
2017-04-28,2464
2017-04-29,2464
2017-04-30,2562
2017-05-01,2562
2017-05-02,2622
2017-05-03,2622
2017-05-04,2710
2017-05-05,2710
2017-05-06,2710
2017-05-07,2795
2017-05-08,2795
2017-05-09,2792
2017-05-10,2792
2017-05-11,2792
2017-05-12,2780
2017-05-13,2780
2017-05-14,2684
2017-05-15,2684
2017-05-16,2758
2017-05-17,2758
2017-05-18,2764
2017-05-19,2764
2017-05-20,2731
2017-05-21,2731
2017-05-22,2731
2017-05-23,2692
2017-05-24,2692
2017-05-25,2755
2017-05-26,2755
2017-05-27,2875
2017-05-28,2875
2017-05-29,2875
2017-05-30,2772
2017-05-31,2772
2017-06-01,2751
2017-06-02,2751
2017-06-03,2661
2017-06-04,2661
2017-06-05,2691
2017-06-06,2691
2017-06-07,2696
2017-06-08,2696
2017-06-09,2696
2017-06-10,2694
2017-06-11,2694
2017-06-12,2599
2017-06-13,2599
2017-06-14,2545
2017-06-15,2545
2017-06-16,2530
2017-06-17,2530
2017-06-18,2642
2017-06-19,2642
2017-06-20,2655
2017-06-21,2655
2017-06-22,2655
2017-06-23,2688
2017-06-24,2688
2017-06-25,2780
2017-06-26,2780
2017-06-27,2794
2017-06-28,2794
2017-06-29,2801
2017-06-30,2801
2017-07-01,2801
2017-07-02,2928
2017-07-03,2928
2017-07-04,2886
2017-07-05,2886
2017-07-06,2982
2017-07-07,2982
2017-07-08,2982
2017-07-09,2852
2017-07-13,2711
2017-07-14,2648
2017-07-15,2648
2017-07-16,2648
2017-07-17,2703
2017-07-18,2703
2017-07-19,2690
2017-07-20,2690
2017-07-21,2742
2017-07-22,2742
2017-07-23,2774
2017-07-24,2774
2017-07-25,2754
2017-07-26,2754
2017-07-27,2652
2017-07-28,2652
2017-07-29,2632
2017-07-30,2557
2017-07-31,2557
2017-08-01,2610
2017-08-02,2723
2017-08-03,2723
2017-08-04,2723
2017-08-05,2665
2017-08-06,2665
2017-08-07,2578
2017-08-08,2578
2017-08-09,2639
2017-08-10,2639
2017-08-11,2661
2017-08-12,2661
2017-08-13,2654
2017-08-14,2654
2017-08-15,2593
2017-08-16,2593
2017-08-17,2568
2017-08-18,2568
2017-08-19,2639
2017-08-20,2639
2017-08-21,2605
2017-08-22,2605
2017-08-23,2486
2017-08-24,2486
2017-08-25,2486
2017-08-26,2461
2017-08-27,2461
2017-08-28,2449
2017-08-29,2449
2017-08-30,2478
2017-08-31,2478
2017-09-01,2478
2017-09-02,2521
2017-09-03,2521
2017-09-04,2521
2017-09-05,2574
2017-09-06,2574
2017-09-07,2552
2017-09-08,2552
2017-09-09,2522
2017-09-10,2522
2017-09-11,2599
2017-09-12,2599
2017-09-13,2502
2017-09-14,2502
2017-09-15,2497
2017-09-16,2497
2017-09-17,2547
2017-09-18,2547
2017-09-19,2547
2017-09-20,2565
2017-09-22,2534
2017-09-23,2534
2017-09-24,2521
2017-09-25,2521
2017-09-26,2533
2017-09-27,2533
2017-09-28,2508
2017-09-29,2508
2017-09-30,2549
2017-10-01,2549
2017-10-02,2643
2017-10-03,2643
2017-10-04,2643
2017-10-05,2579
2017-10-06,2579
2017-10-07,2588
2017-10-08,2588
2017-10-09,2623
2017-10-10,2623
2017-10-11,2652
2017-10-12,2652
2017-10-13,2589
2017-10-14,2589
2017-10-15,2537
2017-10-16,2537
2017-10-17,2490
2017-10-18,2490
2017-10-19,2533
2017-10-20,2533
2017-10-21,2533
2017-10-22,2551
2017-10-23,2551
2017-10-24,2462
2017-10-25,2462
2017-10-26,2487
2017-10-27,2487
2017-10-28,2487
2017-10-29,2451
2017-10-30,2451
2017-10-31,2376
2017-11-01,2376
2017-11-02,2376
2017-11-03,2373
2017-11-04,2363
2017-11-05,2363
2017-11-06,2366
2017-11-07,2366
2017-11-08,2408
2017-11-09,2408
2017-11-10,2446
2017-11-11,2446
2017-11-12,2387
2017-11-13,2387
2017-11-14,2329
2017-11-15,2329
2017-11-16,2340
2017-11-17,2340
2017-11-18,2340
2017-11-19,2306
2017-11-20,2306
2017-11-21,2289
2017-11-22,2289
2017-11-23,2266
2017-11-24,2266
2017-11-25,2232
2017-11-26,2232
2017-11-27,2251
2017-11-28,2251
2017-11-29,2319
2017-11-30,2319
2017-12-01,2364
2017-12-02,2364
2017-12-03,2442
2017-12-04,2442
2017-12-05,2447
2017-12-06,2447
2017-12-07,2503
2017-12-08,2503
2017-12-09,2503
2017-12-10,2548
2017-12-11,2548
2017-12-12,2558
2017-12-13,2558
2017-12-14,2553
2017-12-15,2553
2017-12-16,2601
2017-12-17,2601
2017-12-18,2550
2017-12-19,2550
2017-12-20,2528
2017-12-21,2528
2017-12-22,2554
2017-12-23,2554
2017-12-24,2567
2017-12-25,2567
2017-12-26,2558
2017-12-27,2558
2017-12-28,2614
2017-12-29,2614
2017-12-30,2558
2017-12-31,2558
2018-01-01,2586
2018-01-02,2586
2018-01-03,2565
2018-01-04,2565
2018-01-05,2525
2018-01-06,2525
2018-01-07,2420
2018-01-08,2420
2018-01-09,2374
2018-01-10,2374
2018-01-11,2311
2018-01-12,2311
2018-01-13,2267
2018-01-14,2267
2018-01-15,2320
2018-01-16,2320
2018-01-17,2272
2018-01-18,2272
2018-01-19,2274
2018-01-20,2274
2018-01-21,2320
2018-01-22,2320
2018-01-23,2313
2018-01-24,2355
2018-01-25,2395
2018-01-26,2458
2018-01-27,2424
2018-01-28,2416
2018-01-29,2388
2018-01-30,2369
2018-01-31,2392
2018-02-01,2449
2018-02-02,2449
2018-02-03,2359
2018-02-04,2330
2018-02-05,2317
2018-02-06,2297
2018-02-07,2371
2018-02-08,2371
2018-02-09,2399
2018-02-10,2399
2018-02-11,2413
2018-02-12,2534
2018-02-13,2661
2018-02-14,2772
2018-02-15,2856
2018-02-16,2974
2018-02-17,2978
2018-02-18,3002
2018-02-19,3028
2018-02-20,3172
2018-02-21,3133
2018-02-22,3092
2018-02-23,3184
2018-02-24,3184
2018-02-25,3238
2018-02-26,3076
2018-02-27,2989
2018-02-28,3123
2018-03-01,3222
2018-03-02,3105
2018-03-03,3041
2018-03-04,3041
2018-03-05,2977
2018-03-06,3001
2018-03-07,3001
2018-03-08,2937
2018-03-09,2934
2018-03-10,2928
2018-03-11,2889
2018-03-12,2813
2018-03-13,2803
2018-03-14,2789
2018-03-15,2706
2018-03-16,2653
2018-03-17,2635
2018-03-18,2670
2018-03-20,2629
2018-03-22,2586
2018-03-23,2541
2018-03-24,2482
2018-03-25,2495
2018-03-26,2472
2018-03-27,2448
2018-03-28,2436
2018-03-29,2493
2018-03-30,2455
2018-03-31,2450
2018-04-01,2462
2018-04-02,2454
2018-04-03,2532
2018-04-04,2569
2018-04-05,2569
2018-04-06,2459
2018-04-07,2459
2018-04-08,2449
2018-04-09,2540
2018-04-10,2520
2018-04-11,2522
2018-04-12,2590
2018-04-13,2563
2018-04-14,2516
2018-04-15,2480
2018-04-16,2552
2018-04-17,2583
2018-04-18,2583
2018-04-19,2650
2018-04-20,2643
2018-04-21,2576
2018-04-22,2570
2018-04-23,2640
2018-04-24,2604
2018-04-25,2540
2018-04-26,2540
2018-04-27,2549
2018-04-28,2622
2018-04-29,2619
2018-04-30,2550
2018-05-01,2571
2018-05-02,2667
2018-05-03,2667
2018-05-04,2795
2018-05-05,2763
2018-05-06,2763
2018-05-07,2628
2018-05-08,2647
2018-05-09,2678
2018-05-10,2680
2018-05-11,2680
2018-05-12,2638
2018-05-13,2638
2018-05-14,2700
2018-05-15,2700
2018-05-16,2670
2018-05-17,2688
2018-05-18,2741
2018-05-19,2710
2018-05-20,2710
2018-05-21,2596
2018-05-22,2596
2018-05-23,2614
2018-05-24,2647
2018-05-25,2660
2018-05-26,2671
2018-05-27,2671
2018-05-28,2648
2018-05-29,2636
2018-05-30,2653
2018-05-31,2674
2018-06-01,2707
2018-06-02,2841
2018-06-03,2841
2018-06-04,2888
2018-06-05,2922
2018-06-06,2941
2018-06-07,2941
2018-06-08,2854
2018-06-09,2854
2018-06-10,2795
2018-06-11,2816
2018-06-12,2837
2018-06-13,2744
2018-06-14,2646
2018-06-15,2540
2018-06-16,2565
2018-06-17,2566
2018-06-18,2533
2018-06-19,2464
2018-06-20,2464
2018-06-21,2437
2018-06-22,2408
2018-06-23,2408
2018-06-24,2356
2018-06-25,2380
2018-06-26,2346
2018-06-27,2387
2018-06-28,2354
2018-06-29,2297
2018-06-30,2284
2018-07-01,2255
2018-07-02,2255
2018-07-03,2273
2018-07-04,2294
2018-07-05,2294
2018-07-06,2342
2018-07-07,2342
2018-07-08,2330
2018-07-09,2338
2018-07-10,2342
2018-07-11,2321
2018-07-12,2351
2018-07-13,2347
2018-07-14,2377
2018-07-15,2377
2018-07-16,2389
2018-07-17,2422
2018-07-18,2392
2018-07-19,2391
2018-07-20,2317
2018-07-21,2322
2018-07-22,2326
2018-07-23,2284
2018-07-24,2306
2018-07-25,2333
2018-07-26,2330
2018-07-27,2390
2018-07-28,2428
2018-07-29,2479
2018-07-30,2591
2018-07-31,2586
2018-08-01,2586
2018-08-02,2606
2018-08-03,2599
2018-08-04,2585
2018-08-05,2567
2018-08-06,2484
2018-08-07,2461
2018-08-08,2494
2018-08-09,2494
2018-08-10,2552
2018-08-11,2615
2018-08-12,2550
2018-08-14,2513
2018-08-16,2478
2018-08-17,2451
2018-08-18,2451
2018-08-19,2446
2018-08-20,2433
2018-08-21,2433
2018-08-22,2467
2018-08-23,2490
2018-08-24,2412
2018-08-25,2321
2018-08-26,2321
2018-08-27,2369
2018-08-28,2421
2018-08-29,2416
2018-08-30,2405
2018-08-31,2339
2018-09-01,2331
2018-09-02,2402
2018-09-03,2476
2018-09-04,2443
2018-09-05,2409
2018-09-06,2409
2018-09-07,2388
2018-09-08,2331
2018-09-09,2295
2018-09-10,2219
2018-09-11,2219
2018-09-12,2202
2018-09-13,2144
2018-09-14,2106
2018-09-15,2089
2018-09-16,2089
2018-09-17,2143
2018-09-18,2154
2018-09-19,2162
2018-09-20,2196
2018-09-21,2196
2018-09-22,2228
2018-09-23,2247
2018-09-24,2254
2018-09-25,2254
2018-09-26,2279
2018-09-27,2259
2018-09-28,2346
2018-09-29,2411
2018-09-30,2446
2018-10-01,2463
2018-10-02,2424
2018-10-03,2392
2018-10-04,2392
2018-10-05,2389
2018-10-06,2379
2018-10-07,2379
2018-10-08,2328
2018-10-09,2368
2018-10-10,2396
2018-10-11,2344
2018-10-12,2344
2018-10-13,2260
2018-10-14,2216
2018-10-15,2205
2018-10-16,2208
2018-10-17,2199
2018-10-18,2179
2018-10-19,2205
2018-10-20,2205
2018-10-21,2202
2018-10-22,2177
2018-10-23,2184
2018-10-24,2217
2018-10-25,2189
2018-10-26,2203
2018-10-27,2163
2018-10-28,2185
2018-10-29,2206
2018-10-30,2249
2018-10-31,2160
2018-11-01,2176
2018-11-03,2128
2018-11-04,2206
2018-11-05,2157
2018-11-06,2169
2018-11-07,2169
2018-11-08,2226
2018-11-09,2162
2018-11-10,2154
2018-11-11,2176
2018-11-12,2186
2018-11-13,2156
2018-11-14,2092
2018-11-15,2085
2018-11-16,2151
2018-11-17,2217
2018-11-18,2238
2018-11-19,2246
2018-11-20,2217
2018-11-21,2261
2018-11-22,2285
2018-11-23,2267
2018-11-24,2265
2018-11-25,2317
2018-11-26,2312
2018-11-27,2334
2018-11-28,2365
2018-11-29,2354
2018-12-01,2420
2018-12-02,2431
2018-12-03,2456
2018-12-04,2454
2018-12-05,2405
2018-12-07,2368
2018-12-09,2356
2018-12-10,2333
2018-12-11,2308
2018-12-12,2335
2018-12-13,2319
2018-12-14,2296
2018-12-15,2264
2018-12-16,2274
2018-12-17,2256
2018-12-18,2281
2018-12-19,2226
2018-12-20,2212
2018-12-21,2168
2018-12-22,2162
2018-12-23,2184
2018-12-24,2236
2018-12-25,2207
2018-12-26,2162
2018-12-27,2149
2018-12-28,2164
2018-12-29,2197
2018-12-30,2276
2018-12-31,2271
2019-01-01,2278
2019-01-02,2244
2019-01-03,2192
2019-01-04,2153
2019-01-05,2135
2019-01-06,2132
2019-01-08,2171
2019-01-10,2117
2019-01-11,2011
2019-01-12,1910
2019-01-13,1842
2019-01-14,1842
2019-01-15,1811
2019-01-16,1787
2019-01-17,1805
2019-01-18,1809
2019-01-19,1819
2019-01-20,1871
2019-01-21,1941
2019-01-22,1909
2019-01-23,1877
2019-01-24,1855
2019-01-25,1830
2019-01-26,1856
2019-01-27,1835
2019-01-28,1799
2019-01-29,1759
2019-01-30,1756
2019-01-31,1789
2019-02-01,1746
2019-02-02,1732
2019-02-03,1750
2019-02-04,1771
2019-02-05,1777
2019-02-06,1786
2019-02-07,1767
2019-02-08,1705
2019-02-09,1636
2019-02-10,1634
2019-02-11,1588
2019-02-12,1603
2019-02-13,1664
2019-02-14,1673
2019-02-15,1692
2019-02-16,1651
2019-02-17,1643
2019-02-18,1633
2019-02-19,1607
2019-02-20,1602
2019-02-21,1607
2019-02-22,1658
2019-02-23,1695
2019-02-24,1696
2019-02-25,1645
2019-02-26,1651
2019-02-27,1650
2019-02-28,1667
2019-03-01,1695
2019-03-02,1752
2019-03-03,1803
2019-03-04,1821
2019-03-05,1785
2019-03-06,1716
2019-03-07,1705
2019-03-08,1703
2019-03-09,1710
2019-03-10,1705
2019-03-11,1624
2019-03-12,1581
2019-03-13,1582
2019-03-14,1565
2019-03-15,1542
2019-03-16,1544
2019-03-17,1584
2019-03-18,1661
2019-03-19,1699
