date_obj,Arena%20book price
2019-08-05,1583
2019-08-06,1583
2019-08-07,1583
2019-08-08,1583
2019-08-09,1583
2019-08-10,1634
2019-08-11,1634
2019-08-12,1634
2019-08-13,1634
2019-08-14,1634
2019-08-15,1634
2019-08-16,1634
2019-08-17,1634
2019-08-18,1634
2019-08-19,1634
2019-08-20,1634
2019-08-21,1695
2019-08-22,1695
2019-08-23,1695
2019-08-24,1695
2019-08-24,1695
2019-08-25,1695
2019-08-25,1695
2019-08-26,1695
2019-08-27,1695
2019-08-27,1695
2019-08-28,1695
2019-08-29,1695
2019-08-30,1695
2019-08-31,1695
2019-09-01,1765
2019-09-02,1765
2019-09-03,1765
2019-09-04,1765
2019-09-05,1765
2019-09-06,1765
2019-09-07,1765
2019-09-08,1765
2019-09-09,1765
2019-09-10,1765
2019-09-11,1765
2019-09-12,1765
2019-09-13,1765
2019-09-14,1837
2019-09-15,1837
2019-09-16,1837
2019-09-17,1837
2019-09-18,1837
2019-09-19,1837
2019-09-20,1837
2019-09-21,1837
2019-09-22,1837
2019-09-23,1837
2019-09-24,1837
2019-09-25,1837
2019-09-26,1837
2019-09-27,1908
2019-09-28,1908
2019-09-29,1908
2019-09-30,1908
2019-10-01,1908
2019-10-02,1908
2019-10-03,1908
2019-10-04,1908
2019-10-05,1908
2019-10-06,1908
2019-10-07,1908
2019-10-08,1908
2019-10-09,1908
2019-10-10,1908
2019-10-11,1908
2019-10-12,1908
2019-10-13,1998
2019-10-14,1998
2019-10-15,1998
2019-10-16,1998
2019-10-17,1998
2019-10-18,1998
2019-10-19,1998
2019-10-20,1998
2019-10-21,1998
2019-10-22,1998
2019-10-23,1998
2019-10-24,1998
2019-10-25,1998
2019-10-26,1998
2019-10-27,1998
2019-10-28,1998
2019-10-29,2090
2019-10-30,2090
2019-10-31,2090
2019-11-01,2090
2019-11-02,2090
2019-11-03,2090
2019-11-04,2090
2019-11-05,2090
2019-11-06,2090
2019-11-07,2090
2019-11-08,2090
2019-11-09,2090
2019-11-10,2180
2019-11-11,2180
2019-11-12,2180
2019-11-13,2180
2019-11-14,2180
2019-11-15,2180
2019-11-16,2180
2019-11-17,2180
2019-11-18,2180
2019-11-19,2180
2019-11-20,2180
2019-11-21,2180
2019-11-22,2275
2019-11-23,2275
2019-11-24,2275
2019-11-25,2275
2019-11-26,2275
2019-11-27,2275
2019-11-28,2275
2019-11-29,2275
2019-11-30,2275
2019-12-01,2275
2019-12-02,2275
2019-12-03,2275
2019-12-04,2313
2019-12-05,2313
2019-12-06,2313
2019-12-07,2313
2019-12-08,2313
2019-12-09,2313
2019-12-10,2313
2019-12-11,2313
2019-12-12,2409
2019-12-13,2409
2019-12-14,2409
2019-12-15,2409
2019-12-16,2409
2019-12-17,2409
2019-12-18,2409
2019-12-19,2409
2019-12-20,2409
2019-12-21,2409
2019-12-22,2409
2019-12-23,2409
2019-12-24,2409
2019-12-25,2409
2019-12-26,2499
2019-12-27,2499
2019-12-28,2499
2019-12-29,2499
2019-12-30,2499
2019-12-31,2499
2020-01-01,2499
2020-01-02,2499
2020-01-03,2499
2020-01-04,2499
2020-01-05,2499
2020-01-06,2620
2020-01-07,2620
2020-01-08,2620
2020-01-09,2620
2020-01-10,2620
2020-01-11,2620
2020-01-12,2620
2020-01-13,2620
2020-01-14,2620
2020-01-15,2620
2020-01-16,2728
2020-01-17,2728
2020-01-18,2728
2020-01-19,2728
2020-01-20,2728
2020-01-21,2728
2020-01-22,2728
2020-01-23,2728
2020-01-24,2728
2020-01-25,2728
2020-01-26,2728
2020-01-27,2728
2020-01-28,2728
2020-01-29,2728
2020-01-30,2864
2020-01-31,2864
2020-02-01,2864
2020-02-02,2864
2020-02-03,2864
2020-02-04,2864
2020-02-05,2864
2020-02-06,2864
2020-02-07,2864
2020-02-08,2864
2020-02-09,2864
2020-02-10,2864
2020-02-11,2864
2020-02-12,2997
2020-02-13,2997
2020-02-14,2997
2020-02-15,2997
2020-02-16,2997
2020-02-17,2997
2020-02-18,2997
2020-02-19,2997
2020-02-20,2997
2020-02-21,2997
2020-02-22,2988
2020-02-23,2988
2020-02-24,2988
2020-02-25,2988
2020-02-26,2988
2020-02-27,2988
2020-02-28,2988
2020-02-29,2988
2020-03-01,2988
2020-03-02,2988
2020-03-03,2988
2020-03-04,2906
2020-03-05,2906
2020-03-06,2906
2020-03-07,2906
2020-03-08,2906
2020-03-09,2906
2020-03-10,2906
2020-03-11,2906
2020-03-12,2906
2020-03-13,2906
2020-03-14,2906
2020-03-15,3025
2020-03-16,3025
2020-03-17,3025
2020-03-18,3025
2020-03-19,3025
2020-03-20,3025
2020-03-21,3025
2020-03-22,3025
2020-03-23,3025
2020-03-24,3025
2020-03-25,3025
2020-03-26,3125
2020-03-27,3125
2020-03-28,3125
2020-03-29,3125
2020-03-30,3125
2020-03-31,3125
2020-04-01,3125
2020-04-02,3125
2020-04-03,3125
2020-04-04,3182
2020-04-05,3182
2020-04-06,3182
2020-04-07,3182
2020-04-08,3182
2020-04-09,3182
2020-04-10,3182
2020-04-11,3182
2020-04-12,3182
2020-04-13,3278
2020-04-14,3278
2020-04-15,3278
2020-04-16,3278
2020-04-17,3278
2020-04-18,3278
2020-04-19,3278
2020-04-20,3278
2020-04-21,3380
2020-04-22,3380
2020-04-23,3380
2020-04-24,3380
2020-04-25,3380
2020-04-26,3380
2020-04-27,3380
2020-04-28,3380
2020-04-29,3544
2020-04-30,3544
2020-05-01,3544
2020-05-02,3544
2020-05-03,3544
2020-05-04,3544
2020-05-05,3544
2020-05-06,3544
2020-05-07,3544
2020-05-08,3648
2020-05-09,3648
2020-05-10,3648
2020-05-11,3648
2020-05-12,3648
2020-05-13,3648
