date_obj,3rd%20age%20amulet price
2015-09-03,10182203
2015-09-04,10182203
2015-09-05,10182203
2015-09-06,10182203
2015-09-07,10182203
2015-09-08,10182203
2015-09-09,10633582
2015-09-10,10633582
2015-09-11,10633582
2015-09-12,10633582
2015-09-13,10633582
2015-09-14,10633582
2015-09-15,10633582
2015-09-16,11032353
2015-09-17,11032353
2015-09-18,11032353
2015-09-19,11032353
2015-09-20,11032353
2015-09-21,11032353
2015-09-22,11485951
2015-09-23,11485951
2015-09-24,11485951
2015-09-25,11485951
2015-09-27,11485951
2015-09-28,11485951
2015-09-29,11485951
2015-09-30,11938243
2015-10-05,11938243
2015-10-06,11938243
2015-10-07,12242585
2015-10-08,12242585
2015-10-09,12242585
2015-10-10,12242585
2015-10-11,12242585
2015-10-12,12242585
2015-10-13,12242585
2015-10-14,12242585
2015-10-15,12807330
2015-10-16,12807330
2015-10-17,12807330
2015-10-18,12807330
2015-10-19,12807330
2015-10-20,13396340
2015-10-22,13396340
2015-10-23,13396340
2015-10-24,13396340
2015-10-25,13966518
2015-10-26,13966518
2015-10-27,13966518
2015-10-28,13966518
2015-10-29,13966518
2015-10-30,14518135
2015-10-31,14518135
2015-11-01,14518135
2015-11-02,14518135
2015-11-03,14518135
2015-11-04,14518135
2015-11-05,14518135
2015-11-06,14518135
2015-11-07,15093840
2015-11-08,15093840
2015-11-09,15093840
2015-11-10,15093840
2015-11-11,15093840
2015-11-12,15093840
2015-11-13,15093840
2015-11-14,15093840
2015-11-15,15761266
2015-11-16,15761266
2015-11-17,15761266
2015-11-18,15761266
2015-11-19,15761266
2015-11-20,15761266
2015-11-21,16410702
2015-11-22,16410702
2015-11-23,16410702
2015-11-24,16410702
2015-11-25,16410702
2015-11-26,16946269
2015-11-27,16946269
2015-11-28,16946269
2015-11-29,16946269
2015-11-30,16946269
2015-12-01,16946269
2015-12-02,16740162
2015-12-03,16740162
2015-12-04,16740162
2015-12-05,16740162
2015-12-06,16740162
2015-12-07,16740162
2015-12-08,16740162
2015-12-09,16333786
2015-12-10,16333786
2015-12-11,16333786
2015-12-12,16333786
2015-12-13,16333786
2015-12-14,16333786
2015-12-15,16333786
2015-12-16,16333786
2015-12-17,16333786
2015-12-18,16333786
2015-12-19,16174256
2015-12-20,16174256
2015-12-21,16174256
2015-12-22,16174256
2015-12-23,16174256
2015-12-24,16174256
2015-12-25,16174256
2015-12-26,15452648
2015-12-27,15452648
2015-12-28,15452648
2015-12-29,15452648
2015-12-30,15452648
2015-12-31,15452648
2016-01-01,15452648
2016-01-02,15932210
2016-01-03,15932210
2016-01-04,15932210
2016-01-05,15932210
2016-01-06,15932210
2016-01-07,15932210
2016-01-08,16312491
2016-01-09,16312491
2016-01-10,16312491
2016-01-11,16312491
2016-01-12,16312491
2016-01-13,16312491
2016-01-14,16870724
2016-01-15,16870724
2016-01-16,16870724
2016-01-17,16870724
2016-01-18,16870724
2016-01-19,17590445
2016-01-20,17590445
2016-01-21,17590445
2016-01-22,17590445
2016-01-23,17590445
2016-01-24,17590445
2016-01-25,17590445
2016-01-26,18158970
2016-01-27,18158970
2016-01-28,18158970
2016-01-29,18158970
2016-01-30,18158970
2016-01-31,18158970
2016-02-01,18158970
2016-02-02,18907153
2016-02-03,18907153
2016-02-04,18907153
2016-02-05,18907153
2016-02-06,18907153
2016-02-07,18907153
2016-02-08,18907153
2016-02-09,19017243
2016-02-10,19017243
2016-02-11,19017243
2016-02-12,19017243
2016-02-13,19017243
2016-02-14,19017243
2016-02-15,18316664
2016-02-16,18316664
2016-02-17,18316664
2016-02-18,18316664
2016-02-19,18316664
2016-02-20,18316664
2016-02-21,18316664
2016-02-22,18316664
2016-02-23,18316664
2016-02-24,17915869
2016-02-25,17915869
2016-02-26,17915869
2016-02-27,17915869
2016-02-28,17915869
2016-02-29,18135040
2016-03-01,18135040
2016-03-02,18135040
2016-03-03,18135040
2016-03-04,18135040
2016-03-05,18861415
2016-03-06,18861415
2016-03-07,18861415
2016-03-08,18861415
2016-03-09,18861415
2016-03-10,18861415
2016-03-11,19265653
2016-03-12,19265653
2016-03-13,19265653
2016-03-14,19265653
2016-03-15,19265653
2016-03-16,19265653
2016-03-17,19265653
2016-03-18,19595653
2016-03-19,19595653
2016-03-20,19595653
2016-03-21,19595653
2016-03-22,19595653
2016-03-23,19595653
2016-03-24,20391342
2016-03-25,20391342
2016-03-26,20391342
2016-03-27,20391342
2016-03-28,20391342
2016-03-29,20970410
2016-03-30,20970410
2016-03-31,20970410
2016-04-01,20970410
2016-04-02,20970410
2016-04-03,20970410
2016-04-04,20970410
2016-04-05,20970410
2016-04-06,20855908
2016-04-07,20855908
2016-04-08,20855908
2016-04-09,20855908
2016-04-10,20855908
2016-04-11,20855908
2016-04-12,20855908
2016-04-13,20855908
2016-04-14,20607308
2016-04-15,20607308
2016-04-16,20607308
2016-04-17,20607308
2016-04-18,20607308
2016-04-19,19838046
2016-04-20,19838046
2016-04-21,19838046
2016-04-22,19838046
2016-04-23,19838046
2016-04-24,19838046
2016-04-25,19838046
2016-04-26,19429695
2016-04-27,19429695
2016-04-28,19429695
2016-04-29,19429695
2016-04-30,19429695
2016-05-01,19429695
2016-05-02,19429695
2016-05-03,19192884
2016-05-04,19192884
2016-05-05,19192884
2016-05-06,19192884
2016-05-07,19192884
2016-05-08,19192884
2016-05-09,18639963
2016-05-10,18639963
2016-05-11,18639963
2016-05-12,18639963
2016-05-13,18639963
2016-05-14,18639963
2016-05-15,17727542
2016-05-16,17727542
2016-05-17,17727542
2016-05-18,17727542
2016-05-19,17727542
2016-05-21,16880993
2016-05-22,16880993
2016-05-23,16880993
2016-05-24,16880993
2016-05-25,16052271
2016-05-26,16052271
2016-05-27,16052271
2016-05-28,16052271
2016-05-29,15266719
2016-05-30,15266719
2016-05-31,15266719
2016-06-01,15266719
2016-06-02,15266719
2016-06-03,14542841
2016-06-04,14542841
2016-06-05,14542841
2016-06-06,14542841
2016-06-07,14542841
2016-06-08,14542841
2016-06-09,15144887
2016-06-10,15144887
2016-06-11,15144887
2016-06-12,15144887
2016-06-13,15144887
2016-06-14,14436338
2016-06-15,14436338
2016-06-16,14436338
2016-06-17,14436338
2016-06-18,14436338
2016-06-19,14436338
2016-06-20,13991292
2016-06-21,13991292
2016-06-22,13991292
2016-06-23,13991292
2016-06-24,13991292
2016-06-25,13846441
2016-06-26,13846441
2016-06-27,13846441
2016-06-28,13846441
2016-06-29,13846441
2016-06-30,13846441
2016-07-01,13846441
2016-07-02,13732704
2016-07-03,13732704
2016-07-04,13732704
2016-07-05,13732704
2016-07-06,13732704
2016-07-07,13732704
2016-07-08,13495005
2016-07-09,13495005
2016-07-10,13495005
2016-07-11,13495005
2016-07-12,13495005
2016-07-13,13495005
2016-07-14,13773213
2016-07-15,13773213
2016-07-16,13773213
2016-07-17,13773213
2016-07-18,13773213
2016-07-19,13773213
2016-07-23,14204949
2016-07-24,14204949
2016-07-25,14204949
2016-07-26,14204949
2016-07-27,14204949
2016-07-28,14714483
2016-07-29,14714483
2016-07-30,14714483
2016-07-31,14714483
2016-08-01,14714483
2016-08-02,15283587
2016-08-03,15283587
2016-08-04,15283587
2016-08-05,15283587
2016-08-06,15283587
2016-08-07,15283587
2016-08-08,15283587
2016-08-09,15898005
2016-08-10,15898005
2016-08-11,15898005
2016-08-12,15898005
2016-08-13,15898005
2016-08-14,15898005
2016-08-15,15898005
2016-08-16,15976192
2016-08-17,15976192
2016-08-18,15976192
2016-08-19,15976192
2016-08-20,15976192
2016-08-21,15976192
2016-08-22,15217665
2016-08-23,15217665
2016-08-24,15217665
2016-08-25,15217665
2016-08-26,15217665
2016-08-28,15217665
2016-08-31,14527140
2016-09-01,14527140
2016-09-02,14527140
2016-09-03,14527140
2016-09-04,14527140
2016-09-05,14308009
2016-09-06,14308009
2016-09-07,14308009
2016-09-08,14308009
2016-09-09,14308009
2016-09-10,14308009
2016-09-11,14308009
2016-09-12,14308009
2016-09-13,14134043
2016-09-14,14134043
2016-09-15,14134043
2016-09-16,14134043
2016-09-17,14134043
2016-09-18,14134043
2016-09-19,14134043
2016-09-20,14134043
2016-09-21,14134043
2016-09-22,13781397
2016-09-23,13781397
2016-09-24,13781397
2016-09-25,13781397
2016-09-26,13781397
2016-09-27,13781397
2016-09-28,13781397
2016-09-29,13781397
2016-09-30,13419044
2016-10-01,13419044
2016-10-02,13419044
2016-10-03,13419044
2016-10-04,13419044
2016-10-05,13419044
2016-10-06,13419044
2016-10-07,13479715
2016-10-08,13479715
2016-10-09,13479715
2016-10-10,13479715
2016-10-11,13479715
2016-10-12,13897584
2016-10-13,13897584
2016-10-14,13897584
2016-10-15,13897584
2016-10-16,13897584
2016-10-17,14062388
2016-10-18,14062388
2016-10-19,14062388
2016-10-20,14062388
2016-10-21,14062388
2016-10-22,14680762
2016-10-23,14680762
2016-10-24,14680762
2016-10-25,14680762
2016-10-26,15317098
2016-10-27,15317098
2016-10-28,15317098
2016-10-29,15317098
2016-10-30,16008418
2016-10-31,16008418
2016-11-01,16008418
2016-11-02,16008418
2016-11-03,16008418
2016-11-04,16008418
2016-11-05,16008418
2016-11-06,16742516
2016-11-07,16742516
2016-11-08,16742516
2016-11-09,16742516
2016-11-10,16742516
2016-11-11,17451442
2016-11-12,17451442
2016-11-13,17451442
2016-11-14,17451442
2016-11-15,17451442
2016-12-07,18947678
2016-12-08,18947678
2016-12-09,18947678
2016-12-10,18018331
2016-12-11,18018331
2016-12-12,18018331
2016-12-13,18018331
2016-12-14,18018331
2016-12-15,17157739
2016-12-16,17157739
2016-12-17,17157739
2016-12-18,17157739
2016-12-19,17157739
2016-12-20,17157739
2016-12-21,16714320
2016-12-22,16714320
2016-12-23,16714320
2016-12-24,16714320
2016-12-25,16714320
2016-12-26,17379537
2016-12-27,17379537
2016-12-28,17379537
2016-12-29,17379537
2016-12-30,17379537
2016-12-31,18064534
2017-01-01,18064534
2017-01-02,18064534
2017-01-03,18064534
2017-01-04,18290552
2017-01-05,18290552
2017-01-06,18290552
2017-01-07,18290552
2017-01-08,17447671
2017-01-09,17447671
2017-01-10,17447671
2017-01-11,17447671
2017-01-12,16575287
2017-01-13,16575287
2017-01-14,16575287
2017-01-15,16575287
2017-01-16,15750818
2017-01-17,15750818
2017-01-18,15750818
2017-01-19,15750818
2017-01-20,14963277
2017-01-21,14963277
2017-01-22,14963277
2017-01-23,14963277
2017-01-27,14234809
2017-01-28,14234809
2017-01-29,14234809
2017-01-30,13645049
2017-01-31,13645049
2017-02-01,13645049
2017-02-02,13645049
2017-02-03,12962796
2017-02-04,12962796
2017-02-05,12962796
2017-02-06,12962796
2017-02-07,12962796
2017-02-08,12314656
2017-02-09,12314656
2017-02-10,12314656
2017-02-11,12314656
2017-02-12,12314656
2017-02-13,11698923
2017-02-14,11698923
2017-02-15,11698923
2017-02-16,11698923
2017-02-17,11698923
2017-02-18,11158152
2017-02-19,11158152
2017-02-20,11158152
2017-02-21,10600244
2017-02-22,10600244
2017-02-23,10600244
2017-02-24,10600244
2017-02-25,10070231
2017-02-26,10070231
2017-02-27,10070231
2017-02-28,10070231
2017-03-01,9568045
2017-03-02,9568045
2017-03-03,9568045
2017-03-04,9568045
2017-03-05,9089642
2017-03-06,9089642
2017-03-07,8680160
2017-03-08,8680160
2017-03-09,8680160
2017-03-10,8680160
2017-03-11,8378761
2017-03-12,8378761
2017-03-13,8378761
2017-03-14,7960458
2017-03-15,7960458
2017-03-16,7960458
2017-03-17,7562435
2017-03-18,7562435
2017-03-19,7562435
2017-03-20,7219297
2017-03-21,7219297
2017-03-22,7219297
2017-03-23,6859693
2017-03-24,6859693
2017-03-25,6859693
2017-03-26,6859693
2017-03-27,6711292
2017-03-28,6711292
2017-03-29,6711292
2017-03-30,6711292
2017-03-31,6659720
2017-04-01,6659720
2017-04-02,6659720
2017-04-03,6869616
2017-04-04,6869616
2017-04-05,6869616
2017-04-12,8133955
2017-04-13,8133955
2017-04-14,8492629
2017-04-15,8492629
2017-04-16,8807811
2017-04-17,8807811
2017-04-18,9182651
2017-04-19,9182651
2017-04-20,9609233
2017-04-21,9609233
2017-04-22,10053536
2017-04-23,10053536
2017-04-24,10512523
2017-04-25,10512523
2017-04-26,10927637
2017-04-27,10927637
2017-04-28,11307719
2017-04-29,11307719
2017-04-30,11810193
2017-05-01,11810193
2017-05-02,12342825
2017-05-03,12342825
2017-05-04,12342825
2017-05-05,12014073
2017-05-06,12014073
2017-05-07,12204328
2017-05-08,12204328
2017-05-09,12747293
2017-05-10,12747293
2017-05-11,12747293
2017-05-12,13286911
2017-05-13,13286911
2017-05-14,13286911
2017-05-15,13865308
2017-05-16,13865308
2017-05-17,13865308
2017-05-18,13865308
2017-05-19,13854139
2017-05-20,13854139
2017-05-21,13854139
2017-05-22,13854139
2017-05-23,13161432
2017-05-24,13161432
2017-05-25,13161432
2017-05-26,12535731
2017-05-27,12535731
2017-05-28,12535731
2017-05-29,12535731
2017-05-30,11970584
2017-05-31,11970584
2017-06-01,11970584
2017-06-02,11816908
2017-06-03,11816908
2017-06-04,11816908
2017-06-05,11328109
2017-06-06,11328109
2017-06-07,10762207
2017-06-08,10762207
2017-06-09,10762207
2017-06-10,10224096
2017-06-11,10224096
2017-06-12,10224096
2017-06-13,9712891
2017-06-14,9712891
2017-06-15,9712891
2017-06-16,9227246
2017-06-17,9227246
2017-06-18,9227246
2017-06-19,8792484
2017-06-20,8792484
2017-06-21,8385060
2017-06-22,8385060
2017-06-23,8385060
2017-06-24,8385060
2017-06-25,8101851
2017-06-26,8101851
2017-06-27,8101851
2017-06-28,7979057
2017-06-29,7979057
2017-06-30,7704606
2017-07-01,7704606
2017-07-02,7704606
2017-07-03,7920681
2017-07-04,7920681
2017-07-05,7920681
2017-07-06,8212986
2017-07-07,8212986
2017-07-08,8212986
2017-07-09,8558857
2017-07-13,8481858
2017-07-14,8481858
2017-07-15,8365314
2017-07-16,8365314
2017-07-17,8365314
2017-07-18,8320641
2017-07-19,8320641
2017-07-20,8320641
2017-07-21,8160550
2017-07-22,8160550
2017-07-23,8160550
2017-07-24,8213140
2017-07-25,8213140
2017-07-26,8213140
2017-07-27,8359166
2017-07-28,8359166
2017-07-29,8359166
2017-07-30,8164159
2017-07-31,8164159
2017-08-01,8164159
2017-08-02,8164159
2017-08-03,8177369
2017-08-04,8177369
2017-08-05,8177369
2017-08-06,8177369
2017-08-07,7992625
2017-08-08,7992625
2017-08-09,7992625
2017-08-10,7811496
2017-08-11,7811496
2017-08-12,7811496
2017-08-13,7811496
2017-08-14,7743586
2017-08-15,7743586
2017-08-16,7743586
2017-08-17,7822861
2017-08-18,7822861
2017-08-19,7822861
2017-08-20,8004663
2017-08-21,8004663
2017-08-22,7848405
2017-08-23,7848405
2017-08-24,7848405
2017-08-25,7848405
2017-08-26,7682744
2017-08-27,7682744
2017-08-28,7682744
2017-08-29,7682744
2017-08-30,7660457
2017-08-31,7660457
2017-09-01,7660457
2017-09-02,7925649
2017-09-03,7925649
2017-09-04,7925649
2017-09-05,8069760
2017-09-06,8069760
2017-09-07,8069760
2017-09-08,8168044
2017-09-09,8168044
2017-09-10,8168044
2017-09-11,7872587
2017-09-12,7872587
2017-09-13,7872587
2017-09-14,7872587
2017-09-15,7709461
2017-09-16,7709461
2017-09-17,7709461
2017-09-18,7571567
2017-09-19,7571567
2017-09-20,7571567
2017-09-21,7761870
2017-09-22,7761870
2017-09-23,7761870
2017-09-24,8082530
2017-09-25,8082530
2017-09-26,8432864
2017-09-27,8432864
2017-09-28,8432864
2017-09-29,8782310
2017-09-30,8782310
2017-10-01,8782310
2017-10-02,9158745
2017-10-03,9158745
2017-10-04,9158745
2017-10-05,9564666
2017-10-06,9564666
2017-10-07,9946490
2017-10-08,9946490
2017-10-09,9946490
2017-10-10,10339962
2017-10-11,10339962
2017-10-12,10339962
2017-10-13,10798741
2017-10-14,10798741
2017-10-15,10798741
2017-10-16,11260447
2017-10-17,11260447
2017-10-18,11260447
2017-10-19,11260447
2017-10-20,11448689
2017-10-21,11448689
2017-10-22,11448689
2017-10-23,11448689
2017-10-24,11517219
2017-10-25,11517219
2017-10-26,11517219
2017-10-27,11517219
2017-10-28,11517219
2017-10-29,11598735
2017-10-30,11598735
2017-10-31,11598735
2017-11-01,12056807
2017-11-02,12056807
2017-11-03,12601993
2017-11-04,12601993
2017-11-05,12601993
2017-11-06,12601993
2017-11-07,12739556
2017-11-08,12739556
2017-11-09,12739556
2017-11-10,12739556
2017-11-11,12739556
2017-11-12,12583847
2017-11-13,12583847
2017-11-14,12583847
2017-11-15,12583847
2017-11-16,12450133
2017-11-17,12450133
2017-11-18,12450133
2017-11-19,12067385
2017-11-20,12067385
2017-11-21,12067385
2017-11-22,12067385
2017-11-23,11844530
2017-11-24,11844530
2017-11-25,11844530
2017-11-26,11967940
2017-11-27,11967940
2017-11-28,11967940
2017-11-29,12132375
2017-11-30,12132375
2017-12-01,12466958
2017-12-02,12466958
2017-12-03,13014774
2017-12-04,13014774
2017-12-05,13595450
2017-12-06,13595450
2017-12-07,14168657
2017-12-08,14168657
2017-12-09,14168657
2017-12-10,14816988
2017-12-11,14816988
2017-12-12,14816988
2017-12-13,15469792
2017-12-14,15469792
2017-12-15,15469792
2017-12-16,16129256
2017-12-17,16129256
2017-12-18,16129256
2017-12-19,16665579
2017-12-20,16665579
2017-12-21,16665579
2017-12-22,17241930
2017-12-23,17241930
2017-12-24,17241930
2017-12-25,17233151
2017-12-26,17233151
2017-12-27,16390801
2017-12-28,16390801
2017-12-29,16390801
2017-12-30,15571260
2017-12-31,15571260
2018-01-01,15571260
2018-01-02,14906574
2018-01-03,14906574
2018-01-04,14906574
2018-01-05,14942631
2018-01-06,14942631
2018-01-07,14942631
2018-01-08,15165387
2018-01-09,15165387
2018-01-10,14452156
2018-01-11,14452156
2018-01-12,13729548
2018-01-13,13077904
2018-01-14,13077904
2018-01-15,12424008
2018-01-16,12424008
2018-01-17,11835073
2018-01-18,11835073
2018-01-19,11835073
2018-01-20,11610341
2018-01-21,11610341
2018-01-22,11610341
2018-01-23,11928855
2018-01-24,11928855
2018-01-25,11928855
2018-01-26,12237299
2018-01-27,12237299
2018-01-28,12237299
2018-01-29,12232934
2018-01-30,12232934
2018-01-31,12232934
2018-02-01,12232934
2018-02-02,11930051
2018-02-03,11930051
2018-02-04,11534628
2018-02-05,11534628
2018-02-06,11534628
2018-02-07,11678699
2018-02-08,11678699
2018-02-09,11678699
2018-02-10,11678699
2018-02-11,11899703
2018-02-12,11899703
2018-02-13,11899703
2018-02-14,12339867
2018-02-15,12339867
2018-02-16,12339867
2018-02-17,12649272
2018-02-18,12649272
2018-02-19,12864372
2018-02-20,12864372
2018-02-21,12864372
2018-02-22,13359384
2018-02-23,13359384
2018-02-24,13359384
2018-02-25,13359384
2018-02-26,13294855
2018-02-27,13294855
2018-02-28,13294855
2018-03-01,13765694
2018-03-02,13765694
2018-03-03,13765694
2018-03-04,13952856
2018-03-05,13952856
2018-03-06,14145716
2018-03-07,14145716
2018-03-08,14145716
2018-03-09,13727046
2018-03-10,13727046
2018-03-11,13727046
2018-03-12,13451990
2018-03-13,13451990
2018-03-14,13451990
2018-03-15,13451990
2018-03-16,13234986
2018-03-17,13234986
2018-03-18,13234986
2018-03-19,13234986
2018-03-20,13030448
2018-03-21,13030448
2018-03-22,13030448
2018-03-23,13030448
2018-03-24,12730947
2018-03-25,12730947
2018-03-26,12730947
2018-03-27,12522081
2018-03-28,12522081
2018-03-29,12522081
2018-03-30,12522081
2018-03-31,12636610
2018-04-01,12636610
2018-04-02,12636610
2018-04-03,13044602
2018-04-04,13044602
2018-04-05,13044602
2018-04-06,13353222
2018-04-07,13353222
2018-04-08,13353222
2018-04-09,13609741
2018-04-10,13609741
2018-04-11,13609741
2018-04-12,14028483
2018-04-13,14028483
2018-04-14,14028483
2018-04-15,14028483
2018-04-16,14190629
2018-04-17,14190629
2018-04-18,14190629
2018-04-19,14190629
2018-04-20,14588657
2018-04-21,14588657
2018-04-22,14588657
2018-04-23,14764808
2018-04-24,14764808
2018-04-25,14764808
2018-04-26,14764808
2018-04-27,15070580
2018-04-28,15070580
2018-04-29,15070580
2018-04-30,15070580
2018-05-01,15010948
2018-05-02,15010948
2018-05-03,15010948
2018-05-04,15010948
2018-05-05,15274576
2018-05-06,15274576
2018-05-07,15274576
2018-05-08,15661130
2018-05-09,15661130
2018-05-10,15661130
2018-05-11,15661130
2018-05-12,15720180
2018-05-13,15720180
2018-05-14,15720180
2018-05-15,15720180
2018-05-16,15720180
2018-05-17,15720180
2018-05-18,15246553
2018-05-19,15246553
2018-05-20,15246553
2018-05-21,14521078
2018-05-22,14521078
2018-05-23,14521078
2018-05-24,14521078
2018-05-25,14266588
2018-05-26,14266588
2018-05-27,14266588
2018-05-28,14697157
2018-05-29,14697157
2018-05-30,14697157
2018-05-31,15112133
2018-06-01,15112133
2018-06-02,14499788
2018-06-03,14499788
2018-06-04,14499788
2018-06-05,13828192
2018-06-06,13828192
2018-06-07,13828192
2018-06-08,13195001
2018-06-09,13195001
2018-06-10,13195001
2018-06-11,12596115
2018-06-12,12596115
2018-06-13,12596115
2018-06-14,11966309
2018-06-15,11966309
2018-06-16,11966309
2018-06-17,11530501
2018-06-18,11530501
2018-06-19,11530501
2018-06-20,11530501
2018-06-21,11521878
2018-06-22,11521878
2018-06-23,11521878
2018-06-24,11626440
2018-06-25,11626440
2018-06-26,11626440
2018-06-27,11626440
2018-06-28,11772251
2018-06-29,11772251
2018-06-30,11772251
2018-07-01,12144836
2018-07-02,12144836
2018-07-03,12144836
2018-07-04,12144836
2018-07-05,12144836
2018-07-06,12398015
2018-07-07,12398015
2018-07-08,12398015
2018-07-09,12548429
2018-07-10,12548429
2018-07-11,12548429
2018-07-12,12548429
2018-07-13,12548429
2018-07-14,12387438
2018-07-15,12387438
2018-07-16,12387438
2018-07-17,12391362
2018-07-18,12391362
2018-07-19,12391362
2018-07-20,12391362
2018-07-21,12391362
2018-07-22,12270079
2018-07-23,12270079
2018-07-24,12270079
2018-07-25,12071917
2018-07-26,12071917
2018-07-27,12071917
2018-07-28,11831291
2018-07-29,11831291
2018-07-30,11831291
2018-07-31,11966393
2018-08-01,11966393
2018-08-02,11966393
2018-08-03,12282184
2018-08-04,12282184
2018-08-05,12282184
2018-08-06,12382803
2018-08-07,12382803
2018-08-08,12615253
2018-08-09,12615253
2018-08-10,12615253
2018-08-11,12615253
2018-08-12,12404792
2018-08-14,12404792
2018-08-16,12094071
2018-08-17,12094071
2018-08-18,12094071
2018-08-19,11615463
2018-08-20,11615463
2018-08-21,11615463
2018-08-22,11615463
2018-08-23,11430268
2018-08-24,11430268
2018-08-25,11430268
2018-08-26,11579368
2018-08-27,11579368
2018-08-28,11579368
2018-08-29,11666622
2018-08-30,11666622
2018-08-31,11666622
2018-09-01,11537685
2018-09-02,11537685
2018-09-03,11537685
2018-09-04,11663770
2018-09-05,11663770
2018-09-06,11663770
2018-09-07,11663770
2018-09-08,11809431
2018-09-09,11809431
2018-09-10,11809431
2018-09-11,11809431
2018-09-12,11615735
2018-09-13,11615735
2018-09-14,11615735
2018-09-15,11524962
2018-09-16,11524962
2018-09-17,11524962
2018-09-18,11524962
2018-09-19,11285074
2018-09-20,11285074
2018-09-21,11285074
2018-09-22,10899489
2018-09-23,10899489
2018-09-24,10899489
2018-09-25,10971896
2018-09-26,10971896
2018-09-27,10971896
2018-09-28,11143468
2018-09-29,11143468
2018-09-30,11143468
2018-10-01,11143468
2018-10-02,11231186
2018-10-03,11231186
2018-10-04,11231186
2018-10-05,11231186
2018-10-06,11223861
2018-10-07,11223861
2018-10-08,11223861
2018-10-09,11223861
2018-10-10,11225194
2018-10-11,11225194
2018-10-12,11225194
2018-10-13,11536354
2018-10-14,11536354
2018-10-15,11536354
2018-10-16,11570596
2018-10-17,11570596
2018-10-18,11570596
2018-10-19,11625409
2018-10-20,11625409
2018-10-21,11625409
2018-10-22,11625409
2018-10-23,11746436
2018-10-24,11746436
2018-10-25,11746436
2018-10-26,11746436
2018-10-27,11526865
2018-10-28,11526865
2018-10-29,11526865
2018-10-30,11411486
2018-10-31,11411486
2018-11-01,11411486
