date_obj,Seasoned%20sardine price
2015-07-30,20
2015-07-31,20
2015-08-01,20
2015-08-02,20
2015-08-03,20
2015-08-04,20
2015-08-05,20
2015-08-06,20
2015-08-07,20
2015-08-08,20
2015-08-09,20
2015-08-10,20
2015-08-11,20
2015-08-12,20
2015-08-13,20
2015-08-14,20
2015-08-15,20
2015-08-16,20
2015-08-17,20
2015-08-18,20
2015-08-19,20
2015-08-20,20
2015-08-21,20
2015-08-22,20
2015-08-23,20
2015-08-24,20
2015-08-25,20
2015-08-26,20
2015-08-27,20
2015-08-28,20
2015-08-29,20
2015-08-30,20
2015-08-31,20
2015-09-02,21
2015-09-07,21
2015-09-08,21
2015-09-10,21
2015-09-14,21
2015-09-16,21
2015-09-22,21
2015-09-23,21
2015-09-24,21
2015-09-25,21
2015-09-27,21
2015-09-28,21
2015-09-29,21
2015-09-30,21
2015-10-05,21
2015-10-06,21
2015-10-07,21
2015-10-08,21
2015-10-09,21
2015-10-10,21
2015-10-11,21
2015-10-12,21
2015-10-13,21
2015-10-14,21
2015-10-15,21
2015-10-16,21
2015-10-17,21
2015-10-18,21
2015-10-19,21
2015-10-20,23
2015-10-22,23
2015-10-23,23
2015-10-24,23
2015-10-25,23
2015-10-26,23
2015-10-27,23
2015-10-29,23
2015-10-30,23
2015-10-31,23
2015-11-01,23
2015-11-02,23
2015-11-03,23
2015-11-04,23
2015-11-05,23
2015-11-06,23
2015-11-07,23
2015-11-08,23
2015-11-09,23
2015-11-10,23
2015-11-11,23
2015-11-12,23
2015-11-13,23
2015-11-14,23
2015-11-15,23
2015-11-16,23
2015-11-17,23
2015-11-18,23
2015-11-19,23
2015-11-20,23
2015-11-21,23
2015-11-22,23
2015-11-23,23
2015-11-24,23
2015-11-25,23
2015-11-26,23
2015-11-27,23
2015-11-28,23
2015-11-29,23
2015-11-30,23
2015-12-01,23
2015-12-02,23
2015-12-03,23
2015-12-04,23
2015-12-05,23
2015-12-06,23
2015-12-07,23
2015-12-08,23
2015-12-09,23
2015-12-10,23
2015-12-11,25
2015-12-12,25
2015-12-13,25
2015-12-14,25
2015-12-15,25
2015-12-16,25
2015-12-17,25
2015-12-18,25
2015-12-19,25
2015-12-20,25
2015-12-21,25
2015-12-22,25
2015-12-23,25
2015-12-24,25
2015-12-25,25
2015-12-26,25
2015-12-27,25
2015-12-28,25
2015-12-29,25
2015-12-30,25
2015-12-31,25
2016-01-01,25
2016-01-02,25
2016-01-03,25
2016-01-04,25
2016-01-05,25
2016-01-06,25
2016-01-07,25
2016-01-08,25
2016-01-09,25
2016-01-10,25
2016-01-11,25
2016-01-12,25
2016-01-13,25
2016-01-14,25
2016-01-15,25
2016-01-16,25
2016-01-17,25
2016-01-18,25
2016-01-19,27
2016-01-20,27
2016-01-21,27
2016-01-22,27
2016-01-23,27
2016-01-24,27
2016-01-25,27
2016-01-26,27
2016-01-27,27
2016-01-28,27
2016-01-29,27
2016-01-30,27
2016-01-31,27
2016-02-01,27
2016-02-02,27
2016-02-03,27
2016-02-04,27
2016-02-05,27
2016-02-06,27
2016-02-07,27
2016-02-08,27
2016-02-09,29
2016-02-10,29
2016-02-11,29
2016-02-12,29
2016-02-13,29
2016-02-14,29
2016-02-15,31
2016-02-16,31
2016-02-17,31
2016-02-18,31
2016-02-19,31
2016-02-20,31
2016-02-21,31
2016-02-22,31
2016-02-23,33
2016-02-24,33
2016-02-25,33
2016-02-26,33
2016-02-27,33
2016-02-28,33
2016-02-29,33
2016-03-01,35
2016-03-02,35
2016-03-03,35
2016-03-04,35
2016-03-05,35
2016-03-06,35
2016-03-07,35
2016-03-08,37
2016-03-09,37
2016-03-10,37
2016-03-11,37
2016-03-12,37
2016-03-13,37
2016-03-14,37
2016-03-15,39
2016-03-16,39
2016-03-17,39
2016-03-18,39
2016-03-19,39
2016-03-20,39
2016-03-21,39
2016-03-22,41
2016-03-23,41
2016-03-24,41
2016-03-25,41
2016-03-26,41
2016-03-27,41
2016-03-28,44
2016-03-29,44
2016-03-30,44
2016-03-31,44
2016-04-01,44
2016-04-02,44
2016-04-03,44
2016-04-04,47
2016-04-05,47
2016-04-06,47
2016-04-07,47
2016-04-08,47
2016-04-09,47
2016-04-10,50
2016-04-11,50
2016-04-12,50
2016-04-13,50
2016-04-14,50
2016-04-15,50
2016-04-16,50
2016-04-17,53
2016-04-18,53
2016-04-19,53
2016-04-20,53
2016-04-21,53
2016-04-22,53
2016-04-23,53
2016-04-24,55
2016-04-25,55
2016-04-26,55
2016-04-27,55
2016-04-28,55
2016-04-29,55
2016-04-30,58
2016-05-01,58
2016-05-02,58
2016-05-03,58
2016-05-04,58
2016-05-05,58
2016-05-06,61
2016-05-07,61
2016-05-08,61
2016-05-09,61
2016-05-10,61
2016-05-11,61
2016-05-12,65
2016-05-13,65
2016-05-14,65
2016-05-15,65
2016-05-16,65
2016-05-17,69
2016-05-18,69
2016-05-19,69
2016-05-22,69
2016-05-23,73
2016-05-24,73
2016-05-25,73
2016-05-26,73
2016-05-27,73
2016-05-28,73
2016-05-29,77
2016-05-30,77
2016-05-31,77
2016-06-01,77
2016-06-02,77
2016-06-03,77
2016-06-04,81
2016-06-05,81
2016-06-06,81
2016-06-07,81
2016-06-08,81
2016-06-09,81
2016-06-10,86
2016-06-11,86
2016-06-12,86
2016-06-13,86
2016-06-14,86
2016-06-15,86
2016-06-16,91
2016-06-17,91
2016-06-18,91
2016-06-19,91
2016-06-20,91
2016-06-21,96
2016-06-22,96
2016-06-23,96
2016-06-24,96
2016-06-25,96
2016-06-26,101
2016-06-27,101
2016-06-28,101
2016-06-29,101
2016-06-30,101
2016-07-01,106
2016-07-02,106
2016-07-03,106
2016-07-04,106
2016-07-05,106
2016-07-06,106
2016-07-07,111
2016-07-08,111
2016-07-09,111
2016-07-10,111
2016-07-11,111
2016-07-12,116
2016-07-13,116
2016-07-14,116
2016-07-15,116
2016-07-16,116
2016-07-17,116
2016-07-18,121
2016-07-23,121
2016-07-24,127
2016-07-25,127
2016-07-26,127
2016-07-27,127
2016-07-28,127
2016-07-29,127
2016-07-30,131
2016-07-31,131
2016-08-01,131
2016-08-02,131
2016-08-03,131
2016-08-04,131
2016-08-05,131
2016-08-06,137
2016-08-07,137
2016-08-08,137
2016-08-09,137
2016-08-10,137
2016-08-11,137
2016-08-12,137
2016-08-13,143
2016-08-14,143
2016-08-15,143
2016-08-16,143
2016-08-17,143
2016-08-18,143
2016-08-19,143
2016-08-20,143
2016-08-21,151
2016-08-22,151
2016-08-23,151
2016-08-24,151
2016-08-25,151
2016-08-26,151
2016-08-28,151
2016-08-31,158
2016-09-01,158
2016-09-02,158
2016-09-03,158
2016-09-04,158
2016-09-05,158
2016-09-06,158
2016-09-07,163
2016-09-08,163
2016-09-09,163
2016-09-10,163
2016-09-11,163
2016-09-12,163
2016-09-13,163
2016-09-14,163
2016-09-15,163
2016-09-16,163
2016-09-17,171
2016-09-18,171
2016-09-19,171
2016-09-20,171
2016-09-21,171
2016-09-22,171
2016-09-23,171
2016-09-24,171
2016-09-25,171
2016-09-26,171
2016-09-27,171
2016-09-28,180
2016-09-29,180
2016-09-30,180
2016-10-01,180
2016-10-02,180
2016-10-03,180
2016-10-04,180
2016-10-05,180
2016-10-06,180
2016-10-07,180
2016-10-08,187
2016-10-09,187
2016-10-11,187
2016-10-12,187
2016-10-13,187
2016-10-14,187
2016-10-15,187
2016-10-16,187
2016-10-17,192
2016-10-18,192
2016-10-19,192
2016-10-20,192
2016-10-21,192
2016-10-22,192
2016-10-23,192
2016-10-24,192
2016-10-25,192
2016-10-26,201
2016-10-27,201
2016-10-28,201
2016-10-29,201
2016-10-30,201
2016-10-31,201
2016-11-01,201
2016-11-02,201
2016-11-03,201
2016-11-04,211
2016-11-05,211
2016-11-06,211
2016-11-07,211
2016-11-08,211
2016-11-09,211
2016-11-10,211
2016-11-11,211
2016-11-12,221
2016-11-13,221
2016-11-14,221
2016-12-08,254
2016-12-09,254
2016-12-10,254
2016-12-11,254
2016-12-12,254
2016-12-13,254
2016-12-14,254
2016-12-15,261
2016-12-16,261
2016-12-17,261
2016-12-18,261
2016-12-19,261
2016-12-20,261
2016-12-21,269
2016-12-22,269
2016-12-23,269
2016-12-24,269
2016-12-25,269
2016-12-26,269
2016-12-27,279
2016-12-28,279
2016-12-29,279
2016-12-30,279
2016-12-31,279
2017-01-01,279
2017-01-02,288
2017-01-03,288
2017-01-04,288
2017-01-05,288
2017-01-06,288
2017-01-07,288
2017-01-08,296
2017-01-09,296
2017-01-10,296
2017-01-11,296
2017-01-12,296
2017-01-13,296
2017-01-14,306
2017-01-15,306
2017-01-16,306
2017-01-17,306
2017-01-18,306
2017-01-19,306
2017-01-20,317
2017-01-21,317
2017-01-22,317
2017-01-27,324
2017-01-28,324
2017-01-29,324
2017-01-30,324
2017-01-31,324
2017-02-01,331
2017-02-02,331
2017-02-03,331
2017-02-04,331
2017-02-05,331
2017-02-06,331
2017-02-07,338
2017-02-08,338
2017-02-09,338
2017-02-10,338
2017-02-11,338
2017-02-12,350
2017-02-13,350
2017-02-14,350
2017-02-15,350
2017-02-16,350
2017-02-18,360
2017-02-19,360
2017-02-20,360
2017-02-21,360
2017-02-22,360
2017-02-23,360
2017-02-24,369
2017-02-25,369
2017-02-26,369
2017-02-27,369
2017-02-28,369
2017-03-01,369
2017-03-02,382
2017-03-03,382
2017-03-04,382
2017-03-05,382
2017-03-06,382
2017-03-07,382
2017-03-08,389
2017-03-09,389
2017-03-10,389
2017-03-11,389
2017-03-12,389
2017-03-13,401
2017-03-14,401
2017-03-15,401
2017-03-16,401
2017-03-17,401
2017-03-18,401
2017-03-19,410
2017-03-20,410
2017-03-21,410
2017-03-22,410
2017-03-23,410
2017-03-24,410
2017-03-25,417
2017-03-26,417
2017-03-27,417
2017-03-28,417
2017-03-29,417
2017-03-30,417
2017-03-31,428
2017-04-01,428
2017-04-02,428
2017-04-03,428
2017-04-04,428
2017-04-12,451
2017-04-13,451
2017-04-14,451
2017-04-15,451
2017-04-16,451
2017-04-17,433
2017-04-18,433
2017-04-19,433
2017-04-20,433
2017-04-21,433
2017-04-22,433
2017-04-23,431
2017-04-24,431
2017-04-25,431
2017-04-26,431
2017-04-27,431
2017-04-28,431
2017-04-29,423
2017-04-30,423
2017-05-01,423
2017-05-02,423
2017-05-03,423
2017-05-04,423
2017-05-05,421
2017-05-06,421
2017-05-07,421
2017-05-08,421
2017-05-09,421
2017-05-10,421
2017-05-11,415
2017-05-12,415
2017-05-13,415
2017-05-14,415
2017-05-15,415
2017-05-16,410
2017-05-17,410
2017-05-18,410
2017-05-19,410
2017-05-20,410
2017-05-21,410
2017-05-22,419
2017-05-23,419
2017-05-24,419
2017-05-25,419
2017-05-26,419
2017-05-27,419
2017-05-28,430
2017-05-29,430
2017-05-30,430
2017-05-31,430
2017-06-01,430
2017-06-02,430
2017-06-03,442
2017-06-06,442
2017-06-07,442
2017-06-08,450
2017-06-09,450
2017-06-10,450
2017-06-11,450
2017-06-12,450
2017-06-13,451
2017-06-14,451
2017-06-15,451
2017-06-16,451
2017-06-17,451
2017-06-18,451
2017-06-19,451
2017-06-20,448
2017-06-21,448
2017-06-22,448
2017-06-23,448
2017-06-24,448
2017-06-25,448
2017-06-26,448
2017-06-27,447
2017-06-28,447
2017-06-29,447
2017-06-30,447
2017-07-01,447
2017-07-02,447
2017-07-03,447
2017-07-04,441
2017-07-05,441
2017-07-06,441
2017-07-07,441
2017-07-08,441
2017-07-13,445
2017-07-14,445
2017-07-15,445
2017-07-16,445
2017-07-17,446
2017-07-18,446
2017-07-19,446
2017-07-20,446
2017-07-21,446
2017-07-22,446
2017-07-23,447
2017-07-24,447
2017-07-25,447
2017-07-26,447
2017-07-27,447
2017-07-28,447
2017-07-29,447
2017-07-30,440
2017-07-31,440
2017-08-01,440
2017-08-02,440
2017-08-03,440
2017-08-04,440
2017-08-05,448
2017-08-06,448
2017-08-09,448
2017-08-10,448
2017-08-11,448
2017-08-12,448
2017-08-13,448
2017-08-14,448
2017-08-15,448
2017-08-17,448
2017-08-18,448
2017-08-19,445
2017-08-20,445
2017-08-21,445
2017-08-22,445
2017-08-23,445
2017-08-24,445
2017-08-25,444
2017-08-26,444
2017-08-27,444
2017-08-28,444
2017-08-29,444
2017-08-30,444
2017-08-31,439
2017-09-01,439
2017-09-02,439
2017-09-03,439
2017-09-04,439
2017-09-05,439
2017-09-06,435
2017-09-07,435
2017-09-08,435
2017-09-09,435
2017-09-10,435
2017-09-11,435
2017-09-12,431
2017-09-13,431
2017-09-14,431
2017-09-15,431
2017-09-16,431
2017-09-19,434
2017-09-20,434
2017-09-21,434
2017-09-22,434
2017-09-23,434
2017-09-24,435
2017-09-25,435
2017-09-26,435
2017-09-27,435
2017-09-28,435
2017-09-29,435
2017-09-30,435
2017-10-01,431
2017-10-02,431
2017-10-03,431
2017-10-04,431
2017-10-05,431
2017-10-06,431
2017-10-07,431
2017-10-08,431
2017-10-09,431
2017-10-10,431
2017-10-11,431
2017-10-12,431
2017-10-13,431
2017-10-14,433
2017-10-15,433
2017-10-16,433
2017-10-17,433
2017-10-18,433
2017-10-19,433
2017-10-20,433
2017-10-21,430
2017-10-22,430
2017-10-23,430
2017-10-24,430
2017-10-25,430
2017-10-26,430
2017-10-27,445
2017-10-28,445
2017-10-29,445
2017-10-30,445
2017-10-31,445
2017-11-01,445
2017-11-02,445
2017-11-03,448
2017-11-04,448
2017-11-05,448
2017-11-06,448
2017-11-07,448
2017-11-08,448
2017-11-09,450
2017-11-10,450
2017-11-11,450
2017-11-12,450
2017-11-13,450
2017-11-14,450
2017-11-15,450
2017-11-16,449
2017-11-17,449
2017-11-18,449
2017-11-19,449
2017-11-20,449
2017-11-21,449
2017-11-22,449
2017-11-23,445
2017-11-24,445
2017-11-25,445
2017-11-26,445
2017-11-27,445
2017-11-28,445
2017-11-29,445
2017-11-30,445
2017-12-01,446
2017-12-02,446
2017-12-03,446
2017-12-04,446
2017-12-05,446
2017-12-06,446
2017-12-07,446
2017-12-08,446
2017-12-09,445
2017-12-10,445
2017-12-11,445
2017-12-12,445
2017-12-13,445
2017-12-14,445
2017-12-15,445
2017-12-16,440
2017-12-17,440
2017-12-18,440
2017-12-19,440
2017-12-20,440
2017-12-21,440
2017-12-22,446
2017-12-23,446
2017-12-24,446
2017-12-25,446
2017-12-26,446
2017-12-27,446
2017-12-28,446
2017-12-29,443
2017-12-30,443
2017-12-31,443
2018-01-01,443
2018-01-02,443
2018-01-03,441
2018-01-04,441
2018-01-05,441
2018-01-06,441
2018-01-07,441
2018-01-08,445
2018-01-09,445
2018-01-10,445
2018-01-11,445
2018-01-12,445
2018-01-13,445
2018-01-14,453
2018-01-15,453
2018-01-16,453
2018-01-17,453
2018-01-18,453
2018-01-19,459
2018-01-20,459
2018-01-21,459
2018-01-22,459
2018-01-23,459
2018-01-24,462
2018-01-25,462
2018-01-26,462
2018-01-27,462
2018-01-28,462
2018-01-29,467
2018-01-30,467
2018-02-01,467
2018-02-02,467
2018-02-03,469
2018-02-04,469
2018-02-05,469
2018-02-06,469
2018-02-07,469
2018-02-08,469
2018-02-09,470
2018-02-10,470
2018-02-11,470
2018-02-12,470
2018-02-13,470
2018-02-14,471
2018-02-15,471
2018-02-16,471
2018-02-17,471
2018-02-18,471
2018-02-19,473
2018-02-20,473
2018-02-21,473
2018-02-22,473
2018-02-23,473
2018-02-24,473
2018-02-25,478
2018-02-26,478
2018-02-27,478
2018-02-28,478
2018-03-01,478
2018-03-02,484
2018-03-03,484
2018-03-04,484
2018-03-05,484
2018-03-06,484
2018-03-07,491
2018-03-08,491
2018-03-09,491
2018-03-10,491
2018-03-11,491
2018-03-12,502
2018-03-13,502
2018-03-14,502
2018-03-15,502
2018-03-16,502
2018-03-17,502
2018-03-18,502
2018-03-19,502
2018-03-20,502
2018-03-21,502
2018-03-23,499
2018-03-24,499
2018-03-26,499
2018-03-27,512
2018-03-28,512
2018-03-29,512
2018-03-30,512
2018-03-31,512
2018-04-01,512
2018-04-02,504
2018-04-03,504
2018-04-04,504
2018-04-05,504
2018-04-06,504
2018-04-08,502
2018-04-09,502
2018-04-10,502
2018-04-11,502
2018-04-12,502
2018-04-13,515
2018-04-14,515
2018-04-15,515
2018-04-16,515
2018-04-17,515
2018-04-18,521
2018-04-19,521
2018-04-20,521
2018-04-21,521
2018-04-22,521
2018-04-23,521
2018-04-24,508
2018-04-25,508
2018-04-26,508
2018-04-27,508
2018-04-28,508
2018-04-29,508
2018-04-30,493
2018-05-01,493
2018-05-02,493
2018-05-03,493
2018-05-04,493
2018-05-05,493
2018-05-06,491
2018-05-07,491
2018-05-08,491
2018-05-09,491
2018-05-10,491
2018-05-11,491
2018-05-12,482
2018-05-13,482
2018-05-14,482
2018-05-15,482
2018-05-16,482
2018-05-17,482
2018-05-18,491
2018-05-19,491
2018-05-20,491
2018-05-21,491
2018-05-22,491
2018-05-23,488
2018-05-24,488
2018-05-25,488
2018-05-26,488
2018-05-27,488
2018-05-28,486
2018-05-29,486
2018-05-30,486
2018-05-31,486
2018-06-01,486
2018-06-02,474
2018-06-03,474
2018-06-04,474
2018-06-05,474
2018-06-06,474
2018-06-07,471
2018-06-08,471
2018-06-09,471
2018-06-10,471
2018-06-11,471
2018-06-12,472
2018-06-13,472
2018-06-14,472
2018-06-15,472
2018-06-16,478
2018-06-17,478
2018-06-18,478
2018-06-19,478
2018-06-20,478
2018-06-21,480
2018-06-22,480
2018-06-23,480
2018-06-24,480
2018-06-25,480
2018-06-26,488
2018-06-27,488
2018-06-28,488
2018-06-29,488
2018-06-30,488
2018-07-01,485
2018-07-02,485
2018-07-03,485
2018-07-04,485
2018-07-05,485
2018-07-06,485
2018-07-07,488
2018-07-08,488
2018-07-09,488
2018-07-10,488
2018-07-11,488
2018-07-12,488
2018-07-13,488
2018-07-14,488
2018-07-15,497
2018-07-16,497
2018-07-17,497
2018-07-18,497
2018-07-19,497
2018-07-20,497
2018-07-21,497
2018-07-22,503
2018-07-23,503
2018-07-24,503
2018-07-25,503
2018-07-26,505
2018-07-27,505
2018-07-28,505
2018-07-29,508
2018-07-30,508
2018-07-31,508
2018-08-01,515
2018-08-02,515
2018-08-03,515
2018-08-04,516
2018-08-05,516
2018-08-06,516
2018-08-07,516
2018-08-08,516
2018-08-09,516
2018-08-10,516
2018-08-11,516
2018-08-12,516
2018-08-14,509
2018-08-16,509
2018-08-17,497
2018-08-18,497
2018-08-19,497
2018-08-20,491
2018-08-21,491
2018-08-22,491
2018-08-23,491
2018-08-24,482
2018-08-25,482
2018-08-26,482
2018-08-27,478
2018-08-28,478
2018-08-29,478
2018-08-30,461
2018-08-31,461
2018-09-01,461
2018-09-02,461
2018-09-03,461
2018-09-04,457
2018-09-05,457
2018-09-06,457
2018-09-07,441
2018-09-08,441
2018-09-09,441
2018-09-10,428
2018-09-11,428
2018-09-12,428
2018-09-13,428
2018-09-14,429
2018-09-15,429
2018-09-16,429
2018-09-17,429
2018-09-18,429
2018-09-19,429
2018-09-20,431
2018-09-21,431
2018-09-22,431
2018-09-23,440
2018-09-24,440
2018-09-25,440
2018-09-26,438
2018-09-27,438
2018-09-28,438
2018-09-29,438
2018-09-30,431
2018-10-02,431
2018-10-03,429
2018-10-04,429
2018-10-05,429
2018-10-06,424
2018-10-07,424
2018-10-08,424
2018-10-09,424
2018-10-10,424
2018-10-11,424
2018-10-12,424
2018-10-13,425
2018-10-14,425
2018-10-15,425
2018-10-16,425
2018-10-17,426
2018-10-18,426
2018-10-19,426
2018-10-20,429
2018-10-21,429
2018-10-22,429
2018-10-23,433
2018-10-24,433
2018-10-25,433
2018-10-26,433
2018-10-27,433
2018-10-28,433
2018-10-29,433
2018-10-30,433
2018-10-31,436
2018-11-01,436
2018-11-03,435
2018-11-04,435
2018-11-05,436
2018-11-06,436
2018-11-07,436
2018-11-08,436
2018-11-09,436
2018-11-10,443
2018-11-11,443
2018-11-12,436
2018-11-13,436
2018-11-14,434
2018-11-15,434
2018-11-16,433
2018-11-17,433
2018-11-18,424
2018-11-19,424
2018-11-20,412
2018-11-21,412
2018-11-22,401
2018-11-23,401
2018-11-24,397
2018-11-25,393
2018-11-26,393
2018-11-27,384
2018-11-28,384
2018-11-29,384
2018-12-01,378
2018-12-02,378
2018-12-03,370
2018-12-04,370
2018-12-05,369
2018-12-07,368
2018-12-09,365
2018-12-10,366
2018-12-11,366
2018-12-13,363
2018-12-14,365
2018-12-15,365
2018-12-16,369
2018-12-17,369
2018-12-18,375
2018-12-19,375
2018-12-20,380
2018-12-21,380
2018-12-22,384
2018-12-23,384
2018-12-24,387
2018-12-25,387
2018-12-26,390
2018-12-27,388
2018-12-28,388
2018-12-29,379
2018-12-30,379
2018-12-31,379
2019-01-01,379
2019-01-02,374
2019-01-03,374
2019-01-04,373
2019-01-05,382
2019-01-06,379
2019-01-08,373
2019-01-10,366
2019-01-11,366
2019-01-12,363
2019-01-13,363
2019-01-14,358
2019-01-15,358
2019-01-16,361
2019-01-17,361
2019-01-18,359
2019-01-19,359
2019-01-20,363
2019-01-21,363
2019-01-22,357
2019-01-23,357
2019-01-24,353
2019-01-25,353
2019-01-26,349
2019-01-27,349
2019-01-28,353
2019-01-29,353
2019-01-30,350
2019-01-31,350
2019-02-01,354
2019-02-02,354
2019-02-03,354
2019-02-04,354
2019-02-05,359
2019-02-06,359
2019-02-07,346
2019-02-08,346
2019-02-09,329
2019-02-10,329
2019-02-11,332
2019-02-12,332
2019-02-13,338
2019-02-14,338
2019-02-15,344
2019-02-16,344
2019-02-17,340
2019-02-18,340
2019-02-19,338
2019-02-20,338
2019-02-21,346
2019-02-22,346
2019-02-23,344
2019-02-24,344
2019-02-25,349
2019-02-26,349
2019-02-27,349
2019-02-28,349
2019-03-01,358
2019-03-02,358
2019-03-03,360
2019-03-04,360
2019-03-05,363
2019-03-06,363
2019-03-07,364
2019-03-08,364
2019-03-09,364
2019-03-10,367
2019-03-11,367
2019-03-12,379
2019-03-13,379
2019-03-14,379
2019-03-15,384
2019-03-16,384
2019-03-17,390
2019-03-18,390
2019-03-19,390
2019-03-20,393
2019-03-21,393
2019-03-22,393
2019-03-23,401
2019-03-24,401
2019-03-25,401
2019-03-26,412
2019-03-27,412
2019-03-28,412
2019-03-29,421
2019-03-30,421
2019-03-31,421
2019-04-01,423
2019-04-02,423
2019-04-03,423
2019-04-04,431
2019-04-05,431
2019-04-06,431
2019-04-07,435
2019-04-08,435
2019-04-09,435
2019-04-10,435
2019-04-11,435
2019-04-12,442
2019-04-13,442
2019-04-14,452
2019-04-15,452
2019-04-16,452
2019-04-17,449
2019-04-18,449
2019-04-19,437
2019-04-20,437
2019-04-21,437
2019-04-22,426
2019-04-23,426
2019-04-24,426
2019-04-25,413
2019-04-26,413
2019-04-27,413
2019-04-28,405
2019-04-29,405
2019-04-30,405
2019-05-01,408
2019-05-02,408
2019-05-03,411
2019-05-04,411
2019-05-05,419
2019-05-06,419
2019-05-07,419
2019-05-08,424
2019-05-09,424
2019-05-10,424
2019-05-11,431
2019-05-12,431
2019-05-13,441
2019-05-14,441
2019-05-15,441
2019-05-16,447
2019-05-17,447
2019-05-18,449
2019-05-19,449
2019-05-20,456
2019-05-21,456
2019-05-22,456
2019-05-23,465
2019-05-24,465
2019-05-25,466
2019-05-26,466
2019-05-27,464
2019-05-28,464
2019-05-29,447
2019-05-30,447
2019-05-31,447
2019-06-01,446
2019-06-02,446
2019-06-03,446
2019-06-04,446
2019-06-05,440
2019-06-06,440
2019-06-07,440
2019-06-08,439
2019-06-09,439
2019-06-10,439
2019-06-11,438
2019-06-12,438
2019-06-13,438
2019-06-14,439
2019-06-15,439
2019-06-16,444
2019-06-17,444
2019-06-18,444
2019-06-19,448
2019-06-20,448
2019-06-21,448
2019-06-22,454
2019-06-23,454
2019-06-24,454
2019-06-25,456
2019-06-26,456
2019-06-27,456
2019-06-28,452
2019-06-29,452
2019-06-30,435
2019-07-01,435
2019-07-02,435
2019-07-03,440
2019-07-04,440
2019-07-05,440
2019-07-06,448
2019-07-07,448
2019-07-08,448
2019-07-09,448
2019-07-10,448
2019-07-11,448
2019-07-12,450
2019-07-13,450
2019-07-14,450
2019-07-15,459
2019-07-16,459
2019-07-17,459
2019-07-18,458
2019-07-19,458
2019-07-20,458
2019-07-21,463
2019-07-22,463
2019-07-23,463
2019-07-24,478
2019-07-25,478
2019-07-26,478
2019-07-27,483
2019-07-28,483
2019-07-29,483
2019-07-30,485
2019-07-31,485
2019-08-01,485
2019-08-02,498
2019-08-03,498
2019-08-04,511
2019-08-05,511
2019-08-06,511
2019-08-07,521
2019-08-08,521
2019-08-09,521
2019-08-10,495
2019-08-11,495
2019-08-12,495
2019-08-13,486
2019-08-14,486
2019-08-15,486
2019-08-16,486
2019-08-17,486
2019-08-18,486
2019-08-19,484
2019-08-20,484
2019-08-21,484
2019-08-22,492
2019-08-23,492
2019-08-24,492
2019-08-24,492
2019-08-25,501
2019-08-25,501
2019-08-26,501
2019-08-26,501
2019-08-27,501
2019-08-27,501
2019-08-28,504
