date_obj,Adamant%20dart%20tip price
2015-08-12,238
2015-08-13,234
2015-08-14,225
2015-08-15,225
2015-08-16,223
2015-08-17,224
2015-08-18,227
2015-08-19,228
2015-08-20,228
2015-08-21,227
2015-08-22,227
2015-08-23,228
2015-08-24,234
2015-08-25,234
2015-08-26,235
2015-08-27,224
2015-08-28,224
2015-08-29,219
2015-08-30,219
2015-08-31,219
2015-09-01,219
2015-09-02,223
2015-09-03,223
2015-09-04,221
2015-09-05,221
2015-09-06,222
2015-09-07,222
2015-09-08,218
2015-09-09,218
2015-09-10,216
2015-09-11,216
2015-09-12,212
2015-09-13,212
2015-09-14,210
2015-09-15,210
2015-09-16,213
2015-09-17,213
2015-09-18,222
2015-09-19,222
2015-09-20,219
2015-09-21,219
2015-09-22,229
2015-09-23,229
2015-09-24,229
2015-09-25,223
2015-09-27,218
2015-09-28,218
2015-09-29,220
2015-09-30,220
2015-10-05,219
2015-10-06,219
2015-10-07,223
2015-10-08,223
2015-10-09,224
2015-10-10,224
2015-10-11,228
2015-10-12,228
2015-10-13,234
2015-10-14,234
2015-10-15,225
2015-10-16,225
2015-10-17,218
2015-10-18,218
2015-10-19,223
2015-10-20,223
2015-10-22,232
2015-10-23,237
2015-10-24,237
2015-10-25,232
2015-10-26,232
2015-10-27,227
2015-10-28,227
2015-10-29,229
2015-10-30,229
2015-10-31,225
2015-11-01,225
2015-11-02,226
2015-11-03,226
2015-11-04,226
2015-11-05,227
2015-11-06,227
2015-11-07,227
2015-11-08,226
2015-11-09,226
2015-11-10,226
2015-11-11,223
2015-11-12,223
2015-11-13,223
2015-11-14,223
2015-11-15,223
2015-11-16,223
2015-11-17,224
2015-11-18,224
2015-11-19,224
2015-11-20,223
2015-11-21,223
2015-11-22,222
2015-11-23,222
2015-11-24,222
2015-11-25,225
2015-11-26,225
2015-11-27,225
2015-11-28,230
2015-11-29,230
2015-11-30,234
2015-12-01,234
2015-12-02,234
2015-12-03,238
2015-12-04,238
2015-12-05,238
2015-12-06,244
2015-12-07,244
2015-12-08,244
2015-12-09,252
2015-12-10,252
2015-12-11,253
2015-12-12,253
2015-12-13,246
2015-12-14,246
2015-12-15,238
2015-12-16,238
2015-12-17,232
2015-12-18,232
2015-12-19,231
2015-12-20,232
2015-12-21,232
2015-12-22,228
2015-12-23,228
2015-12-24,234
2015-12-25,234
2015-12-26,235
2015-12-27,235
2015-12-28,235
2015-12-29,235
2015-12-30,235
2015-12-31,232
2016-01-01,232
2016-01-02,230
2016-01-03,224
2016-01-04,224
2016-01-05,222
2016-01-06,222
2016-01-07,227
2016-01-08,227
2016-01-09,230
2016-01-10,230
2016-01-11,229
2016-01-12,229
2016-01-13,229
2016-01-14,232
2016-01-15,232
2016-01-16,238
2016-01-17,238
2016-01-18,238
2016-01-19,238
2016-01-20,236
2016-01-21,236
2016-01-22,232
2016-01-23,232
2016-01-24,223
2016-01-25,224
2016-01-26,224
2016-01-27,226
2016-01-28,226
2016-01-29,227
2016-01-30,227
2016-01-31,232
2016-02-01,240
2016-02-02,240
2016-02-03,241
2016-02-04,241
2016-02-05,238
2016-02-06,239
2016-02-07,239
2016-02-08,239
2016-02-09,239
2016-02-10,245
2016-02-11,245
2016-02-12,242
2016-02-13,242
2016-02-14,242
2016-02-15,246
2016-02-16,245
2016-02-17,242
2016-02-18,242
2016-02-19,247
2016-02-20,250
2016-02-21,248
2016-02-22,248
2016-02-23,241
2016-02-24,241
2016-02-25,240
2016-02-26,240
2016-02-27,240
2016-02-28,240
2016-02-29,241
2016-03-01,245
2016-03-02,245
2016-03-03,246
2016-03-04,246
2016-03-05,249
2016-03-06,244
2016-03-07,244
2016-03-08,240
2016-03-09,240
2016-03-10,239
2016-03-11,239
2016-03-12,236
2016-03-13,236
2016-03-14,239
2016-03-15,244
2016-03-16,243
2016-03-17,246
2016-03-18,246
2016-03-19,246
2016-03-20,240
2016-03-21,240
2016-03-22,237
2016-03-23,242
2016-03-24,242
2016-03-25,246
2016-03-26,242
2016-03-27,242
2016-03-28,239
2016-03-29,239
2016-03-30,237
2016-03-31,237
2016-04-01,233
2016-04-02,233
2016-04-03,230
2016-04-04,229
2016-04-05,229
2016-04-06,232
2016-04-07,232
2016-04-08,239
2016-04-09,239
2016-04-10,243
2016-04-11,243
2016-04-12,242
2016-04-13,242
2016-04-14,242
2016-04-15,245
2016-04-16,245
2016-04-17,242
2016-04-18,245
2016-04-19,245
2016-04-20,246
2016-04-21,246
2016-04-22,247
2016-04-23,242
2016-04-24,242
2016-04-25,240
2016-04-26,240
2016-04-27,239
2016-04-28,239
2016-04-29,241
2016-04-30,245
2016-05-01,245
2016-05-02,240
2016-05-03,238
2016-05-04,238
2016-05-05,238
2016-05-06,238
2016-05-07,242
2016-05-08,242
2016-05-09,248
2016-05-10,253
2016-05-11,253
2016-05-12,251
2016-05-13,242
2016-05-14,244
2016-05-15,247
2016-05-16,242
2016-05-17,240
2016-05-18,243
2016-05-19,243
2016-05-21,244
2016-05-22,245
2016-05-23,254
2016-05-24,259
2016-05-25,264
2016-05-26,264
2016-05-27,262
2016-05-28,262
2016-05-29,261
2016-05-30,261
2016-05-31,254
2016-06-01,251
2016-06-02,253
2016-06-03,256
2016-06-04,258
2016-06-05,254
2016-06-06,257
2016-06-07,257
2016-06-08,260
2016-06-09,264
2016-06-10,267
2016-06-11,272
2016-06-12,277
2016-06-13,273
2016-06-14,281
2016-06-15,280
2016-06-16,283
2016-06-17,282
2016-06-18,272
2016-06-19,270
2016-06-20,276
2016-06-21,274
2016-06-22,273
2016-06-23,276
2016-06-24,275
2016-06-25,272
2016-06-26,270
2016-06-27,269
2016-06-28,268
2016-06-29,266
2016-06-30,260
2016-07-01,254
2016-07-02,254
2016-07-03,255
2016-07-04,250
2016-07-05,252
2016-07-06,257
2016-07-07,258
2016-07-08,265
2016-07-09,269
2016-07-10,266
2016-07-11,269
2016-07-12,267
2016-07-13,267
2016-07-14,267
2016-07-15,263
2016-07-16,260
2016-07-17,260
2016-07-18,251
2016-07-23,252
2016-07-24,253
2016-07-25,255
2016-07-26,255
2016-07-27,255
2016-07-28,255
2016-07-29,257
2016-07-30,261
2016-07-31,261
2016-08-01,260
2016-08-02,257
2016-08-03,256
2016-08-04,256
2016-08-05,252
2016-08-06,248
2016-08-07,248
2016-08-08,248
2016-08-09,248
2016-08-10,248
2016-08-11,253
2016-08-12,253
2016-08-13,250
2016-08-14,250
2016-08-15,246
2016-08-16,249
2016-08-17,249
2016-08-18,249
2016-08-19,244
2016-08-20,243
2016-08-21,243
2016-08-22,243
2016-08-23,236
2016-08-24,232
2016-08-25,231
2016-08-26,231
2016-08-28,235
2016-08-31,239
2016-09-01,239
2016-09-02,239
2016-09-03,241
2016-09-04,241
2016-09-05,232
2016-09-06,226
2016-09-07,226
2016-09-08,232
2016-09-09,232
2016-09-10,232
2016-09-11,232
2016-09-12,234
2016-09-13,244
2016-09-14,248
2016-09-15,251
2016-09-16,251
2016-09-17,244
2016-09-18,239
2016-09-19,238
2016-09-20,238
2016-09-21,237
2016-09-22,234
2016-09-23,236
2016-09-24,236
2016-09-25,235
2016-09-26,235
2016-09-27,240
2016-09-28,239
2016-09-29,239
2016-09-30,236
2016-10-01,232
2016-10-02,232
2016-10-03,221
2016-10-04,220
2016-10-05,220
2016-10-06,226
2016-10-07,226
2016-10-08,227
2016-10-09,227
2016-10-10,232
2016-10-11,238
2016-10-12,238
2016-10-13,233
2016-10-14,233
2016-10-15,231
2016-10-16,231
2016-10-17,228
2016-10-18,228
2016-10-19,233
2016-10-20,233
2016-10-21,238
2016-10-22,238
2016-10-23,235
2016-10-24,235
2016-10-25,235
2016-10-26,235
2016-10-27,235
2016-10-28,236
2016-10-29,239
2016-10-30,238
2016-10-31,238
2016-11-01,238
2016-11-02,237
2016-11-03,237
2016-11-04,239
2016-11-05,239
2016-11-06,237
2016-11-07,237
2016-11-08,240
2016-11-09,239
2016-11-10,239
2016-11-11,239
2016-11-12,242
2016-11-13,242
2016-11-14,237
2016-11-15,239
2016-12-07,241
2016-12-08,243
2016-12-09,240
2016-12-10,246
2016-12-11,245
2016-12-12,248
2016-12-13,246
2016-12-14,246
2016-12-15,246
2016-12-16,247
2016-12-17,243
2016-12-18,243
2016-12-19,240
2016-12-20,241
2016-12-21,243
2016-12-22,243
2016-12-23,246
2016-12-24,250
2016-12-25,256
2016-12-26,254
2016-12-27,255
2016-12-28,251
2016-12-29,248
2016-12-30,245
2016-12-31,244
2017-01-01,242
2017-01-02,241
2017-01-03,236
2017-01-04,233
2017-01-05,225
2017-01-06,223
2017-01-07,229
2017-01-08,230
2017-01-09,236
2017-01-10,234
2017-01-11,228
2017-01-12,232
2017-01-13,232
2017-01-14,235
2017-01-15,237
2017-01-16,242
2017-01-17,245
2017-01-18,251
2017-01-19,250
2017-01-20,251
2017-01-21,260
2017-01-22,259
2017-01-23,259
2017-01-27,250
2017-01-28,249
2017-01-29,251
2017-01-30,251
2017-01-31,255
2017-02-01,254
2017-02-02,253
2017-02-03,258
2017-02-04,253
2017-02-05,250
2017-02-06,252
2017-02-07,252
2017-02-08,249
2017-02-09,249
2017-02-10,247
2017-02-11,246
2017-02-12,243
2017-02-13,244
2017-02-14,244
2017-02-15,242
2017-02-16,241
2017-02-17,241
2017-02-18,238
2017-02-19,240
2017-02-20,236
2017-02-21,238
2017-02-22,240
2017-02-23,237
2017-02-24,237
2017-02-25,232
2017-02-26,230
2017-02-27,231
2017-02-28,230
2017-03-01,232
2017-03-02,232
2017-03-03,231
2017-03-04,236
2017-03-05,240
2017-03-06,240
2017-03-07,241
2017-03-08,237
2017-03-09,234
2017-03-10,231
2017-03-11,232
2017-03-12,235
2017-03-13,239
2017-03-14,242
2017-03-15,245
2017-03-16,246
2017-03-17,241
2017-03-18,235
2017-03-19,234
2017-03-20,233
2017-03-21,232
2017-03-22,232
2017-03-23,230
2017-03-24,228
2017-03-25,228
2017-03-26,223
2017-03-27,222
2017-03-28,221
2017-03-29,225
2017-03-30,229
2017-03-31,229
2017-04-01,227
2017-04-02,226
2017-04-03,226
2017-04-04,225
2017-04-05,225
2017-04-12,226
2017-04-13,226
2017-04-14,229
2017-04-15,232
2017-04-16,234
2017-04-17,231
2017-04-18,231
2017-04-19,226
2017-04-20,227
2017-04-21,231
2017-04-22,229
2017-04-23,227
2017-04-24,224
2017-04-25,226
2017-04-26,227
2017-04-27,227
2017-04-28,223
2017-04-29,221
2017-04-30,224
2017-05-01,224
2017-05-02,229
2017-05-03,232
2017-05-04,231
2017-05-05,232
2017-05-06,231
2017-05-07,227
2017-05-08,225
2017-05-09,222
2017-05-10,222
2017-05-11,222
2017-05-12,226
2017-05-13,229
2017-05-14,233
2017-05-15,236
2017-05-16,235
2017-05-17,230
2017-05-18,230
2017-05-19,228
2017-05-20,232
2017-05-21,232
2017-05-22,232
2017-05-23,237
2017-05-24,240
2017-05-25,237
2017-05-26,238
2017-05-27,239
2017-05-28,236
2017-05-29,234
2017-05-30,230
2017-05-31,227
2017-06-01,222
2017-06-02,216
2017-06-03,217
2017-06-04,224
2017-06-05,226
2017-06-06,227
2017-06-07,227
2017-06-08,231
2017-06-09,229
2017-06-10,229
2017-06-11,233
2017-06-12,231
2017-06-13,228
2017-06-14,225
2017-06-15,224
2017-06-16,226
2017-06-17,223
2017-06-18,227
2017-06-19,227
2017-06-20,230
2017-06-21,229
2017-06-22,228
2017-06-23,227
2017-06-24,227
2017-06-25,225
2017-06-26,227
2017-06-27,226
2017-06-28,221
2017-06-29,223
2017-06-30,224
2017-07-01,224
2017-07-02,222
2017-07-03,225
2017-07-04,223
2017-07-05,223
2017-07-06,224
2017-07-07,220
2017-07-08,220
2017-07-09,219
2017-07-13,219
2017-07-14,217
2017-07-15,217
2017-07-16,218
2017-07-17,218
2017-07-18,216
2017-07-19,217
2017-07-20,217
2017-07-21,218
2017-07-22,220
2017-07-23,220
2017-07-24,219
2017-07-25,220
2017-07-26,224
2017-07-27,224
2017-07-28,225
2017-07-29,225
2017-07-30,226
2017-07-31,226
2017-08-01,219
2017-08-02,218
2017-08-03,221
2017-08-04,221
2017-08-05,223
2017-08-06,224
2017-08-07,222
2017-08-08,221
2017-08-09,223
2017-08-10,225
2017-08-11,225
2017-08-12,223
2017-08-13,219
2017-08-14,219
2017-08-15,220
2017-08-16,222
2017-08-17,224
2017-08-18,225
2017-08-19,225
2017-08-20,223
2017-08-21,221
2017-08-22,220
2017-08-23,219
2017-08-24,220
2017-08-25,221
2017-08-26,220
2017-08-27,221
2017-08-28,227
2017-08-29,225
2017-08-30,224
2017-08-31,229
2017-09-01,227
2017-09-02,228
2017-09-03,225
2017-09-04,221
2017-09-05,221
2017-09-06,223
2017-09-07,223
2017-09-08,223
2017-09-09,223
2017-09-10,222
2017-09-11,221
2017-09-12,221
2017-09-13,218
2017-09-14,217
2017-09-15,217
2017-09-16,217
2017-09-17,217
2017-09-18,221
2017-09-19,221
2017-09-20,222
2017-09-21,220
2017-09-22,220
2017-09-23,219
2017-09-24,219
2017-09-25,221
2017-09-26,222
2017-09-27,220
2017-09-28,221
2017-09-29,223
2017-09-30,220
2017-10-01,220
2017-10-02,221
2017-10-03,216
2017-10-04,215
2017-10-05,217
2017-10-06,219
2017-10-07,218
2017-10-08,218
2017-10-09,218
2017-10-10,221
2017-10-11,221
2017-10-12,222
2017-10-13,223
2017-10-14,220
2017-10-15,220
2017-10-16,218
2017-10-17,218
2017-10-18,214
2017-10-19,211
2017-10-20,208
2017-10-21,207
2017-10-22,210
2017-10-23,209
2017-10-24,209
2017-10-25,211
2017-10-26,214
2017-10-27,212
2017-10-28,212
2017-10-29,211
2017-10-30,210
2017-10-31,210
2017-11-01,210
2017-11-02,208
2017-11-03,205
2017-11-04,207
2017-11-05,206
2017-11-06,206
2017-11-07,206
2017-11-08,207
2017-11-09,207
2017-11-10,206
2017-11-11,205
2017-11-12,208
2017-11-13,208
2017-11-14,207
2017-11-15,208
2017-11-16,208
2017-11-17,207
2017-11-18,205
2017-11-19,207
2017-11-20,206
2017-11-21,208
2017-11-22,205
2017-11-23,205
2017-11-24,206
2017-11-25,205
2017-11-26,205
2017-11-27,204
2017-11-28,209
2017-11-29,212
2017-11-30,214
2017-12-01,218
2017-12-02,216
2017-12-03,214
2017-12-04,214
2017-12-05,216
2017-12-06,215
2017-12-07,214
2017-12-08,211
2017-12-09,212
2017-12-10,212
2017-12-11,211
2017-12-12,212
2017-12-13,213
2017-12-14,214
2017-12-15,212
2017-12-16,210
2017-12-17,205
2017-12-18,207
2017-12-19,212
2017-12-20,213
2017-12-21,213
2017-12-22,211
2017-12-23,210
2017-12-24,210
2017-12-25,211
2017-12-26,210
2017-12-27,211
2017-12-28,208
2017-12-29,207
2017-12-30,206
2017-12-31,209
2018-01-01,208
2018-01-02,208
2018-01-03,203
2018-01-04,200
2018-01-05,205
2018-01-06,205
2018-01-07,205
2018-01-08,206
2018-01-09,208
2018-01-10,207
2018-01-11,210
2018-01-12,210
2018-01-13,210
2018-01-14,207
2018-01-15,206
2018-01-16,207
2018-01-17,205
2018-01-18,205
2018-01-19,205
2018-01-20,207
2018-01-21,207
2018-01-22,208
2018-01-23,212
2018-01-24,213
2018-01-25,216
2018-01-26,217
2018-01-27,214
2018-01-28,212
2018-01-29,212
2018-01-30,214
2018-01-31,215
2018-02-01,207
2018-02-02,210
2018-02-03,213
2018-02-04,214
2018-02-05,214
2018-02-06,212
2018-02-07,214
2018-02-08,214
2018-02-09,212
2018-02-10,209
2018-02-11,206
2018-02-12,204
2018-02-13,200
2018-02-14,203
2018-02-15,204
2018-02-16,203
2018-02-17,202
2018-02-18,204
2018-02-19,205
2018-02-20,204
2018-02-21,205
2018-02-22,204
2018-02-23,207
2018-02-24,207
2018-02-25,209
2018-02-26,210
2018-02-27,210
2018-02-28,212
2018-03-01,214
2018-03-02,214
2018-03-03,214
2018-03-04,211
2018-03-05,214
2018-03-06,216
2018-03-07,213
2018-03-08,211
2018-03-09,207
2018-03-10,208
2018-03-11,209
2018-03-12,210
2018-03-13,209
2018-03-14,209
2018-03-15,210
2018-03-16,209
2018-03-17,209
2018-03-18,210
2018-03-19,211
2018-03-20,211
2018-03-21,210
2018-03-22,210
2018-03-23,212
2018-03-24,212
2018-03-25,211
2018-03-26,211
2018-03-27,210
2018-03-28,211
2018-03-29,213
2018-03-30,211
2018-03-31,210
2018-04-01,211
2018-04-02,212
2018-04-03,212
2018-04-04,212
2018-04-05,209
2018-04-06,213
2018-04-07,211
2018-04-08,210
2018-04-09,212
2018-04-10,213
2018-04-11,216
2018-04-12,215
2018-04-13,215
2018-04-14,212
2018-04-15,212
2018-04-16,208
2018-04-17,211
2018-04-18,212
2018-04-19,212
2018-04-20,209
2018-04-21,206
2018-04-22,206
2018-04-23,209
2018-04-24,209
2018-04-25,208
2018-04-26,209
2018-04-27,209
2018-04-28,210
2018-04-29,211
2018-04-30,212
2018-05-01,212
2018-05-02,211
2018-05-03,210
2018-05-04,210
2018-05-05,210
2018-05-06,209
2018-05-07,208
2018-05-08,208
2018-05-09,208
2018-05-10,208
2018-05-11,208
2018-05-12,208
2018-05-13,208
2018-05-14,208
2018-05-15,207
2018-05-16,206
2018-05-17,207
2018-05-18,209
2018-05-19,210
2018-05-20,212
2018-05-21,211
2018-05-22,211
2018-05-23,212
2018-05-24,210
2018-05-25,206
2018-05-26,207
2018-05-27,207
2018-05-28,208
2018-05-29,210
2018-05-30,213
2018-05-31,215
2018-06-01,219
2018-06-02,213
2018-06-03,208
2018-06-04,208
2018-06-05,207
2018-06-06,207
2018-06-07,204
2018-06-08,202
2018-06-09,200
2018-06-10,202
2018-06-11,202
2018-06-12,201
2018-06-13,201
2018-06-14,205
2018-06-15,204
2018-06-16,207
2018-06-17,209
2018-06-18,210
2018-06-19,210
2018-06-20,208
2018-06-21,209
2018-06-22,210
2018-06-23,210
2018-06-24,209
2018-06-25,209
2018-06-26,209
2018-06-27,209
2018-06-28,209
2018-06-29,209
2018-06-30,210
2018-07-01,213
2018-07-02,213
2018-07-03,213
2018-07-04,215
2018-07-05,221
2018-07-06,222
2018-07-07,224
2018-07-08,221
2018-07-09,222
2018-07-10,224
2018-07-11,222
2018-07-12,219
2018-07-13,216
2018-07-14,214
2018-07-15,215
2018-07-16,220
2018-07-17,220
2018-07-18,218
2018-07-19,216
2018-07-20,215
2018-07-21,214
2018-07-22,212
2018-07-23,212
2018-07-24,212
2018-07-25,211
2018-07-26,213
2018-07-27,213
2018-07-28,211
2018-07-29,208
2018-07-30,209
2018-07-31,207
2018-08-01,204
2018-08-02,203
2018-08-03,205
2018-08-04,207
2018-08-05,208
2018-08-06,207
2018-08-07,206
2018-08-08,206
2018-08-09,206
2018-08-10,207
2018-08-11,208
2018-08-12,208
2018-08-14,207
2018-08-16,204
2018-08-17,204
2018-08-18,202
2018-08-19,202
2018-08-20,204
2018-08-21,205
2018-08-22,205
2018-08-23,206
2018-08-24,204
2018-08-25,203
2018-08-26,204
2018-08-27,207
2018-08-28,208
2018-08-29,208
2018-08-30,208
2018-08-31,208
2018-09-01,208
2018-09-02,205
2018-09-03,205
2018-09-04,208
2018-09-05,209
2018-09-06,212
2018-09-07,212
2018-09-08,209
2018-09-09,209
2018-09-10,209
2018-09-11,209
2018-09-12,210
2018-09-13,210
2018-09-14,209
2018-09-15,209
2018-09-16,208
2018-09-17,208
2018-09-18,207
2018-09-19,209
2018-09-20,211
2018-09-21,209
2018-09-22,209
2018-09-23,208
2018-09-24,209
2018-09-25,207
2018-09-26,208
2018-09-27,207
2018-09-28,209
2018-09-29,207
2018-09-30,207
2018-10-01,209
2018-10-02,209
2018-10-03,211
2018-10-04,212
2018-10-05,215
2018-10-06,213
2018-10-07,214
2018-10-08,212
2018-10-09,212
2018-10-10,212
2018-10-11,213
2018-10-12,214
2018-10-13,215
2018-10-14,215
2018-10-15,213
2018-10-16,212
2018-10-17,212
2018-10-18,213
2018-10-19,214
2018-10-20,212
2018-10-21,211
2018-10-22,211
2018-10-23,210
2018-10-24,209
2018-10-25,208
2018-10-26,208
2018-10-27,207
2018-10-28,208
2018-10-29,208
2018-10-30,210
2018-10-31,215
2018-11-01,219
2018-11-03,220
2018-11-04,221
2018-11-05,221
2018-11-06,219
2018-11-07,217
2018-11-08,217
2018-11-09,215
2018-11-10,213
2018-11-11,210
2018-11-12,209
2018-11-13,209
2018-11-14,208
2018-11-15,209
2018-11-16,210
2018-11-17,211
2018-11-18,210
2018-11-19,210
2018-11-20,209
2018-11-21,209
2018-11-22,207
2018-11-23,207
2018-11-24,208
2018-11-25,209
2018-11-26,209
2018-11-27,212
2018-11-28,213
2018-11-29,216
2018-12-01,216
2018-12-02,216
2018-12-03,214
2018-12-04,213
2018-12-05,213
2018-12-07,214
2018-12-09,213
2018-12-10,216
2018-12-11,219
2018-12-12,219
2018-12-13,218
2018-12-14,215
2018-12-15,214
2018-12-16,213
2018-12-17,213
2018-12-18,215
2018-12-19,214
2018-12-20,213
2018-12-21,213
2018-12-22,212
2018-12-23,214
2018-12-24,217
2018-12-25,216
2018-12-26,214
2018-12-27,214
2018-12-28,213
2018-12-29,213
2018-12-30,213
2018-12-31,217
2019-01-01,218
2019-01-02,223
2019-01-03,221
2019-01-04,220
2019-01-05,220
2019-01-06,220
2019-01-08,218
2019-01-10,210
2019-01-11,206
2019-01-12,207
2019-01-13,210
2019-01-14,214
2019-01-15,216
2019-01-16,215
2019-01-17,216
2019-01-18,219
2019-01-19,222
2019-01-20,219
2019-01-21,218
2019-01-22,219
2019-01-23,219
2019-01-24,218
2019-01-25,218
2019-01-26,215
2019-01-27,214
2019-01-28,213
2019-01-29,213
2019-01-30,212
2019-01-31,212
2019-02-01,212
2019-02-02,210
2019-02-03,208
2019-02-04,206
2019-02-05,205
2019-02-06,206
2019-02-07,208
2019-02-08,210
2019-02-09,211
2019-02-10,211
2019-02-11,211
2019-02-12,211
2019-02-13,210
2019-02-14,210
2019-02-15,211
2019-02-16,211
2019-02-17,211
2019-02-18,213
2019-02-19,215
2019-02-20,217
2019-02-21,218
2019-02-22,218
2019-02-23,218
2019-02-24,216
2019-02-25,214
2019-02-26,212
2019-02-27,211
2019-02-28,211
2019-03-01,211
2019-03-02,210
2019-03-03,210
2019-03-04,210
2019-03-05,209
2019-03-06,208
2019-03-07,210
2019-03-08,209
2019-03-09,210
2019-03-10,213
2019-03-11,213
2019-03-12,215
2019-03-13,213
2019-03-14,214
2019-03-15,213
2019-03-16,212
2019-03-17,211
2019-03-18,210
2019-03-19,210
2019-03-20,212
2019-03-21,211
2019-03-22,210
2019-03-23,210
2019-03-24,210
2019-03-25,210
2019-03-26,208
2019-03-27,207
2019-03-28,208
2019-03-29,209
2019-03-30,209
2019-03-31,209
2019-04-01,210
2019-04-02,209
2019-04-03,209
2019-04-04,211
2019-04-05,214
2019-04-06,215
2019-04-07,217
2019-04-08,216
2019-04-09,217
2019-04-10,217
2019-04-11,217
2019-04-12,219
2019-04-13,216
2019-04-14,213
2019-04-15,212
2019-04-16,213
2019-04-17,213
2019-04-18,211
2019-04-19,209
2019-04-20,209
2019-04-21,210
2019-04-22,212
2019-04-23,212
2019-04-24,212
2019-04-25,211
2019-04-26,211
2019-04-27,212
2019-04-28,212
2019-04-29,211
2019-04-30,211
2019-05-01,211
2019-05-02,211
2019-05-03,211
2019-05-04,211
2019-05-05,208
2019-05-06,207
2019-05-07,208
2019-05-08,207
2019-05-09,208
2019-05-10,207
2019-05-11,208
2019-05-12,207
2019-05-13,207
2019-05-14,207
2019-05-15,206
2019-05-16,207
2019-05-17,207
2019-05-18,207
2019-05-19,205
2019-05-20,207
2019-05-21,206
2019-05-22,208
2019-05-23,208
2019-05-24,207
2019-05-25,206
2019-05-26,207
2019-05-27,208
2019-05-28,209
2019-05-29,208
2019-05-30,207
2019-05-31,209
2019-06-01,209
2019-06-02,209
2019-06-03,208
2019-06-04,208
2019-06-05,208
2019-06-06,207
2019-06-07,208
2019-06-08,207
2019-06-09,207
2019-06-10,207
2019-06-11,208
2019-06-12,208
2019-06-13,207
2019-06-14,208
2019-06-15,208
2019-06-16,207
2019-06-17,208
2019-06-18,207
2019-06-19,207
2019-06-20,206
2019-06-21,207
2019-06-22,207
2019-06-23,207
2019-06-24,205
2019-06-25,204
2019-06-26,203
2019-06-27,203
2019-06-28,202
2019-06-29,202
2019-06-30,202
2019-07-01,203
2019-07-02,205
2019-07-03,205
2019-07-04,206
2019-07-05,206
2019-07-06,208
2019-07-07,209
2019-07-08,209
2019-07-09,209
2019-07-10,207
2019-07-11,209
2019-07-12,208
2019-07-13,205
2019-07-14,204
2019-07-15,202
2019-07-16,201
2019-07-17,203
2019-07-18,204
2019-07-19,204
2019-07-20,204
2019-07-21,204
2019-07-22,207
2019-07-23,206
2019-07-24,206
2019-07-25,205
2019-07-26,205
2019-07-27,205
2019-07-28,205
2019-07-29,204
2019-07-30,204
2019-07-31,206
2019-08-01,206
2019-08-02,205
2019-08-03,205
2019-08-04,205
2019-08-05,204
2019-08-06,204
2019-08-07,203
2019-08-08,202
2019-08-09,200
2019-08-10,199
2019-08-11,197
2019-08-12,197
2019-08-13,197
2019-08-14,198
2019-08-15,201
2019-08-16,202
2019-08-17,204
