date_obj,Armadyl%20dragonhide%20set price
2016-05-02,351122
2016-05-03,357164
2016-05-04,357164
2016-05-05,357164
2016-05-06,357164
2016-05-07,357164
2016-05-08,357164
2016-05-09,352173
2016-05-10,352173
2016-05-11,352173
2016-05-12,352173
2016-05-13,352173
2016-05-14,341327
2016-05-15,341327
2016-05-16,341327
2016-05-17,341327
2016-05-18,341327
2016-05-19,328667
2016-05-22,328667
2016-05-23,328667
2016-05-24,315930
2016-05-25,315930
2016-05-26,315930
2016-05-27,315930
2016-05-28,315930
2016-05-29,313135
2016-05-30,313135
2016-05-31,313135
2016-06-01,313135
2016-06-02,313135
2016-06-03,311177
2016-06-04,311177
2016-06-05,311177
2016-06-06,311177
2016-06-07,311177
2016-06-08,313231
2016-06-09,313231
2016-06-10,313231
2016-06-11,313231
2016-06-12,325809
2016-06-13,325809
2016-06-14,325809
2016-06-15,325809
2016-06-16,325809
2016-06-17,339941
2016-06-18,339941
2016-06-19,339941
2016-06-20,339941
2016-06-21,339941
2016-06-22,351959
2016-06-23,351959
2016-06-24,351959
2016-06-25,351959
2016-06-26,351959
2016-06-27,368354
2016-06-28,368354
2016-06-29,368354
2016-06-30,368354
2016-07-01,364217
2016-07-02,364217
2016-07-03,364217
2016-07-04,364217
2016-07-05,364217
2016-07-06,353637
2016-07-07,353637
2016-07-08,353637
2016-07-09,353637
2016-07-10,348216
2016-07-11,348216
2016-07-12,348216
2016-07-13,348216
2016-07-14,348216
2016-07-15,340192
2016-07-16,340192
2016-07-17,340192
2016-07-18,340192
2016-07-23,334052
2016-07-24,334052
2016-07-25,320867
2016-07-26,320867
2016-07-27,320867
2016-07-28,320867
2016-07-29,320867
2016-07-30,332359
2016-07-31,332359
2016-08-01,332359
2016-08-02,332359
2016-08-03,332359
2016-08-04,332359
2016-08-05,335570
2016-08-06,335570
2016-08-07,335570
2016-08-08,335570
2016-08-09,335570
2016-08-10,336902
2016-08-11,336902
2016-08-12,336902
2016-08-13,336902
2016-08-14,336902
2016-08-15,336902
2016-08-16,349323
2016-08-17,349323
2016-08-18,349323
2016-08-19,349323
2016-08-20,349323
2016-08-21,349323
2016-08-22,352655
2016-08-23,352655
2016-08-24,352655
2016-08-25,352655
2016-08-26,352655
2016-08-28,346167
2016-08-31,346167
2016-09-01,346167
2016-09-02,346167
2016-09-03,339102
2016-09-04,339102
2016-09-05,339102
2016-09-06,339102
2016-09-07,339102
2016-09-08,339102
2016-09-09,339102
2016-09-10,329031
2016-09-11,329031
2016-09-12,329031
2016-09-13,329031
2016-09-14,329031
2016-09-15,329031
2016-09-16,312891
2016-09-17,312891
2016-09-18,312891
2016-09-19,312891
2016-09-20,312891
2016-09-21,312891
2016-09-22,298263
2016-09-23,298263
2016-09-24,298263
2016-09-25,298263
2016-09-26,298263
2016-09-27,298263
2016-09-28,306843
2016-09-29,306843
2016-09-30,306843
2016-10-01,306843
2016-10-02,306843
2016-10-03,306843
2016-10-04,299643
2016-10-05,299643
2016-10-06,299643
2016-10-07,299643
2016-10-08,299643
2016-10-09,299643
2016-10-10,295322
2016-10-11,295322
2016-10-12,295322
2016-10-13,295322
2016-10-14,295322
2016-10-15,295322
2016-10-16,295458
2016-10-17,295458
2016-10-18,295458
2016-10-19,295458
2016-10-20,295458
2016-10-21,298339
2016-10-22,298339
2016-10-23,298339
2016-10-24,298339
2016-10-25,298339
2016-10-26,310587
2016-10-27,310587
2016-10-28,310587
2016-10-29,310587
2016-10-30,310587
2016-10-31,316333
2016-11-01,316333
2016-11-02,316333
2016-11-03,316333
2016-11-04,316333
2016-11-05,326426
2016-11-06,326426
2016-11-07,326426
2016-11-08,326426
2016-11-09,326426
2016-11-10,326426
2016-11-11,338526
2016-11-12,338526
2016-11-13,338526
2016-11-14,338526
2016-11-15,338526
2016-12-07,344538
2016-12-08,344538
2016-12-09,344538
2016-12-10,331666
2016-12-11,331666
2016-12-12,331666
2016-12-13,331666
2016-12-14,331666
2016-12-15,340286
2016-12-16,340286
2016-12-17,340286
2016-12-18,340286
2016-12-19,340286
2016-12-20,349261
2016-12-21,349261
2016-12-22,349261
2016-12-23,349261
2016-12-24,349261
2016-12-25,362845
2016-12-26,362845
2016-12-27,362845
2016-12-28,362845
2016-12-29,379681
2016-12-30,379681
2016-12-31,379681
2017-01-01,379681
2017-01-02,395990
2017-01-03,395990
2017-01-04,395990
2017-01-05,395990
2017-01-06,404362
2017-01-07,404362
2017-01-08,404362
2017-01-09,405457
2017-01-10,405457
2017-01-11,405457
2017-01-12,405457
2017-01-13,389455
2017-01-14,389455
2017-01-15,389455
2017-01-16,383325
2017-01-17,383325
2017-01-18,383325
2017-01-19,383325
2017-01-20,377204
2017-01-21,377204
2017-01-22,377204
2017-01-23,363571
2017-01-27,356701
2017-01-28,356701
2017-01-29,356701
2017-01-30,356701
2017-01-31,348999
2017-02-01,348999
2017-02-02,348999
2017-02-03,348999
2017-02-04,346440
2017-02-05,346440
2017-02-06,346440
2017-02-07,346440
2017-02-08,342950
2017-02-09,342950
2017-02-10,342950
2017-02-11,342950
2017-02-12,338582
2017-02-13,338582
2017-02-14,338582
2017-02-15,338582
2017-02-16,342241
2017-02-18,342241
2017-02-19,342241
2017-02-20,347342
2017-02-21,347342
2017-02-22,347342
2017-02-23,347342
2017-02-24,347342
2017-02-25,343495
2017-02-26,343495
2017-02-27,343495
2017-02-28,343495
2017-03-01,343188
2017-03-02,343188
2017-03-03,343188
2017-03-04,343188
2017-03-05,337953
2017-03-06,337953
2017-03-07,337953
2017-03-08,337953
2017-03-09,335168
2017-03-10,335168
2017-03-11,335168
2017-03-12,330800
2017-03-13,330800
2017-03-14,330800
2017-03-15,324019
2017-03-16,324019
2017-03-17,324019
2017-03-18,324019
2017-03-19,328435
2017-03-20,328435
2017-03-21,328435
2017-03-22,328435
2017-03-23,327056
2017-03-24,327056
2017-03-25,327056
2017-03-26,327056
2017-03-27,326309
2017-03-28,326309
2017-03-29,326309
2017-03-30,325952
2017-03-31,325952
2017-04-01,325952
2017-04-02,329121
2017-04-03,329121
2017-04-04,329121
2017-04-05,332333
2017-04-12,354643
2017-04-13,354643
2017-04-14,354643
2017-04-15,363618
2017-04-16,363618
2017-04-17,363618
2017-04-18,375502
2017-04-19,375502
2017-04-20,375502
2017-04-21,375502
2017-04-22,375502
2017-04-23,366684
2017-04-24,366684
2017-04-25,366684
2017-04-26,366684
2017-04-27,364215
2017-04-28,364215
2017-04-29,364215
2017-04-30,374593
2017-05-01,374593
2017-05-02,374593
2017-05-03,374593
2017-05-04,373795
2017-05-05,373795
2017-05-06,373795
2017-05-07,383496
2017-05-08,383496
2017-05-09,383496
2017-05-10,383496
2017-05-11,392354
2017-05-12,392354
2017-05-13,392354
2017-05-14,384028
2017-05-15,384028
2017-05-16,384028
2017-05-17,384028
2017-05-18,381718
2017-05-19,381718
2017-05-20,381718
2017-05-21,381718
2017-05-22,377238
2017-05-23,377238
2017-05-24,377238
2017-05-25,376509
2017-05-26,376509
2017-05-27,387574
2017-05-28,387574
2017-05-29,387574
2017-05-30,404931
2017-05-31,404931
2017-06-01,404931
2017-06-02,424378
2017-06-03,424378
2017-06-04,424378
2017-06-05,444784
2017-06-06,444784
2017-06-07,466081
2017-06-08,466081
2017-06-09,466081
2017-06-10,487613
2017-06-11,487613
2017-06-12,487613
2017-06-13,500961
2017-06-14,500961
2017-06-15,500961
2017-06-16,500961
2017-06-17,484578
2017-06-18,484578
2017-06-19,484578
2017-06-20,475516
2017-06-21,475516
2017-06-22,475516
2017-06-23,475516
2017-06-24,465435
2017-06-25,465435
2017-06-26,465435
2017-06-27,481313
2017-06-28,481313
2017-06-29,481313
2017-06-30,481505
2017-07-01,481505
2017-07-02,481505
2017-07-03,481505
2017-07-04,490980
2017-07-05,490980
2017-07-06,490980
2017-07-07,490980
2017-07-08,487217
2017-07-09,487217
2017-07-13,491207
2017-07-14,484950
2017-07-15,484950
2017-07-16,484950
2017-07-17,484692
2017-07-18,484692
2017-07-19,484692
2017-07-20,484692
2017-07-21,471836
2017-07-22,471836
2017-07-23,471836
2017-07-24,471570
2017-07-25,471570
2017-07-26,471570
2017-07-27,463957
2017-07-28,463957
2017-07-29,463957
2017-07-30,457233
2017-07-31,457233
2017-08-01,457233
2017-08-02,458520
2017-08-03,458520
2017-08-04,458520
2017-08-05,464911
2017-08-06,464911
2017-08-07,464911
2017-08-08,464911
2017-08-09,468117
2017-08-10,468117
2017-08-11,468117
2017-08-12,468117
2017-08-13,463921
2017-08-14,463921
2017-08-15,463921
2017-08-16,463921
2017-08-17,456736
2017-08-18,456736
2017-08-19,456736
2017-08-20,456736
2017-08-21,455463
2017-08-22,455463
2017-08-23,455463
2017-08-24,455463
2017-08-25,447873
2017-08-26,447873
2017-08-27,447873
2017-08-28,459951
2017-08-29,459951
2017-08-30,459951
2017-08-31,459951
2017-09-01,452736
2017-09-02,452736
2017-09-03,452736
2017-09-04,470238
2017-09-05,470238
2017-09-06,470238
2017-09-07,478562
2017-09-08,478562
2017-09-09,478562
2017-09-10,478562
2017-09-11,490709
2017-09-12,490709
2017-09-13,490709
2017-09-14,499575
2017-09-15,499575
2017-09-16,499575
2017-09-17,501310
2017-09-18,501310
2017-09-19,501310
2017-09-20,501310
2017-09-22,493830
2017-09-23,493830
2017-09-24,491887
2017-09-25,491887
2017-09-26,491887
2017-09-27,491887
2017-09-28,494261
2017-09-29,494261
2017-09-30,494261
2017-10-01,509072
2017-10-02,509072
2017-10-03,509072
2017-10-04,509072
2017-10-05,527533
2017-10-06,527533
2017-10-07,527533
2017-10-08,539729
2017-10-09,539729
2017-10-10,539729
2017-10-11,539729
2017-10-12,553027
2017-10-13,553027
2017-10-14,553027
2017-10-15,564999
2017-10-16,564999
2017-10-17,564999
2017-10-18,561030
2017-10-19,561030
2017-10-20,561030
2017-10-21,561030
2017-10-22,562360
2017-10-23,562360
2017-10-24,562360
2017-10-25,569771
2017-10-26,569771
2017-10-27,569771
2017-10-28,569771
2017-10-29,564625
2017-10-30,564625
2017-10-31,564625
2017-11-01,564625
2017-11-02,583591
2017-11-03,583591
2017-11-04,583591
2017-11-05,603030
2017-11-06,603030
2017-11-07,603030
2017-11-08,603030
2017-11-09,610182
2017-11-10,610182
2017-11-11,610182
2017-11-12,610182
2017-11-13,609918
2017-11-14,609918
2017-11-15,609918
2017-11-16,609918
2017-11-17,582098
2017-11-18,582098
2017-11-19,582098
2017-11-20,582098
2017-11-21,565372
2017-11-22,565372
2017-11-23,565372
2017-11-24,565372
2017-11-25,544914
2017-11-26,544914
2017-11-27,544914
2017-11-28,544914
2017-11-29,522598
2017-11-30,522598
2017-12-01,522598
2017-12-02,508471
2017-12-03,508471
2017-12-04,508471
2017-12-05,495601
2017-12-06,495601
2017-12-07,495601
2017-12-08,495601
2017-12-09,480651
2017-12-10,480651
2017-12-11,480651
2017-12-12,488259
2017-12-13,488259
2017-12-14,488259
2017-12-15,488259
2017-12-16,480542
2017-12-17,480542
2017-12-18,480542
2017-12-19,475134
2017-12-20,475134
2017-12-21,475134
2017-12-22,485840
2017-12-23,485840
2017-12-24,485840
2017-12-25,488759
2017-12-26,488759
2017-12-27,488759
2017-12-28,503201
2017-12-29,503201
2017-12-30,519689
2017-12-31,519689
2018-01-01,519689
2018-01-02,540097
2018-01-03,540097
2018-01-04,540097
2018-01-05,560006
2018-01-06,560006
2018-01-07,579956
2018-01-08,579956
2018-01-09,579956
2018-01-10,590947
2018-01-11,590947
2018-01-12,590947
2018-01-13,588927
2018-01-14,588927
2018-01-15,588927
2018-01-16,578871
2018-01-17,578871
2018-01-18,578871
2018-01-19,585376
2018-01-20,585376
2018-01-21,585376
2018-01-22,586048
2018-01-23,586048
2018-01-24,590143
2018-01-25,590143
2018-01-26,593674
2018-01-27,593674
2018-01-28,603771
2018-01-29,603771
2018-01-30,603564
2018-01-31,603564
2018-02-01,596563
2018-02-02,596563
2018-02-03,599060
2018-02-04,599060
2018-02-05,591305
2018-02-06,591305
2018-02-07,594159
2018-02-08,594159
2018-02-09,602994
2018-02-10,602994
2018-02-11,615922
2018-02-12,615922
2018-02-13,620192
2018-02-14,620192
2018-02-15,615857
2018-02-16,615857
2018-02-17,604637
2018-02-18,609921
2018-02-19,595260
2018-02-20,595260
2018-02-21,587551
2018-02-22,587551
2018-02-23,568501
2018-02-24,568501
2018-02-25,566545
2018-02-26,566545
2018-02-27,583257
2018-02-28,583257
2018-03-01,580236
2018-03-02,580236
2018-03-03,593524
2018-03-04,593524
2018-03-05,604835
2018-03-06,604835
2018-03-07,594322
2018-03-08,594322
2018-03-09,586318
2018-03-10,586318
2018-03-11,579958
2018-03-12,579958
2018-03-13,590374
2018-03-14,590374
2018-03-15,583728
2018-03-16,583728
2018-03-17,577302
2018-03-18,577302
2018-03-20,583285
2018-03-22,581999
2018-03-23,581999
2018-03-24,581570
2018-03-25,581570
2018-03-26,595279
2018-03-27,602425
2018-03-28,602425
2018-03-29,601267
2018-03-30,601267
2018-03-31,604717
2018-04-01,604717
2018-04-02,615575
2018-04-03,615575
2018-04-04,635808
2018-04-05,635808
2018-04-06,645968
2018-04-07,645968
2018-04-08,649072
2018-04-09,649072
2018-04-10,672033
2018-04-11,672033
2018-04-12,675657
2018-04-13,675657
2018-04-14,682643
2018-04-15,701445
2018-04-16,701445
2018-04-17,709113
2018-04-18,709113
2018-04-19,707727
2018-04-20,707727
2018-04-21,728640
2018-04-22,728640
2018-04-23,737589
2018-04-24,737589
2018-04-25,732305
2018-04-26,732305
2018-04-27,732305
2018-04-28,742915
2018-04-29,742915
2018-04-30,768107
2018-05-01,768107
2018-05-02,790647
2018-05-03,790647
2018-05-04,783626
2018-05-05,769537
2018-05-06,769537
2018-05-07,773178
2018-05-08,773178
2018-05-09,780077
2018-05-10,780077
2018-05-11,789541
2018-05-12,789541
2018-05-13,777378
2018-05-14,777378
2018-05-15,777846
2018-05-16,777846
2018-05-17,770777
2018-05-18,785834
2018-05-19,785834
2018-05-20,795559
2018-05-21,795559
2018-05-22,792253
2018-05-23,799058
2018-05-24,799058
2018-05-25,798759
2018-05-26,813863
2018-05-27,813863
2018-05-28,830684
2018-05-29,830684
2018-05-30,827510
2018-05-31,827510
2018-06-01,827037
2018-06-02,850476
2018-06-03,850476
2018-06-04,837711
2018-06-05,837711
2018-06-06,827689
2018-06-07,827689
2018-06-08,810752
2018-06-09,810752
2018-06-10,788717
2018-06-11,788717
2018-06-12,758529
2018-06-13,732805
2018-06-14,732805
2018-06-15,699670
2018-06-16,699670
2018-06-17,673992
2018-06-18,673992
2018-06-19,643553
2018-06-20,643553
2018-06-21,628966
2018-06-22,640826
2018-06-23,640826
2018-06-24,640049
2018-06-25,640049
2018-06-26,630847
2018-06-27,630847
2018-06-28,619399
2018-06-29,619399
2018-06-30,625198
2018-07-01,641982
2018-07-02,641982
2018-07-03,634481
2018-07-04,634481
2018-07-05,635293
2018-07-06,635293
2018-07-07,631032
2018-07-08,631032
2018-07-09,640774
2018-07-10,640774
2018-07-11,651324
2018-07-12,651324
2018-07-13,652164
2018-07-14,653079
2018-07-15,653079
2018-07-16,664789
2018-07-17,688098
2018-07-18,688098
2018-07-19,708425
2018-07-20,708425
2018-07-21,730346
2018-07-22,760597
2018-07-23,777478
2018-07-24,777478
2018-07-25,802348
2018-07-26,811012
2018-07-27,811149
2018-07-28,811149
2018-07-29,800645
2018-07-30,800645
2018-07-31,789856
2018-08-01,789856
2018-08-02,782457
2018-08-03,782457
2018-08-04,800250
2018-08-05,800250
2018-08-06,788431
2018-08-07,788431
2018-08-08,794517
2018-08-09,794517
2018-08-10,791522
2018-08-11,791522
2018-08-12,789150
2018-08-14,787951
2018-08-16,807383
2018-08-17,798679
2018-08-18,798679
2018-08-19,783592
2018-08-20,768610
2018-08-21,768610
2018-08-22,751158
2018-08-23,751158
2018-08-24,748337
2018-08-25,736589
2018-08-26,736589
2018-08-27,729231
2018-08-28,725210
2018-08-29,725210
2018-08-30,731901
2018-08-31,737508
2018-09-01,757984
2018-09-02,757984
2018-09-03,770640
2018-09-04,772185
2018-09-05,772185
2018-09-06,777653
2018-09-07,793172
2018-09-08,788552
2018-09-09,788552
2018-09-10,781799
2018-09-11,781799
2018-09-12,769783
2018-09-13,769783
2018-09-14,760900
2018-09-15,769983
2018-09-16,769983
2018-09-17,773922
2018-09-18,767284
2018-09-19,767284
2018-09-20,760538
2018-09-21,760538
2018-09-22,768323
2018-09-23,768323
2018-09-24,785377
2018-09-25,785377
2018-09-26,814832
2018-09-27,814832
2018-09-28,839116
2018-09-29,839116
2018-09-30,821787
2018-10-01,811936
2018-10-02,811936
2018-10-03,814689
2018-10-04,814689
2018-10-05,819460
2018-10-06,812476
2018-10-07,812476
2018-10-08,818671
2018-10-09,814880
2018-10-10,833775
2018-10-11,833775
2018-10-12,832892
2018-10-13,856152
2018-10-14,856152
2018-10-15,871334
2018-10-16,871334
2018-10-17,870622
2018-10-18,866151
2018-10-19,874026
2018-10-20,874026
2018-10-21,864056
2018-10-22,856547
2018-10-23,856547
2018-10-24,848358
2018-10-25,836843
2018-10-26,836843
2018-10-27,826990
2018-10-28,818081
2018-10-29,818081
2018-10-30,806815
2018-10-31,810248
2018-11-01,808188
2018-11-03,802326
2018-11-04,798991
2018-11-05,798135
2018-11-06,823726
2018-11-07,823726
2018-11-08,833365
2018-11-09,833365
2018-11-10,849538
2018-11-11,862545
2018-11-12,879409
2018-11-13,890269
2018-11-14,890269
2018-11-15,888789
2018-11-16,908633
2018-11-17,934588
2018-11-18,956979
2018-11-19,944914
2018-11-20,946588
2018-11-21,946588
2018-11-22,957957
2018-11-23,974589
2018-11-24,987175
2018-11-25,1027796
2018-11-26,1027796
2018-11-27,1055034
2018-11-28,1033489
2018-11-29,1054577
2018-12-01,1075543
2018-12-02,1095189
2018-12-03,1095189
2018-12-04,1122825
2018-12-05,1125726
2018-12-07,1133042
2018-12-09,1115651
2018-12-10,1102816
2018-12-11,1091789
2018-12-12,1092184
2018-12-13,1099754
2018-12-14,1097307
2018-12-15,1080526
2018-12-16,1079303
2018-12-17,1084109
2018-12-18,1082042
2018-12-19,1074549
2018-12-20,1096555
2018-12-21,1098870
2018-12-22,1104854
2018-12-23,1143956
2018-12-24,1156556
2018-12-25,1187059
2018-12-26,1192364
2018-12-27,1216995
2018-12-28,1222232
2018-12-29,1227334
2018-12-30,1250145
2018-12-31,1259167
2019-01-01,1243755
2019-01-02,1224865
2019-01-03,1219041
2019-01-04,1208190
2019-01-05,1187234
2019-01-06,1171106
2019-01-08,1181262
2019-01-10,1171304
2019-01-11,1173899
2019-01-12,1217916
2019-01-13,1276313
2019-01-14,1323831
2019-01-15,1372687
2019-01-16,1403504
2019-01-17,1394819
2019-01-18,1372053
2019-01-19,1330639
2019-01-20,1325167
2019-01-21,1316588
2019-01-22,1308028
2019-01-23,1308313
2019-01-24,1316043
2019-01-25,1296122
2019-01-26,1290784
2019-01-27,1297350
2019-01-28,1324275
2019-01-29,1306082
2019-01-30,1295847
2019-01-31,1338149
2019-02-01,1397932
2019-02-02,1438380
2019-02-03,1436912
2019-02-04,1436912
2019-02-05,1429236
2019-02-06,1429236
2019-02-07,1416257
2019-02-08,1418279
2019-02-09,1419231
2019-02-10,1399298
2019-02-11,1379820
2019-02-12,1382432
2019-02-13,1362162
2019-02-14,1362162
2019-02-15,1332270
2019-02-16,1309397
2019-02-17,1292900
2019-02-18,1292584
2019-02-19,1273949
2019-02-20,1257834
2019-02-21,1242757
2019-02-22,1223298
2019-02-23,1208986
2019-02-24,1198698
2019-02-25,1176370
2019-02-26,1159667
2019-02-27,1137459
2019-02-28,1124695
2019-03-01,1122239
2019-03-02,1142693
2019-03-03,1159278
2019-03-04,1168115
2019-03-05,1151635
2019-03-06,1151010
2019-03-07,1155481
2019-03-08,1155481
2019-03-09,1162081
