date_obj,Uncooked%20meat%20pie price
2015-09-29,829
2015-09-30,829
2015-10-05,829
2015-10-06,829
2015-10-07,829
2015-10-08,829
2015-10-09,829
2015-10-10,829
2015-10-11,839
2015-10-12,839
2015-10-13,839
2015-10-14,839
2015-10-15,839
2015-10-16,839
2015-10-17,839
2015-10-18,839
2015-10-19,839
2015-10-20,839
2015-10-22,839
2015-10-23,839
2015-10-24,839
2015-10-25,839
2015-10-26,839
2015-10-27,839
2015-10-29,839
2015-10-30,839
2015-10-31,839
2015-11-01,839
2015-11-02,839
2015-11-03,839
2015-11-04,839
2015-11-05,839
2015-11-06,839
2015-11-07,839
2015-11-08,839
2015-11-09,839
2015-11-10,839
2015-11-11,839
2015-11-12,839
2015-11-13,839
2015-11-14,839
2015-11-15,839
2015-11-16,839
2015-11-17,839
2015-11-18,839
2015-11-19,839
2015-11-20,839
2015-11-21,839
2015-11-22,839
2015-11-23,839
2015-11-24,839
2015-11-25,839
2015-11-26,839
2015-11-27,839
2015-11-28,839
2015-11-29,839
2015-11-30,839
2015-12-01,839
2015-12-02,839
2015-12-03,839
2015-12-04,839
2015-12-05,839
2015-12-06,839
2015-12-07,839
2015-12-08,839
2015-12-09,839
2015-12-10,839
2015-12-11,839
2015-12-13,839
2015-12-14,839
2015-12-15,839
2015-12-16,839
2015-12-17,839
2015-12-18,839
2015-12-19,839
2015-12-20,839
2015-12-21,839
2015-12-22,839
2015-12-23,839
2015-12-24,839
2015-12-25,839
2015-12-26,839
2015-12-27,839
2015-12-28,839
2015-12-29,839
2015-12-30,839
2015-12-31,839
2016-01-01,839
2016-01-02,839
2016-01-03,839
2016-01-04,839
2016-01-05,839
2016-01-06,839
2016-01-07,839
2016-01-08,839
2016-01-09,839
2016-01-10,839
2016-01-11,839
2016-01-12,839
2016-01-13,839
2016-01-14,839
2016-01-15,839
2016-01-16,839
2016-01-17,839
2016-01-18,839
2016-01-19,839
2016-01-20,839
2016-01-21,839
2016-01-22,839
2016-01-23,839
2016-01-24,839
2016-01-25,839
2016-01-26,839
2016-01-27,839
2016-01-28,839
2016-01-29,839
2016-01-30,839
2016-01-31,839
2016-02-01,839
2016-02-02,839
2016-02-03,839
2016-02-04,839
2016-02-05,839
2016-02-06,839
2016-02-07,837
2016-02-08,837
2016-02-09,837
2016-02-10,837
2016-02-11,837
2016-02-12,837
2016-02-13,837
2016-02-14,837
2016-02-15,837
2016-02-16,837
2016-02-17,837
2016-02-18,837
2016-02-19,837
2016-02-20,837
2016-02-21,837
2016-02-22,837
2016-02-23,837
2016-02-24,837
2016-02-25,837
2016-02-26,837
2016-02-27,837
2016-02-28,837
2016-02-29,837
2016-03-01,837
2016-03-02,837
2016-03-03,837
2016-03-04,837
2016-03-05,837
2016-03-06,837
2016-03-07,837
2016-03-08,837
2016-03-09,837
2016-03-10,837
2016-03-11,837
2016-03-12,837
2016-03-13,837
2016-03-14,837
2016-03-15,837
2016-03-16,837
2016-03-17,837
2016-03-18,837
2016-03-19,837
2016-03-20,837
2016-03-21,837
2016-03-22,837
2016-03-23,837
2016-03-24,837
2016-03-25,837
2016-03-26,837
2016-03-27,837
2016-03-28,837
2016-03-29,837
2016-03-30,837
2016-03-31,837
2016-04-01,837
2016-04-02,837
2016-04-03,837
2016-04-04,837
2016-04-05,837
2016-04-06,837
2016-04-07,837
2016-04-08,837
2016-04-09,837
2016-04-10,837
2016-04-11,837
2016-04-12,837
2016-04-13,837
2016-04-14,837
2016-04-15,837
2016-04-16,837
2016-04-17,837
2016-04-18,837
2016-04-19,837
2016-04-20,837
2016-04-21,837
2016-04-22,837
2016-04-23,837
2016-04-24,837
2016-04-25,837
2016-04-26,837
2016-04-27,837
2016-04-28,837
2016-04-29,837
2016-04-30,837
2016-05-01,837
2016-05-02,824
2016-05-03,824
2016-05-04,824
2016-05-05,824
2016-05-06,824
2016-05-07,824
2016-05-08,824
2016-05-09,824
2016-05-10,824
2016-05-11,824
2016-05-12,824
2016-05-13,824
2016-05-14,824
2016-05-15,824
2016-05-16,824
2016-05-17,824
2016-05-18,824
2016-05-19,824
2016-05-22,824
2016-05-23,824
2016-05-24,824
2016-05-25,824
2016-05-26,824
2016-05-27,824
2016-05-28,824
2016-05-29,824
2016-05-30,824
2016-05-31,824
2016-06-01,824
2016-06-02,824
2016-06-03,824
2016-06-04,824
2016-06-05,824
2016-06-06,824
2016-06-07,824
2016-06-08,824
2016-06-09,824
2016-06-10,824
2016-06-11,824
2016-06-12,824
2016-06-13,824
2016-06-14,824
2016-06-15,824
2016-06-16,824
2016-06-17,824
2016-06-18,824
2016-06-19,824
2016-06-20,824
2016-06-21,824
2016-06-22,824
2016-06-23,824
2016-06-24,824
2016-06-25,824
2016-06-26,824
2016-06-27,824
2016-06-28,824
2016-06-29,824
2016-06-30,824
2016-07-01,824
2016-07-02,824
2016-07-03,824
2016-07-04,824
2016-07-05,824
2016-07-06,824
2016-07-07,824
2016-07-08,841
2016-07-09,841
2016-07-10,841
2016-07-11,841
2016-07-12,841
2016-07-13,841
2016-07-14,841
2016-07-15,841
2016-07-16,841
2016-07-17,841
2016-07-18,841
2016-07-24,841
2016-07-25,841
2016-07-26,841
2016-07-27,841
2016-07-28,841
2016-07-29,841
2016-07-30,841
2016-07-31,841
2016-08-01,841
2016-08-02,841
2016-08-03,841
2016-08-04,841
2016-08-05,841
2016-08-06,841
2016-08-07,841
2016-08-08,841
2016-08-09,841
2016-08-10,841
2016-08-11,841
2016-08-12,841
2016-08-13,841
2016-08-14,841
2016-08-15,841
2016-08-16,841
2016-08-17,841
2016-08-18,841
2016-08-19,841
2016-08-20,841
2016-08-21,841
2016-08-22,841
2016-08-23,841
2016-08-24,841
2016-08-25,841
2016-08-26,841
2016-08-28,841
2016-08-31,841
2016-09-01,841
2016-09-02,841
2016-09-03,841
2016-09-04,841
2016-09-05,841
2016-09-06,841
2016-09-07,841
2016-09-08,841
2016-09-09,841
2016-09-10,841
2016-09-11,841
2016-09-12,841
2016-09-13,841
2016-09-14,841
2016-09-15,841
2016-09-16,841
2016-09-17,841
2016-09-18,841
2016-09-19,841
2016-09-20,841
2016-09-21,841
2016-09-22,841
2016-09-23,841
2016-09-24,841
2016-09-25,841
2016-09-26,841
2016-09-27,841
2016-09-28,841
2016-09-29,841
2016-09-30,841
2016-10-01,841
2016-10-02,841
2016-10-03,841
2016-10-04,841
2016-10-05,841
2016-10-06,841
2016-10-07,841
2016-10-08,841
2016-10-09,841
2016-10-10,841
2016-10-11,841
2016-10-12,841
2016-10-13,833
2016-10-14,833
2016-10-15,833
2016-10-16,833
2016-10-17,833
2016-10-18,833
2016-10-19,833
2016-10-20,833
2016-10-21,833
2016-10-22,833
2016-10-23,833
2016-10-24,833
2016-10-25,833
2016-10-26,833
2016-10-27,833
2016-10-28,833
2016-10-29,833
2016-10-30,833
2016-10-31,833
2016-11-01,833
2016-11-02,833
2016-11-03,833
2016-11-04,833
2016-11-05,833
2016-11-06,833
2016-11-07,833
2016-11-08,833
2016-11-09,833
2016-11-10,833
2016-11-11,833
2016-11-12,833
2016-11-13,833
2016-11-14,833
2016-12-08,833
2016-12-09,833
2016-12-10,833
2016-12-11,833
2016-12-12,833
2016-12-13,833
2016-12-14,833
2016-12-15,833
2016-12-16,833
2016-12-17,833
2016-12-18,833
2016-12-19,833
2016-12-20,833
2016-12-21,833
2016-12-22,833
2016-12-23,833
2016-12-24,833
2016-12-25,833
2016-12-26,833
2016-12-27,833
2016-12-28,833
2016-12-29,833
2016-12-30,833
2016-12-31,833
2017-01-01,833
2017-01-02,833
2017-01-03,833
2017-01-04,833
2017-01-05,833
2017-01-06,833
2017-01-07,833
2017-01-08,833
2017-01-09,833
2017-01-10,833
2017-01-11,846
2017-01-12,846
2017-01-13,846
2017-01-14,846
2017-01-15,846
2017-01-16,846
2017-01-17,846
2017-01-18,846
2017-01-19,846
2017-01-20,846
2017-01-21,846
2017-01-22,846
2017-01-27,846
2017-01-28,846
2017-01-29,846
2017-01-30,846
2017-01-31,846
2017-02-01,846
2017-02-02,846
2017-02-03,846
2017-02-04,846
2017-02-05,846
2017-02-06,846
2017-02-07,846
2017-02-08,846
2017-02-09,846
2017-02-10,846
2017-02-11,846
2017-02-12,846
2017-02-13,846
2017-02-14,846
2017-02-15,846
2017-02-16,846
2017-02-18,846
2017-02-19,846
2017-02-20,846
2017-02-21,846
2017-02-22,846
2017-02-23,846
2017-02-24,846
2017-02-25,846
2017-02-26,846
2017-02-27,846
2017-02-28,846
2017-03-01,846
2017-03-02,846
2017-03-03,846
2017-03-04,846
2017-03-05,846
2017-03-06,846
2017-03-07,846
2017-03-08,846
2017-03-09,875
2017-03-10,875
2017-03-11,875
2017-03-12,875
2017-03-13,875
2017-03-14,875
2017-03-15,875
2017-03-16,875
2017-03-17,875
2017-03-18,875
2017-03-19,875
2017-03-20,875
2017-03-21,875
2017-03-22,875
2017-03-23,875
2017-03-24,875
2017-03-25,875
2017-03-26,875
2017-03-27,875
2017-03-28,875
2017-03-29,875
2017-03-30,875
2017-03-31,875
2017-04-01,875
2017-04-02,875
2017-04-03,875
2017-04-04,875
2017-04-12,875
2017-04-13,875
2017-04-14,875
2017-04-15,875
2017-04-16,875
2017-04-17,875
2017-04-18,875
2017-04-19,897
2017-04-20,897
2017-04-21,897
2017-04-22,897
2017-04-23,897
2017-04-24,897
2017-04-25,897
2017-04-26,897
2017-04-27,897
2017-04-28,897
2017-04-29,897
2017-04-30,897
2017-05-01,897
2017-05-02,897
2017-05-03,897
2017-05-04,897
2017-05-05,897
2017-05-06,897
2017-05-07,897
2017-05-08,897
2017-05-09,897
2017-05-10,897
2017-05-11,897
2017-05-12,897
2017-05-13,897
2017-05-14,897
2017-05-15,897
2017-05-16,897
2017-05-17,897
2017-05-18,897
2017-05-19,897
2017-05-20,897
2017-05-21,897
2017-05-22,897
2017-05-23,897
2017-05-24,897
2017-05-25,897
2017-05-26,897
2017-05-27,897
2017-05-28,897
2017-05-29,897
2017-05-30,897
2017-05-31,897
2017-06-01,897
2017-06-02,901
2017-06-03,901
2017-06-06,901
2017-06-07,901
2017-06-08,901
2017-06-09,901
2017-06-10,901
2017-06-11,901
2017-06-12,901
2017-06-13,901
2017-06-14,901
2017-06-15,901
2017-06-16,901
2017-06-17,901
2017-06-18,901
2017-06-19,901
2017-06-20,901
2017-06-21,901
2017-06-22,901
2017-06-23,901
2017-06-24,901
2017-06-25,901
2017-06-26,901
2017-06-27,901
2017-06-28,901
2017-06-29,901
2017-06-30,901
2017-07-01,901
2017-07-02,901
2017-07-03,901
2017-07-04,901
2017-07-05,901
2017-07-06,901
2017-07-07,901
2017-07-08,901
2017-07-13,901
2017-07-14,901
2017-07-15,901
2017-07-16,901
2017-07-17,901
2017-07-18,901
2017-07-19,901
2017-07-20,901
2017-07-21,901
2017-07-22,901
2017-07-23,901
2017-07-24,901
2017-07-25,901
2017-07-26,901
2017-07-27,901
2017-07-28,901
2017-07-29,901
2017-07-30,901
2017-07-31,901
2017-08-01,901
2017-08-02,901
2017-08-03,901
2017-08-04,901
2017-08-05,901
2017-08-06,901
2017-08-09,901
2017-08-10,901
2017-08-11,901
2017-08-12,901
2017-08-13,901
2017-08-14,901
2017-08-15,901
2017-08-16,901
2017-08-17,901
2017-08-18,901
2017-08-19,901
2017-08-20,901
2017-08-21,901
2017-08-22,901
2017-08-23,901
2017-08-24,901
2017-08-25,870
2017-08-26,870
2017-08-27,870
2017-08-28,870
2017-08-29,870
2017-08-30,870
2017-08-31,870
2017-09-01,870
2017-09-02,870
2017-09-03,870
2017-09-04,870
2017-09-05,870
2017-09-06,870
2017-09-07,870
2017-09-08,870
2017-09-09,870
2017-09-10,870
2017-09-11,870
2017-09-12,870
2017-09-13,870
2017-09-14,870
2017-09-15,870
2017-09-16,870
2017-09-17,870
2017-09-19,870
2017-09-20,870
2017-09-21,870
2017-09-22,870
2017-09-23,870
2017-09-24,870
2017-09-25,870
2017-09-26,870
2017-09-27,870
2017-09-28,870
2017-09-29,871
2017-09-30,871
2017-10-01,871
2017-10-02,871
2017-10-03,871
2017-10-04,871
2017-10-05,871
2017-10-06,871
2017-10-07,871
2017-10-08,871
2017-10-09,871
2017-10-10,871
2017-10-11,871
2017-10-12,871
2017-10-13,871
2017-10-14,871
2017-10-15,871
2017-10-16,871
2017-10-17,871
2017-10-18,871
2017-10-19,871
2017-10-20,871
2017-10-21,871
2017-10-22,871
2017-10-23,871
2017-10-24,871
2017-10-25,871
2017-10-26,871
2017-10-27,871
2017-10-28,871
2017-10-29,871
2017-10-30,871
2017-10-31,871
2017-11-01,871
2017-11-02,871
2017-11-03,871
2017-11-04,871
2017-11-05,871
2017-11-06,871
2017-11-07,835
2017-11-08,835
2017-11-09,835
2017-11-10,835
2017-11-11,835
2017-11-12,835
2017-11-13,835
2017-11-14,835
2017-11-15,835
2017-11-16,835
2017-11-17,835
2017-11-18,835
2017-11-19,835
2017-11-20,835
2017-11-21,835
2017-11-22,835
2017-11-23,835
2017-11-24,835
2017-11-25,835
2017-11-26,835
2017-11-27,835
2017-11-28,835
2017-11-29,835
2017-11-30,835
2017-12-01,835
2017-12-02,835
2017-12-03,835
2017-12-04,835
2017-12-05,835
2017-12-06,835
2017-12-07,835
2017-12-08,835
2017-12-09,835
2017-12-10,835
2017-12-11,835
2017-12-12,835
2017-12-13,835
2017-12-14,835
2017-12-15,835
2017-12-16,835
2017-12-17,835
2017-12-18,810
2017-12-19,810
2017-12-20,810
2017-12-21,810
2017-12-22,810
2017-12-23,810
2017-12-24,810
2017-12-25,810
2017-12-26,810
2017-12-27,810
2017-12-28,810
2017-12-29,810
2017-12-30,810
2017-12-31,810
2018-01-02,810
2018-01-03,810
2018-01-04,810
2018-01-05,810
2018-01-06,810
2018-01-07,810
2018-01-08,810
2018-01-09,810
2018-01-10,810
2018-01-11,810
2018-01-12,810
2018-01-13,810
2018-01-14,810
2018-01-15,810
2018-01-16,810
2018-01-17,810
2018-01-18,772
2018-01-19,772
2018-01-20,772
2018-01-21,772
2018-01-22,772
2018-01-23,772
2018-01-24,772
2018-01-25,772
2018-01-26,772
2018-01-27,772
2018-01-28,772
2018-01-29,772
2018-01-30,772
2018-02-01,772
2018-02-02,772
2018-02-03,735
2018-02-04,735
2018-02-05,735
2018-02-06,735
2018-02-07,735
2018-02-08,735
2018-02-09,735
2018-02-10,735
2018-02-11,735
2018-02-12,735
2018-02-13,735
2018-02-14,735
2018-02-15,735
2018-02-16,735
2018-02-17,735
2018-02-18,735
2018-02-19,735
2018-02-20,735
2018-02-21,725
2018-02-22,725
2018-02-23,725
2018-02-24,725
2018-02-25,725
2018-02-26,725
2018-02-27,725
2018-02-28,725
2018-03-01,725
2018-03-02,725
2018-03-03,725
2018-03-04,725
2018-03-05,725
2018-03-06,725
2018-03-07,725
2018-03-08,725
2018-03-09,725
2018-03-10,725
2018-03-11,723
2018-03-12,723
2018-03-13,723
2018-03-14,723
2018-03-15,723
2018-03-16,723
2018-03-17,723
2018-03-18,723
2018-03-19,723
2018-03-20,723
2018-03-21,723
2018-03-23,723
2018-03-24,723
2018-03-26,723
2018-03-27,723
2018-03-28,723
2018-03-29,723
2018-03-30,723
2018-03-31,723
2018-04-01,723
2018-04-02,723
2018-04-03,696
2018-04-04,696
2018-04-05,696
2018-04-06,696
2018-04-08,696
2018-04-09,696
2018-04-10,696
2018-04-11,696
2018-04-12,696
2018-04-13,696
2018-04-14,696
2018-04-16,696
2018-04-17,696
2018-04-18,696
2018-04-19,696
2018-04-20,696
2018-04-21,696
2018-04-22,696
2018-04-23,696
2018-04-24,696
2018-04-25,696
2018-04-26,696
2018-04-27,696
2018-04-28,696
2018-04-29,696
2018-04-30,696
2018-05-02,696
2018-05-03,696
2018-05-04,696
2018-05-05,696
2018-05-06,696
2018-05-08,696
2018-05-09,696
2018-05-10,696
2018-05-11,696
2018-05-12,696
2018-05-13,696
2018-05-14,696
2018-05-15,696
2018-05-16,696
2018-05-17,696
2018-05-18,696
2018-05-19,696
2018-05-20,696
2018-05-21,696
2018-05-22,696
2018-05-23,696
2018-05-24,696
2018-05-25,696
2018-05-26,674
2018-05-27,674
2018-05-28,674
2018-05-29,674
2018-05-30,674
2018-05-31,674
2018-06-01,674
2018-06-02,674
2018-06-03,674
2018-06-04,674
2018-06-05,674
2018-06-06,674
2018-06-07,674
2018-06-08,674
2018-06-09,674
2018-06-10,674
2018-06-11,674
2018-06-12,674
2018-06-13,674
2018-06-14,674
2018-06-15,674
2018-06-16,674
2018-06-17,674
2018-06-18,674
2018-06-19,674
2018-06-20,674
2018-06-21,676
2018-06-22,676
2018-06-23,676
2018-06-24,676
2018-06-25,676
2018-06-26,676
2018-06-27,676
2018-06-28,676
2018-06-29,676
2018-06-30,676
2018-07-01,676
2018-07-02,676
2018-07-03,676
2018-07-04,676
2018-07-05,676
2018-07-06,676
2018-07-07,676
2018-07-08,676
2018-07-09,676
2018-07-10,676
2018-07-11,676
2018-07-12,676
2018-07-13,676
2018-07-14,676
2018-07-15,676
2018-07-16,676
2018-07-17,676
2018-07-18,676
2018-07-19,676
2018-07-20,676
2018-07-21,676
2018-07-22,676
2018-07-23,676
2018-07-24,676
2018-07-25,676
2018-07-26,676
2018-07-27,676
2018-07-28,676
2018-07-29,676
2018-07-30,676
2018-07-31,676
2018-08-01,676
2018-08-02,676
2018-08-03,676
2018-08-04,676
2018-08-05,676
2018-08-06,661
2018-08-07,661
2018-08-08,661
2018-08-09,661
2018-08-10,661
2018-08-11,661
2018-08-12,661
2018-08-14,661
2018-08-16,661
2018-08-17,661
2018-08-18,661
2018-08-19,661
2018-08-20,661
2018-08-21,661
2018-08-22,661
2018-08-23,661
2018-08-24,661
2018-08-25,661
2018-08-26,661
2018-08-27,661
2018-08-28,661
2018-08-29,663
2018-08-30,663
2018-08-31,663
2018-09-01,663
2018-09-02,663
2018-09-03,663
2018-09-04,663
2018-09-05,663
2018-09-06,663
2018-09-07,663
2018-09-08,663
2018-09-09,663
2018-09-10,663
2018-09-11,663
2018-09-12,663
2018-09-13,663
2018-09-14,663
2018-09-15,674
2018-09-16,674
2018-09-17,674
2018-09-18,674
2018-09-19,674
2018-09-20,674
2018-09-21,674
2018-09-22,674
2018-09-23,674
2018-09-24,674
2018-09-25,674
2018-09-26,674
2018-09-27,674
2018-09-28,674
2018-09-29,674
2018-09-30,674
2018-10-02,674
2018-10-03,667
2018-10-04,667
2018-10-05,667
2018-10-06,667
2018-10-07,667
2018-10-08,667
2018-10-09,667
2018-10-10,667
2018-10-11,667
2018-10-12,667
2018-10-13,667
2018-10-14,667
2018-10-15,667
2018-10-16,667
2018-10-17,667
2018-10-18,667
2018-10-19,667
2018-10-20,667
2018-10-21,667
2018-10-22,648
2018-10-23,648
2018-10-24,648
2018-10-25,648
2018-10-26,648
2018-10-27,648
2018-10-28,648
2018-10-29,648
2018-10-30,648
2018-10-31,648
2018-11-01,648
2018-11-03,648
2018-11-04,648
2018-11-05,622
2018-11-06,622
2018-11-07,622
2018-11-08,622
2018-11-09,622
2018-11-10,622
2018-11-11,622
2018-11-12,599
2018-11-13,599
2018-11-14,599
2018-11-15,599
2018-11-16,599
2018-11-17,599
2018-11-18,599
2018-11-19,581
2018-11-20,581
2018-11-21,581
2018-11-22,581
2018-11-23,581
2018-11-24,581
2018-11-25,581
2018-11-26,581
2018-11-27,571
2018-11-28,571
2018-11-29,571
2018-12-01,571
2018-12-02,571
2018-12-03,571
2018-12-05,571
2018-12-07,578
2018-12-09,578
2018-12-10,578
2018-12-11,578
2018-12-12,578
2018-12-13,578
2018-12-14,578
2018-12-15,578
2018-12-16,578
2018-12-17,578
2018-12-18,567
2018-12-19,567
2018-12-20,567
2018-12-21,567
2018-12-22,567
2018-12-23,567
2018-12-24,567
2018-12-25,567
2018-12-26,567
2018-12-27,567
2018-12-28,567
2018-12-29,567
2018-12-30,557
2018-12-31,557
2019-01-01,557
2019-01-02,557
2019-01-03,557
2019-01-04,557
2019-01-05,557
2019-01-06,557
2019-01-08,557
2019-01-10,549
2019-01-11,549
2019-01-12,549
2019-01-13,549
2019-01-14,549
2019-01-15,549
2019-01-16,549
2019-01-17,549
2019-01-18,549
2019-01-19,549
2019-01-20,549
2019-01-21,538
2019-01-22,538
2019-01-23,538
2019-01-24,538
2019-01-25,538
2019-01-26,538
2019-01-27,538
2019-01-28,538
2019-01-29,538
2019-01-30,538
2019-01-31,538
2019-02-01,538
2019-02-02,538
2019-02-03,522
2019-02-04,522
2019-02-05,522
2019-02-06,522
2019-02-07,522
2019-02-08,522
2019-02-09,522
2019-02-10,522
2019-02-11,522
2019-02-12,522
2019-02-13,522
2019-02-14,522
2019-02-15,522
2019-02-16,522
2019-02-17,522
2019-02-18,519
2019-02-19,519
2019-02-20,519
2019-02-21,519
2019-02-22,519
2019-02-23,519
2019-02-24,519
2019-02-25,519
2019-02-26,519
2019-02-27,519
2019-02-28,519
2019-03-01,519
2019-03-02,519
2019-03-03,519
2019-03-04,519
2019-03-05,519
2019-03-06,519
2019-03-07,519
2019-03-08,519
2019-03-09,519
2019-03-10,519
2019-03-11,519
2019-03-12,519
2019-03-13,519
2019-03-14,494
2019-03-15,494
2019-03-16,494
2019-03-17,494
2019-03-18,494
2019-03-19,494
2019-03-20,494
2019-03-21,494
2019-03-22,494
2019-03-23,494
2019-03-24,494
2019-03-25,494
2019-03-26,494
2019-03-27,494
2019-03-28,494
2019-03-29,494
2019-03-30,494
2019-03-31,494
2019-04-01,503
2019-04-02,503
2019-04-03,503
2019-04-04,503
2019-04-05,503
2019-04-06,503
2019-04-07,503
2019-04-08,503
2019-04-09,503
2019-04-10,503
2019-04-11,503
2019-04-12,503
2019-04-13,503
2019-04-14,503
2019-04-15,503
2019-04-16,503
2019-04-17,503
2019-04-18,503
2019-04-19,503
2019-04-20,508
2019-04-21,508
2019-04-22,508
2019-04-23,508
2019-04-24,508
2019-04-25,508
2019-04-26,508
2019-04-27,508
2019-04-28,508
2019-04-29,508
2019-04-30,508
2019-05-01,508
2019-05-02,508
2019-05-03,508
2019-05-04,508
2019-05-05,508
2019-05-06,508
2019-05-07,508
2019-05-08,508
2019-05-09,508
2019-05-10,494
2019-05-11,494
2019-05-12,494
2019-05-13,494
2019-05-14,494
2019-05-15,494
2019-05-16,494
2019-05-17,494
2019-05-18,494
2019-05-19,494
2019-05-20,494
2019-05-21,494
2019-05-22,494
2019-05-23,494
2019-05-24,494
2019-05-25,494
2019-05-26,494
2019-05-27,494
2019-05-28,494
2019-05-29,494
2019-05-30,501
2019-05-31,501
2019-06-01,501
2019-06-02,501
2019-06-03,501
2019-06-04,501
2019-06-05,501
2019-06-06,501
2019-06-07,501
2019-06-08,501
2019-06-09,501
2019-06-10,501
2019-06-11,501
2019-06-12,501
2019-06-13,501
2019-06-14,501
2019-06-15,501
2019-06-16,501
2019-06-17,501
2019-06-18,501
2019-06-19,501
2019-06-20,501
2019-06-21,501
2019-06-22,501
2019-06-23,493
2019-06-24,493
2019-06-25,493
2019-06-26,493
2019-06-27,493
2019-06-28,493
2019-06-29,493
2019-06-30,493
2019-07-01,493
2019-07-02,493
2019-07-03,493
2019-07-04,493
2019-07-05,493
2019-07-06,493
2019-07-07,493
2019-07-08,493
2019-07-09,493
2019-07-10,493
2019-07-11,493
2019-07-12,493
2019-07-13,493
2019-07-14,493
2019-07-15,493
2019-07-16,479
2019-07-17,479
2019-07-18,479
2019-07-19,479
2019-07-20,479
2019-07-21,479
2019-07-22,479
2019-07-23,479
2019-07-24,479
2019-07-25,479
2019-07-26,479
2019-07-27,479
2019-07-28,479
2019-07-29,479
2019-07-30,479
2019-07-31,479
2019-08-01,479
2019-08-02,479
2019-08-03,479
2019-08-04,479
2019-08-05,479
2019-08-06,479
2019-08-07,479
2019-08-08,462
2019-08-09,462
2019-08-10,462
2019-08-11,462
2019-08-12,462
2019-08-13,462
2019-08-14,462
2019-08-15,462
2019-08-16,462
2019-08-17,462
2019-08-18,462
2019-08-19,462
2019-08-20,462
2019-08-21,462
2019-08-22,462
2019-08-23,462
2019-08-24,462
2019-08-24,462
2019-08-25,462
2019-08-25,462
2019-08-26,462
2019-08-26,462
2019-08-27,462
2019-08-27,462
2019-08-28,462
2019-08-29,462
2019-08-30,462
2019-08-31,462
2019-09-01,462
2019-09-02,462
2019-09-03,462
2019-09-04,462
2019-09-05,462
2019-09-06,462
2019-09-07,462
