date_obj,Infinity%20top price
2015-06-30,5202441
2015-07-01,5202441
2015-07-02,5202441
2015-07-03,5202441
2015-07-04,5202441
2015-07-05,5202441
2015-07-06,5202441
2015-07-07,4942318
2015-07-08,4942318
2015-07-09,4942318
2015-07-10,4942318
2015-07-11,4942318
2015-07-12,4942318
2015-07-13,4942318
2015-07-14,4942318
2015-07-15,4699021
2015-07-16,4699021
2015-07-17,4699021
2015-07-18,4699021
2015-07-19,4699021
2015-07-20,4699021
2015-07-21,4699021
2015-07-22,4464069
2015-07-23,4464069
2015-07-24,4464069
2015-07-25,4464069
2015-07-26,4464069
2015-07-27,4464069
2015-07-28,4241370
2015-07-29,4241370
2015-07-30,4241370
2015-07-31,4241370
2015-08-01,4241370
2015-08-02,4029301
2015-08-03,4029301
2015-08-04,4029301
2015-08-05,4029301
2015-08-06,4029301
2015-08-07,3832462
2015-08-08,3832462
2015-08-09,3832462
2015-08-10,3832462
2015-08-11,3832462
2015-08-12,3707844
2015-08-13,3707844
2015-08-14,3707844
2015-08-15,3707844
2015-08-16,3707844
2015-08-17,3773997
2015-08-18,3773997
2015-08-19,3773997
2015-08-20,3773997
2015-08-21,3773997
2015-08-22,3800665
2015-08-23,3800665
2015-08-24,3800665
2015-08-25,3800665
2015-08-26,3800665
2015-08-27,3800665
2015-08-28,3749144
2015-08-29,3749144
2015-08-30,3749144
2015-08-31,3749144
2015-09-01,3749144
2015-09-02,3749144
2015-09-03,3564102
2015-09-04,3564102
2015-09-05,3564102
2015-09-06,3564102
2015-09-07,3564102
2015-09-08,3564102
2015-09-09,3492489
2015-09-10,3492489
2015-09-11,3492489
2015-09-12,3492489
2015-09-13,3492489
2015-09-14,3623849
2015-09-15,3623849
2015-09-16,3623849
2015-09-17,3623849
2015-09-18,3623849
2015-09-19,3783326
2015-09-20,3783326
2015-09-21,3783326
2015-09-22,3783326
2015-09-23,3783326
2015-09-24,3783326
2015-09-25,3960900
2015-09-27,3960900
2015-09-28,3960900
2015-09-29,3960900
2015-09-30,4121344
2015-10-05,4121344
2015-10-06,4247733
2015-10-07,4247733
2015-10-08,4247733
2015-10-09,4247733
2015-10-10,4247733
2015-10-11,4247733
2015-10-12,4166094
2015-10-13,4166094
2015-10-14,4166094
2015-10-15,4166094
2015-10-16,4166094
2015-10-17,4166094
2015-10-18,3958034
2015-10-19,3958034
2015-10-20,3958034
2015-10-22,3958034
2015-10-23,3783664
2015-10-24,3783664
2015-10-25,3783664
2015-10-26,3783664
2015-10-27,3783664
2015-10-29,3765103
2015-10-30,3765103
2015-10-31,3765103
2015-11-01,3765103
2015-11-02,3765103
2015-11-03,3758392
2015-11-04,3758392
2015-11-05,3758392
2015-11-06,3758392
2015-11-07,3758392
2015-11-08,3758392
2015-11-09,3711665
2015-11-10,3711665
2015-11-11,3711665
2015-11-12,3711665
2015-11-13,3711665
2015-11-14,3711665
2015-11-15,3876941
2015-11-16,3876941
2015-11-17,3876941
2015-11-18,3876941
2015-11-19,3876941
2015-11-20,4058539
2015-11-21,4058539
2015-11-22,4058539
2015-11-23,4058539
2015-11-24,4058539
2015-11-25,4246496
2015-11-26,4246496
2015-11-27,4246496
2015-11-28,4246496
2015-11-29,4246496
2015-11-30,4438234
2015-12-01,4438234
2015-12-02,4438234
2015-12-03,4438234
2015-12-04,4438234
2015-12-05,4438234
2015-12-06,4644571
2015-12-07,4644571
2015-12-08,4644571
2015-12-09,4644571
2015-12-10,4644571
2015-12-11,4644571
2015-12-12,4856454
2015-12-13,4856454
2015-12-14,4856454
2015-12-15,4856454
2015-12-16,4856454
2015-12-17,4856454
2015-12-18,4967843
2015-12-19,4967843
2015-12-20,4967843
2015-12-21,4967843
2015-12-22,4967843
2015-12-23,5135008
2015-12-24,5135008
2015-12-25,5135008
2015-12-26,5135008
2015-12-27,5135008
2015-12-28,5135008
2015-12-29,5081306
2015-12-31,5081306
2016-01-01,5081306
2016-01-02,5081306
2016-01-03,5187632
2016-01-04,5187632
2016-01-05,5187632
2016-01-06,5187632
2016-01-07,5187632
2016-01-08,5187632
2016-01-09,5141849
2016-01-10,5141849
2016-01-11,5141849
2016-01-12,5141849
2016-01-13,5141849
2016-01-14,4930887
2016-01-15,4930887
2016-01-16,4930887
2016-01-17,4930887
2016-01-18,4930887
2016-01-19,4871659
2016-01-20,4871659
2016-01-21,4871659
2016-01-22,4871659
2016-01-23,4871659
2016-01-24,4871659
2016-01-25,4791711
2016-01-26,4791711
2016-01-27,4791711
2016-01-28,4791711
2016-01-29,4791711
2016-01-30,4791711
2016-01-31,4668533
2016-02-01,4668533
2016-02-02,4668533
2016-02-03,4668533
2016-02-04,4668533
2016-02-05,4668533
2016-02-06,4461739
2016-02-07,4461739
2016-02-08,4461739
2016-02-09,4461739
2016-02-10,4461739
2016-02-11,4461739
2016-02-12,4238656
2016-02-13,4238656
2016-02-14,4238656
2016-02-15,4238656
2016-02-16,4238656
2016-02-17,4089133
2016-02-18,4089133
2016-02-19,4089133
2016-02-20,4089133
2016-02-21,4089133
2016-02-22,4142353
2016-02-23,4142353
2016-02-24,4142353
2016-02-25,4142353
2016-02-26,4142353
2016-02-27,4286333
2016-02-28,4286333
2016-02-29,4286333
2016-03-01,4286333
2016-03-02,4286333
2016-03-03,4286333
2016-03-04,4238533
2016-03-05,4238533
2016-03-06,4238533
2016-03-07,4238533
2016-03-08,4238533
2016-03-09,4270276
2016-03-10,4270276
2016-03-11,4270276
2016-03-12,4270276
2016-03-13,4270276
2016-03-14,4385814
2016-03-15,4385814
2016-03-16,4385814
2016-03-17,4385814
2016-03-18,4385814
2016-03-19,4590136
2016-03-20,4590136
2016-03-22,4590136
2016-03-23,4590136
2016-03-24,4784757
2016-03-25,4784757
2016-03-26,4784757
2016-03-27,4784757
2016-03-28,4784757
2016-03-29,4867821
2016-03-30,4867821
2016-03-31,4867821
2016-04-01,4867821
2016-04-02,4867821
2016-04-03,4867821
2016-04-04,4805938
2016-04-05,4805938
2016-04-06,4805938
2016-04-07,4805938
2016-04-08,4805938
2016-04-09,4980233
2016-04-10,4980233
2016-04-11,4980233
2016-04-12,4980233
2016-04-13,4980233
2016-04-14,4980233
2016-04-15,4896169
2016-04-16,4896169
2016-04-17,4896169
2016-04-18,4896169
2016-04-19,4896169
2016-04-20,4777646
2016-04-21,4777646
2016-04-22,4777646
2016-04-23,4777646
2016-04-24,4777646
2016-04-25,4806563
2016-04-26,4806563
2016-04-27,4806563
2016-04-28,4806563
2016-04-29,4806563
2016-04-30,4890525
2016-05-01,4890525
2016-05-02,4890525
2016-05-03,4890525
2016-05-04,4890525
2016-05-05,4864383
2016-05-06,4864383
2016-05-07,4864383
2016-05-08,4864383
2016-05-09,4864383
2016-05-10,4864383
2016-05-11,4766934
2016-05-12,4766934
2016-05-13,4766934
2016-05-14,4766934
2016-05-15,4828663
2016-05-16,4828663
2016-05-17,4828663
2016-05-18,4828663
2016-05-19,4828663
2016-05-22,5047406
2016-05-23,5047406
2016-05-24,5047406
2016-05-25,5278195
2016-05-26,5278195
2016-05-27,5278195
2016-05-28,5278195
2016-05-29,5507949
2016-05-30,5507949
2016-05-31,5507949
2016-06-01,5507949
2016-06-02,5507949
2016-06-03,5755066
2016-06-04,5755066
2016-06-05,5755066
2016-06-06,5755066
2016-06-07,5755066
2016-06-08,6021794
2016-06-09,6021794
2016-06-10,6021794
2016-06-11,6021794
2016-06-12,6021794
2016-06-13,6021794
2016-06-14,6212605
2016-06-15,6212605
2016-06-16,6212605
2016-06-17,6212605
2016-06-18,6212605
2016-06-19,6212605
2016-06-20,6459304
2016-06-21,6459304
2016-06-22,6459304
2016-06-23,6459304
2016-06-24,6459304
2016-06-25,6459304
2016-06-26,6459304
2016-06-27,6608902
2016-06-28,6608902
2016-06-29,6608902
2016-06-30,6608902
2016-07-01,6608902
2016-07-02,6608902
2016-07-03,6632249
2016-07-04,6632249
2016-07-05,6632249
2016-07-06,6632249
2016-07-07,6632249
2016-07-08,6801313
2016-07-09,6801313
2016-07-10,6801313
2016-07-11,6801313
2016-07-12,6801313
2016-07-13,6801313
2016-07-14,6497334
2016-07-15,6497334
2016-07-16,6497334
2016-07-17,6497334
2016-07-18,6497334
2016-07-23,6201220
2016-07-24,6201220
2016-07-25,6201220
2016-07-26,6201220
2016-07-27,6201220
2016-07-28,5891159
2016-07-29,5891159
2016-07-30,5891159
2016-07-31,5891159
2016-08-01,5891159
2016-08-02,5891159
2016-08-03,5674657
2016-08-04,5674657
2016-08-05,5674657
2016-08-06,5674657
2016-08-07,5674657
2016-08-08,5674657
2016-08-09,5674657
2016-08-10,5584056
2016-08-11,5584056
2016-08-12,5584056
2016-08-13,5584056
2016-08-14,5584056
2016-08-15,5584056
2016-08-16,5584056
2016-08-17,5545856
2016-08-18,5545856
2016-08-19,5545856
2016-08-20,5545856
2016-08-21,5545856
2016-08-22,5545856
2016-08-23,5545856
2016-08-24,5471626
2016-08-25,5471626
2016-08-26,5471626
2016-08-28,5471626
2016-08-31,5471626
2016-09-01,5539323
2016-09-02,5539323
2016-09-03,5539323
2016-09-04,5539323
2016-09-05,5539323
2016-09-06,5539323
2016-09-07,5539323
2016-09-08,5539323
2016-09-09,5684022
2016-09-10,5684022
2016-09-11,5684022
2016-09-12,5684022
2016-09-13,5684022
2016-09-14,5684022
2016-09-15,5684022
2016-09-16,5684022
2016-09-17,5708796
2016-09-18,5708796
2016-09-19,5708796
2016-09-20,5708796
2016-09-21,5708796
2016-09-22,5708796
2016-09-23,5708796
2016-09-24,5708796
2016-09-25,5528882
2016-09-26,5528882
2016-09-27,5528882
2016-09-28,5528882
2016-09-29,5528882
2016-09-30,5528882
2016-10-01,5737044
2016-10-02,5737044
2016-10-03,5737044
2016-10-04,5737044
2016-10-05,5737044
2016-10-06,5737044
2016-10-07,5737044
2016-10-08,5994187
2016-10-09,5994187
2016-10-10,5994187
2016-10-11,5994187
2016-10-12,5994187
2016-10-13,5994187
2016-10-14,5994187
2016-10-15,6271804
2016-10-16,6271804
2016-10-17,6271804
2016-10-18,6271804
2016-10-19,6271804
2016-10-20,6271804
2016-10-21,6271804
2016-10-22,6271804
2016-10-23,6493495
2016-10-24,6493495
2016-10-25,6493495
2016-10-26,6493495
2016-10-27,6493495
2016-10-28,6493495
2016-10-29,6493495
2016-10-30,6762369
2016-10-31,6762369
2016-11-01,6762369
2016-11-02,6762369
2016-11-03,6762369
2016-11-04,6762369
2016-11-05,6762369
2016-11-06,6762369
2016-11-07,7067507
2016-11-08,7067507
2016-11-09,7067507
2016-11-10,7067507
2016-11-11,7067507
2016-11-12,7067507
2016-11-13,7067507
2016-11-14,6831000
2016-11-15,6831000
2016-12-07,5999843
2016-12-08,6011321
2016-12-09,6011321
2016-12-10,6011321
2016-12-11,6011321
2016-12-12,6011321
2016-12-13,6011321
2016-12-14,5838680
2016-12-15,5838680
2016-12-16,5838680
2016-12-17,5838680
2016-12-18,5838680
2016-12-19,5838680
2016-12-20,6037396
2016-12-21,6037396
2016-12-22,6037396
2016-12-23,6037396
2016-12-24,6037396
2016-12-25,6128275
2016-12-26,6128275
2016-12-27,6128275
2016-12-28,6128275
2016-12-29,6128275
2016-12-30,6128275
2016-12-31,6299909
2017-01-01,6299909
2017-01-02,6299909
2017-01-03,6299909
2017-01-04,6299909
2017-01-05,6070427
2017-01-06,6070427
2017-01-07,6070427
2017-01-08,6070427
2017-01-09,6070427
2017-01-10,5783962
2017-01-11,5783962
2017-01-12,5783962
2017-01-13,5783962
2017-01-14,5783962
2017-01-15,5523883
2017-01-16,5523883
2017-01-17,5523883
2017-01-18,5523883
2017-01-19,5523883
2017-01-20,5288295
2017-01-21,5288295
2017-01-22,5288295
2017-01-23,5288295
2017-01-27,5316198
2017-01-28,5316198
2017-01-29,5506876
2017-01-30,5506876
2017-01-31,5506876
2017-02-01,5506876
2017-02-02,5506876
2017-02-03,5679681
2017-02-04,5679681
2017-02-05,5679681
2017-02-06,5679681
2017-02-07,5679681
2017-02-08,5951449
2017-02-09,5951449
2017-02-10,5951449
2017-02-11,5951449
2017-02-12,5951449
2017-02-13,6225046
2017-02-14,6225046
2017-02-15,6225046
2017-02-16,6225046
2017-02-18,6493389
2017-02-19,6493389
2017-02-20,6493389
2017-02-21,6493389
2017-02-22,6493389
2017-02-23,6798221
2017-02-24,6798221
2017-02-25,6798221
2017-02-26,6798221
2017-02-27,6798221
2017-02-28,7032077
2017-03-01,7032077
2017-03-02,7032077
2017-03-03,7032077
2017-03-04,7032077
2017-03-05,7032077
2017-03-06,6943527
2017-03-07,6943527
2017-03-08,6943527
2017-03-09,6943527
2017-03-10,6943527
2017-03-11,7069099
2017-03-12,7069099
2017-03-13,7069099
2017-03-14,7069099
2017-03-15,7069099
2017-03-16,6900385
2017-03-17,6900385
2017-03-18,6900385
2017-03-19,6900385
2017-03-20,6900385
2017-03-21,6854722
2017-03-22,6854722
2017-03-23,6854722
2017-03-24,6854722
2017-03-25,6854722
2017-03-26,6651701
2017-03-27,6651701
2017-03-28,6651701
2017-03-29,6651701
2017-03-30,6463271
2017-03-31,6463271
2017-04-01,6463271
2017-04-02,6463271
2017-04-03,6244874
2017-04-04,6244874
2017-04-12,5993495
2017-04-13,5993495
2017-04-14,5993495
2017-04-15,5993495
2017-04-16,5940083
2017-04-17,5940083
2017-04-18,5940083
2017-04-19,5940083
2017-04-20,5940083
2017-04-21,5877979
2017-04-22,5877979
2017-04-23,5877979
2017-04-24,5877979
2017-04-25,5856442
2017-04-26,5856442
2017-04-27,5856442
2017-04-28,5856442
2017-04-29,5856442
2017-04-30,5851263
2017-05-01,5851263
2017-05-02,5851263
2017-05-03,5851263
2017-05-04,5851263
2017-05-05,5757213
2017-05-06,5757213
2017-05-07,5757213
2017-05-08,5757213
2017-05-09,5757213
2017-05-10,5776129
2017-05-11,5776129
2017-05-12,5776129
2017-05-13,5776129
2017-05-14,5961135
2017-05-15,5961135
2017-05-16,5961135
2017-05-17,5961135
2017-05-18,5961135
2017-05-19,5983682
2017-05-20,5983682
2017-05-21,5983682
2017-05-22,5983682
2017-05-23,5684779
2017-05-24,5684779
2017-05-25,5684779
2017-05-26,5684779
2017-05-27,5476890
2017-05-28,5476890
2017-05-29,5476890
2017-05-30,5476890
2017-05-31,5207611
2017-06-01,5207611
2017-06-02,5207611
2017-06-03,5207611
2017-06-04,4947230
2017-06-06,4947230
2017-06-07,4947230
2017-06-08,4699868
2017-06-09,4699868
2017-06-10,4699868
2017-06-11,4699868
2017-06-12,4465154
2017-06-13,4465154
2017-06-14,4465154
2017-06-15,4465154
2017-06-16,4328307
2017-06-17,4328307
2017-06-18,4328307
2017-06-19,4328307
2017-06-20,4328307
2017-06-21,4477619
2017-06-22,4477619
2017-06-23,4477619
2017-06-24,4477619
2017-06-25,4477619
2017-06-26,4444245
2017-06-27,4444245
2017-06-28,4444245
2017-06-29,4444245
2017-06-30,4444245
2017-07-01,4356183
2017-07-02,4356183
2017-07-03,4356183
2017-07-04,4356183
2017-07-05,4356183
2017-07-06,4401964
2017-07-07,4401964
2017-07-08,4401964
2017-07-13,4580534
2017-07-14,4580534
2017-07-15,4580534
2017-07-16,4595336
2017-07-17,4595336
2017-07-18,4595336
2017-07-19,4595336
2017-07-20,4639300
2017-07-21,4639300
2017-07-22,4639300
2017-07-23,4639300
2017-07-24,4490874
2017-07-25,4490874
2017-07-26,4490874
2017-07-27,4490874
2017-07-28,4614001
2017-07-29,4614001
2017-07-30,4614001
2017-07-31,4614001
2017-08-01,4669385
2017-08-02,4669385
2017-08-03,4669385
2017-08-04,4669385
2017-08-05,4447129
2017-08-06,4447129
2017-08-09,4447129
2017-08-10,4355232
2017-08-11,4355232
2017-08-12,4355232
2017-08-13,4355232
2017-08-14,4355232
2017-08-15,4327021
2017-08-16,4327021
2017-08-17,4327021
2017-08-18,4327021
2017-08-19,4327021
2017-08-20,4272643
2017-08-21,4272643
2017-08-22,4272643
2017-08-23,4272643
2017-08-24,4272643
2017-08-25,4184371
2017-08-26,4184371
2017-08-27,4184371
2017-08-28,4184371
2017-08-29,4184371
2017-08-30,4063187
2017-08-31,4063187
2017-09-01,4063187
2017-09-02,4063187
2017-09-03,4063187
2017-09-04,4017920
2017-09-05,4017920
2017-09-06,4017920
2017-09-07,4017920
2017-09-08,4039203
2017-09-09,4039203
2017-09-10,4039203
2017-09-11,4039203
2017-09-12,4150511
2017-09-13,4150511
2017-09-14,4150511
2017-09-15,4150511
2017-09-16,4319932
2017-09-17,4319932
2017-09-18,4319932
2017-09-19,4319932
2017-09-20,4420215
2017-09-21,4420215
2017-09-22,4420215
2017-09-23,4420215
2017-09-24,4366075
2017-09-25,4366075
2017-09-26,4366075
2017-09-27,4366075
2017-09-28,4366075
2017-09-29,4183864
2017-09-30,4183864
2017-10-01,4183864
2017-10-02,4183864
2017-10-03,4286761
2017-10-04,4286761
2017-10-05,4286761
2017-10-06,4286761
2017-10-07,4202636
2017-10-08,4202636
2017-10-09,4202636
2017-10-10,4202636
2017-10-11,4202636
2017-10-12,4161592
2017-10-13,4161592
2017-10-14,4161592
2017-10-15,4161592
2017-10-16,4145079
2017-10-17,4145079
2017-10-18,4145079
2017-10-19,4145079
2017-10-20,4145079
2017-10-21,4116027
2017-10-22,4116027
2017-10-23,4116027
2017-10-24,4116027
2017-10-25,4139595
2017-10-26,4139595
2017-10-27,4139595
2017-10-28,4139595
2017-10-29,4139595
2017-10-30,4129175
2017-10-31,4129175
2017-11-01,4129175
2017-11-02,4129175
2017-11-03,4129175
2017-11-04,4195039
2017-11-05,4195039
2017-11-06,4195039
2017-11-07,4195039
2017-11-08,4195039
2017-11-09,4195877
2017-11-10,4195877
2017-11-11,4195877
2017-11-12,4195877
2017-11-13,4322669
2017-11-14,4322669
2017-11-15,4322669
2017-11-16,4322669
2017-11-17,4322669
2017-11-18,4346648
2017-11-19,4346648
2017-11-20,4346648
2017-11-21,4346648
2017-11-22,4434085
2017-11-23,4434085
2017-11-24,4434085
2017-11-25,4434085
2017-11-26,4434085
2017-11-27,4364850
2017-11-28,4364850
2017-11-29,4364850
2017-11-30,4364850
2017-12-01,4486426
2017-12-02,4486426
2017-12-03,4486426
2017-12-04,4486426
2017-12-05,4446306
2017-12-06,4446306
2017-12-07,4446306
2017-12-08,4446306
2017-12-09,4514971
2017-12-10,4514971
2017-12-11,4514971
2017-12-12,4514971
2017-12-13,4727922
2017-12-14,4727922
2017-12-15,4727922
2017-12-16,4727922
2017-12-17,4700298
2017-12-18,4700298
2017-12-19,4700298
2017-12-20,4700298
2017-12-21,4614705
2017-12-22,4614705
2017-12-23,4614705
2017-12-24,4614705
2017-12-25,4418170
2017-12-26,4418170
2017-12-27,4418170
2017-12-28,4418170
2017-12-29,4197261
2017-12-30,4197261
2017-12-31,4197261
2018-01-01,3987409
2018-01-02,3987409
2018-01-03,3987409
2018-01-04,3817676
2018-01-05,3817676
2018-01-06,3817676
2018-01-07,3627016
2018-01-08,3627016
2018-01-09,3627016
2018-01-10,3627016
2018-01-11,3465641
2018-01-12,3465641
2018-01-13,3465641
2018-01-14,3296759
2018-01-15,3296759
2018-01-16,3296759
2018-01-17,3150571
2018-01-18,3150571
2018-01-19,3150571
2018-01-20,3150571
2018-01-21,3148927
2018-01-22,3148927
2018-01-23,3148927
2018-01-25,3116439
2018-01-26,3116439
2018-01-27,3198787
2018-01-28,3198787
2018-01-29,3284512
2018-01-30,3284512
2018-01-31,3375197
2018-02-01,3375197
2018-02-02,3375197
2018-02-03,3514251
2018-02-04,3514251
2018-02-05,3514251
2018-02-06,3542544
2018-02-07,3542544
2018-02-08,3380891
2018-02-09,3380891
2018-02-10,3409637
2018-02-11,3409637
2018-02-12,3376319
2018-02-13,3376319
2018-02-14,3321965
2018-02-15,3321965
2018-02-16,3344146
2018-02-17,3344146
2018-02-18,3365056
2018-02-19,3365056
2018-02-20,3507916
2018-02-21,3507916
2018-02-22,3564260
2018-02-23,3564260
2018-02-24,3564260
2018-02-25,3711130
2018-02-26,3711130
2018-02-27,3670081
2018-02-28,3670081
2018-03-01,3670081
2018-03-02,3661005
2018-03-03,3661005
2018-03-04,3661005
2018-03-05,3546702
2018-03-06,3546702
2018-03-07,3428369
2018-03-08,3428369
2018-03-09,3506546
2018-03-10,3506546
2018-03-11,3646822
2018-03-12,3646822
2018-03-13,3646822
2018-03-14,3624410
2018-03-15,3624410
2018-03-16,3624410
2018-03-17,3658565
2018-03-18,3658565
2018-03-19,3658565
2018-03-20,3815487
2018-03-21,3815487
2018-03-23,3954961
2018-03-24,3954961
2018-03-25,3953809
2018-03-26,3953809
2018-03-27,3767913
2018-03-28,3767913
2018-03-29,3767913
2018-03-30,3734210
2018-03-31,3734210
2018-04-01,3734210
2018-04-02,3920921
2018-04-03,3920921
2018-04-04,4073659
2018-04-05,4073659
2018-04-06,4073659
2018-04-07,3979875
2018-04-08,3979875
2018-04-09,3946822
2018-04-10,3946822
2018-04-11,3946822
2018-04-12,3988622
2018-04-13,3988622
2018-04-14,3988622
2018-04-15,4098490
2018-04-16,4098490
2018-04-17,4267812
2018-04-18,4267812
2018-04-19,4267812
2018-04-20,4468362
2018-04-21,4468362
2018-04-22,4468362
2018-04-23,4647078
2018-04-24,4647078
2018-04-25,4859454
2018-04-26,4859454
2018-04-27,4859454
2018-04-28,5102427
2018-04-29,5102427
2018-04-30,5341978
2018-05-01,5341978
2018-05-04,5589807
2018-05-05,5832408
2018-05-06,5832408
2018-05-07,5832408
2018-05-08,6084700
2018-05-09,6084700
2018-05-10,6084700
2018-05-11,6114555
2018-05-12,6114555
2018-05-13,6114555
2018-05-14,5962767
2018-05-15,5962767
2018-05-16,5962767
2018-05-17,5815979
2018-05-18,5815979
2018-05-19,5884231
2018-05-20,5884231
2018-05-21,6010940
2018-05-22,6010940
2018-05-23,6221024
2018-05-24,6221024
2018-05-25,6221024
2018-05-26,6426996
2018-05-27,6426996
2018-05-28,6426996
2018-05-29,6154869
2018-05-30,6154869
2018-05-31,6154869
2018-06-01,6072563
2018-06-02,6072563
2018-06-03,6027051
2018-06-04,6027051
2018-06-05,5890634
2018-06-06,5890634
2018-06-07,5890634
2018-06-08,5615843
2018-06-09,5615843
2018-06-10,5615843
2018-06-11,5335050
2018-06-12,5335050
2018-06-13,5105593
2018-06-14,5105593
2018-06-15,5105593
2018-06-16,4856438
2018-06-17,4856438
2018-06-18,4812361
2018-06-19,4812361
2018-06-20,4812361
2018-06-21,4921882
2018-06-22,4921882
2018-06-23,4921882
2018-06-24,5106766
2018-06-25,5106766
2018-06-26,5106766
2018-06-27,5328426
2018-06-28,5328426
2018-06-29,5444696
2018-06-30,5444696
2018-07-01,5703514
2018-07-02,5703514
2018-07-03,5703514
2018-07-04,5766787
2018-07-05,5766787
2018-07-06,5766787
2018-07-07,5747347
2018-07-08,5747347
2018-07-09,5747347
2018-07-10,5740078
2018-07-11,5740078
2018-07-12,5740078
2018-07-13,5816063
2018-07-14,5816063
2018-07-15,5816063
2018-07-16,5848029
2018-07-17,5848029
2018-07-18,5821484
2018-07-19,5821484
2018-07-20,5821484
2018-07-21,5993953
2018-07-22,5993953
2018-07-23,6280473
2018-07-24,6280473
2018-07-25,6280473
2018-07-26,6430452
2018-07-27,6430452
2018-07-28,6274525
2018-07-29,6274525
2018-07-30,6083231
2018-07-31,6083231
2018-08-01,5826265
2018-08-02,5826265
2018-08-03,5761733
2018-08-04,5761733
2018-08-05,5721351
2018-08-06,5721351
2018-08-07,5523692
2018-08-08,5523692
2018-08-09,5289920
2018-08-10,5289920
2018-08-11,5040125
2018-08-12,5040125
2018-08-14,4882773
2018-08-16,4862002
2018-08-17,4649778
2018-08-18,4649778
2018-08-19,4551411
2018-08-20,4551411
2018-08-21,4540714
2018-08-22,4540714
2018-08-23,4622893
2018-08-24,4622893
2018-08-25,4480987
2018-08-26,4480987
2018-08-27,4546545
2018-08-28,4546545
2018-08-29,4607716
2018-08-30,4607716
2018-08-31,4790080
2018-09-01,4790080
2018-09-02,4994703
2018-09-03,4994703
2018-09-04,5239733
2018-09-05,5239733
2018-09-06,5445607
2018-09-07,5445607
2018-09-08,5455165
2018-09-09,5455165
2018-09-10,5637730
2018-09-11,5637730
2018-09-12,5513907
2018-09-13,5513907
2018-09-14,5240438
2018-09-15,4978653
2018-09-16,4978653
2018-09-17,4786108
2018-09-18,4786108
2018-09-19,4585460
2018-09-20,4585460
2018-09-21,4454571
2018-09-22,4441098
2018-09-23,4441098
2018-09-24,4392837
2018-09-25,4392837
2018-09-26,4411731
2018-09-27,4411731
2018-09-28,4432769
2018-09-29,4432769
2018-09-30,4492620
2018-10-01,4492620
2018-10-02,4609779
2018-10-03,4803652
2018-10-04,4803652
2018-10-05,5017673
2018-10-06,4996894
2018-10-07,4996894
2018-10-08,4910642
2018-10-09,4910642
2018-10-10,4691097
2018-10-11,4691097
2018-10-12,4515046
2018-10-13,4448815
2018-10-14,4448815
2018-10-15,4335608
2018-10-16,4335608
2018-10-17,4393710
2018-10-18,4393710
2018-10-19,4434888
2018-10-20,4434888
2018-10-21,4476392
2018-10-22,4476392
2018-10-23,4398513
2018-10-24,4398513
2018-10-25,4315416
2018-10-26,4315416
2018-10-27,4301053
2018-10-28,4340987
2018-10-29,4340987
2018-10-30,4275024
2018-10-31,4275024
2018-11-01,4276163
2018-11-03,4396025
2018-11-04,4396025
2018-11-05,4268044
2018-11-06,4286938
2018-11-07,4286938
2018-11-08,4437575
2018-11-09,4437575
2018-11-10,4615070
2018-11-11,4615070
2018-11-12,4845824
2018-11-13,5061218
2018-11-14,5061218
2018-11-15,5130065
2018-11-16,5084209
2018-11-17,5084209
2018-11-18,5319714
