date_obj,Team-39%20cape price
2015-03-04,612
2015-03-05,612
2015-03-06,612
2015-03-07,612
2015-03-08,612
2015-03-09,625
2015-03-10,625
2015-03-11,625
2015-03-12,625
2015-03-13,625
2015-03-14,625
2015-03-15,625
2015-03-16,635
2015-03-17,635
2015-03-18,635
2015-03-19,635
2015-03-20,635
2015-03-21,635
2015-03-22,635
2015-03-23,635
2015-03-24,653
2015-03-25,653
2015-03-26,653
2015-03-27,653
2015-03-28,653
2015-03-29,653
2015-03-30,653
2015-03-31,653
2015-04-01,667
2015-04-02,667
2015-04-03,667
2015-04-04,667
2015-04-05,667
2015-04-06,667
2015-04-07,667
2015-04-08,667
2015-04-09,667
2015-04-10,667
2015-04-11,667
2015-04-12,667
2015-04-13,667
2015-04-14,667
2015-04-15,667
2015-04-16,667
2015-04-17,667
2015-04-18,667
2015-04-19,690
2015-04-20,690
2015-04-21,690
2015-04-22,690
2015-04-23,690
2015-04-24,690
2015-04-25,690
2015-04-26,690
2015-04-27,690
2015-04-28,708
2015-04-29,708
2015-04-30,708
2015-05-01,708
2015-05-02,708
2015-05-03,708
2015-05-04,708
2015-05-05,708
2015-05-06,708
2015-05-07,708
2015-05-08,708
2015-05-09,708
2015-05-10,708
2015-05-11,708
2015-05-12,708
2015-05-13,708
2015-05-14,708
2015-05-15,708
2015-05-16,722
2015-05-17,722
2015-05-18,722
2015-05-19,722
2015-05-20,722
2015-05-21,722
2015-05-22,722
2015-05-23,722
2015-05-24,722
2015-05-25,749
2015-05-26,749
2015-05-27,749
2015-05-28,749
2015-05-29,749
2015-05-30,749
2015-05-31,750
2015-06-01,750
2015-06-02,750
2015-06-03,750
2015-06-04,750
2015-06-05,750
2015-06-06,750
2015-06-07,750
2015-06-08,750
2015-06-09,750
2015-06-10,750
2015-06-11,750
2015-06-12,750
2015-06-13,748
2015-06-14,748
2015-06-15,748
2015-06-16,748
2015-06-17,748
2015-06-18,748
2015-06-19,756
2015-06-20,756
2015-06-21,756
2015-06-22,756
2015-06-23,756
2015-06-24,756
2015-06-25,758
2015-06-26,758
2015-06-27,758
2015-06-28,758
2015-06-29,758
2015-06-30,758
2015-07-01,758
2015-07-02,758
2015-07-03,758
2015-07-04,758
2015-07-05,758
2015-07-06,758
2015-07-07,758
2015-07-08,754
2015-07-09,754
2015-07-10,754
2015-07-11,754
2015-07-12,754
2015-07-13,754
2015-07-14,754
2015-07-15,761
2015-07-16,761
2015-07-17,761
2015-07-18,761
2015-07-19,761
2015-07-20,761
2015-07-21,761
2015-07-22,763
2015-07-23,763
2015-07-24,763
2015-07-25,763
2015-07-26,763
2015-07-27,763
2015-07-28,761
2015-07-29,761
2015-07-30,761
2015-07-31,761
2015-08-01,761
2015-08-02,742
2015-08-03,742
2015-08-04,742
2015-08-05,742
2015-08-06,742
2015-08-07,742
2015-08-08,758
2015-08-09,758
2015-08-10,758
2015-08-11,758
2015-08-12,758
2015-08-13,758
2015-08-14,750
2015-08-15,750
2015-08-16,750
2015-08-17,750
2015-08-18,750
2015-08-19,750
2015-08-20,726
2015-08-21,726
2015-08-22,726
2015-08-23,726
2015-08-24,726
2015-08-25,726
2015-08-26,699
2015-08-27,699
2015-08-28,699
