date_obj,Fruit%20batta price
2016-08-24,483
2016-08-25,483
2016-08-26,483
2016-08-28,483
2016-08-31,483
2016-09-01,483
2016-09-02,483
2016-09-03,483
2016-09-04,483
2016-09-05,483
2016-09-06,483
2016-09-07,483
2016-09-08,483
2016-09-09,483
2016-09-10,483
2016-09-11,483
2016-09-12,483
2016-09-13,483
2016-09-14,483
2016-09-15,483
2016-09-16,483
2016-09-17,483
2016-09-18,483
2016-09-19,483
2016-09-20,483
2016-09-21,483
2016-09-22,483
2016-09-23,483
2016-09-24,483
2016-09-25,483
2016-09-26,483
2016-09-27,483
2016-09-28,483
2016-09-29,483
2016-09-30,483
2016-10-01,483
2016-10-02,483
2016-10-03,483
2016-10-04,483
2016-10-05,483
2016-10-06,483
2016-10-07,485
2016-10-08,485
2016-10-09,485
2016-10-10,485
2016-10-11,485
2016-10-12,485
2016-10-13,485
2016-10-14,485
2016-10-15,485
2016-10-16,485
2016-10-17,485
2016-10-18,485
2016-10-19,485
2016-10-20,485
2016-10-21,485
2016-10-22,485
2016-10-23,485
2016-10-24,485
2016-10-25,485
2016-10-26,485
2016-10-27,485
2016-10-28,485
2016-10-29,485
2016-10-30,485
2016-10-31,485
2016-11-01,485
2016-11-02,485
2016-11-03,485
2016-11-04,485
2016-11-05,485
2016-11-06,485
2016-11-07,485
2016-11-08,485
2016-11-09,485
2016-11-10,485
2016-11-11,485
2016-11-12,485
2016-11-13,485
2016-11-14,485
2016-11-15,485
2016-12-07,500
2016-12-08,500
2016-12-09,500
2016-12-10,500
2016-12-11,500
2016-12-12,500
2016-12-13,500
2016-12-14,500
2016-12-15,500
2016-12-16,500
2016-12-17,500
2016-12-18,500
2016-12-19,500
2016-12-20,500
2016-12-21,500
2016-12-22,500
2016-12-23,500
2016-12-24,500
2016-12-25,500
2016-12-26,500
2016-12-27,500
2016-12-28,500
2016-12-29,500
2016-12-30,500
2016-12-31,500
2017-01-01,500
2017-01-02,500
2017-01-03,500
2017-01-04,500
2017-01-05,500
2017-01-06,500
2017-01-07,500
2017-01-08,500
2017-01-09,500
2017-01-10,500
2017-01-11,500
2017-01-12,500
2017-01-13,500
2017-01-14,500
2017-01-15,500
2017-01-16,500
2017-01-17,512
2017-01-18,512
2017-01-19,512
2017-01-20,512
2017-01-21,512
2017-01-22,512
2017-01-23,512
2017-01-27,512
2017-01-28,512
2017-01-29,512
2017-01-30,512
2017-01-31,512
2017-02-01,512
2017-02-02,512
2017-02-03,512
2017-02-04,512
2017-02-05,512
2017-02-06,512
2017-02-07,512
2017-02-08,512
2017-02-09,512
2017-02-10,512
2017-02-11,512
2017-02-12,512
2017-02-13,512
2017-02-14,512
2017-02-15,512
2017-02-16,512
2017-02-18,512
2017-02-19,512
2017-02-20,512
2017-02-21,512
2017-02-22,512
2017-02-23,512
2017-02-24,512
2017-02-25,512
2017-02-26,512
2017-02-27,512
2017-02-28,517
2017-03-01,517
2017-03-02,517
2017-03-03,517
2017-03-04,517
2017-03-05,517
2017-03-06,517
2017-03-07,517
2017-03-08,517
2017-03-09,517
2017-03-10,517
2017-03-11,517
2017-03-12,517
2017-03-13,517
2017-03-14,517
2017-03-15,517
2017-03-16,517
2017-03-17,517
2017-03-18,517
2017-03-19,517
2017-03-20,517
2017-03-21,517
2017-03-22,517
2017-03-23,517
2017-03-24,517
2017-03-25,517
2017-03-26,517
2017-03-27,517
2017-03-28,517
2017-03-29,517
2017-03-30,517
2017-03-31,517
2017-04-01,517
2017-04-02,517
2017-04-03,522
2017-04-04,522
2017-04-12,522
2017-04-13,522
2017-04-14,522
2017-04-15,522
2017-04-16,522
2017-04-17,522
2017-04-18,522
2017-04-19,522
2017-04-20,522
2017-04-21,522
2017-04-22,522
2017-04-23,522
2017-04-24,522
2017-04-25,522
2017-04-26,522
2017-04-27,522
2017-04-28,522
2017-04-29,522
2017-04-30,522
2017-05-01,522
2017-05-02,522
2017-05-03,522
2017-05-04,522
2017-05-05,525
2017-05-06,525
2017-05-07,525
2017-05-08,525
2017-05-09,525
2017-05-10,525
2017-05-11,525
2017-05-12,525
2017-05-13,525
2017-05-14,525
2017-05-15,525
2017-05-16,525
2017-05-17,525
2017-05-18,525
2017-05-19,525
2017-05-20,525
2017-05-21,525
2017-05-22,525
2017-05-23,525
2017-05-24,525
2017-05-25,525
2017-05-26,525
2017-05-27,525
2017-05-28,525
2017-05-29,525
2017-05-30,525
2017-05-31,525
2017-06-01,525
2017-06-02,525
2017-06-03,525
2017-06-04,525
2017-06-05,525
2017-06-06,542
2017-06-07,542
2017-06-08,542
2017-06-09,542
2017-06-10,542
2017-06-11,542
2017-06-12,542
2017-06-13,542
2017-06-14,542
2017-06-15,542
2017-06-16,542
2017-06-17,542
2017-06-18,542
2017-06-19,542
2017-06-20,542
2017-06-21,542
2017-06-22,542
2017-06-23,542
2017-06-24,542
2017-06-25,542
2017-06-26,542
2017-06-27,542
2017-06-28,542
2017-06-29,542
2017-06-30,542
2017-07-01,542
2017-07-02,542
2017-07-03,542
2017-07-04,542
2017-07-05,542
2017-07-06,542
2017-07-07,542
2017-07-08,542
2017-07-13,554
2017-07-14,554
2017-07-15,554
2017-07-16,554
2017-07-17,554
2017-07-18,554
2017-07-19,554
2017-07-20,554
2017-07-21,554
2017-07-22,554
2017-07-23,554
2017-07-24,554
2017-07-25,554
2017-07-26,554
2017-07-27,554
2017-07-28,554
2017-07-29,554
2017-07-30,554
2017-07-31,554
2017-08-01,554
2017-08-02,554
2017-08-03,554
2017-08-04,554
2017-08-05,554
2017-08-06,554
2017-08-09,575
2017-08-10,575
2017-08-11,575
2017-08-12,575
2017-08-13,575
2017-08-14,575
2017-08-15,575
2017-08-16,575
2017-08-17,575
2017-08-18,575
2017-08-19,575
2017-08-20,575
2017-08-21,575
2017-08-22,575
2017-08-23,575
2017-08-24,575
2017-08-25,575
2017-08-26,575
2017-08-27,575
2017-08-28,575
2017-08-29,575
2017-08-30,575
2017-08-31,575
2017-09-01,575
2017-09-02,575
2017-09-03,575
2017-09-04,575
2017-09-05,575
2017-09-06,575
2017-09-07,575
2017-09-08,575
2017-09-09,575
2017-09-10,592
2017-09-11,592
2017-09-12,592
2017-09-13,592
2017-09-14,592
2017-09-15,592
2017-09-16,592
2017-09-17,592
2017-09-18,592
2017-09-19,592
2017-09-20,592
2017-09-21,592
2017-09-22,592
2017-09-23,592
2017-09-24,592
2017-09-25,592
2017-09-26,592
2017-09-27,592
2017-09-28,592
2017-09-29,592
2017-09-30,592
2017-10-01,592
2017-10-02,592
2017-10-03,592
2017-10-04,592
2017-10-05,592
2017-10-06,592
2017-10-07,592
2017-10-08,592
2017-10-09,592
2017-10-10,592
2017-10-11,592
2017-10-12,592
2017-10-13,592
2017-10-14,592
2017-10-15,592
2017-10-16,601
2017-10-17,601
2017-10-18,601
2017-10-19,601
2017-10-20,601
2017-10-21,601
2017-10-22,601
2017-10-23,601
2017-10-24,601
2017-10-25,601
2017-10-26,601
2017-10-27,601
2017-10-28,601
2017-10-29,601
2017-10-30,601
2017-10-31,601
2017-11-01,601
2017-11-02,601
2017-11-03,601
2017-11-04,601
2017-11-05,601
2017-11-06,601
2017-11-07,601
2017-11-08,601
2017-11-09,601
2017-11-10,601
2017-11-11,601
2017-11-12,601
2017-11-13,601
2017-11-14,601
2017-11-15,601
2017-11-16,601
2017-11-17,601
2017-11-18,601
2017-11-19,601
2017-11-20,601
2017-11-21,601
2017-11-22,601
2017-11-23,601
2017-11-24,601
2017-11-25,630
2017-11-26,630
2017-11-27,630
2017-11-28,630
2017-11-29,630
2017-11-30,630
2017-12-01,630
2017-12-02,630
2017-12-03,630
2017-12-04,630
2017-12-05,630
2017-12-06,630
2017-12-07,630
2017-12-08,630
2017-12-09,630
2017-12-10,630
2017-12-11,630
2017-12-12,630
2017-12-13,630
2017-12-14,630
2017-12-15,630
2017-12-16,630
2017-12-17,630
2017-12-18,630
2017-12-19,630
2017-12-20,630
2017-12-21,630
2017-12-22,630
2017-12-23,630
2017-12-24,630
2017-12-25,630
2017-12-26,630
2017-12-27,630
2017-12-28,630
2017-12-29,630
2017-12-30,630
2017-12-31,630
2018-01-01,630
2018-01-02,630
2018-01-03,630
2018-01-04,630
2018-01-05,630
2018-01-06,630
2018-01-07,660
2018-01-08,660
2018-01-09,660
2018-01-10,660
2018-01-11,660
2018-01-12,660
2018-01-13,660
2018-01-14,660
2018-01-15,660
2018-01-16,660
2018-01-17,660
2018-01-18,660
2018-01-19,660
2018-01-20,660
2018-01-21,660
2018-01-22,660
2018-01-23,660
2018-01-24,660
2018-01-25,660
2018-01-26,660
2018-01-27,660
2018-01-28,660
2018-01-29,660
2018-01-30,660
2018-01-31,660
2018-02-01,660
2018-02-02,660
2018-02-03,660
2018-02-04,660
2018-02-05,660
2018-02-06,660
2018-02-07,660
2018-02-08,660
2018-02-09,693
2018-02-10,693
2018-02-11,693
2018-02-12,693
2018-02-13,693
2018-02-14,693
2018-02-15,693
2018-02-16,693
2018-02-17,693
2018-02-18,693
2018-02-19,693
2018-02-20,693
2018-02-21,693
2018-02-22,693
2018-02-23,693
2018-02-24,693
2018-02-25,693
2018-02-26,693
2018-02-27,693
2018-02-28,693
2018-03-01,693
2018-03-02,693
2018-03-03,693
2018-03-04,693
2018-03-05,693
2018-03-06,693
2018-03-07,693
2018-03-08,693
2018-03-09,693
2018-03-10,693
2018-03-11,693
2018-03-12,693
2018-03-13,693
2018-03-14,693
2018-03-15,693
2018-03-16,693
2018-03-17,693
2018-03-18,693
2018-03-20,728
2018-03-21,728
2018-03-23,728
2018-03-24,728
2018-03-25,728
2018-03-26,728
2018-03-27,728
2018-03-28,728
2018-03-29,728
2018-03-30,728
2018-03-31,728
2018-04-01,728
2018-04-02,728
2018-04-03,728
2018-04-04,728
2018-04-05,728
2018-04-06,728
2018-04-07,728
2018-04-08,728
2018-04-09,728
2018-04-10,728
2018-04-11,728
2018-04-12,728
2018-04-13,728
2018-04-14,728
2018-04-15,728
2018-04-16,728
2018-04-17,728
2018-04-18,728
2018-04-19,728
2018-04-20,728
2018-04-21,728
2018-04-22,728
2018-04-23,728
2018-04-24,728
2018-04-25,728
2018-04-26,728
2018-04-27,728
2018-04-28,728
2018-04-29,738
2018-04-30,738
2018-05-01,738
2018-05-02,738
2018-05-03,738
2018-05-04,738
2018-05-05,738
2018-05-06,738
2018-05-07,738
2018-05-08,738
2018-05-09,738
2018-05-10,738
2018-05-11,738
2018-05-12,738
2018-05-13,738
2018-05-14,738
2018-05-15,738
2018-05-16,738
2018-05-17,738
2018-05-18,738
2018-05-19,738
2018-05-20,738
2018-05-21,738
2018-05-22,738
2018-05-23,738
2018-05-24,738
2018-05-25,738
2018-05-26,738
2018-05-27,738
2018-05-28,738
2018-05-29,738
2018-05-30,738
2018-05-31,738
2018-06-01,738
2018-06-02,738
2018-06-03,738
2018-06-04,738
2018-06-05,738
2018-06-06,738
2018-06-07,738
2018-06-08,772
2018-06-09,772
2018-06-10,772
2018-06-11,772
2018-06-12,772
2018-06-13,772
2018-06-14,772
2018-06-15,772
2018-06-16,772
2018-06-17,772
2018-06-18,772
2018-06-19,772
2018-06-20,772
2018-06-21,772
2018-06-22,772
2018-06-23,772
2018-06-24,772
2018-06-25,772
2018-06-26,772
2018-06-27,772
2018-06-28,772
2018-06-29,772
2018-06-30,772
2018-07-01,772
2018-07-02,772
2018-07-03,772
2018-07-04,772
2018-07-05,772
2018-07-06,772
2018-07-07,772
2018-07-08,772
2018-07-09,797
2018-07-10,797
2018-07-11,797
2018-07-12,797
2018-07-13,797
2018-07-14,797
2018-07-15,797
2018-07-16,797
2018-07-17,797
2018-07-18,797
2018-07-19,797
2018-07-20,797
2018-07-21,797
2018-07-22,797
2018-07-23,797
2018-07-24,797
2018-07-25,797
2018-07-26,797
2018-07-27,797
2018-07-28,797
2018-07-29,797
2018-07-30,797
2018-07-31,797
2018-08-01,797
2018-08-02,797
2018-08-03,797
2018-08-04,797
2018-08-05,797
2018-08-06,797
2018-08-07,797
2018-08-08,828
2018-08-09,828
2018-08-10,828
2018-08-11,828
2018-08-12,828
2018-08-14,828
2018-08-16,828
2018-08-17,828
2018-08-18,828
2018-08-19,828
2018-08-20,828
2018-08-21,828
2018-08-22,828
2018-08-23,828
2018-08-24,828
2018-08-25,828
2018-08-26,828
2018-08-27,828
2018-08-28,828
2018-08-29,828
2018-08-30,828
2018-08-31,828
2018-09-01,828
2018-09-02,828
2018-09-03,828
2018-09-04,828
2018-09-05,856
2018-09-06,856
2018-09-07,856
2018-09-08,856
2018-09-09,856
2018-09-10,856
2018-09-11,856
2018-09-12,856
2018-09-13,856
2018-09-14,856
2018-09-15,856
2018-09-16,856
2018-09-17,856
2018-09-18,856
2018-09-19,856
2018-09-20,856
2018-09-21,856
2018-09-22,856
2018-09-23,856
2018-09-24,856
2018-09-25,856
2018-09-26,856
2018-09-27,856
2018-09-28,856
2018-09-29,856
2018-09-30,856
2018-10-01,856
2018-10-02,856
2018-10-03,856
2018-10-04,856
2018-10-05,898
2018-10-06,898
2018-10-07,898
2018-10-08,898
2018-10-09,898
2018-10-10,898
2018-10-11,898
2018-10-12,898
2018-10-13,898
2018-10-14,898
2018-10-15,898
2018-10-16,898
2018-10-17,898
2018-10-18,898
2018-10-19,898
2018-10-20,898
2018-10-21,898
2018-10-22,898
2018-10-23,898
2018-10-24,898
2018-10-25,898
2018-10-26,898
2018-10-27,898
2018-10-28,898
2018-10-29,898
2018-10-30,898
2018-10-31,898
2018-11-01,898
2018-11-03,898
2018-11-04,941
2018-11-05,941
2018-11-06,941
2018-11-07,941
2018-11-08,941
2018-11-09,941
2018-11-10,941
2018-11-11,941
2018-11-12,941
2018-11-13,941
2018-11-14,941
2018-11-15,941
2018-11-16,941
2018-11-17,941
2018-11-18,941
2018-11-19,941
2018-11-20,941
2018-11-21,941
2018-11-22,941
2018-11-23,941
2018-11-24,941
2018-11-25,966
2018-11-26,966
2018-11-27,966
2018-11-28,966
2018-11-29,966
2018-12-01,966
2018-12-03,966
2018-12-04,966
2018-12-05,966
2018-12-07,966
2018-12-09,966
2018-12-10,966
2018-12-11,966
2018-12-12,966
2018-12-13,966
2018-12-14,966
2018-12-15,966
2018-12-16,1007
2018-12-17,1007
2018-12-18,1007
2018-12-19,1007
2018-12-20,1007
2018-12-21,1007
2018-12-22,1007
2018-12-23,1007
2018-12-24,1007
2018-12-25,1007
2018-12-26,1007
2018-12-27,1007
2018-12-28,1007
2018-12-29,1007
2018-12-30,1007
2018-12-31,1007
2019-01-01,1007
2019-01-02,1007
2019-01-03,1007
2019-01-04,1007
2019-01-05,1016
2019-01-06,1016
2019-01-08,1016
2019-01-10,1016
2019-01-11,1016
2019-01-12,1016
2019-01-13,1016
2019-01-14,1016
2019-01-15,1016
2019-01-16,1016
2019-01-17,1016
2019-01-18,1016
2019-01-19,1016
2019-01-20,1016
2019-01-21,1016
2019-01-22,1016
2019-01-23,1047
2019-01-24,1047
2019-01-25,1047
2019-01-26,1047
2019-01-27,1047
2019-01-28,1047
2019-01-29,1047
2019-01-30,1047
2019-01-31,1047
2019-02-01,1047
2019-02-02,1047
2019-02-03,1047
2019-02-04,1047
2019-02-05,1047
2019-02-06,1047
2019-02-07,1047
2019-02-08,1096
2019-02-09,1096
2019-02-10,1096
2019-02-11,1096
2019-02-12,1096
2019-02-13,1096
2019-02-14,1096
2019-02-15,1096
2019-02-16,1096
2019-02-17,1096
2019-02-18,1096
2019-02-19,1096
2019-02-20,1096
2019-02-21,1096
2019-02-22,1096
2019-02-23,1096
2019-02-24,1096
2019-02-25,1096
2019-02-26,1096
2019-02-27,1096
2019-02-28,1096
2019-03-01,1096
2019-03-02,1096
2019-03-03,1096
2019-03-04,1096
2019-03-05,1096
2019-03-06,1096
2019-03-07,1096
2019-03-08,1096
2019-03-09,1096
2019-03-10,1096
2019-03-11,1096
2019-03-12,1096
2019-03-13,1096
2019-03-14,1096
2019-03-15,1096
2019-03-16,1096
2019-03-17,1096
2019-03-18,1096
2019-03-19,1096
2019-03-20,1096
2019-03-21,1126
2019-03-22,1126
2019-03-23,1126
2019-03-24,1126
2019-03-25,1126
2019-03-26,1126
2019-03-27,1126
2019-03-28,1126
2019-03-29,1126
2019-03-30,1126
2019-03-31,1126
2019-04-01,1126
2019-04-02,1126
2019-04-03,1126
2019-04-04,1126
2019-04-05,1126
2019-04-06,1126
2019-04-07,1126
2019-04-08,1126
2019-04-09,1126
2019-04-10,1126
2019-04-11,1126
2019-04-12,1126
2019-04-13,1126
2019-04-14,1126
2019-04-15,1126
2019-04-16,1126
2019-04-17,1126
2019-04-18,1174
2019-04-19,1174
2019-04-20,1174
2019-04-21,1174
2019-04-22,1174
2019-04-23,1174
2019-04-24,1174
2019-04-25,1174
2019-04-26,1174
2019-04-27,1174
2019-04-28,1174
2019-04-29,1174
2019-04-30,1174
2019-05-01,1174
2019-05-02,1174
2019-05-03,1174
2019-05-04,1174
2019-05-05,1174
2019-05-06,1174
2019-05-07,1210
2019-05-08,1210
2019-05-09,1210
2019-05-10,1210
2019-05-11,1210
2019-05-12,1210
2019-05-13,1210
2019-05-14,1210
2019-05-15,1210
2019-05-16,1210
2019-05-17,1210
2019-05-18,1210
2019-05-19,1210
2019-05-20,1210
2019-05-21,1210
2019-05-22,1210
2019-05-23,1210
2019-05-24,1210
2019-05-25,1210
2019-05-26,1210
2019-05-27,1210
2019-05-28,1210
2019-05-29,1210
2019-05-30,1255
2019-05-31,1255
2019-06-01,1255
2019-06-02,1255
2019-06-03,1255
2019-06-04,1255
2019-06-05,1255
2019-06-06,1255
2019-06-07,1255
2019-06-08,1255
2019-06-09,1255
2019-06-10,1255
2019-06-11,1255
2019-06-12,1255
2019-06-13,1255
2019-06-14,1255
2019-06-15,1255
2019-06-16,1255
2019-06-17,1255
2019-06-18,1255
2019-06-19,1312
2019-06-20,1312
2019-06-21,1312
2019-06-22,1312
2019-06-23,1312
2019-06-24,1312
2019-06-25,1312
2019-06-26,1312
2019-06-27,1312
2019-06-28,1312
2019-06-29,1312
2019-06-30,1312
2019-07-01,1312
2019-07-02,1312
2019-07-03,1312
2019-07-04,1312
2019-07-05,1312
2019-07-06,1312
2019-07-07,1312
2019-07-08,1370
2019-07-09,1370
2019-07-10,1370
2019-07-11,1370
2019-07-12,1370
2019-07-13,1370
2019-07-14,1370
2019-07-15,1370
2019-07-16,1370
2019-07-17,1370
2019-07-18,1370
2019-07-19,1370
2019-07-20,1370
2019-07-21,1370
2019-07-22,1370
2019-07-23,1409
2019-07-24,1409
2019-07-25,1409
2019-07-26,1409
2019-07-27,1409
2019-07-28,1409
2019-07-29,1409
2019-07-30,1409
2019-07-31,1409
2019-08-01,1409
2019-08-02,1409
