date_obj,Kharyrll%20teleport%20(tablet) price
2015-09-05,2710
2015-09-06,2748
2015-09-07,2748
2015-09-08,2825
2015-09-09,2825
2015-09-10,2785
2015-09-11,2785
2015-09-12,2683
2015-09-13,2683
2015-09-14,2661
2015-09-15,2661
2015-09-16,2702
2015-09-17,2702
2015-09-18,2764
2015-09-19,2764
2015-09-20,2707
2015-09-21,2707
2015-09-22,2642
2015-09-23,2642
2015-09-24,2642
2015-09-25,2549
2015-09-27,2423
2015-09-28,2423
2015-09-29,2356
2015-09-30,2356
2015-10-05,2367
2015-10-06,2412
2015-10-07,2412
2015-10-08,2487
2015-10-09,2487
2015-10-10,2487
2015-10-11,2451
2015-10-12,2451
2015-10-13,2451
2015-10-14,2471
2015-10-15,2471
2015-10-16,2568
2015-10-17,2568
2015-10-18,2568
2015-10-19,2633
2015-10-20,2633
2015-10-22,2643
2015-10-23,2643
2015-10-24,2597
2015-10-25,2597
2015-10-26,2588
2015-10-27,2588
2015-10-29,2523
2015-10-30,2523
2015-10-31,2523
2015-11-01,2519
2015-11-02,2519
2015-11-03,2583
2015-11-04,2583
2015-11-05,2583
2015-11-06,2522
2015-11-07,2522
2015-11-08,2497
2015-11-09,2497
2015-11-10,2497
2015-11-11,2495
2015-11-12,2495
2015-11-13,2495
2015-11-14,2400
2015-11-15,2400
2015-11-16,2517
2015-11-17,2517
2015-11-18,2517
2015-11-19,2593
2015-11-20,2593
2015-11-21,2593
2015-11-22,2643
2015-11-23,2643
2015-11-24,2643
2015-11-25,2692
2015-11-26,2692
2015-11-27,2692
2015-11-28,2797
2015-11-29,2797
2015-11-30,2918
2015-12-01,2918
2015-12-02,2918
2015-12-03,3027
2015-12-04,3027
2015-12-05,3027
2015-12-06,3156
2015-12-07,3156
2015-12-08,3156
2015-12-09,3237
2015-12-10,3237
2015-12-11,3272
2015-12-12,3272
2015-12-13,3232
2015-12-14,3232
2015-12-15,3157
2015-12-16,3157
2015-12-17,3157
2015-12-18,3019
2015-12-19,3019
2015-12-20,2916
2015-12-21,2916
2015-12-22,2824
2015-12-23,2824
2015-12-24,2796
2015-12-25,2796
2015-12-26,2808
2015-12-27,2808
2015-12-28,2879
2015-12-29,3002
2015-12-30,3002
2015-12-31,3044
2016-01-01,3044
2016-01-02,2949
2016-01-03,2910
2016-01-04,2910
2016-01-05,2971
2016-01-06,2971
2016-01-07,3083
2016-01-08,3083
2016-01-09,3077
2016-01-10,3077
2016-01-11,3084
2016-01-12,3084
2016-01-13,3104
2016-01-14,3126
2016-01-15,3126
2016-01-16,2969
2016-01-17,2969
2016-01-18,2930
2016-01-19,2930
2016-01-20,2935
2016-01-21,2935
2016-01-22,2911
2016-01-23,2911
2016-01-24,2917
2016-01-25,2871
2016-01-26,2871
2016-01-27,2887
2016-01-28,2887
2016-01-29,2956
2016-01-30,2956
2016-01-31,2961
2016-02-01,2961
2016-02-02,2904
2016-02-03,2904
2016-02-04,2854
2016-02-05,2854
2016-02-06,2830
2016-02-07,2830
2016-02-08,2832
2016-02-09,2832
2016-02-10,2855
2016-02-11,2855
2016-02-12,2888
2016-02-13,2837
2016-02-14,2837
2016-02-15,2712
2016-02-16,2712
2016-02-17,2624
2016-02-18,2624
2016-02-19,2639
2016-02-20,2639
2016-02-21,2637
2016-02-22,2637
2016-02-23,2716
2016-02-24,2716
2016-02-25,2843
2016-02-26,2843
2016-02-27,2888
2016-02-28,2888
2016-02-29,2967
2016-03-01,2967
2016-03-02,2886
2016-03-03,2886
2016-03-04,2792
2016-03-05,2792
2016-03-06,2722
2016-03-07,2722
2016-03-08,2657
2016-03-09,2657
2016-03-10,2633
2016-03-11,2633
2016-03-12,2688
2016-03-13,2688
2016-03-14,2823
2016-03-15,2823
2016-03-16,2813
2016-03-17,2813
2016-03-18,2697
2016-03-19,2697
2016-03-20,2778
2016-03-21,2778
2016-03-22,2917
2016-03-23,2917
2016-03-24,2997
2016-03-25,2997
2016-03-26,2974
2016-03-27,2974
2016-03-28,2959
2016-03-29,2959
2016-03-30,2878
2016-03-31,2878
2016-04-01,2771
2016-04-02,2771
2016-04-03,2661
2016-04-04,2661
2016-04-05,2587
2016-04-06,2587
2016-04-07,2600
2016-04-08,2600
2016-04-09,2666
2016-04-10,2677
2016-04-11,2677
2016-04-12,2732
2016-04-13,2732
2016-04-14,2712
2016-04-15,2720
2016-04-16,2720
2016-04-17,2802
2016-04-18,2876
2016-04-19,2876
2016-04-20,2785
2016-04-21,2785
2016-04-22,2677
2016-04-23,2606
2016-04-24,2606
2016-04-25,2525
2016-04-26,2525
2016-04-27,2574
2016-04-28,2574
2016-04-29,2564
2016-04-30,2564
2016-05-01,2613
2016-05-02,2613
2016-05-03,2732
2016-05-04,2732
2016-05-05,2785
2016-05-06,2785
2016-05-07,2757
2016-05-08,2757
2016-05-09,2735
2016-05-10,2701
2016-05-11,2701
2016-05-12,2668
2016-05-13,2610
2016-05-14,2610
2016-05-15,2594
2016-05-16,2594
2016-05-17,2571
2016-05-18,2590
2016-05-19,2590
2016-05-22,2615
2016-05-23,2566
2016-05-24,2590
2016-05-25,2590
2016-05-26,2638
2016-05-27,2634
2016-05-28,2634
2016-05-29,2713
2016-05-30,2713
2016-05-31,2582
2016-06-01,2458
2016-06-02,2458
2016-06-03,2425
2016-06-04,2428
2016-06-05,2428
2016-06-06,2482
2016-06-07,2482
2016-06-08,2494
2016-06-09,2464
2016-06-10,2340
2016-06-11,2340
2016-06-12,2320
2016-06-13,2320
2016-06-14,2381
2016-06-15,2381
2016-06-16,2490
2016-06-17,2574
2016-06-18,2574
2016-06-19,2621
2016-06-20,2621
2016-06-21,2708
2016-06-22,2739
2016-06-23,2739
2016-06-24,2631
2016-06-25,2595
2016-06-26,2595
2016-06-27,2618
2016-06-28,2598
2016-06-29,2598
2016-06-30,2655
2016-07-01,2635
2016-07-02,2635
2016-07-03,2666
2016-07-04,2785
2016-07-05,2785
2016-07-06,2782
2016-07-07,2676
2016-07-08,2706
2016-07-09,2696
2016-07-10,2700
2016-07-11,2676
2016-07-12,2707
2016-07-13,2673
2016-07-14,2734
2016-07-15,2734
2016-07-16,2828
2016-07-17,2828
2016-07-18,2903
2016-07-23,2970
2016-07-24,2958
2016-07-25,2958
2016-07-26,2829
2016-07-27,2829
2016-07-28,2778
2016-07-29,2814
2016-07-30,2950
2016-07-31,2950
2016-08-01,2854
2016-08-02,2731
2016-08-03,2716
2016-08-04,2716
2016-08-05,2733
2016-08-06,2733
2016-08-07,2650
2016-08-08,2650
2016-08-09,2644
2016-08-10,2644
2016-08-11,2645
2016-08-12,2645
2016-08-13,2664
2016-08-14,2664
2016-08-15,2663
2016-08-16,2663
2016-08-17,2642
2016-08-18,2642
2016-08-19,2591
2016-08-20,2591
2016-08-21,2604
2016-08-22,2604
2016-08-23,2591
2016-08-24,2591
2016-08-25,2647
2016-08-26,2647
2016-08-28,2602
2016-08-31,2774
2016-09-01,2806
2016-09-02,2806
2016-09-03,2803
2016-09-04,2803
2016-09-05,2834
2016-09-06,2834
2016-09-07,2746
2016-09-08,2746
2016-09-09,2746
2016-09-10,2690
2016-09-11,2690
2016-09-12,2720
2016-09-13,2720
2016-09-14,2618
2016-09-15,2618
2016-09-16,2629
2016-09-17,2629
2016-09-18,2672
2016-09-19,2672
2016-09-20,2671
2016-09-21,2671
2016-09-22,2577
2016-09-23,2577
2016-09-24,2577
2016-09-25,2554
2016-09-26,2554
2016-09-27,2510
2016-09-28,2510
2016-09-29,2518
2016-09-30,2518
2016-10-01,2463
2016-10-02,2463
2016-10-03,2463
2016-10-04,2429
2016-10-05,2429
2016-10-06,2405
2016-10-07,2405
2016-10-08,2439
2016-10-09,2439
2016-10-10,2433
2016-10-11,2433
2016-10-12,2455
2016-10-13,2455
2016-10-14,2492
2016-10-15,2492
2016-10-16,2562
2016-10-17,2564
2016-10-18,2564
2016-10-19,2595
2016-10-20,2595
2016-10-21,2587
2016-10-22,2587
2016-10-23,2588
2016-10-24,2651
2016-10-25,2651
2016-10-26,2734
2016-10-27,2734
2016-10-28,2769
2016-10-29,2755
2016-10-30,2755
2016-10-31,2688
2016-11-01,2688
2016-11-02,2702
2016-11-03,2702
2016-11-04,2751
2016-11-05,2751
2016-11-06,2786
2016-11-07,2786
2016-11-08,2775
2016-11-09,2775
2016-11-10,2779
2016-11-11,2779
2016-11-12,2742
2016-11-13,2742
2016-11-14,2712
2016-12-07,2691
2016-12-08,2712
2016-12-09,2712
2016-12-10,2721
2016-12-11,2790
2016-12-12,2790
2016-12-13,2841
2016-12-14,2842
2016-12-15,2842
2016-12-16,2787
2016-12-17,2755
2016-12-18,2755
2016-12-19,2634
2016-12-20,2604
2016-12-21,2582
2016-12-22,2582
2016-12-23,2623
2016-12-24,2623
2016-12-25,2630
2016-12-26,2630
2016-12-27,2620
2016-12-28,2620
2016-12-29,2619
2016-12-30,2619
2016-12-31,2690
2017-01-01,2690
2017-01-02,2769
2017-01-03,2769
2017-01-04,2814
2017-01-05,2814
2017-01-06,2762
2017-01-07,2732
2017-01-08,2732
2017-01-09,2700
2017-01-10,2700
2017-01-11,2598
2017-01-12,2532
2017-01-13,2532
2017-01-14,2573
2017-01-15,2548
2017-01-16,2599
2017-01-17,2574
2017-01-18,2551
2017-01-19,2551
2017-01-20,2560
2017-01-21,2566
2017-01-22,2566
2017-01-27,2566
2017-01-28,2623
2017-01-29,2627
2017-01-30,2627
2017-01-31,2710
2017-02-01,2771
2017-02-02,2771
2017-02-03,2792
2017-02-04,2887
2017-02-05,2944
2017-02-06,2944
2017-02-07,2837
2017-02-08,2750
2017-02-09,2750
2017-02-10,2774
2017-02-11,2635
2017-02-12,2635
2017-02-13,2561
2017-02-14,2565
2017-02-15,2565
2017-02-16,2565
2017-02-18,2569
2017-02-19,2590
2017-02-20,2590
2017-02-21,2510
2017-02-22,2510
2017-02-23,2522
2017-02-24,2522
2017-02-25,2443
2017-02-26,2443
2017-02-27,2477
2017-02-28,2440
2017-03-01,2440
2017-03-02,2464
2017-03-03,2464
2017-03-04,2446
2017-03-05,2446
2017-03-06,2519
2017-03-07,2519
2017-03-08,2596
2017-03-09,2596
2017-03-10,2645
2017-03-11,2644
2017-03-12,2644
2017-03-13,2619
2017-03-14,2593
2017-03-15,2600
2017-03-16,2600
2017-03-17,2617
2017-03-18,2617
2017-03-19,2724
2017-03-20,2826
2017-03-21,2888
2017-03-22,2888
2017-03-23,2769
2017-03-24,2660
2017-03-25,2660
2017-03-26,2609
2017-03-27,2606
2017-03-28,2606
2017-03-29,2562
2017-03-30,2562
2017-03-31,2590
2017-04-01,2590
2017-04-02,2648
2017-04-03,2721
2017-04-04,2721
2017-04-12,2857
2017-04-13,2757
2017-04-14,2757
2017-04-15,2725
2017-04-16,2759
2017-04-17,2703
2017-04-18,2703
2017-04-19,2746
2017-04-20,2746
2017-04-21,2795
2017-04-22,2795
2017-04-23,2913
2017-04-24,2913
2017-04-25,3058
2017-04-26,3058
2017-04-27,3022
2017-04-28,3022
2017-04-29,2913
2017-04-30,2913
2017-05-01,2905
2017-05-02,2858
2017-05-03,2858
2017-05-04,2858
2017-05-05,2901
2017-05-06,2901
2017-05-07,2978
2017-05-08,2978
2017-05-09,2940
2017-05-10,2940
2017-05-11,2906
2017-05-12,2912
2017-05-13,2979
2017-05-14,2979
2017-05-15,2966
2017-05-16,3000
2017-05-17,3000
2017-05-18,2887
2017-05-19,2887
2017-05-20,2849
2017-05-21,2849
2017-05-22,2812
2017-05-23,2812
2017-05-24,2750
2017-05-25,2750
2017-05-26,2824
2017-05-27,2925
2017-05-28,2925
2017-05-29,2919
2017-05-30,2919
2017-05-31,2847
2017-06-01,2847
2017-06-02,2835
2017-06-03,2835
2017-06-04,2868
2017-06-06,2886
2017-06-07,2900
2017-06-08,2900
2017-06-09,2797
2017-06-10,2701
2017-06-11,2667
2017-06-12,2667
2017-06-13,2664
2017-06-14,2599
2017-06-15,2599
2017-06-16,2554
2017-06-17,2554
2017-06-18,2642
2017-06-19,2642
2017-06-20,2761
2017-06-21,2852
2017-06-22,2852
2017-06-23,2881
2017-06-24,2908
2017-06-25,2908
2017-06-26,2898
2017-06-27,2852
2017-06-28,2852
2017-06-29,2869
2017-06-30,2914
2017-07-01,2914
2017-07-02,2889
2017-07-03,2883
2017-07-04,2850
2017-07-05,2850
2017-07-06,2781
2017-07-07,2781
2017-07-08,2807
2017-07-13,2891
2017-07-14,2893
2017-07-15,2893
2017-07-16,2955
2017-07-17,3071
2017-07-18,3071
2017-07-19,3065
2017-07-20,3081
2017-07-21,3142
2017-07-22,3073
2017-07-23,3155
2017-07-24,3155
2017-07-25,3130
2017-07-26,3145
2017-07-27,3108
2017-07-28,3108
2017-07-29,3143
2017-07-30,3133
2017-07-31,3133
2017-08-01,3130
2017-08-02,3023
2017-08-03,3023
2017-08-04,2968
2017-08-05,3003
2017-08-06,3003
2017-08-09,3130
2017-08-10,2984
2017-08-11,2984
2017-08-12,2935
2017-08-13,2935
2017-08-14,2972
2017-08-15,2890
2017-08-17,2919
2017-08-18,2919
2017-08-19,2817
2017-08-20,2796
2017-08-21,2796
2017-08-22,2803
2017-08-23,2803
2017-08-24,2794
2017-08-25,2794
2017-08-26,2770
2017-08-27,2770
2017-08-28,2809
2017-08-29,2809
2017-08-30,2779
2017-08-31,2779
2017-09-01,2784
2017-09-02,2818
2017-09-03,2818
2017-09-04,2796
2017-09-05,2676
2017-09-06,2676
2017-09-07,2542
2017-09-08,2542
2017-09-09,2451
2017-09-10,2462
2017-09-11,2462
2017-09-12,2350
2017-09-13,2299
2017-09-14,2273
2017-09-15,2273
2017-09-16,2266
2017-09-17,2250
2017-09-19,2283
2017-09-20,2313
2017-09-21,2313
2017-09-22,2318
2017-09-23,2318
2017-09-24,2290
2017-09-25,2290
2017-09-26,2266
2017-09-27,2266
2017-09-28,2193
2017-09-29,2205
2017-09-30,2205
2017-10-01,2280
2017-10-02,2340
2017-10-03,2340
2017-10-04,2424
2017-10-05,2424
2017-10-06,2449
2017-10-07,2449
2017-10-08,2365
2017-10-09,2365
2017-10-10,2294
2017-10-11,2294
2017-10-12,2318
2017-10-13,2318
2017-10-14,2257
2017-10-15,2257
2017-10-16,2251
2017-10-17,2251
2017-10-18,2190
2017-10-19,2190
2017-10-20,2170
2017-10-21,2170
2017-10-22,2159
2017-10-23,2159
2017-10-24,2157
2017-10-25,2207
2017-10-26,2207
2017-10-27,2253
2017-10-28,2253
2017-10-29,2238
2017-10-30,2160
2017-10-31,2086
2017-11-01,2086
2017-11-02,2045
2017-11-03,2045
2017-11-04,2044
2017-11-05,2044
2017-11-06,2099
2017-11-07,2099
2017-11-08,2101
2017-11-09,2164
2017-11-10,2164
2017-11-11,2104
2017-11-12,2104
2017-11-13,2104
2017-11-14,2202
2017-11-15,2202
2017-11-16,2266
2017-11-17,2266
2017-11-18,2182
2017-11-19,2104
2017-11-20,2104
2017-11-21,2070
2017-11-22,2070
2017-11-23,2035
2017-11-24,2035
2017-11-25,2052
2017-11-26,2052
2017-11-27,2065
2017-11-28,2065
2017-11-29,2055
2017-11-30,2055
2017-12-01,2044
2017-12-02,2044
2017-12-03,2111
2017-12-04,2111
2017-12-05,2138
2017-12-06,2138
2017-12-07,2170
2017-12-08,2170
2017-12-09,2104
2017-12-10,2105
2017-12-11,2105
2017-12-12,2105
2017-12-14,2114
2017-12-15,2177
2017-12-16,2177
2017-12-17,2186
2017-12-18,2142
2017-12-19,2142
2017-12-20,2035
2017-12-21,1978
2017-12-22,1978
2017-12-23,2004
2017-12-24,2004
2017-12-25,2055
2017-12-26,2135
2017-12-27,2167
2017-12-28,2167
2017-12-29,2190
2017-12-30,2206
2017-12-31,2206
2018-01-01,2239
2018-01-02,2239
2018-01-03,2272
2018-01-04,2272
2018-01-05,2245
2018-01-06,2211
2018-01-07,2159
2018-01-08,2201
2018-01-09,2113
2018-01-10,2113
2018-01-11,2129
2018-01-12,2129
2018-01-13,2158
2018-01-14,2112
2018-01-15,2062
2018-01-16,2038
2018-01-17,2098
2018-01-18,2071
2018-01-19,2071
2018-01-20,2071
2018-01-21,2084
2018-01-22,2052
2018-01-23,2091
2018-01-25,2043
2018-01-26,1975
2018-01-27,1991
2018-01-28,1995
2018-01-29,2061
2018-01-31,2121
2018-02-01,2179
2018-02-02,2236
2018-02-03,2252
2018-02-04,2171
2018-02-05,2142
2018-02-06,2149
2018-02-07,2172
2018-02-08,2172
2018-02-09,2155
2018-02-10,2155
2018-02-11,2211
2018-02-12,2291
2018-02-13,2402
2018-02-14,2428
2018-02-15,2458
2018-02-16,2489
2018-02-17,2601
2018-02-18,2656
2018-02-19,2586
2018-02-20,2542
2018-02-21,2493
2018-02-22,2487
2018-02-23,2444
2018-02-24,2433
2018-02-25,2379
2018-02-26,2407
2018-02-27,2383
2018-02-28,2383
2018-03-01,2386
2018-03-02,2297
2018-03-03,2244
2018-03-04,2244
2018-03-05,2225
2018-03-06,2149
2018-03-07,2163
2018-03-08,2164
2018-03-09,2095
2018-03-10,2001
2018-03-11,1966
2018-03-12,1999
2018-03-13,2043
2018-03-14,2021
2018-03-15,1993
2018-03-16,2032
2018-03-17,2047
2018-03-18,2065
2018-03-19,2157
2018-03-20,2265
2018-03-21,2379
2018-03-23,2475
2018-03-24,2486
2018-03-25,2396
2018-03-26,2303
2018-03-27,2237
2018-03-28,2237
2018-03-29,2246
2018-03-30,2245
2018-03-31,2220
2018-04-01,2296
2018-04-02,2317
2018-04-03,2202
2018-04-04,2126
2018-04-05,2126
2018-04-06,2089
2018-04-07,2089
2018-04-08,2083
2018-04-09,2134
2018-04-10,2202
2018-04-11,2261
2018-04-12,2343
2018-04-13,2321
2018-04-14,2307
2018-04-15,2328
2018-04-16,2328
2018-04-17,2294
2018-04-18,2294
2018-04-19,2310
2018-04-20,2336
2018-04-21,2318
2018-04-22,2318
2018-04-23,2345
2018-04-24,2382
2018-04-25,2353
2018-04-26,2353
2018-04-27,2346
2018-04-28,2316
2018-04-29,2315
2018-04-30,2246
2018-05-01,2234
2018-05-04,2366
2018-05-05,2456
2018-05-06,2456
2018-05-07,2574
2018-05-08,2666
2018-05-09,2574
2018-05-10,2672
2018-05-11,2806
2018-05-12,2736
2018-05-13,2736
2018-05-14,2709
2018-05-15,2707
2018-05-16,2768
2018-05-17,2656
2018-05-18,2705
2018-05-19,2782
2018-05-20,2890
2018-05-21,2969
2018-05-22,2969
2018-05-23,2987
2018-05-24,2936
2018-05-25,2996
2018-05-26,2924
2018-05-27,2924
2018-05-28,2778
2018-05-29,2685
2018-05-30,2675
2018-05-31,2623
2018-06-01,2588
2018-06-02,2643
2018-06-03,2719
2018-06-04,2681
2018-06-05,2657
2018-06-06,2777
2018-06-07,2855
2018-06-08,2757
2018-06-09,2765
2018-06-10,2673
2018-06-11,2621
2018-06-12,2560
2018-06-13,2575
2018-06-14,2578
2018-06-15,2449
2018-06-16,2362
2018-06-17,2354
2018-06-18,2422
2018-06-19,2522
2018-06-20,2522
2018-06-21,2447
2018-06-22,2368
2018-06-23,2368
2018-06-24,2396
2018-06-25,2379
2018-06-26,2421
2018-06-27,2367
2018-06-28,2385
2018-06-29,2381
2018-06-30,2357
2018-07-01,2300
2018-07-02,2300
2018-07-03,2325
2018-07-04,2299
2018-07-05,2254
2018-07-06,2212
2018-07-07,2172
2018-07-08,2157
2018-07-09,2228
2018-07-10,2296
2018-07-11,2374
2018-07-12,2483
2018-07-13,2517
2018-07-14,2451
2018-07-15,2370
2018-07-16,2368
2018-07-17,2422
2018-07-18,2366
2018-07-19,2268
2018-07-20,2218
2018-07-21,2183
2018-07-22,2193
2018-07-23,2273
2018-07-24,2387
2018-07-25,2507
2018-07-26,2584
2018-07-27,2499
2018-07-28,2463
2018-07-29,2491
2018-07-30,2555
2018-07-31,2642
2018-08-01,2642
2018-08-02,2635
2018-08-03,2694
2018-08-04,2701
2018-08-05,2702
2018-08-06,2787
2018-08-07,2811
2018-08-08,2908
2018-08-09,2956
2018-08-10,2976
2018-08-11,3103
2018-08-12,3081
2018-08-14,3192
2018-08-16,2994
2018-08-17,2923
2018-08-18,2800
2018-08-19,2684
2018-08-20,2635
2018-08-21,2687
2018-08-22,2710
2018-08-23,2840
2018-08-24,2930
2018-08-25,2963
2018-08-26,2845
2018-08-27,2784
2018-08-28,2687
2018-08-29,2646
2018-08-30,2730
2018-08-31,2826
2018-09-01,2856
2018-09-02,2778
2018-09-03,2711
2018-09-04,2711
2018-09-05,2791
2018-09-06,2791
2018-09-07,2811
2018-09-08,2755
2018-09-09,2678
2018-09-10,2676
2018-09-11,2676
2018-09-12,2767
2018-09-13,2839
2018-09-14,2775
2018-09-15,2640
2018-09-16,2585
2018-09-17,2552
2018-09-18,2542
2018-09-19,2595
2018-09-20,2699
2018-09-21,2732
2018-09-22,2672
2018-09-23,2654
2018-09-24,2601
2018-09-25,2601
2018-09-26,2584
2018-09-27,2624
2018-09-28,2610
2018-09-29,2594
2018-09-30,2669
2018-10-02,2652
2018-10-03,2553
2018-10-04,2553
2018-10-05,2465
2018-10-06,2485
2018-10-07,2448
2018-10-08,2508
2018-10-09,2534
2018-10-10,2407
2018-10-11,2380
2018-10-12,2347
2018-10-13,2241
2018-10-14,2255
2018-10-15,2260
2018-10-16,2265
2018-10-17,2301
2018-10-18,2213
2018-10-19,2237
2018-10-20,2237
2018-10-21,2140
2018-10-22,2150
2018-10-23,2245
2018-10-24,2226
2018-10-25,2246
2018-10-26,2263
2018-10-27,2218
2018-10-28,2291
2018-10-29,2291
2018-10-30,2261
2018-10-31,2267
2018-11-01,2285
2018-11-03,2352
2018-11-04,2329
2018-11-05,2315
2018-11-06,2254
2018-11-07,2234
2018-11-08,2263
2018-11-09,2186
2018-11-10,2172
2018-11-11,2234
2018-11-12,2338
2018-11-13,2317
2018-11-14,2335
2018-11-15,2277
2018-11-16,2201
2018-11-17,2200
2018-11-18,2204
2018-11-19,2165
2018-11-20,2186
2018-11-21,2093
2018-11-22,2006
2018-11-23,1955
2018-11-24,1857
2018-11-25,1828
2018-11-26,1799
2018-11-27,1771
2018-11-28,1760
2018-11-29,1775
2018-12-01,1767
2018-12-02,1769
2018-12-03,1838
2018-12-04,1909
2018-12-05,2000
2018-12-07,2177
2018-12-09,2361
2018-12-10,2339
2018-12-11,2306
2018-12-12,2289
2018-12-13,2256
2018-12-14,2260
2018-12-15,2338
2018-12-16,2431
2018-12-17,2493
2018-12-18,2533
2018-12-19,2514
2018-12-20,2538
2018-12-21,2596
2018-12-22,2610
2018-12-23,2527
2018-12-24,2427
2018-12-25,2409
2018-12-26,2356
2018-12-27,2338
2018-12-28,2454
2018-12-29,2498
2018-12-30,2616
2018-12-31,2498
2019-01-01,2380
2019-01-02,2315
2019-01-03,2257
2019-01-04,2230
2019-01-05,2200
2019-01-06,2222
2019-01-08,2206
2019-01-10,2245
2019-01-11,2147
2019-01-12,2106
2019-01-13,2146
2019-01-14,2206
2019-01-15,2160
2019-01-16,2083
2019-01-17,2085
2019-01-18,2104
2019-01-19,2164
2019-01-20,2241
2019-01-21,2181
2019-01-22,2218
2019-01-23,2320
2019-01-24,2348
2019-01-25,2283
2019-01-26,2207
2019-01-27,2121
2019-01-28,2171
2019-01-29,2222
2019-01-30,2262
2019-01-31,2273
2019-02-01,2315
2019-02-02,2382
2019-02-03,2456
2019-02-04,2567
2019-02-05,2488
2019-02-06,2416
2019-02-07,2448
2019-02-08,2440
2019-02-09,2453
2019-02-10,2386
2019-02-11,2323
2019-02-12,2253
2019-02-13,2212
2019-02-14,2228
2019-02-15,2170
2019-02-16,2117
2019-02-17,2153
2019-02-18,2232
2019-02-19,2276
2019-02-20,2276
2019-02-21,2220
2019-02-22,2206
2019-02-23,2175
2019-02-24,2185
2019-02-25,2139
2019-02-26,2213
2019-02-27,2237
2019-02-28,2277
2019-03-01,2327
2019-03-02,2370
2019-03-03,2379
2019-03-04,2420
2019-03-05,2400
2019-03-06,2354
2019-03-07,2340
2019-03-08,2342
2019-03-09,2341
2019-03-10,2330
2019-03-11,2396
2019-03-12,2475
2019-03-13,2473
2019-03-14,2388
2019-03-15,2290
2019-03-16,2229
2019-03-17,2176
2019-03-18,2146
2019-03-19,2134
2019-03-20,2157
2019-03-21,2183
2019-03-22,2229
2019-03-23,2257
2019-03-24,2236
2019-03-25,2268
2019-03-26,2309
2019-03-27,2418
2019-03-28,2367
2019-03-29,2271
2019-03-30,2202
2019-03-31,2173
2019-04-01,2196
2019-04-02,2145
