date_obj,Large%20teak%20bed%20(flatpack) price
2016-03-16,212
2016-03-17,212
2016-03-18,212
2016-03-19,212
2016-03-20,212
2016-03-21,212
2016-03-22,212
2016-03-23,212
2016-03-24,212
2016-03-25,212
2016-03-26,212
2016-03-27,212
2016-03-28,212
2016-03-29,212
2016-03-30,212
2016-03-31,212
2016-04-01,212
2016-04-02,212
2016-04-03,212
2016-04-04,212
2016-04-05,212
2016-04-06,212
2016-04-07,212
2016-04-08,212
2016-04-09,212
2016-04-10,212
2016-04-11,212
2016-04-12,212
2016-04-13,212
2016-04-14,212
2016-04-15,212
2016-04-16,212
2016-04-17,212
2016-04-18,212
2016-04-19,212
2016-04-20,212
2016-04-21,212
2016-04-22,212
2016-04-23,212
2016-04-24,212
2016-04-25,212
2016-04-26,212
2016-04-27,212
2016-04-28,212
2016-04-29,212
2016-04-30,212
2016-05-01,212
2016-05-02,212
2016-05-03,212
2016-05-04,212
2016-05-05,212
2016-05-06,212
2016-05-07,212
2016-05-08,212
2016-05-09,212
2016-05-10,212
2016-05-11,212
2016-05-12,212
2016-05-13,212
2016-05-14,212
2016-05-15,212
2016-05-16,212
2016-05-17,212
2016-05-18,212
2016-05-19,212
2016-05-22,212
2016-05-23,212
2016-05-24,212
2016-05-25,223
2016-05-26,223
2016-05-27,223
2016-05-28,223
2016-05-29,223
2016-05-30,223
2016-05-31,223
2016-06-01,223
2016-06-02,223
2016-06-03,223
2016-06-04,223
2016-06-05,223
2016-06-06,223
2016-06-07,223
2016-06-08,223
2016-06-09,223
2016-06-10,223
2016-06-11,223
2016-06-12,223
2016-06-13,223
2016-06-14,223
2016-06-15,223
2016-06-16,223
2016-06-17,223
2016-06-18,223
2016-06-19,223
2016-06-20,223
2016-06-21,223
2016-06-22,223
2016-06-23,223
2016-06-24,223
2016-06-25,223
2016-06-26,223
2016-06-27,223
2016-06-28,223
2016-06-29,223
2016-06-30,223
2016-07-01,223
2016-07-02,223
2016-07-03,223
2016-07-04,223
2016-07-05,223
2016-07-06,223
2016-07-07,223
2016-07-08,223
2016-07-09,223
2016-07-10,223
2016-07-11,223
2016-07-12,223
2016-07-13,223
2016-07-14,223
2016-07-15,223
2016-07-16,223
2016-07-17,223
2016-07-18,223
2016-07-23,223
2016-07-24,223
2016-07-25,223
2016-07-26,223
2016-07-27,223
2016-07-28,223
2016-07-29,223
2016-07-30,223
2016-07-31,223
2016-08-01,223
2016-08-02,223
2016-08-03,223
2016-08-04,223
2016-08-05,223
2016-08-06,223
2016-08-07,223
2016-08-08,223
2016-08-09,223
2016-08-10,235
2016-08-11,235
2016-08-12,235
2016-08-13,235
2016-08-14,235
2016-08-15,235
2016-08-16,235
2016-08-17,235
2016-08-18,235
2016-08-19,235
2016-08-20,235
2016-08-21,235
2016-08-22,235
2016-08-23,235
2016-08-24,235
2016-08-25,235
2016-08-26,235
2016-08-28,235
2016-08-31,235
2016-09-01,235
2016-09-02,235
2016-09-03,235
2016-09-04,235
2016-09-05,235
2016-09-06,235
2016-09-07,235
2016-09-08,235
2016-09-09,235
2016-09-10,235
2016-09-11,235
2016-09-12,235
2016-09-13,235
2016-09-14,235
2016-09-15,235
2016-09-16,235
2016-09-17,235
2016-09-18,235
2016-09-19,235
2016-09-20,235
2016-09-21,235
2016-09-22,235
2016-09-23,235
2016-09-24,235
2016-09-25,235
2016-09-26,235
2016-09-27,235
2016-09-28,235
2016-09-29,235
2016-09-30,235
2016-10-01,235
2016-10-02,235
2016-10-03,235
2016-10-04,235
2016-10-05,235
2016-10-06,235
2016-10-07,235
2016-10-08,247
2016-10-09,247
2016-10-10,247
2016-10-11,247
2016-10-12,247
2016-10-13,247
2016-10-14,247
2016-10-15,247
2016-10-16,247
2016-10-17,247
2016-10-18,247
2016-10-19,247
2016-10-20,247
2016-10-21,247
2016-10-22,247
2016-10-23,247
2016-10-24,247
2016-10-25,247
2016-10-26,247
2016-10-27,247
2016-10-28,247
2016-10-29,247
2016-10-30,247
2016-10-31,247
2016-11-01,247
2016-11-02,247
2016-11-03,247
2016-11-04,247
2016-11-05,247
2016-11-06,247
2016-11-07,247
2016-11-08,247
2016-11-09,247
2016-11-10,247
2016-11-11,247
2016-11-12,247
2016-11-13,247
2016-11-14,247
2016-12-07,247
2016-12-08,247
2016-12-09,247
2016-12-10,247
2016-12-11,247
2016-12-12,247
2016-12-13,247
2016-12-14,247
2016-12-15,247
2016-12-16,247
2016-12-17,260
2016-12-18,260
2016-12-19,260
2016-12-20,260
2016-12-21,260
2016-12-22,260
2016-12-23,260
2016-12-24,260
2016-12-25,260
2016-12-26,260
2016-12-27,260
2016-12-28,260
2016-12-29,260
2016-12-30,260
2016-12-31,260
2017-01-01,260
2017-01-02,260
2017-01-03,260
2017-01-04,260
2017-01-05,260
2017-01-06,260
2017-01-07,260
2017-01-08,260
2017-01-09,260
2017-01-10,260
2017-01-11,260
2017-01-12,260
2017-01-13,260
2017-01-14,260
2017-01-15,260
2017-01-16,260
2017-01-17,260
2017-01-18,260
2017-01-19,260
2017-01-20,260
2017-01-21,260
2017-01-22,260
2017-01-27,260
2017-01-28,260
2017-01-29,260
2017-01-30,260
2017-01-31,260
2017-02-01,260
2017-02-02,260
2017-02-03,260
2017-02-04,260
2017-02-05,260
2017-02-06,260
2017-02-07,260
2017-02-08,260
2017-02-09,260
2017-02-10,260
2017-02-11,260
2017-02-12,260
2017-02-13,260
2017-02-14,260
2017-02-15,260
2017-02-16,260
2017-02-18,272
2017-02-19,272
2017-02-20,272
2017-02-21,272
2017-02-22,272
2017-02-23,272
2017-02-24,272
2017-02-25,272
2017-02-26,272
2017-02-27,272
2017-02-28,272
2017-03-01,272
2017-03-02,272
2017-03-03,272
2017-03-04,272
2017-03-05,272
2017-03-06,272
2017-03-07,272
2017-03-08,272
2017-03-09,272
2017-03-10,272
2017-03-11,272
2017-03-12,272
2017-03-13,272
2017-03-14,272
2017-03-15,272
2017-03-16,272
2017-03-17,272
2017-03-18,272
2017-03-19,272
2017-03-20,272
2017-03-21,272
2017-03-22,272
2017-03-23,272
2017-03-24,272
2017-03-25,272
2017-03-26,272
2017-03-27,272
2017-03-28,272
2017-03-29,272
2017-03-30,272
2017-03-31,272
2017-04-01,272
2017-04-02,272
2017-04-03,272
2017-04-04,272
2017-04-12,272
2017-04-13,272
2017-04-14,272
2017-04-15,272
2017-04-16,272
2017-04-17,272
2017-04-18,272
2017-04-19,286
2017-04-20,286
2017-04-21,286
2017-04-22,286
2017-04-23,286
2017-04-24,286
2017-04-25,286
2017-04-26,286
2017-04-27,286
2017-04-28,286
2017-04-29,286
2017-04-30,286
2017-05-01,286
2017-05-02,286
2017-05-03,286
2017-05-04,286
2017-05-05,286
2017-05-06,286
2017-05-07,286
2017-05-08,286
2017-05-09,286
2017-05-10,286
2017-05-11,286
2017-05-12,286
2017-05-13,286
2017-05-14,286
2017-05-15,286
2017-05-16,286
2017-05-17,286
2017-05-18,286
2017-05-19,286
2017-05-20,286
2017-05-21,286
2017-05-22,286
2017-05-23,286
2017-05-24,286
2017-05-25,286
2017-05-26,286
2017-05-27,286
2017-05-28,286
2017-05-29,286
2017-05-30,286
2017-05-31,286
2017-06-01,286
2017-06-02,286
2017-06-03,286
2017-06-04,286
2017-06-06,286
2017-06-07,286
2017-06-08,286
2017-06-09,286
2017-06-10,286
2017-06-11,286
2017-06-12,286
2017-06-13,286
2017-06-14,286
2017-06-15,286
2017-06-16,286
2017-06-17,286
2017-06-18,286
2017-06-19,286
2017-06-20,286
2017-06-21,286
2017-06-22,286
2017-06-23,286
2017-06-24,286
2017-06-25,286
2017-06-26,301
2017-06-27,301
2017-06-28,301
2017-06-29,301
2017-06-30,301
2017-07-01,301
2017-07-02,301
2017-07-03,301
2017-07-04,301
2017-07-05,301
2017-07-06,301
2017-07-07,301
2017-07-08,301
2017-07-13,301
2017-07-14,301
2017-07-15,301
2017-07-16,301
2017-07-17,301
2017-07-18,301
2017-07-19,301
2017-07-20,301
2017-07-21,301
2017-07-22,301
2017-07-23,301
2017-07-24,301
2017-07-25,301
2017-07-26,301
2017-07-27,301
2017-07-28,301
2017-07-29,301
2017-07-30,301
2017-07-31,301
2017-08-01,301
2017-08-02,301
2017-08-03,301
2017-08-04,301
2017-08-05,301
2017-08-06,301
2017-08-09,301
2017-08-10,301
2017-08-11,301
2017-08-12,301
2017-08-13,301
2017-08-14,301
2017-08-15,301
2017-08-17,301
2017-08-18,301
2017-08-19,301
2017-08-20,301
2017-08-21,301
2017-08-22,301
2017-08-23,301
2017-08-24,301
2017-08-25,301
2017-08-26,301
2017-08-27,301
2017-08-28,301
2017-08-29,301
2017-08-30,316
2017-08-31,316
2017-09-01,316
2017-09-02,316
2017-09-03,316
2017-09-04,316
2017-09-05,316
2017-09-06,316
2017-09-07,316
2017-09-08,316
2017-09-09,316
2017-09-10,316
2017-09-11,316
2017-09-12,316
2017-09-13,316
2017-09-14,316
2017-09-15,316
2017-09-16,316
2017-09-17,316
2017-09-19,316
2017-09-20,316
2017-09-21,316
2017-09-22,316
2017-09-23,316
2017-09-24,316
2017-09-25,316
2017-09-26,316
2017-09-27,316
2017-09-28,316
2017-09-29,316
2017-09-30,316
2017-10-01,316
2017-10-02,316
2017-10-03,316
2017-10-04,316
2017-10-05,316
2017-10-06,316
2017-10-07,316
2017-10-08,316
2017-10-09,316
2017-10-10,316
2017-10-11,316
2017-10-12,316
2017-10-13,316
2017-10-14,316
2017-10-15,316
2017-10-16,316
2017-10-17,316
2017-10-18,316
2017-10-19,316
2017-10-20,316
2017-10-21,316
2017-10-22,316
2017-10-23,316
2017-10-24,316
2017-10-25,316
2017-10-26,316
2017-10-27,316
2017-10-28,316
2017-10-29,316
2017-10-30,316
2017-10-31,316
2017-11-01,316
2017-11-02,316
2017-11-03,316
2017-11-04,316
2017-11-05,316
2017-11-06,316
2017-11-07,316
2017-11-08,316
2017-11-09,316
2017-11-10,316
2017-11-11,316
2017-11-12,316
2017-11-13,316
2017-11-14,331
2017-11-15,331
2017-11-16,331
2017-11-17,331
2017-11-18,331
2017-11-19,331
2017-11-20,331
2017-11-21,331
2017-11-22,331
2017-11-23,331
2017-11-24,331
2017-11-25,331
2017-11-26,331
2017-11-27,331
2017-11-28,331
2017-11-29,331
2017-11-30,331
2017-12-01,331
2017-12-02,331
2017-12-03,331
2017-12-04,331
2017-12-05,331
2017-12-06,331
2017-12-07,331
2017-12-08,331
2017-12-09,331
2017-12-10,331
2017-12-11,331
2017-12-12,331
2017-12-14,331
2017-12-15,331
2017-12-16,331
2017-12-17,331
2017-12-18,331
2017-12-19,331
2017-12-20,331
2017-12-21,331
2017-12-22,331
2017-12-23,331
2017-12-24,331
2017-12-25,331
2017-12-26,331
2017-12-27,331
2017-12-28,331
2017-12-29,331
2017-12-30,331
2017-12-31,331
2018-01-01,331
2018-01-02,331
2018-01-03,331
2018-01-04,331
2018-01-05,331
2018-01-06,331
2018-01-07,331
2018-01-08,331
2018-01-09,331
2018-01-10,331
2018-01-11,331
2018-01-12,331
2018-01-13,331
2018-01-14,331
2018-01-15,331
2018-01-16,331
2018-01-17,331
2018-01-18,331
2018-01-19,331
2018-01-20,331
2018-01-21,331
2018-01-22,331
2018-01-23,331
2018-01-25,347
2018-01-26,347
2018-01-27,347
2018-01-28,347
2018-01-29,347
2018-01-31,347
2018-02-01,347
2018-02-02,347
2018-02-03,347
2018-02-04,347
2018-02-05,347
2018-02-06,347
2018-02-07,347
2018-02-08,347
2018-02-09,347
2018-02-10,347
2018-02-11,347
2018-02-12,347
2018-02-13,347
2018-02-14,347
2018-02-15,347
2018-02-16,347
2018-02-17,347
2018-02-18,347
2018-02-19,347
2018-02-20,347
2018-02-21,347
2018-02-22,347
2018-02-23,347
2018-02-24,347
2018-02-25,347
2018-02-26,347
2018-02-27,347
2018-02-28,347
2018-03-01,347
2018-03-02,347
2018-03-03,347
2018-03-04,365
2018-03-05,365
2018-03-06,365
2018-03-07,365
2018-03-08,365
2018-03-09,365
2018-03-10,365
2018-03-11,365
2018-03-12,365
2018-03-13,365
2018-03-14,365
2018-03-15,365
2018-03-16,365
2018-03-17,365
2018-03-18,365
2018-03-19,365
2018-03-20,365
2018-03-21,365
2018-03-23,365
2018-03-24,365
2018-03-25,365
2018-03-26,365
2018-03-27,365
2018-03-28,365
2018-03-29,365
2018-03-30,365
2018-03-31,365
2018-04-01,365
2018-04-02,365
2018-04-03,365
2018-04-04,365
2018-04-05,365
2018-04-06,365
2018-04-07,383
2018-04-08,383
2018-04-09,383
2018-04-10,383
2018-04-11,383
2018-04-12,383
2018-04-13,383
2018-04-14,383
2018-04-15,383
2018-04-16,383
2018-04-17,383
2018-04-18,383
2018-04-19,383
2018-04-20,383
2018-04-21,383
2018-04-22,383
2018-04-23,383
2018-04-24,383
2018-04-25,383
2018-04-26,383
2018-04-27,383
2018-04-28,383
2018-04-29,383
2018-04-30,383
2018-05-01,383
2018-05-04,383
2018-05-05,383
2018-05-06,383
2018-05-08,383
2018-05-09,383
2018-05-10,383
2018-05-11,383
2018-05-12,383
2018-05-13,383
2018-05-14,383
2018-05-15,402
2018-05-16,402
2018-05-17,402
2018-05-18,402
2018-05-19,402
2018-05-20,402
2018-05-21,402
2018-05-22,402
2018-05-23,402
2018-05-24,402
2018-05-25,402
2018-05-26,402
2018-05-27,402
2018-05-28,402
2018-05-29,402
2018-05-30,402
2018-05-31,402
2018-06-01,402
2018-06-02,402
2018-06-03,402
2018-06-04,402
2018-06-05,402
2018-06-06,402
2018-06-07,402
2018-06-08,402
2018-06-09,402
2018-06-10,402
2018-06-11,402
2018-06-12,402
2018-06-13,402
2018-06-14,402
2018-06-15,402
2018-06-16,402
2018-06-17,415
2018-06-18,415
2018-06-19,415
2018-06-20,415
2018-06-21,415
2018-06-22,415
2018-06-23,415
2018-06-24,415
2018-06-25,415
2018-06-26,415
2018-06-27,415
2018-06-28,415
2018-06-29,415
2018-06-30,415
2018-07-01,415
2018-07-02,415
2018-07-03,415
2018-07-04,415
2018-07-05,415
2018-07-06,415
2018-07-07,415
2018-07-08,415
2018-07-09,415
2018-07-10,415
2018-07-11,415
2018-07-12,415
2018-07-13,415
2018-07-14,415
2018-07-15,415
2018-07-16,415
2018-07-17,415
2018-07-18,415
2018-07-19,415
2018-07-20,415
2018-07-21,415
2018-07-22,415
2018-07-23,415
2018-07-24,415
2018-07-25,415
2018-07-26,415
2018-07-27,415
2018-07-28,415
2018-07-29,415
2018-07-30,415
2018-07-31,415
2018-08-01,415
2018-08-02,415
2018-08-03,415
2018-08-04,415
2018-08-05,415
2018-08-06,415
2018-08-07,421
2018-08-08,421
2018-08-09,421
2018-08-10,421
2018-08-11,421
2018-08-12,421
2018-08-14,421
2018-08-16,421
2018-08-17,421
2018-08-18,421
2018-08-19,421
2018-08-20,421
2018-08-21,421
2018-08-22,421
2018-08-23,421
2018-08-24,421
2018-08-25,421
2018-08-26,421
2018-08-27,421
2018-08-28,421
2018-08-29,421
2018-08-30,421
2018-08-31,438
2018-09-01,438
2018-09-02,438
2018-09-03,438
2018-09-04,438
2018-09-05,438
2018-09-06,438
2018-09-07,438
2018-09-08,438
2018-09-09,438
2018-09-10,438
2018-09-11,438
2018-09-12,438
2018-09-13,438
2018-09-14,438
2018-09-15,438
2018-09-16,438
2018-09-17,438
2018-09-18,438
2018-09-19,438
2018-09-20,438
2018-09-21,438
2018-09-22,438
2018-09-23,438
2018-09-24,438
2018-09-25,438
2018-09-26,445
2018-09-27,445
2018-09-28,445
2018-09-29,445
2018-09-30,445
2018-10-02,445
2018-10-03,445
2018-10-04,445
2018-10-05,445
2018-10-06,445
2018-10-07,445
2018-10-08,445
2018-10-09,445
2018-10-10,445
2018-10-11,445
2018-10-12,445
2018-10-13,445
2018-10-14,445
2018-10-15,445
2018-10-16,445
2018-10-17,445
2018-10-18,445
2018-10-19,445
2018-10-20,445
2018-10-21,445
2018-10-22,445
2018-10-23,445
2018-10-24,445
2018-10-25,445
2018-10-26,445
2018-10-27,445
2018-10-28,445
2018-10-29,445
2018-10-30,445
2018-10-31,445
2018-11-01,468
2018-11-03,468
2018-11-04,468
2018-11-05,468
2018-11-06,468
2018-11-07,468
2018-11-08,468
2018-11-09,468
2018-11-10,468
2018-11-11,468
2018-11-12,468
2018-11-13,468
2018-11-14,468
2018-11-15,468
2018-11-16,468
2018-11-17,468
2018-11-18,468
2018-11-19,468
2018-11-20,468
2018-11-21,468
2018-11-22,489
2018-11-23,489
2018-11-24,489
2018-11-25,489
2018-11-26,489
2018-11-27,489
2018-11-28,489
2018-11-29,489
2018-12-01,489
2018-12-02,489
2018-12-03,489
2018-12-04,489
2018-12-05,489
2018-12-07,489
2018-12-09,489
2018-12-10,513
2018-12-11,513
2018-12-12,513
2018-12-13,513
2018-12-14,513
2018-12-15,513
2018-12-16,513
2018-12-17,513
2018-12-18,513
2018-12-19,513
2018-12-20,513
2018-12-21,513
2018-12-22,513
2018-12-23,513
2018-12-24,513
2018-12-25,513
2018-12-26,513
2018-12-27,538
2018-12-28,538
2018-12-29,538
2018-12-30,538
2018-12-31,538
2019-01-01,538
2019-01-02,538
2019-01-03,538
2019-01-04,538
2019-01-05,538
2019-01-06,538
2019-01-08,538
2019-01-10,564
2019-01-11,564
2019-01-12,564
2019-01-13,564
2019-01-14,564
2019-01-15,564
2019-01-16,564
2019-01-17,564
2019-01-18,564
2019-01-19,564
2019-01-20,564
2019-01-21,564
2019-01-22,564
2019-01-23,564
2019-01-24,564
2019-01-25,564
2019-01-26,564
2019-01-27,589
2019-01-28,589
2019-01-29,589
2019-01-30,589
2019-01-31,589
2019-02-01,589
2019-02-02,589
2019-02-03,589
2019-02-04,589
2019-02-05,589
2019-02-06,589
2019-02-07,589
2019-02-08,589
2019-02-09,589
2019-02-10,589
2019-02-11,589
2019-02-12,589
2019-02-13,589
2019-02-14,589
2019-02-15,618
2019-02-16,618
2019-02-17,618
2019-02-18,618
2019-02-19,618
2019-02-20,618
2019-02-21,618
2019-02-22,618
2019-02-23,618
2019-02-24,618
2019-02-25,618
2019-02-26,618
2019-02-27,618
2019-02-28,618
2019-03-01,618
2019-03-02,618
2019-03-03,618
2019-03-04,618
2019-03-05,618
2019-03-06,618
2019-03-07,618
2019-03-08,618
2019-03-09,618
2019-03-10,618
2019-03-11,618
2019-03-12,618
2019-03-13,618
2019-03-14,618
2019-03-15,618
2019-03-16,618
2019-03-17,618
2019-03-18,618
2019-03-19,618
2019-03-20,645
2019-03-21,645
2019-03-22,645
2019-03-23,645
2019-03-24,645
2019-03-25,645
2019-03-26,645
2019-03-27,645
2019-03-28,645
2019-03-29,645
2019-03-30,645
2019-03-31,645
2019-04-01,645
2019-04-02,645
2019-04-03,645
2019-04-04,645
2019-04-05,645
2019-04-06,645
2019-04-07,645
2019-04-08,645
2019-04-09,645
2019-04-10,675
2019-04-11,675
2019-04-12,675
2019-04-13,675
2019-04-14,675
2019-04-15,675
2019-04-16,675
2019-04-17,675
2019-04-18,675
2019-04-19,675
2019-04-20,675
2019-04-21,675
2019-04-22,675
2019-04-23,675
2019-04-24,675
2019-04-25,675
2019-04-26,675
2019-04-27,675
2019-04-28,703
2019-04-29,703
2019-04-30,703
2019-05-01,703
2019-05-02,703
2019-05-03,703
2019-05-04,703
2019-05-05,703
2019-05-06,703
2019-05-07,703
2019-05-08,703
2019-05-09,703
2019-05-10,703
2019-05-11,703
2019-05-12,703
2019-05-13,703
2019-05-14,703
2019-05-15,703
2019-05-16,738
2019-05-17,738
2019-05-18,738
2019-05-19,738
2019-05-20,738
2019-05-21,738
2019-05-22,738
2019-05-23,738
2019-05-24,738
2019-05-25,738
2019-05-26,738
2019-05-27,738
2019-05-28,738
2019-05-29,738
2019-05-30,738
2019-05-31,738
2019-06-01,738
2019-06-02,738
2019-06-03,738
2019-06-04,774
2019-06-05,774
2019-06-06,774
2019-06-07,774
2019-06-08,774
2019-06-09,774
2019-06-10,774
2019-06-11,774
2019-06-12,774
2019-06-13,774
2019-06-14,774
2019-06-15,774
2019-06-16,774
2019-06-17,774
2019-06-18,774
2019-06-19,774
2019-06-20,774
2019-06-21,774
2019-06-22,774
2019-06-23,774
2019-06-24,774
2019-06-25,774
2019-06-26,809
2019-06-27,809
2019-06-28,809
2019-06-29,809
2019-06-30,809
2019-07-01,809
2019-07-02,809
2019-07-03,809
2019-07-04,809
2019-07-05,809
2019-07-06,809
2019-07-07,809
2019-07-08,809
2019-07-09,809
2019-07-10,809
2019-07-11,809
2019-07-12,809
2019-07-13,809
2019-07-14,809
2019-07-15,809
2019-07-16,809
2019-07-17,850
2019-07-18,850
2019-07-19,850
2019-07-20,850
2019-07-21,850
2019-07-22,850
2019-07-23,850
2019-07-24,850
2019-07-25,850
2019-07-26,850
2019-07-27,850
2019-07-28,850
2019-07-29,850
2019-07-30,850
2019-07-31,850
2019-08-01,850
2019-08-02,850
2019-08-03,850
2019-08-04,850
2019-08-05,850
2019-08-06,850
2019-08-07,850
2019-08-08,850
2019-08-09,850
2019-08-10,883
2019-08-11,883
2019-08-12,883
2019-08-13,883
2019-08-14,883
2019-08-15,883
2019-08-16,883
2019-08-17,883
2019-08-18,883
2019-08-19,883
2019-08-20,883
2019-08-21,883
2019-08-22,883
2019-08-23,883
2019-08-24,883
2019-08-24,883
2019-08-25,883
2019-08-25,883
2019-08-26,883
2019-08-26,883
2019-08-27,883
