date_obj,Green%20boater price
2019-03-28,1328
2019-03-29,1371
2019-03-30,1371
2019-03-31,1371
2019-04-01,1391
2019-04-02,1391
2019-04-03,1345
2019-04-04,1345
2019-04-05,1326
2019-04-06,1326
2019-04-07,1377
2019-04-08,1377
2019-04-09,1409
2019-04-10,1409
2019-04-11,1406
2019-04-12,1341
2019-04-13,1281
2019-04-14,1278
2019-04-15,1278
2019-04-16,1271
2019-04-17,1271
2019-04-18,1313
2019-04-19,1313
2019-04-20,1367
2019-04-21,1367
2019-04-22,1394
2019-04-23,1464
2019-04-24,1464
2019-04-25,1523
2019-04-26,1583
2019-04-27,1583
2019-04-28,1657
2019-04-29,1657
2019-04-30,1732
2019-05-01,1732
2019-05-02,1788
2019-05-03,1845
2019-05-04,1845
2019-05-05,1893
2019-05-06,1893
2019-05-07,1937
2019-05-08,1937
2019-05-09,1937
2019-05-10,2004
2019-05-11,2004
2019-05-12,2019
2019-05-13,2019
2019-05-14,1934
2019-05-15,1934
2019-05-16,1926
2019-05-17,1926
2019-05-18,1979
2019-05-19,1979
2019-05-20,1991
2019-05-21,1991
2019-05-22,1993
2019-05-23,1993
2019-05-24,2046
2019-05-25,2046
2019-05-26,2062
2019-05-27,2062
2019-05-28,2059
2019-05-29,2059
2019-05-30,2062
2019-05-31,2062
2019-06-01,2072
2019-06-02,2072
2019-06-03,2054
2019-06-04,2054
2019-06-05,2072
2019-06-06,2072
2019-06-07,2054
2019-06-08,2054
2019-06-09,2003
2019-06-10,2003
2019-06-11,1982
2019-06-12,1982
2019-06-13,1989
2019-06-14,1989
2019-06-15,1989
2019-06-16,1989
2019-06-17,1989
2019-06-18,1991
2019-06-19,1991
2019-06-20,1973
2019-06-21,1973
2019-06-22,1944
2019-06-23,1944
2019-06-24,1973
2019-06-25,1973
2019-06-26,2023
2019-06-27,2023
2019-06-28,1978
2019-06-29,1978
2019-06-30,1880
2019-07-01,1880
2019-07-02,1789
2019-07-03,1705
2019-07-04,1705
2019-07-05,1619
2019-07-06,1619
2019-07-07,1558
2019-07-08,1558
2019-07-09,1489
2019-07-10,1489
2019-07-11,1466
2019-07-12,1466
2019-07-13,1447
2019-07-14,1447
2019-07-15,1447
2019-07-16,1486
2019-07-17,1486
2019-07-18,1511
2019-07-19,1511
2019-07-20,1511
2019-07-21,1512
2019-07-22,1512
2019-07-23,1501
2019-07-24,1501
2019-07-25,1501
2019-07-26,1536
2019-07-27,1536
2019-07-28,1536
2019-07-29,1569
2019-07-30,1569
2019-07-31,1588
2019-08-01,1588
2019-08-02,1588
2019-08-03,1554
2019-08-04,1554
2019-08-05,1497
2019-08-06,1497
2019-08-07,1533
2019-08-08,1533
2019-08-09,1533
2019-08-10,1522
2019-08-11,1522
2019-08-12,1587
2019-08-13,1587
2019-08-14,1648
2019-08-15,1648
2019-08-16,1710
2019-08-17,1710
2019-08-18,1704
2019-08-19,1704
2019-08-20,1782
2019-08-21,1782
2019-08-22,1846
2019-08-23,1846
2019-08-24,1907
2019-08-24,1907
2019-08-25,1907
2019-08-25,1907
2019-08-26,1907
2019-08-26,1907
2019-08-27,1970
2019-08-27,1970
2019-08-28,1970
2019-08-29,2020
2019-08-30,2020
2019-08-31,2020
2019-09-01,2030
2019-09-02,2030
2019-09-03,2030
2019-09-04,2012
2019-09-05,2012
2019-09-06,2012
2019-09-07,1944
2019-09-08,1944
2019-09-09,2003
2019-09-10,2003
2019-09-11,2044
2019-09-12,2044
2019-09-13,2044
2019-09-14,2026
2019-09-15,2026
2019-09-16,2001
2019-09-17,2001
2019-09-18,2011
2019-09-19,2011
2019-09-20,2011
2019-09-21,1981
2019-09-22,1981
2019-09-23,1937
2019-09-24,1937
2019-09-25,1937
2019-09-26,1956
2019-09-27,1956
2019-09-28,1956
2019-09-29,1938
2019-09-30,1938
2019-10-01,1868
2019-10-02,1868
2019-10-03,1868
2019-10-04,1903
2019-10-05,1903
2019-10-06,1915
2019-10-07,1915
2019-10-08,1915
2019-10-09,1961
2019-10-10,1961
2019-10-11,1961
2019-10-12,1923
2019-10-13,1923
2019-10-14,1946
2019-10-15,1946
2019-10-16,1946
2019-10-17,1970
2019-10-18,1970
2019-10-19,1899
2019-10-20,1899
2019-10-21,1899
2019-10-22,1809
2019-10-23,1809
2019-10-24,1774
2019-10-25,1774
2019-10-26,1807
2019-10-27,1807
2019-10-28,1853
2019-10-29,1853
2019-10-30,1853
2019-10-31,1824
2019-11-01,1824
2019-11-02,1824
2019-11-03,1911
2019-11-04,1911
2019-11-05,1911
2019-11-06,1924
2019-11-07,1924
2019-11-08,1924
2019-11-09,1881
2019-11-10,1881
2019-11-11,1892
2019-11-12,1892
2019-11-13,1892
2019-11-14,1892
2019-11-15,1895
2019-11-16,1895
2019-11-17,1895
2019-11-18,1914
2019-11-19,1914
2019-11-20,1914
2019-11-21,1914
2019-11-22,1820
2019-11-23,1820
2019-11-24,1740
2019-11-25,1740
2019-11-26,1727
2019-11-27,1727
2019-11-28,1727
2019-11-29,1686
2019-11-30,1686
2019-12-01,1686
2019-12-02,1662
2019-12-03,1662
2019-12-04,1662
2019-12-05,1662
2019-12-06,1726
2019-12-07,1726
2019-12-08,1726
2019-12-09,1791
2019-12-10,1791
2019-12-11,1791
2019-12-12,1876
2019-12-13,1876
2019-12-14,1876
2019-12-15,1863
2019-12-16,1863
2019-12-17,1863
2019-12-18,1791
2019-12-19,1791
2019-12-20,1791
2019-12-21,1742
2019-12-22,1742
2019-12-23,1742
2019-12-24,1747
2019-12-25,1747
2019-12-26,1747
2019-12-27,1772
2019-12-28,1772
2019-12-29,1772
2019-12-30,1741
2019-12-31,1741
2020-01-01,1741
2020-01-02,1699
2020-01-03,1699
2020-01-04,1699
2020-01-05,1614
2020-01-06,1614
2020-01-07,1586
2020-01-08,1586
2020-01-09,1586
2020-01-10,1608
2020-01-11,1608
2020-01-12,1664
2020-01-13,1664
2020-01-14,1664
2020-01-15,1730
2020-01-16,1730
2020-01-17,1807
2020-01-18,1807
2020-01-19,1873
2020-01-20,1873
2020-01-21,1873
2020-01-22,1931
2020-01-23,1931
2020-01-24,1931
2020-01-25,1982
2020-01-26,1982
2020-01-27,1997
2020-01-28,1997
2020-01-29,1997
2020-01-30,1959
2020-01-31,1959
2020-02-01,1915
2020-02-02,1915
2020-02-03,1884
2020-02-04,1884
2020-02-05,1883
2020-02-06,1883
2020-02-07,1856
2020-02-08,1856
2020-02-09,1863
2020-02-10,1863
2020-02-11,1891
2020-02-12,1891
2020-02-13,1885
2020-02-14,1885
2020-02-15,1974
2020-02-16,1974
2020-02-17,2030
2020-02-18,2030
2020-02-19,2030
2020-02-20,2047
2020-02-21,2047
2020-02-22,2101
2020-02-23,2101
2020-02-24,2186
2020-02-25,2186
2020-02-26,2186
2020-02-27,2220
2020-02-28,2220
2020-02-29,2220
2020-03-01,2170
2020-03-02,2170
2020-03-03,2133
2020-03-04,2133
2020-03-05,2133
2020-03-06,2216
2020-03-07,2216
2020-03-08,2216
2020-03-09,2274
2020-03-10,2274
2020-03-11,2282
2020-03-12,2282
2020-03-13,2282
2020-03-14,2359
2020-03-15,2359
2020-03-16,2458
2020-03-17,2458
2020-03-18,2558
2020-03-19,2558
2020-03-20,2493
2020-03-21,2493
2020-03-22,2455
2020-03-23,2455
2020-03-24,2484
2020-03-25,2484
2020-03-26,2485
2020-03-27,2485
2020-03-28,2495
2020-03-29,2497
2020-03-30,2497
2020-03-31,2516
2020-04-01,2580
2020-04-02,2580
2020-04-03,2606
2020-04-04,2606
2020-04-05,2676
2020-04-06,2693
2020-04-07,2693
2020-04-08,2711
2020-04-09,2711
2020-04-10,2742
2020-04-11,2749
2020-04-12,2749
2020-04-13,2761
2020-04-14,2839
2020-04-15,2874
2020-04-16,2874
2020-04-17,2883
2020-04-18,2981
2020-04-19,2914
2020-04-20,2914
2020-04-21,2897
2020-04-22,2808
2020-04-23,2808
2020-04-24,2817
2020-04-25,2817
2020-04-26,2829
2020-04-27,2851
2020-04-28,2873
2020-04-29,2873
2020-04-30,2798
2020-05-01,2798
2020-05-02,2797
2020-05-03,2860
2020-05-04,2860
2020-05-05,2857
2020-05-06,2872
2020-05-07,2872
2020-05-08,2932
2020-05-09,2872
2020-05-10,2872
2020-05-11,2884
2020-05-12,2884
2020-05-13,2943
