date_obj,Bread%20dough price
2015-08-22,227
2015-08-23,227
2015-08-24,227
2015-08-25,227
2015-08-26,227
2015-08-27,225
2015-08-28,225
2015-08-29,225
2015-08-30,225
2015-08-31,225
2015-09-01,223
2015-09-02,223
2015-09-03,223
2015-09-04,223
2015-09-05,223
2015-09-06,227
2015-09-07,227
2015-09-08,227
2015-09-09,227
2015-09-10,227
2015-09-11,230
2015-09-12,230
2015-09-13,230
2015-09-14,230
2015-09-15,230
2015-09-16,237
2015-09-17,237
2015-09-18,237
2015-09-19,237
2015-09-20,237
2015-09-21,237
2015-09-22,233
2015-09-23,233
2015-09-24,233
2015-09-25,233
2015-09-27,233
2015-09-28,233
2015-09-29,233
2015-09-30,233
2015-10-05,234
2015-10-06,234
2015-10-07,234
2015-10-08,234
2015-10-09,234
2015-10-10,234
2015-10-11,229
2015-10-12,229
2015-10-13,229
2015-10-14,229
2015-10-15,229
2015-10-16,229
2015-10-17,217
2015-10-18,217
2015-10-19,217
2015-10-20,217
2015-10-22,217
2015-10-23,207
2015-10-24,207
2015-10-25,207
2015-10-26,207
2015-10-27,207
2015-10-29,213
2015-10-30,213
2015-10-31,213
2015-11-01,213
2015-11-02,213
2015-11-03,213
2015-11-04,213
2015-11-05,210
2015-11-06,210
2015-11-07,210
2015-11-08,210
2015-11-09,210
2015-11-10,210
2015-11-11,204
2015-11-12,204
2015-11-13,204
2015-11-14,204
2015-11-15,204
2015-11-16,204
2015-11-17,204
2015-11-18,211
2015-11-19,211
2015-11-20,211
2015-11-21,211
2015-11-22,211
2015-11-23,211
2015-11-24,218
2015-11-25,218
2015-11-26,218
2015-11-27,227
2015-11-28,227
2015-11-29,227
2015-11-30,227
2015-12-01,227
2015-12-02,228
2015-12-03,228
2015-12-04,228
2015-12-05,228
2015-12-06,228
2015-12-07,228
2015-12-08,235
2015-12-09,235
2015-12-10,235
2015-12-11,235
2015-12-12,235
2015-12-13,235
2015-12-14,229
2015-12-15,229
2015-12-16,229
2015-12-17,229
2015-12-18,229
2015-12-19,229
2015-12-20,220
2015-12-21,220
2015-12-22,220
2015-12-23,220
2015-12-24,220
2015-12-25,220
2015-12-26,210
2015-12-27,210
2015-12-28,210
2015-12-29,210
2015-12-30,212
2015-12-31,212
2016-01-01,212
2016-01-02,212
2016-01-03,212
2016-01-04,218
2016-01-05,218
2016-01-06,218
2016-01-07,218
2016-01-08,218
2016-01-09,218
2016-01-10,219
2016-01-11,219
2016-01-12,219
2016-01-13,219
2016-01-14,219
2016-01-15,221
2016-01-16,221
2016-01-17,221
2016-01-18,222
2016-01-19,222
2016-01-20,222
2016-01-21,222
2016-01-22,222
2016-01-23,229
2016-01-24,229
2016-01-25,229
2016-01-26,229
2016-01-27,233
2016-01-28,233
2016-01-29,233
2016-01-30,233
2016-01-31,239
2016-02-01,239
2016-02-02,239
2016-02-03,239
2016-02-04,238
2016-02-05,238
2016-02-06,238
2016-02-07,238
2016-02-08,238
2016-02-09,238
2016-02-10,235
2016-02-11,235
2016-02-12,235
2016-02-13,235
2016-02-14,235
2016-02-15,237
2016-02-16,237
2016-02-17,237
2016-02-18,237
2016-02-19,237
2016-02-20,237
2016-02-21,238
2016-02-22,238
2016-02-23,238
2016-02-24,238
2016-02-25,241
2016-02-26,241
2016-02-27,241
2016-02-28,241
2016-02-29,247
2016-03-01,247
2016-03-02,247
2016-03-03,247
2016-03-04,247
2016-03-05,244
2016-03-06,244
2016-03-07,244
2016-03-08,244
2016-03-09,244
2016-03-10,243
2016-03-11,243
2016-03-12,243
2016-03-13,243
2016-03-14,243
2016-03-15,249
2016-03-16,249
2016-03-17,249
2016-03-18,249
2016-03-19,249
2016-03-20,253
2016-03-21,253
2016-03-22,253
2016-03-23,253
2016-03-24,260
2016-03-25,260
2016-03-26,260
2016-03-27,260
2016-03-28,260
2016-03-29,260
2016-03-30,260
2016-03-31,260
2016-04-01,260
2016-04-02,259
2016-04-03,259
2016-04-04,259
2016-04-05,259
2016-04-06,259
2016-04-07,251
2016-04-08,251
2016-04-09,251
2016-04-10,251
2016-04-11,251
2016-04-12,239
2016-04-13,239
2016-04-14,239
2016-04-15,239
2016-04-16,239
2016-04-17,236
2016-04-18,236
2016-04-19,236
2016-04-20,236
2016-04-21,236
2016-04-22,239
2016-04-23,239
2016-04-24,239
2016-04-25,246
2016-04-26,246
2016-04-27,246
2016-04-28,246
2016-04-29,246
2016-04-30,253
2016-05-01,253
2016-05-02,253
2016-05-03,253
2016-05-04,253
2016-05-05,254
2016-05-06,254
2016-05-07,254
2016-05-08,254
2016-05-09,254
2016-05-10,260
2016-05-11,260
2016-05-12,260
2016-05-13,260
2016-05-14,270
2016-05-15,270
2016-05-16,270
2016-05-17,270
2016-05-18,273
2016-05-19,273
2016-05-22,280
2016-05-23,280
2016-05-24,280
2016-05-25,280
2016-05-26,287
2016-05-27,287
2016-05-28,287
2016-05-29,297
2016-05-30,297
2016-05-31,297
2016-06-01,297
2016-06-02,300
2016-06-03,300
2016-06-04,300
2016-06-05,300
2016-06-06,285
2016-06-07,285
2016-06-08,285
2016-06-09,285
2016-06-10,273
2016-06-11,273
2016-06-12,273
2016-06-13,273
2016-06-14,276
2016-06-15,276
2016-06-16,276
2016-06-17,276
2016-06-18,276
2016-06-19,276
2016-06-20,276
2016-06-21,276
2016-06-22,276
2016-06-23,276
2016-06-24,276
2016-06-25,276
2016-06-26,265
2016-06-27,265
2016-06-28,265
2016-06-29,265
2016-06-30,257
2016-07-01,257
2016-07-02,257
2016-07-03,257
2016-07-04,254
2016-07-05,254
2016-07-06,254
2016-07-07,254
2016-07-08,254
2016-07-09,254
2016-07-10,254
2016-07-11,250
2016-07-12,250
2016-07-13,250
2016-07-14,250
2016-07-15,248
2016-07-16,248
2016-07-17,248
2016-07-18,248
2016-07-23,247
2016-07-24,240
2016-07-25,240
2016-07-26,240
2016-07-27,240
2016-07-28,240
2016-07-29,243
2016-07-30,243
2016-07-31,243
2016-08-01,243
2016-08-02,249
2016-08-03,249
2016-08-04,249
2016-08-05,249
2016-08-06,249
2016-08-07,238
2016-08-08,238
2016-08-09,238
2016-08-10,238
2016-08-11,238
2016-08-12,245
2016-08-13,245
2016-08-14,245
2016-08-15,245
2016-08-16,252
2016-08-17,252
2016-08-18,252
2016-08-19,252
2016-08-20,252
2016-08-21,251
2016-08-22,251
2016-08-23,251
2016-08-24,251
2016-08-25,240
2016-08-26,240
2016-08-28,240
2016-08-31,248
2016-09-01,248
2016-09-02,248
2016-09-03,249
2016-09-04,249
2016-09-05,249
2016-09-06,249
2016-09-07,249
2016-09-08,252
2016-09-09,252
2016-09-10,252
2016-09-11,252
2016-09-12,252
2016-09-13,252
2016-09-14,254
2016-09-15,254
2016-09-16,254
2016-09-17,254
2016-09-18,254
2016-09-19,254
2016-09-20,256
2016-09-21,256
2016-09-22,256
2016-09-23,256
2016-09-24,256
2016-09-25,256
2016-09-26,256
2016-09-27,256
2016-09-28,256
2016-09-29,256
2016-09-30,256
2016-10-01,251
2016-10-02,251
2016-10-03,251
2016-10-04,251
2016-10-05,251
2016-10-06,251
2016-10-07,251
2016-10-08,242
2016-10-09,242
2016-10-10,242
2016-10-11,242
2016-10-12,242
2016-10-13,242
2016-10-14,230
2016-10-15,230
2016-10-16,230
2016-10-17,230
2016-10-18,230
2016-10-19,227
2016-10-20,227
2016-10-21,227
2016-10-22,227
2016-10-23,227
2016-10-24,227
2016-10-25,227
2016-10-26,227
2016-10-27,227
2016-10-28,227
2016-10-29,232
2016-10-30,232
2016-10-31,232
2016-11-01,232
2016-11-02,232
2016-11-03,232
2016-11-04,232
2016-11-05,232
2016-11-06,232
2016-11-07,232
2016-11-08,234
2016-11-09,234
2016-11-10,234
2016-11-11,234
2016-11-12,234
2016-11-13,240
2016-11-14,240
2016-11-15,240
2016-12-07,250
2016-12-08,257
2016-12-09,257
2016-12-10,257
2016-12-11,257
2016-12-12,257
2016-12-13,247
2016-12-14,247
2016-12-15,247
2016-12-16,247
2016-12-17,247
2016-12-18,256
2016-12-19,256
2016-12-20,256
2016-12-21,256
2016-12-22,253
2016-12-23,253
2016-12-24,253
2016-12-25,253
2016-12-26,250
2016-12-27,250
2016-12-28,250
2016-12-29,250
2016-12-30,238
2016-12-31,238
2017-01-01,238
2017-01-02,238
2017-01-03,230
2017-01-04,230
2017-01-05,230
2017-01-06,230
2017-01-07,220
2017-01-08,220
2017-01-09,220
2017-01-10,220
2017-01-11,210
2017-01-12,210
2017-01-13,210
2017-01-14,210
2017-01-15,200
2017-01-16,200
2017-01-17,200
2017-01-18,200
2017-01-19,195
2017-01-20,195
2017-01-21,195
2017-01-22,195
2017-01-23,187
2017-01-27,190
2017-01-28,190
2017-01-29,190
2017-01-30,190
2017-01-31,184
2017-02-01,184
2017-02-02,184
2017-02-03,184
2017-02-04,174
2017-02-05,174
2017-02-06,174
2017-02-07,174
2017-02-08,166
2017-02-09,166
2017-02-10,166
2017-02-11,166
2017-02-12,157
2017-02-13,157
2017-02-14,157
2017-02-15,157
2017-02-16,150
2017-02-18,150
2017-02-19,150
2017-02-20,150
2017-02-21,143
2017-02-22,143
2017-02-23,143
2017-02-24,143
2017-02-25,143
2017-02-26,143
2017-02-27,143
2017-02-28,143
2017-03-01,143
2017-03-02,144
2017-03-03,144
2017-03-04,144
2017-03-05,144
2017-03-06,137
2017-03-07,137
2017-03-08,137
2017-03-09,137
2017-03-10,141
2017-03-11,141
2017-03-12,141
2017-03-13,147
2017-03-14,147
2017-03-15,147
2017-03-16,152
2017-03-17,152
2017-03-18,152
2017-03-19,152
2017-03-20,152
2017-03-21,152
2017-03-22,152
2017-03-23,152
2017-03-24,148
2017-03-25,148
2017-03-26,148
2017-03-27,148
2017-03-28,148
2017-03-29,150
2017-03-30,150
2017-03-31,150
2017-04-01,150
2017-04-02,150
2017-04-03,146
2017-04-04,146
2017-04-12,137
2017-04-13,137
2017-04-14,137
2017-04-15,137
2017-04-16,140
2017-04-17,140
2017-04-18,140
2017-04-19,140
2017-04-20,142
2017-04-21,142
2017-04-22,142
2017-04-23,142
2017-04-24,146
2017-04-25,146
2017-04-26,146
2017-04-27,146
2017-04-28,152
2017-04-29,152
2017-04-30,152
2017-05-01,152
2017-05-02,146
2017-05-03,146
2017-05-04,146
2017-05-05,146
2017-05-06,150
2017-05-07,150
2017-05-08,150
2017-05-09,150
2017-05-10,154
2017-05-11,154
2017-05-12,154
2017-05-13,154
2017-05-14,155
2017-05-15,155
2017-05-16,155
2017-05-17,155
2017-05-18,153
2017-05-19,153
2017-05-20,153
2017-05-21,153
2017-05-22,146
2017-05-23,146
2017-05-24,146
2017-05-25,146
2017-05-26,138
2017-05-27,138
2017-05-28,138
2017-05-29,135
2017-05-30,135
2017-05-31,135
2017-06-01,142
2017-06-02,142
2017-06-03,142
2017-06-04,146
2017-06-05,146
2017-06-06,146
2017-06-07,146
2017-06-08,146
2017-06-09,146
2017-06-10,146
2017-06-11,142
2017-06-12,142
2017-06-13,142
2017-06-14,142
2017-06-15,141
2017-06-16,141
2017-06-17,141
2017-06-18,141
2017-06-19,143
2017-06-20,143
2017-06-21,143
2017-06-22,143
2017-06-23,141
2017-06-24,141
2017-06-25,141
2017-06-26,141
2017-06-27,135
2017-06-28,135
2017-06-29,135
2017-06-30,140
2017-07-01,140
2017-07-02,147
2017-07-03,153
2017-07-04,153
2017-07-05,153
2017-07-06,161
2017-07-07,161
2017-07-08,161
2017-07-13,161
2017-07-14,161
2017-07-15,170
2017-07-16,170
2017-07-17,170
2017-07-18,176
2017-07-19,176
2017-07-20,176
2017-07-21,173
2017-07-22,173
2017-07-23,173
2017-07-24,173
2017-07-25,173
2017-07-26,173
2017-07-27,176
2017-07-28,176
2017-07-29,176
2017-07-30,181
2017-07-31,181
2017-08-01,181
2017-08-02,181
2017-08-03,191
2017-08-04,191
2017-08-05,191
2017-08-06,196
2017-08-09,196
2017-08-10,199
2017-08-11,199
2017-08-12,199
2017-08-13,199
2017-08-14,196
2017-08-15,196
2017-08-16,196
2017-08-17,202
2017-08-18,202
2017-08-19,202
2017-08-20,207
2017-08-21,207
2017-08-22,207
2017-08-23,205
2017-08-24,205
2017-08-25,205
2017-08-26,205
2017-08-27,197
2017-08-28,197
2017-08-29,197
2017-08-30,197
2017-08-31,191
2017-09-01,191
2017-09-02,191
2017-09-03,191
2017-09-04,197
2017-09-05,197
2017-09-06,197
2017-09-07,204
2017-09-08,204
2017-09-09,204
2017-09-10,205
2017-09-11,205
2017-09-12,205
2017-09-13,205
2017-09-14,205
2017-09-15,205
2017-09-16,205
2017-09-17,205
2017-09-18,201
2017-09-19,201
2017-09-20,201
2017-09-21,201
2017-09-22,195
2017-09-23,195
2017-09-24,195
2017-09-25,195
2017-09-26,187
2017-09-27,187
2017-09-28,187
2017-09-29,187
2017-09-30,180
2017-10-01,180
2017-10-02,180
2017-10-03,183
2017-10-04,183
2017-10-05,183
2017-10-06,188
2017-10-07,188
2017-10-08,188
2017-10-09,189
2017-10-10,189
2017-10-11,189
2017-10-12,189
2017-10-13,192
2017-10-14,192
2017-10-15,192
2017-10-16,187
2017-10-17,187
2017-10-18,187
2017-10-19,187
2017-10-20,177
2017-10-21,177
2017-10-22,177
2017-10-23,177
2017-10-24,169
2017-10-25,169
2017-10-26,169
2017-10-27,162
2017-10-28,162
2017-10-29,162
2017-10-30,162
2017-10-31,158
2017-11-01,158
2017-11-02,158
2017-11-03,158
2017-11-04,163
2017-11-05,163
2017-11-06,163
2017-11-07,163
2017-11-08,163
2017-11-09,154
2017-11-10,154
2017-11-11,154
2017-11-12,154
2017-11-13,146
2017-11-14,146
2017-11-15,146
2017-11-16,146
2017-11-17,139
2017-11-18,139
2017-11-19,139
2017-11-20,133
2017-11-21,133
2017-11-22,133
2017-11-23,133
2017-11-24,128
2017-11-25,128
2017-11-26,128
2017-11-27,128
2017-11-28,129
2017-11-29,129
2017-11-30,129
2017-12-01,129
2017-12-02,132
2017-12-03,132
2017-12-04,132
2017-12-05,132
2017-12-06,133
2017-12-07,133
2017-12-08,133
2017-12-09,133
2017-12-10,136
2017-12-11,136
2017-12-12,136
2017-12-13,136
2017-12-14,139
2017-12-15,139
2017-12-16,139
2017-12-17,139
2017-12-18,134
2017-12-19,134
2017-12-20,134
2017-12-21,134
2017-12-22,132
2017-12-23,132
2017-12-24,132
2017-12-25,132
2017-12-26,139
2017-12-27,139
2017-12-28,139
2017-12-29,139
2017-12-30,140
2017-12-31,140
2018-01-01,140
2018-01-02,140
2018-01-03,146
2018-01-04,146
2018-01-05,146
2018-01-06,144
2018-01-07,144
2018-01-08,144
2018-01-09,142
2018-01-10,142
2018-01-11,142
2018-01-12,142
2018-01-13,145
2018-01-14,145
2018-01-15,145
2018-01-16,144
2018-01-17,144
2018-01-18,144
2018-01-19,145
2018-01-20,145
2018-01-21,145
2018-01-22,140
2018-01-23,140
2018-01-24,139
2018-01-25,139
2018-01-26,139
2018-01-27,146
2018-01-28,146
2018-01-29,148
2018-01-30,148
2018-01-31,153
2018-02-01,153
2018-02-02,158
2018-02-03,163
2018-02-04,163
2018-02-05,172
2018-02-06,172
2018-02-07,177
2018-02-08,177
2018-02-09,175
2018-02-10,175
2018-02-11,171
2018-02-12,171
2018-02-13,170
2018-02-14,170
2018-02-15,175
2018-02-16,175
2018-02-17,168
2018-02-18,168
2018-02-19,167
2018-02-20,167
2018-02-21,172
2018-02-22,172
2018-02-23,165
2018-02-24,165
2018-02-25,156
2018-02-26,156
2018-02-27,148
2018-02-28,148
2018-03-01,141
2018-03-02,133
2018-03-03,133
2018-03-04,135
2018-03-05,135
2018-03-06,141
2018-03-07,141
2018-03-08,143
2018-03-09,143
2018-03-10,145
2018-03-11,145
2018-03-12,149
2018-03-13,149
2018-03-14,150
2018-03-15,150
2018-03-16,150
2018-03-17,149
2018-03-18,149
2018-03-19,149
2018-03-20,143
2018-03-21,143
2018-03-23,147
2018-03-24,147
2018-03-25,146
2018-03-26,146
2018-03-27,149
2018-03-28,149
2018-03-29,150
2018-03-30,150
2018-03-31,147
2018-04-01,147
2018-04-02,143
2018-04-03,143
2018-04-04,145
2018-04-05,145
2018-04-06,141
2018-04-07,141
2018-04-08,145
2018-04-09,145
2018-04-10,149
2018-04-11,149
2018-04-12,146
2018-04-13,146
2018-04-14,146
2018-04-15,146
2018-04-16,146
2018-04-17,146
2018-04-18,149
2018-04-19,149
2018-04-20,143
2018-04-21,143
2018-04-22,141
2018-04-23,141
2018-04-24,145
2018-04-25,145
2018-04-26,145
2018-04-27,140
2018-04-28,140
2018-04-29,135
2018-04-30,135
2018-05-01,137
2018-05-02,137
2018-05-03,137
2018-05-04,134
2018-05-05,134
2018-05-06,138
2018-05-07,138
2018-05-08,140
2018-05-09,140
2018-05-10,147
2018-05-11,147
2018-05-12,149
2018-05-13,149
2018-05-14,149
2018-05-15,151
2018-05-16,151
2018-05-17,147
2018-05-18,147
2018-05-19,141
2018-05-20,141
2018-05-21,143
2018-05-22,143
2018-05-23,151
2018-05-24,151
2018-05-25,151
2018-05-26,154
2018-05-27,154
2018-05-28,149
2018-05-29,149
2018-05-30,144
2018-05-31,144
2018-06-01,143
2018-06-02,139
2018-06-03,139
2018-06-04,141
2018-06-05,141
2018-06-06,137
2018-06-07,137
2018-06-08,132
2018-06-09,132
2018-06-10,135
2018-06-11,135
2018-06-12,133
2018-06-13,133
2018-06-14,139
2018-06-15,139
2018-06-16,139
2018-06-17,139
2018-06-18,146
2018-06-19,146
2018-06-20,146
2018-06-21,153
2018-06-22,153
2018-06-23,157
2018-06-24,157
2018-06-25,155
2018-06-26,155
2018-06-27,155
2018-06-28,151
2018-06-29,151
2018-06-30,145
2018-07-01,145
2018-07-02,144
2018-07-03,144
2018-07-04,137
2018-07-05,137
2018-07-06,130
2018-07-07,130
2018-07-08,124
2018-07-09,124
2018-07-10,117
2018-07-11,117
2018-07-12,117
2018-07-13,122
2018-07-14,122
2018-07-15,126
2018-07-16,126
2018-07-17,130
2018-07-18,130
2018-07-19,130
2018-07-20,130
2018-07-21,132
2018-07-22,132
2018-07-23,132
2018-07-24,132
2018-07-25,129
2018-07-26,129
2018-07-27,133
2018-07-28,133
2018-07-29,139
2018-07-30,139
2018-07-31,137
2018-08-01,137
2018-08-02,141
2018-08-03,141
2018-08-04,137
2018-08-05,137
2018-08-06,140
2018-08-07,140
2018-08-08,137
2018-08-09,137
2018-08-10,143
2018-08-11,143
2018-08-12,144
2018-08-14,142
2018-08-16,138
2018-08-17,138
2018-08-18,140
2018-08-19,140
2018-08-20,141
2018-08-21,141
2018-08-22,146
2018-08-23,146
2018-08-24,148
2018-08-25,147
2018-08-26,147
2018-08-27,150
2018-08-28,150
2018-08-29,152
2018-08-30,152
2018-08-31,156
2018-09-01,156
2018-09-02,151
2018-09-03,151
2018-09-04,156
2018-09-05,156
2018-09-06,164
2018-09-07,165
2018-09-08,165
2018-09-09,159
2018-09-10,161
2018-09-11,161
2018-09-12,164
2018-09-13,164
2018-09-14,158
2018-09-15,158
2018-09-16,158
2018-09-17,158
2018-09-18,156
2018-09-19,156
2018-09-20,163
2018-09-21,163
2018-09-22,165
2018-09-23,165
2018-09-24,173
2018-09-25,173
2018-09-26,174
2018-09-27,174
2018-09-28,178
2018-09-29,178
2018-09-30,175
2018-10-01,175
2018-10-02,179
2018-10-03,188
2018-10-04,188
2018-10-05,188
2018-10-06,194
2018-10-07,194
2018-10-08,193
2018-10-09,193
2018-10-10,193
2018-10-11,193
2018-10-12,197
2018-10-13,193
2018-10-14,200
2018-10-15,200
2018-10-16,199
2018-10-17,199
2018-10-18,193
2018-10-19,191
2018-10-20,191
2018-10-21,182
2018-10-22,172
2018-10-23,172
2018-10-24,168
2018-10-25,168
2018-10-26,177
2018-10-27,177
2018-10-28,186
2018-10-29,186
2018-10-30,185
2018-10-31,187
2018-11-01,190
2018-11-03,205
2018-11-04,212
2018-11-05,217
2018-11-06,224
2018-11-07,218
2018-11-08,207
2018-11-09,198
2018-11-10,198
2018-11-11,204
2018-11-12,195
2018-11-13,185
2018-11-15,167
2018-11-16,166
2018-11-17,166
2018-11-18,164
2018-11-19,170
2018-11-20,170
2018-11-21,169
2018-11-22,174
2018-11-23,173
2018-11-24,167
2018-11-25,170
2018-11-26,174
2018-11-27,174
2018-11-28,170
2018-11-29,172
2018-12-01,168
2018-12-02,171
2018-12-03,171
2018-12-04,167
2018-12-05,170
2018-12-07,174
2018-12-09,175
2018-12-10,170
2018-12-11,171
2018-12-12,176
2018-12-13,174
2018-12-14,171
2018-12-15,167
2018-12-16,166
2018-12-17,166
2018-12-18,167
2018-12-19,161
2018-12-20,161
2018-12-21,158
2018-12-22,160
2018-12-23,158
2018-12-24,156
2018-12-25,156
2018-12-26,151
2018-12-27,150
2018-12-28,150
2018-12-29,156
2018-12-30,161
2018-12-31,154
2019-01-01,159
2019-01-02,156
2019-01-03,153
2019-01-04,154
2019-01-05,149
2019-01-06,149
2019-01-08,153
2019-01-10,152
2019-01-11,156
2019-01-12,154
2019-01-13,147
2019-01-14,139
2019-01-15,133
2019-01-16,128
2019-01-17,124
2019-01-18,127
2019-01-19,127
2019-01-20,132
2019-01-21,132
2019-01-22,133
2019-01-23,130
2019-01-24,128
2019-01-25,127
2019-01-26,128
2019-01-27,130
2019-01-28,128
2019-01-29,126
2019-01-30,125
2019-01-31,125
2019-02-01,131
2019-02-02,131
2019-02-03,136
2019-02-04,136
2019-02-05,138
2019-02-06,138
2019-02-07,141
2019-02-08,134
2019-02-09,131
2019-02-10,136
2019-02-11,140
2019-02-12,140
2019-02-13,134
2019-02-14,134
2019-02-15,131
2019-02-16,133
2019-02-17,131
2019-02-18,128
2019-02-19,132
2019-02-20,134
2019-02-21,134
2019-02-22,134
2019-02-23,134
2019-02-24,130
2019-02-25,126
2019-02-26,126
2019-02-27,124
2019-02-28,124
2019-03-01,127
2019-03-02,129
2019-03-03,126
2019-03-04,128
2019-03-05,128
2019-03-06,132
2019-03-07,126
2019-03-08,126
2019-03-09,120
2019-03-10,120
2019-03-11,124
2019-03-12,127
2019-03-13,127
2019-03-14,125
2019-03-15,125
2019-03-16,118
2019-03-17,117
2019-03-18,117
2019-03-19,117
2019-03-20,117
2019-03-21,117
2019-03-22,113
2019-03-23,108
2019-03-24,110
2019-03-25,110
2019-03-26,108
2019-03-27,108
2019-03-28,103
2019-03-29,103
2019-03-30,103
2019-03-31,109
2019-04-01,114
2019-04-02,114
2019-04-03,120
2019-04-04,124
2019-04-05,124
2019-04-06,123
2019-04-07,129
2019-04-08,127
2019-04-09,127
2019-04-10,124
2019-04-11,124
2019-04-12,118
2019-04-13,113
2019-04-14,109
2019-04-15,109
2019-04-16,110
2019-04-17,110
2019-04-18,114
2019-04-19,114
2019-04-20,117
2019-04-21,117
2019-04-22,119
2019-04-23,120
2019-04-24,120
2019-04-25,124
2019-04-26,130
2019-04-27,130
2019-04-28,132
2019-04-29,132
2019-04-30,130
2019-05-01,136
2019-05-02,143
2019-05-03,147
2019-05-04,145
2019-05-05,145
2019-05-06,143
2019-05-07,147
2019-05-08,147
2019-05-09,148
2019-05-10,146
2019-05-11,146
2019-05-12,147
2019-05-13,139
2019-05-14,139
2019-05-15,143
2019-05-16,143
2019-05-17,145
2019-05-18,146
2019-05-19,146
2019-05-20,143
2019-05-21,143
2019-05-22,135
2019-05-23,129
2019-05-24,129
2019-05-25,127
2019-05-26,127
2019-05-27,127
2019-05-28,127
2019-05-29,125
2019-05-30,125
2019-05-31,127
2019-06-01,127
2019-06-02,126
2019-06-03,126
2019-06-04,129
2019-06-05,129
2019-06-06,128
2019-06-07,128
2019-06-08,128
2019-06-09,134
2019-06-10,134
2019-06-11,138
2019-06-12,138
2019-06-13,131
2019-06-14,131
2019-06-15,134
2019-06-16,132
2019-06-17,132
2019-06-18,130
2019-06-19,130
2019-06-20,124
2019-06-21,124
2019-06-22,123
2019-06-23,126
2019-06-24,126
2019-06-25,124
2019-06-26,124
2019-06-27,122
2019-06-28,122
2019-06-29,128
2019-06-30,133
2019-07-01,133
2019-07-02,135
2019-07-03,135
2019-07-04,139
2019-07-05,139
2019-07-06,143
2019-07-07,143
2019-07-08,144
2019-07-09,144
2019-07-10,151
2019-07-11,151
2019-07-12,149
2019-07-13,149
2019-07-14,148
2019-07-15,148
2019-07-16,154
2019-07-17,162
2019-07-18,162
2019-07-19,156
2019-07-20,156
2019-07-21,157
2019-07-22,157
2019-07-23,154
2019-07-24,154
2019-07-25,150
2019-07-26,150
2019-07-27,156
2019-07-28,156
2019-07-29,157
2019-07-30,157
2019-07-31,163
2019-08-01,163
2019-08-02,167
2019-08-03,163
2019-08-04,163
2019-08-05,172
2019-08-06,172
2019-08-07,174
2019-08-08,174
2019-08-09,174
2019-08-10,180
2019-08-11,180
2019-08-12,186
2019-08-13,186
2019-08-14,191
2019-08-15,191
2019-08-16,187
2019-08-17,187
2019-08-18,182
2019-08-19,182
2019-08-20,176
2019-08-21,176
2019-08-22,172
2019-08-23,172
2019-08-24,178
2019-08-24,178
2019-08-25,178
2019-08-25,178
