date_obj,Goblin%20book price
2016-01-26,210
2016-01-27,200
2016-01-28,200
2016-01-29,192
2016-01-30,192
2016-01-31,183
2016-02-01,183
2016-02-02,175
2016-02-03,175
2016-02-04,168
2016-02-05,168
2016-02-06,161
2016-02-07,161
2016-02-08,161
2016-02-09,154
2016-02-10,154
2016-02-11,147
2016-02-12,147
2016-02-13,141
2016-02-14,141
2016-02-15,141
2016-02-16,134
2016-02-17,134
2016-02-18,134
2016-02-19,128
2016-02-20,128
2016-02-21,122
2016-02-22,122
2016-02-23,122
2016-02-24,117
2016-02-25,117
2016-02-26,112
2016-02-27,112
2016-02-28,107
2016-02-29,107
2016-03-01,102
2016-03-02,102
2016-03-03,100
2016-03-04,100
2016-03-05,97
2016-03-06,97
2016-03-07,97
2016-03-08,97
2016-03-09,97
2016-03-10,100
2016-03-11,100
2016-03-12,100
2016-03-13,100
2016-03-14,100
2016-03-15,100
2016-03-16,97
2016-03-17,97
2016-03-18,97
2016-03-19,92
2016-03-20,92
2016-03-21,94
2016-03-22,94
2016-03-23,96
2016-03-24,96
2016-03-25,95
2016-03-26,95
2016-03-27,95
2016-03-28,97
2016-03-29,97
2016-03-30,97
2016-03-31,100
2016-04-01,100
2016-04-02,100
2016-04-03,101
2016-04-04,101
2016-04-05,103
2016-04-06,103
2016-04-07,103
2016-04-08,105
2016-04-09,105
2016-04-10,100
2016-04-11,100
2016-04-12,100
2016-04-13,96
2016-04-14,96
2016-04-15,96
2016-04-16,96
2016-04-17,96
2016-04-18,96
2016-04-19,96
2016-04-20,96
2016-04-21,96
2016-04-22,96
2016-04-23,96
2016-04-24,93
2016-04-25,93
2016-04-26,93
2016-04-27,95
2016-04-28,95
2016-04-29,95
2016-04-30,95
2016-05-01,95
2016-05-02,95
2016-05-03,95
2016-05-04,95
2016-05-05,95
2016-05-06,95
2016-05-07,95
2016-05-08,95
2016-05-09,91
2016-05-10,91
2016-05-11,91
2016-05-12,88
2016-05-13,88
2016-05-14,91
2016-05-15,91
2016-05-16,91
2016-05-17,95
2016-05-18,95
2016-05-19,95
2016-05-22,100
2016-05-23,100
2016-05-24,100
2016-05-25,100
2016-05-26,100
2016-05-27,100
2016-05-28,100
2016-05-29,101
2016-05-30,101
2016-05-31,101
2016-06-01,105
2016-06-02,105
2016-06-03,105
2016-06-04,109
2016-06-05,109
2016-06-06,111
2016-06-07,111
2016-06-08,111
2016-06-09,112
2016-06-10,112
2016-06-11,112
2016-06-12,115
2016-06-13,115
2016-06-14,115
2016-06-15,119
2016-06-16,119
2016-06-17,124
2016-06-18,124
2016-06-19,124
2016-06-20,131
2016-06-21,131
2016-06-22,138
2016-06-23,138
2016-06-24,138
2016-06-25,145
2016-06-26,145
2016-06-27,145
2016-06-28,153
2016-06-29,153
2016-06-30,153
2016-07-01,158
2016-07-02,158
2016-07-03,158
2016-07-04,161
2016-07-05,161
2016-07-06,161
2016-07-07,167
2016-07-08,167
2016-07-09,167
2016-07-10,175
2016-07-11,175
2016-07-12,175
2016-07-13,182
2016-07-14,182
2016-07-15,184
2016-07-16,184
2016-07-17,188
2016-07-18,188
2016-07-23,203
2016-07-24,203
2016-07-25,211
2016-07-26,211
2016-07-27,211
2016-07-28,219
2016-07-29,219
2016-07-30,219
2016-07-31,228
2016-08-01,228
2016-08-02,234
2016-08-03,234
2016-08-04,234
2016-08-05,224
2016-08-06,224
2016-08-07,224
2016-08-08,214
2016-08-09,214
2016-08-10,205
2016-08-11,205
2016-08-12,205
2016-08-13,205
2016-08-14,198
2016-08-15,198
2016-08-16,198
2016-08-17,206
2016-08-18,206
2016-08-19,206
2016-08-20,206
2016-08-21,217
2016-08-22,217
2016-08-23,217
2016-08-24,220
2016-08-25,220
2016-08-26,220
2016-08-28,226
2016-08-31,232
2016-09-01,232
2016-09-02,232
2016-09-03,223
2016-09-04,223
2016-09-05,223
2016-09-06,223
2016-09-07,213
2016-09-08,213
2016-09-09,213
2016-09-10,203
2016-09-11,203
2016-09-12,203
2016-09-13,193
2016-09-14,193
2016-09-15,193
2016-09-16,193
2016-09-17,184
2016-09-18,184
2016-09-19,184
2016-09-20,184
2016-09-21,176
2016-09-22,176
2016-09-23,176
2016-09-24,169
2016-09-25,169
2016-09-26,169
2016-09-27,164
2016-09-28,164
2016-09-29,164
2016-09-30,164
2016-10-01,168
2016-10-02,168
2016-10-03,168
2016-10-04,171
2016-10-05,171
2016-10-06,171
2016-10-07,171
2016-10-08,167
2016-10-09,167
2016-10-10,167
2016-10-11,167
2016-10-12,171
2016-10-13,171
2016-10-14,171
2016-10-15,171
2016-10-16,170
2016-10-17,170
2016-10-18,170
2016-10-19,170
2016-10-20,171
2016-10-21,171
2016-10-22,171
2016-10-23,171
2016-10-24,166
2016-10-25,166
2016-10-26,166
2016-10-27,166
2016-10-28,172
2016-10-29,172
2016-10-30,172
2016-10-31,175
2016-11-01,175
2016-11-02,175
2016-11-03,175
2016-11-04,174
2016-11-05,174
2016-11-06,174
2016-11-07,182
2016-11-08,182
2016-11-09,182
2016-11-10,191
2016-11-11,191
2016-11-12,191
2016-11-13,199
2016-11-14,199
2016-11-15,199
2016-12-07,153
2016-12-08,152
2016-12-09,152
2016-12-10,152
2016-12-11,152
2016-12-12,156
2016-12-13,156
2016-12-14,156
2016-12-15,157
2016-12-16,157
2016-12-17,157
2016-12-18,158
2016-12-19,158
2016-12-20,158
2016-12-21,156
2016-12-22,156
2016-12-23,156
2016-12-24,163
2016-12-25,163
2016-12-26,171
2016-12-27,171
2016-12-28,180
2016-12-29,180
2016-12-30,180
2016-12-31,173
2017-01-01,173
2017-01-02,165
2017-01-03,165
2017-01-04,159
2017-01-05,159
2017-01-06,152
2017-01-07,145
2017-01-08,145
2017-01-09,138
2017-01-10,138
2017-01-11,138
2017-01-12,131
2017-01-13,131
2017-01-14,131
2017-01-15,124
2017-01-16,124
2017-01-17,118
2017-01-18,118
2017-01-19,114
2017-01-20,114
2017-01-21,110
2017-01-22,110
2017-01-23,113
2017-01-27,122
2017-01-28,122
2017-01-29,124
2017-01-30,124
2017-01-31,124
2017-02-01,127
2017-02-02,127
2017-02-03,127
2017-02-04,132
2017-02-05,132
2017-02-06,132
2017-02-07,131
2017-02-08,131
2017-02-09,131
2017-02-10,125
2017-02-11,125
2017-02-12,125
2017-02-13,119
2017-02-14,119
2017-02-15,122
2017-02-16,122
2017-02-18,122
2017-02-19,116
2017-02-20,116
2017-02-21,116
2017-02-22,116
2017-02-23,116
2017-02-24,111
2017-02-25,111
2017-02-26,111
2017-02-27,106
2017-02-28,106
2017-03-01,106
2017-03-02,102
2017-03-03,102
2017-03-04,102
2017-03-05,100
2017-03-06,100
2017-03-07,100
2017-03-08,100
2017-03-09,100
2017-03-10,100
2017-03-11,100
2017-03-12,100
2017-03-13,100
2017-03-14,100
2017-03-15,100
2017-03-16,100
2017-03-17,100
2017-03-18,100
2017-03-19,100
2017-03-20,100
2017-03-21,100
2017-03-22,100
2017-03-23,100
2017-03-24,100
2017-03-25,100
2017-03-26,100
2017-03-27,100
2017-03-28,100
2017-03-29,100
2017-03-30,100
2017-03-31,100
2017-04-01,101
2017-04-02,101
2017-04-03,100
2017-04-04,100
2017-04-12,91
2017-04-13,91
2017-04-14,91
2017-04-15,87
2017-04-16,85
2017-04-17,85
2017-04-18,85
2017-04-19,88
2017-04-20,88
2017-04-21,88
2017-04-22,88
2017-04-23,92
2017-04-24,92
2017-04-25,97
2017-04-26,97
2017-04-27,97
2017-04-28,102
2017-04-29,102
2017-04-30,102
2017-05-01,106
2017-05-02,106
2017-05-03,102
2017-05-04,99
2017-05-05,99
2017-05-06,99
2017-05-07,95
2017-05-08,95
2017-05-09,94
2017-05-10,94
2017-05-11,94
2017-05-12,90
2017-05-13,90
2017-05-14,86
2017-05-15,86
2017-05-16,82
2017-05-17,82
2017-05-18,79
2017-05-19,79
2017-05-20,81
2017-05-21,81
2017-05-22,81
2017-05-23,81
2017-05-24,80
2017-05-25,80
2017-05-26,77
2017-05-27,77
2017-05-28,75
2017-05-29,75
2017-05-30,75
2017-05-31,73
2017-06-01,73
2017-06-02,73
2017-06-03,74
2017-06-04,74
2017-06-05,74
2017-06-06,72
2017-06-07,72
2017-06-08,72
2017-06-09,73
2017-06-10,70
2017-06-11,67
2017-06-12,67
2017-06-13,64
2017-06-14,64
2017-06-15,61
2017-06-16,61
2017-06-17,57
2017-06-18,57
2017-06-19,56
2017-06-20,56
2017-06-21,56
2017-06-22,56
2017-06-23,56
2017-06-24,56
2017-06-25,56
2017-06-26,54
2017-06-27,54
2017-06-28,54
2017-06-29,52
2017-06-30,52
2017-07-01,52
2017-07-02,54
2017-07-03,54
2017-07-04,54
2017-07-05,54
2017-07-06,54
2017-07-07,52
2017-07-08,52
2017-07-13,48
2017-07-14,47
2017-07-15,47
2017-07-16,47
2017-07-17,45
2017-07-18,45
2017-07-19,45
2017-07-20,42
2017-07-21,42
2017-07-22,43
2017-07-23,43
2017-07-24,43
2017-07-25,44
2017-07-26,44
2017-07-27,44
2017-07-28,46
2017-07-29,46
2017-07-30,49
2017-07-31,49
2017-08-01,49
2017-08-02,52
2017-08-03,52
2017-08-04,52
2017-08-05,55
2017-08-06,55
2017-08-09,57
2017-08-10,57
2017-08-11,60
2017-08-12,60
2017-08-13,60
2017-08-14,63
2017-08-15,63
2017-08-16,63
2017-08-17,67
2017-08-18,67
2017-08-19,67
2017-08-20,69
2017-08-21,69
2017-08-22,69
2017-08-23,73
2017-08-24,73
2017-08-25,73
2017-08-26,77
2017-08-27,77
2017-08-28,77
2017-08-29,78
2017-08-30,78
2017-08-31,78
2017-09-01,81
2017-09-02,81
2017-09-03,81
2017-09-04,85
2017-09-05,85
2017-09-06,85
2017-09-07,90
2017-09-08,90
2017-09-09,90
2017-09-10,95
2017-09-11,95
2017-09-12,95
2017-09-13,100
2017-09-14,100
2017-09-15,100
2017-09-16,102
2017-09-17,102
2017-09-18,102
2017-09-19,108
2017-09-20,108
2017-09-21,108
2017-09-22,105
2017-09-23,105
2017-09-24,105
2017-09-25,101
2017-09-26,101
2017-09-27,101
2017-09-28,100
2017-09-29,100
2017-09-30,98
2017-10-01,98
2017-10-02,98
2017-10-03,100
2017-10-04,100
2017-10-05,100
2017-10-06,98
2017-10-07,98
2017-10-08,98
2017-10-09,97
2017-10-10,97
2017-10-11,97
2017-10-12,93
2017-10-13,93
2017-10-14,89
2017-10-15,89
2017-10-16,85
2017-10-17,85
2017-10-18,81
2017-10-19,81
2017-10-20,77
2017-10-21,77
2017-10-22,74
2017-10-23,74
2017-10-24,71
2017-10-25,68
2017-10-26,65
2017-10-27,65
2017-10-28,64
2017-10-29,64
2017-10-30,67
2017-10-31,67
2017-11-01,67
2017-11-02,67
2017-11-03,70
2017-11-04,70
2017-11-05,70
2017-11-06,72
2017-11-07,72
2017-11-08,72
2017-11-09,72
2017-11-10,76
2017-11-11,76
2017-11-12,76
2017-11-13,76
2017-11-14,78
2017-11-15,78
2017-11-16,78
2017-11-17,81
2017-11-18,81
2017-11-19,81
2017-11-20,81
2017-11-21,78
2017-11-22,78
2017-11-23,78
2017-11-24,78
2017-11-25,82
2017-11-26,82
2017-11-27,82
2017-11-28,82
2017-11-29,86
2017-11-30,86
2017-12-01,86
2017-12-02,82
2017-12-03,82
2017-12-04,82
2017-12-05,86
2017-12-06,86
2017-12-07,86
2017-12-08,86
2017-12-09,90
2017-12-10,90
2017-12-11,90
2017-12-12,94
2017-12-13,94
2017-12-14,94
2017-12-15,99
2017-12-16,99
2017-12-17,99
2017-12-18,103
2017-12-19,103
2017-12-20,103
2017-12-21,103
2017-12-22,100
2017-12-23,100
2017-12-24,97
2017-12-25,97
2017-12-26,97
2017-12-27,93
2017-12-28,93
2017-12-29,93
2017-12-30,89
2017-12-31,89
2018-01-01,85
2018-01-02,85
2018-01-03,81
2018-01-04,81
2018-01-05,77
2018-01-06,74
2018-01-07,73
2018-01-08,73
2018-01-09,72
2018-01-10,72
2018-01-11,72
2018-01-12,69
2018-01-13,69
2018-01-14,66
2018-01-15,66
2018-01-16,63
2018-01-17,63
2018-01-18,59
2018-01-19,59
2018-01-20,59
2018-01-21,56
2018-01-22,56
2018-01-23,53
2018-01-24,53
2018-01-25,50
2018-01-26,50
2018-01-27,47
2018-01-28,45
2018-01-29,45
2018-01-30,43
2018-01-31,43
2018-02-01,41
2018-02-02,41
2018-02-03,39
2018-02-04,39
2018-02-05,37
2018-02-06,37
2018-02-07,35
2018-02-08,35
2018-02-09,34
2018-02-10,34
2018-02-11,35
2018-02-12,35
2018-02-13,35
2018-02-14,37
2018-02-15,37
2018-02-16,37
2018-02-17,37
2018-02-18,37
2018-02-19,36
2018-02-20,36
2018-02-21,37
2018-02-22,37
2018-02-23,37
2018-02-24,39
2018-02-25,39
2018-02-26,39
2018-02-27,40
2018-02-28,40
2018-03-01,40
2018-03-02,38
2018-03-03,38
2018-03-04,38
2018-03-05,36
2018-03-06,36
2018-03-07,34
2018-03-08,34
2018-03-09,34
2018-03-10,33
2018-03-11,33
2018-03-12,31
2018-03-13,31
2018-03-14,31
2018-03-15,31
2018-03-16,31
2018-03-17,30
2018-03-18,30
2018-03-19,30
2018-03-20,32
2018-03-21,32
2018-03-23,32
2018-03-24,34
2018-03-25,34
2018-03-26,34
2018-03-27,36
2018-03-28,36
2018-03-29,36
2018-03-30,38
2018-03-31,38
2018-04-01,38
2018-04-02,40
2018-04-03,40
2018-04-04,40
2018-04-05,41
2018-04-06,41
2018-04-07,41
2018-04-08,44
2018-04-09,44
2018-04-10,44
2018-04-11,44
2018-04-12,44
2018-04-13,44
2018-04-14,44
2018-04-15,47
2018-04-16,47
2018-04-17,47
2018-04-18,47
2018-04-19,50
2018-04-20,50
2018-04-21,50
2018-04-22,50
2018-04-23,53
2018-04-24,53
2018-04-25,53
2018-04-26,56
2018-04-27,56
2018-04-28,56
2018-04-29,58
2018-04-30,58
2018-05-01,58
2018-05-03,60
2018-05-04,60
2018-05-05,63
2018-05-06,63
2018-05-07,63
2018-05-08,63
2018-05-09,67
2018-05-10,67
2018-05-11,67
2018-05-12,71
2018-05-13,71
2018-05-14,71
2018-05-15,75
2018-05-16,75
2018-05-17,75
2018-05-18,78
2018-05-19,78
2018-05-20,78
2018-05-21,82
2018-05-22,82
2018-05-23,82
2018-05-24,87
2018-05-25,87
2018-05-26,87
2018-05-27,90
2018-05-28,90
2018-05-29,90
2018-05-30,95
2018-05-31,95
2018-06-01,95
2018-06-02,100
2018-06-03,100
2018-06-04,100
2018-06-05,100
2018-06-06,100
2018-06-07,100
2018-06-08,98
2018-06-09,98
2018-06-10,98
2018-06-11,102
2018-06-12,102
2018-06-13,108
2018-06-14,108
2018-06-15,108
2018-06-16,111
2018-06-17,111
2018-06-18,111
2018-06-19,109
2018-06-20,109
2018-06-21,109
2018-06-22,112
2018-06-23,112
2018-06-24,112
2018-06-25,113
2018-06-26,113
2018-06-27,113
2018-06-28,113
2018-06-29,113
2018-06-30,113
2018-07-01,112
2018-07-02,112
2018-07-03,112
2018-07-04,112
2018-07-05,110
2018-07-06,105
2018-07-07,105
2018-07-08,101
2018-07-09,96
2018-07-10,92
2018-07-11,89
2018-07-12,89
2018-07-13,85
2018-07-14,81
2018-07-15,77
2018-07-16,74
2018-07-17,71
2018-07-18,68
2018-07-19,65
2018-07-20,62
2018-07-21,59
2018-07-22,59
2018-07-23,58
2018-07-24,58
2018-07-25,58
2018-07-26,58
2018-07-27,60
2018-07-28,60
2018-07-29,60
2018-07-30,58
2018-07-31,55
2018-08-01,55
2018-08-02,55
2018-08-03,55
2018-08-04,53
2018-08-05,51
2018-08-06,49
2018-08-07,47
2018-08-08,45
2018-08-09,45
2018-08-10,42
2018-08-11,41
2018-08-12,41
2018-08-14,41
2018-08-16,44
2018-08-17,47
2018-08-18,47
2018-08-19,48
2018-08-20,48
2018-08-21,48
2018-08-22,48
2018-08-23,48
2018-08-24,48
2018-08-25,48
2018-08-26,48
2018-08-27,47
2018-08-28,46
2018-08-29,44
2018-08-30,44
2018-08-31,42
2018-09-01,40
2018-09-02,40
2018-09-03,38
2018-09-04,37
2018-09-05,37
2018-09-06,37
2018-09-07,37
2018-09-08,39
2018-09-09,41
2018-09-10,44
2018-09-11,44
2018-09-12,46
2018-09-13,46
2018-09-14,49
2018-09-15,52
2018-09-16,52
2018-09-17,52
2018-09-18,54
2018-09-19,54
2018-09-20,56
2018-09-21,56
2018-09-22,57
2018-09-23,57
2018-09-24,57
2018-09-25,57
2018-09-26,56
2018-09-27,56
2018-09-28,57
2018-09-29,57
2018-09-30,60
2018-10-01,62
2018-10-02,62
2018-10-03,66
2018-10-04,66
2018-10-05,70
2018-10-06,73
2018-10-07,73
2018-10-08,76
2018-10-09,76
2018-10-10,79
2018-10-11,79
2018-10-12,83
2018-10-13,83
2018-10-14,88
2018-10-15,88
2018-10-16,93
2018-10-17,93
2018-10-18,98
2018-10-19,98
2018-10-20,103
2018-10-21,103
2018-10-22,109
2018-10-23,109
2018-10-24,115
2018-10-25,115
2018-10-26,121
2018-10-27,121
2018-10-28,127
2018-10-29,127
2018-10-30,128
2018-10-31,123
2018-11-01,119
2018-11-03,110
2018-11-04,104
2018-11-05,99
2018-11-06,95
2018-11-07,90
2018-11-08,86
2018-11-09,83
2018-11-10,78
2018-11-11,75
2018-11-12,72
2018-11-13,68
2018-11-14,64
2018-11-15,61
2018-11-16,59
2018-11-17,57
2018-11-18,56
2018-11-19,56
2018-11-20,56
2018-11-21,56
2018-11-22,59
2018-11-23,62
2018-11-24,63
2018-11-25,66
2018-11-26,68
2018-11-27,70
2018-11-28,72
2018-11-29,76
2018-12-01,83
2018-12-02,81
2018-12-03,81
2018-12-04,81
2018-12-05,78
2018-12-07,73
2018-12-09,68
2018-12-10,65
2018-12-11,62
2018-12-12,59
2018-12-13,58
2018-12-14,57
2018-12-15,56
2018-12-16,55
2018-12-17,55
2018-12-18,55
2018-12-19,55
2018-12-20,54
2018-12-21,54
2018-12-22,55
2018-12-23,54
2018-12-24,55
2018-12-25,55
2018-12-26,54
2018-12-27,53
2018-12-28,52
2018-12-29,53
2018-12-30,53
2018-12-31,54
2019-01-01,53
2019-01-02,52
2019-01-03,55
2019-01-04,58
2019-01-05,60
2019-01-06,62
2019-01-08,64
2019-01-10,57
2019-01-11,55
2019-01-12,55
2019-01-13,56
2019-01-14,59
2019-01-15,61
2019-01-16,62
2019-01-17,65
2019-01-18,69
2019-01-19,72
2019-01-20,76
2019-01-21,80
2019-01-22,82
2019-01-23,87
2019-01-24,91
2019-01-25,96
2019-01-26,99
2019-01-27,100
2019-01-28,101
2019-01-29,102
2019-01-30,102
2019-01-31,102
2019-02-01,104
2019-02-02,104
2019-02-03,105
2019-02-04,105
2019-02-05,109
2019-02-06,109
2019-02-07,114
2019-02-08,114
2019-02-09,117
2019-02-10,120
2019-02-11,122
2019-02-12,126
2019-02-13,130
2019-02-14,130
2019-02-15,127
2019-02-16,121
2019-02-17,115
2019-02-18,110
2019-02-19,107
2019-02-20,105
2019-02-21,105
2019-02-22,105
2019-02-23,105
2019-02-24,106
2019-02-25,105
2019-02-26,105
2019-02-27,105
2019-02-28,108
2019-03-01,105
2019-03-02,100
2019-03-03,95
2019-03-04,93
2019-03-05,92
2019-03-06,93
2019-03-07,93
2019-03-08,98
2019-03-09,103
2019-03-10,109
2019-03-11,115
2019-03-12,121
2019-03-13,121
2019-03-14,128
2019-03-15,128
2019-03-16,135
2019-03-17,129
2019-03-18,123
2019-03-19,117
2019-03-20,113
2019-03-21,113
2019-03-22,119
2019-03-23,125
2019-03-24,125
2019-03-25,132
2019-03-26,139
2019-03-27,139
2019-03-28,146
2019-03-29,153
2019-03-30,153
2019-03-31,156
2019-04-01,161
2019-04-02,161
2019-04-03,162
2019-04-04,162
2019-04-05,155
2019-04-06,148
2019-04-07,155
2019-04-08,155
2019-04-09,159
2019-04-10,159
2019-04-11,157
2019-04-12,155
2019-04-13,156
2019-04-14,155
2019-04-15,155
2019-04-16,157
2019-04-17,157
2019-04-18,156
2019-04-19,154
2019-04-20,156
2019-04-21,156
2019-04-22,161
2019-04-23,167
2019-04-24,167
2019-04-25,169
2019-04-26,174
2019-04-27,174
2019-04-28,178
2019-04-29,178
2019-04-30,187
2019-05-01,187
2019-05-02,194
2019-05-03,195
2019-05-04,191
2019-05-05,191
2019-05-06,198
2019-05-07,198
2019-05-08,206
2019-05-09,206
2019-05-10,210
2019-05-11,210
2019-05-12,210
2019-05-13,211
2019-05-14,212
2019-05-15,212
2019-05-16,208
2019-05-17,208
2019-05-18,201
2019-05-19,201
2019-05-20,195
2019-05-21,195
2019-05-22,190
2019-05-23,190
2019-05-24,190
2019-05-25,198
2019-05-26,198
2019-05-27,195
2019-05-28,195
2019-05-29,197
2019-05-30,197
2019-05-31,197
2019-06-01,200
2019-06-02,200
2019-06-03,199
2019-06-04,199
2019-06-05,201
2019-06-06,201
2019-06-07,200
2019-06-08,198
2019-06-09,201
2019-06-10,201
2019-06-11,202
2019-06-12,202
2019-06-13,207
2019-06-14,207
2019-06-15,209
2019-06-16,203
2019-06-17,196
2019-06-18,196
2019-06-19,193
2019-06-20,189
2019-06-21,189
2019-06-22,188
2019-06-23,183
2019-06-24,183
2019-06-25,185
2019-06-26,185
2019-06-27,192
2019-06-28,192
2019-06-29,195
2019-06-30,195
2019-07-01,195
2019-07-02,194
2019-07-03,194
2019-07-04,195
2019-07-05,195
2019-07-06,204
2019-07-07,204
2019-07-08,209
2019-07-09,209
2019-07-10,217
2019-07-11,217
2019-07-12,223
2019-07-13,223
2019-07-14,230
2019-07-15,230
2019-07-16,230
2019-07-17,236
2019-07-18,236
2019-07-19,237
2019-07-20,237
2019-07-21,229
2019-07-22,221
2019-07-23,211
2019-07-24,202
2019-07-25,202
2019-07-26,194
2019-07-27,187
2019-07-28,187
2019-07-29,177
2019-07-30,177
2019-07-31,168
2019-08-01,168
2019-08-02,165
2019-08-03,165
2019-08-04,165
2019-08-05,159
2019-08-06,159
2019-08-07,153
2019-08-08,153
2019-08-09,153
2019-08-10,156
2019-08-11,156
2019-08-12,157
2019-08-13,157
2019-08-14,158
2019-08-15,158
2019-08-16,155
2019-08-17,155
2019-08-18,160
2019-08-19,160
2019-08-20,166
