date_obj,Spice price
2019-08-29,76
2019-08-30,74
2019-08-31,71
2019-09-01,70
2019-09-02,69
2019-09-03,68
2019-09-04,67
2019-09-05,68
2019-09-06,67
2019-09-07,67
2019-09-08,69
2019-09-09,69
2019-09-10,71
2019-09-11,72
2019-09-12,75
2019-09-13,77
2019-09-14,80
2019-09-15,80
2019-09-16,83
2019-09-17,88
2019-09-18,91
2019-09-19,93
2019-09-20,88
2019-09-21,85
2019-09-22,81
2019-09-23,77
2019-09-24,73
2019-09-25,69
2019-09-26,66
2019-09-27,63
2019-09-28,62
2019-09-29,63
2019-09-30,64
2019-10-01,68
2019-10-02,67
2019-10-03,70
2019-10-04,72
2019-10-05,69
2019-10-06,71
2019-10-07,74
2019-10-08,72
2019-10-09,70
2019-10-10,71
2019-10-11,75
2019-10-12,79
2019-10-13,81
2019-10-14,85
2019-10-15,84
2019-10-16,83
2019-10-17,85
2019-10-18,87
2019-10-19,92
2019-10-20,91
2019-10-21,95
2019-10-22,96
2019-10-23,93
2019-10-24,93
2019-10-25,95
2019-10-26,91
2019-10-27,89
2019-10-28,91
2019-10-29,96
2019-10-30,101
2019-10-31,106
2019-11-01,103
2019-11-02,105
2019-11-03,106
2019-11-04,104
2019-11-05,107
2019-11-06,113
2019-11-07,111
2019-11-08,110
2019-11-09,105
2019-11-10,110
2019-11-11,116
2019-11-12,122
2019-11-13,118
2019-11-14,120
2019-11-15,115
2019-11-16,112
2019-11-17,110
2019-11-18,107
2019-11-19,110
2019-11-20,111
2019-11-21,106
2019-11-22,102
2019-11-23,101
2019-11-24,98
2019-11-25,101
2019-11-26,106
2019-11-27,111
2019-11-28,112
2019-11-29,108
2019-11-30,105
2019-12-01,105
2019-12-02,100
2019-12-03,95
2019-12-04,90
2019-12-05,87
2019-12-06,91
2019-12-07,95
2019-12-08,93
2019-12-09,91
2019-12-10,93
2019-12-11,94
2019-12-12,93
2019-12-13,95
2019-12-14,94
2019-12-15,92
2019-12-16,92
2019-12-17,92
2019-12-18,93
2019-12-19,93
2019-12-20,95
2019-12-21,96
2019-12-22,98
2019-12-23,95
2019-12-24,99
2019-12-25,99
2019-12-26,95
2019-12-27,97
2019-12-28,96
2019-12-29,94
2019-12-30,95
2019-12-31,90
2020-01-01,89
2020-01-02,91
2020-01-03,90
2020-01-04,91
2020-01-05,94
2020-01-06,93
2020-01-07,94
2020-01-08,93
2020-01-09,88
2020-01-10,85
2020-01-11,84
2020-01-12,84
2020-01-13,82
2020-01-14,84
2020-01-15,80
2020-01-16,80
2020-01-17,76
2020-01-18,78
2020-01-19,75
2020-01-20,75
2020-01-21,79
2020-01-22,77
2020-01-23,75
2020-01-24,74
2020-01-25,71
2020-01-26,75
2020-01-27,79
2020-01-28,80
2020-01-29,81
2020-01-30,86
2020-01-31,91
2020-02-01,96
2020-02-02,99
2020-02-03,103
2020-02-04,102
2020-02-05,97
2020-02-06,92
2020-02-07,88
2020-02-08,87
2020-02-09,85
2020-02-10,81
2020-02-11,78
2020-02-12,76
2020-02-13,80
2020-02-14,82
2020-02-15,81
2020-02-16,78
2020-02-17,78
2020-02-18,77
2020-02-19,75
2020-02-20,71
2020-02-21,69
2020-02-22,66
2020-02-23,66
2020-02-24,69
2020-02-25,69
2020-02-26,73
2020-02-27,77
2020-02-28,81
2020-02-29,86
2020-03-01,87
2020-03-02,82
2020-03-03,85
2020-03-04,90
2020-03-05,91
2020-03-06,96
2020-03-07,98
2020-03-08,97
2020-03-09,101
2020-03-10,104
2020-03-11,107
2020-03-12,111
2020-03-13,115
2020-03-14,113
2020-03-15,113
2020-03-16,107
2020-03-17,101
2020-03-18,95
2020-03-19,90
2020-03-20,92
2020-03-21,97
2020-03-22,101
2020-03-23,101
2020-03-24,100
2020-03-25,95
2020-03-26,91
2020-03-27,90
2020-03-28,87
2020-03-29,84
2020-03-30,84
2020-03-31,84
2020-04-01,83
2020-04-02,84
2020-04-03,86
2020-04-04,86
2020-04-05,84
2020-04-06,85
2020-04-07,86
2020-04-08,87
2020-04-09,90
2020-04-10,93
2020-04-11,97
2020-04-12,101
2020-04-13,103
2020-04-14,102
2020-04-15,103
2020-04-16,100
2020-04-17,102
2020-04-18,105
2020-04-19,107
2020-04-20,108
2020-04-21,103
2020-04-22,101
2020-04-23,104
2020-04-24,102
2020-04-25,104
2020-04-26,105
2020-04-27,99
2020-04-28,96
2020-04-29,91
2020-04-30,86
2020-05-01,81
2020-05-02,79
2020-05-03,78
2020-05-04,76
2020-05-05,79
2020-05-06,81
2020-05-07,85
2020-05-08,88
2020-05-09,92
2020-05-10,96
2020-05-11,101
2020-05-12,107
2020-05-13,113
