date_obj,Team-24%20cape price
2015-03-04,300
2015-03-05,300
2015-03-06,300
2015-03-07,300
2015-03-08,300
2015-03-09,300
2015-03-10,300
2015-03-11,300
2015-03-12,300
2015-03-13,300
2015-03-14,310
2015-03-15,310
2015-03-16,310
2015-03-17,310
2015-03-18,310
2015-03-19,310
2015-03-20,310
2015-03-21,310
2015-03-22,310
2015-03-23,310
2015-03-24,310
2015-03-25,310
2015-03-26,310
2015-03-27,310
2015-03-28,310
2015-03-29,310
2015-03-30,310
2015-03-31,310
2015-04-01,310
2015-04-02,323
2015-04-03,323
2015-04-04,323
2015-04-05,323
2015-04-06,323
2015-04-07,323
2015-04-08,323
2015-04-09,323
2015-04-10,323
2015-04-11,323
2015-04-12,323
2015-04-13,323
2015-04-14,323
2015-04-15,323
2015-04-16,323
2015-04-17,323
2015-04-18,323
2015-04-19,323
2015-04-20,323
2015-04-21,334
2015-04-22,334
2015-04-23,334
2015-04-24,334
2015-04-25,334
2015-04-26,334
2015-04-27,334
2015-04-28,334
2015-04-29,334
2015-04-30,334
2015-05-01,334
2015-05-02,334
2015-05-03,334
2015-05-04,334
2015-05-05,334
2015-05-06,334
2015-05-07,348
2015-05-08,348
2015-05-09,348
2015-05-10,348
2015-05-11,348
2015-05-12,348
2015-05-13,348
2015-05-14,348
2015-05-15,348
2015-05-16,348
2015-05-17,348
2015-05-18,348
2015-05-19,348
2015-05-20,348
2015-05-21,348
2015-05-22,348
2015-05-23,348
2015-05-24,348
2015-05-25,348
2015-05-26,359
2015-05-27,359
2015-05-28,359
2015-05-29,359
2015-05-30,359
2015-05-31,359
2015-06-01,359
2015-06-02,359
2015-06-03,359
2015-06-04,359
2015-06-05,359
2015-06-06,359
2015-06-07,359
2015-06-08,359
2015-06-09,359
2015-06-10,373
2015-06-11,373
2015-06-12,373
2015-06-13,373
2015-06-14,373
2015-06-15,373
2015-06-16,373
2015-06-17,373
2015-06-18,373
2015-06-19,373
2015-06-20,373
2015-06-21,373
2015-06-22,373
2015-06-23,373
2015-06-24,373
2015-06-25,373
2015-06-26,390
2015-06-27,390
2015-06-28,390
2015-06-29,390
2015-06-30,390
2015-07-01,390
2015-07-02,390
2015-07-03,390
2015-07-04,390
2015-07-05,390
2015-07-06,390
2015-07-07,390
2015-07-08,390
2015-07-09,390
2015-07-10,390
2015-07-11,390
2015-07-12,390
2015-07-13,405
2015-07-14,405
2015-07-15,405
2015-07-16,405
2015-07-17,405
2015-07-18,405
2015-07-19,405
2015-07-20,405
2015-07-21,405
2015-07-22,405
2015-07-23,405
2015-07-24,405
2015-07-25,405
2015-07-26,405
2015-07-27,421
2015-07-28,421
2015-07-29,421
2015-07-30,421
2015-07-31,421
2015-08-01,421
2015-08-02,421
2015-08-03,421
2015-08-04,421
2015-08-05,421
2015-08-06,421
2015-08-07,421
2015-08-08,442
2015-08-09,442
2015-08-10,442
2015-08-11,442
2015-08-12,442
2015-08-13,442
2015-08-14,442
2015-08-15,442
2015-08-16,442
2015-08-17,442
2015-08-18,442
2015-08-19,442
2015-08-20,464
2015-08-21,464
2015-08-22,464
2015-08-23,464
2015-08-24,464
2015-08-25,464
2015-08-26,464
2015-08-27,464
2015-08-28,464
2015-08-29,464
2015-08-30,464
2015-09-02,464
2015-09-07,486
2015-09-08,486
2015-09-10,486
2015-09-14,486
2015-09-16,486
2015-09-22,506
2015-09-23,506
2015-09-24,506
2015-09-25,506
2015-09-27,506
2015-09-28,506
2015-09-29,506
2015-09-30,506
2015-10-05,506
2015-10-06,506
2015-10-07,506
2015-10-08,520
2015-10-09,520
2015-10-10,520
2015-10-11,520
2015-10-12,520
2015-10-13,520
2015-10-14,520
2015-10-15,520
2015-10-16,520
2015-10-17,520
2015-10-18,520
2015-10-19,520
2015-10-20,520
2015-10-22,520
2015-10-23,520
2015-10-24,520
2015-10-25,539
2015-10-26,539
2015-10-27,539
2015-10-29,539
2015-10-30,539
2015-10-31,539
2015-11-01,539
2015-11-02,539
2015-11-03,539
2015-11-04,539
2015-11-05,539
2015-11-06,539
2015-11-07,539
2015-11-08,539
2015-11-09,563
2015-11-10,563
2015-11-11,563
2015-11-12,563
2015-11-13,563
2015-11-14,563
2015-11-15,563
2015-11-16,563
2015-11-17,563
2015-11-18,563
2015-11-19,563
2015-11-20,563
2015-11-21,563
2015-11-22,563
2015-11-23,563
2015-11-24,589
2015-11-25,589
2015-11-26,589
2015-11-27,589
2015-11-28,589
2015-11-29,589
2015-11-30,589
2015-12-01,589
2015-12-02,589
2015-12-03,589
2015-12-04,589
2015-12-05,589
2015-12-06,589
2015-12-07,589
2015-12-08,589
2015-12-09,589
2015-12-10,614
2015-12-11,614
2015-12-13,614
2015-12-14,614
2015-12-15,614
2015-12-16,614
2015-12-17,614
2015-12-18,614
2015-12-19,614
2015-12-20,614
2015-12-21,614
2015-12-22,614
2015-12-23,614
2015-12-24,629
2015-12-25,629
2015-12-26,629
2015-12-27,629
2015-12-28,629
2015-12-29,629
2015-12-30,629
2015-12-31,629
2016-01-01,629
2016-01-02,629
2016-01-03,629
2016-01-04,629
2016-01-05,629
2016-01-06,629
2016-01-07,656
2016-01-08,656
2016-01-09,656
2016-01-10,656
2016-01-11,656
2016-01-12,656
2016-01-13,656
2016-01-14,656
2016-01-15,656
2016-01-16,656
2016-01-17,656
2016-01-18,656
2016-01-19,656
2016-01-20,688
2016-01-21,688
2016-01-22,688
2016-01-23,688
2016-01-24,688
2016-01-25,688
2016-01-26,688
2016-01-27,688
2016-01-28,688
2016-01-29,688
2016-01-30,688
2016-01-31,688
2016-02-01,710
2016-02-02,710
2016-02-03,710
2016-02-04,710
2016-02-05,710
2016-02-06,710
2016-02-07,710
2016-02-08,710
2016-02-09,710
2016-02-10,710
2016-02-11,710
2016-02-12,710
2016-02-13,710
2016-02-14,710
2016-02-15,710
2016-02-16,737
2016-02-17,737
2016-02-18,737
2016-02-19,737
2016-02-20,737
2016-02-21,737
2016-02-22,737
2016-02-23,737
2016-02-24,737
2016-02-25,737
2016-02-26,737
2016-02-27,737
2016-02-28,737
2016-02-29,737
2016-03-01,737
2016-03-03,761
2016-03-04,761
2016-03-05,761
2016-03-06,761
2016-03-07,761
2016-03-08,761
2016-03-09,761
2016-03-10,761
2016-03-11,761
2016-03-12,761
2016-03-13,761
2016-03-14,771
2016-03-15,771
2016-03-16,771
2016-03-17,771
2016-03-18,771
2016-03-19,771
2016-03-20,771
