date_obj,Proselyte%20cuisse price
2015-09-15,9473
2015-09-16,9473
2015-09-17,9703
2015-09-18,9703
2015-09-19,9703
2015-09-20,9530
2015-09-21,9530
2015-09-22,9530
2015-09-23,9650
2015-09-24,9650
2015-09-25,9650
2015-09-27,9755
2015-09-28,9755
2015-09-29,9939
2015-09-30,9939
2015-10-05,9731
2015-10-06,9731
2015-10-07,9700
2015-10-08,9700
2015-10-09,9428
2015-10-10,9428
2015-10-11,9428
2015-10-12,9346
2015-10-13,9346
2015-10-14,9346
2015-10-15,9425
2015-10-16,9425
2015-10-17,9425
2015-10-18,9375
2015-10-19,9375
2015-10-20,9321
2015-10-22,9321
2015-10-23,9226
2015-10-24,9226
2015-10-25,9243
2015-10-26,9243
2015-10-27,9243
2015-10-29,9286
2015-10-30,9286
2015-10-31,9285
2015-11-01,9285
2015-11-02,9285
2015-11-03,9285
2015-11-04,9322
2015-11-05,9322
2015-11-06,9322
2015-11-07,9255
2015-11-08,9255
2015-11-09,9255
2015-11-10,9255
2015-11-11,9291
2015-11-12,9291
2015-11-13,9291
2015-11-14,9291
2015-11-15,9045
2015-11-16,9045
2015-11-17,9045
2015-11-18,9045
2015-11-19,8680
2015-11-20,8680
2015-11-21,8680
2015-11-22,8498
2015-11-23,8498
2015-11-24,8498
2015-11-25,8397
2015-11-26,8397
2015-11-27,8397
2015-11-28,8371
2015-11-29,8371
2015-11-30,8477
2015-12-01,8477
2015-12-02,8477
2015-12-03,8375
2015-12-04,8375
2015-12-05,8375
2015-12-06,8269
2015-12-07,8269
2015-12-08,8269
2015-12-09,7962
2015-12-10,7962
2015-12-11,7962
2015-12-12,7840
2015-12-13,7840
2015-12-14,7840
2015-12-15,7753
2015-12-16,7753
2015-12-17,7753
2015-12-18,7679
2015-12-19,7679
2015-12-20,7663
2015-12-21,7663
2015-12-22,7663
2015-12-23,7614
2015-12-24,7614
2015-12-25,7614
2015-12-26,7903
2015-12-27,7903
2015-12-28,7960
2015-12-29,7960
2015-12-30,8000
2015-12-31,8000
2016-01-01,8000
2016-01-02,8148
2016-01-03,8148
2016-01-04,8284
2016-01-05,8284
2016-01-06,8512
2016-01-07,8512
2016-01-08,8553
2016-01-09,8553
2016-01-10,8603
2016-01-11,8603
2016-01-12,8803
2016-01-13,8803
2016-01-14,8843
2016-01-15,8843
2016-01-16,9118
2016-01-17,9118
2016-01-18,9065
2016-01-19,9065
2016-01-20,9003
2016-01-21,9003
2016-01-22,8933
2016-01-23,8933
2016-01-24,8706
2016-01-25,8706
2016-01-26,8624
2016-01-27,8624
2016-01-28,8508
2016-01-29,8508
2016-01-30,8476
2016-01-31,8476
2016-02-01,8425
2016-02-02,8425
2016-02-03,8396
2016-02-04,8396
2016-02-05,8396
2016-02-06,8341
2016-02-07,8341
2016-02-08,8341
2016-02-09,8201
2016-02-10,8201
2016-02-11,8070
2016-02-12,8070
2016-02-13,7957
2016-02-14,7957
2016-02-15,7960
2016-02-16,7960
2016-02-17,7956
2016-02-18,7956
2016-02-19,7956
2016-02-20,8006
2016-02-21,8020
2016-02-22,8020
2016-02-23,8015
2016-02-24,8015
2016-02-25,7957
2016-02-26,7957
2016-02-27,8012
2016-02-28,8012
2016-02-29,8403
2016-03-01,8403
2016-03-02,8433
2016-03-03,8433
2016-03-04,8480
2016-03-05,8480
2016-03-06,8436
2016-03-07,8436
2016-03-08,8436
2016-03-09,8527
2016-03-10,8527
2016-03-11,8762
2016-03-12,8762
2016-03-13,9047
2016-03-14,9047
2016-03-15,8980
2016-03-16,8980
2016-03-17,8984
2016-03-18,8984
2016-03-19,8970
2016-03-20,8970
2016-03-21,9047
2016-03-22,9047
2016-03-23,9111
2016-03-24,9111
2016-03-25,9042
2016-03-26,9042
2016-03-27,9235
2016-03-28,9235
2016-03-29,9175
2016-03-30,9175
2016-03-31,9175
2016-04-01,9207
2016-04-02,9207
2016-04-03,9198
2016-04-04,9198
2016-04-05,9266
2016-04-06,9266
2016-04-07,9303
2016-04-08,9303
2016-04-09,9363
2016-04-10,9363
2016-04-11,9363
2016-04-12,9497
2016-04-13,9497
2016-04-14,9228
2016-04-15,9228
2016-04-16,8911
2016-04-17,8911
2016-04-18,8907
2016-04-19,8907
2016-04-20,9116
2016-04-21,9116
2016-04-22,9116
2016-04-23,9102
2016-04-24,9102
2016-04-25,9031
2016-04-26,9031
2016-04-27,8675
2016-04-28,8675
2016-04-29,8330
2016-04-30,8330
2016-05-01,8219
2016-05-02,8219
2016-05-03,7882
2016-05-04,7882
2016-05-05,7570
2016-05-06,7570
2016-05-07,7298
2016-05-08,7298
2016-05-09,7079
2016-05-10,7079
2016-05-11,6932
2016-05-12,6932
2016-05-13,6832
2016-05-14,6832
2016-05-15,6847
2016-05-16,6847
2016-05-17,6909
2016-05-18,6909
2016-05-19,7129
2016-05-22,7280
2016-05-23,7565
2016-05-24,7565
2016-05-25,7527
2016-05-26,7527
2016-05-27,7460
2016-05-28,7460
2016-05-29,7467
2016-05-30,7467
2016-05-31,7173
2016-06-01,7173
2016-06-02,7012
2016-06-03,7012
2016-06-04,6942
2016-06-05,6942
2016-06-06,6863
2016-06-07,6863
2016-06-08,6891
2016-06-09,6891
2016-06-10,7094
2016-06-11,7094
2016-06-12,7178
2016-06-13,7178
2016-06-14,7244
2016-06-15,7244
2016-06-16,7431
2016-06-17,7387
2016-06-18,7387
2016-06-19,7357
2016-06-20,7357
2016-06-21,7307
2016-06-22,7307
2016-06-23,7484
2016-06-24,7484
2016-06-25,7696
2016-06-26,7696
2016-06-27,7804
2016-06-28,7804
2016-06-29,7499
2016-06-30,7499
2016-07-01,7482
2016-07-02,7482
2016-07-03,7336
2016-07-04,7595
2016-07-05,7595
2016-07-06,7785
2016-07-07,7785
2016-07-08,7804
2016-07-09,7804
2016-07-10,7839
2016-07-11,7839
2016-07-12,7941
2016-07-13,7941
2016-07-14,7939
2016-07-15,7939
2016-07-16,7954
2016-07-17,7954
2016-07-18,7820
2016-07-23,7825
2016-07-24,8086
2016-07-25,8086
2016-07-26,8343
2016-07-27,8343
2016-07-28,8562
2016-07-29,8562
2016-07-30,8694
2016-07-31,8694
2016-08-01,8694
2016-08-02,8676
2016-08-03,8676
2016-08-04,8242
2016-08-05,8242
2016-08-06,7938
2016-08-07,7938
2016-08-08,7839
2016-08-09,7839
2016-08-10,7667
2016-08-11,7667
2016-08-12,7667
2016-08-13,7545
2016-08-14,7545
2016-08-15,7621
2016-08-16,7621
2016-08-17,7332
2016-08-18,7332
2016-08-19,7432
2016-08-20,7432
2016-08-21,7349
2016-08-22,7349
2016-08-23,7202
2016-08-24,7202
2016-08-25,7170
2016-08-26,7170
2016-08-28,7025
2016-08-31,7155
2016-09-01,7332
2016-09-02,7332
2016-09-03,7332
2016-09-04,7257
2016-09-05,7257
2016-09-06,6936
2016-09-07,6936
2016-09-08,6936
2016-09-09,6792
2016-09-10,6792
2016-09-11,6657
2016-09-12,6657
2016-09-13,6609
2016-09-14,6609
2016-09-15,6423
2016-09-16,6423
2016-09-17,6337
2016-09-18,6337
2016-09-19,6270
2016-09-20,6270
2016-09-21,6270
2016-09-22,6223
2016-09-23,6223
2016-09-24,6223
2016-09-25,6239
2016-09-26,6239
2016-09-27,6239
2016-09-28,6330
2016-09-29,6330
2016-09-30,6423
2016-10-01,6423
2016-10-02,6423
2016-10-03,6463
2016-10-04,6463
2016-10-05,6463
2016-10-06,6589
2016-10-07,6589
2016-10-08,6782
2016-10-09,6782
2016-10-10,6782
2016-10-11,7032
2016-10-12,7032
2016-10-13,7205
2016-10-14,7205
2016-10-15,7091
2016-10-16,7091
2016-10-17,7014
2016-10-18,7014
2016-10-19,7014
2016-10-20,6954
2016-10-21,6954
2016-10-22,6937
2016-10-23,6937
2016-10-24,6941
2016-10-25,6941
2016-10-26,6899
2016-10-27,6899
2016-10-28,6899
2016-10-29,6856
2016-10-30,6856
2016-10-31,7072
2016-11-01,7072
2016-11-02,7072
2016-11-03,7082
2016-11-04,7082
2016-11-05,6995
2016-11-06,6995
2016-11-07,7028
2016-11-08,7028
2016-11-09,7199
2016-11-10,7199
2016-11-11,7338
2016-11-12,7338
2016-11-13,7365
2016-11-14,7365
2016-12-08,7917
2016-12-09,7969
2016-12-10,7969
2016-12-11,8082
2016-12-12,8082
2016-12-13,7937
2016-12-14,7937
2016-12-15,7928
2016-12-16,7928
2016-12-17,7911
2016-12-18,7911
2016-12-19,7781
2016-12-20,7781
2016-12-21,7857
2016-12-22,7857
2016-12-23,7959
2016-12-24,7959
2016-12-25,8271
2016-12-26,8271
2016-12-27,8296
2016-12-28,8296
2016-12-29,8361
2016-12-30,8361
2016-12-31,8372
2017-01-01,8372
2017-01-02,8453
2017-01-03,8453
2017-01-04,8391
2017-01-05,8391
2017-01-06,8089
2017-01-07,7959
2017-01-08,7959
2017-01-09,8001
2017-01-10,8001
2017-01-11,7934
2017-01-12,7895
2017-01-13,7895
2017-01-14,7865
2017-01-15,7865
2017-01-16,7773
2017-01-17,7773
2017-01-18,7713
2017-01-19,7713
2017-01-20,7669
2017-01-21,7604
2017-01-22,7604
2017-01-27,7540
2017-01-28,7490
2017-01-29,7490
2017-01-30,7425
2017-01-31,7425
2017-02-01,7455
2017-02-02,7455
2017-02-03,7473
2017-02-04,7540
2017-02-05,7540
2017-02-06,7596
2017-02-07,7596
2017-02-08,7534
2017-02-09,7534
2017-02-10,7707
2017-02-11,7799
2017-02-12,7799
2017-02-13,7940
2017-02-14,7940
2017-02-15,8255
2017-02-16,8410
2017-02-18,8438
2017-02-19,8469
2017-02-20,8469
2017-02-21,8729
2017-02-22,8729
2017-02-23,8685
2017-02-24,8685
2017-02-25,8574
2017-02-26,8574
2017-02-27,8368
2017-02-28,8368
2017-03-01,8223
2017-03-02,8223
2017-03-03,8171
2017-03-04,8171
2017-03-05,8064
2017-03-06,7960
2017-03-07,7960
2017-03-08,7944
2017-03-09,7944
2017-03-10,7798
2017-03-11,7798
2017-03-12,7739
2017-03-13,7729
2017-03-14,7729
2017-03-15,7923
2017-03-16,7923
2017-03-17,8058
2017-03-18,8058
2017-03-19,7849
2017-03-20,7849
2017-03-21,7777
2017-03-22,7777
2017-03-23,7669
2017-03-24,7669
2017-03-25,7632
2017-03-26,7632
2017-03-27,7700
2017-03-28,7700
2017-03-29,7546
2017-03-30,7546
2017-03-31,7448
2017-04-01,7448
2017-04-02,7458
2017-04-03,7401
2017-04-04,7401
2017-04-12,7059
2017-04-13,7097
2017-04-14,7097
2017-04-15,7424
2017-04-16,7591
2017-04-17,7438
2017-04-18,7438
2017-04-19,7224
2017-04-20,7224
2017-04-21,7390
2017-04-22,7390
2017-04-23,7501
2017-04-24,7501
2017-04-25,7499
2017-04-26,7499
2017-04-27,7548
2017-04-28,7548
2017-04-29,7806
2017-04-30,7806
2017-05-01,8035
2017-05-02,8035
2017-05-03,7962
2017-05-04,7962
2017-05-05,7991
2017-05-06,7991
2017-05-07,7893
2017-05-08,7893
2017-05-09,7970
2017-05-10,7970
2017-05-11,7876
2017-05-12,7876
2017-05-13,8097
2017-05-14,8097
2017-05-15,8115
2017-05-16,8115
2017-05-17,8200
2017-05-18,8200
2017-05-19,8376
2017-05-20,8386
2017-05-21,8386
2017-05-22,8431
2017-05-23,8431
2017-05-24,8233
2017-05-25,8233
2017-05-26,8133
2017-05-27,8133
2017-05-28,8117
2017-05-29,8117
2017-05-30,7934
2017-05-31,7934
2017-06-01,7981
2017-06-02,7981
2017-06-03,7868
2017-06-06,7825
2017-06-07,7825
2017-06-08,8029
2017-06-09,8029
2017-06-10,8175
2017-06-11,8424
2017-06-12,8424
2017-06-13,8533
2017-06-14,8533
2017-06-15,8620
2017-06-16,8620
2017-06-17,8913
2017-06-18,9135
2017-06-19,9135
2017-06-20,8977
2017-06-21,8977
2017-06-22,8637
2017-06-23,8637
2017-06-24,8437
2017-06-25,8437
2017-06-26,8233
2017-06-27,8470
2017-06-28,8470
2017-06-29,8531
2017-06-30,8531
2017-07-01,8741
2017-07-02,8741
2017-07-03,8887
2017-07-04,8887
2017-07-05,8889
2017-07-06,8889
2017-07-07,8718
2017-07-08,8718
2017-07-13,8695
2017-07-14,8775
2017-07-15,8775
2017-07-16,8874
2017-07-17,9001
2017-07-18,9001
2017-07-19,8911
2017-07-20,8911
2017-07-21,8949
2017-07-22,8949
2017-07-23,8959
2017-07-24,8959
2017-07-25,8939
2017-07-26,8939
2017-07-27,8970
2017-07-28,8970
2017-07-29,8974
2017-07-30,9008
2017-07-31,9008
2017-08-01,9105
2017-08-02,8982
2017-08-03,8982
2017-08-04,8944
2017-08-05,8948
2017-08-06,8948
2017-08-09,8865
2017-08-10,8865
2017-08-11,8881
2017-08-12,8881
2017-08-13,8736
2017-08-14,8736
2017-08-15,8694
2017-08-16,8694
2017-08-17,8683
2017-08-18,8683
2017-08-19,8735
2017-08-20,8978
2017-08-22,9002
2017-08-23,9002
2017-08-24,8954
2017-08-25,8954
2017-08-26,8926
2017-08-27,8926
2017-08-28,8975
2017-08-29,8975
2017-08-30,8949
2017-08-31,8949
2017-09-01,8949
2017-09-02,9202
2017-09-03,9202
2017-09-04,9257
2017-09-05,9414
2017-09-06,9414
2017-09-07,9367
2017-09-08,9367
2017-09-09,9290
2017-09-10,9290
2017-09-11,9269
2017-09-12,9269
2017-09-13,9300
2017-09-14,9232
2017-09-15,9232
2017-09-16,9262
2017-09-17,9341
2017-09-19,9298
2017-09-20,9257
2017-09-21,9257
2017-09-22,9270
2017-09-23,9270
2017-09-24,9222
2017-09-25,9222
2017-09-26,9203
2017-09-27,9203
2017-09-28,9035
2017-09-29,9035
2017-09-30,9175
2017-10-01,9175
2017-10-02,9400
2017-10-03,9400
2017-10-04,9400
2017-10-05,9407
2017-10-06,9407
2017-10-07,9419
2017-10-08,9419
2017-10-09,9514
2017-10-10,9514
2017-10-11,9439
2017-10-12,9439
2017-10-13,9336
2017-10-14,9336
2017-10-15,9491
2017-10-16,9400
2017-10-17,9400
2017-10-18,9270
2017-10-19,9270
2017-10-20,9442
2017-10-21,9442
2017-10-22,9482
2017-10-23,9482
2017-10-24,9026
2017-10-25,9079
2017-10-26,9079
2017-10-27,9057
2017-10-28,9057
2017-10-29,8957
2017-10-30,8957
2017-10-31,8964
2017-11-01,8964
2017-11-02,9085
2017-11-03,9085
2017-11-04,8907
2017-11-05,8907
2017-11-06,8936
2017-11-07,8936
2017-11-08,9232
2017-11-09,9232
2017-11-10,9373
2017-11-11,9373
2017-11-12,9356
2017-11-13,9356
2017-11-14,9317
2017-11-15,9317
2017-11-16,9049
2017-11-17,9049
2017-11-18,8948
2017-11-19,8948
2017-11-20,8822
2017-11-21,8486
2017-11-22,8486
2017-11-23,8465
2017-11-24,8465
2017-11-25,8469
2017-11-26,8469
2017-11-27,8401
2017-11-28,8386
2017-11-29,8386
2017-11-30,8467
2017-12-01,8520
2017-12-02,8520
2017-12-03,8519
2017-12-04,8519
2017-12-05,8472
2017-12-06,8472
2017-12-07,8583
2017-12-08,8583
2017-12-09,8668
2017-12-10,8259
2017-12-11,8259
2017-12-12,8139
2017-12-14,8071
2017-12-15,8071
2017-12-16,8473
2017-12-17,8473
2017-12-18,8740
2017-12-19,8740
2017-12-20,9000
2017-12-21,9000
2017-12-22,9010
2017-12-23,9010
2017-12-24,8941
2017-12-25,8941
2017-12-26,8979
2017-12-27,8979
2017-12-28,9004
2017-12-29,9004
2017-12-30,9378
2017-12-31,9378
2018-01-01,9534
2018-01-02,9534
2018-01-03,9555
2018-01-04,9555
2018-01-05,9406
2018-01-06,9241
2018-01-07,9241
2018-01-08,8985
2018-01-09,8629
2018-01-10,8629
2018-01-11,8642
2018-01-12,8642
2018-01-13,8620
2018-01-14,8620
2018-01-15,8624
2018-01-16,8682
2018-01-17,8613
2018-01-18,8613
2018-01-19,8414
2018-01-20,8342
2018-01-21,8342
2018-01-22,8238
2018-01-23,8170
2018-01-24,8329
2018-01-25,8221
2018-01-26,8116
2018-01-27,7963
2018-01-28,7777
2018-01-29,7627
2018-01-31,7300
2018-02-01,7300
2018-02-02,7337
2018-02-03,7487
2018-02-04,7509
2018-02-05,7509
2018-02-06,7873
2018-02-07,8173
2018-02-08,8173
2018-02-09,8454
2018-02-10,8454
2018-02-11,8630
2018-02-13,8927
2018-02-14,9075
2018-02-15,9074
2018-02-16,9194
2018-02-17,9154
2018-02-18,8971
2018-02-19,9057
2018-02-20,8946
2018-02-21,8890
2018-02-22,8954
2018-02-23,8948
2018-02-24,8961
2018-02-25,9005
2018-02-26,9006
2018-02-27,9101
2018-02-28,9101
2018-03-01,9075
2018-03-02,9019
2018-03-03,9000
2018-03-04,9000
2018-03-05,9098
2018-03-06,9167
2018-03-07,9186
2018-03-08,9269
2018-03-09,9185
2018-03-10,9192
2018-03-11,9248
2018-03-12,9266
2018-03-13,9292
2018-03-14,9279
2018-03-15,9279
2018-03-16,9298
2018-03-17,9388
2018-03-18,9332
2018-03-19,9332
2018-03-20,9456
2018-03-21,9561
2018-03-23,9715
2018-03-24,9899
2018-03-26,9990
2018-03-27,10002
2018-03-28,10002
2018-03-29,10058
2018-03-30,10180
2018-03-31,10272
2018-04-01,10394
2018-04-02,10395
2018-04-03,10473
2018-04-04,10446
2018-04-05,10446
2018-04-06,10391
2018-04-08,10201
2018-04-09,10275
2018-04-10,10204
2018-04-11,10135
2018-04-12,9879
2018-04-13,9879
2018-04-14,9748
2018-04-15,9508
2018-04-16,9508
2018-04-17,9359
2018-04-18,9359
2018-04-19,9325
2018-04-20,9327
2018-04-21,9305
2018-04-22,9305
2018-04-23,9265
2018-04-24,9265
2018-04-25,9128
2018-04-26,9128
2018-04-27,8938
2018-04-28,8865
2018-04-29,8855
2018-04-30,8849
2018-05-01,9088
2018-05-02,9088
2018-05-03,9234
2018-05-04,9234
2018-05-05,9220
2018-05-06,9220
2018-05-07,9398
2018-05-08,9398
2018-05-09,9681
2018-05-10,9844
2018-05-11,9844
2018-05-12,9836
2018-05-13,9836
2018-05-14,9860
2018-05-15,9860
2018-05-16,10093
2018-05-17,9857
2018-05-18,9740
2018-05-19,9803
2018-05-20,9803
2018-05-21,9926
2018-05-22,9926
2018-05-23,10135
2018-05-24,10296
2018-05-25,10296
2018-05-26,10337
2018-05-27,10337
2018-05-28,10358
2018-05-29,9972
2018-05-30,9972
2018-05-31,9475
2018-06-01,9244
2018-06-02,9375
2018-06-03,9375
2018-06-04,9308
2018-06-05,9471
2018-06-06,9579
2018-06-07,9579
2018-06-08,9357
2018-06-09,9357
2018-06-10,9257
2018-06-11,9290
2018-06-12,9098
2018-06-13,9182
2018-06-14,8862
2018-06-15,8862
2018-06-16,8784
2018-06-17,8735
2018-06-18,8563
2018-06-19,8373
2018-06-20,8373
2018-06-21,8419
2018-06-22,8390
2018-06-23,8390
2018-06-24,8508
2018-06-25,8496
2018-06-26,8496
2018-06-27,8453
2018-06-28,8376
2018-06-29,8609
2018-06-30,8917
2018-07-01,8994
2018-07-02,8994
2018-07-03,9100
2018-07-04,9100
2018-07-05,9249
2018-07-06,9164
2018-07-07,9050
2018-07-08,8717
2018-07-09,8434
2018-07-10,8178
2018-07-11,7856
2018-07-12,7798
2018-07-13,7664
2018-07-14,7701
2018-07-15,7701
2018-07-16,7775
2018-07-17,7941
2018-07-18,8202
2018-07-19,8183
2018-07-20,8159
2018-07-21,8097
2018-07-22,8038
2018-07-23,8031
2018-07-24,8101
2018-07-25,8057
2018-07-26,8103
2018-07-27,8209
2018-07-28,8300
2018-07-29,8423
2018-07-30,8455
2018-07-31,8614
2018-08-01,8614
2018-08-02,8625
2018-08-03,8517
2018-08-04,8431
2018-08-05,8543
2018-08-06,8477
2018-08-07,8581
2018-08-08,8531
2018-08-09,8531
2018-08-10,8574
2018-08-11,8544
2018-08-12,8592
2018-08-14,8657
2018-08-16,8572
2018-08-17,8549
2018-08-18,8549
2018-08-19,8581
2018-08-20,8593
2018-08-21,8782
2018-08-22,8918
2018-08-23,8913
2018-08-24,8739
2018-08-25,8764
2018-08-26,8540
2018-08-27,8454
2018-08-28,8381
2018-08-29,8346
2018-08-30,8475
2018-08-31,8426
2018-09-01,8388
2018-09-02,8306
2018-09-03,8407
2018-09-04,8538
2018-09-05,8391
2018-09-06,8391
2018-09-07,8424
2018-09-08,8474
2018-09-09,8520
2018-09-10,8526
2018-09-11,8526
2018-09-12,8443
2018-09-13,8306
2018-09-14,8416
2018-09-15,8581
2018-09-16,8581
2018-09-17,8731
2018-09-18,8797
2018-09-19,8885
2018-09-20,8734
2018-09-21,8823
2018-09-22,9099
2018-09-23,9356
2018-09-24,9585
2018-09-25,9585
2018-09-26,9838
2018-09-27,9844
2018-09-28,9858
2018-09-29,9516
2018-09-30,9450
2018-10-02,9115
2018-10-03,9117
2018-10-04,9117
2018-10-05,8661
2018-10-06,8980
2018-10-07,8980
2018-10-08,9316
2018-10-09,9199
2018-10-10,9163
2018-10-11,9091
2018-10-12,9231
2018-10-13,9535
2018-10-14,9734
2018-10-15,9988
2018-10-16,10167
2018-10-17,10275
2018-10-18,10277
2018-10-19,10444
2018-10-20,10444
2018-10-21,10120
2018-10-22,9956
2018-10-23,9844
2018-10-24,9678
2018-10-25,9776
2018-10-26,9783
2018-10-27,9780
2018-10-28,9836
2018-10-29,9836
2018-10-30,9612
2018-10-31,9575
2018-11-01,9714
2018-11-03,9265
2018-11-04,9252
2018-11-05,9078
2018-11-06,8793
2018-11-07,8736
2018-11-08,8732
2018-11-09,8440
2018-11-10,8207
2018-11-11,8022
2018-11-12,7884
2018-11-13,8104
2018-11-14,8510
2018-11-15,8925
2018-11-16,9154
2018-11-17,9319
2018-11-18,9630
2018-11-19,9995
2018-11-20,10345
2018-11-21,10176
2018-11-22,9990
2018-11-23,9669
2018-11-24,9187
2018-11-25,9043
2018-11-26,9075
2018-11-27,9306
2018-11-28,9525
2018-12-01,10909
2018-12-02,11127
2018-12-03,11127
2018-12-04,11334
2018-12-05,11294
2018-12-07,11062
2018-12-09,10435
2018-12-11,10568
2018-12-12,10533
2018-12-13,10679
2018-12-14,10705
2018-12-15,10558
2018-12-16,10573
2018-12-17,10479
2018-12-18,10095
2018-12-19,9914
2018-12-20,9623
2018-12-21,9222
2018-12-22,9166
2018-12-23,9019
2018-12-24,8935
2018-12-25,8891
2018-12-26,9083
2018-12-27,9068
2018-12-28,8895
2018-12-29,9012
2018-12-30,8982
2018-12-31,9005
2019-01-01,8991
2019-01-02,9322
2019-01-03,9657
2019-01-04,9895
2019-01-05,10056
2019-01-06,9969
2019-01-08,10383
2019-01-10,10643
2019-01-11,10590
2019-01-12,10701
2019-01-14,10675
2019-01-15,10409
2019-01-16,10343
2019-01-17,10361
2019-01-18,10406
2019-01-19,10590
2019-01-20,10608
2019-01-21,10661
2019-01-22,10465
2019-01-23,10309
2019-01-24,10113
2019-01-25,9902
2019-01-26,9540
2019-01-27,9551
2019-01-28,9540
2019-01-29,9544
2019-01-30,9533
2019-01-31,9575
2019-02-01,9616
2019-02-02,9558
2019-02-03,9597
2019-02-04,9657
2019-02-05,9633
2019-02-06,9541
2019-02-07,9597
2019-02-08,9704
2019-02-09,9726
2019-02-10,9670
2019-02-11,9703
2019-02-12,9763
2019-02-13,9613
2019-02-14,9593
2019-02-15,9710
2019-02-16,9733
2019-02-17,9782
2019-02-18,9813
2019-02-19,9881
2019-02-20,9954
2019-02-21,9994
2019-02-22,10051
2019-02-23,10055
2019-02-24,10101
2019-02-25,10231
2019-02-26,10269
2019-02-27,10457
2019-02-28,10195
2019-03-01,10114
2019-03-02,10311
2019-03-03,10421
2019-03-04,10553
2019-03-05,10333
2019-03-06,10352
2019-03-07,10434
2019-03-08,10434
2019-03-09,10610
2019-03-10,10611
2019-03-11,10655
2019-03-12,10674
2019-03-13,10313
2019-03-14,10007
2019-03-15,9843
2019-03-16,9565
2019-03-17,9412
2019-03-18,9085
2019-03-19,9006
2019-03-20,8916
2019-03-21,8762
2019-03-22,8377
2019-03-23,8221
2019-03-24,8231
2019-03-25,8252
2019-03-26,8267
2019-03-27,8267
2019-03-28,8070
2019-03-29,8018
2019-03-30,8018
2019-03-31,7984
2019-04-01,7927
2019-04-02,7770
2019-04-03,7659
2019-04-04,7656
2019-04-05,7683
2019-04-06,7735
2019-04-07,7735
2019-04-08,7793
