date_obj,Carrallangar%20teleport%20(tablet) price
2016-05-28,2744
2016-05-29,2764
2016-05-30,2764
2016-05-31,2780
2016-06-01,2780
2016-06-02,2757
2016-06-03,2757
2016-06-04,2663
2016-06-05,2663
2016-06-06,2623
2016-06-07,2623
2016-06-08,2680
2016-06-09,2680
2016-06-10,2675
2016-06-11,2675
2016-06-12,2614
2016-06-13,2614
2016-06-14,2610
2016-06-15,2610
2016-06-16,2610
2016-06-17,2596
2016-06-18,2596
2016-06-19,2651
2016-06-20,2651
2016-06-21,2666
2016-06-22,2666
2016-06-23,2606
2016-06-24,2606
2016-06-25,2617
2016-06-26,2617
2016-06-27,2617
2016-06-28,2689
2016-06-29,2689
2016-06-30,2768
2016-07-01,2768
2016-07-02,2803
2016-07-03,2803
2016-07-04,2831
2016-07-05,2831
2016-07-06,2777
2016-07-07,2777
2016-07-08,2750
2016-07-09,2750
2016-07-10,2750
2016-07-11,2750
2016-07-12,2795
2016-07-13,2795
2016-07-14,2837
2016-07-15,2837
2016-07-16,2898
2016-07-17,2898
2016-07-18,2981
2016-07-23,2881
2016-07-24,2761
2016-07-25,2761
2016-07-26,2762
2016-07-27,2762
2016-07-28,2763
2016-07-29,2763
2016-07-30,2809
2016-07-31,2809
2016-08-01,2809
2016-08-02,2876
2016-08-03,2876
2016-08-04,2810
2016-08-05,2810
2016-08-06,2751
2016-08-07,2751
2016-08-08,2716
2016-08-09,2716
2016-08-10,2741
2016-08-11,2741
2016-08-12,2741
2016-08-13,2742
2016-08-14,2742
2016-08-15,2717
2016-08-16,2717
2016-08-17,2717
2016-08-18,2736
2016-08-19,2736
2016-08-20,2655
2016-08-21,2655
2016-08-22,2697
2016-08-23,2697
2016-08-24,2767
2016-08-25,2767
2016-08-26,2767
2016-08-28,2754
2016-08-31,2836
2016-09-01,2970
2016-09-02,2970
2016-09-03,2970
2016-09-04,2977
2016-09-05,2977
2016-09-06,2895
2016-09-07,2895
2016-09-08,2895
2016-09-09,2753
2016-09-10,2753
2016-09-11,2770
2016-09-12,2770
2016-09-13,2846
2016-09-14,2846
2016-09-15,2861
2016-09-16,2861
2016-09-17,2804
2016-09-18,2804
2016-09-19,2675
2016-09-20,2675
2016-09-21,2675
2016-09-22,2613
2016-09-23,2613
2016-09-24,2613
2016-09-25,2577
2016-09-26,2577
2016-09-27,2577
2016-09-28,2557
2016-09-29,2557
2016-09-30,2515
2016-10-01,2515
2016-10-02,2515
2016-10-03,2489
2016-10-04,2489
2016-10-05,2489
2016-10-06,2464
2016-10-07,2464
2016-10-08,2481
2016-10-09,2481
2016-10-10,2481
2016-10-11,2521
2016-10-12,2521
2016-10-13,2628
2016-10-14,2628
2016-10-15,2757
2016-10-16,2757
2016-10-17,2847
2016-10-18,2847
2016-10-19,2847
2016-10-20,2847
2016-10-21,2847
2016-10-22,2853
2016-10-23,2853
2016-10-24,2828
2016-10-25,2828
2016-10-26,2808
2016-10-27,2808
2016-10-28,2808
2016-10-29,2811
2016-10-30,2811
2016-10-31,2745
2016-11-01,2745
2016-11-02,2810
2016-11-03,2810
2016-11-04,2845
2016-11-05,2845
2016-11-06,2798
2016-11-07,2798
2016-11-08,2744
2016-11-09,2744
2016-11-10,2674
2016-11-11,2674
2016-11-12,2771
2016-11-13,2771
2016-11-14,2843
2016-11-15,2843
2016-12-07,3173
2016-12-08,3031
2016-12-09,3031
2016-12-10,2926
2016-12-11,2926
2016-12-12,2845
2016-12-13,2845
2016-12-14,2826
2016-12-15,2826
2016-12-16,2826
2016-12-17,2768
2016-12-18,2768
2016-12-19,2768
2016-12-20,2734
2016-12-21,2734
2016-12-22,2833
2016-12-23,2889
2016-12-24,2889
2016-12-25,2826
2016-12-26,2826
2016-12-27,2825
2016-12-28,2825
2016-12-29,2804
2016-12-30,2804
2016-12-31,2851
2017-01-01,2851
2017-01-02,2896
2017-01-03,2896
2017-01-04,2874
2017-01-05,2874
2017-01-06,2756
2017-01-07,2756
2017-01-08,2702
2017-01-09,2702
2017-01-10,2628
2017-01-11,2628
2017-01-12,2610
2017-01-13,2610
2017-01-14,2575
2017-01-15,2599
2017-01-16,2599
2017-01-17,2549
2017-01-18,2549
2017-01-19,2490
2017-01-20,2490
2017-01-21,2397
2017-01-22,2397
2017-01-23,2393
2017-01-27,2569
2017-01-28,2681
2017-01-29,2681
2017-01-30,2710
2017-01-31,2710
2017-02-01,2843
2017-02-02,2843
2017-02-03,2957
2017-02-04,2900
2017-02-05,2900
2017-02-06,2871
2017-02-07,2871
2017-02-08,2864
2017-02-09,2864
2017-02-10,2760
2017-02-11,2760
2017-02-12,2639
2017-02-13,2639
2017-02-14,2599
2017-02-15,2599
2017-02-16,2513
2017-02-18,2492
2017-02-19,2575
2017-02-20,2575
2017-02-21,2565
2017-02-22,2565
2017-02-23,2565
2017-02-24,2499
2017-02-25,2499
2017-02-26,2419
2017-02-27,2419
2017-02-28,2329
2017-03-01,2329
2017-03-02,2276
2017-03-03,2276
2017-03-04,2288
2017-03-05,2288
2017-03-06,2344
2017-03-07,2344
2017-03-08,2455
2017-03-09,2455
2017-03-10,2565
2017-03-11,2565
2017-03-12,2690
2017-03-13,2690
2017-03-14,2699
2017-03-15,2699
2017-03-16,2568
2017-03-17,2568
2017-03-18,2659
2017-03-19,2659
2017-03-20,2759
2017-03-21,2759
2017-03-22,2800
2017-03-23,2800
2017-03-24,2757
2017-03-25,2757
2017-03-26,2772
2017-03-27,2772
2017-03-28,2768
2017-03-29,2768
2017-03-30,2758
2017-03-31,2758
2017-04-01,2879
2017-04-02,2879
2017-04-03,2907
2017-04-04,2907
2017-04-12,3161
2017-04-13,3034
2017-04-14,3034
2017-04-15,3044
2017-04-16,3120
2017-04-17,3120
2017-04-18,3059
2017-04-19,3059
2017-04-20,3109
2017-04-21,3109
2017-04-22,3015
2017-04-23,3015
2017-04-24,3126
2017-04-25,3242
2017-04-26,3242
2017-04-27,3137
2017-04-28,3137
2017-04-29,3000
2017-04-30,3000
2017-05-01,2974
2017-05-02,2974
2017-05-03,2965
2017-05-04,3029
2017-05-05,3029
2017-05-06,3160
2017-05-07,3160
2017-05-08,3146
2017-05-09,3030
2017-05-10,3030
2017-05-11,2959
2017-05-12,2959
2017-05-13,3011
2017-05-14,3011
2017-05-15,2982
2017-05-16,2982
2017-05-17,2959
2017-05-18,2959
2017-05-19,2906
2017-05-20,2966
2017-05-21,2966
2017-05-22,2988
2017-05-23,2988
2017-05-24,2946
2017-05-25,2946
2017-05-26,2950
2017-05-27,2950
2017-05-28,2881
2017-05-29,2881
2017-05-30,2955
2017-05-31,2955
2017-06-01,2901
2017-06-02,2901
2017-06-03,2844
2017-06-04,2816
2017-06-05,2816
2017-06-06,2845
2017-06-07,2845
2017-06-08,2846
2017-06-09,2846
2017-06-10,2779
2017-06-11,2781
2017-06-12,2781
2017-06-13,2779
2017-06-14,2779
2017-06-15,2765
2017-06-16,2765
2017-06-17,2775
2017-06-18,2853
2017-06-19,2853
2017-06-20,2886
2017-06-21,2886
2017-06-22,2892
2017-06-23,2892
2017-06-24,2836
2017-06-25,2836
2017-06-26,2901
2017-06-27,2901
2017-06-28,2923
2017-06-29,2923
2017-06-30,2904
2017-07-01,2904
2017-07-02,2904
2017-07-03,2855
2017-07-04,2855
2017-07-05,2868
2017-07-06,2868
2017-07-07,2956
2017-07-08,2956
2017-07-13,3259
2017-07-14,3360
2017-07-15,3360
2017-07-16,3441
2017-07-17,3441
2017-07-18,3337
2017-07-19,3337
2017-07-20,3175
2017-07-21,3175
2017-07-22,3155
2017-07-23,3155
2017-07-24,3080
2017-07-25,3080
2017-07-26,3031
2017-07-27,3031
2017-07-28,3050
2017-07-29,3050
2017-07-30,3033
2017-07-31,3033
2017-08-01,3027
2017-08-02,3011
2017-08-03,3011
2017-08-04,3056
2017-08-05,2969
2017-08-06,2969
2017-08-09,3014
2017-08-10,3014
2017-08-11,2981
2017-08-12,2981
2017-08-13,2963
2017-08-14,2963
2017-08-15,2962
2017-08-16,2962
2017-08-17,3025
2017-08-18,3025
2017-08-19,2952
2017-08-20,2916
2017-08-21,2916
2017-08-22,2881
2017-08-23,2881
2017-08-24,2865
2017-08-25,2865
2017-08-26,2890
2017-08-27,2890
2017-08-28,2943
2017-08-29,2943
2017-08-30,2887
2017-08-31,2887
2017-09-01,2887
2017-09-02,2890
2017-09-03,2890
2017-09-04,2792
2017-09-05,2792
2017-09-06,2658
2017-09-07,2658
2017-09-08,2525
2017-09-09,2423
2017-09-10,2423
2017-09-11,2333
2017-09-12,2333
2017-09-13,2274
2017-09-14,2344
2017-09-15,2344
2017-09-16,2412
2017-09-17,2428
2017-09-18,2428
2017-09-19,2374
2017-09-20,2374
2017-09-21,2420
2017-09-22,2420
2017-09-23,2514
2017-09-24,2514
2017-09-25,2582
2017-09-26,2582
2017-09-27,2582
2017-09-28,2501
2017-09-29,2501
2017-09-30,2497
2017-10-01,2497
2017-10-02,2481
2017-10-03,2481
2017-10-04,2481
2017-10-05,2370
2017-10-06,2370
2017-10-07,2393
2017-10-08,2393
2017-10-09,2396
2017-10-10,2396
2017-10-11,2348
2017-10-12,2348
2017-10-13,2281
2017-10-14,2281
2017-10-15,2259
2017-10-16,2259
2017-10-17,2220
2017-10-18,2220
2017-10-19,2178
2017-10-20,2178
2017-10-21,2160
2017-10-22,2160
2017-10-23,2154
2017-10-24,2154
2017-10-25,2108
2017-10-26,2108
2017-10-27,2113
2017-10-28,2113
2017-10-29,2097
2017-10-30,2097
2017-10-31,2046
2017-11-01,2046
2017-11-02,2039
2017-11-03,2039
2017-11-04,2040
2017-11-05,2040
2017-11-06,2055
2017-11-07,2055
2017-11-08,2083
2017-11-09,2083
2017-11-10,2158
2017-11-11,2158
2017-11-12,2183
2017-11-13,2183
2017-11-14,2220
2017-11-15,2220
2017-11-16,2154
2017-11-17,2154
2017-11-18,2094
2017-11-19,2099
2017-11-20,2099
2017-11-21,2170
2017-11-22,2170
2017-11-23,2237
2017-11-24,2237
2017-11-25,2254
2017-11-26,2254
2017-11-27,2254
2017-11-28,2157
2017-11-29,2157
2017-11-30,2157
2017-12-01,2091
2017-12-02,2091
2017-12-03,2062
2017-12-04,2062
2017-12-05,2022
2017-12-06,2022
2017-12-07,2057
2017-12-08,2057
2017-12-09,2057
2017-12-10,2071
2017-12-11,2071
2017-12-12,2071
2017-12-13,2110
2017-12-14,2110
2017-12-15,2117
2017-12-16,2117
2017-12-17,2117
2017-12-18,2113
2017-12-19,2113
2017-12-20,2113
2017-12-21,2073
2017-12-22,2073
2017-12-23,2024
2017-12-24,2024
2017-12-25,2024
2017-12-26,2046
2017-12-27,2046
2017-12-28,2079
2017-12-29,2079
2017-12-30,2169
2017-12-31,2169
2018-01-01,2248
2018-01-02,2248
2018-01-03,2301
2018-01-04,2301
2018-01-05,2260
2018-01-06,2260
2018-01-07,2177
2018-01-08,2177
2018-01-09,2122
2018-01-10,2122
2018-01-11,2051
2018-01-12,2051
2018-01-13,2084
2018-01-14,2084
2018-01-15,2123
2018-01-16,2123
2018-01-17,2086
2018-01-18,2086
2018-01-19,2086
2018-01-20,2043
2018-01-21,2043
2018-01-22,2055
2018-01-23,2055
2018-01-24,2026
2018-01-25,2026
2018-01-26,2014
2018-01-27,2063
2018-01-28,2035
2018-01-29,2059
2018-01-30,2117
2018-01-31,2117
2018-02-01,2158
2018-02-02,2158
2018-02-03,2192
2018-02-04,2220
2018-02-05,2220
2018-02-06,2190
2018-02-07,2197
2018-02-08,2197
2018-02-09,2143
2018-02-10,2143
2018-02-11,2180
2018-02-12,2180
2018-02-13,2227
2018-02-14,2275
2018-02-15,2275
2018-02-16,2345
2018-02-17,2351
2018-02-18,2392
2018-02-19,2393
2018-02-20,2393
2018-02-21,2405
2018-02-22,2405
2018-02-23,2437
2018-02-24,2437
2018-02-25,2422
2018-02-26,2413
2018-02-27,2405
2018-02-28,2405
2018-03-01,2382
2018-03-02,2355
2018-03-03,2295
2018-03-04,2295
2018-03-05,2324
2018-03-06,2279
2018-03-07,2227
2018-03-08,2227
2018-03-09,2172
2018-03-10,2172
2018-03-11,2176
2018-03-12,2174
2018-03-13,2174
2018-03-14,2222
2018-03-15,2222
2018-03-16,2286
2018-03-17,2294
2018-03-18,2294
2018-03-20,2301
2018-03-21,2301
2018-03-23,2287
2018-03-24,2283
2018-03-25,2301
2018-03-26,2301
2018-03-27,2301
2018-03-28,2301
2018-03-29,2290
2018-03-30,2290
2018-03-31,2305
2018-04-01,2305
2018-04-02,2355
2018-04-03,2473
2018-04-04,2442
2018-04-05,2442
2018-04-06,2477
2018-04-07,2477
2018-04-08,2504
2018-04-09,2453
2018-04-10,2453
2018-04-11,2377
2018-04-12,2357
2018-04-13,2357
2018-04-14,2393
2018-04-15,2473
2018-04-16,2473
2018-04-17,2555
2018-04-18,2555
2018-04-19,2640
2018-04-20,2640
2018-04-21,2593
2018-04-22,2593
2018-04-23,2654
2018-04-24,2654
2018-04-25,2622
2018-04-26,2622
2018-04-27,2665
2018-04-28,2665
2018-04-29,2786
2018-04-30,2863
2018-05-01,3005
2018-05-02,3005
2018-05-03,3114
2018-05-04,3114
2018-05-05,3103
2018-05-06,3103
2018-05-07,3020
2018-05-08,3020
2018-05-09,2920
2018-05-10,2920
2018-05-11,2939
2018-05-12,2922
2018-05-13,2922
2018-05-14,2858
2018-05-15,2858
2018-05-16,2798
2018-05-17,2798
2018-05-18,2865
2018-05-19,2968
2018-05-20,2968
2018-05-21,2847
2018-05-22,2847
2018-05-23,2869
2018-05-24,2869
2018-05-25,2856
2018-05-26,2824
2018-05-27,2824
2018-05-28,2814
2018-05-29,2802
2018-05-30,2802
2018-05-31,2840
2018-06-01,2840
2018-06-02,2829
2018-06-03,2829
2018-06-04,2856
2018-06-05,2836
2018-06-06,2776
2018-06-07,2776
2018-06-08,2693
2018-06-09,2693
2018-06-10,2663
2018-06-11,2663
2018-06-12,2642
2018-06-13,2594
2018-06-14,2620
2018-06-15,2620
2018-06-16,2708
2018-06-17,2681
2018-06-18,2640
2018-06-19,2544
2018-06-20,2544
2018-06-21,2450
2018-06-22,2327
2018-06-23,2327
2018-06-24,2286
2018-06-25,2278
2018-06-26,2278
2018-06-27,2358
2018-06-28,2358
2018-06-29,2351
2018-06-30,2351
2018-07-01,2325
2018-07-02,2325
2018-07-03,2386
2018-07-04,2386
2018-07-05,2328
2018-07-06,2303
2018-07-07,2303
2018-07-08,2262
2018-07-09,2260
2018-07-10,2260
2018-07-11,2237
2018-07-12,2237
2018-07-13,2292
2018-07-14,2295
2018-07-15,2295
2018-07-16,2268
2018-07-17,2281
2018-07-18,2281
2018-07-19,2304
2018-07-20,2276
2018-07-21,2341
2018-07-22,2327
2018-07-23,2276
2018-07-24,2276
2018-07-25,2324
2018-07-26,2426
2018-07-27,2471
2018-07-28,2471
2018-07-29,2481
2018-07-30,2481
2018-07-31,2555
2018-08-01,2555
2018-08-02,2537
2018-08-03,2537
2018-08-04,2566
2018-08-05,2583
2018-08-06,2583
2018-08-07,2643
2018-08-08,2644
2018-08-09,2644
2018-08-10,2772
2018-08-11,2849
2018-08-12,2831
2018-08-14,2952
2018-08-16,2980
2018-08-17,2998
2018-08-18,2998
2018-08-19,3055
2018-08-20,3047
2018-08-21,3047
2018-08-22,2994
2018-08-23,2994
2018-08-24,2938
2018-08-25,2926
2018-08-26,2926
2018-08-27,3071
2018-08-28,2960
2018-08-29,2960
2018-08-30,2928
2018-08-31,2829
2018-09-01,2790
2018-09-02,2790
2018-09-03,2765
2018-09-04,2739
2018-09-05,2762
2018-09-06,2762
2018-09-07,2715
2018-09-08,2694
2018-09-09,2694
2018-09-10,2632
2018-09-11,2632
2018-09-12,2674
2018-09-13,2674
2018-09-14,2707
2018-09-15,2630
2018-09-16,2630
2018-09-17,2597
2018-09-18,2497
2018-09-19,2497
2018-09-20,2569
2018-09-21,2569
2018-09-22,2682
2018-09-23,2693
2018-09-24,2720
2018-09-25,2720
2018-09-26,2641
2018-09-27,2641
2018-09-28,2637
2018-09-29,2637
2018-09-30,2716
2018-10-01,2675
2018-10-02,2675
2018-10-03,2638
2018-10-04,2638
2018-10-05,2597
2018-10-06,2529
2018-10-07,2529
2018-10-08,2551
2018-10-09,2439
2018-10-10,2353
2018-10-11,2332
2018-10-12,2332
2018-10-13,2340
2018-10-14,2412
2018-10-15,2490
2018-10-16,2490
2018-10-17,2510
2018-10-18,2518
2018-10-19,2448
2018-10-20,2448
2018-10-21,2404
2018-10-22,2303
2018-10-23,2303
2018-10-24,2250
2018-10-25,2167
2018-10-26,2167
2018-10-27,2190
2018-10-28,2228
2018-10-29,2228
2018-10-30,2293
2018-10-31,2373
2018-11-01,2264
2018-11-03,2322
2018-11-04,2438
2018-11-05,2478
2018-11-06,2402
2018-11-07,2402
2018-11-08,2298
2018-11-09,2298
2018-11-10,2223
2018-11-11,2223
2018-11-12,2220
2018-11-13,2276
2018-11-14,2276
2018-11-15,2226
2018-11-16,2152
2018-11-17,2152
2018-11-18,2149
2018-11-19,2149
2018-11-20,2128
2018-11-21,2128
2018-11-22,2053
2018-11-23,2052
2018-11-24,2013
2018-11-25,1980
2018-11-26,1980
2018-11-27,1966
2018-11-28,2037
2018-11-29,2075
2018-12-01,2065
2018-12-02,2086
2018-12-03,2086
2018-12-04,2106
2018-12-05,2194
2018-12-07,2276
2018-12-09,2318
2018-12-10,2267
2018-12-11,2267
2018-12-12,2302
2018-12-13,2327
2018-12-14,2408
2018-12-15,2426
2018-12-16,2357
2018-12-17,2357
2018-12-18,2371
2018-12-19,2484
2018-12-20,2532
2018-12-21,2469
2018-12-22,2469
2018-12-23,2446
2018-12-24,2456
2018-12-25,2456
2018-12-26,2426
2018-12-27,2447
2018-12-28,2447
2018-12-29,2451
2018-12-30,2470
2018-12-31,2401
2019-01-01,2401
2019-01-02,2371
2019-01-03,2355
2019-01-04,2311
2019-01-05,2266
2019-01-06,2290
2019-01-08,2265
2019-01-10,2203
2019-01-11,2150
2019-01-12,2180
2019-01-13,2086
2019-01-14,2099
2019-01-15,2071
2019-01-16,2104
2019-01-17,2077
2019-01-18,2109
2019-01-19,2117
2019-01-20,2133
2019-01-21,2133
2019-01-22,2102
2019-01-23,2082
2019-01-24,2092
2019-01-25,2122
2019-01-26,2166
2019-01-27,2228
2019-01-28,2251
2019-01-29,2220
2019-01-30,2212
2019-01-31,2212
2019-02-01,2296
2019-02-02,2404
2019-02-03,2410
2019-02-04,2410
2019-02-05,2385
2019-02-06,2385
2019-02-07,2460
2019-02-08,2444
2019-02-09,2438
2019-02-10,2392
2019-02-11,2363
2019-02-12,2363
2019-02-13,2344
2019-02-14,2344
2019-02-15,2353
2019-02-16,2261
2019-02-17,2231
2019-02-18,2306
2019-02-19,2295
2019-02-20,2333
2019-02-21,2242
2019-02-22,2242
2019-02-23,2212
2019-02-24,2199
2019-02-25,2179
2019-02-26,2082
2019-02-27,2082
2019-02-28,2082
2019-03-01,2105
2019-03-02,2184
2019-03-03,2181
2019-03-04,2229
2019-03-05,2232
2019-03-06,2283
2019-03-07,2368
2019-03-08,2368
2019-03-09,2452
2019-03-10,2365
2019-03-11,2281
2019-03-12,2281
2019-03-13,2281
2019-03-14,2329
2019-03-15,2329
2019-03-16,2396
2019-03-17,2385
2019-03-18,2385
2019-03-19,2299
2019-03-20,2247
2019-03-21,2252
2019-03-22,2252
2019-03-23,2277
