date_obj,Fremennik%20pink%20cloak price
2015-11-09,3261
2015-11-10,3261
2015-11-11,3105
2015-11-12,3105
2015-11-13,3105
2015-11-14,3105
2015-11-15,3105
2015-11-16,3105
2015-11-17,3105
2015-11-18,3105
2015-11-19,3105
2015-11-20,3105
2015-11-21,3105
2015-11-22,3105
2015-11-23,3105
2015-11-24,2952
2015-11-25,2952
2015-11-26,2952
2015-11-27,2952
2015-11-28,2952
2015-11-29,2952
2015-11-30,2952
2015-12-01,2952
2015-12-02,2952
2015-12-03,2952
2015-12-04,2832
2015-12-05,2832
2015-12-06,2832
2015-12-07,2832
2015-12-08,2832
2015-12-09,2832
2015-12-10,2832
2015-12-11,2832
2015-12-12,2692
2015-12-13,2692
2015-12-14,2692
2015-12-15,2692
2015-12-16,2692
2015-12-17,2692
2015-12-18,2692
2015-12-19,2692
2015-12-20,2584
2015-12-21,2584
2015-12-22,2584
2015-12-23,2584
2015-12-24,2584
2015-12-25,2584
2015-12-26,2584
2015-12-27,2584
2015-12-28,2499
2015-12-29,2499
2015-12-30,2499
2015-12-31,2499
2016-01-01,2499
2016-01-02,2499
2016-01-03,2499
2016-01-04,2499
2016-01-05,2499
2016-01-06,2384
2016-01-07,2384
2016-01-08,2384
2016-01-09,2384
2016-01-10,2384
2016-01-11,2384
2016-01-12,2384
2016-01-13,2384
2016-01-14,2384
2016-01-15,2384
2016-01-16,2296
2016-01-17,2296
2016-01-18,2296
2016-01-19,2296
2016-01-20,2296
2016-01-21,2296
2016-01-22,2296
2016-01-23,2296
2016-01-24,2296
2016-01-25,2296
2016-01-26,2317
2016-01-27,2317
2016-01-28,2317
2016-01-29,2317
2016-01-30,2317
2016-01-31,2317
2016-02-01,2317
2016-02-02,2317
2016-02-03,2283
2016-02-04,2283
2016-02-05,2283
2016-02-06,2283
2016-02-07,2283
2016-02-08,2283
2016-02-09,2283
2016-02-10,2283
2016-02-11,2283
2016-02-12,2283
2016-02-13,2206
2016-02-14,2206
2016-02-15,2206
2016-02-16,2206
2016-02-17,2206
2016-02-18,2206
2016-02-19,2206
2016-02-20,2206
2016-02-21,2206
2016-02-22,2206
2016-02-23,2206
2016-02-24,2152
2016-02-25,2152
2016-02-26,2152
2016-02-27,2152
2016-02-28,2152
2016-02-29,2152
2016-03-01,2152
2016-03-02,2152
2016-03-03,2069
2016-03-04,2069
2016-03-05,2069
2016-03-06,2069
2016-03-07,2069
2016-03-08,2069
2016-03-09,2069
2016-03-10,2069
2016-03-11,2069
2016-03-12,2069
2016-03-13,1968
2016-03-14,1968
2016-03-15,1968
2016-03-16,1968
2016-03-17,1968
2016-03-18,1968
2016-03-19,1968
2016-03-20,1968
2016-03-21,1887
2016-03-22,1887
2016-03-23,1887
2016-03-24,1887
2016-03-25,1887
2016-03-26,1887
2016-03-27,1887
2016-03-28,1887
2016-03-29,1850
2016-03-30,1850
2016-03-31,1850
2016-04-01,1850
2016-04-02,1850
2016-04-03,1850
2016-04-04,1850
2016-04-05,1850
2016-04-06,1850
2016-04-07,1850
2016-04-08,1850
2016-04-09,1876
2016-04-10,1876
2016-04-11,1876
2016-04-12,1876
2016-04-13,1876
2016-04-14,1876
2016-04-15,1876
2016-04-16,1876
2016-04-17,1876
2016-04-18,1876
2016-04-19,1876
2016-04-20,1876
2016-04-21,1814
2016-04-22,1814
2016-04-23,1814
2016-04-24,1814
2016-04-25,1814
2016-04-26,1814
2016-04-27,1814
2016-04-28,1814
2016-04-29,1814
2016-04-30,1814
2016-05-01,1791
2016-05-02,1791
2016-05-03,1791
2016-05-04,1791
2016-05-05,1791
2016-05-06,1791
2016-05-07,1791
2016-05-08,1791
2016-05-09,1791
2016-05-10,1791
2016-05-11,1791
2016-05-12,1744
2016-05-13,1744
2016-05-14,1744
2016-05-15,1744
2016-05-16,1744
2016-05-17,1744
2016-05-18,1744
2016-05-19,1744
2016-05-22,1682
2016-05-23,1682
2016-05-24,1682
2016-05-25,1682
2016-05-26,1682
2016-05-27,1682
2016-05-28,1682
2016-05-29,1682
2016-05-30,1682
2016-05-31,1682
2016-06-01,1677
2016-06-02,1677
2016-06-03,1677
2016-06-04,1677
2016-06-05,1677
2016-06-06,1677
2016-06-07,1677
2016-06-08,1677
2016-06-09,1677
2016-06-10,1677
2016-06-11,1595
2016-06-12,1595
2016-06-13,1595
2016-06-14,1595
2016-06-15,1595
2016-06-16,1595
2016-06-17,1595
2016-06-18,1595
2016-06-19,1518
2016-06-20,1518
2016-06-21,1518
2016-06-22,1518
2016-06-23,1518
2016-06-24,1518
2016-06-25,1518
2016-06-26,1518
2016-06-27,1518
2016-06-28,1471
2016-06-29,1471
2016-06-30,1471
2016-07-01,1471
2016-07-02,1471
2016-07-03,1471
2016-07-04,1471
2016-07-05,1471
2016-07-06,1471
2016-07-07,1471
2016-07-08,1444
2016-07-09,1444
2016-07-10,1444
2016-07-11,1444
2016-07-12,1444
2016-07-13,1444
2016-07-14,1444
2016-07-15,1444
2016-07-16,1444
2016-07-17,1444
2016-07-18,1429
2016-07-23,1429
2016-07-24,1429
2016-07-25,1429
2016-07-26,1429
2016-07-27,1401
2016-07-28,1401
2016-07-29,1401
2016-07-30,1401
2016-07-31,1401
2016-08-01,1401
2016-08-02,1401
2016-08-03,1401
2016-08-04,1401
2016-08-05,1401
2016-08-06,1401
2016-08-07,1366
2016-08-08,1366
2016-08-09,1366
2016-08-10,1366
2016-08-11,1366
2016-08-12,1366
2016-08-13,1366
2016-08-14,1366
2016-08-15,1366
2016-08-16,1366
2016-08-17,1366
2016-08-18,1366
2016-08-19,1366
2016-08-20,1406
2016-08-21,1406
2016-08-22,1406
2016-08-23,1406
2016-08-24,1406
2016-08-25,1406
2016-08-26,1406
2016-08-28,1406
2016-08-31,1406
2016-09-01,1406
2016-09-02,1406
2016-09-03,1406
2016-09-04,1379
2016-09-05,1379
2016-09-06,1379
2016-09-07,1379
2016-09-08,1379
2016-09-09,1379
2016-09-10,1379
2016-09-11,1379
2016-09-12,1379
2016-09-13,1379
2016-09-14,1379
2016-09-15,1379
2016-09-16,1379
2016-09-17,1367
2016-09-18,1367
2016-09-19,1367
2016-09-20,1367
2016-09-21,1367
2016-09-22,1367
2016-09-23,1367
2016-09-24,1367
2016-09-25,1367
2016-09-26,1367
2016-09-27,1367
2016-09-28,1367
2016-09-29,1367
2016-09-30,1401
2016-10-01,1401
2016-10-02,1401
2016-10-03,1401
2016-10-04,1401
2016-10-05,1401
2016-10-06,1401
2016-10-07,1401
2016-10-08,1401
2016-10-09,1401
2016-10-10,1401
2016-10-11,1401
2016-10-12,1401
2016-10-13,1405
2016-10-14,1405
2016-10-15,1405
2016-10-16,1405
2016-10-17,1405
2016-10-18,1405
2016-10-19,1405
2016-10-20,1405
2016-10-21,1405
2016-10-22,1405
2016-10-23,1405
2016-10-24,1392
2016-10-25,1392
2016-10-26,1392
2016-10-27,1392
2016-10-28,1392
2016-10-29,1392
2016-10-30,1392
2016-10-31,1392
2016-11-01,1392
2016-11-02,1392
2016-11-03,1392
2016-11-04,1392
2016-11-05,1392
2016-11-06,1392
2016-11-07,1406
2016-11-08,1406
2016-11-09,1406
2016-11-10,1406
2016-11-11,1406
2016-11-12,1406
2016-11-13,1406
2016-11-14,1406
2016-11-15,1406
2016-12-07,1442
2016-12-08,1442
2016-12-09,1442
2016-12-10,1442
2016-12-11,1442
2016-12-12,1442
2016-12-13,1442
2016-12-14,1442
2016-12-15,1427
2016-12-16,1427
2016-12-17,1427
2016-12-18,1427
2016-12-19,1427
2016-12-20,1427
2016-12-21,1427
2016-12-22,1427
2016-12-23,1427
2016-12-24,1427
2016-12-25,1364
2016-12-26,1364
2016-12-27,1364
2016-12-28,1364
2016-12-29,1364
2016-12-30,1364
2016-12-31,1364
2017-01-01,1364
2017-01-02,1364
2017-01-03,1364
2017-01-04,1364
2017-01-05,1364
2017-01-06,1357
2017-01-07,1357
2017-01-08,1357
2017-01-09,1357
2017-01-10,1357
2017-01-11,1357
2017-01-12,1357
2017-01-13,1357
2017-01-14,1357
2017-01-15,1357
2017-01-16,1306
2017-01-17,1306
2017-01-18,1306
2017-01-19,1306
2017-01-20,1306
2017-01-21,1306
2017-01-22,1306
2017-01-23,1306
2017-01-27,1267
2017-01-28,1267
2017-01-29,1267
2017-01-30,1267
2017-01-31,1267
2017-02-01,1267
2017-02-02,1204
2017-02-03,1204
2017-02-04,1204
2017-02-05,1204
2017-02-06,1204
2017-02-07,1204
2017-02-08,1204
2017-02-09,1204
2017-02-10,1182
2017-02-11,1182
2017-02-12,1182
2017-02-13,1182
2017-02-14,1182
2017-02-15,1182
2017-02-16,1182
2017-02-18,1182
2017-02-19,1154
2017-02-20,1154
2017-02-21,1154
2017-02-22,1154
2017-02-23,1154
2017-02-24,1154
2017-02-25,1154
2017-02-26,1154
2017-02-27,1154
2017-02-28,1117
2017-03-01,1117
2017-03-02,1117
2017-03-03,1117
2017-03-04,1117
2017-03-05,1117
2017-03-06,1117
2017-03-07,1117
2017-03-08,1090
2017-03-09,1090
2017-03-10,1090
2017-03-11,1090
2017-03-12,1090
2017-03-13,1090
2017-03-14,1090
2017-03-15,1076
2017-03-16,1076
2017-03-17,1076
2017-03-18,1076
2017-03-19,1076
2017-03-20,1076
2017-03-21,1076
2017-03-22,1076
2017-03-23,1076
2017-03-24,1118
2017-03-25,1118
2017-03-26,1118
2017-03-27,1118
2017-03-28,1118
2017-03-29,1118
2017-03-30,1118
2017-03-31,1118
2017-04-01,1118
2017-04-02,1118
2017-04-03,1122
2017-04-04,1122
2017-04-12,1122
2017-04-13,1094
2017-04-14,1094
2017-04-15,1094
2017-04-16,1094
2017-04-17,1094
2017-04-18,1094
2017-04-19,1094
2017-04-20,1094
2017-04-21,1094
2017-04-22,1094
2017-04-23,1051
2017-04-24,1051
2017-04-25,1051
2017-04-26,1051
2017-04-27,1051
2017-04-28,1051
2017-04-29,1051
2017-04-30,1051
2017-05-01,1051
2017-05-02,999
2017-05-03,999
2017-05-04,999
2017-05-05,999
2017-05-06,999
2017-05-07,999
2017-05-08,999
2017-05-09,999
2017-05-10,999
2017-05-11,970
2017-05-12,970
2017-05-13,970
2017-05-14,970
2017-05-15,970
2017-05-16,970
2017-05-17,970
2017-05-18,970
2017-05-19,970
2017-05-20,970
2017-05-21,970
2017-05-22,943
2017-05-23,943
2017-05-24,943
2017-05-25,943
2017-05-26,943
2017-05-27,943
2017-05-28,943
2017-05-29,943
2017-05-30,943
2017-05-31,943
2017-06-01,924
2017-06-02,924
2017-06-03,924
2017-06-04,924
2017-06-05,924
2017-06-06,932
2017-06-07,932
2017-06-08,932
2017-06-09,926
2017-06-10,926
2017-06-11,926
2017-06-12,926
2017-06-13,926
2017-06-14,889
2017-06-15,889
2017-06-16,889
2017-06-17,889
2017-06-18,889
2017-06-19,889
2017-06-20,889
2017-06-21,889
2017-06-22,857
2017-06-23,857
2017-06-24,857
2017-06-25,857
2017-06-26,857
2017-06-27,857
2017-06-28,857
2017-06-29,857
2017-06-30,861
2017-07-01,861
2017-07-02,861
2017-07-03,861
2017-07-04,861
2017-07-05,861
2017-07-06,861
2017-07-07,861
2017-07-08,861
2017-07-13,860
2017-07-14,860
2017-07-15,860
2017-07-16,860
2017-07-17,860
2017-07-18,860
2017-07-19,860
2017-07-20,860
2017-07-21,860
2017-07-22,831
2017-07-23,831
2017-07-24,831
2017-07-25,831
2017-07-26,831
2017-07-27,831
2017-07-28,831
2017-07-29,831
2017-07-30,831
2017-07-31,831
2017-08-01,831
2017-08-02,834
2017-08-03,834
2017-08-04,834
2017-08-05,834
2017-08-06,834
2017-08-09,834
2017-08-10,834
2017-08-11,834
2017-08-12,839
2017-08-13,839
2017-08-14,839
2017-08-15,839
2017-08-16,839
2017-08-17,839
2017-08-18,839
2017-08-19,839
2017-08-20,839
2017-08-21,839
2017-08-22,839
2017-08-23,857
2017-08-24,857
2017-08-25,857
2017-08-26,857
2017-08-27,857
2017-08-28,857
2017-08-29,857
2017-08-30,857
2017-08-31,857
2017-09-01,857
2017-09-02,857
2017-09-03,858
2017-09-04,858
2017-09-05,858
2017-09-06,858
2017-09-07,858
2017-09-08,858
2017-09-09,858
2017-09-10,858
2017-09-11,858
2017-09-12,858
2017-09-13,873
2017-09-14,873
2017-09-15,873
2017-09-16,873
2017-09-17,873
2017-09-18,873
2017-09-19,873
2017-09-20,873
2017-09-21,873
2017-09-22,902
2017-09-23,902
2017-09-24,902
2017-09-25,902
2017-09-26,902
2017-09-27,902
2017-09-28,902
2017-09-29,902
2017-09-30,902
2017-10-01,902
2017-10-02,902
2017-10-03,902
2017-10-04,902
2017-10-05,914
2017-10-06,914
2017-10-07,914
2017-10-08,914
2017-10-09,914
2017-10-10,914
2017-10-11,914
2017-10-12,914
2017-10-13,914
2017-10-14,914
2017-10-15,914
2017-10-16,914
2017-10-17,918
2017-10-18,918
2017-10-19,918
2017-10-20,918
2017-10-21,918
2017-10-22,918
2017-10-23,918
2017-10-24,918
2017-10-25,918
2017-10-26,918
2017-10-27,918
2017-10-28,918
2017-10-29,918
2017-10-30,918
2017-10-31,918
2017-11-01,918
2017-11-02,918
2017-11-03,918
2017-11-04,918
2017-11-05,918
2017-11-06,918
2017-11-07,918
2017-11-08,897
2017-11-09,897
2017-11-10,897
2017-11-11,897
2017-11-12,897
2017-11-13,897
2017-11-14,897
2017-11-15,897
2017-11-16,897
2017-11-17,897
2017-11-18,877
2017-11-19,877
2017-11-20,877
2017-11-21,877
2017-11-22,877
2017-11-23,877
2017-11-24,877
2017-11-25,877
2017-11-26,861
2017-11-27,861
2017-11-28,861
2017-11-29,861
2017-11-30,861
2017-12-01,861
2017-12-02,861
2017-12-03,861
2017-12-04,861
2017-12-05,861
2017-12-06,879
2017-12-07,879
2017-12-08,879
2017-12-09,879
2017-12-10,879
2017-12-11,879
2017-12-12,879
2017-12-13,879
2017-12-14,879
2017-12-15,879
2017-12-16,868
2017-12-17,868
2017-12-18,868
2017-12-19,868
2017-12-20,868
2017-12-21,868
2017-12-22,868
2017-12-23,868
2017-12-24,868
2017-12-25,868
2017-12-26,868
2017-12-27,888
2017-12-28,888
2017-12-29,888
2017-12-30,888
2017-12-31,888
2018-01-01,888
2018-01-02,888
2018-01-03,888
2018-01-04,888
2018-01-05,888
2018-01-06,902
2018-01-07,902
2018-01-08,902
2018-01-09,902
2018-01-10,902
2018-01-11,902
2018-01-12,902
2018-01-13,902
2018-01-14,902
2018-01-15,902
2018-01-16,901
2018-01-17,901
2018-01-18,901
2018-01-19,901
2018-01-20,901
2018-01-21,901
2018-01-22,901
2018-01-23,901
2018-01-24,905
2018-01-25,905
2018-01-26,905
2018-01-27,905
2018-01-28,905
2018-01-29,913
2018-01-30,913
2018-01-31,913
2018-02-01,913
2018-02-02,913
2018-02-03,913
2018-02-04,908
2018-02-05,908
2018-02-06,908
2018-02-07,908
2018-02-08,908
2018-02-09,887
2018-02-10,887
2018-02-11,887
2018-02-12,887
2018-02-13,867
2018-02-14,867
2018-02-15,867
2018-02-16,867
2018-02-17,870
2018-02-18,870
2018-02-19,870
2018-02-20,870
2018-02-21,880
2018-02-22,880
2018-02-23,880
2018-02-24,880
2018-02-25,880
2018-02-26,892
2018-02-27,892
2018-02-28,892
2018-03-01,892
2018-03-02,892
2018-03-03,921
2018-03-04,921
2018-03-05,921
2018-03-06,921
2018-03-07,921
2018-03-08,921
2018-03-09,921
2018-03-10,921
2018-03-11,921
2018-03-12,921
2018-03-13,921
2018-03-14,921
2018-03-15,931
2018-03-16,931
2018-03-17,931
2018-03-18,931
2018-03-20,931
2018-03-21,931
2018-03-23,952
2018-03-24,952
2018-03-25,952
2018-03-26,952
2018-03-27,952
2018-03-28,935
2018-03-29,935
2018-03-30,935
2018-03-31,935
2018-04-01,935
2018-04-02,935
2018-04-03,917
2018-04-04,917
2018-04-05,917
2018-04-06,917
2018-04-07,917
2018-04-08,917
2018-04-09,917
2018-04-10,950
2018-04-11,950
2018-04-12,950
2018-04-13,950
2018-04-14,950
2018-04-15,950
2018-04-16,950
2018-04-17,979
2018-04-18,979
2018-04-19,979
2018-04-20,979
2018-04-21,979
2018-04-22,979
2018-04-23,979
2018-04-24,970
2018-04-25,970
2018-04-26,970
2018-04-27,970
2018-04-28,970
2018-04-29,937
2018-04-30,937
2018-05-01,937
2018-05-02,937
2018-05-03,937
2018-05-04,937
2018-05-05,958
2018-05-06,958
2018-05-07,958
2018-05-08,958
2018-05-09,958
2018-05-10,958
2018-05-11,958
2018-05-12,966
2018-05-13,966
2018-05-14,966
2018-05-15,966
2018-05-16,966
2018-05-17,966
2018-05-18,995
2018-05-19,995
2018-05-20,995
2018-05-21,995
2018-05-22,995
2018-05-23,999
2018-05-24,999
2018-05-25,999
2018-05-26,999
2018-05-27,999
2018-05-28,1017
2018-05-29,1017
2018-05-30,1017
2018-05-31,1017
2018-06-01,1038
2018-06-02,1038
2018-06-03,1038
2018-06-04,1038
2018-06-05,1038
2018-06-06,1048
2018-06-07,1048
2018-06-08,1048
2018-06-09,1048
2018-06-10,1048
2018-06-11,1048
2018-06-12,1000
2018-06-13,1000
2018-06-14,1000
2018-06-15,1000
2018-06-16,1000
2018-06-17,1000
2018-06-18,956
2018-06-19,956
2018-06-20,956
2018-06-21,956
2018-06-22,956
2018-06-23,956
2018-06-24,922
2018-06-25,922
2018-06-26,922
2018-06-27,922
2018-06-28,922
2018-06-29,922
2018-06-30,922
2018-07-01,943
2018-07-02,943
2018-07-03,943
2018-07-04,943
2018-07-05,943
2018-07-06,943
2018-07-07,949
2018-07-08,949
2018-07-09,949
2018-07-10,949
2018-07-11,941
2018-07-12,941
2018-07-13,941
2018-07-14,941
2018-07-15,941
2018-07-16,927
2018-07-17,927
2018-07-18,927
2018-07-19,927
2018-07-20,927
2018-07-21,913
2018-07-22,913
2018-07-23,913
2018-07-24,913
2018-07-25,894
2018-07-26,894
2018-07-27,894
2018-07-28,894
2018-07-29,877
2018-07-30,877
2018-07-31,877
2018-08-01,877
2018-08-02,860
2018-08-03,860
2018-08-04,860
2018-08-05,860
2018-08-06,860
2018-08-07,866
2018-08-08,866
2018-08-09,866
2018-08-10,866
2018-08-11,865
2018-08-12,865
2018-08-14,865
2018-08-16,888
2018-08-17,888
2018-08-18,888
2018-08-19,920
2018-08-20,920
2018-08-21,920
2018-08-22,920
2018-08-23,903
2018-08-24,903
2018-08-25,903
2018-08-26,903
2018-08-27,885
2018-08-28,885
2018-08-29,885
2018-08-30,885
2018-08-31,886
2018-09-01,886
2018-09-02,886
2018-09-03,886
2018-09-04,850
2018-09-05,850
2018-09-06,850
2018-09-07,850
2018-09-08,825
2018-09-09,825
2018-09-10,825
2018-09-11,825
2018-09-12,825
2018-09-13,821
2018-09-14,821
2018-09-15,821
2018-09-16,821
2018-09-17,816
2018-09-18,816
2018-09-19,816
2018-09-20,816
2018-09-21,816
2018-09-22,810
2018-09-23,810
2018-09-24,810
2018-09-25,810
2018-09-26,810
2018-09-27,780
2018-09-28,780
2018-09-29,780
2018-09-30,780
2018-10-01,780
2018-10-02,780
2018-10-03,748
2018-10-04,748
2018-10-05,748
2018-10-06,748
2018-10-07,748
2018-10-08,730
2018-10-09,730
2018-10-10,730
2018-10-11,730
2018-10-12,717
2018-10-13,717
2018-10-14,717
2018-10-15,717
2018-10-16,717
2018-10-17,728
2018-10-18,728
2018-10-19,728
2018-10-20,728
2018-10-21,728
2018-10-22,701
2018-10-23,701
2018-10-24,701
2018-10-25,701
2018-10-26,701
2018-10-27,686
2018-10-28,686
2018-10-29,686
2018-10-30,686
2018-10-31,687
2018-11-01,687
2018-11-03,708
2018-11-04,708
2018-11-05,721
2018-11-06,721
2018-11-07,721
2018-11-08,741
2018-11-09,741
2018-11-10,748
2018-11-11,748
2018-11-12,753
2018-11-13,753
2018-11-14,753
2018-11-15,780
2018-11-16,780
2018-11-17,815
2018-11-18,815
2018-11-19,815
2018-11-20,828
2018-11-21,828
2018-11-22,828
2018-11-23,828
2018-11-24,854
2018-11-25,854
2018-11-26,854
2018-11-27,865
2018-11-28,865
2018-11-29,865
2018-12-01,865
2018-12-02,891
2018-12-03,891
2018-12-05,891
2018-12-07,891
2018-12-09,874
2018-12-10,874
2018-12-11,833
2018-12-12,833
2018-12-13,833
2018-12-14,791
2018-12-15,791
2018-12-16,791
2018-12-17,776
2018-12-18,776
2018-12-19,776
2018-12-20,783
2018-12-21,783
2018-12-22,783
2018-12-23,753
2018-12-24,753
2018-12-25,775
2018-12-26,775
2018-12-27,775
2018-12-28,792
2018-12-29,792
2018-12-30,792
2018-12-31,775
2019-01-01,775
2019-01-02,775
2019-01-03,775
2019-01-04,803
2019-01-05,803
2019-01-06,803
2019-01-08,802
2019-01-10,802
2019-01-11,831
2019-01-12,831
2019-01-13,831
2019-01-14,843
2019-01-15,843
2019-01-16,843
2019-01-17,812
2019-01-18,812
2019-01-19,812
2019-01-20,790
2019-01-21,790
2019-01-22,790
2019-01-23,782
2019-01-24,782
2019-01-25,782
2019-01-26,755
2019-01-27,755
2019-01-28,755
2019-01-29,732
2019-01-30,732
2019-01-31,732
2019-02-01,743
2019-02-02,743
2019-02-03,743
2019-02-04,743
2019-02-05,735
2019-02-06,735
2019-02-07,735
2019-02-08,735
2019-02-09,723
2019-02-10,723
2019-02-11,723
2019-02-12,723
2019-02-13,724
2019-02-14,724
2019-02-15,724
2019-02-16,724
2019-02-17,726
2019-02-18,726
2019-02-19,726
2019-02-20,726
2019-02-21,723
2019-02-22,723
2019-02-23,723
2019-02-24,721
2019-02-25,721
2019-02-26,721
2019-02-27,721
2019-02-28,721
2019-03-01,721
2019-03-02,721
2019-03-03,697
2019-03-04,697
2019-03-05,697
2019-03-06,697
2019-03-07,686
2019-03-08,686
2019-03-09,686
2019-03-10,686
2019-03-11,686
2019-03-12,673
2019-03-13,673
2019-03-14,673
2019-03-15,673
2019-03-16,673
2019-03-17,665
2019-03-18,665
2019-03-19,665
2019-03-20,665
2019-03-21,665
2019-03-22,684
2019-03-23,684
2019-03-24,684
2019-03-25,684
2019-03-26,685
2019-03-27,685
2019-03-28,685
2019-03-29,685
2019-03-30,685
2019-03-31,707
2019-04-01,707
2019-04-02,707
2019-04-03,707
2019-04-04,732
2019-04-05,732
2019-04-06,732
2019-04-07,732
2019-04-08,732
2019-04-09,732
2019-04-10,768
2019-04-11,768
2019-04-12,768
2019-04-13,768
2019-04-14,746
2019-04-15,746
2019-04-16,746
2019-04-17,746
2019-04-18,746
2019-04-19,735
2019-04-20,735
2019-04-21,735
2019-04-22,735
2019-04-23,739
2019-04-24,739
2019-04-25,739
2019-04-26,739
2019-04-27,739
2019-04-28,733
2019-04-29,733
2019-04-30,733
2019-05-01,733
2019-05-02,733
2019-05-03,739
2019-05-04,739
2019-05-05,739
2019-05-06,739
2019-05-07,739
2019-05-08,722
2019-05-09,722
2019-05-10,722
2019-05-11,722
2019-05-12,722
2019-05-13,722
2019-05-14,751
2019-05-15,751
2019-05-16,751
2019-05-17,751
2019-05-18,751
2019-05-19,729
2019-05-20,729
2019-05-21,729
2019-05-22,729
2019-05-23,729
2019-05-24,729
2019-05-25,746
2019-05-26,746
2019-05-27,746
2019-05-28,746
