date_obj,Blamish%20red%20shell%20(pointed) price
2019-03-26,783
2019-03-27,783
2019-03-28,783
2019-03-29,783
2019-03-30,747
2019-03-31,747
2019-04-01,747
2019-04-02,747
2019-04-03,747
2019-04-04,747
2019-04-05,747
2019-04-06,747
2019-04-07,747
2019-04-08,747
2019-04-09,747
2019-04-10,747
2019-04-11,728
2019-04-12,728
2019-04-13,728
2019-04-14,728
2019-04-15,728
2019-04-16,728
2019-04-17,728
2019-04-18,728
2019-04-19,728
2019-04-20,728
2019-04-21,728
2019-04-22,737
2019-04-23,737
2019-04-24,737
2019-04-25,737
2019-04-26,737
2019-04-27,737
2019-04-28,737
2019-04-29,737
2019-04-30,737
2019-05-01,737
2019-05-02,737
2019-05-03,737
2019-05-04,737
2019-05-05,705
2019-05-06,705
2019-05-07,705
2019-05-08,705
2019-05-09,705
2019-05-10,705
2019-05-11,705
2019-05-12,705
2019-05-13,705
2019-05-14,705
2019-05-15,705
2019-05-16,705
2019-05-17,705
2019-05-18,705
2019-05-19,705
2019-05-20,689
2019-05-21,689
2019-05-22,689
2019-05-23,689
2019-05-24,689
2019-05-25,689
2019-05-26,689
2019-05-27,689
2019-05-28,689
2019-05-29,689
2019-05-30,689
2019-05-31,689
2019-06-01,689
2019-06-02,689
2019-06-03,689
2019-06-04,688
2019-06-05,688
2019-06-06,688
2019-06-07,688
2019-06-08,688
2019-06-09,688
2019-06-10,688
2019-06-11,688
2019-06-12,688
2019-06-13,688
2019-06-14,688
2019-06-15,688
2019-06-16,688
2019-06-17,688
2019-06-18,688
2019-06-19,688
2019-06-20,688
2019-06-21,688
2019-06-22,711
2019-06-23,711
2019-06-24,711
2019-06-25,711
2019-06-26,711
2019-06-27,711
2019-06-28,711
2019-06-29,711
2019-06-30,711
2019-07-01,711
2019-07-02,711
2019-07-03,711
2019-07-04,711
2019-07-05,711
2019-07-06,711
2019-07-07,711
2019-07-08,711
2019-07-09,711
2019-07-10,690
2019-07-11,690
2019-07-12,690
2019-07-13,690
2019-07-14,690
2019-07-15,690
2019-07-16,690
2019-07-17,690
2019-07-18,690
2019-07-19,690
2019-07-20,690
2019-07-21,690
2019-07-22,690
2019-07-23,690
2019-07-24,690
2019-07-25,690
2019-07-26,690
2019-07-27,690
2019-07-28,690
2019-07-29,698
2019-07-30,698
2019-07-31,698
2019-08-01,698
2019-08-02,698
2019-08-03,698
2019-08-04,698
2019-08-05,698
2019-08-06,698
2019-08-07,698
2019-08-08,698
2019-08-09,698
2019-08-10,698
2019-08-11,698
2019-08-12,698
2019-08-13,698
2019-08-14,714
2019-08-15,714
2019-08-16,714
2019-08-17,714
2019-08-18,714
2019-08-19,714
2019-08-20,714
2019-08-21,714
2019-08-22,714
2019-08-23,714
2019-08-24,714
2019-08-24,714
2019-08-25,714
2019-08-25,714
2019-08-26,714
2019-08-27,714
2019-08-27,714
2019-08-28,714
2019-08-29,714
2019-08-30,714
2019-08-31,714
2019-09-01,714
2019-09-02,714
2019-09-03,724
2019-09-04,724
2019-09-05,724
2019-09-06,724
2019-09-07,724
2019-09-08,724
2019-09-09,724
2019-09-10,724
2019-09-11,724
2019-09-12,724
2019-09-13,724
2019-09-14,724
2019-09-15,724
2019-09-16,724
2019-09-17,724
2019-09-18,724
2019-09-19,724
2019-09-20,724
2019-09-21,724
2019-09-22,705
2019-09-23,705
2019-09-24,705
2019-09-25,705
2019-09-26,705
2019-09-27,705
2019-09-28,705
2019-09-29,705
2019-09-30,705
2019-10-01,705
2019-10-02,705
2019-10-03,705
2019-10-04,705
2019-10-05,705
2019-10-06,705
2019-10-07,705
2019-10-08,705
2019-10-09,705
2019-10-10,705
2019-10-11,705
2019-10-12,705
2019-10-13,702
2019-10-14,702
2019-10-15,702
2019-10-16,702
2019-10-17,702
2019-10-18,702
2019-10-19,702
2019-10-20,702
2019-10-21,702
2019-10-22,702
2019-10-23,702
2019-10-24,702
2019-10-25,702
2019-10-26,702
2019-10-27,702
2019-10-28,702
2019-10-29,702
2019-10-30,702
2019-10-31,702
2019-11-01,702
2019-11-02,702
2019-11-03,702
2019-11-04,721
2019-11-05,721
2019-11-06,721
2019-11-07,721
2019-11-08,721
2019-11-09,721
2019-11-10,721
2019-11-11,721
2019-11-12,721
2019-11-13,721
2019-11-14,721
2019-11-15,721
2019-11-16,721
2019-11-17,721
2019-11-18,721
2019-11-19,721
2019-11-20,721
2019-11-21,721
2019-11-22,721
2019-11-23,721
2019-11-24,721
2019-11-25,721
2019-11-26,721
2019-11-27,721
2019-11-28,751
2019-11-29,751
2019-11-30,751
2019-12-01,751
2019-12-02,751
2019-12-03,751
2019-12-04,751
2019-12-05,751
2019-12-06,751
2019-12-07,751
2019-12-08,751
2019-12-09,751
2019-12-10,751
2019-12-11,751
2019-12-12,751
2019-12-13,751
2019-12-14,751
2019-12-15,751
2019-12-16,751
2019-12-17,751
2019-12-18,751
2019-12-19,751
2019-12-20,751
2019-12-21,751
2019-12-22,751
2019-12-23,751
2019-12-24,751
2019-12-25,751
2019-12-26,740
2019-12-27,740
2019-12-28,740
2019-12-29,740
2019-12-30,740
2019-12-31,740
2020-01-01,740
2020-01-02,740
2020-01-03,740
2020-01-04,740
2020-01-05,740
2020-01-06,740
2020-01-07,740
2020-01-08,740
2020-01-09,740
2020-01-10,740
2020-01-11,740
2020-01-12,740
2020-01-13,740
2020-01-14,740
2020-01-15,733
2020-01-16,733
2020-01-17,733
2020-01-18,733
2020-01-19,733
2020-01-20,733
2020-01-21,733
2020-01-22,733
2020-01-23,733
2020-01-24,733
2020-01-25,733
2020-01-26,733
2020-01-27,733
2020-01-28,733
2020-01-29,733
2020-01-30,733
2020-01-31,733
2020-02-01,733
2020-02-02,733
2020-02-03,767
2020-02-04,767
2020-02-05,767
2020-02-06,767
2020-02-07,767
2020-02-08,767
2020-02-09,767
2020-02-10,767
2020-02-11,767
2020-02-12,767
2020-02-13,767
2020-02-14,767
2020-02-15,767
2020-02-16,767
2020-02-17,767
2020-02-18,767
2020-02-19,767
2020-02-20,767
2020-02-21,767
2020-02-22,767
2020-02-23,767
2020-02-24,767
2020-02-25,767
2020-02-26,767
2020-02-27,767
2020-02-28,767
2020-02-29,767
2020-03-01,767
2020-03-02,767
2020-03-03,767
2020-03-04,767
2020-03-05,767
2020-03-06,767
2020-03-07,767
2020-03-08,767
2020-03-09,767
2020-03-10,741
2020-03-11,741
2020-03-12,741
2020-03-13,741
2020-03-14,741
2020-03-15,741
2020-03-16,741
2020-03-17,741
2020-03-18,741
2020-03-19,741
2020-03-20,741
2020-03-21,741
2020-03-22,719
2020-03-23,719
2020-03-24,719
2020-03-25,719
2020-03-26,719
2020-03-27,719
2020-03-28,719
2020-03-29,719
2020-03-30,719
2020-03-31,719
2020-04-01,719
2020-04-02,719
2020-04-03,719
2020-04-04,689
2020-04-05,689
2020-04-06,689
2020-04-07,689
2020-04-08,689
2020-04-09,689
2020-04-10,689
2020-04-11,689
2020-04-12,663
2020-04-13,663
2020-04-14,663
2020-04-15,663
2020-04-16,663
2020-04-17,663
2020-04-18,663
2020-04-19,663
2020-04-20,663
2020-04-21,635
2020-04-22,635
2020-04-23,635
2020-04-24,635
2020-04-25,635
2020-04-26,635
2020-04-27,635
2020-04-28,635
2020-04-29,635
2020-04-30,619
2020-05-01,619
2020-05-02,619
2020-05-03,619
2020-05-04,619
2020-05-05,619
2020-05-06,619
2020-05-07,619
2020-05-08,619
2020-05-09,598
2020-05-10,598
2020-05-11,598
2020-05-12,598
2020-05-13,598
