date_obj,Tanzanite%20fang price
2016-11-03,2699272
2016-11-04,2611852
2016-11-05,2611852
2016-11-06,2632844
2016-11-07,2632844
2016-11-08,2598237
2016-11-09,2598237
2016-11-10,2508543
2016-11-11,2508543
2016-11-12,2466838
2016-11-13,2466838
2016-11-14,2487929
2016-12-08,2484950
2016-12-09,2484950
2016-12-10,2489073
2016-12-11,2543442
2016-12-12,2543442
2016-12-13,2611136
2016-12-14,2645428
2016-12-15,2645428
2016-12-16,2681182
2016-12-17,2739746
2016-12-18,2739746
2016-12-19,2838315
2016-12-20,2881500
2016-12-21,2838605
2016-12-22,2838605
2016-12-23,2775074
2016-12-24,2775074
2016-12-25,2770666
2016-12-26,2770666
2016-12-27,2796257
2016-12-28,2796257
2016-12-29,2824008
2016-12-30,2824008
2016-12-31,2826954
2017-01-01,2826954
2017-01-02,2918954
2017-01-03,2918954
2017-01-04,3007726
2017-01-05,3007726
2017-01-06,3088029
2017-01-07,3227415
2017-01-08,3325584
2017-01-09,3341260
2017-01-10,3341260
2017-01-11,3272156
2017-01-12,3185232
2017-01-13,3185232
2017-01-14,3192982
2017-01-15,3222653
2017-01-16,3222653
2017-01-17,3174440
2017-01-18,3108734
2017-01-19,3108734
2017-01-20,3038886
2017-01-21,2985432
2017-01-22,2985432
2017-01-27,2684143
2017-01-28,2678764
2017-01-29,2789620
2017-01-30,2789620
2017-01-31,2735816
2017-02-01,2697041
2017-02-02,2697041
2017-02-03,2602582
2017-02-04,2587090
2017-02-05,2587090
2017-02-06,2605907
2017-02-07,2611427
2017-02-08,2585835
2017-02-09,2585835
2017-02-10,2560990
2017-02-11,2627824
2017-02-12,2627824
2017-02-13,2696225
2017-02-14,2698759
2017-02-15,2698759
2017-02-16,2623233
2017-02-18,2610225
2017-02-19,2601273
2017-02-20,2601273
2017-02-21,2588992
2017-02-22,2588992
2017-02-23,2567254
2017-02-24,2567254
2017-02-25,2520681
2017-02-26,2520681
2017-02-27,2540581
2017-02-28,2556670
2017-03-01,2555594
2017-03-02,2546424
2017-03-03,2546424
2017-03-04,2524164
2017-03-05,2524164
2017-03-06,2506913
2017-03-07,2486494
2017-03-08,2486494
2017-03-09,2463174
2017-03-10,2428832
2017-03-11,2415445
2017-03-12,2415445
2017-03-13,2408836
2017-03-14,2397713
2017-03-15,2380108
2017-03-16,2314530
2017-03-17,2252428
2017-03-18,2167138
2017-03-19,2153730
2017-03-20,2161116
2017-03-21,2207756
2017-03-22,2271214
2017-03-23,2312529
2017-03-24,2316452
2017-03-25,2316452
2017-03-26,2306319
2017-03-27,2274335
2017-03-28,2261966
2017-03-29,2233698
2017-03-30,2210192
2017-03-31,2185082
2017-04-01,2185082
2017-04-02,2175440
2017-04-03,2179175
2017-04-04,2169866
2017-04-12,2255003
2017-04-13,2325555
2017-04-14,2400267
2017-04-15,2429798
2017-04-16,2471780
2017-04-17,2515039
2017-04-18,2477516
2017-04-19,2448726
2017-04-20,2448726
2017-04-21,2396901
2017-04-22,2396901
2017-04-23,2355040
2017-04-24,2317035
2017-04-25,2292506
2017-04-26,2292506
2017-04-27,2327834
2017-04-28,2353319
2017-04-29,2363815
2017-04-30,2384837
2017-05-01,2382088
2017-05-02,2378614
2017-05-03,2358912
2017-05-04,2384025
2017-05-05,2367862
2017-05-06,2367862
2017-05-07,2357603
2017-05-08,2362230
2017-05-09,2366550
2017-05-10,2363565
2017-05-11,2363565
2017-05-12,2333544
2017-05-13,2291621
2017-05-14,2291621
2017-05-15,2278279
2017-05-16,2268297
2017-05-17,2268297
2017-05-18,2251460
2017-05-19,2251460
2017-05-20,2241781
2017-05-21,2241781
2017-05-22,2242094
2017-05-23,2242764
2017-05-24,2224444
2017-05-25,2332706
2017-05-26,2435766
2017-05-27,2506484
2017-05-28,2506484
2017-05-29,2412878
2017-05-30,2412878
2017-05-31,2373856
2017-06-01,2373856
2017-06-02,2315616
2017-06-03,2315616
2017-06-06,2382386
2017-06-07,2382386
2017-06-08,2382386
2017-06-09,2364778
2017-06-10,2364778
2017-06-11,2304754
2017-06-12,2304754
2017-06-13,2209551
2017-06-14,2209551
2017-06-15,2251288
2017-06-16,2251288
2017-06-17,2345392
2017-06-18,2398437
2017-06-19,2398437
2017-06-20,2407970
2017-06-21,2407970
2017-06-22,2411908
2017-06-23,2411908
2017-06-24,2448068
2017-06-25,2448068
2017-06-26,2535883
2017-06-27,2641040
2017-06-28,2641040
2017-06-29,2755813
2017-06-30,2755813
2017-07-01,2801359
2017-07-02,2801359
2017-07-03,2748046
2017-07-04,2748046
2017-07-05,2696771
2017-07-06,2696771
2017-07-07,2642209
2017-07-08,2642209
2017-07-13,2755723
2017-07-14,2790694
2017-07-15,2790694
2017-07-16,2848533
2017-07-17,2931177
2017-07-18,2931177
2017-07-19,3015163
2017-07-20,3015163
2017-07-21,3029577
2017-07-22,3029577
2017-07-23,3018524
2017-07-24,3018524
2017-07-25,2952045
2017-07-26,2844554
2017-07-27,2726292
2017-07-28,2726292
2017-07-29,2692189
2017-07-30,2795960
2017-07-31,2795960
2017-08-01,2905757
2017-08-02,2931571
2017-08-03,2931571
2017-08-04,2952559
2017-08-05,2972404
2017-08-06,2972404
2017-08-09,2930310
2017-08-10,2929444
2017-08-11,2929444
2017-08-12,2910467
2017-08-13,2910467
2017-08-14,2902603
2017-08-15,2902603
2017-08-16,2852747
2017-08-17,2816654
2017-08-18,2816654
2017-08-19,2801724
2017-08-20,2787177
2017-08-21,2787177
2017-08-22,2760396
2017-08-23,2760396
2017-08-24,2719442
2017-08-25,2719442
2017-08-26,2658078
2017-08-27,2658078
2017-08-28,2630609
2017-08-29,2630609
2017-08-30,2629307
2017-08-31,2629307
2017-09-01,2614066
2017-09-02,2616848
2017-09-03,2616848
2017-09-04,2734232
2017-09-05,2800185
2017-09-06,2800185
2017-09-07,2797422
2017-09-08,2797422
2017-09-09,2779433
2017-09-10,2779433
2017-09-11,2782805
2017-09-12,2782805
2017-09-13,2741077
2017-09-14,2696369
2017-09-15,2696369
2017-09-16,2693144
2017-09-17,2670621
2017-09-19,2648614
2017-09-20,2648614
2017-09-21,2616231
2017-09-22,2585339
2017-09-23,2585339
2017-09-24,2579340
2017-09-25,2579340
2017-09-26,2577001
2017-09-27,2577001
2017-09-28,2561070
2017-09-29,2532096
2017-09-30,2532096
2017-10-01,2502587
2017-10-02,2502587
2017-10-03,2493982
2017-10-04,2493982
2017-10-05,2482138
2017-10-06,2482138
2017-10-07,2481812
2017-10-08,2481812
2017-10-09,2508191
2017-10-10,2505310
2017-10-11,2505310
2017-10-12,2483511
2017-10-13,2470792
2017-10-14,2470792
2017-10-15,2462283
2017-10-16,2426570
2017-10-17,2426570
2017-10-18,2400401
2017-10-19,2400401
2017-10-20,2364488
2017-10-21,2364488
2017-10-22,2333706
2017-10-23,2333706
2017-10-24,2315142
2017-10-25,2330062
2017-10-26,2435466
2017-10-27,2545442
2017-10-28,2545442
2017-10-29,2670846
2017-10-30,2795886
2017-10-31,2867936
2017-11-01,2867936
2017-11-02,2925862
2017-11-03,2925862
2017-11-04,2848515
2017-11-05,2848515
2017-11-06,2753537
2017-11-07,2753537
2017-11-08,2685224
2017-11-09,2620532
2017-11-10,2620532
2017-11-11,2589194
2017-11-12,2575871
2017-11-13,2575871
2017-11-14,2523753
2017-11-15,2523753
2017-11-16,2500361
2017-11-17,2508777
2017-11-18,2508777
2017-11-19,2615147
2017-11-20,2615147
2017-11-21,2614968
2017-11-22,2614968
2017-11-23,2689342
2017-11-24,2815072
2017-11-25,2945631
2017-11-26,3075167
2017-11-27,3075167
2017-11-28,3164067
2017-11-29,3147970
2017-11-30,3147970
2017-12-01,3118112
2017-12-02,3118112
2017-12-03,3063735
2017-12-04,3063735
2017-12-05,2967560
2017-12-06,2889946
2017-12-07,2815525
2017-12-08,2815525
2017-12-09,2772167
2017-12-10,2725387
2017-12-11,2725387
2017-12-12,2704881
2017-12-13,2704881
2017-12-14,2670735
2017-12-15,2613112
2017-12-16,2613112
2017-12-17,2604049
2017-12-18,2567766
2017-12-19,2567766
2017-12-20,2551685
2017-12-21,2521829
2017-12-22,2521829
2017-12-23,2528791
2017-12-24,2528791
2017-12-25,2579840
2017-12-26,2687556
2017-12-27,2817157
2017-12-28,2817157
2017-12-29,2811939
2017-12-30,2717729
2017-12-31,2717729
2018-01-01,2658956
2018-01-02,2674182
2018-01-03,2747132
2018-01-04,2830457
2018-01-05,2914763
2018-01-06,2966020
2018-01-07,2993738
2018-01-08,3125722
2018-01-09,3253401
2018-01-10,3253401
2018-01-11,3303943
2018-01-12,3303943
2018-01-13,3233525
2018-01-14,3150979
2018-01-15,3073140
2018-01-16,2980098
2018-01-17,2902139
2018-01-18,2856193
2018-01-19,2856193
2018-01-20,2851179
2018-01-21,2851179
2018-01-22,2871609
2018-01-23,2889204
2018-01-24,2909491
2018-01-25,2932625
2018-01-26,2926060
2018-01-27,2914764
2018-01-28,2925420
2018-01-29,2930343
2018-01-30,2927974
2018-02-01,2920476
2018-02-02,2889621
2018-02-03,2873389
2018-02-04,2860135
2018-02-05,2864571
2018-02-06,2875291
2018-02-07,2954007
2018-02-08,3101708
2018-02-09,3256750
2018-02-10,3419588
2018-02-11,3582426
2018-02-12,3761311
2018-02-13,3809072
2018-02-14,3871201
2018-02-15,4053715
2018-02-16,4200401
2018-02-17,4381960
2018-02-18,4390069
2018-02-19,4233946
2018-02-20,4028675
2018-02-21,3827241
2018-02-22,3635878
2018-02-23,3454084
2018-02-24,3399440
2018-02-25,3404081
2018-02-26,3420406
2018-02-27,3426640
2018-02-28,3566039
2018-03-01,3739969
2018-03-02,3783670
2018-03-03,3794895
2018-03-04,3794895
2018-03-05,3712889
2018-03-06,3663696
2018-03-07,3669702
2018-03-08,3671337
2018-03-09,3655963
2018-03-10,3675774
2018-03-11,3687870
2018-03-12,3698554
2018-03-13,3690975
2018-03-14,3685632
2018-03-15,3708136
2018-03-16,3820980
2018-03-17,3893213
2018-03-18,3995487
2018-03-19,4011821
2018-03-20,4014204
2018-03-21,4023972
2018-03-23,4040507
2018-03-24,4022476
2018-03-26,4084285
2018-03-27,4081924
2018-03-28,4066029
2018-03-29,4065793
2018-03-30,4134789
2018-03-31,4136802
2018-04-01,4245485
2018-04-02,4226394
2018-04-03,4185886
2018-04-04,4212314
2018-04-05,4212314
2018-04-06,4197954
2018-04-08,4182588
2018-04-09,4165437
2018-04-10,4159021
2018-04-11,4101514
2018-04-12,4066424
2018-04-13,4057086
2018-04-14,4068360
2018-04-16,4072296
2018-04-17,4065069
2018-04-18,4050236
2018-04-19,4050407
2018-04-20,4047499
2018-04-21,4072336
2018-04-22,4104250
2018-04-23,4127051
2018-04-24,4154121
2018-04-25,4148872
2018-04-26,4152799
2018-04-27,4163905
2018-04-28,4184714
2018-04-29,4187171
2018-04-30,4180656
2018-05-02,4177572
2018-05-03,4183995
2018-05-04,4186413
2018-05-05,4225643
2018-05-06,4225643
2018-05-07,4263078
2018-05-08,4299426
2018-05-09,4296358
2018-05-10,4230857
2018-05-11,4135119
2018-05-12,4162623
2018-05-13,4162623
2018-05-14,4165913
2018-05-15,4193508
2018-05-16,4200972
2018-05-17,4279314
2018-05-18,4385394
2018-05-19,4499511
2018-05-20,4522277
2018-05-21,4541415
2018-05-22,4656231
2018-05-23,4810953
2018-05-24,4836676
2018-05-25,4899711
2018-05-26,4894266
2018-05-27,4887666
2018-05-28,4824579
2018-05-29,4819862
2018-05-30,4808470
2018-05-31,4790463
2018-06-01,4778869
2018-06-02,4742495
2018-06-03,4756445
2018-06-04,4760652
2018-06-05,4784395
2018-06-06,4665743
2018-06-07,4441238
2018-06-08,4221198
2018-06-09,4097348
2018-06-10,4045772
2018-06-11,4004930
2018-06-12,3898328
2018-06-13,3896795
2018-06-14,4080674
2018-06-15,4192402
2018-06-16,4268863
2018-06-17,4315474
2018-06-18,4304516
2018-06-19,4317335
2018-06-20,4317335
2018-06-21,4377084
2018-06-22,4408983
2018-06-23,4408983
2018-06-24,4423068
2018-06-25,4439809
2018-06-26,4476038
2018-06-27,4529682
2018-06-28,4601047
2018-06-29,4646199
2018-06-30,4642868
2018-07-01,4667497
2018-07-02,4690134
2018-07-03,4798885
2018-07-04,4842479
2018-07-05,4954093
2018-07-06,5065314
2018-07-07,5068358
2018-07-08,5076037
2018-07-09,4999244
2018-07-10,4991040
2018-07-11,4965318
2018-07-12,5030949
2018-07-13,5203003
2018-07-14,5242420
2018-07-15,5364576
2018-07-16,5517734
2018-07-17,5724285
2018-07-18,5966393
2018-07-19,6048611
2018-07-20,6301843
2018-07-21,6615628
2018-07-22,6504112
2018-07-23,6178927
2018-07-24,5886823
2018-07-25,5793749
2018-07-26,5734655
2018-07-27,5484819
2018-07-28,5313233
2018-07-29,5181371
2018-07-30,5189158
2018-07-31,5171241
2018-08-01,5211678
2018-08-02,5337697
2018-08-03,5539474
2018-08-04,5749116
2018-08-05,5785180
2018-08-06,5738959
2018-08-07,5721858
2018-08-08,5696759
2018-08-09,5633047
2018-08-10,5517725
2018-08-11,5478800
2018-08-12,5423921
2018-08-14,5430158
2018-08-16,5434160
2018-08-17,5353055
2018-08-18,5398015
2018-08-19,5497681
2018-08-20,5649426
2018-08-21,5734440
2018-08-22,5707057
2018-08-23,5739661
2018-08-24,5703619
2018-08-25,5713522
2018-08-26,5742583
2018-08-27,5770469
2018-08-28,5738443
2018-08-29,5711803
2018-08-30,5710497
2018-08-31,5656075
2018-09-01,5683292
2018-09-02,5690700
2018-09-03,5693865
2018-09-04,5674369
2018-09-05,5625117
2018-09-06,5625117
2018-09-07,5541535
2018-09-08,5511563
2018-09-09,5511592
2018-09-10,5437173
2018-09-11,5374425
2018-09-12,5242068
2018-09-13,5148491
2018-09-14,5165248
2018-09-15,5286502
2018-09-16,5365165
2018-09-17,5413598
2018-09-18,5401292
2018-09-19,5352844
2018-09-20,5291090
2018-09-21,5289158
2018-09-22,5314822
2018-09-23,5315368
2018-09-24,5286931
2018-09-25,5255403
2018-09-26,5235378
2018-09-27,5224172
2018-09-28,5218498
2018-09-29,5169704
2018-09-30,5179142
2018-10-02,5146341
2018-10-03,5117911
2018-10-04,5070492
2018-10-05,5058361
2018-10-06,5041491
2018-10-07,5021706
2018-10-08,5000031
2018-10-09,5019136
2018-10-10,5054488
2018-10-11,5098168
2018-10-12,5109740
2018-10-13,5127167
2018-10-14,5156734
2018-10-15,5154035
2018-10-16,5120327
2018-10-17,5064819
2018-10-18,5010952
2018-10-19,4886503
2018-10-20,4786037
2018-10-21,4714076
2018-10-22,4608817
2018-10-23,4561226
2018-10-24,4507173
2018-10-25,4458818
2018-10-26,4437905
2018-10-27,4414711
2018-10-28,4435965
2018-10-29,4446920
2018-10-30,4458998
2018-10-31,4446371
2018-11-01,4457130
2018-11-03,4674671
2018-11-04,4863752
2018-11-05,4922539
2018-11-06,4900606
2018-11-07,4856758
2018-11-08,4806182
2018-11-09,4802467
2018-11-10,4785489
2018-11-11,4801109
2018-11-12,4865421
2018-11-13,4902165
2018-11-14,4908793
2018-11-15,4932346
2018-11-16,4919914
2018-11-17,4897220
2018-11-18,4895276
2018-11-19,4877216
2018-11-20,4852223
2018-11-21,4821752
2018-11-22,4817242
2018-11-23,4785356
2018-11-24,4772439
2018-11-25,4758327
