date_obj,Ankou%20socks price
2017-06-12,5438581
2017-06-13,5438581
2017-06-14,5438581
2017-06-15,5438581
2017-06-16,5438581
2017-06-17,5167188
2017-06-18,5167188
2017-06-19,5167188
2017-06-20,5167188
2017-06-21,5167188
2017-06-22,5167188
2017-06-23,5167188
2017-06-24,5167188
2017-06-25,5167188
2017-06-26,5167188
2017-06-27,5167188
2017-06-28,5167188
2017-06-29,5167188
2017-06-30,5167188
2017-07-01,5167188
2017-07-02,5167188
2017-07-03,5167188
2017-07-04,5167188
2017-07-05,5167188
2017-07-06,5025850
2017-07-07,5025850
2017-07-08,5025850
2017-07-09,5025850
2017-07-13,5025850
2017-07-14,5025850
2017-07-15,5025850
2017-07-16,5025850
2017-07-17,5025850
2017-07-18,5025850
2017-07-19,5025850
2017-07-20,5025850
2017-07-21,5257579
2017-07-22,5257579
2017-07-23,5257579
2017-07-24,5257579
2017-07-25,5257579
2017-07-26,5257579
2017-07-27,5257579
2017-07-28,5257579
2017-07-29,5257579
2017-07-30,5257579
2017-07-31,5257579
2017-08-01,5257579
2017-08-02,5257579
2017-08-03,5257579
2017-08-04,5257579
2017-08-05,5257579
2017-08-06,5257579
2017-08-07,5257579
2017-08-08,5257579
2017-08-09,5257579
2017-08-10,5257579
2017-08-11,4998128
2017-08-12,4998128
2017-08-13,4998128
2017-08-14,4998128
2017-08-15,4998128
2017-08-16,4998128
2017-08-17,4998128
2017-08-18,4998128
2017-08-19,4998128
2017-08-20,4998128
2017-08-21,4998128
2017-08-22,4998128
2017-08-23,4998128
2017-08-24,4998128
2017-08-25,4998128
2017-08-26,4998128
2017-08-27,4998128
2017-08-28,4998128
2017-08-29,4998128
2017-08-30,4998128
2017-08-31,4998128
2017-09-01,4998128
2017-09-02,4748221
2017-09-03,4748221
2017-09-04,4748221
2017-09-05,4748221
2017-09-06,4748221
2017-09-07,4748221
2017-09-08,4748221
2017-09-09,4748221
2017-09-10,4748221
2017-09-11,4748221
2017-09-12,4748221
2017-09-13,4748221
2017-09-14,4748221
2017-09-15,4748221
2017-09-16,4748221
2017-09-17,4748221
2017-09-18,4748221
2017-09-19,4748221
2017-09-20,4748221
2017-09-22,4511841
2017-09-23,4511841
2017-09-24,4511841
2017-09-25,4511841
2017-09-26,4511841
2017-09-27,4511841
2017-09-28,4511841
2017-09-29,4511841
2017-09-30,4511841
2017-10-01,4511841
2017-10-02,4511841
2017-10-03,4511841
2017-10-04,4511841
2017-10-05,4511841
2017-10-06,4511841
2017-10-07,4511841
2017-10-08,4511841
2017-10-09,4511841
2017-10-10,4425019
2017-10-11,4425019
2017-10-12,4425019
2017-10-13,4425019
2017-10-14,4425019
2017-10-15,4425019
2017-10-16,4425019
2017-10-17,4425019
2017-10-18,4425019
2017-10-19,4425019
2017-10-20,4425019
2017-10-21,4425019
2017-10-22,4425019
2017-10-23,4425019
2017-10-24,4425019
2017-10-25,4425019
2017-10-26,4275529
2017-10-27,4275529
2017-10-28,4275529
2017-10-29,4275529
2017-10-30,4275529
2017-10-31,4275529
2017-11-01,4275529
2017-11-02,4275529
2017-11-03,4275529
2017-11-04,4275529
2017-11-05,4275529
2017-11-06,4378711
2017-11-07,4378711
2017-11-08,4378711
2017-11-09,4378711
2017-11-10,4378711
2017-11-11,4378711
2017-11-12,4378711
2017-11-13,4378711
2017-11-14,4378711
2017-11-15,4378711
2017-11-16,4378711
2017-11-17,4378711
2017-11-18,4378711
2017-11-19,4378711
2017-11-20,4378711
2017-11-21,4590801
2017-11-22,4590801
2017-11-23,4590801
2017-11-24,4590801
2017-11-25,4590801
2017-11-26,4590801
2017-11-27,4590801
2017-11-28,4590801
2017-11-29,4590801
2017-11-30,4590801
2017-12-01,4590801
2017-12-02,4590801
2017-12-03,4590801
2017-12-04,4590801
2017-12-05,4590801
2017-12-06,4590801
2017-12-07,4724764
2017-12-08,4724764
2017-12-09,4724764
2017-12-10,4724764
2017-12-11,4724764
2017-12-12,4724764
2017-12-13,4724764
2017-12-14,4724764
2017-12-15,4724764
2017-12-16,4724764
2017-12-17,4724764
2017-12-18,4724764
2017-12-19,4724764
2017-12-20,4724764
2017-12-21,4724764
2017-12-22,4724764
2017-12-23,4724764
2017-12-24,4724764
2017-12-25,4724764
2017-12-26,4584369
2017-12-27,4584369
2017-12-28,4584369
2017-12-29,4584369
2017-12-30,4584369
2017-12-31,4584369
2018-01-01,4584369
2018-01-02,4584369
2018-01-03,4584369
2018-01-04,4584369
2018-01-05,4584369
2018-01-06,4584369
2018-01-07,4584369
2018-01-08,4584369
2018-01-09,4584369
2018-01-10,4584369
2018-01-11,4584369
2018-01-12,4559276
2018-01-13,4559276
2018-01-14,4559276
2018-01-15,4559276
2018-01-16,4559276
2018-01-17,4559276
2018-01-18,4559276
2018-01-19,4559276
2018-01-20,4559276
2018-01-21,4559276
2018-01-22,4559276
2018-01-23,4559276
2018-01-24,4349648
2018-01-25,4349648
2018-01-26,4349648
2018-01-27,4349648
2018-01-28,4349648
2018-01-29,4349648
2018-01-30,4527209
2018-01-31,4527209
2018-02-01,4527209
2018-02-02,4527209
2018-02-03,4527209
2018-02-04,4527209
2018-02-05,4746634
2018-02-06,4746634
2018-02-07,4746634
2018-02-08,4746634
2018-02-09,4746634
2018-02-10,4746634
2018-02-11,4969262
2018-02-12,4969262
2018-02-13,4969262
2018-02-14,4969262
2018-02-15,4969262
2018-02-16,4969262
2018-02-17,4969262
2018-02-18,5201312
2018-02-19,5201312
2018-02-20,5201312
2018-02-21,5201312
2018-02-22,5201312
2018-02-23,5201312
2018-02-24,5201312
2018-02-25,5439900
2018-02-26,5439900
2018-02-27,5439900
2018-02-28,5439900
2018-03-01,5439900
2018-03-02,5439900
2018-03-03,5439900
2018-03-04,5567037
2018-03-05,5567037
2018-03-06,5567037
2018-03-07,5567037
2018-03-08,5567037
2018-03-09,5371035
2018-03-10,5371035
2018-03-11,5371035
2018-03-12,5371035
2018-03-13,5371035
2018-03-14,5371035
2018-03-15,5371035
2018-03-16,5221303
2018-03-17,5221303
2018-03-18,5221303
2018-03-19,5221303
2018-03-20,5221303
2018-03-21,5221303
2018-03-22,5349711
2018-03-23,5349711
2018-03-24,5349711
2018-03-25,5349711
2018-03-26,5600465
2018-03-27,5600465
2018-03-28,5600465
2018-03-29,5600465
2018-03-30,5600465
2018-03-31,5600465
2018-04-01,5834642
2018-04-02,5834642
2018-04-03,5834642
2018-04-04,5834642
2018-04-05,5834642
2018-04-06,5834642
2018-04-07,6023025
2018-04-08,6023025
2018-04-09,6023025
2018-04-10,6023025
2018-04-11,6310875
2018-04-12,6310875
2018-04-13,6310875
2018-04-14,6310875
2018-04-15,6310875
2018-04-16,6310875
2018-04-17,6541177
2018-04-18,6541177
2018-04-19,6541177
2018-04-20,6541177
2018-04-21,6541177
2018-04-22,6541177
2018-04-23,6314496
2018-04-24,6314496
2018-04-25,6314496
2018-04-26,6314496
2018-04-27,6314496
2018-04-28,6314496
2018-04-29,6196549
2018-04-30,6196549
2018-05-01,6196549
2018-05-02,6196549
2018-05-03,6196549
2018-05-04,6196549
2018-05-05,6122481
2018-05-06,6122481
2018-05-07,6122481
2018-05-08,6122481
2018-05-09,6122481
2018-05-10,5937975
2018-05-11,5937975
2018-05-12,5937975
2018-05-13,5937975
2018-05-14,5937975
2018-05-15,5937975
2018-05-16,5732580
2018-05-17,5732580
2018-05-18,5732580
2018-05-19,5732580
2018-05-20,5732580
2018-05-21,5732580
2018-05-22,5732580
2018-05-23,5575115
2018-05-24,5575115
2018-05-25,5575115
2018-05-26,5575115
2018-05-27,5575115
2018-05-28,5575115
2018-05-29,5392226
2018-05-30,5392226
2018-05-31,5392226
2018-06-01,5392226
2018-06-02,5329161
2018-06-03,5329161
2018-06-04,5329161
2018-06-05,5329161
2018-06-06,5329161
2018-06-07,5329161
2018-06-08,5329161
2018-06-09,5163441
2018-06-10,5163441
2018-06-11,5163441
2018-06-12,5163441
2018-06-13,5163441
2018-06-14,5163441
2018-06-15,4906982
2018-06-16,4906982
2018-06-17,4906982
2018-06-18,4906982
2018-06-19,4906982
2018-06-20,4906982
2018-06-21,4684236
2018-06-22,4684236
2018-06-23,4684236
2018-06-24,4684236
2018-06-25,4684236
2018-06-26,4684236
2018-06-27,4776361
2018-06-28,4776361
2018-06-29,4776361
2018-06-30,4776361
2018-07-01,4776361
2018-07-02,4776361
2018-07-03,4565439
2018-07-04,4565439
2018-07-05,4565439
2018-07-06,4565439
2018-07-07,4565439
2018-07-08,4565439
2018-07-09,4355255
2018-07-10,4355255
2018-07-11,4355255
2018-07-12,4355255
2018-07-13,4355255
2018-07-14,4355255
2018-07-15,4355255
2018-07-16,4424921
2018-07-17,4424921
2018-07-18,4424921
2018-07-19,4424921
2018-07-20,4424921
2018-07-21,4299477
2018-07-22,4299477
2018-07-23,4299477
2018-07-24,4299477
2018-07-25,4299477
2018-07-26,4299477
2018-07-27,4177403
2018-07-28,4177403
2018-07-29,4177403
2018-07-30,4177403
2018-07-31,4177403
2018-08-01,4139838
2018-08-02,4139838
2018-08-03,4139838
2018-08-04,4139838
2018-08-05,4139838
2018-08-06,4139838
2018-08-07,4227804
2018-08-08,4227804
2018-08-09,4227804
2018-08-10,4227804
2018-08-11,4227804
2018-08-12,4287792
2018-08-14,4287792
2018-08-16,4287792
2018-08-17,4287792
2018-08-18,4333990
2018-08-19,4333990
2018-08-20,4333990
2018-08-21,4333990
2018-08-22,4333990
2018-08-23,4333990
2018-08-24,4444204
2018-08-25,4444204
2018-08-26,4444204
2018-08-27,4444204
2018-08-28,4444204
2018-08-29,4444204
2018-08-30,4600574
2018-08-31,4600574
2018-09-01,4600574
2018-09-02,4600574
2018-09-03,4600574
2018-09-04,4775994
2018-09-05,4775994
2018-09-06,4775994
2018-09-07,4775994
2018-09-08,4775994
2018-09-09,4793033
2018-09-10,4793033
2018-09-11,4793033
2018-09-12,4793033
2018-09-13,4793033
2018-09-14,4793033
2018-09-15,4761246
2018-09-16,4761246
2018-09-17,4761246
2018-09-18,4761246
2018-09-19,4761246
2018-09-20,4761246
2018-09-21,4761246
2018-09-22,4606958
2018-09-23,4606958
2018-09-24,4606958
2018-09-25,4606958
2018-09-26,4606958
2018-09-27,4606958
2018-09-28,4665738
2018-09-29,4665738
2018-09-30,4665738
2018-10-01,4665738
2018-10-02,4665738
2018-10-03,4665738
2018-10-04,4711023
2018-10-05,4711023
2018-10-06,4711023
2018-10-07,4711023
2018-10-08,4711023
2018-10-09,4730251
2018-10-10,4730251
2018-10-11,4730251
2018-10-12,4730251
2018-10-13,4730251
2018-10-14,4775138
2018-10-15,4775138
2018-10-16,4775138
2018-10-17,4775138
2018-10-18,4775138
2018-10-19,4775138
2018-10-20,4775138
2018-10-21,4767869
2018-10-22,4767869
2018-10-23,4767869
2018-10-24,4767869
2018-10-25,4767869
2018-10-26,4767869
2018-10-27,4790074
2018-10-28,4790074
2018-10-29,4790074
2018-10-30,4790074
2018-10-31,4896519
2018-11-01,4896519
2018-11-03,4896519
2018-11-04,4896519
2018-11-05,5060244
2018-11-06,5060244
2018-11-07,5060244
2018-11-08,5060244
2018-11-09,5060244
2018-11-10,5223496
2018-11-11,5223496
2018-11-12,5223496
2018-11-13,5223496
2018-11-14,5223496
2018-11-15,5408071
2018-11-16,5408071
2018-11-17,5408071
2018-11-18,5408071
2018-11-19,5551309
2018-11-20,5551309
2018-11-21,5551309
2018-11-22,5551309
2018-11-23,5551309
2018-11-24,5456012
2018-11-25,5456012
2018-11-26,5456012
2018-11-27,5456012
2018-11-28,5456012
2018-11-29,5213376
2018-12-01,5213376
2018-12-02,5213376
2018-12-03,5213376
2018-12-04,4973379
2018-12-05,4973379
2018-12-07,4973379
2018-12-09,4833582
2018-12-10,4833582
2018-12-11,4833582
2018-12-12,4833582
2018-12-13,4813299
2018-12-14,4813299
2018-12-15,4813299
2018-12-16,4813299
2018-12-17,4813299
2018-12-18,4864053
2018-12-19,4864053
2018-12-20,4864053
2018-12-21,4864053
2018-12-22,4864053
2018-12-23,4850302
2018-12-24,4850302
2018-12-25,4850302
2018-12-26,4850302
2018-12-27,4850302
2018-12-28,4850302
2018-12-29,4843738
2018-12-30,4843738
2018-12-31,4843738
2019-01-01,4843738
2019-01-02,4843738
2019-01-03,4879382
2019-01-04,4879382
2019-01-05,4879382
2019-01-06,4956746
2019-01-08,4956746
2019-01-10,4956746
2019-01-11,5062540
2019-01-12,5062540
2019-01-13,5062540
2019-01-14,5062540
2019-01-15,5062540
2019-01-16,4964411
2019-01-17,4964411
2019-01-18,4964411
2019-01-19,4964411
2019-01-20,4964411
2019-01-21,4859291
2019-01-22,4859291
2019-01-23,4859291
2019-01-24,4859291
2019-01-25,4859291
2019-01-26,4789140
2019-01-27,4789140
2019-01-28,4789140
2019-01-29,4789140
2019-01-30,4693524
2019-01-31,4693524
2019-02-01,4693524
2019-02-02,4693524
2019-02-03,4693524
2019-02-04,4699672
2019-02-05,4699672
2019-02-06,4699672
2019-02-07,4756715
2019-02-08,4756715
2019-02-09,4756715
2019-02-10,4756715
2019-02-11,4765731
2019-02-12,4765731
2019-02-13,4765731
2019-02-14,4765731
2019-02-15,4765731
2019-02-16,4698996
2019-02-17,4698996
2019-02-18,4698996
2019-02-19,4698996
2019-02-20,4698996
2019-02-21,4683034
2019-02-22,4683034
2019-02-23,4683034
2019-02-24,4683034
2019-02-25,4674246
2019-02-26,4674246
2019-02-27,4674246
2019-02-28,4674246
2019-03-01,4674246
2019-03-02,4674246
2019-03-03,4674246
2019-03-04,4695370
2019-03-05,4695370
2019-03-06,4695370
2019-03-07,4695370
2019-03-08,4680554
2019-03-09,4680554
2019-03-10,4680554
2019-03-11,4679570
2019-03-12,4679570
2019-03-13,4679570
2019-03-14,4679570
2019-03-15,4700143
2019-03-16,4700143
2019-03-17,4700143
2019-03-18,4700143
2019-03-19,4677077
2019-03-20,4677077
2019-03-21,4677077
2019-03-22,4677077
2019-03-23,4803566
2019-03-24,4803566
2019-03-25,4803566
2019-03-26,4803566
2019-03-27,4803566
2019-03-28,4862173
2019-03-29,4862173
2019-03-30,4862173
2019-03-31,4862173
2019-04-01,4862173
2019-04-02,4824651
2019-04-03,4824651
2019-04-04,4824651
2019-04-05,4824651
2019-04-06,4867330
2019-04-07,4867330
2019-04-08,4867330
2019-04-09,4867330
2019-04-10,5083348
2019-04-11,5083348
2019-04-12,5083348
2019-04-13,5083348
2019-04-14,4983709
2019-04-15,4983709
2019-04-16,4983709
2019-04-17,4983709
2019-04-18,4983709
2019-04-19,4797686
2019-04-20,4797686
2019-04-21,4797686
2019-04-22,4797686
2019-04-23,4631082
2019-04-24,4631082
2019-04-25,4631082
2019-04-26,4631082
2019-04-27,4631082
2019-04-28,4525289
2019-04-29,4525289
2019-04-30,4525289
2019-05-01,4525289
2019-05-02,4525289
2019-05-03,4410664
2019-05-04,4410664
2019-05-05,4410664
2019-05-06,4410664
2019-05-07,4246709
2019-05-08,4246709
2019-05-09,4246709
2019-05-10,4246709
2019-05-11,4246709
2019-05-12,4114273
2019-05-13,4114273
2019-05-14,4114273
2019-05-15,4114273
2019-05-16,4064384
2019-05-17,4064384
2019-05-18,4064384
2019-05-19,4064384
2019-05-20,4064384
2019-05-21,3969414
2019-05-22,3969414
2019-05-23,3969414
2019-05-24,3969414
2019-05-25,3842433
2019-05-26,3842433
2019-05-27,3842433
2019-05-28,3842433
2019-05-29,3706409
2019-05-30,3706409
2019-05-31,3706409
2019-06-01,3706409
2019-06-02,3706409
2019-06-03,3604351
2019-06-04,3604351
2019-06-05,3604351
2019-06-06,3604351
2019-06-07,3517884
2019-06-08,3517884
2019-06-09,3517884
2019-06-10,3517884
2019-06-11,3379604
2019-06-12,3379604
2019-06-13,3379604
2019-06-14,3435168
2019-06-15,3435168
2019-06-16,3435168
2019-06-17,3435168
2019-06-18,3435168
2019-06-19,3380337
2019-06-20,3380337
2019-06-21,3380337
2019-06-22,3380337
2019-06-23,3283122
2019-06-24,3283122
2019-06-25,3283122
2019-06-26,3358389
2019-06-27,3358389
2019-06-28,3358389
2019-06-29,3499715
2019-06-30,3499715
2019-07-01,3499715
2019-07-02,3600587
2019-07-03,3600587
2019-07-04,3600587
2019-07-05,3600587
2019-07-06,3739986
2019-07-07,3739986
2019-07-08,3739986
2019-07-09,3739986
2019-07-10,3782143
2019-07-11,3782143
2019-07-12,3782143
2019-07-13,3782143
2019-07-14,3877405
2019-07-15,3877405
2019-07-16,3877405
2019-07-17,3877405
2019-07-18,4062295
2019-07-19,4062295
2019-07-20,4062295
2019-07-21,4198470
2019-07-22,4198470
2019-07-23,4198470
2019-07-24,4198470
2019-07-25,4312164
2019-07-26,4312164
2019-07-27,4312164
2019-07-28,4312164
2019-07-29,4379112
2019-07-30,4379112
2019-07-31,4379112
2019-08-01,4379112
2019-08-02,4250805
2019-08-03,4250805
2019-08-04,4250805
2019-08-05,4250805
2019-08-06,4165818
2019-08-07,4165818
2019-08-08,4165818
2019-08-09,4165818
2019-08-10,4092521
2019-08-11,4092521
2019-08-12,4092521
2019-08-13,4114200
2019-08-14,4114200
2019-08-15,4114200
2019-08-16,4298579
2019-08-17,4298579
2019-08-18,4298579
2019-08-19,4474547
2019-08-20,4474547
2019-08-21,4474547
2019-08-22,4689088
2019-08-23,4689088
2019-08-24,4689088
2019-08-24,4689088
2019-08-25,4696189
2019-08-25,4696189
2019-08-26,4696189
2019-08-27,4696189
2019-08-27,4696189
2019-08-28,4595016
2019-08-29,4595016
2019-08-30,4595016
2019-08-31,4595016
2019-09-01,4494152
2019-09-02,4494152
2019-09-03,4494152
2019-09-04,4494152
2019-09-05,4469704
2019-09-06,4469704
2019-09-07,4469704
2019-09-08,4469704
2019-09-09,4469555
2019-09-10,4469555
2019-09-11,4469555
2019-09-12,4469555
2019-09-13,4429434
2019-09-14,4429434
2019-09-15,4429434
2019-09-16,4405561
2019-09-17,4405561
2019-09-18,4405561
2019-09-19,4405561
2019-09-20,4603735
2019-09-21,4603735
2019-09-22,4603735
2019-09-23,4603735
2019-09-24,4816217
2019-09-25,4816217
2019-09-26,4816217
2019-09-27,4851979
2019-09-28,4851979
2019-09-29,4851979
2019-09-30,4851979
2019-10-01,4614447
2019-10-02,4614447
2019-10-03,4614447
2019-10-04,4614447
2019-10-05,4614447
2019-10-06,4466413
2019-10-07,4466413
2019-10-08,4466413
2019-10-09,4466413
2019-10-10,4466413
2019-10-11,4395579
2019-10-12,4395579
2019-10-13,4395579
2019-10-14,4379840
2019-10-15,4379840
2019-10-16,4379840
2019-10-17,4379840
2019-10-18,4379840
2019-10-19,4359982
2019-10-20,4359982
2019-10-21,4359982
2019-10-22,4359982
2019-10-23,4359982
2019-10-24,4162013
2019-10-25,4162013
2019-10-26,4162013
2019-10-27,4162013
2019-10-28,4089161
2019-10-29,4089161
2019-10-30,4089161
2019-10-31,4089161
2019-11-01,3987855
2019-11-02,3987855
2019-11-03,3987855
2019-11-04,3987855
2019-11-05,3910897
2019-11-06,3910897
2019-11-07,3910897
2019-11-08,3910897
2019-11-09,3910897
2019-11-10,3847694
2019-11-11,3847694
2019-11-12,3847694
2019-11-13,3847694
2019-11-14,3751320
2019-11-15,3751320
2019-11-16,3751320
2019-11-17,3751320
2019-11-18,3792483
2019-11-19,3792483
2019-11-20,3792483
2019-11-21,3792483
2019-11-22,3792483
2019-11-23,3816052
2019-11-24,3816052
2019-11-25,3816052
2019-11-26,3932812
2019-11-27,3932812
2019-11-28,3932812
2019-11-29,3932812
2019-11-30,3951002
2019-12-01,3951002
2019-12-02,3951002
2019-12-03,3885668
2019-12-04,3885668
2019-12-05,3885668
2019-12-06,3885668
2019-12-07,3745608
2019-12-08,3745608
2019-12-09,3745608
2019-12-10,3745608
2019-12-11,3745608
2019-12-12,3623083
2019-12-13,3623083
2019-12-14,3623083
2019-12-15,3623083
2019-12-16,3482964
2019-12-17,3482964
2019-12-18,3482964
2019-12-19,3482964
2019-12-20,3525030
2019-12-21,3525030
2019-12-22,3525030
2019-12-23,3614070
2019-12-24,3614070
2019-12-25,3614070
2019-12-26,3614070
2019-12-27,3675991
2019-12-28,3675991
2019-12-29,3675991
2019-12-30,3675991
2019-12-31,3675991
2020-01-01,3676562
2020-01-02,3676562
2020-01-03,3676562
2020-01-04,3676562
2020-01-05,3630077
2020-01-06,3630077
2020-01-07,3630077
2020-01-08,3630077
2020-01-09,3630077
2020-01-10,3626791
2020-01-11,3626791
2020-01-12,3626791
2020-01-13,3626791
2020-01-14,3555290
2020-01-15,3555290
2020-01-16,3555290
2020-01-17,3490125
2020-01-18,3490125
2020-01-19,3490125
2020-01-20,3490125
2020-01-21,3490125
2020-01-22,3414845
2020-01-23,3414845
2020-01-24,3414845
2020-01-25,3414845
2020-01-26,3290633
2020-01-27,3290633
2020-01-28,3290633
2020-01-29,3290633
2020-01-30,3205992
2020-01-31,3205992
2020-02-01,3205992
2020-02-02,3266031
2020-02-03,3266031
2020-02-04,3266031
2020-02-05,3266031
2020-02-06,3215294
2020-02-07,3215294
2020-02-08,3215294
2020-02-09,3215294
2020-02-10,3070942
2020-02-11,3070942
