date_obj,Yew%20stock price
2015-09-02,141
2015-09-03,141
2015-09-04,141
2015-09-05,141
2015-09-06,141
2015-09-07,141
2015-09-08,141
2015-09-09,141
2015-09-10,141
2015-09-11,141
2015-09-12,141
2015-09-13,141
2015-09-14,141
2015-09-15,141
2015-09-16,141
2015-09-17,141
2015-09-18,141
2015-09-19,141
2015-09-20,141
2015-09-21,141
2015-09-22,141
2015-09-23,141
2015-09-24,141
2015-09-25,141
2015-09-27,141
2015-09-28,141
2015-09-29,141
2015-09-30,141
2015-10-05,141
2015-10-06,141
2015-10-07,141
2015-10-08,142
2015-10-09,142
2015-10-10,142
2015-10-11,142
2015-10-12,142
2015-10-13,142
2015-10-14,142
2015-10-15,142
2015-10-16,142
2015-10-17,142
2015-10-18,142
2015-10-19,142
2015-10-20,142
2015-10-22,142
2015-10-23,142
2015-10-24,142
2015-10-25,142
2015-10-26,142
2015-10-27,142
2015-10-29,142
2015-10-30,142
2015-10-31,142
2015-11-01,142
2015-11-02,142
2015-11-03,142
2015-11-05,142
2015-11-06,142
2015-11-07,142
2015-11-08,142
2015-11-09,142
2015-11-10,142
2015-11-11,142
2015-11-12,142
2015-11-13,142
2015-11-14,142
2015-11-15,142
2015-11-16,142
2015-11-17,142
2015-11-18,142
2015-11-19,142
2015-11-20,142
2015-11-21,142
2015-11-22,142
2015-11-23,142
2015-11-24,142
2015-11-25,142
2015-11-26,142
2015-11-27,142
2015-11-28,142
2015-11-29,142
2015-11-30,142
2015-12-01,142
2015-12-02,142
2015-12-03,142
2015-12-04,142
2015-12-05,142
2015-12-06,142
2015-12-07,142
2015-12-08,142
2015-12-09,142
2015-12-10,142
2015-12-11,142
2015-12-13,142
2015-12-14,142
2015-12-15,142
2015-12-16,142
2015-12-17,142
2015-12-18,142
2015-12-19,142
2015-12-20,142
2015-12-21,142
2015-12-22,140
2015-12-23,140
2015-12-24,140
2015-12-25,140
2015-12-26,140
2015-12-27,140
2015-12-28,140
2015-12-29,140
2015-12-30,140
2015-12-31,140
2016-01-01,140
2016-01-02,140
2016-01-03,140
2016-01-04,140
2016-01-05,140
2016-01-06,140
2016-01-07,140
2016-01-08,140
2016-01-09,140
2016-01-10,140
2016-01-11,140
2016-01-12,140
2016-01-13,140
2016-01-14,140
2016-01-15,140
2016-01-16,140
2016-01-18,140
2016-01-19,140
2016-01-20,140
2016-01-21,140
2016-01-22,141
2016-01-23,141
2016-01-24,141
2016-01-25,141
2016-01-26,141
2016-01-27,141
2016-01-28,141
2016-01-29,141
2016-01-30,141
2016-01-31,141
2016-02-01,141
2016-02-02,141
2016-02-03,141
2016-02-04,141
2016-02-05,141
2016-02-06,141
2016-02-07,141
2016-02-08,141
2016-02-09,141
2016-02-10,141
2016-02-11,141
2016-02-12,141
2016-02-13,141
2016-02-14,141
2016-02-15,141
2016-02-16,141
2016-02-17,141
2016-02-18,141
2016-02-19,141
2016-02-20,141
2016-02-21,138
2016-02-22,138
2016-02-23,138
2016-02-24,138
2016-02-25,138
2016-02-26,138
2016-02-27,138
2016-02-28,138
2016-02-29,138
2016-03-01,138
2016-03-02,138
2016-03-03,138
2016-03-04,138
2016-03-05,138
2016-03-06,138
2016-03-07,138
2016-03-08,138
2016-03-09,138
2016-03-10,138
2016-03-11,138
2016-03-12,138
2016-03-13,138
2016-03-14,138
2016-03-15,138
2016-03-16,138
2016-03-17,138
2016-03-18,138
2016-03-19,138
2016-03-20,138
2016-03-21,138
2016-03-22,138
2016-03-23,138
2016-03-24,138
2016-03-25,138
2016-03-26,138
2016-03-27,142
2016-03-28,142
2016-03-29,142
2016-03-30,142
2016-03-31,142
2016-04-01,142
2016-04-02,142
2016-04-03,142
2016-04-04,142
2016-04-05,142
2016-04-06,142
2016-04-07,142
2016-04-08,142
2016-04-09,142
2016-04-10,142
2016-04-11,142
2016-04-12,142
2016-04-13,142
2016-04-14,142
2016-04-15,142
2016-04-16,142
2016-04-17,142
2016-04-18,142
2016-04-19,142
2016-04-20,142
2016-04-21,142
2016-04-22,142
2016-04-23,142
2016-04-24,142
2016-04-25,142
2016-04-26,142
2016-04-27,142
2016-04-28,142
2016-04-29,142
2016-04-30,142
2016-05-01,147
2016-05-02,147
2016-05-03,147
2016-05-04,147
2016-05-05,147
2016-05-06,147
2016-05-07,147
2016-05-08,147
2016-05-09,147
2016-05-10,147
2016-05-11,147
2016-05-12,147
2016-05-13,147
2016-05-14,147
2016-05-15,147
2016-05-16,147
2016-05-17,147
2016-05-18,147
2016-05-19,147
2016-05-22,147
2016-05-23,147
2016-05-24,147
2016-05-25,147
2016-05-26,147
2016-05-27,147
2016-05-28,147
2016-05-29,147
2016-05-30,147
2016-05-31,153
2016-06-01,153
2016-06-02,153
2016-06-03,153
2016-06-04,153
2016-06-05,153
2016-06-06,153
2016-06-07,153
2016-06-08,153
2016-06-09,153
2016-06-10,153
2016-06-11,153
2016-06-12,153
2016-06-13,153
2016-06-14,153
2016-06-15,153
2016-06-16,153
2016-06-17,153
2016-06-18,153
2016-06-19,153
2016-06-20,153
2016-06-21,153
2016-06-22,153
2016-06-23,153
2016-06-24,153
2016-06-25,153
2016-06-26,153
2016-06-27,153
2016-06-28,153
2016-06-29,153
2016-06-30,153
2016-07-01,153
2016-07-02,148
2016-07-03,148
2016-07-04,148
2016-07-05,148
2016-07-06,148
2016-07-07,148
2016-07-08,148
2016-07-09,148
2016-07-10,148
2016-07-11,148
2016-07-12,148
2016-07-13,148
2016-07-14,148
2016-07-15,148
2016-07-16,148
2016-07-17,148
2016-07-18,148
2016-07-24,148
2016-07-25,148
2016-07-26,148
2016-07-27,148
2016-07-28,148
2016-07-29,148
2016-07-30,148
2016-07-31,148
2016-08-01,148
2016-08-02,148
2016-08-03,148
2016-08-04,148
2016-08-05,148
2016-08-06,148
2016-08-07,151
2016-08-08,151
2016-08-09,151
2016-08-10,151
2016-08-11,151
2016-08-12,151
2016-08-13,151
2016-08-14,151
2016-08-15,151
2016-08-16,151
2016-08-17,151
2016-08-18,151
2016-08-19,151
2016-08-20,151
2016-08-21,151
2016-08-22,151
2016-08-23,151
2016-08-24,151
2016-08-25,151
2016-08-26,151
2016-08-28,151
2016-08-31,151
2016-09-01,151
2016-09-02,151
2016-09-03,151
2016-09-04,151
2016-09-05,151
2016-09-06,151
2016-09-07,151
2016-09-08,151
2016-09-09,151
2016-09-10,151
2016-09-11,151
2016-09-12,151
2016-09-13,151
2016-09-14,151
2016-09-15,151
2016-09-16,151
2016-09-17,151
2016-09-18,148
2016-09-19,148
2016-09-20,148
2016-09-21,148
2016-09-22,148
2016-09-23,148
2016-09-24,148
2016-09-25,148
2016-09-26,148
2016-09-27,148
2016-09-28,148
2016-09-29,148
2016-09-30,148
2016-10-01,148
2016-10-02,148
2016-10-03,148
2016-10-04,148
2016-10-05,148
2016-10-06,148
2016-10-07,148
2016-10-08,148
2016-10-09,148
2016-10-10,148
2016-10-11,148
2016-10-12,148
2016-10-13,148
2016-10-14,148
2016-10-15,148
2016-10-16,148
2016-10-17,151
2016-10-18,151
2016-10-19,151
2016-10-20,151
2016-10-21,151
2016-10-22,151
2016-10-23,151
2016-10-24,151
2016-10-25,151
2016-10-26,151
2016-10-27,151
2016-10-28,151
2016-10-29,151
2016-10-30,151
2016-10-31,151
2016-11-01,151
2016-11-02,151
2016-11-03,151
2016-11-04,151
2016-11-05,151
2016-11-06,151
2016-11-07,151
2016-11-08,151
2016-11-09,151
2016-11-10,151
2016-11-11,151
2016-11-12,151
2016-11-13,151
2016-11-14,151
2016-12-08,153
2016-12-09,153
2016-12-10,153
2016-12-11,153
2016-12-12,153
2016-12-13,149
2016-12-14,149
2016-12-15,149
2016-12-16,149
2016-12-17,149
2016-12-18,149
2016-12-19,149
2016-12-20,149
2016-12-21,149
2016-12-22,149
2016-12-23,149
2016-12-24,149
2016-12-25,149
2016-12-26,149
2016-12-27,149
2016-12-28,149
2016-12-29,149
2016-12-30,149
2016-12-31,149
2017-01-01,149
2017-01-02,149
2017-01-03,149
2017-01-04,149
2017-01-05,153
2017-01-06,153
2017-01-07,153
2017-01-08,153
2017-01-09,153
2017-01-10,153
2017-01-11,153
2017-01-12,153
2017-01-13,153
2017-01-14,153
2017-01-15,153
2017-01-16,153
2017-01-17,153
2017-01-18,153
2017-01-19,153
2017-01-20,153
2017-01-21,153
2017-01-22,153
2017-01-27,148
2017-01-28,148
2017-01-29,148
2017-01-30,148
2017-01-31,148
2017-02-01,148
2017-02-02,148
2017-02-03,148
2017-02-04,148
2017-02-05,148
2017-02-06,148
2017-02-07,148
2017-02-08,148
2017-02-09,148
2017-02-10,148
2017-02-11,148
2017-02-12,148
2017-02-13,148
2017-02-14,148
2017-02-15,148
2017-02-16,145
2017-02-18,145
2017-02-19,145
2017-02-20,145
2017-02-21,145
2017-02-22,145
2017-02-23,145
2017-02-24,145
2017-02-25,145
2017-02-26,145
2017-02-27,145
2017-02-28,145
2017-03-01,145
2017-03-02,145
2017-03-03,145
2017-03-04,145
2017-03-05,145
2017-03-06,145
2017-03-07,145
2017-03-08,145
2017-03-09,145
2017-03-10,145
2017-03-11,145
2017-03-12,145
2017-03-13,145
2017-03-14,141
2017-03-15,141
2017-03-16,141
2017-03-17,141
2017-03-18,141
2017-03-19,141
2017-03-20,141
2017-03-21,141
2017-03-22,141
2017-03-23,141
2017-03-24,141
2017-03-25,141
2017-03-26,141
2017-03-27,141
2017-03-28,141
2017-03-29,141
2017-03-30,141
2017-03-31,141
2017-04-01,141
2017-04-02,141
2017-04-03,141
2017-04-04,141
2017-04-12,139
2017-04-13,139
2017-04-14,139
2017-04-15,139
2017-04-16,139
2017-04-17,139
2017-04-18,139
2017-04-19,139
2017-04-20,139
2017-04-21,139
2017-04-22,139
2017-04-23,139
2017-04-24,139
2017-04-25,139
2017-04-26,139
2017-04-27,139
2017-04-28,139
2017-04-29,139
2017-04-30,139
2017-05-01,139
2017-05-02,139
2017-05-03,139
2017-05-04,139
2017-05-05,139
2017-05-06,139
2017-05-07,139
2017-05-08,139
2017-05-09,139
2017-05-10,139
2017-05-11,139
2017-05-12,139
2017-05-13,139
2017-05-14,139
2017-05-15,139
2017-05-16,139
2017-05-17,139
2017-05-18,139
2017-05-19,139
2017-05-20,139
2017-05-21,139
2017-05-22,139
2017-05-23,139
2017-05-24,139
2017-05-25,139
2017-05-26,139
2017-05-27,137
2017-05-28,137
2017-05-29,137
2017-05-30,137
2017-05-31,137
2017-06-01,137
2017-06-02,137
2017-06-03,137
2017-06-06,137
2017-06-07,137
2017-06-08,137
2017-06-09,137
2017-06-10,137
2017-06-11,137
2017-06-12,137
2017-06-13,137
2017-06-14,137
2017-06-15,137
2017-06-16,137
2017-06-17,137
2017-06-18,137
2017-06-19,137
2017-06-20,134
2017-06-21,134
2017-06-22,134
2017-06-23,134
2017-06-24,134
2017-06-25,134
2017-06-26,134
2017-06-27,134
2017-06-28,134
2017-06-29,134
2017-06-30,134
2017-07-01,134
2017-07-02,134
2017-07-03,134
2017-07-04,134
2017-07-05,134
2017-07-06,134
2017-07-07,134
2017-07-08,134
2017-07-13,134
2017-07-14,134
2017-07-15,134
2017-07-16,134
2017-07-17,134
2017-07-18,134
2017-07-19,134
2017-07-20,134
2017-07-21,134
2017-07-22,134
2017-07-23,134
2017-07-24,134
2017-07-25,134
2017-07-26,134
2017-07-27,134
2017-07-28,134
2017-07-29,134
2017-07-30,134
2017-07-31,134
2017-08-01,134
2017-08-02,134
2017-08-03,134
2017-08-04,134
2017-08-05,136
2017-08-06,136
2017-08-09,136
2017-08-10,136
2017-08-11,136
2017-08-12,136
2017-08-13,136
2017-08-14,136
2017-08-15,136
2017-08-16,136
2017-08-17,136
2017-08-18,136
2017-08-19,136
2017-08-20,136
2017-08-21,136
2017-08-22,136
2017-08-23,136
2017-08-24,136
2017-08-25,136
2017-08-26,136
2017-08-27,136
2017-08-28,136
2017-08-29,133
2017-08-30,133
2017-08-31,133
2017-09-01,133
2017-09-02,133
2017-09-03,133
2017-09-04,133
2017-09-05,133
2017-09-06,133
2017-09-07,133
2017-09-08,133
2017-09-09,133
2017-09-10,133
2017-09-11,133
2017-09-12,133
2017-09-13,133
2017-09-14,133
2017-09-15,133
2017-09-16,133
2017-09-17,133
2017-09-18,133
2017-09-19,133
2017-09-20,138
2017-09-21,138
2017-09-22,138
2017-09-23,138
2017-09-24,138
2017-09-25,138
2017-09-26,138
2017-09-27,138
2017-09-28,138
2017-09-29,138
2017-09-30,138
2017-10-01,138
2017-10-02,138
2017-10-03,138
2017-10-04,138
2017-10-05,143
2017-10-06,143
2017-10-07,143
2017-10-08,143
2017-10-09,143
2017-10-10,143
2017-10-11,143
2017-10-12,143
2017-10-13,143
2017-10-14,143
2017-10-15,143
2017-10-16,143
2017-10-17,143
2017-10-18,143
2017-10-19,143
2017-10-20,143
2017-10-21,143
2017-10-22,143
2017-10-23,143
2017-10-24,149
2017-10-25,149
2017-10-26,149
2017-10-27,149
2017-10-28,149
2017-10-29,149
2017-10-30,149
2017-10-31,149
2017-11-01,149
2017-11-02,149
2017-11-03,149
2017-11-04,149
2017-11-05,149
2017-11-06,149
2017-11-07,149
2017-11-08,149
2017-11-09,149
2017-11-10,149
2017-11-11,149
2017-11-12,149
2017-11-13,149
2017-11-14,149
2017-11-15,146
2017-11-16,146
2017-11-17,146
2017-11-18,146
2017-11-19,146
2017-11-20,146
2017-11-21,146
2017-11-22,146
2017-11-23,146
2017-11-24,146
2017-11-25,146
2017-11-26,146
2017-11-27,146
2017-11-28,146
2017-11-29,146
2017-11-30,146
2017-12-01,146
2017-12-02,146
2017-12-03,149
2017-12-04,149
2017-12-05,149
2017-12-06,149
2017-12-07,149
2017-12-08,149
2017-12-09,149
2017-12-10,149
2017-12-11,149
2017-12-12,149
2017-12-13,149
2017-12-14,149
2017-12-15,149
2017-12-16,149
2017-12-17,149
2017-12-18,149
2017-12-19,149
2017-12-20,149
2017-12-21,147
2017-12-22,147
2017-12-23,147
2017-12-24,147
2017-12-25,147
2017-12-26,147
2017-12-27,147
2017-12-28,147
2017-12-29,147
2017-12-30,147
2017-12-31,147
2018-01-01,147
2018-01-02,147
2018-01-03,147
2018-01-04,147
2018-01-05,147
2018-01-06,147
2018-01-07,147
2018-01-08,147
2018-01-09,147
2018-01-10,147
2018-01-11,147
2018-01-12,147
2018-01-13,147
2018-01-14,147
2018-01-15,147
2018-01-16,147
2018-01-17,147
2018-01-18,147
2018-01-19,147
2018-01-20,147
2018-01-21,147
2018-01-22,147
2018-01-23,147
2018-01-24,143
2018-01-25,143
2018-01-26,143
2018-01-27,143
2018-01-28,143
2018-01-29,143
2018-01-30,143
2018-02-01,139
2018-02-02,139
2018-02-03,139
2018-02-04,139
2018-02-05,135
2018-02-06,135
2018-02-07,135
2018-02-08,135
2018-02-09,135
2018-02-10,135
2018-02-11,131
2018-02-12,131
2018-02-13,131
2018-02-14,131
2018-02-15,131
2018-02-16,131
2018-02-17,131
2018-02-18,131
2018-02-19,131
2018-02-20,131
2018-02-21,134
2018-02-22,134
2018-02-23,134
2018-02-24,134
2018-02-25,134
2018-02-26,134
2018-02-27,134
2018-02-28,134
2018-03-01,134
2018-03-02,134
2018-03-03,134
2018-03-04,134
2018-03-05,134
2018-03-06,134
2018-03-07,134
2018-03-08,134
2018-03-09,134
2018-03-10,134
2018-03-11,133
2018-03-12,133
2018-03-13,133
2018-03-14,133
2018-03-15,133
2018-03-16,133
2018-03-17,139
2018-03-18,139
2018-03-20,139
2018-03-21,139
2018-03-23,139
2018-03-24,139
2018-03-26,140
2018-03-27,140
2018-03-28,140
2018-03-29,140
2018-03-30,140
2018-03-31,140
2018-04-01,146
2018-04-02,146
2018-04-03,146
2018-04-04,146
2018-04-05,146
2018-04-06,146
2018-04-08,147
2018-04-09,147
2018-04-10,147
2018-04-11,147
2018-04-12,147
2018-04-13,147
2018-04-14,147
2018-04-16,145
2018-04-17,145
2018-04-18,145
2018-04-19,145
2018-04-20,145
2018-04-21,145
2018-04-22,145
2018-04-23,149
2018-04-24,149
2018-04-25,149
2018-04-26,149
2018-04-27,149
2018-04-28,149
2018-04-29,149
2018-04-30,156
2018-05-02,156
2018-05-03,156
2018-05-04,156
2018-05-05,156
2018-05-06,156
2018-05-07,156
2018-05-08,156
2018-05-09,164
2018-05-10,164
2018-05-11,164
2018-05-12,164
2018-05-13,164
2018-05-14,164
2018-05-15,164
2018-05-16,164
2018-05-17,167
2018-05-18,167
2018-05-19,167
2018-05-20,167
2018-05-21,167
2018-05-22,167
2018-05-23,172
2018-05-24,172
2018-05-25,172
2018-05-26,172
2018-05-27,172
2018-05-28,172
2018-05-29,172
2018-05-30,172
2018-05-31,181
2018-06-01,181
2018-06-02,181
2018-06-03,181
2018-06-04,181
2018-06-05,181
2018-06-06,181
2018-06-07,181
2018-06-08,181
2018-06-09,181
2018-06-10,181
2018-06-11,181
2018-06-12,181
2018-06-13,181
2018-06-14,174
2018-06-15,174
2018-06-16,174
2018-06-17,174
2018-06-18,174
2018-06-19,174
2018-06-20,174
2018-06-21,174
2018-06-22,165
2018-06-23,165
2018-06-24,165
2018-06-25,165
2018-06-26,165
2018-06-27,165
2018-06-28,165
2018-06-29,165
2018-06-30,158
2018-07-01,158
2018-07-02,158
2018-07-03,158
2018-07-04,158
2018-07-05,158
2018-07-06,158
2018-07-07,158
2018-07-08,158
2018-07-09,161
2018-07-10,161
2018-07-11,161
2018-07-12,161
2018-07-13,161
2018-07-14,161
2018-07-15,161
2018-07-16,161
2018-07-17,161
2018-07-18,161
2018-07-19,168
2018-07-20,168
2018-07-21,168
2018-07-22,168
2018-07-23,168
2018-07-24,168
2018-07-25,168
2018-07-26,168
2018-07-27,165
2018-07-28,165
2018-07-29,165
2018-07-30,165
2018-07-31,165
2018-08-01,165
2018-08-02,165
2018-08-03,163
2018-08-04,163
2018-08-05,163
2018-08-06,163
2018-08-07,163
2018-08-08,160
2018-08-09,160
2018-08-10,160
2018-08-11,160
2018-08-12,160
2018-08-14,160
2018-08-16,160
2018-08-17,160
2018-08-18,160
2018-08-19,160
2018-08-20,163
2018-08-21,163
2018-08-22,163
2018-08-23,163
2018-08-24,163
2018-08-25,171
2018-08-26,171
2018-08-27,171
2018-08-28,171
2018-08-29,171
2018-08-30,171
2018-08-31,176
2018-09-01,176
2018-09-02,176
2018-09-03,176
2018-09-04,176
2018-09-05,179
2018-09-06,179
2018-09-07,179
2018-09-08,179
2018-09-09,179
2018-09-10,179
2018-09-11,181
2018-09-12,181
2018-09-13,181
2018-09-14,181
2018-09-15,181
2018-09-16,181
2018-09-17,181
2018-09-18,185
2018-09-19,185
2018-09-20,185
2018-09-21,185
2018-09-22,185
2018-09-23,185
2018-09-24,190
2018-09-25,190
2018-09-26,190
2018-09-27,190
2018-09-28,190
2018-09-29,190
2018-09-30,190
2018-10-02,197
2018-10-03,197
2018-10-04,197
2018-10-05,197
2018-10-06,197
2018-10-07,197
2018-10-08,194
2018-10-09,194
2018-10-10,194
2018-10-11,194
2018-10-12,194
2018-10-13,194
2018-10-14,194
2018-10-15,194
2018-10-16,194
2018-10-17,194
2018-10-18,194
2018-10-19,194
2018-10-20,194
2018-10-21,194
2018-10-22,196
2018-10-23,196
2018-10-24,196
2018-10-25,196
2018-10-26,196
2018-10-27,196
2018-10-28,203
2018-10-29,203
2018-10-30,203
2018-10-31,203
2018-11-01,203
2018-11-03,214
2018-11-04,214
2018-11-05,214
2018-11-06,214
2018-11-07,214
2018-11-08,214
2018-11-09,214
2018-11-10,214
2018-11-11,214
2018-11-12,214
2018-11-13,210
2018-11-14,210
2018-11-15,210
2018-11-16,210
2018-11-17,209
2018-11-18,209
2018-11-19,209
2018-11-20,209
2018-11-21,204
2018-11-22,204
2018-11-23,204
2018-11-24,204
2018-11-25,201
2018-11-26,201
2018-11-27,201
2018-11-28,201
2018-11-29,193
2018-12-01,193
2018-12-02,193
2018-12-03,193
2018-12-04,188
2018-12-05,188
2018-12-07,188
2018-12-09,189
2018-12-11,189
2018-12-12,195
2018-12-13,195
2018-12-14,195
2018-12-15,195
2018-12-16,192
2018-12-17,192
2018-12-18,192
2018-12-19,192
2018-12-20,192
2018-12-21,190
2018-12-22,190
2018-12-23,190
2018-12-24,190
2018-12-25,186
2018-12-26,186
2018-12-27,186
2018-12-28,186
2018-12-29,191
2018-12-30,191
2018-12-31,191
2019-01-01,191
2019-01-02,194
2019-01-03,194
2019-01-04,194
2019-01-05,194
2019-01-06,191
2019-01-08,191
2019-01-10,190
2019-01-11,190
2019-01-12,190
2019-01-13,190
2019-01-14,190
2019-01-15,190
2019-01-16,190
2019-01-17,190
2019-01-18,186
2019-01-19,186
2019-01-20,186
2019-01-21,186
2019-01-22,179
2019-01-23,179
2019-01-24,179
2019-01-25,179
2019-01-26,177
2019-01-27,177
2019-01-28,177
2019-01-29,177
2019-01-30,172
2019-01-31,172
2019-02-01,172
2019-02-02,172
2019-02-03,166
2019-02-04,166
2019-02-05,166
2019-02-06,166
2019-02-07,158
2019-02-08,158
2019-02-09,158
2019-02-10,158
2019-02-11,152
2019-02-12,152
2019-02-13,152
2019-02-14,152
2019-02-15,160
2019-02-16,160
2019-02-17,160
2019-02-18,160
2019-02-19,165
2019-02-20,165
2019-02-21,165
2019-02-22,165
2019-02-23,174
2019-02-24,174
2019-02-25,174
2019-02-26,174
2019-02-27,183
2019-02-28,183
2019-03-01,183
2019-03-02,183
2019-03-03,183
2019-03-04,188
2019-03-05,188
2019-03-06,188
2019-03-07,188
2019-03-08,191
2019-03-09,191
2019-03-10,191
2019-03-11,191
2019-03-12,192
2019-03-13,192
2019-03-14,192
2019-03-15,192
2019-03-16,192
2019-03-17,193
2019-03-18,193
2019-03-19,193
2019-03-20,193
2019-03-21,193
2019-03-22,198
2019-03-23,198
2019-03-24,198
2019-03-25,198
2019-03-26,200
2019-03-27,200
2019-03-28,200
2019-03-29,200
2019-03-30,200
2019-03-31,205
2019-04-01,205
2019-04-02,205
2019-04-03,205
2019-04-04,205
2019-04-05,200
2019-04-06,200
2019-04-07,200
2019-04-08,200
2019-04-09,200
2019-04-10,195
2019-04-11,195
2019-04-12,195
2019-04-13,195
2019-04-14,190
2019-04-15,190
2019-04-16,190
2019-04-17,190
2019-04-18,190
2019-04-19,190
2019-04-20,189
2019-04-21,189
2019-04-22,189
2019-04-23,189
2019-04-24,189
2019-04-25,186
2019-04-26,186
2019-04-27,186
2019-04-28,186
2019-04-29,186
2019-04-30,191
2019-05-01,191
2019-05-02,191
2019-05-03,191
2019-05-04,191
2019-05-05,191
2019-05-06,182
2019-05-07,182
2019-05-08,182
2019-05-09,182
2019-05-10,182
2019-05-11,182
2019-05-12,183
2019-05-13,183
2019-05-14,183
2019-05-15,183
2019-05-16,183
2019-05-17,184
2019-05-18,184
2019-05-19,184
2019-05-20,184
2019-05-21,184
2019-05-22,183
2019-05-23,183
2019-05-24,183
2019-05-25,183
2019-05-26,183
2019-05-27,184
2019-05-28,184
2019-05-29,184
2019-05-30,184
2019-05-31,177
2019-06-01,177
2019-06-02,177
2019-06-03,177
2019-06-04,177
2019-06-05,178
2019-06-06,178
2019-06-07,178
2019-06-08,178
2019-06-09,178
2019-06-10,174
2019-06-11,174
2019-06-12,174
2019-06-13,174
2019-06-14,174
2019-06-15,180
2019-06-16,180
2019-06-17,180
2019-06-18,180
2019-06-19,180
2019-06-20,175
2019-06-21,175
2019-06-22,175
2019-06-23,175
2019-06-24,175
2019-06-25,175
2019-06-26,177
2019-06-27,177
2019-06-28,177
2019-06-29,177
2019-06-30,177
2019-07-01,177
2019-07-02,177
2019-07-03,177
2019-07-04,177
2019-07-05,177
2019-07-06,180
2019-07-07,180
2019-07-08,180
2019-07-09,180
2019-07-10,180
2019-07-11,180
2019-07-12,173
2019-07-13,173
2019-07-14,173
2019-07-15,173
2019-07-16,173
2019-07-17,167
2019-07-18,167
2019-07-19,167
2019-07-20,167
2019-07-21,167
2019-07-22,167
2019-07-23,169
2019-07-24,169
2019-07-25,169
2019-07-26,169
2019-07-27,169
2019-07-28,169
2019-07-29,169
2019-07-30,162
2019-07-31,162
2019-08-01,162
2019-08-02,162
2019-08-03,162
2019-08-04,157
2019-08-05,157
2019-08-06,157
2019-08-07,157
2019-08-08,157
2019-08-09,157
2019-08-10,157
2019-08-11,157
2019-08-12,157
2019-08-13,157
2019-08-14,157
2019-08-15,157
2019-08-16,156
2019-08-17,156
2019-08-18,156
2019-08-19,156
2019-08-20,156
2019-08-21,156
2019-08-22,152
2019-08-23,152
2019-08-24,152
2019-08-24,152
2019-08-25,152
2019-08-25,152
2019-08-26,152
2019-08-26,152
2019-08-27,152
2019-08-27,152
2019-08-28,145
2019-08-29,145
2019-08-30,145
2019-08-31,145
2019-09-01,145
2019-09-02,145
2019-09-03,140
2019-09-04,140
2019-09-05,140
2019-09-06,140
2019-09-07,140
2019-09-08,140
