date_obj,Mud%20rune price
2016-01-11,212
2016-01-12,212
2016-01-13,218
2016-01-14,218
2016-01-15,218
2016-01-16,228
2016-01-17,228
2016-01-18,228
2016-01-19,240
2016-01-20,240
2016-01-21,240
2016-01-22,239
2016-01-23,239
2016-01-24,239
2016-01-25,249
2016-01-26,249
2016-01-27,249
2016-01-28,249
2016-01-29,259
2016-01-30,259
2016-01-31,259
2016-02-01,267
2016-02-02,267
2016-02-03,267
2016-02-04,267
2016-02-05,273
2016-02-06,273
2016-02-07,273
2016-02-08,259
2016-02-09,259
2016-02-10,259
2016-02-11,246
2016-02-12,246
2016-02-13,246
2016-02-14,236
2016-02-15,236
2016-02-16,236
2016-02-17,234
2016-02-18,234
2016-02-19,234
2016-02-20,234
2016-02-21,244
2016-02-22,244
2016-02-23,244
2016-02-24,244
2016-02-25,247
2016-02-26,247
2016-02-27,247
2016-02-28,239
2016-02-29,239
2016-03-01,239
2016-03-02,243
2016-03-03,243
2016-03-04,243
2016-03-05,256
2016-03-06,256
2016-03-07,256
2016-03-08,257
2016-03-09,257
2016-03-10,257
2016-03-11,247
2016-03-12,247
2016-03-13,247
2016-03-14,246
2016-03-15,246
2016-03-16,246
2016-03-17,250
2016-03-18,250
2016-03-19,250
2016-03-20,239
2016-03-21,239
2016-03-22,239
2016-03-23,235
2016-03-24,235
2016-03-25,235
2016-03-26,237
2016-03-27,237
2016-03-28,237
2016-03-29,239
2016-03-30,239
2016-03-31,239
2016-04-01,239
2016-04-02,231
2016-04-03,231
2016-04-04,231
2016-04-05,233
2016-04-06,233
2016-04-07,233
2016-04-08,242
2016-04-09,242
2016-04-10,242
2016-04-11,253
2016-04-12,253
2016-04-13,253
2016-04-14,258
2016-04-15,258
2016-04-16,258
2016-04-17,254
2016-04-18,254
2016-04-19,254
2016-04-20,248
2016-04-21,248
2016-04-22,248
2016-04-23,254
2016-04-24,254
2016-04-25,253
2016-04-26,253
2016-04-27,253
2016-04-28,249
2016-04-29,249
2016-04-30,249
2016-05-01,257
2016-05-02,257
2016-05-03,258
2016-05-04,258
2016-05-05,256
2016-05-06,256
2016-05-07,253
2016-05-08,253
2016-05-09,250
2016-05-10,250
2016-05-11,252
2016-05-12,252
2016-05-13,248
2016-05-14,248
2016-05-15,249
2016-05-16,249
2016-05-17,249
2016-05-18,249
2016-05-19,249
2016-05-22,240
2016-05-23,239
2016-05-24,239
2016-05-25,239
2016-05-26,246
2016-05-27,246
2016-05-28,246
2016-05-29,244
2016-05-30,244
2016-05-31,244
2016-06-01,239
2016-06-02,239
2016-06-03,239
2016-06-04,236
2016-06-05,236
2016-06-06,225
2016-06-07,225
2016-06-08,225
2016-06-09,215
2016-06-10,215
2016-06-11,213
2016-06-12,213
2016-06-13,213
2016-06-14,210
2016-06-15,210
2016-06-16,210
2016-06-17,213
2016-06-18,213
2016-06-19,214
2016-06-20,214
2016-06-21,214
2016-06-22,212
2016-06-23,212
2016-06-24,212
2016-06-25,212
2016-06-26,212
2016-06-27,212
2016-06-28,211
2016-06-29,211
2016-06-30,211
2016-07-01,219
2016-07-02,219
2016-07-03,219
2016-07-04,230
2016-07-05,230
2016-07-06,230
2016-07-07,234
2016-07-08,234
2016-07-09,241
2016-07-10,241
2016-07-11,241
2016-07-12,241
2016-07-13,241
2016-07-14,234
2016-07-15,234
2016-07-16,234
2016-07-17,228
2016-07-18,228
2016-07-23,214
2016-07-24,214
2016-07-25,221
2016-07-26,221
2016-07-27,221
2016-07-28,223
2016-07-29,223
2016-07-30,223
2016-07-31,223
2016-08-01,223
2016-08-02,232
2016-08-03,232
2016-08-04,232
2016-08-05,239
2016-08-06,239
2016-08-07,240
2016-08-08,240
2016-08-09,240
2016-08-10,245
2016-08-11,245
2016-08-12,245
2016-08-13,240
2016-08-14,240
2016-08-15,240
2016-08-16,239
2016-08-17,239
2016-08-18,239
2016-08-19,241
2016-08-20,241
2016-08-21,241
2016-08-22,246
2016-08-23,246
2016-08-24,246
2016-08-25,242
2016-08-26,242
2016-08-28,236
2016-08-31,240
2016-09-01,240
2016-09-02,240
2016-09-03,239
2016-09-04,239
2016-09-05,233
2016-09-06,233
2016-09-07,233
2016-09-08,233
2016-09-09,233
2016-09-10,233
2016-09-11,236
2016-09-12,236
2016-09-13,236
2016-09-14,244
2016-09-15,244
2016-09-16,244
2016-09-17,243
2016-09-18,243
2016-09-19,243
2016-09-20,242
2016-09-21,242
2016-09-22,242
2016-09-23,238
2016-09-24,238
2016-09-25,238
2016-09-26,238
2016-09-27,238
2016-09-28,238
2016-09-29,238
2016-09-30,236
2016-10-01,236
2016-10-02,236
2016-10-03,233
2016-10-04,233
2016-10-05,233
2016-10-06,235
2016-10-07,235
2016-10-08,235
2016-10-09,229
2016-10-10,229
2016-10-11,229
2016-10-12,227
2016-10-13,227
2016-10-14,227
2016-10-15,234
2016-10-16,234
2016-10-17,234
2016-10-18,243
2016-10-19,243
2016-10-20,243
2016-10-21,253
2016-10-22,253
2016-10-23,253
2016-10-24,261
2016-10-25,261
2016-10-26,261
2016-10-27,270
2016-10-28,270
2016-10-29,270
2016-10-30,268
2016-10-31,268
2016-11-01,268
2016-11-02,265
2016-11-03,265
2016-11-04,265
2016-11-05,257
2016-11-06,257
2016-11-07,257
2016-11-08,255
2016-11-09,255
2016-11-10,255
2016-11-11,260
2016-11-12,260
2016-11-13,260
2016-11-14,264
2016-12-07,232
2016-12-08,232
2016-12-09,231
2016-12-10,231
2016-12-11,231
2016-12-12,227
2016-12-13,227
2016-12-14,228
2016-12-15,228
2016-12-16,228
2016-12-17,239
2016-12-18,239
2016-12-19,239
2016-12-20,251
2016-12-21,251
2016-12-22,251
2016-12-23,261
2016-12-24,261
2016-12-25,274
2016-12-26,274
2016-12-27,284
2016-12-28,284
2016-12-29,274
2016-12-30,274
2016-12-31,271
2017-01-01,271
2017-01-02,270
2017-01-03,270
2017-01-04,262
2017-01-05,262
2017-01-06,258
2017-01-07,258
2017-01-08,259
2017-01-09,259
2017-01-10,252
2017-01-11,252
2017-01-12,249
2017-01-13,249
2017-01-14,247
2017-01-15,247
2017-01-16,243
2017-01-17,243
2017-01-18,252
2017-01-19,252
2017-01-20,252
2017-01-21,262
2017-01-22,262
2017-01-27,272
2017-01-28,272
2017-01-29,282
2017-01-30,282
2017-01-31,282
2017-02-01,274
2017-02-02,274
2017-02-03,270
2017-02-04,270
2017-02-05,270
2017-02-06,270
2017-02-07,264
2017-02-08,264
2017-02-09,268
2017-02-10,265
2017-02-11,265
2017-02-12,266
2017-02-13,266
2017-02-14,268
2017-02-15,268
2017-02-16,261
2017-02-18,261
2017-02-19,264
2017-02-20,264
2017-02-21,261
2017-02-22,261
2017-02-23,261
2017-02-24,254
2017-02-25,254
2017-02-26,250
2017-02-27,250
2017-02-28,247
2017-03-01,247
2017-03-02,239
2017-03-03,239
2017-03-04,239
2017-03-05,239
2017-03-06,238
2017-03-07,238
2017-03-08,235
2017-03-09,235
2017-03-10,233
2017-03-11,233
2017-03-12,225
2017-03-13,225
2017-03-14,221
2017-03-15,221
2017-03-16,219
2017-03-17,219
2017-03-18,218
2017-03-19,218
2017-03-20,215
2017-03-21,215
2017-03-22,214
2017-03-23,214
2017-03-24,209
2017-03-25,209
2017-03-26,213
2017-03-27,213
2017-03-28,211
2017-03-29,211
2017-03-30,208
2017-03-31,208
2017-04-01,206
2017-04-02,206
2017-04-03,209
2017-04-04,209
2017-04-12,215
2017-04-13,218
2017-04-14,218
2017-04-15,226
2017-04-16,234
2017-04-17,234
2017-04-18,233
2017-04-19,233
2017-04-20,233
2017-04-21,233
2017-04-22,236
2017-04-23,236
2017-04-24,239
2017-04-25,243
2017-04-26,243
2017-04-27,242
2017-04-28,242
2017-04-29,251
2017-04-30,251
2017-05-01,251
2017-05-02,251
2017-05-03,253
2017-05-04,253
2017-05-05,248
2017-05-06,248
2017-05-07,243
2017-05-08,243
2017-05-09,237
2017-05-10,237
2017-05-11,237
2017-05-12,228
2017-05-13,228
2017-05-14,223
2017-05-15,223
2017-05-16,220
2017-05-17,220
2017-05-18,222
2017-05-19,222
2017-05-20,220
2017-05-21,220
2017-05-22,220
2017-05-23,220
2017-05-24,220
2017-05-25,220
2017-05-26,220
2017-05-27,217
2017-05-28,217
2017-05-29,219
2017-05-30,219
2017-05-31,216
2017-06-01,216
2017-06-02,208
2017-06-03,208
2017-06-06,215
2017-06-07,215
2017-06-08,215
2017-06-09,212
2017-06-10,209
2017-06-11,209
2017-06-12,207
2017-06-13,207
2017-06-14,199
2017-06-15,199
2017-06-16,203
2017-06-17,203
2017-06-18,211
2017-06-19,211
2017-06-20,221
2017-06-21,221
2017-06-22,219
2017-06-23,219
2017-06-24,223
2017-06-25,223
2017-06-26,218
2017-06-27,218
2017-06-28,215
2017-06-29,215
2017-06-30,215
2017-07-01,215
2017-07-02,215
2017-07-03,220
2017-07-04,220
2017-07-05,220
2017-07-06,223
2017-07-07,223
2017-07-08,223
2017-07-13,227
2017-07-14,224
2017-07-15,224
2017-07-16,224
2017-07-17,226
2017-07-18,226
2017-07-19,231
2017-07-20,231
2017-07-21,233
2017-07-22,233
2017-07-23,236
2017-07-24,236
2017-07-25,232
2017-07-26,232
2017-07-27,231
2017-07-28,231
2017-07-29,230
2017-07-30,223
2017-07-31,223
2017-08-01,223
2017-08-02,221
2017-08-03,221
2017-08-04,219
2017-08-05,218
2017-08-06,218
2017-08-09,216
2017-08-10,216
2017-08-11,211
2017-08-12,211
2017-08-13,212
2017-08-14,212
2017-08-15,214
2017-08-16,214
2017-08-17,210
2017-08-18,210
2017-08-19,210
2017-08-20,208
2017-08-22,208
2017-08-23,208
2017-08-24,210
2017-08-25,210
2017-08-26,209
2017-08-27,209
2017-08-28,206
2017-08-29,206
2017-08-30,207
2017-08-31,207
2017-09-01,207
2017-09-02,206
2017-09-03,206
2017-09-04,212
2017-09-05,212
2017-09-06,211
2017-09-07,211
2017-09-08,207
2017-09-09,208
2017-09-10,208
2017-09-11,210
2017-09-12,210
2017-09-13,208
2017-09-14,208
2017-09-15,212
2017-09-16,212
2017-09-17,217
2017-09-19,214
2017-09-20,214
2017-09-21,215
2017-09-22,215
2017-09-23,218
2017-09-24,218
2017-09-25,216
2017-09-26,216
2017-09-27,214
2017-09-28,214
2017-09-29,217
2017-09-30,217
2017-10-01,222
2017-10-02,222
2017-10-03,222
2017-10-04,222
2017-10-05,218
2017-10-06,218
2017-10-07,226
2017-10-08,226
2017-10-09,229
2017-10-10,229
2017-10-11,231
2017-10-12,231
2017-10-13,238
2017-10-14,238
2017-10-15,247
2017-10-16,247
2017-10-17,254
2017-10-18,254
2017-10-19,253
2017-10-20,253
2017-10-21,262
2017-10-22,262
2017-10-23,262
2017-10-24,256
2017-10-25,260
2017-10-26,260
2017-10-27,256
2017-10-28,256
2017-10-29,249
2017-10-30,249
2017-10-31,244
2017-11-01,244
2017-11-02,246
2017-11-03,246
2017-11-04,248
2017-11-05,248
2017-11-06,255
2017-11-07,255
2017-11-08,248
2017-11-09,248
2017-11-10,244
2017-11-11,244
2017-11-12,248
2017-11-13,248
2017-11-14,255
2017-11-15,255
2017-11-16,245
2017-11-17,245
2017-11-18,232
2017-11-19,232
2017-11-20,221
2017-11-21,221
2017-11-22,219
2017-11-23,219
2017-11-24,222
2017-11-25,222
2017-11-26,226
2017-11-27,226
2017-11-28,228
2017-11-29,228
2017-11-30,228
2017-12-01,235
2017-12-02,235
2017-12-03,239
2017-12-04,239
2017-12-05,239
2017-12-06,239
2017-12-07,233
2017-12-08,233
2017-12-09,224
2017-12-10,224
2017-12-11,215
2017-12-12,215
2017-12-14,207
2017-12-15,203
2017-12-17,210
2017-12-18,212
2017-12-19,212
2017-12-20,215
2017-12-21,215
2017-12-22,209
2017-12-23,209
2017-12-24,206
2017-12-25,206
2017-12-26,207
2017-12-27,207
2017-12-28,207
2017-12-29,207
2017-12-30,203
2017-12-31,203
2018-01-01,197
2018-01-02,197
2018-01-03,196
2018-01-04,196
2018-01-05,201
2018-01-06,208
2018-01-07,208
2018-01-08,210
2018-01-09,207
2018-01-10,207
2018-01-11,204
2018-01-12,204
2018-01-13,200
2018-01-14,200
2018-01-15,202
2018-01-16,207
2018-01-17,206
2018-01-18,206
2018-01-19,212
2018-01-20,215
2018-01-21,215
2018-01-22,218
2018-01-23,218
2018-01-25,225
2018-01-26,231
2018-01-27,232
2018-01-28,231
2018-01-29,232
2018-01-31,231
2018-02-01,228
2018-02-02,228
2018-02-03,229
2018-02-04,228
2018-02-05,228
2018-02-06,227
2018-02-07,231
2018-02-08,231
2018-02-09,238
2018-02-10,238
2018-02-11,241
2018-02-12,244
2018-02-13,244
2018-02-14,241
2018-02-15,240
2018-02-16,240
2018-02-17,242
2018-02-18,247
2018-02-19,256
2018-02-20,256
2018-02-21,248
2018-02-22,248
2018-02-23,242
2018-02-24,242
2018-02-25,236
2018-02-26,229
2018-02-27,228
2018-03-01,233
2018-03-02,234
2018-03-03,239
2018-03-04,239
2018-03-05,240
2018-03-06,246
2018-03-07,254
2018-03-08,254
2018-03-09,263
2018-03-10,263
2018-03-11,271
2018-03-12,277
2018-03-13,277
2018-03-14,282
2018-03-15,282
2018-03-16,273
2018-03-17,266
2018-03-18,266
2018-03-19,264
2018-03-20,254
2018-03-21,254
2018-03-23,241
2018-03-24,229
2018-03-26,221
2018-03-27,218
2018-03-28,218
2018-03-29,216
2018-03-30,216
2018-03-31,214
2018-04-01,214
2018-04-02,210
2018-04-03,208
2018-04-04,207
2018-04-05,207
2018-04-06,206
2018-04-07,206
2018-04-08,202
2018-04-09,192
2018-04-10,192
2018-04-11,188
2018-04-12,189
2018-04-13,189
2018-04-14,197
2018-04-15,204
2018-04-16,204
2018-04-17,206
2018-04-18,206
2018-04-19,213
2018-04-20,213
2018-04-21,221
2018-04-22,221
2018-04-23,226
2018-04-24,226
2018-04-25,227
2018-04-26,227
2018-04-27,233
2018-04-28,239
2018-04-29,239
2018-04-30,238
2018-05-01,238
2018-05-04,236
2018-05-05,239
2018-05-06,239
2018-05-07,235
2018-05-08,235
2018-05-09,246
2018-05-10,243
2018-05-11,243
2018-05-12,241
2018-05-13,241
2018-05-14,235
2018-05-15,235
2018-05-16,226
2018-05-17,226
2018-05-18,219
2018-05-19,214
2018-05-20,214
2018-05-21,214
2018-05-22,214
2018-05-23,213
2018-05-24,213
2018-05-25,213
2018-05-26,212
2018-05-27,212
2018-05-28,215
2018-05-29,213
2018-05-30,213
2018-05-31,209
2018-06-01,209
2018-06-02,204
2018-06-03,204
2018-06-04,199
2018-06-05,205
2018-06-06,210
2018-06-07,210
2018-06-08,213
2018-06-09,213
2018-06-10,217
2018-06-11,217
2018-06-12,213
2018-06-13,210
2018-06-14,207
2018-06-15,207
2018-06-16,206
2018-06-17,206
2018-06-18,207
2018-06-19,206
2018-06-20,206
2018-06-21,204
2018-06-22,203
2018-06-23,203
2018-06-24,201
2018-06-25,201
2018-06-26,200
2018-06-27,200
2018-06-28,199
2018-06-29,201
2018-06-30,201
2018-07-01,201
2018-07-02,201
2018-07-03,200
2018-07-04,200
2018-07-05,199
2018-07-06,196
2018-07-07,196
2018-07-08,194
2018-07-09,195
2018-07-10,198
2018-07-11,197
2018-07-12,197
2018-07-13,196
2018-07-14,200
2018-07-15,200
2018-07-16,199
2018-07-17,203
2018-07-18,203
2018-07-19,204
2018-07-20,205
2018-07-21,204
2018-07-22,202
2018-07-23,204
2018-07-24,204
2018-07-25,203
2018-07-26,199
2018-07-27,201
2018-07-28,201
2018-07-29,204
2018-07-30,203
2018-07-31,204
2018-08-01,204
2018-08-02,202
2018-08-03,202
2018-08-04,202
2018-08-05,203
2018-08-06,204
2018-08-07,205
2018-08-08,201
2018-08-09,201
2018-08-10,203
2018-08-11,206
2018-08-12,210
2018-08-14,206
2018-08-16,205
2018-08-17,207
2018-08-18,207
2018-08-19,204
2018-08-20,203
2018-08-21,203
2018-08-22,205
2018-08-23,205
2018-08-24,207
2018-08-25,208
2018-08-26,208
2018-08-27,211
2018-08-28,217
2018-08-29,219
2018-08-30,219
2018-08-31,222
2018-09-01,226
2018-09-02,226
2018-09-03,226
2018-09-04,231
2018-09-05,230
2018-09-06,230
2018-09-07,225
2018-09-08,220
2018-09-09,220
2018-09-10,215
2018-09-11,215
2018-09-12,209
2018-09-13,209
2018-09-14,203
2018-09-15,202
2018-09-16,202
2018-09-17,196
2018-09-18,192
2018-09-19,192
2018-09-20,194
2018-09-21,194
2018-09-22,197
2018-09-23,204
2018-09-24,208
2018-09-25,208
2018-09-26,211
2018-09-27,211
2018-09-28,210
2018-09-29,211
2018-09-30,212
2018-10-02,208
2018-10-03,207
2018-10-04,207
2018-10-05,205
2018-10-06,205
2018-10-07,205
2018-10-08,205
2018-10-09,204
2018-10-10,205
2018-10-11,209
2018-10-12,209
2018-10-13,208
2018-10-14,206
2018-10-15,206
2018-10-16,209
2018-10-17,209
2018-10-18,210
2018-10-19,211
2018-10-20,211
2018-10-21,213
2018-10-22,221
2018-10-23,221
2018-10-24,223
2018-10-25,222
2018-10-26,230
2018-10-27,239
2018-10-28,243
2018-10-29,243
2018-10-30,239
2018-10-31,229
2018-11-01,230
2018-11-03,239
2018-11-04,249
2018-11-05,261
2018-11-06,258
2018-11-07,258
2018-11-08,262
2018-11-09,270
2018-11-10,262
2018-11-11,248
2018-11-12,236
2018-11-13,230
2018-11-15,217
2018-11-16,219
2018-11-17,218
2018-11-18,218
2018-11-19,216
2018-11-20,220
2018-11-21,218
2018-11-22,223
2018-11-23,222
2018-11-24,224
2018-11-25,230
2018-11-26,240
2018-11-27,234
2018-11-28,229
2018-11-29,228
2018-12-01,216
2018-12-02,218
2018-12-03,218
2018-12-04,212
2018-12-05,206
2018-12-07,204
2018-12-09,213
2018-12-10,208
2018-12-11,206
2018-12-12,204
2018-12-13,205
2018-12-14,208
2018-12-15,210
2018-12-16,209
2018-12-17,200
2018-12-18,197
2018-12-19,198
2018-12-20,195
2018-12-21,194
2018-12-22,195
2018-12-23,201
2018-12-24,190
2018-12-25,184
2018-12-26,184
2018-12-27,184
2018-12-28,189
2018-12-29,190
2018-12-30,194
2018-12-31,189
2019-01-01,186
2019-01-02,179
2019-01-03,174
2019-01-04,172
2019-01-05,177
2019-01-06,180
2019-01-08,176
2019-01-10,174
2019-01-11,176
2019-01-12,179
2019-01-13,181
2019-01-14,174
2019-01-15,169
2019-01-16,166
2019-01-17,162
2019-01-18,165
2019-01-19,169
2019-01-20,176
2019-01-21,184
2019-01-22,190
2019-01-23,194
2019-01-25,209
2019-01-26,204
2019-01-28,206
2019-01-29,203
2019-01-30,205
2019-01-31,208
2019-02-01,207
2019-02-02,208
2019-02-03,208
2019-02-04,207
2019-02-05,208
2019-02-06,204
2019-02-07,209
2019-02-08,210
2019-02-09,221
2019-02-10,233
2019-02-11,244
2019-02-12,253
2019-02-13,249
2019-02-14,249
2019-02-15,249
2019-02-16,259
2019-02-17,252
2019-02-18,251
2019-02-19,249
2019-02-20,241
2019-02-21,233
2019-02-22,232
2019-02-23,235
2019-02-24,233
2019-02-25,234
2019-02-26,235
2019-02-27,238
2019-02-28,232
2019-03-01,225
2019-03-02,221
2019-03-03,218
2019-03-04,218
2019-03-05,218
2019-03-06,221
2019-03-07,231
2019-03-08,231
2019-03-09,239
2019-03-10,234
2019-03-11,227
2019-03-12,217
2019-03-13,207
2019-03-14,209
2019-03-15,213
2019-03-16,223
2019-03-17,230
2019-03-18,230
2019-03-19,223
2019-03-20,220
2019-03-21,221
2019-03-22,222
2019-03-23,230
2019-03-24,235
2019-03-25,229
2019-03-26,223
2019-03-27,223
2019-03-28,221
2019-03-29,218
2019-03-30,218
2019-03-31,213
2019-04-01,207
2019-04-02,198
2019-04-03,195
2019-04-04,201
2019-04-05,198
2019-04-06,189
2019-04-07,180
2019-04-08,181
2019-04-09,187
2019-04-10,197
2019-04-11,195
2019-04-12,185
2019-04-13,176
2019-04-14,170
2019-04-15,169
2019-04-16,177
2019-04-17,186
2019-04-18,194
2019-04-19,200
2019-04-20,202
2019-04-21,200
2019-04-22,199
2019-04-23,207
2019-04-24,208
2019-04-25,207
2019-04-26,212
2019-04-27,220
2019-04-28,222
2019-04-29,215
2019-04-30,209
2019-05-01,205
2019-05-02,203
2019-05-03,198
2019-05-04,201
2019-05-05,207
2019-05-06,210
2019-05-07,208
2019-05-08,214
2019-05-09,209
2019-05-10,208
2019-05-11,211
2019-05-12,208
2019-05-13,206
2019-05-14,212
2019-05-15,208
2019-05-16,205
2019-05-17,202
2019-05-18,203
2019-05-19,208
2019-05-20,205
2019-05-21,205
2019-05-22,209
2019-05-23,212
2019-05-24,217
2019-05-25,217
2019-05-26,215
2019-05-27,220
2019-05-28,222
2019-05-29,228
2019-05-30,236
2019-05-31,236
2019-06-01,231
2019-06-02,233
2019-06-03,229
2019-06-04,225
2019-06-05,227
2019-06-06,238
2019-06-07,245
2019-06-08,253
2019-06-09,262
2019-06-10,262
2019-06-11,250
2019-06-12,240
2019-06-13,230
2019-06-14,223
2019-06-15,226
2019-06-16,227
2019-06-17,231
2019-06-18,222
2019-06-19,212
2019-06-20,211
2019-06-21,220
2019-06-22,227
2019-06-23,225
2019-06-24,220
2019-06-25,217
2019-06-26,215
2019-06-27,223
2019-06-28,223
2019-06-29,227
2019-06-30,227
2019-07-01,226
2019-07-02,228
2019-07-03,229
2019-07-04,223
2019-07-05,217
2019-07-06,211
2019-07-07,208
2019-07-08,203
2019-07-09,200
2019-07-10,192
2019-07-11,183
2019-07-12,175
2019-07-13,172
2019-07-14,175
2019-07-15,175
2019-07-16,183
2019-07-17,188
2019-07-18,188
2019-07-19,184
2019-07-20,185
2019-07-21,186
2019-07-22,186
2019-07-23,186
2019-07-24,186
2019-07-25,187
2019-07-26,186
2019-07-27,184
2019-07-28,182
2019-07-29,184
2019-07-30,181
2019-07-31,177
2019-08-01,172
2019-08-02,167
2019-08-03,171
2019-08-04,176
2019-08-05,183
2019-08-06,182
2019-08-07,178
2019-08-08,174
2019-08-09,178
2019-08-10,186
2019-08-11,196
2019-08-12,206
2019-08-13,211
2019-08-14,211
2019-08-15,214
2019-08-16,217
2019-08-17,217
2019-08-18,219
2019-08-19,215
2019-08-20,212
2019-08-21,212
2019-08-22,215
2019-08-23,220
2019-08-24,219
2019-08-24,219
2019-08-25,219
2019-08-25,219
2019-08-26,216
2019-08-26,216
2019-08-27,210
2019-08-27,210
2019-08-28,205
2019-08-29,201
2019-08-30,198
2019-08-31,198
2019-09-01,194
2019-09-02,194
2019-09-03,192
2019-09-04,184
2019-09-05,179
2019-09-06,176
2019-09-07,180
2019-09-08,187
2019-09-09,188
