date_obj,Emerald%20amulet price
2015-08-27,2905
2015-08-28,2905
2015-08-29,2905
2015-08-30,2905
2015-08-31,2905
2015-09-01,2905
2015-09-02,2905
2015-09-03,2905
2015-09-04,2766
2015-09-05,2766
2015-09-06,2766
2015-09-07,2766
2015-09-08,2766
2015-09-09,2766
2015-09-10,2766
2015-09-11,2766
2015-09-12,2766
2015-09-13,2630
2015-09-14,2630
2015-09-15,2630
2015-09-16,2630
2015-09-17,2630
2015-09-18,2630
2015-09-19,2630
2015-09-20,2630
2015-09-21,2501
2015-09-22,2501
2015-09-23,2501
2015-09-24,2501
2015-09-25,2501
2015-09-27,2501
2015-09-28,2501
2015-09-29,2501
2015-09-30,2378
2015-10-05,2378
2015-10-06,2378
2015-10-07,2378
2015-10-08,2378
2015-10-09,2260
2015-10-10,2260
2015-10-11,2260
2015-10-12,2260
2015-10-13,2260
2015-10-14,2260
2015-10-15,2260
2015-10-16,2260
2015-10-17,2260
2015-10-18,2260
2015-10-19,2149
2015-10-20,2149
2015-10-22,2149
2015-10-23,2149
2015-10-24,2149
2015-10-25,2149
2015-10-26,2149
2015-10-27,2149
2015-10-29,2055
2015-10-30,2055
2015-10-31,2055
2015-11-01,2055
2015-11-02,2055
2015-11-03,2055
2015-11-04,2055
2015-11-05,2055
2015-11-06,2055
2015-11-07,1954
2015-11-08,1954
2015-11-09,1954
2015-11-10,1954
2015-11-11,1954
2015-11-12,1954
2015-11-13,1954
2015-11-14,1954
2015-11-15,1954
2015-11-16,1861
2015-11-17,1861
2015-11-18,1861
2015-11-19,1861
2015-11-20,1861
2015-11-21,1861
2015-11-22,1861
2015-11-23,1861
2015-11-24,1861
2015-11-25,1770
2015-11-26,1770
2015-11-27,1770
2015-11-28,1770
2015-11-29,1770
2015-11-30,1770
2015-12-01,1770
2015-12-02,1770
2015-12-03,1770
2015-12-04,1684
2015-12-05,1684
2015-12-06,1684
2015-12-07,1684
2015-12-08,1684
2015-12-09,1684
2015-12-10,1684
2015-12-11,1684
2015-12-12,1684
2015-12-13,1619
2015-12-14,1619
2015-12-15,1619
2015-12-16,1619
2015-12-17,1619
2015-12-18,1619
2015-12-19,1619
2015-12-20,1619
2015-12-21,1619
2015-12-22,1542
2015-12-23,1542
2015-12-24,1542
2015-12-25,1542
2015-12-26,1542
2015-12-27,1542
2015-12-28,1542
2015-12-29,1542
2015-12-30,1542
2015-12-31,1542
2016-01-01,1467
2016-01-02,1467
2016-01-03,1467
2016-01-04,1467
2016-01-05,1467
2016-01-06,1467
2016-01-07,1467
2016-01-08,1467
2016-01-09,1398
2016-01-10,1398
2016-01-11,1398
2016-01-12,1398
2016-01-13,1398
2016-01-14,1398
2016-01-15,1398
2016-01-16,1398
2016-01-17,1329
2016-01-18,1329
2016-01-19,1329
2016-01-20,1329
2016-01-21,1329
2016-01-22,1329
2016-01-23,1329
2016-01-24,1329
2016-01-25,1268
2016-01-26,1268
2016-01-27,1268
2016-01-28,1268
2016-01-29,1268
2016-01-30,1268
2016-01-31,1268
2016-02-01,1268
2016-02-02,1268
2016-02-03,1206
2016-02-04,1206
2016-02-05,1206
2016-02-06,1206
2016-02-07,1206
2016-02-08,1206
2016-02-09,1206
2016-02-10,1206
2016-02-11,1147
2016-02-12,1147
2016-02-13,1147
2016-02-14,1147
2016-02-15,1147
2016-02-16,1147
2016-02-17,1147
2016-02-18,1147
2016-02-19,1092
2016-02-20,1092
2016-02-21,1092
2016-02-22,1092
2016-02-23,1092
2016-02-24,1092
2016-02-25,1092
2016-02-26,1092
2016-02-27,1037
2016-02-28,1037
2016-02-29,1037
2016-03-01,1037
2016-03-02,1037
2016-03-03,1037
2016-03-04,1037
2016-03-05,1037
2016-03-06,1037
2016-03-07,991
2016-03-08,991
2016-03-09,991
2016-03-10,991
2016-03-11,991
2016-03-12,991
2016-03-13,991
2016-03-14,991
2016-03-15,991
2016-03-16,955
2016-03-17,955
2016-03-18,955
2016-03-19,955
2016-03-20,955
2016-03-21,955
2016-03-22,955
2016-03-23,955
2016-03-24,920
2016-03-25,920
2016-03-26,920
2016-03-27,920
2016-03-28,920
2016-03-29,920
2016-03-30,920
2016-03-31,920
2016-04-01,894
2016-04-02,894
2016-04-03,894
2016-04-04,894
2016-04-05,894
2016-04-06,894
2016-04-07,894
2016-04-08,894
2016-04-09,852
2016-04-10,852
2016-04-11,852
2016-04-12,852
2016-04-13,852
2016-04-14,852
2016-04-15,852
2016-04-16,852
2016-04-17,829
2016-04-18,829
2016-04-19,829
2016-04-20,829
2016-04-21,829
2016-04-22,829
2016-04-23,829
2016-04-24,829
2016-04-25,809
2016-04-26,809
2016-04-27,809
2016-04-28,809
2016-04-29,809
2016-04-30,809
2016-05-01,809
2016-05-02,809
2016-05-03,813
2016-05-04,813
2016-05-05,813
2016-05-06,813
2016-05-07,813
2016-05-08,813
2016-05-09,813
2016-05-10,813
2016-05-11,796
2016-05-12,796
2016-05-13,796
2016-05-14,796
2016-05-15,796
2016-05-16,796
2016-05-17,796
2016-05-18,820
2016-05-19,820
2016-05-22,820
2016-05-23,820
2016-05-24,820
2016-05-25,820
2016-05-26,831
2016-05-27,831
2016-05-28,831
2016-05-29,831
2016-05-30,831
2016-05-31,831
2016-06-01,831
2016-06-02,808
2016-06-03,808
2016-06-04,808
2016-06-05,808
2016-06-06,808
2016-06-07,808
2016-06-08,808
2016-06-09,808
2016-06-10,841
2016-06-11,841
2016-06-12,841
2016-06-13,841
2016-06-14,841
2016-06-15,841
2016-06-16,841
2016-06-17,853
2016-06-18,853
2016-06-19,853
2016-06-20,853
2016-06-21,853
2016-06-22,853
2016-06-23,853
2016-06-24,853
2016-06-25,860
2016-06-26,860
2016-06-27,860
2016-06-28,860
2016-06-29,860
2016-06-30,860
2016-07-01,860
2016-07-02,860
2016-07-03,881
2016-07-04,881
2016-07-05,881
2016-07-06,881
2016-07-07,865
2016-07-08,865
2016-07-09,865
2016-07-10,891
2016-07-11,891
2016-07-12,891
2016-07-13,891
2016-07-14,879
2016-07-15,879
2016-07-16,879
2016-07-17,879
2016-07-18,879
2016-07-23,885
2016-07-24,885
2016-07-25,896
2016-07-26,896
2016-07-27,896
2016-07-28,896
2016-07-29,896
2016-07-30,896
2016-07-31,896
2016-08-01,908
2016-08-02,908
2016-08-03,908
2016-08-04,908
2016-08-05,908
2016-08-06,908
2016-08-07,908
2016-08-08,908
2016-08-09,892
2016-08-10,892
2016-08-11,892
2016-08-12,892
2016-08-13,892
2016-08-14,892
2016-08-15,892
2016-08-16,892
2016-08-17,892
2016-08-18,880
2016-08-19,880
2016-08-20,880
2016-08-21,880
2016-08-22,880
2016-08-23,880
2016-08-24,880
2016-08-25,880
2016-08-26,880
2016-08-28,857
2016-08-31,857
2016-09-01,857
2016-09-02,857
2016-09-03,857
2016-09-04,857
2016-09-05,857
2016-09-06,838
2016-09-07,838
2016-09-08,838
2016-09-09,838
2016-09-10,838
2016-09-11,838
2016-09-12,838
2016-09-13,838
2016-09-14,838
2016-09-15,838
2016-09-16,838
2016-09-17,838
2016-09-18,826
2016-09-19,826
2016-09-20,826
2016-09-21,826
2016-09-22,826
2016-09-23,826
2016-09-24,826
2016-09-25,826
2016-09-26,826
2016-09-27,826
2016-09-28,826
2016-09-29,826
2016-09-30,817
2016-10-01,817
2016-10-02,817
2016-10-03,817
2016-10-04,817
2016-10-05,817
2016-10-06,817
2016-10-07,817
2016-10-08,817
2016-10-09,817
2016-10-10,817
2016-10-11,817
2016-10-12,816
2016-10-13,816
2016-10-14,816
2016-10-15,816
2016-10-16,816
2016-10-17,816
2016-10-18,816
2016-10-19,816
2016-10-20,816
2016-10-21,816
2016-10-22,829
2016-10-23,829
2016-10-24,829
2016-10-25,829
2016-10-26,829
2016-10-27,829
2016-10-28,829
2016-10-29,829
2016-10-30,829
2016-10-31,809
2016-11-01,809
2016-11-02,809
2016-11-03,809
2016-11-04,809
2016-11-05,809
2016-11-06,809
2016-11-07,809
2016-11-08,809
2016-11-09,809
2016-11-10,780
2016-11-11,780
2016-11-12,780
2016-11-13,780
2016-11-14,780
2016-11-15,780
2016-12-07,699
2016-12-08,699
2016-12-09,699
2016-12-10,699
2016-12-11,694
2016-12-12,694
2016-12-13,694
2016-12-14,694
2016-12-15,694
2016-12-16,694
2016-12-17,694
2016-12-18,694
2016-12-19,694
2016-12-20,683
2016-12-21,683
2016-12-22,683
2016-12-23,683
2016-12-24,683
2016-12-25,683
2016-12-26,683
2016-12-27,683
2016-12-28,675
2016-12-29,675
2016-12-30,675
2016-12-31,675
2017-01-01,675
2017-01-02,675
2017-01-03,675
2017-01-04,675
2017-01-05,676
2017-01-06,676
2017-01-07,676
2017-01-08,676
2017-01-09,676
2017-01-10,676
2017-01-11,661
2017-01-12,661
2017-01-13,661
2017-01-14,661
2017-01-15,661
2017-01-16,661
2017-01-17,661
2017-01-18,650
2017-01-19,650
2017-01-20,650
2017-01-21,650
2017-01-22,650
2017-01-23,650
2017-01-27,645
2017-01-28,645
2017-01-29,645
2017-01-30,645
2017-01-31,645
2017-02-01,644
2017-02-02,644
2017-02-03,644
2017-02-04,644
2017-02-05,644
2017-02-06,644
2017-02-07,644
2017-02-08,644
2017-02-09,644
2017-02-10,644
2017-02-11,644
2017-02-12,644
2017-02-13,644
2017-02-14,644
2017-02-15,652
2017-02-16,652
2017-02-18,652
2017-02-19,652
2017-02-20,652
2017-02-21,652
2017-02-22,637
2017-02-23,637
2017-02-24,637
2017-02-25,637
2017-02-26,637
2017-02-27,637
2017-02-28,637
2017-03-01,626
2017-03-02,626
2017-03-03,626
2017-03-04,626
2017-03-05,626
2017-03-06,626
2017-03-07,626
2017-03-08,626
2017-03-09,630
2017-03-10,630
2017-03-11,630
2017-03-12,630
2017-03-13,630
2017-03-14,630
2017-03-15,632
2017-03-16,632
2017-03-17,632
2017-03-18,632
2017-03-19,632
2017-03-20,632
2017-03-21,632
2017-03-22,617
2017-03-23,617
2017-03-24,617
2017-03-25,617
2017-03-26,617
2017-03-27,617
2017-03-28,617
2017-03-29,613
2017-03-30,613
2017-03-31,613
2017-04-01,613
2017-04-02,613
2017-04-03,613
2017-04-04,613
2017-04-12,605
2017-04-13,602
2017-04-14,602
2017-04-15,602
2017-04-16,602
2017-04-17,602
2017-04-18,602
2017-04-19,616
2017-04-20,616
2017-04-21,616
2017-04-22,616
2017-04-23,616
2017-04-24,616
2017-04-25,626
2017-04-26,626
2017-04-27,626
2017-04-28,626
2017-04-29,626
2017-04-30,626
2017-05-01,626
2017-05-02,623
2017-05-03,623
2017-05-04,623
2017-05-05,623
2017-05-06,623
2017-05-07,623
2017-05-08,623
2017-05-09,608
2017-05-10,608
2017-05-11,608
2017-05-12,608
2017-05-13,608
2017-05-14,608
2017-05-15,608
2017-05-16,608
2017-05-17,626
2017-05-18,626
2017-05-19,626
2017-05-20,626
2017-05-21,626
2017-05-22,626
2017-05-23,626
2017-05-24,626
2017-05-25,636
2017-05-26,636
2017-05-27,636
2017-05-28,636
2017-05-29,636
2017-05-30,636
2017-05-31,636
2017-06-01,636
2017-06-02,636
2017-06-03,636
2017-06-04,636
2017-06-05,636
2017-06-06,636
2017-06-07,636
2017-06-08,656
2017-06-09,656
2017-06-10,656
2017-06-11,656
2017-06-12,656
2017-06-13,656
2017-06-14,656
2017-06-15,668
2017-06-16,668
2017-06-17,668
2017-06-18,668
2017-06-19,668
2017-06-20,668
2017-06-21,668
2017-06-22,668
2017-06-23,693
2017-06-24,693
2017-06-25,693
2017-06-26,693
2017-06-27,693
2017-06-28,693
2017-06-29,693
2017-06-30,722
2017-07-01,722
2017-07-02,722
2017-07-03,722
2017-07-04,722
2017-07-05,722
2017-07-06,722
2017-07-07,722
2017-07-08,722
2017-07-13,713
2017-07-14,713
2017-07-15,713
2017-07-16,713
2017-07-17,707
2017-07-18,707
2017-07-19,707
2017-07-20,707
2017-07-21,707
2017-07-22,707
2017-07-23,707
2017-07-24,707
2017-07-25,696
2017-07-26,696
2017-07-27,696
2017-07-28,696
2017-07-29,696
2017-07-30,696
2017-07-31,696
2017-08-01,696
2017-08-02,685
2017-08-03,685
2017-08-04,685
2017-08-05,685
2017-08-06,685
2017-08-09,670
2017-08-10,670
2017-08-11,670
2017-08-12,670
2017-08-13,670
2017-08-14,670
2017-08-15,670
2017-08-16,670
2017-08-17,654
2017-08-18,654
2017-08-19,654
2017-08-20,654
2017-08-21,654
2017-08-22,654
2017-08-23,654
2017-08-24,654
2017-08-25,654
2017-08-26,656
2017-08-27,656
2017-08-28,656
2017-08-29,656
2017-08-30,656
2017-08-31,656
2017-09-01,656
2017-09-03,673
2017-09-04,673
2017-09-05,673
2017-09-06,673
2017-09-07,673
2017-09-08,673
2017-09-09,673
2017-09-10,705
2017-09-11,705
2017-09-12,705
2017-09-13,705
2017-09-14,705
2017-09-15,705
2017-09-16,705
2017-09-17,738
2017-09-18,738
2017-09-19,738
2017-09-20,738
2017-09-21,738
2017-09-22,738
2017-09-23,738
2017-09-24,738
2017-09-25,772
2017-09-26,772
2017-09-27,772
2017-09-28,772
2017-09-29,772
2017-09-30,772
2017-10-01,772
2017-10-02,772
2017-10-03,787
2017-10-04,787
2017-10-05,787
2017-10-06,787
2017-10-07,787
2017-10-08,787
2017-10-09,787
2017-10-10,787
2017-10-11,787
2017-10-12,789
2017-10-13,789
2017-10-14,789
2017-10-15,789
2017-10-16,789
2017-10-17,789
2017-10-18,789
2017-10-19,789
2017-10-20,789
2017-10-21,774
2017-10-22,774
2017-10-23,774
2017-10-24,774
2017-10-25,774
2017-10-26,774
2017-10-27,774
2017-10-28,774
2017-10-29,736
2017-10-30,736
2017-10-31,736
2017-11-01,736
2017-11-02,736
2017-11-03,736
2017-11-04,736
2017-11-05,736
2017-11-06,732
2017-11-07,732
2017-11-08,732
2017-11-09,732
2017-11-10,732
2017-11-11,732
2017-11-12,732
2017-11-13,732
2017-11-14,732
2017-11-15,751
2017-11-16,751
2017-11-17,751
2017-11-18,751
2017-11-19,751
2017-11-20,751
2017-11-21,751
2017-11-22,751
2017-11-23,754
2017-11-24,754
2017-11-25,754
2017-11-26,754
2017-11-27,754
2017-11-28,754
2017-11-29,754
2017-11-30,754
2017-12-01,754
2017-12-02,731
2017-12-03,731
2017-12-04,731
2017-12-05,731
2017-12-06,731
2017-12-07,731
2017-12-08,731
2017-12-09,731
2017-12-10,733
2017-12-11,733
2017-12-12,733
2017-12-13,733
2017-12-14,733
2017-12-15,733
2017-12-16,733
2017-12-17,733
2017-12-18,734
2017-12-19,734
2017-12-20,734
2017-12-21,734
2017-12-22,734
2017-12-23,734
2017-12-24,734
2017-12-25,734
2017-12-26,734
2017-12-27,702
2017-12-28,702
2017-12-29,702
2017-12-30,702
2017-12-31,702
2018-01-01,702
2018-01-02,702
2018-01-03,702
2018-01-04,701
2018-01-05,701
2018-01-06,701
2018-01-07,701
2018-01-08,701
2018-01-09,701
2018-01-10,701
2018-01-11,708
2018-01-12,708
2018-01-13,708
2018-01-14,708
2018-01-15,708
2018-01-16,708
2018-01-17,714
2018-01-18,714
2018-01-19,714
2018-01-20,714
2018-01-21,714
2018-01-22,714
2018-01-23,714
2018-01-25,716
2018-01-26,716
2018-01-27,716
2018-01-28,716
2018-01-29,716
2018-01-30,736
2018-01-31,736
2018-02-01,736
2018-02-02,736
2018-02-03,736
2018-02-04,736
2018-02-05,736
2018-02-06,725
2018-02-07,725
2018-02-08,725
2018-02-09,725
2018-02-10,725
2018-02-11,725
2018-02-12,710
2018-02-13,710
2018-02-14,710
2018-02-15,710
2018-02-16,710
2018-02-17,710
2018-02-18,721
2018-02-19,721
2018-02-20,721
2018-02-21,721
2018-02-22,721
2018-02-23,729
2018-02-24,729
2018-02-25,729
2018-02-26,729
2018-02-27,729
2018-02-28,729
2018-03-01,738
2018-03-02,738
2018-03-03,738
2018-03-04,738
2018-03-05,738
2018-03-06,738
2018-03-07,711
2018-03-09,711
2018-03-10,711
2018-03-11,711
2018-03-12,711
2018-03-13,697
2018-03-14,697
2018-03-15,697
2018-03-16,697
2018-03-17,697
2018-03-18,697
2018-03-20,692
2018-03-21,692
2018-03-23,692
2018-03-24,692
2018-03-25,692
2018-03-26,692
2018-03-27,696
2018-03-28,696
2018-03-29,696
2018-03-30,696
2018-03-31,696
2018-04-01,696
2018-04-02,696
2018-04-03,690
2018-04-04,690
2018-04-05,690
2018-04-06,690
2018-04-07,690
2018-04-08,690
2018-04-09,722
2018-04-10,722
2018-04-11,722
2018-04-12,722
2018-04-13,722
2018-04-14,722
2018-04-15,722
2018-04-16,702
2018-04-17,702
2018-04-18,702
2018-04-19,702
2018-04-20,702
2018-04-21,702
2018-04-22,702
2018-04-23,690
2018-04-24,690
2018-04-25,690
2018-04-26,690
2018-04-27,690
2018-04-28,690
2018-04-29,690
2018-04-30,687
2018-05-01,687
2018-05-03,687
2018-05-04,687
2018-05-05,687
2018-05-07,687
2018-05-08,679
2018-05-09,679
2018-05-10,679
2018-05-11,679
2018-05-12,679
2018-05-13,679
2018-05-14,674
2018-05-15,674
2018-05-16,674
2018-05-17,674
2018-05-18,674
2018-05-19,681
2018-05-20,681
2018-05-21,681
2018-05-22,681
2018-05-23,681
2018-05-24,710
2018-05-25,710
2018-05-26,710
2018-05-27,710
2018-05-28,710
2018-05-29,710
2018-05-30,710
2018-05-31,710
2018-06-01,710
2018-06-02,710
2018-06-03,710
2018-06-04,711
2018-06-05,711
2018-06-06,711
2018-06-07,711
2018-06-08,732
2018-06-09,732
2018-06-10,732
2018-06-11,732
2018-06-12,732
2018-06-13,703
2018-06-14,703
2018-06-15,703
2018-06-16,703
2018-06-17,703
2018-06-18,703
2018-06-19,675
2018-06-20,675
2018-06-22,675
2018-06-23,675
2018-06-24,675
2018-06-25,668
2018-06-26,668
2018-06-27,668
2018-06-28,668
2018-06-29,668
2018-06-30,668
2018-07-01,638
2018-07-02,638
2018-07-03,638
2018-07-04,638
2018-07-05,638
2018-07-06,638
2018-07-07,638
2018-07-08,634
2018-07-09,634
2018-07-10,634
2018-07-11,634
2018-07-12,634
2018-07-13,634
2018-07-14,634
2018-07-15,634
2018-07-16,634
2018-07-17,642
2018-07-18,642
2018-07-19,642
2018-07-20,642
2018-07-21,642
2018-07-22,642
2018-07-23,639
2018-07-24,639
2018-07-25,639
2018-07-26,639
2018-07-27,639
2018-07-28,639
2018-07-29,646
2018-07-30,646
2018-07-31,646
2018-08-01,646
2018-08-02,646
2018-08-03,661
2018-08-04,661
2018-08-05,661
2018-08-06,661
2018-08-07,661
2018-08-08,652
2018-08-09,652
2018-08-10,652
2018-08-11,652
2018-08-12,652
2018-08-14,647
2018-08-16,647
2018-08-17,647
2018-08-18,647
2018-08-19,652
2018-08-20,652
2018-08-21,652
2018-08-22,652
2018-08-23,652
2018-08-24,663
2018-08-25,663
2018-08-26,663
2018-08-27,663
2018-08-28,663
2018-08-29,670
2018-08-30,670
2018-08-31,670
2018-09-01,670
2018-09-02,670
2018-09-03,667
2018-09-04,667
2018-09-05,667
2018-09-06,667
2018-09-07,667
2018-09-08,664
2018-09-09,664
2018-09-10,664
2018-09-11,664
2018-09-12,664
2018-09-13,664
2018-09-14,667
2018-09-15,667
2018-09-16,667
2018-09-17,667
2018-09-18,667
2018-09-19,669
2018-09-20,669
2018-09-21,669
2018-09-22,669
2018-09-23,670
2018-09-24,670
2018-09-25,670
2018-09-26,670
2018-09-27,670
2018-09-28,692
2018-09-29,692
2018-09-30,692
2018-10-01,692
2018-10-02,692
2018-10-03,695
2018-10-04,695
2018-10-05,695
2018-10-06,695
2018-10-07,695
2018-10-08,676
2018-10-09,676
2018-10-10,676
2018-10-11,676
2018-10-12,676
2018-10-13,682
2018-10-14,682
2018-10-15,682
2018-10-16,682
2018-10-17,682
2018-10-18,699
2018-10-19,699
2018-10-20,699
2018-10-21,699
2018-10-22,699
2018-10-23,699
2018-10-24,688
2018-10-25,688
2018-10-26,688
2018-10-27,688
2018-10-28,711
2018-10-29,711
2018-10-30,711
2018-10-31,711
2018-11-01,726
2018-11-03,726
2018-11-04,744
2018-11-05,744
2018-11-06,734
2018-11-07,734
2018-11-08,734
2018-11-09,710
2018-11-10,710
2018-11-11,682
2018-11-12,682
2018-11-13,662
2018-11-14,662
2018-11-15,646
2018-11-16,646
2018-11-17,669
2018-11-18,669
2018-11-19,656
2018-11-20,656
2018-11-21,632
2018-11-22,632
2018-11-23,619
2018-11-24,619
2018-11-25,629
2018-11-26,629
2018-11-27,629
2018-11-28,642
2018-11-29,642
2018-12-01,655
2018-12-02,655
2018-12-03,655
2018-12-04,651
2018-12-05,651
2018-12-07,660
2018-12-09,681
2018-12-10,681
2018-12-11,681
2018-12-12,689
2018-12-13,689
2018-12-14,689
2018-12-15,694
2018-12-16,694
2018-12-17,694
2018-12-18,680
2018-12-19,680
2018-12-20,680
2018-12-21,678
2018-12-22,678
2018-12-23,678
2018-12-24,663
2018-12-25,663
2018-12-26,663
2018-12-27,654
2018-12-28,654
2018-12-29,654
2018-12-30,649
2018-12-31,649
2019-01-01,649
2019-01-02,655
2019-01-03,655
2019-01-04,655
2019-01-05,667
2019-01-06,667
2019-01-08,688
2019-01-10,688
2019-01-11,707
2019-01-12,707
2019-01-13,707
2019-01-14,703
2019-01-15,703
2019-01-16,703
2019-01-17,684
2019-01-18,684
2019-01-19,684
2019-01-20,662
2019-01-21,662
2019-01-22,662
2019-01-23,641
2019-01-24,641
2019-01-25,641
2019-01-26,621
2019-01-27,621
2019-01-28,621
2019-01-29,643
2019-01-30,643
2019-01-31,643
2019-02-01,654
2019-02-02,654
2019-02-03,654
2019-02-04,652
2019-02-05,652
2019-02-06,652
2019-02-07,663
2019-02-08,663
2019-02-09,663
2019-02-10,667
2019-02-11,667
2019-02-12,667
2019-02-13,679
2019-02-14,679
2019-02-15,679
2019-02-16,679
2019-02-17,684
2019-02-18,684
2019-02-19,684
2019-02-20,688
2019-02-21,688
2019-02-22,688
2019-02-23,686
2019-02-24,686
2019-02-25,686
2019-02-26,687
2019-02-27,687
2019-02-28,687
2019-03-01,687
2019-03-02,687
2019-03-03,696
2019-03-04,696
2019-03-05,696
2019-03-06,705
2019-03-07,705
2019-03-08,705
2019-03-09,705
2019-03-10,720
2019-03-11,720
2019-03-12,720
2019-03-13,718
2019-03-14,718
2019-03-15,718
2019-03-16,718
2019-03-17,690
2019-03-18,690
2019-03-19,690
2019-03-20,690
2019-03-21,686
2019-03-22,686
2019-03-23,686
2019-03-24,679
2019-03-25,679
2019-03-26,679
2019-03-27,679
2019-03-28,695
2019-03-29,695
2019-03-30,695
2019-03-31,695
2019-04-01,692
2019-04-02,692
2019-04-03,692
2019-04-04,692
2019-04-05,678
2019-04-06,678
2019-04-07,678
2019-04-08,678
2019-04-09,677
2019-04-10,677
2019-04-11,677
2019-04-12,654
2019-04-13,654
2019-04-14,654
2019-04-15,636
2019-04-16,636
2019-04-17,635
2019-04-18,635
2019-04-19,635
2019-04-20,644
2019-04-21,644
2019-04-22,644
2019-04-23,658
2019-04-24,658
2019-04-25,658
2019-04-26,670
2019-04-27,670
2019-04-28,670
2019-04-29,670
2019-04-30,689
2019-05-01,689
2019-05-02,689
2019-05-03,689
2019-05-04,720
2019-05-05,720
2019-05-06,720
2019-05-07,720
2019-05-08,735
2019-05-09,735
2019-05-10,735
2019-05-11,735
2019-05-12,731
2019-05-13,731
2019-05-14,731
2019-05-15,731
2019-05-16,738
2019-05-17,738
2019-05-18,738
2019-05-19,738
2019-05-20,739
2019-05-21,739
2019-05-22,739
2019-05-23,739
2019-05-24,739
2019-05-25,731
2019-05-26,731
2019-05-27,731
2019-05-28,731
2019-05-29,717
2019-05-30,717
2019-05-31,717
2019-06-01,717
2019-06-02,717
2019-06-03,734
2019-06-04,734
2019-06-05,734
2019-06-06,734
2019-06-07,719
2019-06-08,719
2019-06-09,719
2019-06-10,719
2019-06-11,725
2019-06-12,725
2019-06-13,725
2019-06-14,725
2019-06-15,725
2019-06-16,744
2019-06-17,744
2019-06-18,744
2019-06-19,744
2019-06-20,744
2019-06-21,749
2019-06-22,749
2019-06-23,749
2019-06-24,749
2019-06-25,749
2019-06-26,713
2019-06-27,713
2019-06-28,713
2019-06-29,713
2019-06-30,679
2019-07-01,679
2019-07-02,679
2019-07-03,679
2019-07-04,679
2019-07-05,662
2019-07-06,662
2019-07-07,662
2019-07-08,662
2019-07-09,662
2019-07-10,657
2019-07-11,657
2019-07-12,657
2019-07-13,657
2019-07-14,657
2019-07-15,673
2019-07-16,673
2019-07-17,673
2019-07-18,673
2019-07-19,673
2019-07-20,680
2019-07-21,680
2019-07-22,680
2019-07-23,680
2019-07-24,680
2019-07-25,680
2019-07-26,687
