date_obj,Onyx%20amulet price
2018-11-26,3167906
2018-11-27,3167906
2018-11-28,3167906
2018-11-29,3167906
2018-12-01,3167906
2018-12-02,3167906
2018-12-03,3167906
2018-12-04,3167906
2018-12-05,3167906
2018-12-07,3167906
2018-12-09,3167906
2018-12-10,3148139
2018-12-11,3148139
2018-12-12,3148139
2018-12-13,3148139
2018-12-14,3148139
2018-12-15,3148139
2018-12-16,3148139
2018-12-17,3148139
2018-12-18,3148139
2018-12-19,3148139
2018-12-20,3148139
2018-12-21,3148139
2018-12-22,3148139
2018-12-23,3148139
2018-12-24,3148139
2018-12-25,3148139
2018-12-26,3148139
2018-12-27,3148139
2018-12-28,3148139
2018-12-29,3148139
2018-12-30,3148139
2018-12-31,3148139
2019-01-01,3148139
2019-01-02,3148139
2019-01-03,3148139
2019-01-04,3148139
2019-01-05,3148139
2019-01-06,3148139
2019-01-08,3148139
2019-01-10,3148139
2019-01-11,3148139
2019-01-12,3088835
2019-01-13,3088835
2019-01-14,3088835
2019-01-15,3088835
2019-01-16,3088835
2019-01-17,3088835
2019-01-18,3088835
2019-01-19,3088835
2019-01-20,3088835
2019-01-21,3088835
2019-01-22,3088835
2019-01-23,3088835
2019-01-24,3088835
2019-01-25,3088835
2019-01-26,3088835
2019-01-27,3088835
2019-01-29,3088835
2019-01-30,3088835
2019-01-31,3088835
2019-02-01,3088835
2019-02-02,3088835
2019-02-03,3088835
2019-02-04,3088835
2019-02-05,3088835
2019-02-06,3088835
2019-02-07,3088835
2019-02-08,3088835
2019-02-09,3088835
2019-02-10,3088835
2019-02-11,3088835
2019-02-12,3088835
2019-02-13,3088835
2019-02-14,3088835
2019-02-15,3075983
2019-02-16,3075983
2019-02-17,3075983
2019-02-18,3075983
2019-02-19,3075983
2019-02-20,3075983
2019-02-21,3075983
2019-02-22,3075983
2019-02-23,3075983
2019-02-24,3075983
2019-02-25,3075983
2019-02-26,3075983
2019-02-27,3075983
2019-02-28,3075983
2019-03-01,3075983
2019-03-02,3075983
2019-03-03,3075983
2019-03-04,3075983
2019-03-05,3075983
2019-03-06,3075983
2019-03-07,3075983
2019-03-08,3075983
2019-03-09,3075983
2019-03-10,3075983
2019-03-11,3075983
2019-03-12,3075983
2019-03-13,3075983
2019-03-14,3075983
2019-03-15,3075983
2019-03-16,3075983
2019-03-17,3075983
2019-03-18,3075983
2019-03-19,3075983
2019-03-20,3075983
2019-03-21,3075983
2019-03-22,3075983
2019-03-23,3075983
2019-03-24,3075983
2019-03-25,3075983
2019-03-26,3075983
2019-03-27,3075983
2019-03-28,3075983
2019-03-29,3075983
2019-03-30,3075983
2019-03-31,2989450
2019-04-01,2989450
2019-04-02,2989450
2019-04-03,2989450
2019-04-04,2989450
2019-04-05,2989450
2019-04-06,2989450
2019-04-07,2989450
2019-04-08,2989450
2019-04-09,2989450
2019-04-10,2989450
2019-04-11,2989450
2019-04-12,2989450
2019-04-13,2989450
2019-04-14,2989450
2019-04-15,2989450
2019-04-16,2989450
2019-04-17,2989450
2019-04-18,2989450
2019-04-19,2989450
2019-04-20,2989450
2019-04-21,2989450
2019-04-22,2989450
2019-04-23,2989450
2019-04-24,2989450
2019-04-25,2989450
2019-04-26,2989450
2019-04-27,2989450
2019-04-28,2989450
2019-04-29,2989450
2019-04-30,2989450
2019-05-01,2989450
2019-05-02,2946482
2019-05-03,2946482
2019-05-04,2946482
2019-05-05,2946482
2019-05-06,2946482
2019-05-07,2946482
2019-05-08,2946482
2019-05-09,2946482
2019-05-10,2946482
2019-05-11,2946482
2019-05-12,2946482
2019-05-13,2946482
2019-05-14,2946482
2019-05-15,2946482
2019-05-16,2946482
2019-05-17,2946482
2019-05-18,2946482
2019-05-19,2946482
2019-05-20,2946482
2019-05-21,2946482
2019-05-22,2946482
2019-05-23,2946482
2019-05-24,2946482
2019-05-25,2946482
2019-05-26,2946482
2019-05-27,2946482
2019-05-28,2946482
2019-05-29,2946482
2019-05-30,2946482
2019-05-31,2946482
2019-06-01,2946482
2019-06-02,2929856
2019-06-03,2929856
2019-06-04,2929856
2019-06-05,2929856
2019-06-06,2929856
2019-06-07,2929856
2019-06-08,2929856
2019-06-09,2929856
2019-06-10,2929856
2019-06-11,2929856
2019-06-12,2929856
2019-06-13,2929856
2019-06-14,2929856
2019-06-15,2929856
2019-06-16,2929856
2019-06-17,2929856
2019-06-18,2929856
2019-06-19,2929856
2019-06-20,2929856
2019-06-21,2929856
2019-06-22,2929856
2019-06-23,2929856
2019-06-24,2929856
2019-06-25,2929856
2019-06-26,2929856
2019-06-27,2929856
2019-06-28,2929856
2019-06-29,2929856
2019-06-30,2929856
2019-07-01,2929856
2019-07-02,2929856
2019-07-03,2929856
2019-07-04,2929856
2019-07-05,2913083
2019-07-06,2913083
2019-07-07,2913083
2019-07-08,2913083
2019-07-09,2913083
2019-07-10,2913083
2019-07-11,2913083
2019-07-12,2913083
2019-07-13,2913083
2019-07-14,2913083
2019-07-15,2913083
2019-07-16,2913083
2019-07-17,2913083
2019-07-18,2913083
2019-07-19,2913083
2019-07-20,2913083
2019-07-21,2913083
2019-07-22,2913083
2019-07-23,2913083
2019-07-24,2913083
2019-07-25,2913083
2019-07-26,2913083
2019-07-27,2913083
2019-07-28,2913083
2019-07-29,2913083
2019-07-30,2809872
2019-07-31,2809872
2019-08-01,2809872
2019-08-02,2809872
2019-08-03,2809872
2019-08-04,2809872
2019-08-05,2809872
2019-08-06,2809872
2019-08-07,2809872
2019-08-08,2809872
2019-08-09,2809872
2019-08-10,2809872
2019-08-11,2809872
2019-08-12,2809872
2019-08-13,2809872
2019-08-14,2809872
2019-08-15,2809872
2019-08-16,2809872
2019-08-17,2809872
2019-08-18,2809872
2019-08-19,2809872
2019-08-20,2809872
2019-08-21,2673763
2019-08-22,2673763
2019-08-23,2673763
2019-08-24,2673763
2019-08-24,2673763
2019-08-25,2673763
2019-08-25,2673763
2019-08-26,2673763
2019-08-26,2673763
2019-08-27,2673763
2019-08-27,2673763
2019-08-28,2673763
2019-08-29,2673763
2019-08-30,2673763
2019-08-31,2673763
2019-09-01,2673763
2019-09-02,2673763
2019-09-03,2673763
2019-09-04,2673763
2019-09-05,2673763
2019-09-06,2673763
2019-09-07,2673763
2019-09-08,2673763
2019-09-09,2673763
2019-09-10,2673763
2019-09-11,2673763
2019-09-12,2673763
2019-09-13,2673763
2019-09-14,2673763
2019-09-15,2563920
2019-09-16,2563920
2019-09-17,2563920
2019-09-18,2563920
2019-09-19,2563920
2019-09-20,2563920
2019-09-21,2563920
2019-09-22,2563920
2019-09-23,2563920
2019-09-24,2563920
2019-09-25,2563920
2019-09-26,2563920
2019-09-27,2563920
2019-09-28,2563920
2019-09-29,2563920
2019-09-30,2563920
2019-10-01,2563920
2019-10-02,2563920
2019-10-03,2563920
2019-10-04,2563920
2019-10-05,2563920
2019-10-06,2563920
2019-10-07,2563920
2019-10-08,2563920
2019-10-09,2563920
2019-10-10,2563920
2019-10-11,2563920
2019-10-12,2563920
2019-10-13,2563920
2019-10-14,2563920
2019-10-15,2499658
2019-10-16,2499658
2019-10-17,2499658
2019-10-18,2499658
2019-10-19,2499658
2019-10-20,2499658
2019-10-21,2499658
2019-10-22,2499658
2019-10-23,2499658
2019-10-24,2499658
2019-10-25,2499658
2019-10-26,2499658
2019-10-27,2499658
2019-10-28,2499658
2019-10-29,2499658
2019-10-30,2499658
2019-10-31,2499658
2019-11-01,2499658
2019-11-02,2499658
2019-11-03,2499658
2019-11-04,2499658
2019-11-05,2499658
2019-11-06,2499658
2019-11-07,2394610
2019-11-08,2394610
2019-11-09,2394610
2019-11-10,2394610
2019-11-11,2394610
2019-11-12,2394610
2019-11-13,2394610
2019-11-14,2394610
2019-11-15,2394610
2019-11-16,2394610
2019-11-17,2394610
2019-11-18,2394610
2019-11-19,2394610
2019-11-20,2394610
2019-11-21,2394610
2019-11-22,2394610
2019-11-23,2394610
2019-11-24,2394610
2019-11-25,2394610
2019-11-26,2394610
2019-11-27,2394610
2019-11-28,2283474
2019-11-29,2283474
2019-11-30,2283474
2019-12-01,2283474
2019-12-02,2283474
2019-12-03,2283474
2019-12-04,2283474
2019-12-05,2283474
2019-12-06,2283474
2019-12-07,2283474
2019-12-08,2283474
2019-12-09,2283474
2019-12-10,2283474
2019-12-11,2283474
2019-12-12,2283474
2019-12-13,2283474
2019-12-14,2283474
2019-12-15,2283474
2019-12-16,2283474
2019-12-17,2283474
2019-12-18,2283474
2019-12-19,2283474
2019-12-20,2283474
2019-12-21,2283474
2019-12-22,2283474
2019-12-23,2283474
2019-12-24,2184362
2019-12-25,2184362
2019-12-26,2184362
2019-12-27,2184362
2019-12-28,2184362
2019-12-29,2184362
2019-12-30,2184362
2019-12-31,2184362
2020-01-01,2184362
2020-01-02,2184362
2020-01-03,2184362
2020-01-04,2184362
2020-01-05,2184362
2020-01-06,2184362
2020-01-07,2184362
2020-01-08,2184362
2020-01-09,2184362
2020-01-10,2184362
2020-01-11,2184362
2020-01-12,2184362
2020-01-13,2184362
2020-01-14,2184362
2020-01-15,2184362
2020-01-16,2105296
2020-01-17,2105296
2020-01-18,2105296
2020-01-19,2105296
2020-01-20,2105296
2020-01-21,2105296
2020-01-22,2105296
2020-01-23,2105296
2020-01-24,2105296
2020-01-25,2105296
2020-01-26,2105296
2020-01-27,2105296
2020-01-28,2105296
2020-01-29,2105296
2020-01-30,2105296
2020-01-31,2105296
2020-02-01,2111761
2020-02-02,2111761
2020-02-03,2111761
2020-02-04,2111761
2020-02-05,2111761
2020-02-06,2111761
2020-02-07,2111761
2020-02-08,2111761
2020-02-09,2111761
2020-02-10,2111761
2020-02-11,2111761
2020-02-12,2111761
2020-02-13,2157138
2020-02-14,2157138
2020-02-15,2157138
2020-02-16,2157138
2020-02-17,2157138
2020-02-18,2157138
2020-02-19,2157138
2020-02-20,2157138
2020-02-21,2157138
2020-02-22,2157138
2020-02-23,2157138
2020-02-24,2157138
2020-02-25,2209254
2020-02-26,2209254
2020-02-27,2209254
2020-02-28,2209254
2020-02-29,2209254
2020-03-01,2209254
2020-03-02,2209254
2020-03-03,2209254
2020-03-04,2209254
2020-03-05,2209254
2020-03-06,2209254
2020-03-07,2209254
2020-03-08,2256182
2020-03-09,2256182
2020-03-10,2256182
2020-03-11,2256182
2020-03-12,2256182
2020-03-13,2256182
2020-03-14,2256182
2020-03-15,2256182
2020-03-16,2256182
2020-03-17,2256182
2020-03-18,2256182
2020-03-19,2256182
2020-03-20,2256182
2020-03-21,2256182
2020-03-22,2256182
2020-03-23,2256182
2020-03-24,2293681
2020-03-25,2293681
2020-03-26,2293681
2020-03-27,2293681
2020-03-28,2293681
2020-03-29,2293681
2020-03-30,2293681
2020-03-31,2354590
2020-04-01,2354590
2020-04-02,2354590
2020-04-03,2354590
2020-04-04,2354590
2020-04-05,2456035
2020-04-06,2456035
2020-04-07,2456035
2020-04-08,2456035
2020-04-09,2456035
2020-04-10,2535496
2020-04-11,2535496
2020-04-12,2535496
2020-04-13,2535496
2020-04-14,2535496
2020-04-15,2535496
2020-04-16,2535496
2020-04-17,2535496
2020-04-18,2594783
2020-04-19,2594783
2020-04-20,2594783
2020-04-21,2594783
2020-04-22,2594783
2020-04-23,2594783
2020-04-24,2594783
2020-04-25,2594783
2020-04-26,2661606
2020-04-27,2661606
2020-04-28,2661606
2020-04-29,2661606
2020-04-30,2661606
2020-05-01,2661606
2020-05-02,2661606
2020-05-03,2661606
2020-05-04,2661606
2020-05-05,2737439
2020-05-06,2737439
2020-05-07,2737439
2020-05-08,2737439
2020-05-09,2737439
2020-05-10,2820144
2020-05-11,2820144
2020-05-12,2820144
2020-05-13,2820144
