date_obj,Grey%20robe%20top price
2015-11-09,5949
2015-11-10,5949
2015-11-11,5949
2015-11-12,5949
2015-11-13,5660
2015-11-14,5660
2015-11-15,5660
2015-11-16,5660
2015-11-17,5660
2015-11-18,5660
2015-11-19,5660
2015-11-20,5660
2015-11-21,5660
2015-11-22,5660
2015-11-23,5660
2015-11-24,5660
2015-11-25,5660
2015-11-26,5660
2015-11-27,5660
2015-11-28,5660
2015-11-29,5660
2015-11-30,5660
2015-12-01,5660
2015-12-02,5660
2015-12-03,5660
2015-12-04,5660
2015-12-05,5660
2015-12-06,5402
2015-12-07,5402
2015-12-08,5402
2015-12-09,5402
2015-12-10,5402
2015-12-11,5402
2015-12-12,5402
2015-12-13,5402
2015-12-14,5402
2015-12-15,5402
2015-12-16,5402
2015-12-17,5402
2015-12-18,5402
2015-12-19,5402
2015-12-20,5402
2015-12-21,5402
2015-12-22,5402
2015-12-23,5402
2015-12-24,5402
2015-12-25,5402
2015-12-26,5402
2015-12-27,5148
2015-12-28,5148
2015-12-29,5148
2015-12-31,5148
2016-01-01,5148
2016-01-02,5148
2016-01-03,5148
2016-01-04,5148
2016-01-05,5148
2016-01-06,5148
2016-01-07,5148
2016-01-08,5148
2016-01-09,5148
2016-01-10,5148
2016-01-11,5148
2016-01-12,5148
2016-01-13,4926
2016-01-14,4926
2016-01-15,4926
2016-01-16,4926
2016-01-17,4926
2016-01-18,4926
2016-01-19,4926
2016-01-20,4926
2016-01-21,4926
2016-01-22,4926
2016-01-23,4926
2016-01-24,4926
2016-01-25,4926
2016-01-26,4926
2016-01-27,4926
2016-01-28,4926
2016-01-29,4926
2016-01-30,4683
2016-01-31,4683
2016-02-01,4683
2016-02-02,4683
2016-02-03,4683
2016-02-04,4683
2016-02-05,4683
2016-02-06,4683
2016-02-07,4683
2016-02-08,4683
2016-02-09,4683
2016-02-10,4683
2016-02-11,4683
2016-02-12,4683
2016-02-13,4683
2016-02-14,4683
2016-02-15,4457
2016-02-16,4457
2016-02-17,4457
2016-02-18,4457
2016-02-19,4457
2016-02-20,4457
2016-02-21,4457
2016-02-22,4457
2016-02-23,4457
2016-02-24,4457
2016-02-25,4457
2016-02-26,4457
2016-02-27,4457
2016-02-28,4457
2016-02-29,4457
2016-03-01,4457
2016-03-02,4457
2016-03-03,4245
2016-03-04,4245
2016-03-05,4245
2016-03-06,4245
2016-03-07,4245
2016-03-08,4245
2016-03-09,4245
2016-03-10,4245
2016-03-11,4245
2016-03-12,4245
2016-03-13,4245
2016-03-14,4245
2016-03-15,4245
2016-03-16,4245
2016-03-17,4245
2016-03-18,4054
2016-03-19,4054
2016-03-20,4054
2016-03-21,4054
2016-03-22,4054
2016-03-23,4054
2016-03-24,4054
2016-03-25,4054
2016-03-26,4054
2016-03-27,4054
2016-03-28,4054
2016-03-29,4054
2016-03-30,4054
2016-03-31,4054
2016-04-01,3858
2016-04-02,3858
2016-04-03,3858
2016-04-04,3858
2016-04-05,3858
2016-04-06,3858
2016-04-07,3858
2016-04-08,3858
2016-04-09,3858
2016-04-10,3858
2016-04-11,3858
2016-04-12,3858
2016-04-13,3858
2016-04-14,3858
2016-04-15,3858
2016-04-16,3858
2016-04-17,3669
2016-04-18,3669
2016-04-19,3669
2016-04-20,3669
2016-04-21,3669
2016-04-22,3669
2016-04-23,3669
2016-04-24,3669
2016-04-25,3669
2016-04-26,3669
2016-04-27,3669
2016-04-28,3669
2016-04-29,3669
2016-04-30,3490
2016-05-01,3490
2016-05-02,3490
2016-05-03,3490
2016-05-04,3490
2016-05-05,3490
2016-05-06,3490
2016-05-07,3490
2016-05-08,3490
2016-05-09,3490
2016-05-10,3490
2016-05-11,3490
2016-05-12,3490
2016-05-13,3490
2016-05-14,3490
2016-05-15,3320
2016-05-16,3320
2016-05-17,3320
2016-05-18,3320
2016-05-19,3320
2016-05-22,3320
2016-05-23,3320
2016-05-24,3320
2016-05-25,3320
2016-05-26,3320
2016-05-27,3320
2016-05-28,3320
2016-05-29,3320
2016-05-30,3163
2016-05-31,3163
2016-06-01,3163
2016-06-02,3163
2016-06-03,3163
2016-06-04,3163
2016-06-05,3163
2016-06-06,3163
2016-06-07,3163
2016-06-08,3163
2016-06-09,3163
2016-06-10,3163
2016-06-11,3008
2016-06-12,3008
2016-06-13,3008
2016-06-14,3008
2016-06-15,3008
2016-06-16,3008
2016-06-17,3008
2016-06-18,3008
2016-06-19,3008
2016-06-20,3008
2016-06-21,3008
2016-06-22,2861
2016-06-23,2861
2016-06-24,2861
2016-06-25,2861
2016-06-26,2861
2016-06-27,2861
2016-06-28,2861
2016-06-29,2861
2016-06-30,2861
2016-07-01,2861
2016-07-02,2861
2016-07-03,2861
2016-07-04,2861
2016-07-05,2861
2016-07-06,2720
2016-07-07,2720
2016-07-08,2720
2016-07-09,2720
2016-07-10,2720
2016-07-11,2720
2016-07-12,2720
2016-07-13,2720
2016-07-14,2720
2016-07-15,2720
2016-07-16,2720
2016-07-17,2720
2016-07-18,2720
2016-07-23,2587
2016-07-24,2587
2016-07-25,2587
2016-07-26,2587
2016-07-27,2587
2016-07-28,2587
2016-07-29,2587
2016-07-30,2587
2016-07-31,2587
2016-08-01,2587
2016-08-02,2464
2016-08-03,2464
2016-08-04,2464
2016-08-05,2464
2016-08-06,2464
2016-08-07,2464
2016-08-08,2464
2016-08-09,2464
2016-08-10,2464
2016-08-11,2464
2016-08-12,2464
2016-08-13,2464
2016-08-14,2464
2016-08-15,2464
2016-08-16,2464
2016-08-17,2464
2016-08-18,2464
2016-08-19,2464
2016-08-20,2343
2016-08-21,2343
2016-08-22,2343
2016-08-23,2343
2016-08-24,2343
2016-08-25,2343
2016-08-26,2343
2016-08-28,2343
2016-08-31,2343
2016-09-01,2343
2016-09-02,2343
2016-09-03,2343
2016-09-04,2343
2016-09-05,2343
2016-09-06,2343
2016-09-07,2229
2016-09-08,2229
2016-09-09,2229
2016-09-10,2229
2016-09-11,2229
2016-09-12,2229
2016-09-13,2229
2016-09-14,2229
2016-09-15,2229
2016-09-16,2229
2016-09-17,2229
2016-09-18,2229
2016-09-19,2229
2016-09-20,2229
2016-09-21,2229
2016-09-22,2229
2016-09-23,2229
2016-09-24,2118
2016-09-25,2118
2016-09-26,2118
2016-09-27,2118
2016-09-28,2118
2016-09-29,2118
2016-09-30,2118
2016-10-01,2118
2016-10-02,2118
2016-10-03,2118
2016-10-04,2118
2016-10-05,2118
2016-10-06,2118
2016-10-07,2118
2016-10-08,2118
2016-10-09,2118
2016-10-10,2015
2016-10-11,2015
2016-10-12,2015
2016-10-13,2015
2016-10-14,2015
2016-10-15,2015
2016-10-16,2015
2016-10-17,2015
2016-10-18,2015
2016-10-19,2015
2016-10-20,2015
2016-10-21,2015
2016-10-22,2015
2016-10-23,2015
2016-10-24,1917
2016-10-25,1917
2016-10-26,1917
2016-10-27,1917
2016-10-28,1917
2016-10-29,1917
2016-10-30,1917
2016-10-31,1917
2016-11-01,1917
2016-11-02,1917
2016-11-03,1917
2016-11-04,1917
2016-11-05,1917
2016-11-06,1917
2016-11-07,1917
2016-11-08,1917
2016-11-09,1917
2016-11-10,1823
2016-11-11,1823
2016-11-12,1823
2016-11-13,1823
2016-11-14,1823
2016-11-15,1823
2016-12-07,1733
2016-12-08,1648
2016-12-09,1648
2016-12-10,1648
2016-12-11,1648
2016-12-12,1648
2016-12-13,1648
2016-12-14,1648
2016-12-15,1648
2016-12-16,1648
2016-12-17,1648
2016-12-18,1648
2016-12-19,1648
2016-12-20,1648
2016-12-21,1648
2016-12-22,1648
2016-12-23,1573
2016-12-24,1573
2016-12-25,1573
2016-12-26,1573
2016-12-27,1573
2016-12-28,1573
2016-12-29,1573
2016-12-30,1573
2016-12-31,1573
2017-01-01,1573
2017-01-02,1573
2017-01-03,1573
2017-01-04,1573
2017-01-05,1573
2017-01-06,1573
2017-01-07,1503
2017-01-08,1503
2017-01-09,1503
2017-01-10,1503
2017-01-11,1503
2017-01-12,1503
2017-01-13,1503
2017-01-14,1503
2017-01-15,1503
2017-01-16,1503
2017-01-17,1503
2017-01-18,1503
2017-01-19,1503
2017-01-20,1503
2017-01-21,1444
2017-01-22,1444
2017-01-23,1444
2017-01-27,1444
2017-01-28,1444
2017-01-29,1444
2017-01-30,1444
2017-01-31,1444
2017-02-01,1444
2017-02-02,1444
2017-02-03,1374
2017-02-04,1374
2017-02-05,1374
2017-02-06,1374
2017-02-07,1374
2017-02-08,1374
2017-02-09,1374
2017-02-10,1374
2017-02-11,1374
2017-02-12,1374
2017-02-13,1374
2017-02-14,1374
2017-02-15,1374
2017-02-16,1374
2017-02-18,1346
2017-02-19,1346
2017-02-20,1346
2017-02-21,1346
2017-02-22,1346
2017-02-23,1346
2017-02-24,1346
2017-02-25,1346
2017-02-26,1346
2017-02-27,1346
2017-02-28,1346
2017-03-01,1346
2017-03-02,1346
2017-03-03,1346
2017-03-04,1346
2017-03-05,1346
2017-03-06,1346
2017-03-07,1313
2017-03-08,1313
2017-03-09,1313
2017-03-10,1313
2017-03-11,1313
2017-03-12,1313
2017-03-13,1313
2017-03-14,1313
2017-03-15,1313
2017-03-16,1313
2017-03-17,1313
2017-03-18,1313
2017-03-19,1313
2017-03-20,1313
2017-03-21,1275
2017-03-22,1275
2017-03-23,1275
2017-03-24,1275
2017-03-25,1275
2017-03-26,1275
2017-03-27,1275
2017-03-28,1275
2017-03-29,1275
2017-03-30,1275
2017-03-31,1275
2017-04-01,1275
2017-04-02,1275
2017-04-03,1275
2017-04-04,1275
2017-04-12,1237
2017-04-13,1237
2017-04-14,1237
2017-04-15,1237
2017-04-16,1237
2017-04-17,1237
2017-04-18,1237
2017-04-19,1237
2017-04-20,1237
2017-04-21,1237
2017-04-22,1237
2017-04-23,1178
2017-04-24,1178
2017-04-25,1178
2017-04-26,1178
2017-04-27,1178
2017-04-28,1178
2017-04-29,1178
2017-04-30,1178
2017-05-01,1178
2017-05-02,1178
2017-05-03,1178
2017-05-04,1178
2017-05-05,1178
2017-05-06,1178
2017-05-07,1155
2017-05-08,1155
2017-05-09,1155
2017-05-10,1155
2017-05-11,1155
2017-05-12,1155
2017-05-13,1155
2017-05-14,1155
2017-05-15,1155
2017-05-16,1155
2017-05-17,1155
2017-05-18,1155
2017-05-19,1155
2017-05-20,1155
2017-05-21,1155
2017-05-22,1155
2017-05-23,1155
2017-05-24,1143
2017-05-25,1143
2017-05-26,1143
2017-05-27,1143
2017-05-28,1143
2017-05-29,1143
2017-05-30,1143
2017-05-31,1143
2017-06-01,1143
2017-06-02,1143
2017-06-03,1143
2017-06-04,1143
2017-06-05,1143
2017-06-06,1143
2017-06-07,1143
2017-06-08,1098
2017-06-09,1098
2017-06-10,1098
2017-06-11,1098
2017-06-12,1098
2017-06-13,1098
2017-06-14,1098
2017-06-15,1098
2017-06-16,1098
2017-06-17,1098
2017-06-18,1098
2017-06-19,1098
2017-06-20,1098
2017-06-21,1098
2017-06-22,1098
2017-06-23,1098
2017-06-24,1058
2017-06-25,1058
2017-06-26,1058
2017-06-27,1058
2017-06-28,1058
2017-06-29,1058
2017-06-30,1058
2017-07-01,1058
2017-07-02,1058
2017-07-03,1058
2017-07-04,1058
2017-07-05,1058
2017-07-06,1058
2017-07-07,1058
2017-07-08,1058
2017-07-13,1058
2017-07-14,1060
2017-07-15,1060
2017-07-16,1060
2017-07-17,1060
2017-07-18,1060
2017-07-19,1060
2017-07-20,1060
2017-07-21,1060
2017-07-22,1060
2017-07-23,1060
2017-07-24,1060
2017-07-25,1060
2017-07-26,1060
2017-07-27,1060
2017-07-28,1060
2017-07-29,1060
2017-07-30,1060
2017-07-31,1060
2017-08-01,1075
2017-08-02,1075
2017-08-03,1075
2017-08-04,1075
2017-08-05,1075
2017-08-06,1075
2017-08-09,1075
2017-08-10,1075
2017-08-11,1075
2017-08-12,1075
2017-08-13,1075
2017-08-14,1075
2017-08-15,1075
2017-08-16,1075
2017-08-17,1075
2017-08-18,1071
2017-08-19,1071
2017-08-20,1071
2017-08-21,1071
2017-08-22,1071
2017-08-23,1071
2017-08-24,1071
2017-08-25,1071
2017-08-26,1071
2017-08-27,1071
2017-08-28,1071
2017-08-29,1071
2017-08-30,1071
2017-08-31,1071
2017-09-01,1071
2017-09-02,1071
2017-09-03,1071
2017-09-04,1071
2017-09-05,1071
2017-09-06,1071
2017-09-07,1071
2017-09-08,1071
2017-09-09,1071
2017-09-10,1071
2017-09-11,1071
2017-09-12,1071
2017-09-13,1071
2017-09-14,1071
2017-09-15,1071
2017-09-16,1071
2017-09-17,1071
2017-09-18,1071
2017-09-19,1071
2017-09-20,1071
2017-09-21,1071
2017-09-22,1071
2017-09-23,1071
2017-09-24,1071
2017-09-25,1071
2017-09-26,1071
2017-09-27,1071
2017-09-28,1071
2017-09-29,1071
2017-09-30,1071
2017-10-01,1071
2017-10-02,1071
2017-10-03,1071
2017-10-04,1071
2017-10-05,1071
2017-10-06,1071
2017-10-07,1093
2017-10-08,1093
2017-10-09,1093
2017-10-10,1093
2017-10-11,1093
2017-10-12,1093
2017-10-13,1093
2017-10-14,1093
2017-10-15,1093
2017-10-16,1093
2017-10-17,1093
2017-10-18,1093
2017-10-19,1093
2017-10-20,1093
2017-10-21,1093
2017-10-22,1093
2017-10-23,1093
2017-10-24,1093
2017-10-25,1083
2017-10-26,1083
2017-10-27,1083
2017-10-28,1083
2017-10-29,1083
2017-10-30,1083
2017-10-31,1083
2017-11-01,1083
2017-11-02,1083
2017-11-03,1083
2017-11-04,1083
2017-11-05,1083
2017-11-06,1083
2017-11-07,1083
2017-11-08,1083
2017-11-09,1083
2017-11-10,1083
2017-11-11,1083
2017-11-12,1059
2017-11-13,1059
2017-11-14,1059
2017-11-15,1059
2017-11-16,1059
2017-11-17,1059
2017-11-18,1059
2017-11-19,1059
2017-11-20,1059
2017-11-21,1059
2017-11-22,1059
2017-11-23,1059
2017-11-24,1059
2017-11-25,1059
2017-11-26,1059
2017-11-27,1059
2017-11-28,1059
2017-11-29,1059
2017-11-30,1059
2017-12-01,1073
2017-12-02,1073
2017-12-03,1073
2017-12-04,1073
2017-12-05,1073
2017-12-06,1073
2017-12-07,1073
2017-12-08,1073
2017-12-09,1073
2017-12-10,1073
2017-12-11,1073
2017-12-12,1073
2017-12-13,1073
2017-12-14,1073
2017-12-15,1073
2017-12-16,1073
2017-12-17,1073
2017-12-18,1039
2017-12-19,1039
2017-12-20,1039
2017-12-21,1039
2017-12-22,1039
2017-12-23,1039
2017-12-24,1039
2017-12-25,1039
2017-12-26,1039
2017-12-27,1039
2017-12-28,1039
2017-12-29,1039
2017-12-30,1039
2017-12-31,1039
2018-01-01,1039
2018-01-02,987
2018-01-03,987
2018-01-04,987
2018-01-05,987
2018-01-06,987
2018-01-07,987
2018-01-08,987
2018-01-09,987
2018-01-10,987
2018-01-11,987
2018-01-12,987
2018-01-13,987
2018-01-14,987
2018-01-15,971
2018-01-16,971
2018-01-17,971
2018-01-18,971
2018-01-19,971
2018-01-20,971
2018-01-21,971
2018-01-22,971
2018-01-23,971
2018-01-25,972
2018-01-26,972
2018-01-27,972
2018-01-28,972
2018-01-29,972
2018-01-30,972
2018-01-31,972
2018-02-01,958
2018-02-02,958
2018-02-03,958
2018-02-04,958
2018-02-05,958
2018-02-06,958
2018-02-07,958
2018-02-08,958
2018-02-09,935
2018-02-10,935
2018-02-11,935
2018-02-12,935
2018-02-13,935
2018-02-14,935
2018-02-15,930
2018-02-16,930
2018-02-17,930
2018-02-18,930
2018-02-19,930
2018-02-20,930
2018-02-21,948
2018-02-22,948
2018-02-23,948
2018-02-24,948
2018-02-25,948
2018-02-26,948
2018-02-27,949
2018-02-28,949
2018-03-01,949
2018-03-02,949
2018-03-03,949
2018-03-04,949
2018-03-05,949
2018-03-06,949
2018-03-07,951
2018-03-08,951
2018-03-09,951
2018-03-10,951
2018-03-11,951
2018-03-12,951
2018-03-13,951
2018-03-14,951
2018-03-15,951
2018-03-16,951
2018-03-17,968
2018-03-18,968
2018-03-19,968
2018-03-20,968
2018-03-21,968
2018-03-23,968
2018-03-24,968
2018-03-25,968
2018-03-26,968
2018-03-27,941
2018-03-28,941
2018-03-29,941
2018-03-30,941
2018-03-31,941
2018-04-01,941
2018-04-02,941
2018-04-03,941
2018-04-04,941
2018-04-05,941
2018-04-06,964
2018-04-07,964
2018-04-08,964
2018-04-09,964
2018-04-10,964
2018-04-11,964
2018-04-12,964
2018-04-13,964
2018-04-14,964
2018-04-15,964
2018-04-16,964
2018-04-17,964
2018-04-18,964
2018-04-19,964
2018-04-20,964
2018-04-21,964
2018-04-22,964
2018-04-23,964
2018-04-24,964
2018-04-25,952
2018-04-26,952
2018-04-27,952
2018-04-28,952
2018-04-29,952
2018-04-30,952
2018-05-01,952
2018-05-03,952
2018-05-04,952
2018-05-05,974
2018-05-06,974
2018-05-07,974
2018-05-08,974
2018-05-09,974
2018-05-10,974
2018-05-11,974
2018-05-12,974
2018-05-13,974
2018-05-14,974
2018-05-15,974
2018-05-16,995
2018-05-17,995
2018-05-18,995
2018-05-19,995
2018-05-20,995
2018-05-21,995
2018-05-22,995
2018-05-23,995
2018-05-24,995
2018-05-25,995
2018-05-26,987
2018-05-27,987
2018-05-28,987
2018-05-29,987
2018-05-30,987
2018-05-31,987
2018-06-01,987
2018-06-02,987
2018-06-03,987
2018-06-04,987
2018-06-05,987
2018-06-06,965
2018-06-07,965
2018-06-08,965
2018-06-09,965
2018-06-10,965
2018-06-11,965
2018-06-12,965
2018-06-13,965
2018-06-14,965
2018-06-15,965
2018-06-16,976
2018-06-17,976
2018-06-18,976
2018-06-19,976
2018-06-20,976
2018-06-21,976
2018-06-22,976
2018-06-23,976
2018-06-24,976
2018-06-25,976
2018-06-26,976
2018-06-27,985
2018-06-28,985
2018-06-29,985
2018-06-30,985
2018-07-01,985
2018-07-02,985
2018-07-03,985
2018-07-04,985
2018-07-05,985
2018-07-06,985
2018-07-07,985
2018-07-08,989
2018-07-09,989
2018-07-10,989
2018-07-11,989
2018-07-12,989
2018-07-13,989
2018-07-14,989
2018-07-15,989
2018-07-16,989
2018-07-17,989
2018-07-18,989
2018-07-19,989
2018-07-20,989
2018-07-21,991
2018-07-22,991
2018-07-23,991
2018-07-24,991
2018-07-25,991
2018-07-26,991
2018-07-27,991
2018-07-28,991
2018-07-29,991
2018-07-30,953
2018-07-31,953
2018-08-01,953
2018-08-02,953
2018-08-03,953
2018-08-04,953
2018-08-05,953
2018-08-06,972
2018-08-07,972
2018-08-08,972
2018-08-09,972
2018-08-10,972
2018-08-11,972
2018-08-12,977
2018-08-14,977
2018-08-16,977
2018-08-17,977
2018-08-18,977
2018-08-19,1002
2018-08-20,1002
2018-08-21,1002
2018-08-22,1002
2018-08-23,1002
2018-08-24,1002
2018-08-25,972
2018-08-26,972
2018-08-27,972
2018-08-28,972
2018-08-29,972
2018-08-30,972
2018-08-31,972
2018-09-01,997
2018-09-02,997
2018-09-03,997
2018-09-04,997
2018-09-05,997
2018-09-06,997
2018-09-07,1033
2018-09-08,1033
2018-09-09,1033
2018-09-10,1033
2018-09-11,1033
2018-09-12,1033
2018-09-13,1010
2018-09-14,1010
2018-09-15,1010
2018-09-16,1010
2018-09-17,1010
2018-09-18,1010
2018-09-19,976
2018-09-20,976
2018-09-21,976
2018-09-22,976
2018-09-23,976
2018-09-24,976
2018-09-25,959
2018-09-26,959
2018-09-27,959
2018-09-28,959
2018-09-29,959
2018-09-30,959
2018-10-01,959
2018-10-02,942
2018-10-03,942
2018-10-04,942
2018-10-05,942
2018-10-06,942
2018-10-07,942
2018-10-08,942
2018-10-09,960
2018-10-10,960
2018-10-11,960
2018-10-12,960
2018-10-13,960
2018-10-14,960
2018-10-15,960
2018-10-16,960
2018-10-17,962
2018-10-18,962
2018-10-19,962
2018-10-20,962
2018-10-21,962
2018-10-22,962
2018-10-23,962
2018-10-24,962
2018-10-25,968
2018-10-26,968
2018-10-27,968
2018-10-28,968
2018-10-29,968
2018-10-30,968
2018-10-31,968
2018-11-01,970
2018-11-03,970
2018-11-04,970
2018-11-05,970
2018-11-06,934
2018-11-07,934
2018-11-08,934
2018-11-09,934
2018-11-10,952
2018-11-11,952
2018-11-12,952
2018-11-13,952
2018-11-14,975
2018-11-15,975
2018-11-16,975
2018-11-17,975
2018-11-18,966
2018-11-19,966
2018-11-20,966
2018-11-21,966
2018-11-22,961
2018-11-23,961
2018-11-24,961
2018-11-25,961
2018-11-26,963
2018-11-27,963
2018-11-28,963
2018-11-29,963
2018-12-01,959
2018-12-02,959
2018-12-03,959
2018-12-05,965
2018-12-07,965
2018-12-09,975
2018-12-10,975
2018-12-11,975
2018-12-12,975
2018-12-13,975
2018-12-14,987
2018-12-15,987
2018-12-16,987
2018-12-17,987
2018-12-18,987
2018-12-19,978
2018-12-20,978
2018-12-21,978
2018-12-22,978
2018-12-23,978
2018-12-24,964
2018-12-25,964
2018-12-26,964
2018-12-27,964
2018-12-28,964
2018-12-29,970
2018-12-30,970
2018-12-31,970
2019-01-01,970
2019-01-02,1001
2019-01-03,1001
2019-01-04,1001
2019-01-05,1001
2019-01-06,961
2019-01-08,961
2019-01-10,961
2019-01-11,934
2019-01-12,934
2019-01-13,934
2019-01-14,934
2019-01-15,900
2019-01-16,900
2019-01-17,900
2019-01-18,900
2019-01-19,900
2019-01-20,877
2019-01-21,877
2019-01-22,877
2019-01-23,877
2019-01-24,877
2019-01-25,851
2019-01-26,851
2019-01-27,851
2019-01-28,851
2019-01-29,852
2019-01-30,852
2019-01-31,852
2019-02-01,852
2019-02-02,852
2019-02-03,861
2019-02-04,861
2019-02-05,861
2019-02-06,861
2019-02-07,861
2019-02-08,861
2019-02-09,861
2019-02-10,861
2019-02-11,861
2019-02-12,861
2019-02-13,883
2019-02-14,883
2019-02-15,883
2019-02-16,883
2019-02-17,883
2019-02-18,868
2019-02-19,868
2019-02-20,868
2019-02-21,868
2019-02-22,868
2019-02-23,864
2019-02-24,864
2019-02-25,864
2019-02-26,864
2019-02-27,864
2019-02-28,864
2019-03-01,864
2019-03-02,864
2019-03-03,864
2019-03-04,864
2019-03-05,876
2019-03-06,876
2019-03-07,876
2019-03-08,876
2019-03-09,876
2019-03-10,876
2019-03-11,891
2019-03-12,891
2019-03-13,891
2019-03-14,891
2019-03-15,891
2019-03-16,891
2019-03-17,882
2019-03-18,882
2019-03-19,882
2019-03-20,882
2019-03-21,882
2019-03-22,882
2019-03-23,882
2019-03-24,898
2019-03-25,898
2019-03-26,898
2019-03-27,898
2019-03-28,898
2019-03-29,898
2019-03-30,898
2019-03-31,898
2019-04-01,898
2019-04-02,904
2019-04-03,904
2019-04-04,904
2019-04-05,904
2019-04-06,904
2019-04-07,904
2019-04-08,904
2019-04-09,904
2019-04-10,909
2019-04-11,909
2019-04-12,909
2019-04-13,909
2019-04-14,909
2019-04-15,909
2019-04-16,895
2019-04-17,895
2019-04-18,895
2019-04-19,895
2019-04-20,895
2019-04-21,895
2019-04-22,895
2019-04-23,872
2019-04-24,872
2019-04-25,872
2019-04-26,872
2019-04-27,872
2019-04-28,872
2019-04-29,872
2019-04-30,872
2019-05-01,895
2019-05-02,895
2019-05-03,895
2019-05-04,895
2019-05-05,895
