date_obj,Oak%20pyre%20logs price
2016-05-30,3512
2016-05-31,3512
2016-06-01,3512
2016-06-02,3512
2016-06-03,3512
2016-06-04,3512
2016-06-05,3512
2016-06-06,3512
2016-06-07,3512
2016-06-08,3512
2016-06-09,3512
2016-06-10,3512
2016-06-11,3512
2016-06-12,3512
2016-06-13,3512
2016-06-14,3512
2016-06-15,3512
2016-06-16,3512
2016-06-17,3512
2016-06-18,3512
2016-06-19,3466
2016-06-20,3466
2016-06-21,3466
2016-06-22,3466
2016-06-23,3466
2016-06-24,3466
2016-06-25,3466
2016-06-26,3466
2016-06-27,3466
2016-06-28,3466
2016-06-29,3466
2016-06-30,3466
2016-07-01,3466
2016-07-02,3466
2016-07-03,3466
2016-07-04,3466
2016-07-05,3466
2016-07-06,3466
2016-07-07,3466
2016-07-08,3466
2016-07-09,3466
2016-07-10,3466
2016-07-11,3466
2016-07-12,3466
2016-07-13,3466
2016-07-14,3466
2016-07-15,3466
2016-07-16,3466
2016-07-17,3466
2016-07-18,3466
2016-07-23,3357
2016-07-24,3357
2016-07-25,3357
2016-07-26,3357
2016-07-27,3357
2016-07-28,3357
2016-07-29,3357
2016-07-30,3357
2016-07-31,3357
2016-08-01,3357
2016-08-02,3357
2016-08-03,3357
2016-08-04,3357
2016-08-05,3357
2016-08-06,3357
2016-08-07,3357
2016-08-08,3357
2016-08-09,3357
2016-08-10,3357
2016-08-11,3357
2016-08-12,3357
2016-08-13,3357
2016-08-14,3357
2016-08-15,3357
2016-08-16,3357
2016-08-17,3357
2016-08-18,3357
2016-08-19,3357
2016-08-20,3357
2016-08-21,3357
2016-08-22,3357
2016-08-23,3357
2016-08-24,3357
2016-08-25,3357
2016-08-26,3389
2016-08-28,3389
2016-08-31,3389
2016-09-01,3389
2016-09-02,3389
2016-09-03,3389
2016-09-04,3389
2016-09-05,3389
2016-09-06,3389
2016-09-07,3389
2016-09-08,3389
2016-09-09,3389
2016-09-10,3389
2016-09-11,3389
2016-09-12,3389
2016-09-13,3389
2016-09-14,3389
2016-09-15,3389
2016-09-16,3389
2016-09-17,3389
2016-09-18,3389
2016-09-19,3389
2016-09-20,3389
2016-09-21,3389
2016-09-22,3389
2016-09-23,3389
2016-09-24,3389
2016-09-25,3389
2016-09-26,3389
2016-09-27,3389
2016-09-28,3389
2016-09-29,3389
2016-09-30,3434
2016-10-01,3434
2016-10-02,3434
2016-10-03,3434
2016-10-04,3434
2016-10-05,3434
2016-10-06,3434
2016-10-07,3434
2016-10-08,3434
2016-10-09,3434
2016-10-10,3434
2016-10-11,3434
2016-10-12,3434
2016-10-13,3434
2016-10-14,3434
2016-10-15,3434
2016-10-16,3434
2016-10-17,3434
2016-10-18,3434
2016-10-19,3434
2016-10-20,3434
2016-10-21,3434
2016-10-22,3434
2016-10-23,3434
2016-10-24,3434
2016-10-25,3434
2016-10-26,3434
2016-10-27,3434
2016-10-28,3434
2016-10-29,3434
2016-10-30,3434
2016-10-31,3434
2016-11-01,3434
2016-11-02,3434
2016-11-03,3434
2016-11-04,3434
2016-11-05,3434
2016-11-06,3434
2016-11-07,3434
2016-11-08,3434
2016-11-09,3397
2016-11-10,3397
2016-11-11,3397
2016-11-12,3397
2016-11-13,3397
2016-11-14,3397
2016-12-07,3397
2016-12-08,3397
2016-12-09,3397
2016-12-10,3397
2016-12-11,3397
2016-12-12,3397
2016-12-13,3397
2016-12-14,3397
2016-12-15,3397
2016-12-16,3397
2016-12-17,3368
2016-12-18,3368
2016-12-19,3368
2016-12-20,3368
2016-12-21,3368
2016-12-22,3368
2016-12-23,3368
2016-12-24,3368
2016-12-25,3368
2016-12-26,3368
2016-12-27,3368
2016-12-28,3368
2016-12-29,3368
2016-12-30,3368
2016-12-31,3368
2017-01-01,3368
2017-01-03,3368
2017-01-04,3368
2017-01-05,3368
2017-01-06,3368
2017-01-07,3368
2017-01-08,3368
2017-01-09,3368
2017-01-10,3368
2017-01-11,3368
2017-01-12,3368
2017-01-13,3368
2017-01-14,3368
2017-01-15,3368
2017-01-16,3368
2017-01-17,3368
2017-01-18,3368
2017-01-19,3368
2017-01-20,3368
2017-01-21,3299
2017-01-22,3299
2017-01-27,3299
2017-01-28,3299
2017-01-29,3299
2017-01-30,3299
2017-01-31,3299
2017-02-01,3299
2017-02-02,3299
2017-02-03,3299
2017-02-04,3299
2017-02-05,3299
2017-02-06,3299
2017-02-07,3299
2017-02-08,3299
2017-02-09,3299
2017-02-10,3299
2017-02-11,3299
2017-02-12,3299
2017-02-13,3299
2017-02-14,3299
2017-02-15,3299
2017-02-16,3299
2017-02-18,3144
2017-02-19,3144
2017-02-20,3144
2017-02-21,3144
2017-02-22,3144
2017-02-23,3144
2017-02-24,3144
2017-02-25,3144
2017-02-26,3144
2017-02-27,3144
2017-02-28,3144
2017-03-01,3144
2017-03-02,3144
2017-03-03,3144
2017-03-04,3144
2017-03-05,3144
2017-03-06,3144
2017-03-07,3144
2017-03-08,3144
2017-03-09,3144
2017-03-10,3144
2017-03-11,3144
2017-03-12,3144
2017-03-13,3144
2017-03-14,3144
2017-03-15,3144
2017-03-16,3006
2017-03-17,3006
2017-03-18,3006
2017-03-19,3006
2017-03-20,3006
2017-03-21,3006
2017-03-22,3006
2017-03-23,3006
2017-03-24,3006
2017-03-25,3006
2017-03-26,3006
2017-03-27,3006
2017-03-28,3006
2017-03-29,3006
2017-03-30,3006
2017-03-31,3006
2017-04-01,3006
2017-04-02,3006
2017-04-03,3006
2017-04-04,3006
2017-04-12,3006
2017-04-13,3006
2017-04-14,2870
2017-04-15,2870
2017-04-16,2870
2017-04-17,2870
2017-04-18,2870
2017-04-19,2870
2017-04-20,2870
2017-04-21,2870
2017-04-22,2870
2017-04-23,2870
2017-04-24,2870
2017-04-25,2870
2017-04-26,2870
2017-04-27,2870
2017-04-28,2870
2017-04-29,2870
2017-04-30,2870
2017-05-01,2870
2017-05-02,2870
2017-05-03,2870
2017-05-04,2870
2017-05-05,2870
2017-05-06,2870
2017-05-07,2870
2017-05-08,2870
2017-05-09,2732
2017-05-10,2732
2017-05-11,2732
2017-05-12,2732
2017-05-13,2732
2017-05-14,2732
2017-05-15,2732
2017-05-16,2732
2017-05-17,2732
2017-05-18,2732
2017-05-19,2732
2017-05-20,2732
2017-05-21,2732
2017-05-22,2732
2017-05-23,2732
2017-05-24,2732
2017-05-25,2732
2017-05-26,2732
2017-05-27,2732
2017-05-28,2732
2017-05-29,2732
2017-05-30,2732
2017-05-31,2732
2017-06-01,2732
2017-06-02,2732
2017-06-03,2732
2017-06-06,2732
2017-06-07,2596
2017-06-08,2596
2017-06-09,2596
2017-06-10,2596
2017-06-11,2596
2017-06-12,2596
2017-06-13,2596
2017-06-14,2596
2017-06-15,2596
2017-06-16,2596
2017-06-17,2596
2017-06-18,2596
2017-06-19,2596
2017-06-20,2596
2017-06-21,2596
2017-06-22,2596
2017-06-23,2596
2017-06-24,2596
2017-06-25,2596
2017-06-26,2596
2017-06-27,2596
2017-06-28,2596
2017-06-29,2596
2017-06-30,2596
2017-07-01,2596
2017-07-02,2596
2017-07-03,2596
2017-07-04,2596
2017-07-05,2596
2017-07-06,2596
2017-07-07,2596
2017-07-08,2468
2017-07-13,2468
2017-07-14,2468
2017-07-15,2468
2017-07-16,2468
2017-07-17,2468
2017-07-18,2468
2017-07-19,2468
2017-07-20,2468
2017-07-21,2468
2017-07-22,2468
2017-07-23,2468
2017-07-24,2468
2017-07-25,2468
2017-07-26,2468
2017-07-27,2468
2017-07-28,2468
2017-07-29,2468
2017-07-30,2468
2017-07-31,2468
2017-08-01,2468
2017-08-02,2468
2017-08-03,2364
2017-08-04,2364
2017-08-05,2364
2017-08-06,2364
2017-08-09,2364
2017-08-10,2364
2017-08-11,2364
2017-08-12,2364
2017-08-13,2364
2017-08-14,2364
2017-08-15,2364
2017-08-17,2364
2017-08-18,2364
2017-08-19,2364
2017-08-20,2364
2017-08-22,2364
2017-08-23,2364
2017-08-24,2364
2017-08-25,2364
2017-08-26,2259
2017-08-27,2259
2017-08-28,2259
2017-08-29,2259
2017-08-30,2259
2017-08-31,2259
2017-09-01,2259
2017-09-02,2259
2017-09-03,2259
2017-09-04,2259
2017-09-05,2259
2017-09-06,2259
2017-09-07,2259
2017-09-08,2259
2017-09-09,2259
2017-09-10,2259
2017-09-11,2259
2017-09-12,2259
2017-09-13,2259
2017-09-14,2259
2017-09-15,2259
2017-09-16,2259
2017-09-17,2175
2017-09-19,2175
2017-09-20,2175
2017-09-21,2175
2017-09-22,2175
2017-09-23,2175
2017-09-24,2175
2017-09-25,2175
2017-09-26,2175
2017-09-27,2175
2017-09-28,2175
2017-09-29,2175
2017-09-30,2175
2017-10-01,2175
2017-10-02,2175
2017-10-03,2175
2017-10-04,2175
2017-10-05,2097
2017-10-06,2097
2017-10-07,2097
2017-10-08,2097
2017-10-09,2097
2017-10-10,2097
2017-10-11,2097
2017-10-12,2097
2017-10-13,2097
2017-10-14,2097
2017-10-15,2097
2017-10-16,2097
2017-10-17,2097
2017-10-18,2097
2017-10-19,2097
2017-10-20,2097
2017-10-21,2097
2017-10-22,2097
2017-10-23,2097
2017-10-24,2097
2017-10-25,2097
2017-10-26,2097
2017-10-27,2097
2017-10-28,2097
2017-10-29,2097
2017-10-30,2097
2017-10-31,2097
2017-11-01,2004
2017-11-02,2004
2017-11-03,2004
2017-11-04,2004
2017-11-05,2004
2017-11-06,2004
2017-11-07,2004
2017-11-08,2004
2017-11-09,2004
2017-11-10,2004
2017-11-11,2004
2017-11-12,2004
2017-11-13,2004
2017-11-14,2004
2017-11-15,2004
2017-11-16,2004
2017-11-17,2004
2017-11-18,2004
2017-11-19,2004
2017-11-20,2004
2017-11-21,2004
2017-11-22,2004
2017-11-23,2004
2017-11-24,2004
2017-11-25,2004
2017-11-26,2004
2017-11-27,2004
2017-11-28,2004
2017-11-29,1916
2017-11-30,1916
2017-12-01,1916
2017-12-02,1916
2017-12-03,1916
2017-12-04,1916
2017-12-05,1916
2017-12-06,1916
2017-12-07,1916
2017-12-08,1916
2017-12-09,1916
2017-12-10,1916
2017-12-11,1916
2017-12-12,1916
2017-12-14,1916
2017-12-15,1916
2017-12-16,1916
2017-12-17,1916
2017-12-18,1916
2017-12-19,1916
2017-12-20,1916
2017-12-21,1916
2017-12-22,1916
2017-12-23,1916
2017-12-24,1916
2017-12-25,1916
2017-12-26,1916
2017-12-27,1864
2017-12-28,1864
2017-12-29,1864
2017-12-30,1864
2017-12-31,1864
2018-01-01,1864
2018-01-02,1864
2018-01-03,1864
2018-01-04,1864
2018-01-05,1864
2018-01-06,1864
2018-01-07,1864
2018-01-08,1864
2018-01-09,1864
2018-01-10,1864
2018-01-11,1864
2018-01-12,1864
2018-01-13,1864
2018-01-14,1864
2018-01-15,1864
2018-01-16,1864
2018-01-17,1770
2018-01-18,1770
2018-01-19,1770
2018-01-20,1770
2018-01-21,1770
2018-01-22,1770
2018-01-23,1770
2018-01-24,1770
2018-01-25,1770
2018-01-26,1770
2018-01-27,1770
2018-01-28,1694
2018-01-29,1694
2018-01-31,1694
2018-02-01,1694
2018-02-02,1694
2018-02-03,1694
2018-02-04,1694
2018-02-05,1694
2018-02-06,1694
2018-02-07,1694
2018-02-08,1694
2018-02-09,1739
2018-02-10,1739
2018-02-11,1739
2018-02-12,1739
2018-02-13,1739
2018-02-14,1739
2018-02-15,1739
2018-02-16,1739
2018-02-17,1739
2018-02-18,1739
2018-02-19,1739
2018-02-20,1739
2018-02-21,1739
2018-02-22,1700
2018-02-23,1700
2018-02-24,1700
2018-02-25,1700
2018-02-26,1700
2018-02-27,1700
2018-03-01,1700
2018-03-02,1700
2018-03-03,1700
2018-03-04,1700
2018-03-05,1745
2018-03-06,1745
2018-03-07,1745
2018-03-08,1745
2018-03-09,1745
2018-03-10,1745
2018-03-11,1745
2018-03-12,1745
2018-03-13,1745
2018-03-14,1745
2018-03-15,1745
2018-03-16,1745
2018-03-17,1674
2018-03-18,1674
2018-03-19,1674
2018-03-20,1674
2018-03-21,1674
2018-03-23,1674
2018-03-24,1674
2018-03-26,1674
2018-03-27,1674
2018-03-28,1674
2018-03-29,1592
2018-03-30,1592
2018-03-31,1592
2018-04-01,1592
2018-04-02,1592
2018-04-03,1592
2018-04-04,1592
2018-04-05,1592
2018-04-06,1592
2018-04-08,1592
2018-04-09,1592
2018-04-10,1592
2018-04-11,1592
2018-04-12,1520
2018-04-13,1520
2018-04-14,1520
2018-04-15,1520
2018-04-16,1520
2018-04-17,1520
2018-04-18,1520
2018-04-19,1520
2018-04-20,1520
2018-04-21,1520
2018-04-22,1520
2018-04-23,1520
2018-04-24,1520
2018-04-25,1520
2018-04-26,1520
2018-04-27,1520
2018-04-28,1448
2018-04-29,1448
2018-04-30,1448
2018-05-01,1448
2018-05-02,1448
2018-05-04,1448
2018-05-05,1448
2018-05-06,1448
2018-05-07,1448
2018-05-08,1448
2018-05-09,1448
2018-05-10,1448
2018-05-11,1392
2018-05-12,1392
2018-05-13,1392
2018-05-14,1392
2018-05-15,1392
2018-05-16,1392
2018-05-17,1392
2018-05-18,1392
2018-05-19,1392
2018-05-20,1392
2018-05-21,1392
2018-05-22,1392
2018-05-23,1367
2018-05-24,1367
2018-05-25,1367
2018-05-26,1367
2018-05-27,1367
2018-05-28,1367
2018-05-29,1367
2018-05-30,1367
2018-05-31,1367
2018-06-01,1367
2018-06-02,1367
2018-06-03,1367
2018-06-04,1367
2018-06-05,1367
2018-06-06,1383
2018-06-07,1383
2018-06-08,1383
2018-06-09,1383
2018-06-10,1383
2018-06-11,1383
2018-06-12,1383
2018-06-13,1383
2018-06-14,1383
2018-06-15,1383
2018-06-16,1383
2018-06-17,1431
2018-06-18,1431
2018-06-19,1431
2018-06-20,1431
2018-06-21,1431
2018-06-22,1431
2018-06-23,1431
2018-06-24,1431
2018-06-25,1431
2018-06-26,1431
2018-06-27,1431
2018-06-28,1431
2018-06-29,1431
2018-06-30,1431
2018-07-01,1431
2018-07-02,1431
2018-07-03,1482
2018-07-04,1482
2018-07-05,1482
2018-07-06,1482
2018-07-07,1482
2018-07-08,1482
2018-07-09,1482
2018-07-10,1482
2018-07-11,1482
2018-07-12,1482
2018-07-13,1482
2018-07-14,1482
2018-07-15,1482
2018-07-16,1482
2018-07-17,1482
2018-07-18,1482
2018-07-19,1482
2018-07-20,1482
2018-07-21,1482
2018-07-22,1528
2018-07-23,1528
2018-07-24,1528
2018-07-25,1528
2018-07-26,1528
2018-07-27,1528
2018-07-28,1528
2018-07-29,1528
2018-07-30,1557
2018-07-31,1557
2018-08-01,1557
2018-08-02,1557
2018-08-03,1557
2018-08-04,1557
2018-08-05,1557
2018-08-06,1557
2018-08-07,1512
2018-08-08,1512
2018-08-09,1512
2018-08-10,1512
2018-08-11,1512
2018-08-12,1512
2018-08-14,1463
2018-08-16,1463
2018-08-17,1463
2018-08-18,1463
2018-08-19,1463
2018-08-20,1463
2018-08-21,1463
2018-08-22,1406
2018-08-23,1406
2018-08-24,1406
2018-08-25,1406
2018-08-26,1406
2018-08-27,1406
2018-08-28,1406
2018-08-29,1406
2018-08-30,1351
2018-08-31,1351
2018-09-01,1351
2018-09-02,1351
2018-09-03,1351
2018-09-04,1351
2018-09-05,1351
2018-09-06,1351
2018-09-07,1351
2018-09-08,1307
2018-09-09,1307
2018-09-10,1307
2018-09-11,1307
2018-09-12,1307
2018-09-13,1307
2018-09-14,1307
2018-09-15,1307
2018-09-16,1307
2018-09-17,1247
2018-09-18,1247
2018-09-19,1247
2018-09-20,1247
2018-09-21,1247
2018-09-22,1247
2018-09-23,1247
2018-09-24,1247
2018-09-25,1198
2018-09-26,1198
2018-09-27,1198
2018-09-28,1198
2018-09-29,1198
2018-09-30,1198
2018-10-02,1198
2018-10-03,1148
2018-10-04,1148
2018-10-05,1148
2018-10-06,1148
2018-10-07,1148
2018-10-08,1148
2018-10-09,1148
2018-10-10,1148
2018-10-11,1106
2018-10-12,1106
2018-10-13,1106
2018-10-14,1106
2018-10-15,1106
2018-10-16,1106
2018-10-17,1106
2018-10-18,1067
2018-10-19,1067
2018-10-20,1067
2018-10-21,1067
2018-10-22,1067
2018-10-23,1067
2018-10-24,1067
2018-10-25,1038
2018-10-26,1038
2018-10-27,1038
2018-10-28,1038
2018-10-29,1038
2018-10-30,1038
2018-10-31,1038
2018-11-01,1038
2018-11-03,1007
2018-11-04,1007
2018-11-05,1007
2018-11-06,1007
2018-11-07,957
2018-11-08,957
2018-11-09,957
2018-11-10,957
2018-11-11,928
2018-11-12,928
2018-11-13,928
2018-11-15,938
2018-11-16,938
2018-11-17,938
2018-11-18,938
2018-11-19,938
2018-11-20,950
2018-11-21,950
2018-11-22,950
2018-11-23,950
2018-11-24,950
2018-11-25,911
2018-11-26,911
2018-11-27,911
2018-11-28,911
2018-11-29,907
2018-12-01,907
2018-12-02,907
2018-12-03,907
2018-12-04,907
2018-12-05,944
2018-12-07,944
2018-12-09,944
2018-12-10,958
2018-12-11,958
2018-12-12,958
2018-12-13,958
2018-12-14,958
2018-12-15,958
2018-12-16,985
2018-12-17,985
2018-12-18,985
2018-12-19,985
2018-12-20,985
2018-12-21,985
2018-12-22,985
2018-12-23,979
2018-12-24,979
2018-12-25,979
2018-12-26,979
2018-12-27,979
2018-12-28,979
2018-12-29,943
2018-12-30,943
2018-12-31,943
2019-01-01,943
2019-01-02,943
2019-01-03,943
2019-01-04,932
2019-01-05,932
2019-01-06,932
2019-01-08,932
2019-01-10,891
2019-01-11,891
2019-01-12,891
2019-01-13,871
2019-01-14,871
2019-01-15,871
2019-01-16,871
2019-01-17,871
2019-01-18,841
2019-01-19,841
2019-01-20,841
2019-01-21,841
2019-01-22,843
2019-01-23,843
2019-01-25,843
2019-01-26,843
2019-01-27,851
2019-01-28,851
2019-01-29,851
2019-01-30,851
2019-01-31,851
2019-02-01,832
2019-02-02,832
2019-02-03,832
2019-02-04,832
2019-02-05,832
2019-02-06,832
2019-02-07,796
2019-02-08,796
2019-02-09,796
2019-02-10,796
2019-02-11,796
2019-02-12,796
2019-02-13,777
2019-02-14,777
2019-02-15,777
2019-02-16,777
2019-02-17,777
2019-02-18,777
2019-02-19,777
2019-02-20,758
2019-02-21,758
2019-02-22,758
2019-02-23,758
2019-02-24,758
2019-02-25,779
2019-02-26,779
2019-02-27,779
2019-02-28,779
2019-03-01,779
2019-03-02,779
2019-03-03,779
2019-03-04,779
2019-03-05,779
2019-03-06,793
2019-03-07,793
2019-03-08,793
2019-03-09,793
2019-03-10,793
2019-03-11,793
2019-03-12,793
2019-03-13,793
2019-03-14,805
2019-03-15,805
2019-03-16,805
2019-03-17,805
2019-03-18,805
2019-03-19,805
2019-03-20,805
2019-03-21,805
2019-03-22,834
2019-03-23,834
2019-03-24,834
2019-03-25,834
2019-03-26,834
2019-03-27,834
2019-03-28,834
2019-03-29,849
2019-03-30,849
2019-03-31,849
2019-04-01,849
2019-04-02,849
2019-04-03,849
2019-04-04,849
2019-04-05,849
2019-04-06,849
2019-04-07,870
2019-04-08,870
2019-04-09,870
2019-04-10,870
2019-04-11,870
2019-04-12,870
2019-04-13,870
2019-04-14,888
2019-04-15,888
2019-04-16,888
2019-04-17,888
2019-04-18,888
2019-04-19,888
2019-04-20,888
2019-04-21,902
2019-04-22,902
2019-04-23,902
2019-04-24,902
2019-04-25,902
