date_obj,Bucket%20helm%20(g) price
2017-03-25,22299554
2017-03-26,21197889
2017-03-27,21197889
2017-03-28,21197889
2017-03-29,21197889
2017-03-30,21197889
2017-03-31,21197889
2017-04-01,21197889
2017-04-02,21197889
2017-04-03,21197889
2017-04-04,20137994
2017-04-12,5221200
2017-04-13,5221200
2017-04-14,5221200
2017-04-15,5221200
2017-04-16,5221200
2017-04-17,5221200
2017-04-18,4960140
2017-04-19,4960140
2017-04-20,4960140
2017-04-21,4960140
2017-04-22,4960140
2017-04-23,4960140
2017-04-24,4960140
2017-04-25,4712133
2017-04-26,4712133
2017-04-27,4712133
2017-04-28,4712133
2017-04-29,4712133
2017-04-30,4712133
2017-05-01,4712133
2017-05-02,4479892
2017-05-03,4479892
2017-05-04,4479892
2017-05-05,4479892
2017-05-06,4479892
2017-05-07,4262670
2017-05-08,4262670
2017-05-09,4262670
2017-05-10,4262670
2017-05-11,4262670
2017-05-12,4262670
2017-05-13,4049536
2017-05-14,4049536
2017-05-15,4049536
2017-05-16,4049536
2017-05-17,4049536
2017-05-18,4049536
2017-05-19,4049536
2017-05-20,4049536
2017-05-21,4049536
2017-05-22,3875231
2017-05-23,3875231
2017-05-24,3875231
2017-05-25,3875231
2017-05-26,3875231
2017-05-27,3875231
2017-05-28,3875231
2017-05-29,3687586
2017-05-30,3687586
2017-05-31,3687586
2017-06-01,3687586
2017-06-02,3687586
2017-06-03,3687586
2017-06-04,3536683
2017-06-05,3536683
2017-06-06,3536683
2017-06-07,3536683
2017-06-08,3536683
2017-06-09,3658213
2017-06-10,3658213
2017-06-11,3658213
2017-06-12,3658213
2017-06-13,3658213
2017-06-14,3793968
2017-06-15,3793968
2017-06-16,3793968
2017-06-17,3793968
2017-06-18,3793968
2017-06-19,3793968
2017-06-20,3793968
2017-06-21,3729927
2017-06-22,3729927
2017-06-23,3729927
2017-06-24,3729927
2017-06-25,3729927
2017-06-26,3803025
2017-06-27,3803025
2017-06-28,3803025
2017-06-29,3803025
2017-06-30,3803025
2017-07-01,3803025
2017-07-02,3803025
2017-07-03,3631520
2017-07-04,3631520
2017-07-05,3631520
2017-07-06,3631520
2017-07-07,3631520
2017-07-08,3631520
2017-07-13,3461800
2017-07-14,3461800
2017-07-15,3461800
2017-07-16,3461800
2017-07-17,3288973
2017-07-18,3288973
2017-07-19,3288973
2017-07-20,3288973
2017-07-21,3288973
2017-07-22,3124524
2017-07-23,3124524
2017-07-24,3124524
2017-07-25,3124524
2017-07-26,3124524
2017-07-27,2981495
2017-07-28,2981495
2017-07-29,2981495
2017-07-30,2981495
2017-07-31,2981495
2017-08-01,2959022
2017-08-02,2959022
2017-08-03,2959022
2017-08-04,2959022
2017-08-05,2839646
2017-08-06,2839646
2017-08-09,2839646
2017-08-10,2839646
2017-08-11,2721672
2017-08-12,2721672
2017-08-13,2721672
2017-08-14,2721672
2017-08-15,2587525
2017-08-16,2587525
2017-08-17,2587525
2017-08-18,2587525
2017-08-19,2587525
2017-08-20,2484350
2017-08-21,2484350
2017-08-22,2484350
2017-08-23,2484350
2017-08-24,2553173
2017-08-25,2553173
2017-08-26,2553173
2017-08-27,2553173
2017-08-28,2553173
2017-08-29,2669779
2017-08-30,2669779
2017-08-31,2669779
2017-09-01,2669779
2017-09-02,2669779
2017-09-03,2760263
2017-09-04,2760263
2017-09-05,2760263
2017-09-06,2760263
2017-09-07,2760263
2017-09-08,2751232
2017-09-09,2751232
2017-09-10,2751232
2017-09-11,2751232
2017-09-12,2751232
2017-09-13,2784413
2017-09-14,2784413
2017-09-15,2784413
2017-09-16,2784413
2017-09-17,2784413
2017-09-18,2784413
2017-09-19,2784413
2017-09-20,2712897
2017-09-21,2712897
2017-09-22,2712897
2017-09-23,2712897
2017-09-24,2712897
2017-09-25,2712897
2017-09-26,2701704
2017-09-27,2701704
2017-09-28,2701704
2017-09-29,2701704
2017-09-30,2825092
2017-10-01,2825092
2017-10-02,2825092
2017-10-03,2825092
2017-10-04,2909412
2017-10-05,2909412
2017-10-06,2909412
2017-10-07,2909412
2017-10-08,2909412
2017-10-09,2767528
2017-10-10,2767528
2017-10-11,2767528
2017-10-12,2767528
2017-10-13,2660135
2017-10-14,2660135
2017-10-15,2660135
2017-10-16,2660135
2017-10-17,2660135
2017-10-18,2687308
2017-10-19,2687308
2017-10-20,2687308
2017-10-21,2687308
2017-10-22,2687308
2017-10-23,2685733
2017-10-24,2685733
2017-10-25,2685733
2017-10-26,2685733
2017-10-27,2685733
2017-10-28,2685733
2017-10-29,2685733
2017-10-30,2662507
2017-10-31,2662507
2017-11-01,2662507
2017-11-02,2662507
2017-11-03,2662507
2017-11-04,2662507
2017-11-05,2541975
2017-11-06,2541975
2017-11-07,2541975
2017-11-08,2541975
2017-11-09,2541975
2017-11-10,2541975
2017-11-11,2541975
2017-11-12,2459608
2017-11-13,2459608
2017-11-14,2459608
2017-11-15,2459608
2017-11-16,2459608
2017-11-17,2459608
2017-11-18,2459608
2017-11-19,2385465
2017-11-20,2385465
2017-11-21,2385465
2017-11-22,2385465
2017-11-23,2402128
2017-11-24,2402128
2017-11-25,2402128
2017-11-26,2402128
2017-11-27,2402128
2017-11-28,2512964
2017-11-29,2512964
2017-11-30,2512964
2017-12-01,2512964
2017-12-02,2512964
2017-12-03,2625568
2017-12-04,2625568
2017-12-05,2625568
2017-12-06,2625568
2017-12-07,2625568
2017-12-08,2639185
2017-12-09,2639185
2017-12-10,2639185
2017-12-11,2639185
2017-12-12,2639185
2017-12-13,2639185
2017-12-14,2639185
2017-12-15,2605547
2017-12-16,2605547
2017-12-17,2605547
2017-12-18,2605547
2017-12-19,2545285
2017-12-20,2545285
2017-12-21,2545285
2017-12-22,2545285
2017-12-23,2511059
2017-12-24,2511059
2017-12-25,2511059
2017-12-26,2511059
2017-12-27,2622669
2017-12-28,2622669
2017-12-29,2622669
2017-12-30,2735191
2017-12-31,2735191
2018-01-01,2735191
2018-01-02,2735191
2018-01-03,2854509
2018-01-04,2854509
2018-01-05,2854509
2018-01-06,2905670
2018-01-07,2905670
2018-01-08,2905670
2018-01-09,2905670
2018-01-10,2905670
2018-01-11,2777676
2018-01-12,2777676
2018-01-13,2777676
2018-01-14,2777676
2018-01-15,2657596
2018-01-16,2657596
2018-01-17,2657596
2018-01-18,2657596
2018-01-19,2657596
2018-01-20,2598497
2018-01-21,2598497
2018-01-22,2598497
2018-01-23,2598497
2018-01-24,2550255
2018-01-25,2550255
2018-01-26,2550255
2018-01-27,2550255
2018-01-28,2489094
2018-01-29,2489094
2018-01-30,2489094
2018-01-31,2489094
2018-02-01,2489094
2018-02-02,2444282
2018-02-03,2444282
2018-02-04,2444282
2018-02-05,2556833
2018-02-06,2556833
2018-02-07,2556833
2018-02-08,2671434
2018-02-09,2671434
2018-02-10,2671434
2018-02-11,2671434
2018-02-12,2797761
2018-02-13,2797761
2018-02-14,2797761
2018-02-15,2797761
2018-02-16,2915544
2018-02-17,2915544
2018-02-18,2915544
2018-02-19,3053996
2018-02-20,3053996
2018-02-21,3053996
2018-02-22,3053996
2018-02-23,3053996
2018-02-24,3053996
2018-02-25,3154386
2018-02-26,3154386
2018-02-27,3154386
2018-02-28,3154386
2018-03-01,3154386
2018-03-02,3210735
2018-03-03,3210735
2018-03-04,3210735
2018-03-05,3210735
2018-03-06,3210735
2018-03-07,3150777
2018-03-08,3150777
2018-03-09,3150777
2018-03-10,3150777
2018-03-11,3150777
2018-03-12,3223670
2018-03-13,3223670
2018-03-14,3223670
2018-03-15,3223670
2018-03-16,3223670
2018-03-17,3281443
2018-03-18,3281443
2018-03-19,3281443
2018-03-20,3281443
2018-03-21,3281443
2018-03-23,3281443
2018-03-24,3301330
2018-03-25,3301330
2018-03-26,3301330
2018-03-27,3301330
2018-03-28,3301330
2018-03-29,3357211
2018-03-30,3357211
2018-03-31,3357211
2018-04-01,3357211
2018-04-02,3504743
2018-04-03,3504743
2018-04-04,3504743
2018-04-05,3504743
2018-04-06,3504743
2018-04-07,3504743
2018-04-08,3504743
2018-04-09,3669743
2018-04-10,3669743
2018-04-11,3669743
2018-04-12,3669743
2018-04-13,3669743
2018-04-14,3669743
2018-04-15,3826186
2018-04-16,3826186
2018-04-17,3826186
2018-04-18,3826186
2018-04-19,3826186
2018-04-20,3826186
2018-04-21,3843207
2018-04-22,3843207
2018-04-23,3843207
2018-04-24,3843207
2018-04-25,3843207
2018-04-26,3843207
2018-04-27,3651046
2018-04-28,3651046
2018-04-29,3651046
2018-04-30,3651046
2018-05-01,3651046
2018-05-02,3468493
2018-05-03,3468493
2018-05-04,3468493
2018-05-05,3468493
2018-05-06,3468493
2018-05-07,3386395
2018-05-08,3386395
2018-05-09,3386395
2018-05-10,3386395
2018-05-11,3386395
2018-05-12,3434589
2018-05-13,3434589
2018-05-14,3434589
2018-05-15,3434589
2018-05-16,3434589
2018-05-17,3434589
2018-05-18,3439917
2018-05-19,3439917
2018-05-20,3439917
2018-05-21,3439917
2018-05-22,3439917
2018-05-23,3340517
2018-05-24,3340517
2018-05-25,3340517
2018-05-26,3340517
2018-05-27,3340517
2018-05-28,3380920
2018-05-29,3380920
2018-05-30,3380920
2018-05-31,3461175
2018-06-01,3461175
2018-06-02,3461175
2018-06-03,3461175
2018-06-04,3461175
2018-06-05,3399288
2018-06-06,3399288
2018-06-07,3399288
2018-06-08,3399288
2018-06-09,3399288
2018-06-10,3399288
2018-06-11,3399288
2018-06-12,3244758
2018-06-13,3244758
2018-06-14,3244758
2018-06-15,3244758
2018-06-16,3244758
2018-06-17,3117371
2018-06-18,3117371
2018-06-19,3117371
2018-06-20,3117371
2018-06-21,3117371
2018-06-22,3028551
2018-06-23,3028551
2018-06-24,3028551
2018-06-25,3028551
2018-06-26,3028551
2018-06-27,3073542
2018-06-28,3073542
2018-06-29,3073542
2018-06-30,3073542
2018-07-01,3143634
2018-07-02,3143634
2018-07-03,3143634
2018-07-04,3143634
2018-07-05,3143634
2018-07-06,3114608
2018-07-07,3114608
2018-07-08,3114608
2018-07-09,3114608
2018-07-10,3114608
2018-07-11,2973359
2018-07-12,2973359
2018-07-13,2973359
2018-07-14,2880358
2018-07-15,2880358
2018-07-16,2880358
2018-07-17,2880358
2018-07-18,2880358
2018-07-19,2815511
2018-07-20,2815511
2018-07-21,2815511
2018-07-22,2815511
2018-07-23,2815511
2018-07-24,2681452
2018-07-25,2681452
2018-07-26,2681452
2018-07-27,2681452
2018-07-28,2681452
2018-07-29,2681452
2018-07-30,2575866
2018-07-31,2575866
2018-08-01,2575866
2018-08-02,2486029
2018-08-03,2486029
2018-08-04,2486029
2018-08-05,2486029
2018-08-06,2460208
2018-08-07,2460208
2018-08-08,2460208
2018-08-09,2460208
2018-08-10,2536058
2018-08-11,2536058
2018-08-12,2536058
2018-08-14,2621646
2018-08-16,2621646
2018-08-17,2640327
2018-08-18,2640327
2018-08-19,2640327
2018-08-20,2640327
2018-08-21,2640327
2018-08-22,2720710
2018-08-23,2720710
2018-08-24,2720710
2018-08-25,2720710
2018-08-26,2735488
2018-08-27,2735488
2018-08-28,2735488
2018-08-29,2735488
2018-08-30,2654107
2018-08-31,2654107
2018-09-01,2654107
2018-09-02,2654107
2018-09-03,2626938
2018-09-04,2626938
2018-09-05,2626938
2018-09-06,2626938
2018-09-07,2626938
2018-09-08,2564030
2018-09-09,2564030
2018-09-10,2564030
2018-09-11,2564030
2018-09-12,2564030
2018-09-13,2513288
2018-09-14,2513288
2018-09-15,2513288
2018-09-16,2513288
2018-09-17,2513288
2018-09-18,2544777
2018-09-19,2544777
2018-09-20,2544777
2018-09-21,2544777
2018-09-22,2544777
2018-09-23,2626110
2018-09-24,2626110
2018-09-25,2626110
2018-09-26,2626110
2018-09-27,2626110
2018-09-28,2694029
2018-09-29,2694029
2018-09-30,2694029
2018-10-01,2694029
2018-10-02,2694029
2018-10-03,2813264
2018-10-04,2813264
2018-10-05,2813264
2018-10-06,2813264
2018-10-07,2813264
2018-10-08,2944643
2018-10-09,2944643
2018-10-10,2944643
2018-10-11,2944643
2018-10-12,2944643
2018-10-13,3083939
2018-10-14,3083939
2018-10-15,3083939
2018-10-16,3083939
2018-10-17,3083939
2018-10-18,3064993
2018-10-19,3064993
2018-10-20,3064993
2018-10-21,3064993
2018-10-22,3087915
2018-10-23,3087915
2018-10-24,3087915
2018-10-25,3087915
2018-10-26,3087915
2018-10-27,3087915
2018-10-28,3071434
2018-10-29,3071434
2018-10-30,3071434
2018-10-31,3071434
2018-11-01,3071434
2018-11-03,3110434
2018-11-04,3110434
2018-11-05,3110434
2018-11-06,3110434
2018-11-07,3121417
2018-11-08,3121417
2018-11-09,3121417
2018-11-10,3121417
2018-11-11,3121417
2018-11-12,3106553
2018-11-13,3106553
2018-11-15,2956739
2018-11-16,2956739
2018-11-17,2956739
2018-11-18,2815706
2018-11-19,2815706
2018-11-20,2815706
2018-11-21,2680071
2018-11-22,2680071
2018-11-23,2680071
2018-11-24,2690176
2018-11-25,2690176
2018-11-26,2690176
2018-11-27,2690176
2018-11-28,2762323
2018-11-29,2762323
2018-12-01,2820403
2018-12-02,2820403
2018-12-03,2820403
2018-12-04,2820403
2018-12-05,2860454
2018-12-07,2860454
2018-12-09,2860454
2018-12-10,2920074
2018-12-11,2920074
2018-12-12,2920074
2018-12-13,2865156
2018-12-14,2865156
2018-12-15,2865156
2018-12-16,2792024
2018-12-17,2792024
2018-12-18,2792024
2018-12-19,2792024
2018-12-20,2792024
2018-12-21,2677317
2018-12-22,2677317
2018-12-23,2677317
2018-12-24,2677317
2018-12-25,2618562
2018-12-26,2618562
2018-12-27,2618562
2018-12-28,2637335
2018-12-29,2637335
2018-12-30,2637335
2018-12-31,2623891
2019-01-01,2623891
2019-01-02,2623891
2019-01-03,2623891
2019-01-04,2606979
2019-01-05,2606979
2019-01-06,2610549
2019-01-08,2610549
2019-01-10,2584234
2019-01-11,2584234
2019-01-12,2584234
2019-01-13,2561324
2019-01-14,2561324
2019-01-15,2461989
2019-01-16,2461989
2019-01-17,2461989
2019-01-18,2461989
2019-01-19,2353046
2019-01-20,2353046
2019-01-21,2353046
2019-01-22,2244391
2019-01-23,2244391
2019-01-24,2244391
2019-01-25,2166016
2019-01-26,2166016
2019-01-27,2166016
2019-01-28,2116593
2019-01-29,2116593
2019-01-30,2116593
2019-01-31,2116593
2019-02-01,2113221
2019-02-02,2113221
2019-02-03,2113221
2019-02-04,2187061
2019-02-05,2187061
2019-02-06,2285042
2019-02-07,2285042
2019-02-08,2285042
2019-02-09,2387542
2019-02-10,2387542
2019-02-11,2387542
2019-02-12,2387542
2019-02-13,2487623
2019-02-14,2487623
2019-02-15,2487623
2019-02-16,2487623
2019-02-17,2542841
2019-02-18,2542841
2019-02-19,2542841
2019-02-20,2522760
2019-02-21,2522760
2019-02-22,2522760
2019-02-23,2511252
2019-02-24,2511252
2019-02-25,2511252
2019-02-26,2496753
2019-02-27,2496753
2019-02-28,2496753
2019-03-01,2496753
2019-03-02,2496753
2019-03-03,2487777
2019-03-04,2487777
2019-03-05,2487777
2019-03-06,2448680
2019-03-07,2448680
2019-03-08,2448680
2019-03-09,2448680
2019-03-10,2373139
2019-03-11,2373139
2019-03-12,2373139
2019-03-13,2323185
2019-03-14,2323185
2019-03-15,2323185
2019-03-16,2385501
2019-03-17,2385501
2019-03-18,2385501
2019-03-19,2393536
2019-03-20,2393536
2019-03-21,2393536
2019-03-22,2343028
2019-03-23,2343028
2019-03-24,2343028
2019-03-25,2269132
2019-03-26,2269132
2019-03-27,2269132
2019-03-28,2269132
2019-03-29,2272762
2019-03-30,2272762
2019-03-31,2272762
2019-04-01,2272762
2019-04-02,2274143
2019-04-03,2274143
2019-04-04,2274143
2019-04-05,2274143
2019-04-06,2247956
2019-04-07,2247956
2019-04-08,2247956
2019-04-09,2247956
2019-04-10,2212395
2019-04-11,2212395
2019-04-12,2185322
2019-04-13,2185322
2019-04-14,2185322
2019-04-15,2170148
2019-04-16,2170148
2019-04-17,2170148
2019-04-18,2170148
2019-04-19,2154453
2019-04-20,2154453
2019-04-21,2154453
2019-04-22,2137146
2019-04-23,2137146
2019-04-24,2137146
2019-04-25,2076579
2019-04-26,2076579
2019-04-27,2076579
2019-04-28,2013492
2019-04-29,2013492
2019-04-30,2013492
2019-05-01,2013492
2019-05-02,2012729
2019-05-03,2012729
2019-05-04,2012729
2019-05-05,2025418
2019-05-06,2025418
2019-05-07,2025418
2019-05-08,2091620
2019-05-09,2091620
2019-05-10,2091620
2019-05-11,2091620
2019-05-12,2103437
2019-05-13,2103437
2019-05-14,2103437
2019-05-15,2103437
2019-05-16,2043288
2019-05-17,2043288
2019-05-18,2043288
2019-05-19,2043288
2019-05-20,1993410
2019-05-21,1993410
2019-05-22,1993410
2019-05-23,1993410
2019-05-24,1992504
2019-05-25,1992504
2019-05-26,1992504
2019-05-27,1992504
2019-05-28,2007424
2019-05-29,2007424
2019-05-30,2007424
2019-05-31,2045215
2019-06-01,2045215
2019-06-02,2045215
2019-06-03,2133800
2019-06-04,2133800
2019-06-05,2133800
2019-06-06,2230833
2019-06-07,2230833
2019-06-08,2230833
2019-06-09,2319299
2019-06-10,2319299
2019-06-11,2319299
2019-06-12,2319299
2019-06-13,2327272
2019-06-14,2327272
2019-06-15,2327272
2019-06-16,2211491
2019-06-17,2211491
2019-06-18,2211491
2019-06-19,2211491
2019-06-20,2101715
2019-06-21,2101715
2019-06-22,2101715
2019-06-23,2101715
2019-06-24,2101715
2019-06-25,2003153
2019-06-26,2003153
2019-06-27,2003153
2019-06-28,2003153
2019-06-29,1910047
2019-06-30,1910047
2019-07-01,1910047
2019-07-02,1824240
2019-07-03,1824240
2019-07-04,1824240
2019-07-05,1824240
2019-07-06,1792232
2019-07-07,1792232
2019-07-08,1792232
2019-07-09,1848464
2019-07-10,1848464
2019-07-11,1848464
2019-07-12,1848464
2019-07-13,1848464
2019-07-14,1762218
2019-07-15,1762218
2019-07-16,1762218
2019-07-17,1762218
2019-07-18,1736172
2019-07-19,1736172
2019-07-20,1736172
2019-07-21,1736172
2019-07-22,1723982
2019-07-23,1723982
2019-07-24,1723982
2019-07-25,1723982
2019-07-26,1723982
2019-07-27,1672473
2019-07-28,1672473
2019-07-29,1672473
2019-07-30,1672473
2019-07-31,1630110
2019-08-01,1630110
2019-08-02,1630110
2019-08-03,1630110
2019-08-04,1626732
2019-08-05,1626732
2019-08-06,1626732
2019-08-07,1626732
2019-08-08,1626732
2019-08-09,1685569
2019-08-10,1685569
2019-08-11,1685569
2019-08-12,1685569
2019-08-13,1756002
2019-08-14,1756002
2019-08-15,1756002
2019-08-16,1830894
2019-08-17,1830894
2019-08-18,1830894
2019-08-19,1830894
2019-08-20,1830894
2019-08-21,1905000
2019-08-22,1905000
2019-08-23,1905000
2019-08-24,1992492
2019-08-24,1992492
2019-08-25,1992492
2019-08-25,1992492
2019-08-26,1992492
2019-08-27,1992492
2019-08-27,1992492
2019-08-28,1992492
2019-08-29,2085820
2019-08-30,2085820
2019-08-31,2085820
2019-09-01,2085820
2019-09-02,2183401
2019-09-03,2183401
2019-09-04,2183401
2019-09-05,2183401
2019-09-06,2183401
2019-09-07,2284264
2019-09-08,2284264
2019-09-09,2284264
2019-09-10,2284264
2019-09-11,2389515
2019-09-12,2389515
2019-09-13,2389515
2019-09-14,2389515
2019-09-15,2389515
2019-09-16,2501138
2019-09-17,2501138
2019-09-18,2501138
2019-09-19,2501138
2019-09-20,2501138
2019-09-21,2606173
2019-09-22,2606173
2019-09-23,2606173
2019-09-24,2606173
2019-09-25,2606173
2019-09-26,2717095
2019-09-27,2717095
2019-09-28,2717095
2019-09-29,2717095
2019-09-30,2717095
2019-10-01,2837071
2019-10-02,2837071
2019-10-03,2837071
2019-10-04,2837071
2019-10-05,2837071
2019-10-06,2963121
2019-10-07,2963121
2019-10-08,2963121
2019-10-09,2963121
2019-10-10,2963121
2019-10-11,3092238
2019-10-12,3092238
2019-10-13,3092238
2019-10-14,3092238
2019-10-15,3092238
2019-10-16,3229732
2019-10-17,3229732
2019-10-18,3229732
2019-10-19,3229732
2019-10-20,3229732
2019-10-21,3229732
2019-10-22,3365425
2019-10-23,3365425
2019-10-24,3365425
2019-10-25,3365425
2019-10-26,3365425
2019-10-27,3446853
2019-10-28,3446853
2019-10-29,3446853
2019-10-30,3446853
2019-10-31,3446853
2019-11-01,3446853
2019-11-02,3446853
2019-11-03,3449228
2019-11-04,3449228
2019-11-05,3449228
2019-11-06,3449228
2019-11-07,3449228
2019-11-08,3449228
2019-11-09,3449228
2019-11-10,3315171
2019-11-11,3315171
2019-11-12,3315171
2019-11-13,3315171
2019-11-14,3315171
2019-11-15,3315171
2019-11-16,3159428
2019-11-17,3159428
2019-11-18,3159428
2019-11-19,3159428
2019-11-20,3159428
2019-11-21,3159428
2019-11-22,3033318
2019-11-23,3033318
2019-11-24,3033318
2019-11-25,3033318
2019-11-26,3033318
2019-11-27,3014314
2019-11-28,3014314
2019-11-29,3014314
2019-11-30,3014314
2019-12-01,3014314
2019-12-02,3014314
2019-12-03,3058357
2019-12-04,3058357
2019-12-05,3058357
2019-12-06,3058357
2019-12-07,3058357
2019-12-08,2971396
2019-12-09,2971396
2019-12-10,2971396
2019-12-11,2971396
2019-12-12,2971396
2019-12-13,2971396
2019-12-14,2971396
2019-12-15,2856408
2019-12-16,2856408
2019-12-17,2856408
2019-12-18,2856408
2019-12-19,2856408
2019-12-20,2856408
2019-12-21,2796569
2019-12-22,2796569
2019-12-23,2796569
2019-12-24,2796569
2019-12-25,2796569
2019-12-26,2833348
2019-12-27,2833348
2019-12-28,2833348
2019-12-29,2833348
2019-12-30,2833348
2019-12-31,2869675
2020-01-01,2869675
2020-01-02,2869675
2020-01-03,2869675
2020-01-04,2789148
2020-01-05,2789148
2020-01-06,2789148
2020-01-07,2725701
2020-01-08,2725701
2020-01-09,2725701
2020-01-10,2725701
2020-01-11,2725701
2020-01-12,2675659
2020-01-13,2675659
2020-01-14,2675659
2020-01-15,2675659
2020-01-16,2611837
2020-01-17,2611837
2020-01-18,2611837
2020-01-19,2611837
2020-01-20,2611837
2020-01-21,2611837
2020-01-22,2542115
2020-01-23,2542115
2020-01-24,2542115
2020-01-25,2542115
2020-01-26,2542115
2020-01-27,2432990
2020-01-28,2432990
2020-01-29,2432990
2020-01-30,2432990
2020-01-31,2432990
2020-02-01,2334492
2020-02-02,2334492
2020-02-03,2334492
2020-02-04,2334492
2020-02-05,2251959
2020-02-06,2251959
2020-02-07,2251959
2020-02-08,2251959
2020-02-09,2263315
2020-02-10,2263315
2020-02-11,2263315
2020-02-12,2263315
2020-02-13,2263315
2020-02-14,2192590
2020-02-15,2192590
2020-02-16,2192590
