date_obj,Mole%20skin price
2016-09-17,4986
2016-09-18,4986
2016-09-19,4933
2016-09-20,4933
2016-09-21,4933
2016-09-22,4942
2016-09-23,4942
2016-09-24,4942
2016-09-25,4770
2016-09-26,4770
2016-09-27,4770
2016-09-28,4615
2016-09-29,4615
2016-09-30,4615
2016-10-01,4545
2016-10-02,4545
2016-10-03,4545
2016-10-04,4453
2016-10-05,4453
2016-10-06,4453
2016-10-07,4482
2016-10-08,4482
2016-10-09,4521
2016-10-10,4521
2016-10-11,4521
2016-10-12,4540
2016-10-13,4540
2016-10-14,4710
2016-10-15,4899
2016-10-16,5137
2016-10-17,5363
2016-10-18,5363
2016-10-19,5541
2016-10-20,5541
2016-10-21,5739
2016-10-22,5739
2016-10-23,5881
2016-10-24,5982
2016-10-25,5982
2016-10-26,6057
2016-10-27,6057
2016-10-28,6136
2016-10-29,6021
2016-10-30,6021
2016-10-31,5884
2016-11-01,5884
2016-11-02,5856
2016-11-03,5856
2016-11-04,5938
2016-11-05,5938
2016-11-06,5988
2016-11-07,5988
2016-11-08,6070
2016-11-09,6070
2016-11-10,6014
2016-11-11,6014
2016-11-12,5902
2016-11-13,5902
2016-11-14,5780
2016-12-07,5807
2016-12-08,5821
2016-12-09,5821
2016-12-10,5851
2016-12-11,5977
2016-12-12,5977
2016-12-13,6119
2016-12-14,6119
2016-12-15,6192
2016-12-16,6192
2016-12-17,6082
2016-12-18,6082
2016-12-19,5959
2016-12-20,5936
2016-12-21,5936
2016-12-22,5920
2016-12-23,6012
2016-12-24,6012
2016-12-25,6182
2016-12-26,6182
2016-12-27,6193
2016-12-28,6193
2016-12-29,6259
2016-12-30,6259
2016-12-31,6133
2017-01-01,6133
2017-01-02,6037
2017-01-03,6037
2017-01-04,6021
2017-01-05,6021
2017-01-06,6028
2017-01-07,6113
2017-01-08,6309
2017-01-09,6545
2017-01-10,6545
2017-01-11,6521
2017-01-12,6664
2017-01-13,6664
2017-01-14,6706
2017-01-15,6625
2017-01-16,6625
2017-01-17,6604
2017-01-18,6747
2017-01-19,6747
2017-01-20,6694
2017-01-21,6761
2017-01-22,6653
2017-01-27,6636
2017-01-28,6498
2017-01-29,6375
2017-01-30,6375
2017-01-31,6487
2017-02-01,6546
2017-02-02,6546
2017-02-03,6536
2017-02-04,6492
2017-02-05,6492
2017-02-06,6429
2017-02-07,6429
2017-02-08,6359
2017-02-09,6359
2017-02-10,6487
2017-02-11,6532
2017-02-12,6532
2017-02-13,6644
2017-02-14,6721
2017-02-15,6721
2017-02-16,6840
2017-02-18,6943
2017-02-19,6904
2017-02-20,6904
2017-02-21,6950
2017-02-22,6950
2017-02-23,6890
2017-02-24,6890
2017-02-25,6754
2017-02-26,6754
2017-02-27,6755
2017-02-28,6675
2017-03-01,6798
2017-03-02,6774
2017-03-03,6774
2017-03-04,6732
2017-03-05,6732
2017-03-06,6840
2017-03-07,6840
2017-03-08,6983
2017-03-09,6983
2017-03-10,6898
2017-03-11,6997
2017-03-12,7023
2017-03-13,6960
2017-03-14,7114
2017-03-15,7242
2017-03-16,7370
2017-03-17,7405
2017-03-18,7367
2017-03-19,7473
2017-03-20,7503
2017-03-21,7330
2017-03-22,7289
2017-03-23,7315
2017-03-24,7284
2017-03-25,7284
2017-03-26,7314
2017-03-27,7330
2017-03-28,7330
2017-03-29,7155
2017-03-30,6986
2017-03-31,7021
2017-04-01,7021
2017-04-02,6991
2017-04-03,7021
2017-04-04,7117
2017-04-12,6647
2017-04-13,6450
2017-04-14,6450
2017-04-15,6490
2017-04-16,6412
2017-04-17,6467
2017-04-18,6526
2017-04-19,6601
2017-04-20,6601
2017-04-21,6712
2017-04-22,6712
2017-04-23,6733
2017-04-24,6834
2017-04-25,6797
2017-04-26,6797
2017-04-27,6742
2017-04-28,6833
2017-04-29,6757
2017-04-30,6757
2017-05-01,6757
2017-05-02,6911
2017-05-03,6939
2017-05-04,7042
2017-05-05,7061
2017-05-06,6994
2017-05-07,6936
2017-05-08,7043
2017-05-09,7042
2017-05-10,7111
2017-05-11,6968
2017-05-12,7116
2017-05-13,7095
2017-05-14,7207
2017-05-15,7207
2017-05-16,7335
2017-05-17,7342
2017-05-18,7489
2017-05-19,7489
2017-05-20,7447
2017-05-21,7447
2017-05-22,7367
2017-05-23,7244
2017-05-24,7094
2017-05-25,6862
2017-05-26,6771
2017-05-27,6770
2017-05-28,6759
2017-05-29,6810
2017-05-30,6969
2017-05-31,6861
2017-06-01,6741
2017-06-02,6692
2017-06-03,6692
2017-06-06,6162
2017-06-07,5929
2017-06-08,5929
2017-06-09,5781
2017-06-10,5680
2017-06-11,5578
2017-06-12,5578
2017-06-13,5560
2017-06-14,5455
2017-06-15,5455
2017-06-16,5284
2017-06-17,5145
2017-06-18,5144
2017-06-19,5144
2017-06-20,5170
2017-06-21,5060
2017-06-22,5060
2017-06-23,5117
2017-06-24,5229
2017-06-25,5300
2017-06-26,5298
2017-06-27,5314
2017-06-28,5389
2017-06-29,5509
2017-06-30,5494
2017-07-01,5494
2017-07-02,5610
2017-07-03,5656
2017-07-04,5629
2017-07-05,5629
2017-07-06,5577
2017-07-07,5577
2017-07-08,5447
2017-07-13,5460
2017-07-14,5518
2017-07-15,5518
2017-07-16,5443
2017-07-17,5526
2017-07-18,5579
2017-07-19,5655
2017-07-20,5647
2017-07-21,5576
2017-07-22,5629
2017-07-23,5670
2017-07-24,5670
2017-07-25,5713
2017-07-26,5708
2017-07-27,5744
2017-07-28,5739
2017-07-29,5739
2017-07-30,5764
2017-07-31,5764
2017-08-01,5743
2017-08-02,5723
2017-08-03,5683
2017-08-04,5634
2017-08-05,5643
2017-08-06,5572
2017-08-09,5674
2017-08-10,5734
2017-08-11,5671
2017-08-12,5594
2017-08-13,5594
2017-08-14,5634
2017-08-15,5676
2017-08-16,5729
2017-08-17,5802
2017-08-18,5802
2017-08-19,5772
2017-08-20,5769
2017-08-22,5814
2017-08-23,5799
2017-08-24,5799
2017-08-25,5807
2017-08-26,5814
2017-08-27,5962
2017-08-28,5889
2017-08-29,5889
2017-08-30,5864
2017-08-31,5864
2017-09-01,5928
2017-09-02,5857
2017-09-03,5857
2017-09-04,5769
2017-09-05,5759
2017-09-06,5671
2017-09-07,5777
2017-09-08,5777
2017-09-09,5921
2017-09-10,6049
2017-09-11,5940
2017-09-12,5940
2017-09-13,6020
2017-09-14,5977
2017-09-15,5977
2017-09-16,5959
2017-09-17,5810
2017-09-19,5644
2017-09-20,5876
2017-09-21,5876
2017-09-22,5852
2017-09-23,5716
2017-09-24,5835
2017-09-25,5967
2017-09-26,5953
2017-09-27,5953
2017-09-28,5961
2017-09-29,5973
2017-09-30,5973
2017-10-01,5917
2017-10-02,5982
2017-10-03,5982
2017-10-04,5944
2017-10-05,5815
2017-10-06,5830
2017-10-07,5773
2017-10-08,5759
2017-10-09,5790
2017-10-10,5819
2017-10-11,5819
2017-10-12,5915
2017-10-13,5974
2017-10-14,5933
2017-10-15,5933
2017-10-16,5932
2017-10-17,5932
2017-10-18,5935
2017-10-19,5871
2017-10-20,5864
2017-10-21,5798
2017-10-22,5798
2017-10-23,5827
2017-10-24,5814
2017-10-25,5870
2017-10-26,5888
2017-10-27,5944
2017-10-28,5944
2017-10-29,5877
2017-10-30,5949
2017-10-31,5940
2017-11-01,5940
2017-11-02,5993
2017-11-03,5923
2017-11-04,5955
2017-11-05,5955
2017-11-06,5963
2017-11-07,5963
2017-11-08,5939
2017-11-09,6005
2017-11-10,6084
2017-11-11,6051
2017-11-12,6081
2017-11-13,6124
2017-11-14,6155
2017-11-15,6233
2017-11-16,6361
2017-11-17,6448
2017-11-18,6519
2017-11-19,6656
2017-11-20,6601
2017-11-21,6655
2017-11-22,6501
2017-11-23,6510
2017-11-24,6396
2017-11-25,6300
2017-11-26,6280
2017-11-27,6280
2017-11-28,6245
2017-11-29,6174
2017-11-30,6222
2017-12-01,6114
2017-12-02,6114
2017-12-03,6167
2017-12-04,6293
2017-12-05,6293
2017-12-06,6268
2017-12-07,6389
2017-12-08,6389
2017-12-09,6280
2017-12-10,6277
2017-12-11,6151
2017-12-12,6238
2017-12-14,6024
2017-12-15,6123
2017-12-17,6165
2017-12-18,6196
2017-12-19,6176
2017-12-20,6168
2017-12-21,6284
2017-12-22,6268
2017-12-23,6286
2017-12-24,6330
2017-12-25,6421
2017-12-26,6216
2017-12-27,6105
2017-12-28,6040
2017-12-29,6064
2017-12-30,6109
2017-12-31,6241
2018-01-01,6195
2018-01-02,6173
2018-01-03,6130
2018-01-04,6059
2018-01-05,6078
2018-01-06,6085
2018-01-07,6133
2018-01-08,5996
2018-01-09,6012
2018-01-10,5764
2018-01-11,5644
2018-01-12,5566
2018-01-13,5391
2018-01-14,5174
2018-01-15,5056
2018-01-16,5065
2018-01-17,5140
2018-01-18,5100
2018-01-19,5100
2018-01-20,4965
2018-01-21,4860
2018-01-22,4802
2018-01-23,4840
2018-01-25,4794
2018-01-26,4824
2018-01-27,4745
2018-01-28,4805
2018-01-29,4930
2018-01-31,5020
2018-02-01,4943
2018-02-02,5012
2018-02-03,5016
2018-02-04,4980
2018-02-05,5003
2018-02-06,5011
2018-02-07,4958
2018-02-08,4841
2018-02-09,4976
2018-02-10,4840
2018-02-11,4924
2018-02-12,4959
2018-02-13,5081
2018-02-14,5147
2018-02-15,5171
2018-02-16,5136
2018-02-17,5003
2018-02-18,5030
2018-02-19,5066
2018-02-20,5210
2018-02-21,5230
2018-02-22,5285
2018-02-23,5393
2018-02-24,5330
2018-02-25,5340
2018-02-26,5349
2018-02-27,5342
2018-03-01,5375
2018-03-02,5457
2018-03-03,5512
2018-03-04,5532
2018-03-05,5578
2018-03-06,5573
2018-03-07,5591
2018-03-08,5661
2018-03-09,5599
2018-03-10,5646
2018-03-11,5673
2018-03-12,5703
2018-03-13,5801
2018-03-14,5802
2018-03-15,5710
2018-03-16,5617
2018-03-17,5523
2018-03-18,5515
2018-03-19,5495
2018-03-20,5600
2018-03-21,5553
2018-03-23,5648
2018-03-24,5603
2018-03-26,5768
2018-03-27,5788
2018-03-28,5917
2018-03-29,5892
2018-03-30,5939
2018-03-31,5816
2018-04-01,5711
2018-04-02,5657
2018-04-03,5835
2018-04-04,5883
2018-04-05,5891
2018-04-06,5965
2018-04-07,5940
2018-04-08,5960
2018-04-09,6017
2018-04-10,6029
2018-04-11,6049
2018-04-12,6032
2018-04-13,5878
2018-04-14,5848
2018-04-15,5925
2018-04-16,6008
2018-04-17,6118
2018-04-18,6169
2018-04-19,6112
2018-04-20,6061
2018-04-21,6004
2018-04-22,6110
2018-04-23,6054
2018-04-24,6085
2018-04-25,5992
2018-04-26,6035
2018-04-27,6013
2018-04-28,5962
2018-04-29,5999
2018-04-30,6036
2018-05-01,6059
2018-05-04,5963
2018-05-05,6064
2018-05-06,5939
2018-05-07,5884
2018-05-08,5975
2018-05-09,5963
2018-05-10,5957
2018-05-11,5898
2018-05-12,5874
2018-05-13,5885
2018-05-14,5866
2018-05-15,5900
2018-05-16,5895
2018-05-17,5916
2018-05-18,5772
2018-05-19,5688
2018-05-20,5820
2018-05-21,5871
2018-05-22,5949
2018-05-23,5940
2018-05-24,5843
2018-05-25,5785
2018-05-26,5683
2018-05-27,5784
2018-05-28,5765
2018-05-29,5835
2018-05-30,5868
2018-05-31,5902
2018-06-01,5870
2018-06-02,5950
2018-06-03,5853
2018-06-04,5679
2018-06-05,5528
2018-06-06,5528
2018-06-07,5602
2018-06-08,5642
2018-06-09,5589
2018-06-10,5571
2018-06-11,5353
2018-06-12,5392
2018-06-13,5283
2018-06-14,5308
2018-06-15,5254
2018-06-16,5178
2018-06-17,5234
2018-06-18,5321
2018-06-19,5260
2018-06-20,5260
2018-06-21,5256
2018-06-22,5217
2018-06-23,5216
2018-06-24,5085
2018-06-25,5038
2018-06-26,5054
2018-06-27,4937
2018-06-28,4850
2018-06-29,4834
2018-06-30,4817
2018-07-01,4736
2018-07-02,4774
2018-07-03,4672
2018-07-04,4614
2018-07-05,4551
2018-07-06,4456
2018-07-07,4349
2018-07-08,4208
2018-07-09,4198
2018-07-10,4261
2018-07-11,4184
2018-07-12,4172
2018-07-13,4165
2018-07-14,4172
2018-07-15,4162
2018-07-16,4093
2018-07-17,4109
2018-07-18,4047
2018-07-19,4055
2018-07-20,4145
2018-07-21,4058
2018-07-22,4041
2018-07-23,4056
2018-07-24,4003
2018-07-25,4022
2018-07-26,4082
2018-07-27,4082
2018-07-28,3896
2018-07-29,3830
2018-07-30,3849
2018-07-31,3849
2018-08-01,3849
2018-08-02,3866
2018-08-03,3916
2018-08-04,3867
2018-08-05,3882
2018-08-06,3918
2018-08-07,3917
2018-08-08,3913
2018-08-09,3735
2018-08-10,3806
2018-08-11,3839
2018-08-12,3825
2018-08-14,3922
2018-08-16,3737
2018-08-17,3708
2018-08-18,3644
2018-08-19,3605
2018-08-20,3592
2018-08-21,3619
2018-08-22,3509
2018-08-23,3593
2018-08-24,3650
2018-08-25,3576
2018-08-26,3453
2018-08-27,3478
2018-08-28,3566
2018-08-29,3577
2018-08-30,3608
2018-08-31,3623
2018-09-01,3603
2018-09-02,3537
2018-09-03,3486
2018-09-04,3581
2018-09-05,3532
2018-09-06,3532
2018-09-07,3614
2018-09-08,3552
2018-09-09,3470
2018-09-10,3496
2018-09-11,3496
2018-09-12,3454
2018-09-13,3579
2018-09-14,3589
2018-09-15,3584
2018-09-16,3582
2018-09-17,3638
2018-09-18,3626
2018-09-19,3555
2018-09-20,3488
2018-09-21,3466
2018-09-22,3357
2018-09-23,3421
2018-09-24,3392
2018-09-25,3323
2018-09-26,3422
2018-09-27,3446
2018-09-28,3468
2018-09-29,3561
2018-09-30,3553
2018-10-02,3732
2018-10-03,3785
2018-10-04,3785
2018-10-05,3813
2018-10-06,3824
2018-10-07,3658
2018-10-08,3782
2018-10-09,3846
2018-10-10,3907
2018-10-11,3943
2018-10-12,3970
2018-10-13,3965
2018-10-14,4048
2018-10-15,4169
2018-10-16,4281
2018-10-17,4276
2018-10-18,4407
2018-10-19,4406
2018-10-20,4311
2018-10-21,4192
2018-10-22,4303
2018-10-23,4479
2018-10-24,4505
2018-10-25,4458
2018-10-26,4377
2018-10-27,4347
2018-10-28,4221
2018-10-29,4049
2018-10-30,4026
2018-10-31,4074
2018-11-01,3919
2018-11-03,3841
2018-11-04,3876
2018-11-05,3893
2018-11-06,3925
2018-11-07,3980
2018-11-08,4057
2018-11-09,4033
2018-11-10,4046
2018-11-11,4032
2018-11-12,3981
2018-11-13,3933
2018-11-14,4033
2018-11-15,4177
2018-11-16,4370
2018-11-17,4544
2018-11-18,4670
2018-11-19,4736
2018-11-20,4804
2018-11-21,4827
2018-11-22,4841
2018-11-23,4783
2018-11-24,4777
2018-11-25,4725
2018-11-26,4692
2018-11-27,4656
2018-11-28,4772
2018-11-29,4883
2018-12-01,4729
2018-12-02,4803
2018-12-03,4812
2018-12-04,4800
2018-12-05,4756
2018-12-07,4482
2018-12-09,4373
2018-12-10,4404
2018-12-11,4333
2018-12-12,4155
2018-12-13,4077
2018-12-14,4151
2018-12-15,4262
2018-12-16,4287
2018-12-17,4250
2018-12-18,4278
2018-12-19,4350
2018-12-20,4205
2018-12-21,4132
2018-12-22,4087
2018-12-23,4181
2018-12-24,4197
2018-12-25,4280
2018-12-26,4289
2018-12-27,4234
2018-12-28,4307
2018-12-29,4325
2018-12-30,4272
2018-12-31,4322
2019-01-01,4308
2019-01-02,4292
2019-01-03,4344
2019-01-04,4365
2019-01-05,4435
2019-01-06,4536
2019-01-08,4661
2019-01-10,4975
2019-01-11,4905
2019-01-12,4906
2019-01-13,4813
2019-01-14,4737
2019-01-15,4637
2019-01-16,4633
2019-01-17,4704
2019-01-18,4822
2019-01-19,4870
2019-01-20,4802
2019-01-21,4818
2019-01-22,4871
2019-01-23,4874
2019-01-24,4854
2019-01-25,4892
2019-01-26,4843
2019-01-27,4868
2019-01-28,4730
2019-01-29,4705
2019-01-30,4700
2019-01-31,4506
2019-02-01,4551
2019-02-02,4510
2019-02-03,4604
2019-02-04,4663
2019-02-05,4658
2019-02-06,4717
2019-02-07,4838
2019-02-08,4736
2019-02-09,4499
2019-02-10,4325
2019-02-11,4464
2019-02-12,4538
2019-02-13,4564
2019-02-14,4605
2019-02-15,4645
2019-02-16,4660
2019-02-17,4616
2019-02-18,4643
2019-02-19,4607
2019-02-20,4684
2019-02-21,4712
2019-02-22,4738
2019-02-23,4756
2019-02-24,4806
2019-02-25,4931
2019-02-26,5024
2019-02-27,4987
2019-02-28,4897
2019-03-01,4932
2019-03-02,4898
2019-03-03,4848
2019-03-04,4868
2019-03-05,4992
2019-03-06,5105
2019-03-07,5033
2019-03-08,4953
2019-03-09,4973
2019-03-10,4943
2019-03-11,4827
2019-03-12,4964
2019-03-13,5018
2019-03-14,5138
2019-03-15,5178
2019-03-16,5194
2019-03-17,5247
2019-03-18,5293
2019-03-19,5392
2019-03-20,5337
2019-03-21,5162
2019-03-22,4988
2019-03-23,5089
2019-03-24,5103
2019-03-25,4847
2019-03-26,4940
2019-03-27,5090
2019-03-28,5150
2019-03-29,5130
2019-03-30,5095
2019-03-31,5088
2019-04-01,5131
2019-04-02,5042
2019-04-03,5047
2019-04-04,5067
2019-04-05,5026
2019-04-06,5092
2019-04-07,5083
2019-04-08,5180
