date_obj,Pirate%20leggings%20(beige) price
2016-11-06,18289
2016-11-07,17379
2016-11-08,17379
2016-11-09,17379
2016-11-10,17379
2016-11-11,17379
2016-11-12,17379
2016-11-13,17379
2016-11-14,17379
2016-12-07,16519
2016-12-08,16519
2016-12-09,16519
2016-12-10,16519
2016-12-11,16519
2016-12-12,16519
2016-12-13,16519
2016-12-14,16519
2016-12-15,16519
2016-12-16,16519
2016-12-17,16519
2016-12-18,16519
2016-12-19,16519
2016-12-20,16519
2016-12-21,16519
2016-12-22,16519
2016-12-23,16519
2016-12-24,16519
2016-12-25,16519
2016-12-26,16519
2016-12-27,16519
2016-12-28,16519
2016-12-29,16519
2016-12-30,16519
2016-12-31,16519
2017-01-01,15721
2017-01-02,15721
2017-01-03,15721
2017-01-04,15721
2017-01-05,15721
2017-01-06,15721
2017-01-07,15721
2017-01-08,15721
2017-01-09,15721
2017-01-10,15721
2017-01-11,15721
2017-01-12,15721
2017-01-13,15721
2017-01-14,15721
2017-01-15,15721
2017-01-16,15721
2017-01-17,15721
2017-01-18,15721
2017-01-19,15721
2017-01-20,15721
2017-01-21,15721
2017-01-22,15721
2017-01-27,15721
2017-01-28,15721
2017-01-29,14955
2017-01-30,14955
2017-01-31,14955
2017-02-01,14955
2017-02-02,14955
2017-02-03,14955
2017-02-04,14955
2017-02-05,14955
2017-02-06,14955
2017-02-07,14955
2017-02-08,14955
2017-02-09,14955
2017-02-10,14955
2017-02-11,14955
2017-02-12,14955
2017-02-13,14955
2017-02-14,14955
2017-02-15,14955
2017-02-16,14955
2017-02-18,14955
2017-02-19,14955
2017-02-20,14955
2017-02-21,14955
2017-02-22,14955
2017-02-23,14955
2017-02-24,14955
2017-02-25,14955
2017-02-26,14955
2017-02-27,14955
2017-02-28,14221
2017-03-01,14221
2017-03-02,14221
2017-03-03,14221
2017-03-04,14221
2017-03-05,14221
2017-03-06,14221
2017-03-07,14221
2017-03-08,14221
2017-03-09,14221
2017-03-10,14221
2017-03-11,14221
2017-03-12,14221
2017-03-13,14221
2017-03-14,14221
2017-03-15,14221
2017-03-16,14221
2017-03-17,14221
2017-03-18,14221
2017-03-19,14221
2017-03-20,14221
2017-03-21,14221
2017-03-22,14221
2017-03-23,14221
2017-03-24,14221
2017-03-25,14221
2017-03-26,13561
2017-03-27,13561
2017-03-28,13561
2017-03-29,13561
2017-03-30,13561
2017-03-31,13561
2017-04-01,13561
2017-04-02,13561
2017-04-03,13561
2017-04-04,13561
2017-04-12,13561
2017-04-13,13561
2017-04-14,13561
2017-04-15,13561
2017-04-16,13561
2017-04-17,13561
2017-04-18,13561
2017-04-19,13561
2017-04-20,13561
2017-04-21,12895
2017-04-22,12895
2017-04-23,12895
2017-04-24,12895
2017-04-25,12895
2017-04-26,12895
2017-04-27,12895
2017-04-28,12895
2017-04-29,12895
2017-04-30,12895
2017-05-01,12895
2017-05-02,12895
2017-05-03,12895
2017-05-04,12895
2017-05-05,12895
2017-05-06,12895
2017-05-07,12895
2017-05-08,12895
2017-05-09,12895
2017-05-10,12895
2017-05-11,12895
2017-05-12,12895
2017-05-13,12277
2017-05-14,12277
2017-05-15,12277
2017-05-16,12277
2017-05-17,12277
2017-05-18,12277
2017-05-19,12277
2017-05-20,12277
2017-05-21,12277
2017-05-22,12277
2017-05-23,12277
2017-05-24,12277
2017-05-25,12277
2017-05-26,12277
2017-05-27,12277
2017-05-28,12277
2017-05-29,12277
2017-05-30,12277
2017-05-31,12277
2017-06-01,12277
2017-06-02,12277
2017-06-03,12277
2017-06-06,12277
2017-06-07,11688
2017-06-08,11688
2017-06-09,11688
2017-06-10,11688
2017-06-11,11688
2017-06-12,11688
2017-06-13,11688
2017-06-14,11688
2017-06-15,11688
2017-06-16,11688
2017-06-17,11688
2017-06-18,11688
2017-06-19,11688
2017-06-20,11688
2017-06-21,11688
2017-06-22,11688
2017-06-23,11688
2017-06-24,11688
2017-06-25,11688
2017-06-26,11688
2017-06-27,11688
2017-06-28,11688
2017-06-29,11108
2017-06-30,11108
2017-07-01,11108
2017-07-02,11108
2017-07-03,11108
2017-07-04,11108
2017-07-05,11108
2017-07-06,11108
2017-07-07,11108
2017-07-08,11108
2017-07-13,11108
2017-07-14,11108
2017-07-15,11108
2017-07-16,11108
2017-07-17,11108
2017-07-18,11108
2017-07-19,11108
2017-07-20,11108
2017-07-21,11108
2017-07-22,11108
2017-07-23,11108
2017-07-24,11108
2017-07-25,11108
2017-07-26,11108
2017-07-27,11108
2017-07-28,11108
2017-07-29,11108
2017-07-30,11108
2017-07-31,11108
2017-08-01,11108
2017-08-02,10572
2017-08-03,10572
2017-08-04,10572
2017-08-05,10572
2017-08-06,10572
2017-08-09,10572
2017-08-10,10572
2017-08-11,10572
2017-08-12,10572
2017-08-13,10572
2017-08-14,10572
2017-08-15,10572
2017-08-17,10572
2017-08-18,10572
2017-08-19,10572
2017-08-20,10572
2017-08-22,10572
2017-08-23,10572
2017-08-24,10572
2017-08-25,10572
2017-08-26,10572
2017-08-27,10572
2017-08-28,10572
2017-08-29,10572
2017-08-30,10572
2017-08-31,10572
2017-09-01,10572
2017-09-02,10572
2017-09-03,10572
2017-09-04,10572
2017-09-05,10046
2017-09-06,10046
2017-09-07,10046
2017-09-08,10046
2017-09-09,10046
2017-09-10,10046
2017-09-11,10046
2017-09-12,10046
2017-09-13,10046
2017-09-14,10046
2017-09-15,10046
2017-09-16,10046
2017-09-17,10046
2017-09-19,10046
2017-09-20,10046
2017-09-21,10046
2017-09-22,10046
2017-09-23,10046
2017-09-24,10046
2017-09-25,10046
2017-09-26,10046
2017-09-27,10046
2017-09-28,10046
2017-09-29,10046
2017-09-30,10046
2017-10-01,10046
2017-10-02,10046
2017-10-03,10046
2017-10-04,10046
2017-10-05,10046
2017-10-06,10046
2017-10-07,10046
2017-10-08,10046
2017-10-09,9549
2017-10-10,9549
2017-10-11,9549
2017-10-12,9549
2017-10-13,9549
2017-10-14,9549
2017-10-15,9549
2017-10-16,9549
2017-10-17,9549
2017-10-18,9549
2017-10-19,9549
2017-10-20,9549
2017-10-21,9549
2017-10-22,9549
2017-10-23,9549
2017-10-24,9549
2017-10-25,9549
2017-10-26,9549
2017-10-27,9549
2017-10-28,9549
2017-10-29,9549
2017-10-30,9549
2017-10-31,9549
2017-11-01,9549
2017-11-02,9549
2017-11-03,9549
2017-11-04,9549
2017-11-05,9549
2017-11-06,9549
2017-11-07,9549
2017-11-08,9549
2017-11-09,9549
2017-11-10,9549
2017-11-11,9549
2017-11-12,9549
2017-11-13,9549
2017-11-14,9549
2017-11-15,9141
2017-11-16,9141
2017-11-17,9141
2017-11-18,9141
2017-11-19,9141
2017-11-20,9141
2017-11-21,9141
2017-11-22,9141
2017-11-23,9141
2017-11-24,9141
2017-11-25,9141
2017-11-26,9141
2017-11-27,9141
2017-11-28,9141
2017-11-29,9141
2017-11-30,9141
2017-12-01,9141
2017-12-02,9141
2017-12-03,9141
2017-12-04,9141
2017-12-05,9141
2017-12-06,9141
2017-12-07,9141
2017-12-08,9141
2017-12-09,9141
2017-12-10,9141
2017-12-11,9141
2017-12-12,9141
2017-12-14,9141
2017-12-15,9141
2017-12-16,9141
2017-12-17,9141
2017-12-18,9141
2017-12-19,9141
2017-12-20,8747
2017-12-21,8747
2017-12-22,8747
2017-12-23,8747
2017-12-24,8747
2017-12-25,8747
2017-12-26,8747
2017-12-27,8747
2017-12-28,8747
2017-12-29,8747
2017-12-30,8747
2017-12-31,8747
2018-01-01,8747
2018-01-02,8747
2018-01-03,8747
2018-01-04,8747
2018-01-05,8747
2018-01-06,8747
2018-01-07,8747
2018-01-08,8747
2018-01-09,8747
2018-01-10,8747
2018-01-11,8747
2018-01-12,8747
2018-01-13,8747
2018-01-14,8747
2018-01-15,8747
2018-01-16,8747
2018-01-17,8747
2018-01-18,8747
2018-01-19,8747
2018-01-20,8323
2018-01-21,8323
2018-01-22,8323
2018-01-23,8323
2018-01-24,8323
2018-01-25,8323
2018-01-26,8323
2018-01-27,8323
2018-01-28,8323
2018-01-29,8323
2018-01-31,8323
2018-02-01,8323
2018-02-02,8323
2018-02-03,7913
2018-02-04,7913
2018-02-05,7913
2018-02-06,7913
2018-02-07,7913
2018-02-08,7913
2018-02-09,7913
2018-02-10,7913
2018-02-11,7913
2018-02-12,7913
2018-02-13,7913
2018-02-14,7913
2018-02-15,7913
2018-02-16,7913
2018-02-17,7913
2018-02-18,7913
2018-02-19,7520
2018-02-20,7520
2018-02-21,7520
2018-02-22,7520
2018-02-23,7520
2018-02-24,7520
2018-02-25,7520
2018-02-26,7520
2018-02-27,7520
2018-03-01,7520
2018-03-02,7164
2018-03-03,7164
2018-03-04,7164
2018-03-05,7164
2018-03-06,7164
2018-03-07,7164
2018-03-08,7164
2018-03-09,7164
2018-03-10,7164
2018-03-11,7164
2018-03-12,7164
2018-03-13,7164
2018-03-14,7164
2018-03-15,6862
2018-03-16,6862
2018-03-17,6862
2018-03-18,6862
2018-03-19,6862
2018-03-20,6862
2018-03-21,6862
2018-03-23,6862
2018-03-24,6862
2018-03-26,6862
2018-03-27,6862
2018-03-28,6862
2018-03-29,6862
2018-03-30,6540
2018-03-31,6540
2018-04-01,6540
2018-04-02,6540
2018-04-03,6540
2018-04-04,6540
2018-04-05,6540
2018-04-06,6540
2018-04-08,6540
2018-04-09,6540
2018-04-10,6540
2018-04-11,6246
2018-04-12,6246
2018-04-13,6246
2018-04-14,6246
2018-04-15,6246
2018-04-16,6246
2018-04-17,6246
2018-04-18,6246
2018-04-19,6246
2018-04-20,6246
2018-04-21,6246
2018-04-22,6246
2018-04-23,5934
2018-04-24,5934
2018-04-25,5934
2018-04-26,5934
2018-04-27,5934
2018-04-28,5934
2018-04-29,5934
2018-04-30,5934
2018-05-01,5934
2018-05-02,5934
2018-05-03,5934
2018-05-04,5934
2018-05-05,5934
2018-05-06,5934
2018-05-07,5934
2018-05-08,5934
2018-05-09,5650
2018-05-10,5650
2018-05-11,5650
2018-05-12,5650
2018-05-13,5650
2018-05-14,5650
2018-05-15,5650
2018-05-16,5650
2018-05-17,5650
2018-05-18,5650
2018-05-19,5650
2018-05-20,5650
2018-05-21,5650
2018-05-22,5650
2018-05-23,5372
2018-05-24,5372
2018-05-25,5372
2018-05-26,5372
2018-05-27,5372
2018-05-28,5372
2018-05-29,5372
2018-05-30,5372
2018-05-31,5372
2018-06-01,5372
2018-06-02,5372
2018-06-03,5372
2018-06-04,5372
2018-06-05,5113
2018-06-06,5113
2018-06-07,5113
2018-06-08,5113
2018-06-09,5113
2018-06-10,5113
2018-06-11,5113
2018-06-12,5113
2018-06-13,5113
2018-06-14,5113
2018-06-15,5113
2018-06-16,5113
2018-06-17,5113
2018-06-18,5113
2018-06-19,4886
2018-06-20,4886
2018-06-21,4886
2018-06-22,4886
2018-06-23,4886
2018-06-24,4886
2018-06-25,4886
2018-06-26,4886
2018-06-27,4886
2018-06-28,4886
2018-06-29,4886
2018-06-30,4886
2018-07-01,4886
2018-07-02,4886
2018-07-03,4886
2018-07-04,4646
2018-07-05,4646
2018-07-06,4646
2018-07-07,4646
2018-07-08,4646
2018-07-09,4646
2018-07-10,4646
2018-07-11,4646
2018-07-12,4646
2018-07-13,4646
2018-07-14,4646
2018-07-15,4646
2018-07-16,4646
2018-07-17,4646
2018-07-18,4646
2018-07-19,4646
2018-07-20,4646
2018-07-21,4417
2018-07-22,4417
2018-07-23,4417
2018-07-24,4417
2018-07-25,4417
2018-07-26,4417
2018-07-27,4417
2018-07-28,4417
2018-07-29,4417
2018-07-30,4197
2018-07-31,4197
2018-08-01,4197
2018-08-02,4197
2018-08-03,4197
2018-08-04,4197
2018-08-05,4197
2018-08-06,4197
2018-08-07,3995
2018-08-08,3995
2018-08-09,3995
2018-08-10,3995
2018-08-11,3995
2018-08-12,3995
2018-08-14,3811
2018-08-16,3811
2018-08-17,3811
2018-08-18,3811
2018-08-19,3811
2018-08-20,3811
2018-08-21,3811
2018-08-22,3811
2018-08-23,3641
2018-08-24,3641
2018-08-25,3641
2018-08-26,3641
2018-08-27,3641
2018-08-28,3641
2018-08-29,3641
2018-08-30,3641
2018-08-31,3476
2018-09-01,3476
2018-09-02,3476
2018-09-03,3476
2018-09-04,3476
2018-09-05,3476
2018-09-06,3476
2018-09-07,3476
2018-09-08,3476
2018-09-09,3319
2018-09-10,3319
2018-09-11,3319
2018-09-12,3319
2018-09-13,3319
2018-09-14,3319
2018-09-15,3319
2018-09-16,3319
2018-09-17,3319
2018-09-18,3319
2018-09-19,3165
2018-09-20,3165
2018-09-21,3165
2018-09-22,3165
2018-09-23,3165
2018-09-24,3165
2018-09-25,3165
2018-09-26,3165
2018-09-27,3165
2018-09-28,3165
2018-09-29,3032
2018-09-30,3032
2018-10-02,3032
2018-10-03,3032
2018-10-04,3032
2018-10-05,3032
2018-10-06,3032
2018-10-07,3032
2018-10-08,2891
2018-10-09,2891
2018-10-10,2891
2018-10-11,2891
2018-10-12,2891
2018-10-13,2891
2018-10-14,2891
2018-10-15,2891
2018-10-16,2891
2018-10-17,2891
2018-10-18,2891
2018-10-19,2891
2018-10-20,2891
2018-10-21,2747
2018-10-22,2747
2018-10-23,2747
2018-10-24,2747
2018-10-25,2747
2018-10-26,2747
2018-10-27,2747
2018-10-28,2747
2018-10-29,2747
2018-10-30,2747
2018-10-31,2747
2018-11-01,2611
2018-11-03,2611
2018-11-04,2611
2018-11-05,2611
2018-11-06,2611
2018-11-07,2611
2018-11-08,2611
2018-11-09,2611
2018-11-10,2481
2018-11-11,2481
2018-11-12,2481
2018-11-13,2481
2018-11-15,2481
2018-11-16,2481
2018-11-17,2481
2018-11-18,2370
2018-11-19,2370
2018-11-20,2370
2018-11-21,2370
2018-11-22,2370
2018-11-23,2370
2018-11-24,2252
2018-11-25,2252
2018-11-26,2252
2018-11-27,2252
2018-11-28,2252
2018-11-29,2252
2018-12-01,2143
2018-12-02,2143
2018-12-03,2143
2018-12-04,2143
2018-12-05,2143
2018-12-07,2053
2018-12-09,2053
2018-12-10,2053
2018-12-11,2053
2018-12-12,2053
2018-12-13,1952
2018-12-14,1952
2018-12-15,1952
2018-12-16,1952
2018-12-17,1952
2018-12-18,1952
2018-12-19,1952
2018-12-20,1862
2018-12-21,1862
2018-12-22,1862
2018-12-23,1862
2018-12-24,1862
2018-12-25,1862
2018-12-26,1778
2018-12-27,1778
2018-12-28,1778
2018-12-29,1778
2018-12-30,1778
2018-12-31,1778
2019-01-01,1778
2019-01-02,1778
2019-01-03,1691
2019-01-04,1691
2019-01-05,1691
2019-01-06,1691
2019-01-08,1691
2019-01-10,1691
2019-01-11,1607
2019-01-12,1607
2019-01-13,1607
2019-01-14,1607
2019-01-15,1607
2019-01-16,1607
2019-01-17,1607
2019-01-18,1607
2019-01-19,1526
2019-01-20,1526
2019-01-21,1526
2019-01-22,1526
2019-01-23,1526
2019-01-24,1526
2019-01-25,1526
2019-01-26,1526
2019-01-27,1449
2019-01-28,1449
2019-01-29,1449
2019-01-30,1449
2019-01-31,1449
2019-02-01,1449
2019-02-02,1449
2019-02-03,1449
2019-02-04,1449
2019-02-05,1377
2019-02-06,1377
2019-02-07,1377
2019-02-08,1377
2019-02-09,1377
2019-02-10,1377
2019-02-11,1377
2019-02-12,1377
2019-02-13,1310
2019-02-14,1310
2019-02-15,1310
2019-02-16,1310
2019-02-17,1310
2019-02-18,1310
2019-02-19,1310
2019-02-20,1310
2019-02-21,1310
2019-02-22,1246
2019-02-23,1246
2019-02-24,1246
2019-02-25,1246
2019-02-26,1246
2019-02-27,1246
2019-02-28,1246
2019-03-01,1246
2019-03-02,1246
2019-03-03,1246
2019-03-04,1246
2019-03-05,1246
2019-03-06,1246
2019-03-07,1184
2019-03-08,1184
2019-03-09,1184
2019-03-10,1184
2019-03-11,1184
2019-03-12,1184
2019-03-13,1184
2019-03-14,1184
2019-03-15,1184
2019-03-16,1127
2019-03-17,1127
2019-03-18,1127
2019-03-19,1127
2019-03-20,1127
2019-03-21,1127
2019-03-22,1127
2019-03-23,1127
2019-03-24,1077
2019-03-25,1077
2019-03-26,1077
2019-03-27,1077
2019-03-28,1077
2019-03-29,1077
2019-03-30,1077
2019-03-31,1077
2019-04-01,1077
2019-04-02,1026
2019-04-03,1026
2019-04-04,1026
2019-04-05,1026
2019-04-06,1026
