date_obj,Toad%20crunchies price
2015-08-05,3987
2015-08-06,3987
2015-08-07,3967
2015-08-08,4025
2015-08-09,4106
2015-08-10,4245
2015-08-11,4376
2015-08-12,4376
2015-08-13,4302
2015-08-14,4161
2015-08-15,4161
2015-08-16,4146
2015-08-17,4006
2015-08-18,4006
2015-08-19,3971
2015-08-20,3971
2015-08-21,3967
2015-08-22,3810
2015-08-23,3810
2015-08-24,3619
2015-08-25,3619
2015-08-26,3487
2015-08-27,3569
2015-08-28,3569
2015-08-29,3501
2015-08-30,3501
2015-08-31,3498
2015-09-01,3498
2015-09-02,3475
2015-09-03,3475
2015-09-04,3448
2015-09-05,3448
2015-09-06,3363
2015-09-07,3363
2015-09-08,3411
2015-09-09,3411
2015-09-10,3453
2015-09-11,3453
2015-09-12,3485
2015-09-13,3610
2015-09-14,3610
2015-09-15,3643
2015-09-16,3643
2015-09-17,3511
2015-09-18,3511
2015-09-19,3447
2015-09-20,3447
2015-09-21,3389
2015-09-22,3389
2015-09-23,3313
2015-09-24,3313
2015-09-25,3313
2015-09-27,3270
2015-09-28,3106
2015-09-29,3106
2015-09-30,2950
2015-10-05,2661
2015-10-06,2558
2015-10-07,2558
2015-10-08,2554
2015-10-09,2550
2015-10-10,2550
2015-10-11,2541
2015-10-12,2541
2015-10-13,2564
2015-10-14,2564
2015-10-15,2534
2015-10-16,2534
2015-10-17,2455
2015-10-18,2455
2015-10-19,2482
2015-10-20,2482
2015-10-22,2521
2015-10-23,2394
2015-10-24,2394
2015-10-25,2460
2015-10-26,2460
2015-10-27,2562
2015-10-29,2621
2015-10-30,2621
2015-10-31,2737
2015-11-01,2737
2015-11-02,2846
2015-11-03,2846
2015-11-04,2955
2015-11-05,3061
2015-11-06,3061
2015-11-07,3125
2015-11-08,3125
2015-11-09,3125
2015-11-10,3057
2015-11-11,3057
2015-11-12,3053
2015-11-13,3053
2015-11-14,3053
2015-11-15,2960
2015-11-16,2960
2015-11-17,2937
2015-11-18,2937
2015-11-19,2903
2015-11-20,2903
2015-11-21,2959
2015-11-22,3074
2015-11-23,3074
2015-11-24,3207
2015-11-25,3355
2015-11-26,3355
2015-11-27,3517
2015-11-28,3517
2015-11-29,3693
2015-11-30,3842
2015-12-01,3842
2015-12-02,3831
2015-12-03,3831
2015-12-04,3961
2015-12-05,3961
2015-12-06,4113
2015-12-07,4113
2015-12-08,4285
2015-12-09,4333
2015-12-10,4333
2015-12-11,4531
2015-12-13,4745
2015-12-14,4745
2015-12-15,4786
2015-12-16,4786
2015-12-17,4730
2015-12-18,4939
2015-12-19,4939
2015-12-20,4884
2015-12-21,4884
2015-12-22,4907
2015-12-23,4878
2015-12-24,4878
2015-12-25,4869
2015-12-26,4869
2015-12-27,4818
2015-12-28,4818
2015-12-29,4774
2015-12-30,4766
2015-12-31,4766
2016-01-01,4645
2016-01-02,4645
2016-01-03,4720
2016-01-04,4925
2016-01-05,4995
2016-01-06,4943
2016-01-07,4943
2016-01-08,5106
2016-01-09,5106
2016-01-10,5206
2016-01-11,5206
2016-01-12,5085
2016-01-13,5085
2016-01-14,4924
2016-01-15,4797
2016-01-16,4797
2016-01-17,4873
2016-01-18,5114
2016-01-19,5114
2016-01-20,5043
2016-01-21,5043
2016-01-22,4930
2016-01-23,4930
2016-01-24,4842
2016-01-25,4599
2016-01-26,4599
2016-01-27,4597
2016-01-28,4597
2016-01-29,4757
2016-01-30,4757
2016-01-31,4807
2016-02-01,5006
2016-02-02,5006
2016-02-03,4971
2016-02-04,4971
2016-02-05,4725
2016-02-06,4854
2016-02-07,4854
2016-02-08,4993
2016-02-09,5097
2016-02-10,5036
2016-02-11,5036
2016-02-12,5246
2016-02-13,5268
2016-02-14,5268
2016-02-15,5331
2016-02-16,5331
2016-02-17,5193
2016-02-18,5193
2016-02-19,5153
2016-02-20,5153
2016-02-21,5163
2016-02-22,5163
2016-02-23,4933
2016-02-24,4933
2016-02-25,4716
2016-02-26,4716
2016-02-27,4480
2016-02-28,4480
2016-02-29,4268
2016-03-01,4170
2016-03-02,4170
2016-03-03,4053
2016-03-04,3962
2016-03-05,3822
2016-03-06,3857
2016-03-07,3857
2016-03-08,3835
2016-03-09,3784
2016-03-10,3670
2016-03-11,3670
2016-03-12,3759
2016-03-13,3759
2016-03-14,3769
2016-03-15,3670
2016-03-16,3626
2016-03-17,3626
2016-03-18,3716
2016-03-19,3716
2016-03-20,3618
2016-03-21,3618
2016-03-22,3666
2016-03-23,3696
2016-03-24,3696
2016-03-25,3665
2016-03-26,3665
2016-03-27,3760
2016-03-28,3701
2016-03-29,3701
2016-03-30,3837
2016-03-31,3837
2016-04-01,4010
2016-04-02,4010
2016-04-03,3959
2016-04-04,3959
2016-04-05,4032
2016-04-06,4159
2016-04-07,4159
2016-04-08,4160
2016-04-09,4114
2016-04-10,4226
2016-04-11,4226
2016-04-12,4339
2016-04-13,4339
2016-04-14,4450
2016-04-15,4585
2016-04-16,4585
2016-04-17,4747
2016-04-18,4949
2016-04-19,4949
2016-04-20,4917
2016-04-21,4917
2016-04-22,4671
2016-04-23,4437
2016-04-24,4437
2016-04-25,4313
2016-04-26,4313
2016-04-27,4350
2016-04-28,4350
2016-04-29,4448
2016-04-30,4532
2016-05-01,4532
2016-05-02,4506
2016-05-03,4506
2016-05-04,4281
2016-05-05,4351
2016-05-06,4351
2016-05-07,4133
2016-05-08,4133
2016-05-09,4061
2016-05-10,3952
2016-05-11,3952
2016-05-12,3868
2016-05-13,3942
2016-05-14,3942
2016-05-15,3915
2016-05-16,3915
2016-05-17,3920
2016-05-18,3920
2016-05-19,3873
2016-05-22,3978
2016-05-23,4056
2016-05-24,4056
2016-05-25,4117
2016-05-26,4117
2016-05-27,4188
2016-05-28,4188
2016-05-29,4240
2016-05-30,4240
2016-05-31,4402
2016-06-01,4320
2016-06-02,4320
2016-06-03,4346
2016-06-04,4530
2016-06-05,4530
2016-06-06,4311
2016-06-07,4311
2016-06-08,4095
2016-06-09,3974
2016-06-10,4070
2016-06-11,4070
2016-06-12,4185
2016-06-13,4185
2016-06-14,4253
2016-06-15,4253
2016-06-16,4234
2016-06-17,4401
2016-06-18,4401
2016-06-19,4481
2016-06-20,4481
2016-06-21,4527
2016-06-22,4428
2016-06-23,4428
2016-06-24,4228
2016-06-25,4333
2016-06-26,4333
2016-06-27,4439
2016-06-28,4439
2016-06-29,4569
2016-06-30,4569
2016-07-01,4719
2016-07-02,4719
2016-07-03,4536
2016-07-04,4523
2016-07-05,4523
2016-07-06,4473
2016-07-07,4393
2016-07-08,4517
2016-07-09,4699
2016-07-10,4881
2016-07-11,4952
2016-07-12,4840
2016-07-13,4598
2016-07-14,4454
2016-07-15,4454
2016-07-16,4468
2016-07-17,4468
2016-07-18,4620
2016-07-24,4563
2016-07-25,4391
2016-07-26,4391
2016-07-27,4203
2016-07-28,4203
2016-07-29,3993
2016-07-30,3969
2016-07-31,3969
2016-08-01,3949
2016-08-02,3778
2016-08-03,3904
2016-08-04,3904
2016-08-05,4054
2016-08-06,4119
2016-08-07,4255
2016-08-08,4255
2016-08-09,4171
2016-08-10,4171
2016-08-11,4100
2016-08-12,4100
2016-08-13,4204
2016-08-14,4204
2016-08-15,4076
2016-08-16,4076
2016-08-17,3872
2016-08-18,3872
2016-08-19,3754
2016-08-20,3824
2016-08-21,3824
2016-08-22,3749
2016-08-23,3561
2016-08-24,3561
2016-08-25,3399
2016-08-26,3399
2016-08-28,3376
2016-08-31,3295
2016-09-01,3295
2016-09-02,3295
2016-09-03,3362
2016-09-04,3362
2016-09-05,3262
2016-09-06,3262
2016-09-07,3130
2016-09-08,3130
2016-09-09,3130
2016-09-10,2979
2016-09-11,2979
2016-09-12,2860
2016-09-13,2860
2016-09-14,2717
2016-09-15,2717
2016-09-16,2581
2016-09-17,2581
2016-09-18,2451
2016-09-19,2451
2016-09-20,2328
2016-09-21,2328
2016-09-22,2211
2016-09-23,2211
2016-09-24,2192
2016-09-25,2192
2016-09-26,2257
2016-09-27,2257
2016-09-28,2345
2016-09-29,2345
2016-09-30,2383
2016-10-01,2383
2016-10-02,2469
2016-10-03,2469
2016-10-04,2556
2016-10-05,2556
2016-10-06,2644
2016-10-07,2644
2016-10-08,2740
2016-10-09,2740
2016-10-10,2740
2016-10-11,2838
2016-10-12,2838
2016-10-13,2964
2016-10-14,2964
2016-10-15,3047
2016-10-16,3047
2016-10-17,3191
2016-10-18,3191
2016-10-19,3191
2016-10-20,3351
2016-10-21,3351
2016-10-22,3515
2016-10-23,3515
2016-10-24,3643
2016-10-25,3643
2016-10-26,3782
2016-10-27,3782
2016-10-28,3782
2016-10-29,3662
2016-10-30,3662
2016-10-31,3744
2016-11-01,3744
2016-11-02,3744
2016-11-03,3885
2016-11-04,3984
2016-11-05,3984
2016-11-06,3888
2016-11-07,3888
2016-11-08,3800
2016-11-09,3800
2016-11-10,3954
2016-11-11,3954
2016-11-12,4117
2016-11-13,4117
2016-11-14,4245
2016-12-08,3691
2016-12-09,3537
2016-12-10,3537
2016-12-11,3611
2016-12-12,3611
2016-12-13,3737
2016-12-14,3881
2016-12-15,3881
2016-12-16,3979
2016-12-17,3984
2016-12-18,3984
2016-12-19,3863
2016-12-20,3699
2016-12-21,3699
2016-12-22,3810
2016-12-23,3911
2016-12-24,3911
2016-12-25,4042
2016-12-26,4042
2016-12-27,3907
2016-12-28,3907
2016-12-29,4049
2016-12-30,4049
2016-12-31,4025
2017-01-01,4025
2017-01-02,4021
2017-01-03,4021
2017-01-04,4025
2017-01-05,4025
2017-01-06,4151
2017-01-07,4279
2017-01-08,4279
2017-01-09,4065
2017-01-10,4065
2017-01-11,3907
2017-01-12,3928
2017-01-13,3928
2017-01-14,3866
2017-01-15,3676
2017-01-16,3492
2017-01-17,3576
2017-01-18,3727
2017-01-19,3727
2017-01-20,3846
2017-01-21,3778
2017-01-22,3778
2017-01-27,4033
2017-01-28,4128
2017-01-29,3953
2017-01-30,3953
2017-01-31,3802
2017-02-01,3611
2017-02-02,3611
2017-02-03,3435
2017-02-04,3263
2017-02-05,3263
2017-02-06,3289
2017-02-07,3289
2017-02-08,3360
2017-02-09,3360
2017-02-10,3464
2017-02-11,3579
2017-02-12,3579
2017-02-13,3750
2017-02-14,3846
2017-02-15,3846
2017-02-16,3896
2017-02-18,3981
2017-02-19,4083
2017-02-20,4083
2017-02-21,4047
2017-02-22,4047
2017-02-23,4176
2017-02-24,4176
2017-02-25,4333
2017-02-26,4333
2017-02-27,4380
2017-02-28,4465
2017-03-01,4465
2017-03-02,4426
2017-03-03,4426
2017-03-04,4406
2017-03-05,4406
2017-03-06,4419
2017-03-07,4419
2017-03-08,4426
2017-03-09,4426
2017-03-10,4425
2017-03-11,4209
2017-03-12,4266
2017-03-13,4380
2017-03-14,4359
2017-03-15,4158
2017-03-16,4158
2017-03-17,4185
2017-03-18,4185
2017-03-19,4195
2017-03-20,4185
2017-03-21,4087
2017-03-22,4087
2017-03-23,3994
2017-03-24,4098
2017-03-25,4098
2017-03-26,4070
2017-03-27,4070
2017-03-28,4078
2017-03-29,4032
2017-03-30,4032
2017-03-31,3831
2017-04-01,3831
2017-04-02,3639
2017-04-03,3465
2017-04-04,3465
2017-04-12,3015
2017-04-13,2941
2017-04-14,2941
2017-04-15,2835
2017-04-16,2693
2017-04-17,2620
2017-04-18,2620
2017-04-19,2594
2017-04-20,2594
2017-04-21,2529
2017-04-22,2529
2017-04-23,2409
2017-04-24,2409
2017-04-25,2464
2017-04-26,2464
2017-04-27,2529
2017-04-28,2614
2017-04-29,2630
2017-04-30,2630
2017-05-01,2721
2017-05-02,2593
2017-05-03,2593
2017-05-04,2673
2017-05-05,2730
2017-05-06,2730
2017-05-07,2817
2017-05-08,2817
2017-05-09,2858
2017-05-10,2858
2017-05-11,2733
2017-05-12,2645
2017-05-13,2512
2017-05-14,2512
2017-05-15,2433
2017-05-16,2376
2017-05-17,2376
2017-05-18,2257
2017-05-19,2257
2017-05-20,2144
2017-05-21,2144
2017-05-22,2125
2017-05-23,2125
2017-05-24,2018
2017-05-25,2018
2017-05-26,1978
2017-05-27,2046
2017-05-28,2046
2017-05-29,2035
2017-05-30,2035
2017-05-31,2057
2017-06-01,2047
2017-06-02,2047
2017-06-03,1944
2017-06-06,2060
2017-06-07,2060
2017-06-08,2120
2017-06-09,2120
2017-06-10,2128
2017-06-11,2042
2017-06-12,2042
2017-06-13,1955
2017-06-14,1996
2017-06-15,1996
2017-06-16,2064
2017-06-17,2064
2017-06-18,2128
2017-06-19,2128
2017-06-20,2197
2017-06-21,2168
2017-06-22,2168
2017-06-23,2233
2017-06-24,2272
2017-06-25,2265
2017-06-26,2315
2017-06-27,2414
2017-06-28,2414
2017-06-29,2439
2017-06-30,2439
2017-07-01,2534
2017-07-02,2534
2017-07-03,2421
2017-07-04,2368
2017-07-05,2368
2017-07-06,2249
2017-07-07,2249
2017-07-08,2162
2017-07-13,2184
2017-07-14,2136
2017-07-15,2136
2017-07-16,2155
2017-07-17,2178
2017-07-18,2178
2017-07-19,2132
2017-07-20,2025
2017-07-21,2074
2017-07-22,2001
2017-07-23,1986
2017-07-24,1986
2017-07-25,1968
2017-07-26,1893
2017-07-27,1936
2017-07-28,1936
2017-07-29,1978
2017-07-30,2053
2017-07-31,2053
2017-08-01,2020
2017-08-02,2029
2017-08-03,2029
2017-08-04,2027
2017-08-05,2115
2017-08-06,2115
2017-08-09,2266
2017-08-10,2375
2017-08-11,2375
2017-08-12,2298
2017-08-13,2298
2017-08-14,2326
2017-08-15,2294
2017-08-16,2294
2017-08-17,2328
2017-08-18,2328
2017-08-19,2240
2017-08-20,2128
2017-08-21,2128
2017-08-22,2021
2017-08-23,2021
2017-08-24,1929
2017-08-25,1929
2017-08-26,1968
2017-08-27,1968
2017-08-28,1981
2017-08-29,1981
2017-08-30,1958
2017-08-31,1958
2017-09-01,1933
2017-09-02,1906
2017-09-03,1906
2017-09-04,1884
2017-09-05,1891
2017-09-06,1891
2017-09-07,1879
2017-09-08,1879
2017-09-09,1810
2017-09-10,1719
2017-09-11,1719
2017-09-12,1785
2017-09-13,1833
2017-09-14,1896
2017-09-15,1896
2017-09-16,1960
2017-09-17,2006
2017-09-19,2000
2017-09-20,2084
2017-09-21,2084
2017-09-22,2128
2017-09-23,2128
2017-09-24,2060
2017-09-25,2060
2017-09-26,1994
2017-09-27,1994
2017-09-28,1962
2017-09-29,1894
2017-09-30,1894
2017-10-01,1896
2017-10-02,1807
2017-10-03,1807
2017-10-04,1732
2017-10-05,1742
2017-10-06,1742
2017-10-07,1785
2017-10-08,1785
2017-10-09,1848
2017-10-10,1848
2017-10-11,1929
2017-10-12,2010
2017-10-13,2091
2017-10-14,2068
2017-10-15,2068
2017-10-16,2145
2017-10-17,2145
2017-10-18,2105
2017-10-19,2105
2017-10-20,2104
2017-10-21,2104
2017-10-22,2189
2017-10-23,2189
2017-10-24,2220
2017-10-25,2318
2017-10-26,2318
2017-10-27,2394
2017-10-28,2394
2017-10-29,2497
2017-10-30,2497
2017-10-31,2603
2017-11-01,2603
2017-11-02,2699
2017-11-03,2699
2017-11-04,2748
2017-11-05,2748
2017-11-06,2699
2017-11-07,2699
2017-11-08,2676
2017-11-09,2635
2017-11-10,2635
2017-11-11,2594
2017-11-12,2674
2017-11-13,2674
2017-11-14,2620
2017-11-15,2620
2017-11-16,2569
2017-11-17,2569
2017-11-18,2553
2017-11-19,2627
2017-11-20,2627
2017-11-21,2592
2017-11-22,2592
2017-11-23,2658
2017-11-24,2658
2017-11-25,2728
2017-11-26,2728
2017-11-27,2728
2017-11-28,2667
2017-11-29,2667
2017-11-30,2732
2017-12-01,2795
2017-12-02,2795
2017-12-03,2909
2017-12-04,2909
2017-12-05,2977
2017-12-06,2977
2017-12-07,3033
2017-12-08,3033
2017-12-09,3102
2017-12-10,3122
2017-12-11,3122
2017-12-12,3159
2017-12-13,3159
2017-12-14,3232
2017-12-15,3356
2017-12-16,3356
2017-12-17,3482
2017-12-18,3472
2017-12-19,3472
2017-12-20,3437
2017-12-21,3437
2017-12-22,3410
2017-12-23,3410
2017-12-24,3292
2017-12-25,3292
2017-12-26,3134
2017-12-27,2977
2017-12-28,2977
2017-12-29,2828
2017-12-30,2686
2017-12-31,2686
2018-01-01,2551
2018-01-02,2628
2018-01-03,2725
2018-01-04,2725
2018-01-05,2619
2018-01-06,2676
2018-01-07,2676
2018-01-08,2724
2018-01-09,2724
2018-01-10,2784
2018-01-11,2769
2018-01-12,2630
2018-01-13,2610
2018-01-14,2636
2018-01-15,2699
2018-01-16,2763
2018-01-17,2779
2018-01-18,2679
2018-01-19,2679
2018-01-20,2545
2018-01-21,2545
2018-01-22,2417
2018-01-23,2382
2018-01-24,2433
2018-01-25,2433
2018-01-26,2311
2018-01-27,2341
2018-01-28,2314
2018-01-29,2209
2018-01-30,2209
2018-02-01,2188
2018-02-02,2186
2018-02-03,2150
2018-02-04,2064
2018-02-05,2064
2018-02-06,2063
2018-02-07,2048
2018-02-08,2048
2018-02-09,2002
2018-02-10,2002
2018-02-11,2015
2018-02-12,2015
2018-02-13,1979
2018-02-14,1979
2018-02-15,1942
2018-02-16,1942
2018-02-17,1898
2018-02-18,1912
2018-02-19,1893
2018-02-20,1893
2018-02-21,1890
2018-02-22,1890
2018-02-23,1853
2018-02-24,1853
2018-02-25,1831
2018-02-26,1829
2018-02-27,1798
2018-02-28,1798
2018-03-01,1817
2018-03-02,1793
2018-03-03,1796
2018-03-04,1796
2018-03-05,1787
2018-03-06,1769
2018-03-07,1691
2018-03-08,1691
2018-03-09,1661
2018-03-10,1661
2018-03-11,1648
2018-03-12,1731
2018-03-13,1731
2018-03-14,1818
2018-03-15,1818
2018-03-16,1908
2018-03-17,2002
2018-03-18,2002
2018-03-19,2034
2018-03-20,2009
2018-03-21,2009
2018-03-23,1920
2018-03-24,1842
2018-03-26,1749
2018-03-27,1661
2018-03-28,1661
2018-03-29,1577
2018-03-30,1577
2018-03-31,1506
2018-04-01,1506
2018-04-02,1567
2018-04-03,1631
2018-04-04,1670
2018-04-05,1670
2018-04-06,1738
2018-04-08,1785
2018-04-09,1695
2018-04-10,1695
2018-04-11,1727
2018-04-12,1809
2018-04-13,1809
2018-04-14,1894
2018-04-16,1989
2018-04-17,2060
2018-04-18,2060
2018-04-19,2146
2018-04-20,2233
2018-04-21,2222
2018-04-22,2222
2018-04-23,2285
2018-04-24,2285
2018-04-25,2252
2018-04-26,2252
2018-04-27,2239
2018-04-28,2311
2018-04-29,2404
2018-04-30,2507
2018-05-02,2583
2018-05-03,2674
2018-05-04,2674
2018-05-05,2730
2018-05-06,2730
2018-05-07,2642
2018-05-08,2642
2018-05-09,2644
2018-05-10,2626
2018-05-11,2626
2018-05-12,2679
2018-05-13,2679
2018-05-14,2706
2018-05-15,2706
2018-05-16,2776
2018-05-17,2776
2018-05-18,2899
2018-05-19,3040
2018-05-20,3040
2018-05-21,3126
2018-05-22,3126
2018-05-23,3132
2018-05-24,3132
2018-05-25,3227
2018-05-26,3365
2018-05-27,3365
2018-05-28,3520
2018-05-29,3544
2018-05-30,3654
2018-05-31,3787
2018-06-01,3966
2018-06-02,4098
2018-06-03,4098
2018-06-04,4188
2018-06-05,4309
2018-06-06,4481
2018-06-07,4481
2018-06-08,4485
2018-06-09,4485
2018-06-10,4679
2018-06-11,4870
2018-06-12,4706
2018-06-13,4681
2018-06-14,4628
2018-06-15,4628
2018-06-16,4396
2018-06-17,4176
2018-06-18,4176
2018-06-19,3969
2018-06-20,3969
2018-06-21,3770
2018-06-22,3581
2018-06-23,3581
2018-06-24,3401
2018-06-25,3230
2018-06-26,3230
2018-06-27,3068
2018-06-28,2916
2018-06-29,2806
2018-06-30,2806
2018-07-01,2760
2018-07-02,2760
2018-07-03,2627
2018-07-04,2508
2018-07-05,2508
2018-07-06,2382
2018-07-07,2382
2018-07-08,2262
2018-07-09,2149
2018-07-10,2054
2018-07-11,1951
2018-07-12,1951
2018-07-13,1936
2018-07-14,1898
2018-07-15,1898
2018-07-16,1951
2018-07-17,1890
2018-07-18,1890
2018-07-19,1952
2018-07-20,1990
2018-07-21,1969
2018-07-22,2040
2018-07-23,2088
2018-07-24,2149
2018-07-25,2149
2018-07-26,2183
2018-07-27,2193
2018-07-28,2193
2018-07-29,2180
2018-07-30,2180
2018-07-31,2169
2018-08-01,2169
2018-08-02,2170
2018-08-03,2170
2018-08-04,2164
2018-08-05,2173
2018-08-06,2173
2018-08-07,2174
2018-08-08,2230
2018-08-09,2230
2018-08-10,2336
2018-08-11,2446
2018-08-12,2544
2018-08-14,2540
2018-08-16,2557
2018-08-17,2627
2018-08-18,2627
2018-08-19,2669
2018-08-20,2761
2018-08-21,2761
2018-08-22,2813
2018-08-23,2813
2018-08-24,2788
2018-08-25,2736
2018-08-26,2736
2018-08-27,2705
2018-08-28,2814
2018-08-29,2814
2018-08-30,2873
2018-08-31,2785
2018-09-01,2751
2018-09-02,2751
2018-09-03,2632
2018-09-04,2652
2018-09-05,2652
2018-09-06,2646
2018-09-07,2771
2018-09-08,2910
2018-09-09,2910
2018-09-10,2957
2018-09-11,2957
2018-09-12,2809
2018-09-13,2809
2018-09-14,2790
2018-09-15,2848
2018-09-16,2848
2018-09-17,2881
2018-09-18,3023
2018-09-19,3023
2018-09-20,3175
2018-09-21,3175
2018-09-22,3325
2018-09-23,3488
2018-09-24,3586
2018-09-25,3586
2018-09-26,3559
2018-09-27,3559
2018-09-28,3737
2018-09-29,3737
2018-09-30,3830
2018-10-02,3720
2018-10-03,3596
2018-10-04,3596
2018-10-05,3416
2018-10-06,3245
2018-10-07,3245
2018-10-08,3088
2018-10-09,3056
2018-10-10,3026
2018-10-11,2905
2018-10-12,2905
2018-10-13,2824
2018-10-14,2683
2018-10-15,2548
2018-10-16,2548
2018-10-17,2422
2018-10-18,2415
2018-10-19,2427
2018-10-20,2427
2018-10-21,2461
2018-10-22,2474
2018-10-23,2474
2018-10-24,2540
2018-10-25,2540
2018-10-26,2591
2018-10-27,2641
2018-10-28,2740
2018-10-29,2740
2018-10-30,2877
2018-10-31,2877
2018-11-01,3018
2018-11-03,2885
2018-11-04,2889
2018-11-05,2931
2018-11-06,2872
2018-11-07,2872
2018-11-08,2729
2018-11-09,2659
2018-11-10,2628
2018-11-11,2754
2018-11-12,2887
2018-11-13,2782
2018-11-14,2782
2018-11-15,2797
2018-11-16,2778
2018-11-17,2640
2018-11-18,2581
2018-11-19,2581
2018-11-20,2554
2018-11-21,2554
2018-11-22,2463
2018-11-23,2560
2018-11-24,2631
2018-11-25,2709
2018-11-26,2709
2018-11-27,2693
2018-11-28,2616
2018-11-29,2487
2018-12-01,2377
2018-12-02,2319
2018-12-03,2319
2018-12-04,2258
2018-12-05,2194
2018-12-07,2243
2018-12-09,2237
2018-12-10,2278
2018-12-11,2228
2018-12-12,2157
2018-12-13,2182
2018-12-14,2164
2018-12-15,2190
2018-12-16,2127
2018-12-17,2127
2018-12-18,2109
2018-12-19,2124
2018-12-20,2185
2018-12-21,2184
2018-12-22,2189
2018-12-23,2088
2018-12-24,2129
2018-12-25,2124
2018-12-26,2134
2018-12-27,2197
2018-12-28,2197
2018-12-29,2186
2018-12-30,2231
2018-12-31,2149
2019-01-01,2041
2019-01-02,1941
2019-01-03,1961
2019-01-04,2034
2019-01-05,2093
2019-01-06,2192
2019-01-08,2302
2019-01-10,2539
2019-01-11,2551
2019-01-12,2665
2019-01-13,2785
2019-01-14,2903
2019-01-15,3045
2019-01-16,3186
2019-01-17,3207
2019-01-18,3306
2019-01-19,3337
2019-01-20,3480
2019-01-21,3646
2019-01-22,3685
2019-01-23,3500
2019-01-24,3329
2019-01-25,3162
2019-01-26,3067
2019-01-27,3122
2019-01-28,3008
2019-01-29,3048
2019-01-30,3042
2019-01-31,3004
2019-02-01,3013
2019-02-02,3017
2019-02-03,3142
2019-02-04,3142
2019-02-05,3042
2019-02-06,3042
2019-02-07,2943
2019-02-08,2984
2019-02-09,3029
2019-02-10,3066
2019-02-11,2964
2019-02-12,2815
2019-02-13,2830
2019-02-14,2830
2019-02-15,2812
2019-02-16,2793
2019-02-17,2807
2019-02-18,2666
2019-02-19,2532
2019-02-20,2405
2019-02-21,2284
2019-02-22,2169
2019-02-23,2060
2019-02-24,1957
2019-02-25,1896
2019-02-26,1903
2019-02-27,1980
2019-02-28,1910
2019-03-01,1989
2019-03-02,2089
2019-03-03,2194
2019-03-04,2220
2019-03-05,2331
2019-03-06,2439
2019-03-07,2542
2019-03-08,2542
2019-03-09,2641
2019-03-10,2749
2019-03-11,2788
2019-03-12,2763
2019-03-13,2763
2019-03-14,2786
2019-03-15,2693
2019-03-16,2558
2019-03-17,2430
2019-03-18,2430
2019-03-19,2308
2019-03-20,2192
2019-03-21,2200
2019-03-22,2200
2019-03-23,2197
2019-03-24,2171
2019-03-25,2171
2019-03-26,2210
2019-03-27,2210
2019-03-28,2306
2019-03-29,2421
2019-03-30,2421
2019-03-31,2543
2019-04-01,2671
2019-04-02,2804
2019-04-03,2945
2019-04-04,3091
2019-04-05,3246
2019-04-06,3396
