date_obj,Insulated%20boots price
2018-06-01,305
2018-06-02,304
2018-06-03,304
2018-06-04,315
2018-06-05,313
2018-06-06,314
2018-06-07,314
2018-06-08,315
2018-06-09,315
2018-06-10,321
2018-06-11,336
2018-06-12,345
2018-06-13,359
2018-06-14,371
2018-06-15,371
2018-06-16,382
2018-06-17,389
2018-06-18,395
2018-06-19,400
2018-06-20,400
2018-06-21,397
2018-06-22,409
2018-06-23,409
2018-06-24,408
2018-06-25,408
2018-06-26,404
2018-06-27,404
2018-06-28,394
2018-06-29,386
2018-06-30,386
2018-07-01,388
2018-07-02,388
2018-07-03,375
2018-07-04,375
2018-07-05,356
2018-07-06,345
2018-07-07,345
2018-07-08,338
2018-07-09,329
2018-07-10,329
2018-07-11,323
2018-07-12,323
2018-07-13,328
2018-07-14,335
2018-07-15,335
2018-07-16,337
2018-07-17,335
2018-07-18,335
2018-07-19,328
2018-07-20,318
2018-07-21,311
2018-07-22,319
2018-07-23,325
2018-07-24,325
2018-07-25,323
2018-07-26,320
2018-07-27,325
2018-07-28,325
2018-07-29,325
2018-07-30,325
2018-07-31,330
2018-08-01,330
2018-08-02,331
2018-08-03,331
2018-08-04,336
2018-08-05,339
2018-08-06,344
2018-08-07,344
2018-08-08,347
2018-08-09,347
2018-08-10,361
2018-08-11,367
2018-08-12,372
2018-08-14,369
2018-08-16,362
2018-08-17,364
2018-08-18,364
2018-08-19,359
2018-08-20,364
2018-08-21,364
2018-08-22,354
2018-08-23,354
2018-08-24,356
2018-08-25,347
2018-08-26,347
2018-08-27,333
2018-08-28,333
2018-08-29,333
2018-08-30,328
2018-08-31,338
2018-09-01,332
2018-09-02,332
2018-09-03,338
2018-09-04,332
2018-09-05,324
2018-09-06,324
2018-09-07,325
2018-09-08,330
2018-09-09,330
2018-09-10,335
2018-09-11,335
2018-09-12,342
2018-09-13,342
2018-09-14,350
2018-09-15,366
2018-09-16,366
2018-09-17,370
2018-09-18,385
2018-09-19,385
2018-09-20,381
2018-09-21,381
2018-09-22,378
2018-09-23,378
2018-09-24,370
2018-09-25,370
2018-09-26,379
2018-09-27,379
2018-09-28,372
2018-09-29,372
2018-09-30,363
2018-10-01,372
2018-10-02,372
2018-10-03,364
2018-10-04,364
2018-10-05,360
2018-10-06,353
2018-10-07,353
2018-10-08,351
2018-10-09,345
2018-10-10,350
2018-10-11,339
2018-10-12,339
2018-10-13,331
2018-10-14,331
2018-10-15,323
2018-10-16,323
2018-10-17,315
2018-10-18,315
2018-10-19,305
2018-10-20,305
2018-10-21,309
2018-10-22,298
2018-10-23,298
2018-10-24,301
2018-10-25,297
2018-10-26,297
2018-10-27,301
2018-10-28,303
2018-10-29,303
2018-10-30,313
2018-10-31,329
2018-11-01,338
2018-11-03,330
2018-11-04,325
2018-11-05,330
2018-11-06,334
2018-11-07,334
2018-11-08,337
2018-11-09,337
2018-11-10,340
2018-11-11,340
2018-11-12,338
2018-11-13,342
2018-11-14,342
2018-11-15,345
2018-11-16,345
2018-11-17,353
2018-11-18,346
2018-11-19,336
2018-11-20,335
2018-11-21,335
2018-11-22,331
2018-11-23,333
2018-11-24,337
2018-11-25,336
2018-11-26,336
2018-11-27,323
2018-11-28,321
2018-11-29,326
2018-12-01,324
2018-12-02,326
2018-12-03,326
2018-12-04,321
2018-12-05,323
2018-12-07,328
2018-12-09,335
2018-12-10,323
2018-12-11,307
2018-12-12,300
2018-12-13,297
2018-12-14,290
2018-12-15,289
2018-12-16,291
2018-12-17,291
2018-12-18,285
2018-12-19,282
2018-12-20,283
2018-12-21,290
2018-12-22,303
2018-12-23,314
2018-12-24,329
2018-12-25,336
2018-12-26,349
2018-12-27,336
2018-12-28,336
2018-12-29,347
2018-12-30,363
2018-12-31,381
2019-01-01,389
2019-01-02,398
2019-01-03,418
2019-01-04,416
2019-01-05,417
2019-01-06,398
2019-01-08,378
2019-01-10,382
2019-01-11,381
2019-01-12,374
2019-01-13,365
2019-01-14,358
2019-01-15,362
2019-01-16,351
2019-01-17,360
2019-01-18,366
2019-01-19,371
2019-01-20,379
2019-01-21,379
2019-01-22,375
2019-01-23,374
2019-01-24,379
2019-01-25,387
2019-01-26,388
2019-01-27,392
2019-01-28,379
2019-01-29,371
2019-01-30,374
2019-01-31,381
2019-02-01,383
2019-02-02,389
2019-02-03,394
2019-02-04,394
2019-02-05,399
2019-02-06,399
2019-02-07,402
2019-02-08,391
2019-02-09,379
2019-02-10,365
2019-02-11,360
2019-02-12,356
2019-02-13,353
2019-02-14,353
2019-02-15,350
2019-02-16,358
2019-02-17,365
2019-02-18,366
2019-02-19,371
2019-02-20,371
2019-02-21,374
2019-02-22,386
2019-02-23,391
2019-02-24,397
2019-02-25,393
2019-02-26,403
2019-02-27,410
2019-02-28,410
2019-03-01,413
2019-03-02,420
2019-03-03,410
2019-03-04,395
2019-03-05,377
2019-03-06,380
2019-03-07,385
2019-03-08,385
2019-03-09,385
2019-03-10,375
2019-03-11,375
2019-03-12,372
2019-03-13,372
2019-03-14,359
2019-03-15,359
2019-03-16,353
2019-03-17,355
2019-03-18,355
2019-03-19,358
2019-03-20,367
2019-03-21,378
2019-03-22,378
2019-03-23,392
2019-03-24,405
2019-03-25,405
2019-03-26,406
2019-03-27,406
2019-03-28,398
2019-03-29,396
2019-03-30,396
2019-03-31,403
2019-04-01,398
2019-04-02,398
2019-04-03,397
2019-04-04,401
2019-04-05,399
2019-04-06,399
2019-04-07,405
2019-04-08,410
2019-04-09,410
2019-04-10,412
2019-04-11,396
2019-04-12,407
2019-04-13,412
2019-04-14,417
2019-04-15,417
2019-04-16,419
2019-04-17,419
2019-04-18,426
2019-04-19,433
2019-04-20,425
2019-04-21,425
2019-04-22,425
2019-04-23,404
2019-04-24,414
2019-04-25,398
2019-04-26,385
2019-04-27,385
2019-04-28,375
2019-04-29,385
2019-04-30,395
2019-05-01,395
2019-05-02,399
2019-05-03,412
2019-05-04,413
2019-05-05,416
2019-05-06,416
2019-05-07,421
2019-05-08,427
2019-05-09,427
2019-05-10,425
2019-05-11,428
2019-05-12,429
2019-05-13,422
2019-05-14,424
2019-05-15,424
2019-05-16,425
2019-05-17,425
2019-05-18,415
2019-05-19,415
2019-05-20,413
2019-05-21,413
2019-05-22,402
2019-05-23,389
2019-05-24,370
2019-05-25,363
2019-05-26,363
2019-05-27,370
2019-05-28,371
2019-05-29,377
2019-05-30,378
2019-05-31,378
2019-06-01,384
2019-06-02,386
2019-06-03,384
2019-06-04,392
2019-06-05,402
2019-06-06,389
2019-06-07,380
2019-06-08,380
2019-06-09,382
2019-06-10,382
2019-06-11,383
2019-06-12,383
2019-06-13,377
2019-06-14,359
2019-06-15,359
2019-06-16,361
2019-06-17,354
2019-06-18,354
2019-06-19,360
2019-06-20,351
2019-06-21,351
2019-06-22,342
2019-06-23,349
2019-06-24,344
2019-06-25,326
2019-06-26,330
2019-06-27,338
2019-06-28,338
2019-06-29,344
2019-06-30,359
2019-07-01,359
2019-07-02,371
2019-07-03,373
2019-07-04,373
2019-07-05,378
2019-07-06,383
2019-07-07,394
2019-07-08,406
2019-07-09,424
2019-07-10,432
2019-07-11,432
2019-07-12,426
2019-07-13,426
2019-07-14,427
2019-07-15,427
2019-07-16,423
2019-07-17,426
2019-07-18,426
2019-07-19,431
2019-07-20,437
2019-07-21,442
2019-07-22,454
2019-07-23,468
2019-07-24,468
2019-07-25,479
2019-07-26,479
2019-07-27,494
2019-07-28,515
2019-07-29,526
2019-07-30,512
2019-07-31,518
2019-08-01,518
2019-08-02,516
2019-08-03,511
2019-08-04,511
2019-08-05,511
2019-08-06,506
2019-08-07,486
2019-08-08,486
2019-08-09,461
2019-08-10,455
2019-08-11,455
2019-08-12,454
2019-08-13,441
2019-08-14,419
2019-08-15,414
2019-08-16,425
2019-08-17,425
2019-08-18,433
2019-08-19,423
2019-08-20,423
2019-08-21,424
2019-08-22,432
2019-08-23,432
2019-08-24,433
2019-08-24,433
2019-08-25,433
2019-08-25,433
2019-08-26,434
2019-08-26,434
2019-08-27,448
2019-08-27,448
2019-08-28,445
2019-08-29,445
2019-08-30,438
