date_obj,Rune%20helm%20(h1) price
2016-01-16,21783
2016-01-17,21503
2016-01-18,21208
2016-01-19,21368
2016-01-20,21608
2016-01-21,21508
2016-01-22,22555
2016-01-23,21980
2016-01-24,21937
2016-01-25,21607
2016-01-26,22211
2016-01-27,22442
2016-01-28,22442
2016-01-29,23089
2016-01-30,23333
2016-01-31,23287
2016-02-01,23246
2016-02-02,23319
2016-02-03,23165
2016-02-04,22832
2016-02-05,23237
2016-02-06,23261
2016-02-07,23447
2016-02-08,23976
2016-02-09,25029
2016-02-10,25614
2016-02-11,25079
2016-02-12,25683
2016-02-13,25700
2016-02-14,25321
2016-02-15,25783
2016-02-16,26231
2016-02-17,26338
2016-02-18,26567
2016-02-19,26072
2016-02-20,25557
2016-02-21,26200
2016-02-22,27327
2016-02-23,27489
2016-02-24,26683
2016-02-25,25732
2016-02-26,24933
2016-02-27,24702
2016-02-28,25041
2016-02-29,24652
2016-03-01,25263
2016-03-02,25623
2016-03-03,26029
2016-03-04,25603
2016-03-05,25085
2016-03-06,25212
2016-03-07,25936
2016-03-08,25843
2016-03-09,26488
2016-03-10,26301
2016-03-11,26414
2016-03-12,26016
2016-03-13,25333
2016-03-14,24699
2016-03-15,24398
2016-03-16,25027
2016-03-17,25865
2016-03-18,27159
2016-03-19,27647
2016-03-20,28821
2016-03-21,29162
2016-03-22,28951
2016-03-23,28395
2016-03-24,28135
2016-03-25,27775
2016-03-26,27277
2016-03-27,27366
2016-03-28,26853
2016-03-29,27619
2016-03-30,27528
2016-03-31,28278
2016-04-01,28739
2016-04-02,28128
2016-04-03,27918
2016-04-04,28014
2016-04-05,28663
2016-04-06,29146
2016-04-07,29296
2016-04-08,29926
2016-04-09,30572
2016-04-10,31059
2016-04-11,31059
2016-04-12,30359
2016-04-13,29889
2016-04-14,29452
2016-04-15,29173
2016-04-16,28902
2016-04-17,29474
2016-04-18,30504
2016-04-19,31216
2016-04-20,30651
2016-04-21,30252
2016-04-22,28932
2016-04-23,29094
2016-04-24,29652
2016-04-25,30146
2016-04-26,30611
2016-04-27,31177
2016-04-28,31229
2016-04-29,32248
2016-04-30,32475
2016-05-01,33307
2016-05-02,33059
2016-05-03,33348
2016-05-04,34929
2016-05-05,34187
2016-05-06,34380
2016-05-07,33731
2016-05-08,33584
2016-05-09,34682
2016-05-10,34679
2016-05-11,34623
2016-05-12,34930
2016-05-13,34516
2016-05-14,33985
2016-05-15,33545
2016-05-16,34283
2016-05-17,33584
2016-05-18,32929
2016-05-19,32914
2016-05-22,31791
2016-05-23,31221
2016-05-24,30352
2016-05-25,29589
2016-05-26,29665
2016-05-27,29270
2016-05-28,29010
2016-05-29,30213
2016-05-30,31575
2016-05-31,32712
2016-06-01,33381
2016-06-02,33379
2016-06-03,34325
2016-06-04,33942
2016-06-05,32743
2016-06-06,31962
2016-06-07,31531
2016-06-08,30863
2016-06-09,31098
2016-06-10,30676
2016-06-11,30278
2016-06-12,30415
2016-06-13,30517
2016-06-14,31164
2016-06-15,31280
2016-06-16,31086
2016-06-17,30777
2016-06-18,30552
2016-06-19,30557
2016-06-20,30533
2016-06-21,29918
2016-06-22,29638
2016-06-23,29851
2016-06-24,30191
2016-06-25,30994
2016-06-26,31493
2016-06-27,31661
2016-06-28,31441
2016-06-29,31480
2016-06-30,31101
2016-07-01,31716
2016-07-02,30539
2016-07-03,29513
2016-07-04,29288
2016-07-05,29247
2016-07-06,29162
2016-07-07,29013
2016-07-08,29266
2016-07-09,30020
2016-07-10,30570
2016-07-11,31740
2016-07-12,32219
2016-07-13,32828
2016-07-14,34154
2016-07-15,35862
2016-07-16,36193
2016-07-17,37103
2016-07-18,37152
2016-07-23,40596
2016-07-24,42501
2016-07-25,43756
2016-07-26,44673
2016-07-27,45333
2016-07-28,45572
2016-07-29,45791
2016-07-30,45731
2016-07-31,43460
2016-08-01,41547
2016-08-02,40839
2016-08-03,39944
2016-08-04,39249
2016-08-05,38700
2016-08-06,38195
2016-08-07,37715
2016-08-08,38173
2016-08-09,39689
2016-08-10,41316
2016-08-11,39954
2016-08-12,38153
2016-08-13,37047
2016-08-14,36752
2016-08-15,36341
2016-08-16,35683
2016-08-17,35535
2016-08-18,35256
2016-08-19,35615
2016-08-20,35271
2016-08-21,35036
2016-08-22,34755
2016-08-23,34601
2016-08-24,34396
2016-08-25,34098
2016-08-26,34098
2016-08-28,33396
2016-08-31,32774
2016-09-01,31254
2016-09-02,31254
2016-09-03,30888
2016-09-04,30770
2016-09-05,30892
2016-09-06,31795
2016-09-07,33370
2016-09-08,35026
2016-09-09,36511
2016-09-10,38327
2016-09-11,38592
2016-09-12,38881
2016-09-13,40141
2016-09-14,40177
2016-09-15,39414
2016-09-16,38363
2016-09-17,37293
2016-09-18,36856
2016-09-19,36165
2016-09-20,36142
2016-09-21,35759
2016-09-22,35068
2016-09-23,34337
2016-09-24,34337
2016-09-25,33862
2016-09-26,33340
2016-09-27,34071
2016-09-28,35091
2016-09-29,35196
2016-09-30,34650
2016-10-01,34819
2016-10-02,34648
2016-10-03,34471
2016-10-04,34391
2016-10-05,34465
2016-10-06,34422
2016-10-07,34070
2016-10-08,33939
2016-10-09,33803
2016-10-10,33572
2016-10-11,32817
2016-10-12,32488
2016-10-13,32507
2016-10-14,32062
2016-10-15,31221
2016-10-16,30402
2016-10-17,30729
2016-10-18,32003
2016-10-19,32418
2016-10-20,32087
2016-10-21,31266
2016-10-22,30634
2016-10-23,30551
2016-10-24,30562
2016-10-25,29487
2016-10-26,29252
2016-10-27,29438
2016-10-28,29021
2016-10-29,29315
2016-10-30,30276
2016-10-31,30150
2016-11-01,30080
2016-11-02,30993
2016-11-03,31111
2016-11-04,31304
2016-11-05,31405
2016-11-06,32034
2016-11-07,32699
2016-11-08,33158
2016-11-09,33890
2016-11-10,34404
2016-11-11,35274
2016-11-12,35333
2016-11-13,35636
2016-11-14,36499
2016-12-08,36615
2016-12-09,37664
2016-12-10,37299
2016-12-11,36575
2016-12-12,36089
2016-12-13,35695
2016-12-14,35710
2016-12-15,35377
2016-12-16,35433
2016-12-17,36409
2016-12-18,37015
2016-12-19,37307
2016-12-20,38530
2016-12-21,39609
2016-12-22,40075
2016-12-23,40440
2016-12-24,40579
2016-12-25,41575
2016-12-26,41698
2016-12-27,41345
2016-12-28,41328
2016-12-29,42165
2016-12-30,42271
2016-12-31,42865
2017-01-01,43262
2017-01-02,43399
2017-01-03,42638
2017-01-04,41966
2017-01-05,40481
2017-01-06,41078
2017-01-07,40126
2017-01-08,40994
2017-01-09,42042
2017-01-10,42870
2017-01-11,43318
2017-01-12,43691
2017-01-13,44094
2017-01-14,43806
2017-01-15,43354
2017-01-16,43131
2017-01-17,42945
2017-01-18,43454
2017-01-19,43110
2017-01-20,43612
2017-01-21,43824
2017-01-22,44603
2017-01-27,43099
2017-01-28,42882
2017-01-29,42209
2017-01-30,41863
2017-01-31,41845
2017-02-01,42187
2017-02-02,42145
2017-02-03,43262
2017-02-04,42769
2017-02-05,42821
2017-02-06,42765
2017-02-07,42367
2017-02-08,41484
2017-02-09,40873
2017-02-10,40131
2017-02-11,39942
2017-02-12,39503
2017-02-13,40263
2017-02-14,40527
2017-02-15,39687
2017-02-16,39316
2017-02-18,39897
2017-02-19,39773
2017-02-20,39764
2017-02-21,39314
2017-02-22,39344
2017-02-23,38938
2017-02-24,39078
2017-02-25,39154
2017-02-26,39163
2017-02-27,39341
2017-02-28,39586
2017-03-01,39649
2017-03-02,39066
2017-03-03,38242
2017-03-04,38671
2017-03-05,38763
2017-03-06,38757
2017-03-07,38411
2017-03-08,38430
2017-03-09,37677
2017-03-10,37396
2017-03-11,37501
2017-03-12,37541
2017-03-13,37707
2017-03-14,37466
2017-03-15,37143
2017-03-16,37402
2017-03-17,37905
2017-03-18,37991
2017-03-19,37658
2017-03-20,37345
2017-03-21,36813
2017-03-22,36288
2017-03-23,36021
2017-03-24,36026
2017-03-25,36031
2017-03-26,35037
2017-03-27,33990
2017-03-28,33527
2017-03-29,33144
2017-03-30,33774
2017-03-31,33950
2017-04-01,34340
2017-04-02,34036
2017-04-03,33329
2017-04-04,32866
2017-04-12,29282
2017-04-13,28259
2017-04-14,27115
2017-04-15,26850
2017-04-16,25845
2017-04-17,25520
2017-04-18,25412
2017-04-19,25041
2017-04-20,24702
2017-04-21,24229
2017-04-22,24073
2017-04-23,23418
2017-04-24,23201
2017-04-25,23066
2017-04-26,22793
2017-04-27,22954
2017-04-28,22901
2017-04-29,22681
2017-04-30,22609
2017-05-01,22338
2017-05-02,23378
2017-05-03,24547
2017-05-04,25648
2017-05-05,26468
2017-05-06,27253
2017-05-07,28095
2017-05-08,28143
2017-05-09,28161
2017-05-10,27564
2017-05-11,27070
2017-05-12,26992
2017-05-13,26917
2017-05-14,26855
2017-05-15,27268
2017-05-16,27128
2017-05-17,27126
2017-05-18,27257
2017-05-19,27369
2017-05-20,27651
2017-05-21,28594
2017-05-22,29556
2017-05-23,30806
2017-05-24,31240
2017-05-25,31692
2017-05-26,32498
2017-05-27,32913
2017-05-28,33629
2017-05-29,33869
2017-05-30,33264
2017-05-31,32467
2017-06-01,31185
2017-06-02,30315
2017-06-03,30917
2017-06-06,29042
2017-06-07,27630
2017-06-08,26846
2017-06-09,26579
2017-06-10,26351
2017-06-11,26876
2017-06-12,26615
2017-06-13,26662
2017-06-14,25688
2017-06-15,25479
2017-06-16,25311
2017-06-17,25022
2017-06-18,24591
2017-06-19,25281
2017-06-20,24984
2017-06-21,25157
2017-06-22,24958
2017-06-23,25181
2017-06-24,25175
2017-06-25,25414
2017-06-26,25861
2017-06-27,25798
2017-06-28,25986
2017-06-29,26180
2017-06-30,26279
2017-07-01,26204
2017-07-02,26210
2017-07-03,26501
2017-07-04,26008
2017-07-05,26416
2017-07-06,26259
2017-07-07,26067
2017-07-08,25946
2017-07-13,25431
2017-07-14,24977
2017-07-15,25385
2017-07-16,24930
2017-07-17,24787
2017-07-18,24699
2017-07-19,25050
2017-07-20,24786
2017-07-21,25038
2017-07-22,24896
2017-07-23,25346
2017-07-24,25966
2017-07-25,26066
2017-07-26,26425
2017-07-27,26482
2017-07-28,25988
2017-07-29,25690
2017-07-30,25482
2017-07-31,26179
2017-08-01,26267
2017-08-02,26488
2017-08-03,26359
2017-08-04,26780
2017-08-05,26302
2017-08-06,26006
2017-08-09,25560
2017-08-10,25073
2017-08-11,25455
2017-08-12,25428
2017-08-13,25515
2017-08-14,25240
2017-08-15,25031
2017-08-17,25012
2017-08-18,24939
2017-08-19,24788
2017-08-20,24652
2017-08-21,24583
2017-08-22,24553
2017-08-23,24980
2017-08-24,24776
2017-08-25,24861
2017-08-26,25034
2017-08-27,25001
2017-08-28,25430
2017-08-29,25130
2017-08-30,25061
2017-08-31,24758
2017-09-01,24518
2017-09-02,24298
2017-09-03,24519
2017-09-04,24510
2017-09-05,24130
2017-09-06,24494
2017-09-07,24180
2017-09-08,24065
2017-09-09,24636
2017-09-10,25178
2017-09-11,25840
2017-09-12,26110
2017-09-13,26421
2017-09-14,26830
2017-09-15,27371
2017-09-16,27684
2017-09-17,27541
2017-09-19,27455
2017-09-20,27931
2017-09-21,28261
2017-09-22,28531
2017-09-23,29214
2017-09-24,28823
2017-09-25,28441
2017-09-26,28426
2017-09-27,28542
2017-09-28,28226
2017-09-29,28260
2017-09-30,28177
2017-10-01,27976
2017-10-02,28510
2017-10-03,28593
2017-10-04,28762
2017-10-05,28903
2017-10-06,30061
2017-10-07,29790
2017-10-08,29725
2017-10-09,29529
2017-10-10,29450
2017-10-11,29415
2017-10-12,29809
2017-10-13,29513
2017-10-14,29427
2017-10-15,29060
2017-10-16,28975
2017-10-17,29821
2017-10-18,29665
2017-10-19,29064
2017-10-20,28514
2017-10-21,28476
2017-10-22,28927
2017-10-23,28954
2017-10-24,29155
2017-10-25,29794
2017-10-26,29762
2017-10-27,29563
2017-10-28,29947
2017-10-29,30729
2017-10-30,31078
2017-10-31,31302
2017-11-01,31584
2017-11-02,31345
2017-11-03,32035
2017-11-04,31668
2017-11-05,31359
2017-11-06,30480
2017-11-07,30473
2017-11-08,30381
2017-11-09,30319
2017-11-10,30059
2017-11-11,30178
2017-11-12,29912
2017-11-13,29951
2017-11-14,29624
2017-11-15,29219
2017-11-16,28921
2017-11-17,28806
2017-11-18,28907
2017-11-19,29393
2017-11-20,29272
2017-11-21,29232
2017-11-22,28798
2017-11-23,29249
2017-11-24,29101
2017-11-25,28796
2017-11-26,28460
2017-11-27,28252
2017-11-28,27671
2017-11-29,26639
2017-11-30,25919
2017-12-01,26211
2017-12-02,26499
2017-12-03,27074
2017-12-04,27009
2017-12-05,27161
2017-12-06,28021
2017-12-07,27993
2017-12-08,27806
2017-12-09,27331
2017-12-10,27218
2017-12-11,26742
2017-12-12,26737
2017-12-13,26756
2017-12-14,26459
2017-12-15,27122
2017-12-16,27569
2017-12-17,26944
2017-12-18,27035
2017-12-19,26609
2017-12-20,27012
2017-12-21,27324
2017-12-22,27473
2017-12-23,27878
2017-12-24,27544
2017-12-25,27140
2017-12-26,26827
2017-12-27,26677
2017-12-28,26634
2017-12-29,26757
2017-12-30,27043
2017-12-31,27462
2018-01-01,27435
2018-01-02,27601
2018-01-03,27647
2018-01-04,27581
2018-01-05,27189
2018-01-06,27294
2018-01-07,27573
2018-01-08,27705
2018-01-09,27567
2018-01-10,27630
2018-01-11,27748
2018-01-12,28036
2018-01-13,28269
2018-01-14,28192
2018-01-15,28442
2018-01-16,28599
2018-01-17,28232
2018-01-18,28879
2018-01-19,28624
2018-01-20,28773
2018-01-21,28649
2018-01-22,28625
2018-01-23,28882
2018-01-24,28834
2018-01-25,28802
2018-01-26,28353
2018-01-27,28585
2018-01-28,28724
2018-01-29,28778
2018-01-30,28740
2018-01-31,29096
2018-02-01,29083
2018-02-02,29012
2018-02-03,29246
2018-02-04,29439
2018-02-05,29903
2018-02-06,30302
2018-02-07,30237
2018-02-08,30353
2018-02-09,30274
2018-02-10,30401
2018-02-11,29793
2018-02-12,29537
2018-02-13,29674
2018-02-14,29380
2018-02-15,29466
2018-02-16,29248
2018-02-17,29393
2018-02-18,29001
2018-02-19,28706
2018-02-20,28537
2018-02-21,28134
2018-02-22,28009
2018-02-23,27796
2018-02-24,27946
2018-02-25,27415
2018-02-26,27756
2018-02-27,27379
2018-02-28,27091
2018-03-01,26975
2018-03-02,27019
2018-03-03,27797
2018-03-04,27669
2018-03-05,27887
2018-03-06,28076
2018-03-07,27808
2018-03-08,27777
2018-03-09,27553
2018-03-10,27207
2018-03-11,27374
2018-03-12,27423
2018-03-13,27613
2018-03-14,28559
2018-03-15,29680
2018-03-16,28930
2018-03-17,28938
2018-03-18,28971
2018-03-19,29366
2018-03-20,29598
2018-03-21,28944
2018-03-23,29611
2018-03-24,29769
2018-03-26,30120
2018-03-27,30160
2018-03-28,30036
2018-03-29,30174
2018-03-30,30298
2018-03-31,30152
2018-04-01,30246
2018-04-02,30660
2018-04-03,30630
2018-04-04,30772
2018-04-05,31755
2018-04-06,31280
2018-04-08,31116
2018-04-09,30936
2018-04-10,31145
2018-04-11,31198
2018-04-12,30538
2018-04-13,30083
2018-04-14,30155
2018-04-15,29732
2018-04-16,29603
2018-04-17,29599
2018-04-18,29189
2018-04-19,28932
2018-04-20,29026
2018-04-21,29246
2018-04-22,30035
2018-04-23,29922
2018-04-24,29888
2018-04-25,30119
2018-04-26,30798
2018-04-27,30893
2018-04-28,30819
2018-04-29,31558
2018-04-30,32707
2018-05-01,32779
2018-05-02,33854
2018-05-03,33675
2018-05-04,33346
2018-05-05,33407
2018-05-06,33602
2018-05-07,33375
2018-05-08,32792
2018-05-09,32915
2018-05-10,33040
2018-05-11,32916
2018-05-12,33104
2018-05-13,33619
2018-05-14,34273
2018-05-15,34636
2018-05-16,34943
2018-05-17,35108
2018-05-18,35283
2018-05-19,35520
2018-05-20,35702
2018-05-21,35890
2018-05-22,35823
2018-05-23,35887
2018-05-24,36261
2018-05-25,36350
2018-05-26,36653
2018-05-27,37246
2018-05-28,37976
2018-05-29,38713
2018-05-30,39529
2018-05-31,39760
2018-06-01,39228
2018-06-02,38526
2018-06-03,38505
2018-06-04,38732
2018-06-05,38968
2018-06-06,38589
2018-06-07,38650
2018-06-08,38829
2018-06-09,38944
2018-06-10,38577
2018-06-11,38803
2018-06-12,38346
2018-06-13,38250
2018-06-14,39258
2018-06-15,39760
2018-06-16,39879
2018-06-17,40071
2018-06-18,39774
2018-06-19,40001
2018-06-20,40001
2018-06-21,39394
2018-06-22,39401
2018-06-23,39708
2018-06-24,40481
2018-06-25,40389
2018-06-26,40313
2018-06-27,40789
2018-06-28,41075
2018-06-29,41476
2018-06-30,43373
2018-07-01,45542
2018-07-02,47762
2018-07-03,50151
2018-07-04,52567
2018-07-05,51710
2018-07-06,50121
2018-07-07,48820
2018-07-08,46379
2018-07-09,44411
2018-07-10,42190
2018-07-11,41135
2018-07-12,39371
2018-07-13,39723
2018-07-14,40318
2018-07-15,40937
2018-07-16,40662
2018-07-17,40119
2018-07-18,39423
2018-07-19,39060
2018-07-20,38874
2018-07-21,37946
2018-07-22,38029
2018-07-23,38482
2018-07-24,38730
2018-07-25,39110
2018-07-26,39755
2018-07-27,40454
2018-07-28,40408
2018-07-29,40739
2018-07-30,40922
2018-07-31,41041
2018-08-01,41191
2018-08-02,40809
2018-08-03,41097
2018-08-04,40555
2018-08-05,39919
2018-08-06,40555
2018-08-07,40824
2018-08-08,40857
2018-08-09,41426
2018-08-10,41403
2018-08-11,41507
2018-08-12,41329
2018-08-14,41171
2018-08-16,40803
2018-08-17,40399
2018-08-18,40977
2018-08-19,40838
2018-08-20,40720
2018-08-21,41207
2018-08-22,41558
2018-08-23,41152
2018-08-24,40760
2018-08-25,40178
2018-08-26,39991
2018-08-27,39871
2018-08-28,39623
2018-08-29,39447
2018-08-30,39912
2018-08-31,40365
2018-09-01,40685
2018-09-02,40923
2018-09-03,41063
2018-09-04,41070
2018-09-05,41278
2018-09-06,40903
2018-09-07,41084
2018-09-08,41260
2018-09-09,40716
2018-09-10,40637
2018-09-11,41018
2018-09-12,41483
2018-09-13,41937
2018-09-14,42134
2018-09-15,42187
2018-09-16,42688
2018-09-17,42029
2018-09-18,42008
2018-09-19,42694
2018-09-20,42965
2018-09-21,43194
2018-09-22,43884
2018-09-23,43602
2018-09-24,43102
2018-09-25,43384
2018-09-26,43058
2018-09-27,42432
2018-09-28,41739
2018-09-29,41776
2018-09-30,41341
2018-10-02,41946
2018-10-03,41592
2018-10-04,43196
2018-10-05,43896
2018-10-06,44463
2018-10-07,44623
2018-10-08,45459
2018-10-09,46136
2018-10-10,45924
2018-10-11,46206
2018-10-12,46186
2018-10-13,45495
2018-10-14,45312
2018-10-15,45889
2018-10-16,46408
2018-10-17,47027
2018-10-18,47743
2018-10-19,48463
2018-10-20,48127
2018-10-21,47837
2018-10-22,47882
2018-10-23,48332
2018-10-24,48816
2018-10-25,49240
2018-10-26,49114
2018-10-27,48823
2018-10-28,49080
2018-10-29,49017
2018-10-30,48782
2018-10-31,49068
2018-11-01,47578
2018-11-03,47712
2018-11-04,48122
2018-11-05,47074
2018-11-06,46311
2018-11-07,45799
2018-11-08,44728
2018-11-09,44741
2018-11-10,44288
2018-11-11,44525
2018-11-12,45321
2018-11-13,45695
2018-11-14,46400
2018-11-15,47353
2018-11-16,48132
2018-11-17,48584
2018-11-18,48225
2018-11-19,48918
2018-11-20,49272
2018-11-21,48856
2018-11-22,49541
2018-11-23,49400
2018-11-24,50319
2018-11-25,51179
2018-11-26,51441
2018-11-27,50956
2018-11-28,50970
2018-11-29,49990
2018-12-01,51187
2018-12-02,51962
2018-12-03,52723
2018-12-04,54213
2018-12-05,54838
2018-12-09,57597
2018-12-10,58565
2018-12-11,59204
2018-12-12,59485
2018-12-13,59092
2018-12-14,59768
2018-12-15,60017
2018-12-16,60090
2018-12-17,61005
2018-12-18,60387
2018-12-19,59995
2018-12-20,59615
2018-12-21,58342
2018-12-22,57201
2018-12-23,56413
2018-12-24,55670
2018-12-25,55422
2018-12-26,55833
2018-12-27,55724
2018-12-28,55282
2018-12-29,57031
2018-12-30,59147
2018-12-31,60308
2019-01-01,60379
2019-01-02,60313
2019-01-03,60462
2019-01-04,60005
2019-01-05,61107
2019-01-06,62237
2019-01-08,63654
2019-01-10,65049
2019-01-11,65699
2019-01-12,66221
2019-01-13,65434
2019-01-14,65054
2019-01-15,65103
2019-01-16,65177
2019-01-17,65304
2019-01-18,65414
2019-01-19,64277
2019-01-20,62560
2019-01-22,60524
2019-01-23,59924
2019-01-24,59542
2019-01-25,59606
2019-01-26,60708
2019-01-27,61439
2019-01-28,60438
2019-01-29,60220
2019-01-30,59723
2019-01-31,59565
2019-02-01,59456
2019-02-02,59310
2019-02-03,60243
2019-02-04,61421
2019-02-05,62004
2019-02-06,62179
2019-02-07,61592
2019-02-08,61182
2019-02-09,60496
2019-02-10,59835
2019-02-11,62007
2019-02-12,62515
2019-02-13,62189
2019-02-14,61145
2019-02-15,60948
2019-02-16,60703
2019-02-17,60739
2019-02-18,60415
2019-02-19,60257
2019-02-20,59442
2019-02-21,59776
2019-02-22,59088
2019-02-23,58551
2019-02-24,58088
2019-02-25,57267
2019-02-26,56699
2019-02-27,57180
2019-02-28,55783
2019-03-01,54588
2019-03-02,54100
2019-03-03,54747
2019-03-04,55717
2019-03-05,56558
2019-03-06,57141
2019-03-07,57692
2019-03-08,57994
2019-03-09,58071
2019-03-10,58541
2019-03-11,59216
2019-03-12,59360
2019-03-13,59393
2019-03-14,59130
2019-03-15,58608
2019-03-16,58741
2019-03-17,58766
2019-03-18,59457
2019-03-19,60404
2019-03-20,60592
2019-03-21,59724
2019-03-22,59693
2019-03-23,59837
2019-03-24,60894
2019-03-25,61996
2019-03-26,65096
2019-03-27,67607
2019-03-28,68832
2019-03-29,66291
2019-03-30,65315
2019-03-31,64831
2019-04-01,65158
2019-04-02,65337
2019-04-03,65308
2019-04-04,65017
