date_obj,Egg%20potato price
2016-07-07,629
2016-07-08,629
2016-07-09,629
2016-07-10,629
2016-07-11,629
2016-07-12,629
2016-07-13,629
2016-07-14,629
2016-07-15,629
2016-07-16,629
2016-07-17,629
2016-07-18,629
2016-07-23,629
2016-07-24,629
2016-07-25,629
2016-07-26,629
2016-07-27,629
2016-07-28,629
2016-07-29,629
2016-07-30,629
2016-07-31,629
2016-08-01,629
2016-08-02,629
2016-08-03,629
2016-08-04,629
2016-08-05,629
2016-08-06,629
2016-08-07,629
2016-08-08,629
2016-08-09,629
2016-08-10,629
2016-08-11,629
2016-08-12,629
2016-08-13,629
2016-08-14,629
2016-08-15,629
2016-08-16,629
2016-08-17,629
2016-08-18,629
2016-08-19,629
2016-08-20,629
2016-08-21,629
2016-08-22,629
2016-08-23,629
2016-08-24,629
2016-08-25,629
2016-08-26,629
2016-08-28,629
2016-08-31,629
2016-09-01,629
2016-09-02,629
2016-09-03,629
2016-09-04,629
2016-09-05,629
2016-09-06,629
2016-09-07,629
2016-09-08,629
2016-09-09,629
2016-09-10,629
2016-09-11,629
2016-09-12,629
2016-09-13,645
2016-09-14,645
2016-09-15,645
2016-09-16,645
2016-09-17,645
2016-09-18,645
2016-09-19,645
2016-09-20,645
2016-09-21,645
2016-09-22,645
2016-09-23,645
2016-09-24,645
2016-09-25,645
2016-09-26,645
2016-09-27,645
2016-09-28,645
2016-09-29,645
2016-09-30,645
2016-10-01,645
2016-10-02,645
2016-10-03,645
2016-10-04,645
2016-10-05,645
2016-10-06,645
2016-10-07,645
2016-10-08,645
2016-10-09,645
2016-10-10,645
2016-10-11,645
2016-10-12,645
2016-10-13,645
2016-10-14,645
2016-10-15,645
2016-10-16,645
2016-10-17,645
2016-10-18,645
2016-10-19,645
2016-10-20,645
2016-10-21,645
2016-10-22,645
2016-10-23,645
2016-10-24,645
2016-10-25,645
2016-10-26,645
2016-10-27,645
2016-10-28,645
2016-10-29,645
2016-10-30,645
2016-10-31,645
2016-11-01,645
2016-11-02,645
2016-11-03,645
2016-11-04,645
2016-11-05,645
2016-11-06,645
2016-11-07,645
2016-11-08,645
2016-11-09,645
2016-11-10,645
2016-11-11,645
2016-11-12,645
2016-11-13,645
2016-11-14,645
2016-11-15,645
2016-12-07,645
2016-12-08,645
2016-12-09,645
2016-12-10,645
2016-12-11,645
2016-12-12,645
2016-12-13,645
2016-12-14,645
2016-12-15,645
2016-12-16,645
2016-12-17,645
2016-12-18,645
2016-12-19,645
2016-12-20,645
2016-12-21,645
2016-12-22,645
2016-12-23,645
2016-12-24,645
2016-12-25,645
2016-12-26,645
2016-12-27,645
2016-12-28,645
2016-12-29,645
2016-12-30,645
2016-12-31,645
2017-01-01,645
2017-01-02,645
2017-01-03,645
2017-01-04,645
2017-01-05,645
2017-01-06,645
2017-01-07,645
2017-01-08,645
2017-01-09,645
2017-01-10,645
2017-01-11,645
2017-01-12,645
2017-01-13,645
2017-01-14,645
2017-01-15,645
2017-01-16,645
2017-01-17,645
2017-01-18,645
2017-01-19,658
2017-01-20,658
2017-01-21,658
2017-01-22,658
2017-01-23,658
2017-01-27,658
2017-01-28,658
2017-01-29,658
2017-01-30,658
2017-01-31,658
2017-02-01,658
2017-02-02,658
2017-02-03,658
2017-02-04,658
2017-02-05,658
2017-02-06,658
2017-02-07,658
2017-02-08,658
2017-02-09,658
2017-02-10,658
2017-02-11,658
2017-02-12,658
2017-02-13,658
2017-02-14,658
2017-02-15,658
2017-02-16,658
2017-02-18,658
2017-02-19,658
2017-02-20,658
2017-02-21,658
2017-02-22,658
2017-02-23,658
2017-02-24,658
2017-02-25,658
2017-02-26,658
2017-02-27,658
2017-02-28,658
2017-03-01,658
2017-03-02,658
2017-03-03,658
2017-03-04,658
2017-03-05,658
2017-03-06,658
2017-03-07,658
2017-03-08,658
2017-03-09,658
2017-03-10,658
2017-03-11,658
2017-03-12,658
2017-03-13,658
2017-03-14,658
2017-03-15,658
2017-03-16,658
2017-03-17,658
2017-03-18,658
2017-03-19,658
2017-03-20,658
2017-03-21,658
2017-03-22,658
2017-03-23,658
2017-03-24,658
2017-03-25,658
2017-03-26,658
2017-03-27,658
2017-03-28,658
2017-03-29,658
2017-03-30,658
2017-03-31,658
2017-04-01,658
2017-04-02,658
2017-04-03,658
2017-04-04,658
2017-04-12,658
2017-04-13,658
2017-04-14,658
2017-04-15,658
2017-04-16,658
2017-04-17,658
2017-04-18,658
2017-04-19,658
2017-04-20,658
2017-04-21,658
2017-04-22,658
2017-04-23,658
2017-04-24,658
2017-04-25,658
2017-04-26,658
2017-04-27,658
2017-04-28,658
2017-04-29,658
2017-04-30,658
2017-05-01,658
2017-05-02,658
2017-05-03,658
2017-05-04,658
2017-05-05,658
2017-05-06,658
2017-05-07,658
2017-05-08,658
2017-05-09,658
2017-05-10,658
2017-05-11,658
2017-05-12,658
2017-05-13,658
2017-05-14,658
2017-05-15,658
2017-05-16,658
2017-05-17,658
2017-05-18,658
2017-05-19,658
2017-05-20,658
2017-05-21,658
2017-05-22,658
2017-05-23,658
2017-05-24,658
2017-05-25,658
2017-05-26,658
2017-05-27,658
2017-05-28,658
2017-05-29,658
2017-05-30,658
2017-05-31,658
2017-06-01,658
2017-06-02,658
2017-06-03,658
2017-06-04,658
2017-06-05,658
2017-06-06,658
2017-06-07,658
2017-06-08,658
2017-06-09,658
2017-06-10,658
2017-06-11,658
2017-06-12,658
2017-06-13,658
2017-06-14,658
2017-06-15,658
2017-06-16,658
2017-06-17,658
2017-06-18,658
2017-06-19,658
2017-06-20,658
2017-06-21,658
2017-06-22,658
2017-06-23,658
2017-06-24,658
2017-06-25,658
2017-06-26,658
2017-06-27,658
2017-06-28,658
2017-06-29,658
2017-06-30,658
2017-07-01,658
2017-07-02,658
2017-07-03,658
2017-07-04,658
2017-07-05,658
2017-07-06,658
2017-07-07,658
2017-07-08,658
2017-07-13,658
2017-07-14,658
2017-07-15,658
2017-07-16,658
2017-07-17,658
2017-07-18,658
2017-07-19,658
2017-07-20,658
2017-07-21,658
2017-07-22,658
2017-07-23,658
2017-07-24,658
2017-07-25,658
2017-07-26,658
2017-07-27,658
2017-07-28,658
2017-07-29,658
2017-07-30,658
2017-07-31,658
2017-08-01,658
2017-08-02,658
2017-08-03,658
2017-08-04,658
2017-08-05,658
2017-08-06,658
2017-08-09,658
2017-08-10,658
2017-08-11,658
2017-08-12,658
2017-08-13,658
2017-08-14,658
2017-08-15,658
2017-08-16,658
2017-08-17,658
2017-08-18,658
2017-08-19,658
2017-08-20,658
2017-08-21,658
2017-08-22,658
2017-08-23,658
2017-08-24,658
2017-08-25,658
2017-08-26,658
2017-08-27,658
2017-08-28,658
2017-08-29,663
2017-08-30,663
2017-08-31,663
2017-09-01,663
2017-09-03,663
2017-09-04,663
2017-09-05,663
2017-09-06,663
2017-09-07,663
2017-09-08,663
2017-09-09,663
2017-09-10,663
2017-09-11,663
2017-09-12,663
2017-09-13,663
2017-09-14,663
2017-09-15,663
2017-09-16,663
2017-09-17,663
2017-09-18,663
2017-09-19,663
2017-09-20,663
2017-09-21,663
2017-09-22,663
2017-09-23,663
2017-09-24,663
2017-09-25,663
2017-09-26,663
2017-09-27,663
2017-09-28,663
2017-09-29,663
2017-09-30,663
2017-10-01,663
2017-10-02,663
2017-10-03,663
2017-10-04,663
2017-10-05,663
2017-10-06,663
2017-10-07,663
2017-10-08,663
2017-10-09,663
2017-10-10,663
2017-10-11,663
2017-10-12,663
2017-10-13,663
2017-10-14,663
2017-10-15,663
2017-10-16,663
2017-10-17,663
2017-10-18,663
2017-10-19,663
2017-10-20,663
2017-10-21,663
2017-10-22,663
2017-10-23,663
2017-10-24,663
2017-10-25,663
2017-10-26,663
2017-10-27,663
2017-10-28,663
2017-10-29,663
2017-10-30,663
2017-10-31,663
2017-11-01,663
2017-11-02,663
2017-11-03,663
2017-11-04,663
2017-11-05,663
2017-11-06,663
2017-11-07,663
2017-11-08,663
2017-11-09,663
2017-11-10,663
2017-11-11,663
2017-11-12,663
2017-11-13,663
2017-11-14,663
2017-11-15,663
2017-11-16,663
2017-11-17,663
2017-11-18,663
2017-11-19,663
2017-11-20,663
2017-11-21,663
2017-11-22,663
2017-11-23,663
2017-11-24,663
2017-11-25,663
2017-11-26,663
2017-11-27,663
2017-11-28,663
2017-11-29,663
2017-11-30,663
2017-12-01,663
2017-12-02,663
2017-12-03,663
2017-12-04,663
2017-12-05,663
2017-12-06,663
2017-12-07,663
2017-12-08,663
2017-12-09,663
2017-12-10,663
2017-12-11,663
2017-12-12,663
2017-12-13,663
2017-12-14,663
2017-12-15,663
2017-12-16,663
2017-12-17,663
2017-12-18,663
2017-12-19,663
2017-12-20,663
2017-12-21,689
2017-12-22,689
2017-12-23,689
2017-12-24,689
2017-12-25,689
2017-12-26,689
2017-12-27,689
2017-12-28,689
2017-12-29,689
2017-12-30,689
2017-12-31,689
2018-01-01,689
2018-01-02,689
2018-01-03,689
2018-01-04,689
2018-01-05,689
2018-01-06,689
2018-01-07,689
2018-01-08,689
2018-01-09,689
2018-01-10,689
2018-01-11,689
2018-01-12,689
2018-01-13,689
2018-01-14,689
2018-01-15,689
2018-01-16,689
2018-01-17,689
2018-01-18,689
2018-01-19,689
2018-01-20,689
2018-01-21,689
2018-01-22,689
2018-01-23,689
2018-01-25,689
2018-01-26,689
2018-01-27,689
2018-01-28,689
2018-01-29,689
2018-01-30,689
2018-01-31,689
2018-02-01,689
2018-02-02,689
2018-02-03,689
2018-02-04,689
2018-02-05,689
2018-02-06,689
2018-02-07,689
2018-02-08,689
2018-02-09,689
2018-02-10,689
2018-02-11,689
2018-02-12,689
2018-02-13,689
2018-02-14,689
2018-02-15,689
2018-02-16,689
2018-02-17,689
2018-02-18,689
2018-02-19,666
2018-02-20,666
2018-02-21,666
2018-02-22,666
2018-02-23,666
2018-02-24,666
2018-02-25,666
2018-02-26,666
2018-02-27,666
2018-02-28,666
2018-03-01,666
2018-03-02,666
2018-03-03,666
2018-03-04,666
2018-03-05,666
2018-03-06,666
2018-03-07,666
2018-03-09,666
2018-03-10,666
2018-03-11,666
2018-03-12,666
2018-03-13,666
2018-03-14,666
2018-03-15,666
2018-03-16,666
2018-03-17,666
2018-03-18,666
2018-03-20,666
2018-03-21,666
2018-03-23,666
2018-03-24,666
2018-03-25,666
2018-03-26,666
2018-03-27,666
2018-03-28,666
2018-03-29,666
2018-03-30,666
2018-03-31,666
2018-04-01,666
2018-04-02,666
2018-04-03,666
2018-04-04,666
2018-04-05,666
2018-04-06,666
2018-04-07,666
2018-04-08,666
2018-04-09,666
2018-04-10,666
2018-04-11,666
2018-04-12,666
2018-04-13,666
2018-04-14,666
2018-04-15,666
2018-04-16,666
2018-04-17,666
2018-04-18,666
2018-04-19,666
2018-04-20,666
2018-04-21,666
2018-04-22,666
2018-04-23,666
2018-04-24,666
2018-04-25,666
2018-04-26,666
2018-04-27,666
2018-04-28,666
2018-04-29,666
2018-04-30,666
2018-05-01,666
2018-05-03,666
2018-05-04,666
2018-05-05,666
2018-05-07,666
2018-05-08,646
2018-05-09,646
2018-05-10,646
2018-05-11,646
2018-05-12,646
2018-05-13,646
2018-05-14,646
2018-05-15,646
2018-05-16,646
2018-05-17,646
2018-05-18,646
2018-05-19,646
2018-05-20,646
2018-05-21,646
2018-05-22,646
2018-05-23,646
2018-05-24,646
2018-05-25,646
2018-05-26,646
2018-05-27,646
2018-05-28,646
2018-05-29,646
2018-05-30,646
2018-05-31,646
2018-06-01,646
2018-06-02,646
2018-06-03,646
2018-06-04,646
2018-06-05,646
2018-06-06,646
2018-06-07,646
2018-06-08,646
2018-06-09,646
2018-06-10,646
2018-06-11,646
2018-06-12,646
2018-06-13,646
2018-06-14,646
2018-06-15,646
2018-06-16,646
2018-06-17,646
2018-06-18,646
2018-06-19,646
2018-06-20,646
2018-06-21,646
2018-06-22,646
2018-06-23,646
2018-06-24,646
2018-06-25,646
2018-06-26,646
2018-06-27,646
2018-06-28,646
2018-06-29,646
2018-06-30,646
2018-07-01,646
2018-07-02,646
2018-07-03,646
2018-07-04,646
2018-07-05,646
2018-07-06,646
2018-07-07,646
2018-07-08,646
2018-07-09,646
2018-07-10,646
2018-07-11,646
2018-07-12,646
2018-07-13,646
2018-07-14,646
2018-07-15,646
2018-07-16,646
2018-07-17,646
2018-07-18,646
2018-07-19,646
2018-07-20,646
2018-07-21,646
2018-07-22,646
2018-07-23,646
2018-07-24,646
2018-07-25,646
2018-07-26,646
2018-07-27,646
2018-07-28,646
2018-07-29,646
2018-07-30,646
2018-07-31,646
2018-08-01,646
2018-08-02,646
2018-08-03,646
2018-08-04,646
2018-08-05,646
2018-08-06,646
2018-08-07,646
2018-08-08,646
2018-08-09,646
2018-08-10,646
2018-08-11,646
2018-08-12,646
2018-08-14,646
2018-08-16,646
2018-08-17,646
2018-08-18,646
2018-08-19,646
2018-08-20,646
2018-08-21,646
2018-08-22,646
2018-08-23,643
2018-08-24,643
2018-08-25,643
2018-08-26,643
2018-08-27,643
2018-08-28,643
2018-08-29,643
2018-08-30,643
2018-08-31,643
2018-09-01,643
2018-09-02,643
2018-09-03,643
2018-09-04,643
2018-09-05,643
2018-09-06,643
2018-09-07,643
2018-09-08,643
2018-09-09,643
2018-09-10,643
2018-09-11,643
2018-09-12,643
2018-09-13,643
2018-09-14,643
2018-09-15,643
2018-09-16,643
2018-09-17,643
2018-09-18,643
2018-09-19,643
2018-09-20,643
2018-09-21,643
2018-09-22,643
2018-09-23,643
2018-09-24,643
2018-09-25,643
2018-09-26,643
2018-09-27,644
2018-09-28,644
2018-09-29,644
2018-09-30,644
2018-10-01,644
2018-10-02,644
2018-10-03,644
2018-10-04,644
2018-10-05,644
2018-10-06,644
2018-10-07,644
2018-10-08,644
2018-10-09,644
2018-10-10,644
2018-10-11,644
2018-10-12,644
2018-10-13,644
2018-10-14,644
2018-10-15,644
2018-10-16,644
2018-10-17,644
2018-10-18,644
2018-10-19,644
2018-10-20,644
2018-10-21,644
2018-10-22,644
2018-10-23,644
2018-10-24,644
2018-10-25,644
2018-10-26,644
2018-10-27,644
2018-10-28,644
2018-10-29,644
2018-10-30,644
2018-10-31,644
2018-11-01,644
2018-11-03,644
2018-11-04,644
2018-11-05,644
2018-11-06,644
2018-11-07,644
2018-11-08,644
2018-11-09,644
2018-11-10,644
2018-11-11,644
2018-11-12,642
2018-11-13,642
2018-11-14,642
2018-11-15,642
2018-11-16,642
2018-11-17,642
2018-11-18,642
2018-11-19,642
2018-11-20,642
2018-11-21,642
2018-11-22,642
2018-11-23,642
2018-11-24,642
2018-11-25,642
2018-11-26,642
2018-11-27,642
2018-11-28,642
2018-11-29,642
2018-12-01,642
2018-12-02,642
2018-12-03,642
2018-12-04,642
2018-12-05,642
2018-12-07,643
2018-12-09,643
2018-12-10,643
2018-12-11,643
2018-12-12,643
2018-12-13,643
2018-12-14,643
2018-12-15,643
2018-12-16,643
2018-12-17,643
2018-12-18,643
2018-12-19,643
2018-12-20,643
2018-12-21,643
2018-12-22,643
2018-12-23,643
2018-12-24,643
2018-12-25,643
2018-12-26,643
2018-12-27,643
2018-12-28,643
2018-12-29,643
2018-12-30,643
2018-12-31,631
2019-01-01,631
2019-01-02,631
2019-01-03,631
2019-01-04,631
2019-01-05,631
2019-01-06,631
2019-01-08,631
2019-01-10,631
2019-01-11,631
2019-01-12,631
2019-01-13,631
2019-01-14,631
2019-01-15,631
2019-01-16,631
2019-01-17,631
2019-01-18,631
2019-01-19,631
2019-01-20,631
2019-01-21,614
2019-01-22,614
2019-01-23,614
2019-01-24,614
2019-01-25,614
2019-01-26,614
2019-01-27,614
2019-01-28,614
2019-01-29,614
2019-01-30,614
2019-01-31,614
2019-02-01,614
2019-02-02,614
2019-02-03,614
2019-02-04,614
2019-02-05,614
2019-02-06,614
2019-02-07,614
2019-02-08,614
2019-02-09,614
2019-02-10,614
2019-02-11,605
2019-02-12,605
2019-02-13,605
2019-02-14,605
2019-02-15,605
2019-02-16,605
2019-02-17,605
2019-02-18,605
2019-02-19,605
2019-02-20,605
2019-02-21,605
2019-02-22,605
2019-02-23,605
2019-02-24,605
2019-02-25,605
2019-02-26,605
2019-02-27,605
2019-02-28,605
2019-03-01,605
2019-03-02,605
2019-03-03,605
2019-03-04,605
2019-03-05,605
2019-03-06,605
2019-03-07,605
2019-03-08,605
2019-03-09,605
2019-03-10,605
2019-03-11,605
2019-03-12,605
2019-03-13,605
2019-03-14,605
2019-03-15,605
2019-03-16,605
2019-03-17,605
2019-03-18,605
2019-03-19,605
2019-03-20,605
2019-03-21,605
2019-03-22,605
2019-03-23,605
2019-03-24,605
2019-03-25,605
2019-03-26,605
2019-03-27,605
2019-03-28,590
2019-03-29,590
2019-03-30,590
2019-03-31,590
2019-04-01,590
2019-04-02,590
2019-04-03,590
2019-04-04,590
2019-04-05,590
2019-04-06,590
2019-04-07,590
2019-04-08,590
2019-04-09,590
2019-04-10,590
2019-04-11,590
2019-04-12,590
2019-04-13,590
2019-04-14,590
2019-04-15,590
2019-04-16,590
2019-04-17,590
2019-04-18,590
2019-04-19,590
2019-04-20,590
2019-04-21,590
2019-04-22,590
2019-04-23,590
2019-04-24,590
2019-04-25,590
2019-04-26,590
2019-04-27,590
2019-04-28,590
2019-04-29,590
2019-04-30,590
2019-05-01,590
2019-05-02,590
2019-05-03,590
2019-05-04,590
2019-05-05,590
2019-05-06,573
2019-05-07,573
2019-05-08,573
2019-05-09,573
2019-05-10,573
2019-05-11,573
2019-05-12,573
2019-05-13,573
2019-05-14,573
2019-05-15,573
2019-05-16,573
2019-05-17,573
2019-05-18,573
2019-05-19,573
2019-05-20,573
2019-05-21,573
2019-05-22,573
2019-05-23,573
2019-05-24,573
2019-05-25,573
2019-05-26,573
2019-05-27,573
2019-05-28,573
2019-05-29,573
2019-05-30,573
2019-05-31,573
2019-06-01,573
2019-06-02,573
2019-06-03,573
2019-06-04,573
2019-06-05,573
2019-06-06,573
2019-06-07,573
2019-06-08,573
2019-06-09,573
2019-06-10,573
2019-06-11,573
2019-06-12,573
2019-06-13,573
2019-06-14,573
2019-06-15,566
2019-06-16,566
2019-06-17,566
2019-06-18,566
2019-06-19,566
2019-06-20,566
2019-06-21,566
2019-06-22,566
2019-06-23,566
2019-06-24,566
2019-06-25,566
2019-06-26,566
2019-06-27,566
2019-06-28,566
2019-06-29,566
2019-06-30,566
2019-07-01,566
2019-07-02,566
2019-07-03,554
2019-07-04,526
2019-07-05,508
2019-07-06,534
2019-07-07,539
2019-07-08,539
2019-07-09,513
2019-07-10,491
2019-07-11,491
2019-07-12,466
2019-07-13,466
2019-07-14,447
2019-07-15,447
2019-07-16,447
2019-07-17,425
2019-07-18,425
2019-07-19,420
2019-07-20,420
2019-07-21,401
2019-07-22,401
2019-07-23,401
2019-07-24,382
2019-07-25,382
2019-07-26,382
2019-07-27,365
2019-07-28,365
2019-07-29,365
2019-07-30,354
2019-07-31,354
2019-08-01,354
2019-08-02,339
2019-08-03,339
2019-08-04,339
2019-08-05,335
2019-08-06,335
2019-08-07,335
2019-08-08,335
2019-08-09,323
2019-08-10,323
2019-08-11,323
2019-08-12,324
2019-08-13,324
2019-08-14,324
2019-08-15,324
2019-08-16,319
2019-08-17,319
2019-08-18,319
2019-08-19,319
2019-08-20,319
2019-08-21,318
2019-08-22,318
2019-08-23,318
2019-08-24,318
2019-08-24,318
2019-08-25,319
2019-08-25,319
2019-08-26,319
2019-08-26,319
2019-08-27,319
2019-08-27,319
2019-08-28,319
