date_obj,Chocchip%20crunchies price
2019-06-21,1108
2019-06-22,1108
2019-06-23,1108
2019-06-24,1102
2019-06-25,1102
2019-06-26,1102
2019-06-27,1102
2019-06-28,1102
2019-06-29,1102
2019-06-30,1102
2019-07-01,1102
2019-07-02,1102
2019-07-03,1075
2019-07-04,1075
2019-07-05,1075
2019-07-06,1075
2019-07-07,1075
2019-07-08,1075
2019-07-09,1075
2019-07-10,1111
2019-07-11,1111
2019-07-12,1111
2019-07-13,1111
2019-07-14,1111
2019-07-15,1111
2019-07-16,1153
2019-07-17,1153
2019-07-18,1153
2019-07-19,1153
2019-07-20,1153
2019-07-21,1153
2019-07-22,1153
2019-07-23,1153
2019-07-24,1153
2019-07-25,1129
2019-07-26,1129
2019-07-27,1129
2019-07-28,1129
2019-07-29,1129
2019-07-30,1129
2019-07-31,1129
2019-08-01,1129
2019-08-02,1129
2019-08-03,1129
2019-08-04,1162
2019-08-05,1162
2019-08-06,1162
2019-08-07,1162
2019-08-08,1162
2019-08-09,1162
2019-08-10,1162
2019-08-11,1162
2019-08-12,1162
2019-08-13,1130
2019-08-14,1130
2019-08-15,1130
2019-08-16,1130
2019-08-17,1130
2019-08-18,1130
2019-08-19,1130
2019-08-20,1130
2019-08-21,1130
2019-08-22,1130
2019-08-23,1127
2019-08-24,1127
2019-08-24,1127
2019-08-25,1127
2019-08-25,1127
2019-08-26,1127
2019-08-26,1127
2019-08-27,1127
2019-08-27,1127
2019-08-28,1127
2019-08-29,1127
2019-08-30,1127
2019-08-31,1127
2019-09-01,1084
2019-09-02,1084
2019-09-03,1084
2019-09-04,1084
2019-09-05,1084
2019-09-06,1084
2019-09-07,1084
2019-09-08,1084
2019-09-09,1084
2019-09-10,1084
2019-09-11,1136
2019-09-12,1136
2019-09-13,1136
2019-09-14,1136
2019-09-15,1136
2019-09-16,1136
2019-09-17,1136
2019-09-18,1136
2019-09-19,1136
2019-09-20,1136
2019-09-21,1193
2019-09-22,1193
2019-09-23,1193
2019-09-24,1193
2019-09-25,1193
2019-09-26,1193
2019-09-27,1193
2019-09-28,1193
2019-09-29,1193
2019-09-30,1193
2019-10-01,1253
2019-10-02,1253
2019-10-03,1253
2019-10-04,1253
2019-10-05,1253
2019-10-06,1253
2019-10-07,1253
2019-10-08,1253
2019-10-09,1253
2019-10-10,1253
2019-10-11,1253
2019-10-12,1253
2019-10-13,1314
2019-10-14,1314
2019-10-15,1314
2019-10-16,1314
2019-10-17,1314
2019-10-18,1314
2019-10-19,1314
2019-10-20,1314
2019-10-21,1314
2019-10-22,1314
2019-10-23,1314
2019-10-24,1314
2019-10-25,1359
2019-10-26,1359
2019-10-27,1359
2019-10-28,1359
2019-10-29,1359
2019-10-30,1359
2019-10-31,1359
2019-11-01,1359
2019-11-02,1359
2019-11-03,1366
2019-11-04,1366
2019-11-05,1366
2019-11-06,1366
2019-11-07,1366
2019-11-08,1366
2019-11-09,1366
2019-11-10,1366
2019-11-11,1366
2019-11-12,1366
2019-11-13,1366
2019-11-14,1317
2019-11-15,1317
2019-11-16,1317
2019-11-17,1317
2019-11-18,1317
2019-11-19,1317
2019-11-20,1317
2019-11-21,1317
2019-11-22,1317
2019-11-23,1317
2019-11-24,1317
2019-11-25,1317
2019-11-26,1317
2019-11-27,1333
2019-11-28,1333
2019-11-29,1333
2019-11-30,1333
2019-12-01,1333
2019-12-02,1333
2019-12-03,1333
2019-12-04,1333
2019-12-05,1333
2019-12-06,1319
2019-12-07,1319
2019-12-08,1319
2019-12-09,1319
2019-12-10,1319
2019-12-11,1319
2019-12-12,1319
2019-12-13,1306
2019-12-14,1306
2019-12-15,1306
2019-12-16,1306
2019-12-17,1306
2019-12-18,1306
2019-12-19,1306
2019-12-20,1306
2019-12-21,1321
2019-12-22,1321
2019-12-23,1321
2019-12-24,1321
2019-12-25,1262
2019-12-26,1262
2019-12-27,1262
2019-12-28,1262
2019-12-29,1262
2019-12-30,1262
2019-12-31,1262
2020-01-01,1262
2020-01-02,1262
2020-01-03,1262
2020-01-04,1209
2020-01-05,1209
2020-01-06,1209
2020-01-07,1209
2020-01-08,1209
2020-01-09,1209
2020-01-10,1209
2020-01-11,1209
2020-01-12,1227
2020-01-13,1227
2020-01-14,1227
2020-01-15,1227
2020-01-16,1227
2020-01-17,1227
2020-01-18,1227
2020-01-19,1227
2020-01-20,1227
2020-01-21,1227
2020-01-22,1194
2020-01-23,1194
2020-01-24,1194
2020-01-25,1194
2020-01-26,1194
2020-01-27,1194
2020-01-28,1194
2020-01-29,1194
2020-01-30,1194
2020-01-31,1194
2020-02-01,1194
2020-02-02,1191
2020-02-03,1191
2020-02-04,1191
2020-02-05,1191
2020-02-06,1191
2020-02-07,1191
2020-02-08,1191
2020-02-09,1191
2020-02-10,1146
2020-02-11,1146
2020-02-12,1146
2020-02-13,1146
2020-02-14,1146
2020-02-15,1146
2020-02-16,1136
2020-02-17,1136
2020-02-18,1136
2020-02-19,1136
2020-02-20,1136
2020-02-21,1136
2020-02-22,1136
2020-02-23,1136
2020-02-24,1134
2020-02-25,1134
2020-02-26,1134
2020-02-27,1134
2020-02-28,1134
2020-02-29,1134
2020-03-01,1134
2020-03-02,1134
2020-03-03,1134
2020-03-04,1134
2020-03-05,1134
2020-03-06,1151
2020-03-07,1151
2020-03-08,1151
2020-03-09,1151
2020-03-10,1151
2020-03-11,1151
2020-03-12,1151
2020-03-13,1151
2020-03-14,1151
2020-03-15,1167
2020-03-16,1167
2020-03-17,1167
2020-03-18,1167
2020-03-19,1167
2020-03-20,1167
2020-03-21,1167
2020-03-22,1203
2020-03-23,1203
2020-03-24,1203
2020-03-25,1203
2020-03-26,1203
2020-03-27,1203
2020-03-28,1203
2020-03-29,1212
2020-03-30,1212
2020-03-31,1212
2020-04-01,1212
2020-04-02,1212
2020-04-03,1212
2020-04-04,1212
2020-04-05,1212
2020-04-06,1224
2020-04-07,1224
2020-04-08,1224
2020-04-09,1224
2020-04-10,1224
2020-04-11,1219
2020-04-12,1219
2020-04-13,1219
2020-04-14,1219
2020-04-15,1219
2020-04-16,1227
2020-04-17,1227
2020-04-18,1227
2020-04-19,1227
2020-04-20,1227
2020-04-21,1227
2020-04-22,1284
2020-04-23,1284
2020-04-24,1284
2020-04-25,1284
2020-04-26,1284
2020-04-27,1284
2020-04-28,1307
2020-04-29,1307
2020-04-30,1307
2020-05-01,1307
2020-05-02,1307
2020-05-03,1253
2020-05-04,1253
2020-05-05,1253
2020-05-06,1253
2020-05-07,1253
2020-05-08,1204
2020-05-09,1204
2020-05-10,1204
2020-05-11,1204
2020-05-12,1204
2020-05-13,1210
