date_obj,Raw%20manta%20ray price
2015-10-30,3880
2015-10-31,3880
2015-11-01,3880
2015-11-02,3880
2015-11-03,3880
2015-11-04,3880
2015-11-05,3880
2015-11-06,3880
2015-11-07,3694
2015-11-08,3694
2015-11-09,3694
2015-11-10,3694
2015-11-11,3694
2015-11-12,3694
2015-11-13,3694
2015-11-14,3694
2015-11-15,3694
2015-11-16,3518
2015-11-17,3518
2015-11-18,3518
2015-11-19,3518
2015-11-20,3518
2015-11-21,3518
2015-11-22,3518
2015-11-23,3518
2015-11-24,3518
2015-11-25,3352
2015-11-26,3352
2015-11-27,3352
2015-11-28,3352
2015-11-29,3352
2015-11-30,3352
2015-12-01,3352
2015-12-02,3186
2015-12-03,3186
2015-12-04,3186
2015-12-05,3186
2015-12-06,3186
2015-12-07,3028
2015-12-08,3028
2015-12-09,3028
2015-12-10,3028
2015-12-11,3028
2015-12-12,2881
2015-12-13,2881
2015-12-14,2881
2015-12-15,2881
2015-12-16,2881
2015-12-17,2881
2015-12-18,2743
2015-12-19,2743
2015-12-20,2743
2015-12-21,2743
2015-12-22,2743
2015-12-23,2743
2015-12-24,2743
2015-12-25,2743
2015-12-26,2743
2015-12-27,2616
2015-12-28,2616
2015-12-29,2616
2015-12-30,2616
2015-12-31,2616
2016-01-01,2616
2016-01-02,2616
2016-01-03,2488
2016-01-04,2488
2016-01-05,2488
2016-01-06,2488
2016-01-07,2488
2016-01-08,2488
2016-01-09,2488
2016-01-10,2367
2016-01-11,2367
2016-01-12,2367
2016-01-13,2367
2016-01-14,2367
2016-01-15,2367
2016-01-16,2367
2016-01-17,2251
2016-01-18,2251
2016-01-19,2251
2016-01-20,2251
2016-01-21,2251
2016-01-22,2251
2016-01-23,2251
2016-01-24,2251
2016-01-25,2140
2016-01-26,2140
2016-01-27,2140
2016-01-28,2140
2016-01-29,2140
2016-01-30,2140
2016-01-31,2140
2016-02-01,2140
2016-02-02,2041
2016-02-03,2041
2016-02-04,2041
2016-02-05,2041
2016-02-06,2041
2016-02-07,2041
2016-02-08,2041
2016-02-09,2041
2016-02-10,1945
2016-02-11,1945
2016-02-12,1945
2016-02-13,1945
2016-02-14,1945
2016-02-15,1945
2016-02-16,1945
2016-02-17,1945
2016-02-18,1848
2016-02-19,1848
2016-02-20,1848
2016-02-21,1848
2016-02-22,1848
2016-02-23,1848
2016-02-24,1848
2016-02-25,1760
2016-02-26,1760
2016-02-27,1760
2016-02-28,1760
2016-02-29,1760
2016-03-01,1760
2016-03-02,1760
2016-03-03,1760
2016-03-04,1760
2016-03-05,1676
2016-03-06,1676
2016-03-07,1676
2016-03-08,1676
2016-03-09,1676
2016-03-10,1676
2016-03-11,1676
2016-03-12,1676
2016-03-13,1676
2016-03-14,1609
2016-03-15,1609
2016-03-16,1609
2016-03-17,1609
2016-03-18,1609
2016-03-19,1609
2016-03-20,1609
2016-03-21,1609
2016-03-22,1609
2016-03-23,1541
2016-03-24,1541
2016-03-25,1541
2016-03-26,1541
2016-03-27,1541
2016-03-28,1541
2016-03-29,1541
2016-03-30,1541
2016-03-31,1541
2016-04-01,1496
2016-04-02,1496
2016-04-03,1496
2016-04-04,1496
2016-04-05,1496
2016-04-06,1496
2016-04-07,1496
2016-04-08,1496
2016-04-09,1496
2016-04-10,1539
2016-04-11,1539
2016-04-12,1539
2016-04-13,1539
2016-04-14,1539
2016-04-15,1539
2016-04-16,1539
2016-04-17,1539
2016-04-18,1539
2016-04-19,1585
2016-04-20,1585
2016-04-21,1585
2016-04-22,1585
2016-04-23,1585
2016-04-24,1585
2016-04-25,1585
2016-04-26,1585
2016-04-27,1585
2016-04-28,1648
2016-04-29,1648
2016-04-30,1648
2016-05-01,1648
2016-05-02,1648
2016-05-03,1648
2016-05-04,1648
2016-05-05,1648
2016-05-06,1648
2016-05-07,1686
2016-05-08,1686
2016-05-09,1686
2016-05-10,1686
2016-05-11,1686
2016-05-12,1686
2016-05-13,1686
2016-05-14,1686
2016-05-15,1686
2016-05-16,1748
2016-05-17,1748
2016-05-18,1748
2016-05-19,1748
2016-05-22,1748
2016-05-23,1748
2016-05-24,1822
2016-05-25,1822
2016-05-26,1822
2016-05-27,1822
2016-05-28,1822
2016-05-29,1822
2016-05-30,1822
2016-05-31,1822
2016-06-01,1822
2016-06-02,1900
2016-06-03,1900
2016-06-04,1900
2016-06-05,1900
2016-06-06,1900
2016-06-07,1900
2016-06-08,1900
2016-06-09,1900
2016-06-10,1932
2016-06-11,1932
2016-06-12,1932
2016-06-13,1932
2016-06-14,1932
2016-06-15,1932
2016-06-16,1932
2016-06-17,1932
2016-06-18,1932
2016-06-19,1913
2016-06-20,1913
2016-06-21,1913
2016-06-22,1913
2016-06-23,1913
2016-06-24,1913
2016-06-25,1913
2016-06-26,1913
2016-06-27,1913
2016-06-28,1821
2016-06-29,1821
2016-06-30,1821
2016-07-01,1821
2016-07-02,1821
2016-07-03,1821
2016-07-04,1821
2016-07-05,1821
2016-07-06,1758
2016-07-07,1758
2016-07-08,1673
2016-07-09,1594
2016-07-10,1594
2016-07-11,1603
2016-07-12,1603
2016-07-13,1603
2016-07-14,1603
2016-07-15,1576
2016-07-16,1576
2016-07-17,1576
2016-07-18,1576
2016-07-23,1527
2016-07-24,1490
2016-07-25,1490
2016-07-26,1490
2016-07-27,1490
2016-07-28,1490
2016-07-29,1466
2016-07-30,1466
2016-07-31,1466
2016-08-01,1466
2016-08-02,1466
2016-08-03,1466
2016-08-04,1406
2016-08-05,1406
2016-08-06,1406
2016-08-07,1406
2016-08-08,1406
2016-08-09,1406
2016-08-10,1388
2016-08-11,1388
2016-08-12,1388
2016-08-13,1388
2016-08-14,1388
2016-08-15,1374
2016-08-16,1374
2016-08-17,1374
2016-08-18,1374
2016-08-19,1374
2016-08-20,1374
2016-08-21,1403
2016-08-22,1403
2016-08-23,1403
2016-08-24,1403
2016-08-25,1403
2016-08-26,1403
2016-08-28,1416
2016-08-31,1416
2016-09-01,1416
2016-09-02,1416
2016-09-03,1416
2016-09-04,1416
2016-09-05,1405
2016-09-06,1405
2016-09-07,1405
2016-09-08,1405
2016-09-09,1405
2016-09-10,1405
2016-09-11,1405
2016-09-12,1405
2016-09-13,1434
2016-09-14,1434
2016-09-15,1434
2016-09-16,1434
2016-09-17,1434
2016-09-18,1434
2016-09-19,1434
2016-09-20,1434
2016-09-21,1434
2016-09-22,1471
2016-09-23,1471
2016-09-24,1471
2016-09-25,1471
2016-09-26,1471
2016-09-27,1471
2016-09-28,1471
2016-09-29,1471
2016-09-30,1471
2016-10-01,1476
2016-10-02,1476
2016-10-03,1476
2016-10-04,1476
2016-10-05,1476
2016-10-06,1476
2016-10-07,1476
2016-10-08,1476
2016-10-09,1476
2016-10-10,1476
2016-10-11,1479
2016-10-12,1479
2016-10-13,1479
2016-10-14,1479
2016-10-15,1479
2016-10-16,1479
2016-10-17,1479
2016-10-18,1479
2016-10-19,1479
2016-10-20,1505
2016-10-21,1505
2016-10-22,1505
2016-10-23,1505
2016-10-24,1505
2016-10-25,1505
2016-10-26,1505
2016-10-27,1505
2016-10-28,1505
2016-10-29,1566
2016-10-30,1566
2016-10-31,1566
2016-11-01,1566
2016-11-02,1566
2016-11-03,1566
2016-11-04,1566
2016-11-05,1566
2016-11-06,1566
2016-11-07,1593
2016-11-08,1593
2016-11-09,1593
2016-11-10,1593
2016-11-11,1593
2016-11-12,1593
2016-11-13,1593
2016-11-14,1593
2016-12-08,1634
2016-12-09,1634
2016-12-10,1634
2016-12-11,1634
2016-12-12,1634
2016-12-13,1634
2016-12-14,1634
2016-12-15,1602
2016-12-16,1602
2016-12-17,1602
2016-12-18,1602
2016-12-19,1602
2016-12-20,1602
2016-12-21,1602
2016-12-22,1585
2016-12-23,1585
2016-12-24,1585
2016-12-25,1585
2016-12-26,1585
2016-12-27,1585
2016-12-28,1585
2016-12-29,1548
2016-12-30,1548
2016-12-31,1548
2017-01-01,1548
2017-01-02,1548
2017-01-03,1548
2017-01-04,1520
2017-01-05,1520
2017-01-06,1520
2017-01-07,1520
2017-01-08,1520
2017-01-09,1520
2017-01-10,1520
2017-01-11,1446
2017-01-12,1446
2017-01-13,1446
2017-01-14,1446
2017-01-15,1446
2017-01-16,1446
2017-01-17,1384
2017-01-18,1384
2017-01-19,1384
2017-01-20,1384
2017-01-21,1384
2017-01-22,1384
2017-01-27,1332
2017-01-28,1332
2017-01-29,1332
2017-01-30,1332
2017-01-31,1332
2017-02-01,1270
2017-02-02,1270
2017-02-03,1270
2017-02-04,1270
2017-02-05,1270
2017-02-06,1270
2017-02-07,1270
2017-02-08,1219
2017-02-09,1219
2017-02-10,1219
2017-02-11,1219
2017-02-12,1219
2017-02-13,1219
2017-02-14,1255
2017-02-15,1255
2017-02-16,1255
2017-02-18,1255
2017-02-19,1255
2017-02-20,1255
2017-02-21,1255
2017-02-22,1255
2017-02-23,1255
2017-02-24,1255
2017-02-25,1255
2017-02-26,1255
2017-02-27,1255
2017-02-28,1254
2017-03-01,1254
2017-03-02,1254
2017-03-03,1254
2017-03-04,1254
2017-03-05,1254
2017-03-06,1234
2017-03-07,1234
2017-03-08,1234
2017-03-09,1234
2017-03-10,1234
2017-03-11,1234
2017-03-12,1238
2017-03-13,1238
2017-03-14,1238
2017-03-15,1238
2017-03-16,1238
2017-03-17,1238
2017-03-18,1220
2017-03-19,1220
2017-03-20,1220
2017-03-21,1220
2017-03-22,1220
2017-03-23,1240
2017-03-24,1240
2017-03-25,1240
2017-03-26,1240
2017-03-27,1240
2017-03-28,1240
2017-03-29,1240
2017-03-30,1295
2017-03-31,1295
2017-04-01,1295
2017-04-02,1295
2017-04-03,1295
2017-04-04,1295
2017-04-12,1350
2017-04-13,1401
2017-04-14,1401
2017-04-15,1401
2017-04-16,1401
2017-04-17,1401
2017-04-18,1401
2017-04-19,1354
2017-04-20,1354
2017-04-21,1354
2017-04-22,1354
2017-04-23,1354
2017-04-24,1354
2017-04-25,1354
2017-04-26,1319
2017-04-27,1319
2017-04-28,1319
2017-04-29,1319
2017-04-30,1319
2017-05-01,1319
2017-05-02,1302
2017-05-03,1302
2017-05-04,1302
2017-05-05,1302
2017-05-06,1302
2017-05-07,1302
2017-05-08,1303
2017-05-09,1303
2017-05-10,1303
2017-05-11,1303
2017-05-12,1303
2017-05-13,1303
2017-05-14,1260
2017-05-15,1260
2017-05-16,1260
2017-05-17,1260
2017-05-18,1260
2017-05-19,1260
2017-05-20,1286
2017-05-21,1286
2017-05-22,1286
2017-05-23,1286
2017-05-24,1286
2017-05-25,1286
2017-05-26,1289
2017-05-27,1289
2017-05-28,1289
2017-05-29,1289
2017-05-30,1289
2017-05-31,1289
2017-06-01,1235
2017-06-02,1235
2017-06-03,1235
2017-06-06,1178
2017-06-07,1178
2017-06-08,1178
2017-06-09,1178
2017-06-10,1178
2017-06-11,1178
2017-06-12,1120
2017-06-13,1120
2017-06-14,1120
2017-06-15,1120
2017-06-16,1120
2017-06-17,1064
2017-06-18,1064
2017-06-19,1064
2017-06-20,1060
2017-06-21,1060
2017-06-22,1060
2017-06-23,1060
2017-06-24,1060
2017-06-25,1072
2017-06-26,1072
2017-06-27,1072
2017-06-28,1072
2017-06-29,1115
2017-06-30,1115
2017-07-01,1115
2017-07-02,1115
2017-07-03,1091
2017-07-04,1091
2017-07-05,1091
2017-07-06,1063
2017-07-07,1063
2017-07-08,1012
2017-07-13,929
2017-07-14,934
2017-07-15,934
2017-07-16,934
2017-07-17,940
2017-07-18,940
2017-07-19,940
2017-07-20,948
2017-07-21,948
2017-07-22,948
2017-07-23,941
2017-07-24,941
2017-07-25,941
2017-07-26,929
2017-07-27,929
2017-07-28,929
2017-07-29,914
2017-07-30,914
2017-07-31,914
2017-08-01,931
2017-08-02,931
2017-08-03,931
2017-08-04,937
2017-08-05,937
2017-08-06,937
2017-08-09,958
2017-08-10,985
2017-08-11,985
2017-08-12,985
2017-08-13,985
2017-08-14,990
2017-08-15,990
2017-08-16,990
2017-08-17,984
2017-08-18,984
2017-08-19,984
2017-08-20,984
2017-08-22,993
2017-08-23,993
2017-08-24,993
2017-08-25,986
2017-08-26,986
2017-08-27,986
2017-08-28,1017
2017-08-29,1017
2017-08-30,1017
2017-08-31,1017
2017-09-01,1017
2017-09-02,1029
2017-09-03,1029
2017-09-04,1029
2017-09-05,1047
2017-09-06,1047
2017-09-07,1047
2017-09-08,1047
2017-09-09,1047
2017-09-10,1047
2017-09-11,1047
2017-09-12,1047
2017-09-13,1085
2017-09-14,1085
2017-09-15,1085
2017-09-16,1085
2017-09-17,1058
2017-09-19,1058
2017-09-20,1058
2017-09-21,1065
2017-09-22,1065
2017-09-23,1065
2017-09-24,1065
2017-09-25,1046
2017-09-26,1046
2017-09-27,1046
2017-09-28,1046
2017-09-29,1034
2017-09-30,1034
2017-10-01,1034
2017-10-02,1034
2017-10-03,1014
2017-10-04,1014
2017-10-05,1014
2017-10-06,1014
2017-10-07,980
2017-10-08,980
2017-10-09,980
2017-10-10,980
2017-10-11,943
2017-10-12,943
2017-10-13,943
2017-10-14,943
2017-10-15,897
2017-10-16,897
2017-10-17,897
2017-10-18,897
2017-10-19,894
2017-10-20,894
2017-10-21,894
2017-10-22,894
2017-10-23,909
2017-10-24,909
2017-10-25,909
2017-10-26,909
2017-10-27,874
2017-10-28,874
2017-10-29,874
2017-10-30,874
2017-10-31,881
2017-11-01,881
2017-11-02,881
2017-11-03,881
2017-11-04,889
2017-11-05,889
2017-11-06,889
2017-11-07,889
2017-11-08,889
2017-11-09,912
2017-11-10,912
2017-11-11,912
2017-11-12,912
2017-11-13,912
2017-11-14,940
2017-11-15,940
2017-11-16,940
2017-11-17,940
2017-11-18,940
2017-11-19,907
2017-11-20,907
2017-11-21,907
2017-11-22,907
2017-11-23,880
2017-11-24,880
2017-11-25,880
2017-11-26,880
2017-11-27,880
2017-11-28,889
2017-11-29,889
2017-11-30,889
2017-12-01,889
2017-12-02,889
2017-12-03,875
2017-12-04,875
2017-12-05,875
2017-12-06,875
2017-12-07,915
2017-12-08,915
2017-12-09,915
2017-12-10,915
2017-12-11,915
2017-12-12,934
2017-12-14,934
2017-12-15,934
2017-12-16,934
2017-12-17,928
2017-12-18,928
2017-12-19,928
2017-12-20,928
2017-12-21,887
2017-12-22,887
2017-12-23,887
2017-12-24,887
2017-12-25,851
2017-12-26,851
2017-12-27,851
2017-12-28,851
2017-12-29,815
2017-12-30,815
2017-12-31,815
2018-01-01,830
2018-01-02,830
2018-01-03,830
2018-01-04,853
2018-01-05,853
2018-01-06,853
2018-01-07,879
2018-01-08,879
2018-01-09,879
2018-01-10,879
2018-01-11,871
2018-01-12,871
2018-01-13,871
2018-01-14,871
2018-01-15,840
2018-01-16,840
2018-01-17,840
2018-01-18,806
2018-01-19,806
2018-01-20,806
2018-01-21,806
2018-01-22,765
2018-01-23,765
2018-01-24,755
2018-01-25,755
2018-01-26,755
2018-01-27,740
2018-01-28,740
2018-01-29,730
2018-01-31,739
2018-02-01,739
2018-02-02,739
2018-02-03,742
2018-02-04,742
2018-02-05,757
2018-02-06,757
2018-02-07,756
2018-02-08,756
2018-02-09,749
2018-02-10,749
2018-02-11,713
2018-02-12,713
2018-02-13,688
2018-02-14,688
2018-02-15,693
2018-02-16,693
2018-02-17,682
2018-02-18,682
2018-02-19,678
2018-02-20,678
2018-02-21,682
2018-02-22,682
2018-02-23,702
2018-02-24,702
2018-02-25,703
2018-02-26,703
2018-02-27,708
2018-02-28,708
2018-03-01,708
2018-03-02,706
2018-03-03,706
2018-03-04,697
2018-03-05,697
2018-03-06,709
2018-03-07,709
2018-03-08,731
2018-03-09,731
2018-03-10,731
2018-03-11,768
2018-03-12,768
2018-03-13,789
2018-03-14,789
2018-03-15,789
2018-03-16,802
2018-03-17,802
2018-03-18,804
2018-03-19,804
2018-03-20,841
2018-03-21,841
2018-03-23,847
2018-03-24,847
2018-03-26,830
2018-03-27,817
2018-03-28,817
2018-03-29,817
2018-03-30,809
2018-03-31,809
2018-04-01,809
2018-04-02,770
2018-04-03,770
2018-04-04,732
2018-04-05,732
2018-04-06,732
2018-04-08,758
2018-04-09,785
2018-04-10,785
2018-04-11,785
2018-04-12,824
2018-04-13,824
2018-04-14,824
2018-04-15,812
2018-04-16,812
2018-04-17,812
2018-04-18,782
2018-04-19,782
2018-04-20,782
2018-04-21,773
2018-04-22,773
2018-04-23,773
2018-04-24,772
2018-04-25,772
2018-04-26,772
2018-04-27,763
2018-04-28,763
2018-04-29,751
2018-04-30,751
2018-05-01,751
2018-05-02,759
2018-05-03,759
2018-05-04,759
2018-05-05,792
2018-05-06,792
2018-05-08,796
2018-05-09,796
2018-05-10,796
2018-05-11,785
2018-05-12,785
2018-05-13,785
2018-05-14,755
2018-05-15,755
2018-05-16,755
2018-05-17,759
2018-05-18,759
2018-05-19,753
2018-05-20,753
2018-05-21,753
2018-05-22,722
2018-05-23,722
2018-05-24,732
2018-05-25,732
2018-05-26,743
2018-05-27,743
2018-05-28,748
2018-05-29,748
2018-05-30,741
2018-05-31,741
2018-06-01,748
2018-06-02,767
2018-06-03,767
2018-06-04,767
2018-06-05,804
2018-06-06,804
2018-06-07,804
2018-06-08,819
2018-06-09,819
2018-06-10,814
2018-06-11,814
2018-06-12,814
2018-06-13,803
2018-06-14,803
2018-06-15,803
2018-06-16,829
2018-06-17,829
2018-06-18,867
2018-06-19,867
2018-06-20,867
2018-06-21,892
2018-06-22,892
2018-06-23,915
2018-06-24,915
2018-06-25,940
2018-06-26,940
2018-06-27,940
2018-06-28,965
2018-06-29,965
2018-06-30,965
2018-07-01,969
2018-07-02,969
2018-07-03,969
2018-07-04,988
2018-07-05,988
2018-07-06,1025
2018-07-07,1025
2018-07-08,1025
2018-07-09,1032
2018-07-10,1032
2018-07-11,1039
2018-07-12,1039
2018-07-13,1035
2018-07-14,1035
2018-07-15,1033
2018-07-16,1033
2018-07-17,1080
2018-07-18,1080
2018-07-19,1080
2018-07-20,1097
2018-07-21,1097
2018-07-22,1099
2018-07-23,1099
2018-07-24,1125
2018-07-25,1125
2018-07-26,1175
2018-07-27,1173
2018-07-28,1173
2018-07-29,1161
2018-07-30,1161
2018-07-31,1104
2018-08-01,1104
2018-08-02,1071
2018-08-03,1071
2018-08-04,1037
2018-08-05,1037
2018-08-06,1020
2018-08-07,1020
2018-08-08,1051
2018-08-09,1051
2018-08-10,1080
2018-08-11,1080
2018-08-12,1069
2018-08-14,1078
2018-08-16,1048
2018-08-17,1048
2018-08-18,1029
2018-08-19,1029
2018-08-20,1054
2018-08-21,1054
2018-08-22,1088
2018-08-23,1088
2018-08-24,1107
2018-08-25,1107
2018-08-26,1098
2018-08-27,1098
2018-08-28,1070
2018-08-29,1070
2018-08-30,1070
2018-08-31,1029
2018-09-01,1029
2018-09-02,1058
2018-09-03,1058
2018-09-04,1060
2018-09-05,1060
2018-09-06,1060
2018-09-07,1065
2018-09-08,1065
2018-09-09,1049
2018-09-10,1049
2018-09-11,1046
2018-09-12,1046
2018-09-13,1060
2018-09-14,1060
2018-09-15,1069
2018-09-16,1069
2018-09-17,1069
2018-09-18,1074
2018-09-19,1074
2018-09-20,1070
2018-09-21,1070
2018-09-22,1083
2018-09-23,1083
2018-09-24,1076
2018-09-25,1076
2018-09-26,1074
2018-09-27,1074
2018-09-28,1069
2018-09-29,1069
2018-09-30,1056
2018-10-02,1076
2018-10-03,1065
2018-10-04,1065
2018-10-05,1065
2018-10-06,1042
2018-10-07,1042
2018-10-08,1026
2018-10-09,1026
2018-10-10,991
2018-10-11,991
2018-10-12,949
2018-10-13,949
2018-10-14,922
2018-10-15,922
2018-10-16,933
2018-10-17,933
2018-10-18,970
2018-10-19,970
2018-10-20,995
2018-10-21,995
2018-10-22,1028
2018-10-23,1028
2018-10-24,1053
2018-10-25,1053
2018-10-26,1063
2018-10-27,1063
2018-10-28,1099
2018-10-29,1099
2018-10-30,1139
2018-10-31,1139
2018-11-01,1165
2018-11-03,1132
2018-11-04,1132
2018-11-05,1098
2018-11-06,1098
2018-11-07,1114
2018-11-08,1114
2018-11-09,1106
2018-11-10,1122
2018-11-11,1122
2018-11-12,1129
2018-11-13,1129
2018-11-14,1109
2018-11-15,1109
2018-11-16,1113
2018-11-17,1113
2018-11-18,1112
2018-11-19,1112
2018-11-20,1109
2018-11-21,1109
2018-11-22,1084
2018-11-23,1084
2018-11-24,1102
2018-11-25,1100
2018-11-26,1100
2018-11-27,1122
2018-11-28,1120
2018-11-29,1117
2018-12-01,1105
2018-12-02,1108
2018-12-03,1108
2018-12-04,1087
2018-12-05,1103
2018-12-07,1082
2018-12-09,1079
2018-12-10,1081
2018-12-11,1081
2018-12-12,1057
2018-12-13,1007
2018-12-14,1007
2018-12-15,965
2018-12-16,926
2018-12-17,926
2018-12-18,963
2018-12-19,963
2018-12-20,1008
2018-12-21,1036
2018-12-22,1036
2018-12-23,1039
2018-12-24,1039
2018-12-25,1016
2018-12-26,1016
2018-12-27,1031
2018-12-28,1031
2018-12-29,1036
2018-12-30,1036
2018-12-31,1041
2019-01-01,1041
2019-01-02,1045
2019-01-03,1070
2019-01-04,1070
2019-01-05,1118
2019-01-06,1139
2019-01-08,1104
2019-01-10,1110
2019-01-11,1110
2019-01-12,1139
2019-01-13,1154
2019-01-14,1174
2019-01-15,1222
2019-01-16,1214
2019-01-17,1234
2019-01-18,1198
2019-01-19,1138
2019-01-20,1081
2019-01-21,1089
2019-01-22,1133
2019-01-23,1150
2019-01-24,1161
2019-01-25,1161
2019-01-26,1133
2019-01-27,1107
2019-01-28,1101
2019-01-29,1059
2019-01-30,1042
2019-01-31,1042
2019-02-01,1023
2019-02-02,1023
2019-02-03,1033
2019-02-04,1033
2019-02-05,993
2019-02-06,993
2019-02-07,977
2019-02-08,940
2019-02-09,927
2019-02-10,931
2019-02-11,932
2019-02-12,909
2019-02-13,875
2019-02-14,875
2019-02-15,877
2019-02-16,894
2019-02-17,906
2019-02-18,899
2019-02-19,923
2019-02-20,909
2019-02-21,925
2019-02-22,944
2019-02-23,936
2019-02-24,927
2019-02-25,925
2019-02-26,938
2019-02-27,956
2019-02-28,956
2019-03-01,946
2019-03-02,918
2019-03-03,902
2019-03-04,911
2019-03-05,947
2019-03-06,933
2019-03-07,947
2019-03-08,947
2019-03-09,936
2019-03-10,962
2019-03-11,1000
2019-03-12,1000
2019-03-13,1000
2019-03-14,997
2019-03-15,997
2019-03-16,982
2019-03-17,945
2019-03-18,945
2019-03-19,926
2019-03-20,939
2019-03-21,929
2019-03-22,929
2019-03-23,939
2019-03-24,960
2019-03-25,960
2019-03-26,954
2019-03-27,954
2019-03-28,996
2019-03-29,993
2019-03-30,993
2019-03-31,1010
2019-04-01,1002
2019-04-02,1002
2019-04-03,1007
2019-04-04,1008
2019-04-05,1008
2019-04-06,1015
2019-04-07,1021
2019-04-08,1013
2019-04-09,1013
2019-04-10,990
2019-04-11,1006
2019-04-12,1047
2019-04-13,1016
2019-04-14,975
2019-04-15,975
2019-04-16,982
2019-04-17,944
2019-04-18,942
2019-04-19,938
2019-04-20,940
2019-04-21,940
2019-04-22,944
2019-04-23,938
2019-04-24,938
2019-04-25,947
2019-04-26,944
2019-04-27,944
2019-04-28,962
2019-04-29,984
2019-04-30,983
2019-05-01,983
2019-05-02,1002
2019-05-03,973
2019-05-04,960
2019-05-05,962
2019-05-06,962
2019-05-07,996
2019-05-08,996
2019-05-09,1019
2019-05-10,1001
2019-05-11,1011
2019-05-12,1024
2019-05-13,1003
2019-05-14,1028
2019-05-15,1028
