date_obj,Dragon%20defender%20ornament%20kit price
2018-04-18,3467200
2018-04-19,3588317
2018-04-20,3613808
2018-04-21,3643031
2018-04-22,3724148
2018-04-23,3805796
2018-04-24,3764453
2018-04-25,3729353
2018-04-26,3746044
2018-04-27,3827067
2018-04-28,3801975
2018-04-29,3830241
2018-04-30,3808918
2018-05-01,3845428
2018-05-03,3748314
2018-05-05,3746180
2018-05-07,3752345
2018-05-08,3818009
2018-05-09,3870884
2018-05-10,3895240
2018-05-11,3858569
2018-05-12,3885674
2018-05-13,3885674
2018-05-14,3745868
2018-05-15,3753976
2018-05-16,3778644
2018-05-17,3692311
2018-05-18,3679320
2018-05-19,3678668
2018-05-20,3677898
2018-05-21,3671596
2018-05-22,3703180
2018-05-23,3752075
2018-05-24,3786558
2018-05-25,3769060
2018-05-26,3780648
2018-05-27,3780648
2018-05-28,3826029
2018-05-29,3934902
2018-05-30,4109365
2018-05-31,4122228
2018-06-01,4100370
2018-06-02,4075892
2018-06-03,4022951
2018-06-04,3970218
2018-06-05,3903908
2018-06-06,3719435
2018-06-07,3533463
2018-06-08,3358451
2018-06-09,3190528
2018-06-10,3038995
2018-06-11,2946346
2018-06-12,2897592
2018-06-13,2782509
2018-06-14,2645834
2018-06-15,2513542
2018-06-16,2417010
2018-06-17,2359821
2018-06-18,2318000
2018-06-19,2253278
2018-06-20,2253278
2018-06-21,2168286
2018-06-22,2080145
2018-06-23,1977915
2018-06-24,1891607
2018-06-25,1841314
2018-06-26,1773689
2018-06-27,1746459
2018-06-28,1689114
2018-06-29,1636276
2018-06-30,1582054
2018-07-01,1534593
2018-07-02,1473433
2018-07-03,1416845
2018-07-04,1349668
2018-07-05,1283892
2018-07-06,1233394
2018-07-07,1172228
2018-07-08,1113616
2018-07-09,1057935
2018-07-10,1056746
2018-07-11,1089650
2018-07-12,1116368
2018-07-13,1104018
2018-07-14,1149567
2018-07-15,1195188
2018-07-16,1215422
2018-07-17,1265046
2018-07-18,1328299
2018-07-19,1393607
2018-07-20,1463288
2018-07-21,1536453
2018-07-22,1613276
2018-07-23,1692749
2018-07-24,1777387
2018-07-25,1866055
2018-07-26,1956332
2018-07-27,2054149
2018-07-28,2154504
2018-07-29,2253528
2018-07-30,2366205
2018-07-31,2462785
2018-08-01,2507316
2018-08-02,2610266
2018-08-03,2730101
2018-08-04,2853177
2018-08-05,2995836
2018-08-06,3140342
2018-08-07,3297360
2018-08-08,3364235
2018-08-09,3314451
2018-08-10,3188858
2018-08-11,3062542
2018-08-12,2918372
2018-08-14,2679996
2018-08-16,2431661
2018-08-17,2360913
2018-08-18,2297214
2018-08-19,2285853
2018-08-20,2337226
2018-08-21,2308386
2018-08-22,2369829
2018-08-23,2486387
2018-08-24,2603883
2018-08-25,2730368
2018-08-26,2804300
2018-08-27,2904048
2018-08-28,3015758
2018-08-29,3029427
2018-08-30,2926748
2018-08-31,2872763
2018-09-01,2783078
2018-09-02,2698211
2018-09-03,2666096
2018-09-04,2614431
2018-09-05,2599421
2018-09-06,2597363
2018-09-07,2577825
2018-09-08,2523427
2018-09-09,2456063
2018-09-10,2445152
2018-09-11,2430191
2018-09-12,2352571
2018-09-13,2244242
2018-09-14,2184587
2018-09-15,2183601
2018-09-16,2155956
2018-09-17,2099426
2018-09-18,2071002
2018-09-19,2055250
2018-09-20,2015134
2018-09-21,1987310
2018-09-22,1991982
2018-09-23,1997617
2018-09-24,1988325
2018-09-25,1957920
2018-09-26,1981669
2018-09-27,1975318
2018-09-28,1958902
2018-09-29,1941591
2018-09-30,1932397
2018-10-01,1918389
2018-10-02,1891583
2018-10-03,1852078
2018-10-04,1825129
2018-10-05,1780123
2018-10-06,1748179
2018-10-07,1687970
2018-10-08,1625353
2018-10-09,1552155
2018-10-10,1475875
2018-10-11,1407714
2018-10-12,1379672
2018-10-13,1360277
2018-10-14,1324037
2018-10-15,1294889
2018-10-16,1257575
2018-10-17,1236856
2018-10-18,1221640
2018-10-19,1166695
2018-10-20,1148297
2018-10-21,1173585
2018-10-22,1232265
2018-10-23,1293879
2018-10-24,1358573
2018-10-25,1426502
2018-10-26,1497828
2018-10-27,1572720
2018-10-28,1651356
2018-10-29,1733924
2018-10-30,1820621
2018-10-31,1880677
2018-11-01,1878970
2018-11-03,1940822
2018-11-04,1947449
2018-11-05,1926429
2018-11-06,1921533
2018-11-07,1899107
2018-11-08,1866939
2018-11-09,1828211
2018-11-10,1835836
2018-11-11,1887639
2018-11-12,1907763
2018-11-13,1910985
2018-11-14,1875759
2018-11-15,1822191
2018-11-16,1863309
2018-11-17,1907955
2018-11-18,1914580
2018-11-19,1919255
2018-11-20,1914140
2018-11-21,1889379
2018-11-22,1847552
2018-11-23,1810631
2018-11-24,1806067
2018-11-25,1821081
2018-11-26,1817302
2018-11-27,1797189
2018-11-28,1780551
2018-11-29,1776451
2018-12-01,1747334
2018-12-02,1744616
2018-12-03,1726365
2018-12-04,1716749
2018-12-05,1738933
2018-12-07,1753021
2018-12-09,1848137
2018-12-10,1873387
2018-12-11,1866780
2018-12-12,1919663
2018-12-13,1977613
2018-12-14,1955749
2018-12-15,1938962
2018-12-16,1941508
2018-12-17,1946823
2018-12-18,1926055
2018-12-19,1902621
2018-12-20,1893686
2018-12-21,1888855
2018-12-22,1847386
2018-12-23,1831918
2018-12-24,1812581
2018-12-25,1818273
2018-12-26,1804310
2018-12-27,1813860
2018-12-28,1823062
2018-12-29,1828506
2018-12-30,1817725
2018-12-31,1793711
2019-01-01,1830346
2019-01-02,1837294
2019-01-03,1819684
2019-01-04,1811032
2019-01-05,1794062
2019-01-06,1819706
2019-01-08,1899135
2019-01-10,1842233
2019-01-11,1750224
2019-01-12,1662712
2019-01-13,1611128
2019-01-14,1590825
2019-01-15,1567132
2019-01-16,1524118
2019-01-17,1483694
2019-01-18,1445684
2019-01-19,1446250
2019-01-20,1500850
2019-01-21,1499455
2019-01-22,1468288
2019-01-23,1479087
2019-01-24,1550105
2019-01-25,1627111
2019-01-26,1693063
2019-01-27,1707929
2019-01-28,1659548
2019-01-29,1579419
2019-01-30,1500448
2019-01-31,1425425
2019-02-01,1407542
2019-02-02,1381598
2019-02-03,1413657
2019-02-04,1474584
2019-02-05,1519424
2019-02-06,1532877
2019-02-07,1513731
2019-02-08,1525533
2019-02-09,1559748
2019-02-10,1562086
2019-02-11,1584581
2019-02-12,1556886
2019-02-13,1534580
2019-02-14,1522217
2019-02-15,1543175
2019-02-16,1556358
2019-02-17,1595956
2019-02-18,1670861
2019-02-19,1689393
2019-02-20,1660983
2019-02-21,1641088
2019-02-22,1626965
2019-02-23,1644211
2019-02-24,1616211
2019-02-25,1625453
2019-02-26,1637406
2019-02-27,1628747
2019-02-28,1599899
2019-03-01,1585782
2019-03-02,1598409
2019-03-03,1591577
2019-03-04,1569199
2019-03-05,1558066
2019-03-06,1527886
2019-03-07,1535689
2019-03-08,1536185
2019-03-09,1511013
2019-03-10,1525942
2019-03-11,1542265
2019-03-12,1530036
2019-03-13,1521841
2019-03-14,1500214
2019-03-15,1489278
2019-03-16,1483701
2019-03-17,1473346
2019-03-18,1434048
2019-03-19,1411728
2019-03-20,1398706
2019-03-21,1373056
2019-03-22,1373257
2019-03-23,1381058
2019-03-24,1423629
2019-03-25,1410741
2019-03-26,1383842
2019-03-27,1321477
2019-03-28,1321248
2019-03-29,1319599
2019-03-30,1313714
2019-03-31,1309233
2019-04-01,1306804
2019-04-02,1300222
2019-04-03,1278232
2019-04-04,1258136
2019-04-05,1266768
2019-04-06,1305043
2019-04-07,1314826
2019-04-08,1302108
2019-04-09,1286247
2019-04-10,1247106
2019-04-11,1247470
2019-04-12,1272710
2019-04-13,1299299
2019-04-14,1286007
2019-04-15,1273593
2019-04-16,1237690
2019-04-17,1191565
2019-04-18,1160460
2019-04-19,1121313
2019-04-20,1085672
2019-04-21,1097774
2019-04-22,1128194
2019-04-23,1143397
2019-04-24,1168510
2019-04-25,1197268
2019-04-26,1205223
2019-04-27,1186166
2019-04-28,1185471
2019-04-29,1166250
2019-04-30,1168341
2019-05-01,1167168
2019-05-02,1221766
2019-05-03,1266498
2019-05-04,1240559
2019-05-05,1186364
2019-05-06,1166679
2019-05-07,1123338
2019-05-08,1076041
2019-05-09,1035208
2019-05-10,993188
2019-05-11,964457
2019-05-12,959788
2019-05-13,935304
2019-05-14,924627
2019-05-15,926910
2019-05-16,936797
2019-05-17,964875
2019-05-18,987025
2019-05-19,1012609
2019-05-20,1058015
2019-05-21,1028584
2019-05-22,1032393
2019-05-23,1036623
2019-05-24,1069810
2019-05-25,1102203
2019-05-26,1138079
2019-05-27,1123601
2019-05-28,1123648
2019-05-29,1133064
2019-05-30,1177378
2019-05-31,1236247
2019-06-01,1295758
2019-06-02,1352055
2019-06-03,1414760
2019-06-04,1449582
2019-06-05,1508113
2019-06-06,1552953
2019-06-07,1580554
2019-06-08,1644700
2019-06-09,1726935
2019-06-10,1797765
2019-06-11,1816740
2019-06-12,1808013
2019-06-13,1775756
2019-06-14,1842665
2019-06-15,1870669
2019-06-16,1885219
2019-06-17,1912841
2019-06-18,2006956
2019-06-19,2038038
2019-06-20,1982361
2019-06-21,1892416
2019-06-22,1797795
2019-06-23,1710660
2019-06-24,1625474
2019-06-25,1544200
2019-06-26,1471023
2019-06-27,1434695
2019-06-28,1418324
2019-06-29,1412603
2019-06-30,1419059
2019-07-01,1397938
2019-07-02,1358278
2019-07-03,1327079
2019-07-04,1302019
2019-07-05,1274767
2019-07-06,1268158
2019-07-07,1266193
2019-07-08,1260529
2019-07-09,1252320
2019-07-10,1202034
2019-07-11,1164702
2019-07-12,1136833
2019-07-13,1087393
2019-07-14,1075616
2019-07-15,1068002
2019-07-16,1040610
2019-07-17,999199
2019-07-18,949239
2019-07-19,915203
2019-07-20,910507
2019-07-21,896541
2019-07-22,874369
2019-07-23,894312
2019-07-24,877225
2019-07-25,876443
2019-07-26,891345
2019-07-27,914313
2019-07-28,955432
2019-07-29,1002938
2019-07-30,1031213
2019-07-31,1041429
2019-08-01,1081265
2019-08-02,1086755
2019-08-03,1080455
2019-08-04,1030085
2019-08-05,987687
2019-08-06,987947
2019-08-07,1025035
2019-08-08,1076287
2019-08-09,1130102
2019-08-10,1186608
2019-08-11,1182333
2019-08-12,1175396
2019-08-13,1224823
2019-08-14,1252945
2019-08-15,1206378
2019-08-16,1157459
2019-08-17,1161851
2019-08-18,1157477
2019-08-19,1131248
2019-08-20,1119765
2019-08-21,1097061
2019-08-22,1067312
2019-08-23,1024467
2019-08-24,1016178
2019-08-24,1016178
2019-08-25,1001829
2019-08-25,1001829
2019-08-26,1024904
2019-08-27,1036118
2019-08-27,1036118
2019-08-28,1032980
2019-08-29,1010650
2019-08-30,1024131
2019-08-31,1014294
2019-09-01,1039216
2019-09-02,1053218
2019-09-03,1077293
2019-09-04,1115132
2019-09-05,1106006
2019-09-06,1100863
2019-09-07,1098069
2019-09-08,1080955
2019-09-09,1089369
2019-09-10,1088512
2019-09-11,1086443
2019-09-12,1071142
2019-09-13,1067390
2019-09-14,1101859
2019-09-15,1110419
2019-09-16,1135981
2019-09-17,1116367
2019-09-18,1079116
2019-09-19,1076005
2019-09-20,1101923
2019-09-21,1132150
2019-09-22,1127594
2019-09-23,1110341
2019-09-24,1101773
2019-09-25,1110248
2019-09-26,1093348
2019-09-27,1067327
2019-09-28,1062747
2019-09-29,1054706
2019-09-30,1036738
2019-10-01,1031128
2019-10-02,1031580
2019-10-03,1011266
2019-10-04,981225
2019-10-05,965366
2019-10-06,978599
2019-10-07,1000396
2019-10-08,991425
2019-10-09,1001755
2019-10-10,1002060
2019-10-11,1025023
2019-10-12,1029240
2019-10-13,1029837
2019-10-14,1001539
2019-10-15,1000216
2019-10-16,983911
2019-10-17,969405
2019-10-18,976697
2019-10-19,966509
2019-10-20,953760
2019-10-21,956701
2019-10-22,955612
2019-10-23,956657
2019-10-24,943681
2019-10-25,916147
2019-10-26,907835
2019-10-27,908719
2019-10-28,895617
2019-10-29,885863
2019-10-30,879468
2019-10-31,861236
2019-11-01,866249
2019-11-02,895449
2019-11-03,915280
2019-11-04,931127
2019-11-05,919925
2019-11-06,918279
2019-11-07,917602
2019-11-08,932436
2019-11-09,954683
2019-11-10,977389
2019-11-11,1006464
2019-11-12,1019917
2019-11-13,1005110
2019-11-14,1002638
2019-11-15,1016918
2019-11-16,1028003
2019-11-17,1061991
2019-11-18,1079631
2019-11-19,1119058
2019-11-20,1106726
2019-11-21,1107783
2019-11-22,1108645
2019-11-23,1128721
2019-11-24,1164832
2019-11-25,1209061
2019-11-26,1263872
2019-11-27,1258045
2019-11-28,1260196
2019-11-29,1218911
2019-11-30,1205140
2019-12-01,1192130
2019-12-02,1225075
2019-12-03,1218306
2019-12-04,1190842
2019-12-05,1171682
2019-12-06,1171205
2019-12-07,1190086
2019-12-08,1164242
2019-12-09,1161698
2019-12-10,1139695
2019-12-11,1114076
2019-12-12,1092280
2019-12-13,1094221
2019-12-14,1077418
2019-12-15,1068461
2019-12-16,1072555
2019-12-17,1092376
2019-12-18,1095217
2019-12-19,1101846
2019-12-20,1122310
2019-12-21,1146457
2019-12-22,1163320
2019-12-23,1131941
2019-12-24,1102595
2019-12-25,1085645
2019-12-26,1080292
2019-12-27,1083165
2019-12-28,1084469
2019-12-29,1119739
2019-12-30,1117669
2019-12-31,1097139
2020-01-01,1089978
2020-01-02,1110374
2020-01-03,1116528
2020-01-04,1145647
2020-01-05,1155925
2020-01-06,1195182
2020-01-07,1190625
2020-01-08,1172590
2020-01-09,1181587
2020-01-10,1165109
2020-01-11,1139860
2020-01-12,1113858
2020-01-13,1110344
2020-01-14,1103743
2020-01-15,1085778
2020-01-16,1065840
2020-01-17,1060903
2020-01-18,1047365
2020-01-19,1060375
2020-01-20,1044872
2020-01-21,1055193
2020-01-22,1049804
2020-01-23,1045105
2020-01-24,1044545
2020-01-25,1058901
2020-01-26,1064551
2020-01-27,1043451
2020-01-28,1037440
2020-01-29,1034043
2020-01-30,1026668
2020-01-31,1012666
2020-02-01,989185
2020-02-02,973376
2020-02-03,978599
2020-02-04,965033
2020-02-05,942170
2020-02-06,910826
2020-02-07,884504
2020-02-08,860561
2020-02-09,847406
2020-02-10,854549
2020-02-11,856022
2020-02-12,886085
2020-02-13,911149
2020-02-14,900854
2020-02-15,915308
2020-02-16,921554
2020-02-17,942199
2020-02-18,956188
2020-02-19,973750
2020-02-20,982999
2020-02-21,996019
2020-02-22,1011225
2020-02-23,1019965
2020-02-24,1052466
2020-02-25,1104633
2020-02-26,1140291
2020-02-27,1188316
