date_obj,Fremennik%20skirt price
2016-07-02,1928
2016-07-03,1928
2016-07-04,1928
2016-07-05,1928
2016-07-06,1928
2016-07-07,1928
2016-07-08,1928
2016-07-09,1928
2016-07-10,1928
2016-07-11,1928
2016-07-12,1928
2016-07-13,1928
2016-07-14,1928
2016-07-15,1928
2016-07-16,1928
2016-07-17,1928
2016-07-18,1928
2016-07-23,1928
2016-07-24,1856
2016-07-25,1856
2016-07-26,1856
2016-07-27,1856
2016-07-28,1856
2016-07-29,1856
2016-07-30,1856
2016-07-31,1856
2016-08-01,1856
2016-08-02,1856
2016-08-03,1856
2016-08-04,1856
2016-08-05,1856
2016-08-06,1856
2016-08-07,1856
2016-08-08,1856
2016-08-09,1856
2016-08-10,1856
2016-08-11,1856
2016-08-12,1856
2016-08-13,1856
2016-08-14,1856
2016-08-15,1856
2016-08-16,1856
2016-08-17,1856
2016-08-18,1856
2016-08-19,1856
2016-08-20,1856
2016-08-21,1856
2016-08-22,1856
2016-08-23,1856
2016-08-24,1803
2016-08-25,1803
2016-08-26,1803
2016-08-28,1803
2016-08-31,1803
2016-09-01,1803
2016-09-02,1803
2016-09-03,1803
2016-09-04,1803
2016-09-05,1803
2016-09-06,1803
2016-09-07,1803
2016-09-08,1803
2016-09-09,1803
2016-09-10,1803
2016-09-11,1803
2016-09-12,1803
2016-09-13,1803
2016-09-14,1803
2016-09-15,1803
2016-09-16,1803
2016-09-17,1803
2016-09-18,1803
2016-09-19,1803
2016-09-20,1803
2016-09-21,1803
2016-09-22,1803
2016-09-23,1803
2016-09-24,1803
2016-09-25,1803
2016-09-26,1803
2016-09-27,1803
2016-09-28,1803
2016-09-29,1803
2016-09-30,1803
2016-10-01,1803
2016-10-02,1782
2016-10-03,1782
2016-10-04,1782
2016-10-05,1782
2016-10-06,1782
2016-10-07,1782
2016-10-08,1782
2016-10-09,1782
2016-10-10,1782
2016-10-11,1782
2016-10-12,1782
2016-10-13,1782
2016-10-14,1782
2016-10-15,1782
2016-10-16,1782
2016-10-17,1782
2016-10-18,1782
2016-10-19,1782
2016-10-20,1782
2016-10-21,1782
2016-10-22,1782
2016-10-23,1782
2016-10-24,1782
2016-10-25,1782
2016-10-26,1782
2016-10-27,1782
2016-10-28,1782
2016-10-29,1782
2016-10-30,1734
2016-10-31,1734
2016-11-01,1734
2016-11-02,1734
2016-11-03,1734
2016-11-04,1734
2016-11-05,1734
2016-11-06,1734
2016-11-07,1734
2016-11-08,1734
2016-11-09,1734
2016-11-10,1734
2016-11-11,1734
2016-11-12,1734
2016-11-13,1734
2016-11-14,1734
2016-11-15,1734
2016-12-07,1740
2016-12-08,1740
2016-12-09,1740
2016-12-10,1740
2016-12-11,1740
2016-12-12,1740
2016-12-13,1740
2016-12-14,1740
2016-12-15,1740
2016-12-16,1740
2016-12-17,1740
2016-12-18,1740
2016-12-19,1740
2016-12-20,1740
2016-12-21,1740
2016-12-22,1740
2016-12-23,1740
2016-12-24,1740
2016-12-25,1740
2016-12-26,1740
2016-12-27,1740
2016-12-28,1740
2016-12-29,1740
2016-12-30,1740
2016-12-31,1740
2017-01-01,1740
2017-01-02,1740
2017-01-03,1692
2017-01-04,1692
2017-01-05,1692
2017-01-06,1692
2017-01-07,1692
2017-01-08,1692
2017-01-09,1692
2017-01-10,1692
2017-01-11,1692
2017-01-12,1692
2017-01-13,1692
2017-01-14,1692
2017-01-15,1692
2017-01-16,1692
2017-01-17,1692
2017-01-18,1692
2017-01-19,1692
2017-01-20,1692
2017-01-21,1692
2017-01-22,1692
2017-01-23,1692
2017-01-27,1608
2017-01-28,1608
2017-01-29,1608
2017-01-30,1608
2017-01-31,1608
2017-02-01,1608
2017-02-02,1608
2017-02-03,1608
2017-02-04,1608
2017-02-05,1608
2017-02-06,1608
2017-02-07,1608
2017-02-08,1608
2017-02-09,1608
2017-02-10,1608
2017-02-11,1608
2017-02-12,1608
2017-02-13,1608
2017-02-14,1608
2017-02-15,1608
2017-02-16,1608
2017-02-18,1528
2017-02-19,1528
2017-02-20,1528
2017-02-21,1528
2017-02-22,1528
2017-02-23,1528
2017-02-24,1528
2017-02-25,1528
2017-02-26,1528
2017-02-27,1528
2017-02-28,1528
2017-03-01,1528
2017-03-02,1528
2017-03-03,1528
2017-03-04,1528
2017-03-05,1528
2017-03-06,1528
2017-03-07,1528
2017-03-08,1528
2017-03-09,1528
2017-03-10,1528
2017-03-11,1528
2017-03-12,1528
2017-03-13,1528
2017-03-14,1528
2017-03-15,1528
2017-03-16,1528
2017-03-17,1528
2017-03-18,1528
2017-03-19,1491
2017-03-20,1491
2017-03-21,1491
2017-03-22,1491
2017-03-23,1491
2017-03-24,1491
2017-03-25,1491
2017-03-26,1491
2017-03-27,1491
2017-03-28,1491
2017-03-29,1491
2017-03-30,1491
2017-03-31,1491
2017-04-01,1491
2017-04-02,1491
2017-04-03,1491
2017-04-04,1491
2017-04-12,1465
2017-04-13,1465
2017-04-14,1465
2017-04-15,1465
2017-04-16,1465
2017-04-17,1465
2017-04-18,1465
2017-04-19,1465
2017-04-20,1465
2017-04-21,1465
2017-04-22,1465
2017-04-23,1465
2017-04-24,1465
2017-04-25,1465
2017-04-26,1465
2017-04-27,1465
2017-04-28,1465
2017-04-29,1465
2017-04-30,1465
2017-05-01,1465
2017-05-02,1465
2017-05-03,1465
2017-05-04,1465
2017-05-05,1465
2017-05-06,1465
2017-05-07,1414
2017-05-08,1414
2017-05-09,1414
2017-05-10,1414
2017-05-11,1414
2017-05-12,1414
2017-05-13,1414
2017-05-14,1414
2017-05-15,1414
2017-05-16,1414
2017-05-17,1414
2017-05-18,1414
2017-05-19,1414
2017-05-20,1414
2017-05-21,1414
2017-05-22,1414
2017-05-23,1414
2017-05-24,1414
2017-05-25,1414
2017-05-26,1414
2017-05-27,1414
2017-05-28,1414
2017-05-29,1414
2017-05-30,1414
2017-05-31,1414
2017-06-01,1414
2017-06-02,1414
2017-06-03,1414
2017-06-04,1414
2017-06-05,1414
2017-06-06,1394
2017-06-07,1394
2017-06-08,1394
2017-06-09,1394
2017-06-10,1394
2017-06-11,1394
2017-06-12,1394
2017-06-13,1394
2017-06-14,1394
2017-06-15,1394
2017-06-16,1394
2017-06-17,1394
2017-06-18,1394
2017-06-19,1394
2017-06-20,1394
2017-06-21,1394
2017-06-22,1394
2017-06-23,1394
2017-06-24,1394
2017-06-25,1394
2017-06-26,1394
2017-06-27,1394
2017-06-28,1394
2017-06-29,1394
2017-06-30,1394
2017-07-01,1394
2017-07-02,1394
2017-07-03,1394
2017-07-04,1394
2017-07-05,1394
2017-07-06,1348
2017-07-07,1348
2017-07-08,1348
2017-07-13,1348
2017-07-14,1348
2017-07-15,1348
2017-07-16,1348
2017-07-17,1348
2017-07-18,1348
2017-07-19,1348
2017-07-20,1348
2017-07-21,1348
2017-07-22,1348
2017-07-23,1348
2017-07-24,1348
2017-07-25,1348
2017-07-26,1348
2017-07-27,1348
2017-07-28,1348
2017-07-29,1348
2017-07-30,1348
2017-07-31,1348
2017-08-01,1348
2017-08-02,1348
2017-08-03,1348
2017-08-04,1325
2017-08-05,1325
2017-08-06,1325
2017-08-09,1325
2017-08-10,1325
2017-08-11,1325
2017-08-12,1325
2017-08-13,1325
2017-08-14,1325
2017-08-15,1325
2017-08-16,1325
2017-08-17,1325
2017-08-18,1325
2017-08-19,1325
2017-08-20,1325
2017-08-21,1325
2017-08-22,1325
2017-08-23,1325
2017-08-24,1325
2017-08-25,1325
2017-08-26,1325
2017-08-27,1325
2017-08-28,1325
2017-08-29,1325
2017-08-30,1325
2017-08-31,1325
2017-09-01,1325
2017-09-02,1325
2017-09-03,1325
2017-09-04,1325
2017-09-05,1282
2017-09-06,1282
2017-09-07,1282
2017-09-08,1282
2017-09-09,1282
2017-09-10,1282
2017-09-11,1282
2017-09-12,1282
2017-09-13,1282
2017-09-14,1282
2017-09-15,1282
2017-09-16,1282
2017-09-17,1282
2017-09-18,1282
2017-09-19,1282
2017-09-20,1282
2017-09-21,1282
2017-09-22,1282
2017-09-23,1282
2017-09-24,1282
2017-09-25,1282
2017-09-26,1282
2017-09-27,1282
2017-09-28,1282
2017-09-29,1282
2017-09-30,1282
2017-10-01,1282
2017-10-02,1286
2017-10-03,1286
2017-10-04,1286
2017-10-05,1286
2017-10-06,1286
2017-10-07,1286
2017-10-08,1286
2017-10-09,1286
2017-10-10,1286
2017-10-11,1286
2017-10-12,1286
2017-10-13,1286
2017-10-14,1286
2017-10-15,1286
2017-10-16,1286
2017-10-17,1286
2017-10-18,1286
2017-10-19,1286
2017-10-20,1286
2017-10-21,1286
2017-10-22,1286
2017-10-23,1286
2017-10-24,1286
2017-10-25,1286
2017-10-26,1286
2017-10-27,1286
2017-10-28,1286
2017-10-29,1286
2017-10-30,1286
2017-10-31,1286
2017-11-01,1286
2017-11-02,1286
2017-11-03,1300
2017-11-04,1300
2017-11-05,1300
2017-11-06,1300
2017-11-07,1300
2017-11-08,1300
2017-11-09,1300
2017-11-10,1300
2017-11-11,1300
2017-11-12,1300
2017-11-13,1300
2017-11-14,1300
2017-11-15,1300
2017-11-16,1300
2017-11-17,1300
2017-11-18,1300
2017-11-19,1300
2017-11-20,1300
2017-11-21,1300
2017-11-22,1300
2017-11-23,1300
2017-11-24,1300
2017-11-25,1300
2017-11-26,1300
2017-11-27,1300
2017-11-28,1300
2017-11-29,1300
2017-11-30,1300
2017-12-01,1300
2017-12-02,1300
2017-12-03,1268
2017-12-04,1268
2017-12-05,1268
2017-12-06,1268
2017-12-07,1268
2017-12-08,1268
2017-12-09,1268
2017-12-10,1268
2017-12-11,1268
2017-12-12,1268
2017-12-13,1268
2017-12-14,1268
2017-12-15,1268
2017-12-16,1268
2017-12-17,1268
2017-12-18,1268
2017-12-19,1268
2017-12-20,1268
2017-12-21,1268
2017-12-22,1268
2017-12-23,1268
2017-12-24,1268
2017-12-25,1268
2017-12-26,1268
2017-12-27,1268
2017-12-28,1268
2017-12-29,1268
2017-12-30,1268
2017-12-31,1254
2018-01-01,1254
2018-01-02,1254
2018-01-03,1254
2018-01-04,1254
2018-01-05,1254
2018-01-06,1254
2018-01-07,1254
2018-01-08,1254
2018-01-09,1254
2018-01-10,1254
2018-01-11,1254
2018-01-12,1254
2018-01-13,1254
2018-01-14,1254
2018-01-15,1254
2018-01-16,1254
2018-01-17,1254
2018-01-18,1254
2018-01-19,1254
2018-01-20,1254
2018-01-21,1254
2018-01-22,1254
2018-01-23,1254
2018-01-24,1241
2018-01-25,1241
2018-01-26,1241
2018-01-27,1241
2018-01-28,1241
2018-01-29,1241
2018-01-30,1241
2018-01-31,1241
2018-02-01,1241
2018-02-02,1241
2018-02-03,1241
2018-02-04,1241
2018-02-05,1241
2018-02-06,1245
2018-02-07,1245
2018-02-08,1245
2018-02-09,1245
2018-02-10,1245
2018-02-11,1245
2018-02-12,1245
2018-02-13,1245
2018-02-14,1245
2018-02-15,1245
2018-02-16,1258
2018-02-17,1258
2018-02-18,1258
2018-02-19,1258
2018-02-20,1258
2018-02-21,1258
2018-02-22,1258
2018-02-23,1258
2018-02-24,1258
2018-02-25,1250
2018-02-26,1250
2018-02-27,1250
2018-02-28,1250
2018-03-01,1250
2018-03-02,1250
2018-03-03,1250
2018-03-04,1250
2018-03-05,1260
2018-03-06,1260
2018-03-07,1260
2018-03-08,1260
2018-03-09,1260
2018-03-10,1260
2018-03-11,1260
2018-03-12,1260
2018-03-13,1260
2018-03-14,1265
2018-03-15,1265
2018-03-16,1265
2018-03-17,1265
2018-03-18,1265
2018-03-20,1265
2018-03-21,1265
2018-03-23,1265
2018-03-24,1265
2018-03-25,1265
2018-03-26,1283
2018-03-27,1283
2018-03-28,1283
2018-03-29,1283
2018-03-30,1283
2018-03-31,1283
2018-04-01,1283
2018-04-02,1283
2018-04-03,1283
2018-04-04,1283
2018-04-05,1283
2018-04-06,1283
2018-04-07,1283
2018-04-08,1283
2018-04-09,1245
2018-04-10,1245
2018-04-11,1245
2018-04-12,1245
2018-04-13,1245
2018-04-14,1245
2018-04-15,1245
2018-04-16,1245
2018-04-17,1245
2018-04-18,1245
2018-04-19,1245
2018-04-20,1245
2018-04-21,1246
2018-04-22,1246
2018-04-23,1246
2018-04-24,1246
2018-04-25,1246
2018-04-26,1246
2018-04-27,1246
2018-04-28,1246
2018-04-29,1246
2018-04-30,1246
2018-05-01,1246
2018-05-02,1246
2018-05-03,1246
2018-05-04,1246
2018-05-05,1183
2018-05-06,1183
2018-05-07,1183
2018-05-08,1183
2018-05-09,1183
2018-05-10,1183
2018-05-11,1183
2018-05-12,1183
2018-05-13,1183
2018-05-14,1183
2018-05-15,1183
2018-05-16,1183
2018-05-17,1183
2018-05-18,1131
2018-05-19,1131
2018-05-20,1131
2018-05-21,1131
2018-05-22,1131
2018-05-23,1131
2018-05-24,1131
2018-05-25,1131
2018-05-26,1131
2018-05-27,1131
2018-05-28,1131
2018-05-29,1131
2018-05-30,1131
2018-05-31,1121
2018-06-01,1121
2018-06-02,1121
2018-06-03,1121
2018-06-04,1121
2018-06-05,1121
2018-06-06,1121
2018-06-07,1121
2018-06-08,1121
2018-06-09,1121
2018-06-10,1121
2018-06-11,1090
2018-06-12,1090
2018-06-13,1090
2018-06-14,1090
2018-06-15,1090
2018-06-16,1090
2018-06-17,1090
2018-06-18,1090
2018-06-19,1090
2018-06-20,1090
2018-06-21,1090
2018-06-22,1090
2018-06-23,1090
2018-06-24,1061
2018-06-25,1061
2018-06-26,1061
2018-06-27,1061
2018-06-28,1061
2018-06-29,1061
2018-06-30,1061
2018-07-01,1061
2018-07-02,1061
2018-07-03,1061
2018-07-04,1061
2018-07-05,1061
2018-07-06,1061
2018-07-07,1061
2018-07-08,1061
2018-07-09,1082
2018-07-10,1082
2018-07-11,1082
2018-07-12,1082
2018-07-13,1082
2018-07-14,1082
2018-07-15,1082
2018-07-16,1082
2018-07-17,1082
2018-07-18,1082
2018-07-19,1082
2018-07-20,1082
2018-07-21,1082
2018-07-22,1082
2018-07-23,1050
2018-07-24,1050
2018-07-25,1050
2018-07-26,1050
2018-07-27,1050
2018-07-28,1050
2018-07-29,1050
2018-07-30,1050
2018-07-31,1050
2018-08-01,1050
2018-08-02,1011
2018-08-03,1011
2018-08-04,1011
2018-08-05,1011
2018-08-06,1011
2018-08-07,1011
2018-08-08,1011
2018-08-09,1011
2018-08-10,1011
2018-08-11,1003
2018-08-12,1003
2018-08-14,1003
2018-08-16,1003
2018-08-17,1003
2018-08-18,1003
2018-08-19,1003
2018-08-20,997
2018-08-21,997
2018-08-22,997
2018-08-23,997
2018-08-24,997
2018-08-25,997
2018-08-26,997
2018-08-27,997
2018-08-28,997
2018-08-29,997
2018-08-30,952
2018-08-31,952
2018-09-01,952
2018-09-02,952
2018-09-03,952
2018-09-04,952
2018-09-05,952
2018-09-06,952
2018-09-07,932
2018-09-08,932
2018-09-09,932
2018-09-10,932
2018-09-11,932
2018-09-12,932
2018-09-13,932
2018-09-14,932
2018-09-15,932
2018-09-16,932
2018-09-17,924
2018-09-18,924
2018-09-19,924
2018-09-20,924
2018-09-21,924
2018-09-22,924
2018-09-23,924
2018-09-24,924
2018-09-25,924
2018-09-26,924
2018-09-27,924
2018-09-28,924
2018-09-29,924
2018-09-30,924
2018-10-01,924
2018-10-02,924
2018-10-03,924
2018-10-04,924
2018-10-05,924
2018-10-06,924
2018-10-07,924
2018-10-08,918
2018-10-09,918
2018-10-10,918
2018-10-11,918
2018-10-12,918
2018-10-13,918
2018-10-14,918
2018-10-15,918
2018-10-16,918
2018-10-17,918
2018-10-18,918
2018-10-19,918
2018-10-20,918
2018-10-21,929
2018-10-22,929
2018-10-23,929
2018-10-24,929
2018-10-25,929
2018-10-26,929
2018-10-27,929
2018-10-28,929
2018-10-29,929
2018-10-30,929
2018-10-31,959
2018-11-01,959
2018-11-03,959
2018-11-04,959
2018-11-05,959
2018-11-06,958
2018-11-07,958
2018-11-08,958
2018-11-09,958
2018-11-10,958
2018-11-11,958
2018-11-12,958
2018-11-13,990
2018-11-14,990
2018-11-15,990
2018-11-16,990
2018-11-17,990
2018-11-18,990
2018-11-19,963
2018-11-20,963
2018-11-21,963
2018-11-22,963
2018-11-23,963
2018-11-24,963
2018-11-25,963
2018-11-26,963
2018-11-27,935
2018-11-28,935
2018-11-29,935
2018-12-01,935
2018-12-02,935
2018-12-03,935
2018-12-04,935
2018-12-05,935
2018-12-07,931
2018-12-09,931
2018-12-10,931
2018-12-11,931
2018-12-12,931
2018-12-13,931
2018-12-14,931
2018-12-15,965
2018-12-16,965
2018-12-17,965
2018-12-18,965
2018-12-19,965
2018-12-20,965
2018-12-21,965
2018-12-22,965
2018-12-23,984
2018-12-24,984
2018-12-25,984
2018-12-26,984
2018-12-27,984
2018-12-28,984
2018-12-29,984
2018-12-30,984
2018-12-31,984
2019-01-01,964
2019-01-02,964
2019-01-03,964
2019-01-04,964
2019-01-05,964
2019-01-06,964
2019-01-08,964
2019-01-10,954
2019-01-11,954
2019-01-12,954
2019-01-13,954
2019-01-14,954
2019-01-15,954
2019-01-16,954
2019-01-17,951
2019-01-18,951
2019-01-19,951
2019-01-20,951
2019-01-21,951
2019-01-22,951
2019-01-23,951
2019-01-24,931
2019-01-25,931
2019-01-26,931
2019-01-27,931
2019-01-29,931
2019-01-30,931
2019-01-31,931
2019-02-01,914
2019-02-02,914
2019-02-03,914
2019-02-04,914
2019-02-05,914
2019-02-06,914
2019-02-07,914
2019-02-08,914
2019-02-09,914
2019-02-10,914
2019-02-11,868
2019-02-12,868
2019-02-13,868
2019-02-14,868
2019-02-15,868
2019-02-16,868
2019-02-17,868
2019-02-18,868
2019-02-19,868
2019-02-20,868
2019-02-21,825
2019-02-22,825
2019-02-23,825
2019-02-24,825
2019-02-25,825
2019-02-26,825
2019-02-27,825
2019-02-28,825
2019-03-01,825
2019-03-02,825
2019-03-03,825
2019-03-04,825
2019-03-05,825
2019-03-06,785
2019-03-07,785
2019-03-08,785
2019-03-09,785
2019-03-10,785
2019-03-11,785
2019-03-12,785
2019-03-13,785
2019-03-14,785
2019-03-15,747
2019-03-16,747
2019-03-17,747
2019-03-18,747
2019-03-19,747
2019-03-20,747
2019-03-21,747
2019-03-22,747
2019-03-23,747
2019-03-24,731
2019-03-25,731
2019-03-26,731
2019-03-27,731
2019-03-28,731
2019-03-29,731
2019-03-30,731
2019-03-31,731
2019-04-01,731
2019-04-02,731
2019-04-03,697
2019-04-04,697
2019-04-05,697
2019-04-06,697
2019-04-07,697
2019-04-08,697
2019-04-09,697
2019-04-10,697
2019-04-11,697
2019-04-12,697
2019-04-13,697
2019-04-14,724
2019-04-15,724
2019-04-16,724
2019-04-17,724
2019-04-18,724
